,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,CU%,wFC/C,wFS/C,wCU/C,vFC,vFS,vCU,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff
10,2024-10-06,775322,Home Run,home_run,False,444482,656427,David Peralta,Jack Flaherty,1,1faae8d9-c035-4e87-8e37-078e49f0eb44,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.54,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.157,0.3,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,101.0,103.0,107.0,0.023,0.441,0.29,0.218,0.027,0.5,-5.05,0.02,2.19,-0.55,93.3,85.7,90.6,84.7,77.4,0.245,0.401,0.238,0.222,0.455,0.363,0.164,0.219,0.436,0.111,0.333,0.111,0.6,1.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-10-06,775322,Pop Out,field_out,True,543309,656427,Kyle Higashioka,Jack Flaherty,0,c87a5ce5-f241-4553-a19e-e180c9fb081b,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.54,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.157,0.3,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,101.0,103.0,107.0,0.023,0.441,0.29,0.218,0.027,0.5,-5.05,0.02,2.19,-0.55,93.3,85.7,90.6,84.7,77.4,0.245,0.401,0.238,0.222,0.455,0.363,0.164,0.219,0.436,0.111,0.333,0.111,0.6,1.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-10-06,775322,Single,single,False,606192,506433,Teoscar Hernández,Yu Darvish,0,3ffc59ca-724b-4780-bcbc-ce2a94b04e20,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.31,3.62,81.2,102.0,101.0,102.0,0.755,8.6,2.42,7.16,1.32,0.89,0.171,0.504,0.154,0.325,0.467,,,,97.0,104.0,102.0,88.0,104.0,98.0,118.0,100.0,106.0,89.0,114.0,112.0,0.168,0.19,0.371,0.051,,-0.19,-0.28,0.6,2.13,,94.0,,93.6,84.4,78.7,0.21,0.403,0.151,0.269,0.478,0.286,0.162,0.243,0.364,,,,0.255,0.473,0.176,85.0,94.0,102.0,80.0,103.0,97.0,110.0,99.0,99.0,0.044,0.09,0.086,2.98,0.68,0.49,90.6,87.9,73.8,0.214,0.333,0.261,0.167,0.333,0.328,0.0,0.0,0.346
13,2024-10-06,775322,Single,single,False,571970,506433,Max Muncy,Yu Darvish,1,57c772f5-ea33-465f-a487-1aca207cbedb,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.31,3.62,81.2,102.0,101.0,102.0,0.755,8.6,2.42,7.16,1.32,0.89,0.171,0.504,0.154,0.325,0.467,,,,97.0,104.0,102.0,88.0,104.0,98.0,118.0,100.0,106.0,89.0,114.0,112.0,0.168,0.19,0.371,0.051,,-0.19,-0.28,0.6,2.13,,94.0,,93.6,84.4,78.7,0.21,0.403,0.151,0.269,0.478,0.286,0.162,0.243,0.364,,,,0.255,0.473,0.176,85.0,94.0,102.0,80.0,103.0,97.0,110.0,99.0,99.0,0.044,0.09,0.086,2.98,0.68,0.49,90.6,87.9,73.8,0.214,0.333,0.261,0.167,0.333,0.328,0.0,0.0,0.346
14,2024-10-06,775322,Walk,walk,False,669257,506433,Will Smith,Yu Darvish,1,1531c423-cb59-4fc0-8fd2-6827004a1390,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.31,3.62,81.2,102.0,101.0,102.0,0.755,8.6,2.42,7.16,1.32,0.89,0.171,0.504,0.154,0.325,0.467,,,,97.0,104.0,102.0,88.0,104.0,98.0,118.0,100.0,106.0,89.0,114.0,112.0,0.168,0.19,0.371,0.051,,-0.19,-0.28,0.6,2.13,,94.0,,93.6,84.4,78.7,0.21,0.403,0.151,0.269,0.478,0.286,0.162,0.243,0.364,,,,0.255,0.473,0.176,85.0,94.0,102.0,80.0,103.0,97.0,110.0,99.0,99.0,0.044,0.09,0.086,2.98,0.68,0.49,90.6,87.9,73.8,0.214,0.333,0.261,0.167,0.333,0.328,0.0,0.0,0.346
15,2024-10-06,775322,Sac Fly,sac_fly,True,666158,506433,Gavin Lux,Yu Darvish,1,0f1302e5-0fe0-42ff-87df-77991cce1a9a,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.31,3.62,81.2,102.0,101.0,102.0,0.755,8.6,2.42,7.16,1.32,0.89,0.171,0.504,0.154,0.325,0.467,,,,97.0,104.0,102.0,88.0,104.0,98.0,118.0,100.0,106.0,89.0,114.0,112.0,0.168,0.19,0.371,0.051,,-0.19,-0.28,0.6,2.13,,94.0,,93.6,84.4,78.7,0.21,0.403,0.151,0.269,0.478,0.286,0.162,0.243,0.364,,,,0.255,0.473,0.176,85.0,94.0,102.0,80.0,103.0,97.0,110.0,99.0,99.0,0.044,0.09,0.086,2.98,0.68,0.49,90.6,87.9,73.8,0.214,0.333,0.261,0.167,0.333,0.328,0.0,0.0,0.346
16,2024-10-06,775322,Double Play,double_play,True,669242,506433,Tommy Edman,Yu Darvish,1,de0af50f-267e-48e5-9e3d-e732190c3577,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.31,3.62,81.2,102.0,101.0,102.0,0.755,8.6,2.42,7.16,1.32,0.89,0.171,0.504,0.154,0.325,0.467,,,,97.0,104.0,102.0,88.0,104.0,98.0,118.0,100.0,106.0,89.0,114.0,112.0,0.168,0.19,0.371,0.051,,-0.19,-0.28,0.6,2.13,,94.0,,93.6,84.4,78.7,0.21,0.403,0.151,0.269,0.478,0.286,0.162,0.243,0.364,,,,0.255,0.473,0.176,85.0,94.0,102.0,80.0,103.0,97.0,110.0,99.0,99.0,0.044,0.09,0.086,2.98,0.68,0.49,90.6,87.9,73.8,0.214,0.333,0.261,0.167,0.333,0.328,0.0,0.0,0.346
17,2024-10-06,775322,Groundout,field_out,True,650333,656427,Luis Arraez,Jack Flaherty,0,6c860198-84d9-4b58-a162-8ccb4475a250,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.54,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.157,0.3,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,101.0,103.0,107.0,0.023,0.441,0.29,0.218,0.027,0.5,-5.05,0.02,2.19,-0.55,93.3,85.7,90.6,84.7,77.4,0.245,0.401,0.238,0.222,0.455,0.363,0.164,0.219,0.436,0.111,0.333,0.111,0.6,1.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-10-06,775322,Double,double,False,665487,656427,Fernando Tatis Jr.,Jack Flaherty,0,a2a868aa-a148-43b6-af2c-3d52a3de33a4,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.54,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.157,0.3,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,101.0,103.0,107.0,0.023,0.441,0.29,0.218,0.027,0.5,-5.05,0.02,2.19,-0.55,93.3,85.7,90.6,84.7,77.4,0.245,0.401,0.238,0.222,0.455,0.363,0.164,0.219,0.436,0.111,0.333,0.111,0.6,1.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-10-06,775322,Strikeout,strikeout,True,595777,656427,Jurickson Profar,Jack Flaherty,0,2082b238-7b90-49ee-b247-ab9b1134b567,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.54,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.157,0.3,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,101.0,103.0,107.0,0.023,0.441,0.29,0.218,0.027,0.5,-5.05,0.02,2.19,-0.55,93.3,85.7,90.6,84.7,77.4,0.245,0.401,0.238,0.222,0.455,0.363,0.164,0.219,0.436,0.111,0.333,0.111,0.6,1.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-10-06,775322,Groundout,field_out,True,592518,656427,Manny Machado,Jack Flaherty,0,bce084d0-49c3-42cf-a38f-3c01315c4ce3,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.54,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.157,0.3,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,101.0,103.0,107.0,0.023,0.441,0.29,0.218,0.027,0.5,-5.05,0.02,2.19,-0.55,93.3,85.7,90.6,84.7,77.4,0.245,0.401,0.238,0.222,0.455,0.363,0.164,0.219,0.436,0.111,0.333,0.111,0.6,1.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-10-06,775322,Lineout,field_out,True,500743,506433,Miguel Rojas,Yu Darvish,0,566bee20-005e-4690-9ae4-25902b3bc94e,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.31,3.62,81.2,102.0,101.0,102.0,0.755,8.6,2.42,7.16,1.32,0.89,0.171,0.504,0.154,0.325,0.467,,,,97.0,104.0,102.0,88.0,104.0,98.0,118.0,100.0,106.0,89.0,114.0,112.0,0.168,0.19,0.371,0.051,,-0.19,-0.28,0.6,2.13,,94.0,,93.6,84.4,78.7,0.21,0.403,0.151,0.269,0.478,0.286,0.162,0.243,0.364,,,,0.255,0.473,0.176,85.0,94.0,102.0,80.0,103.0,97.0,110.0,99.0,99.0,0.044,0.09,0.086,2.98,0.68,0.49,90.6,87.9,73.8,0.214,0.333,0.261,0.167,0.333,0.328,0.0,0.0,0.346
22,2024-10-06,775322,Groundout,field_out,True,660271,506433,Shohei Ohtani,Yu Darvish,0,30186f21-ed23-4276-b47b-3532880e6db9,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.31,3.62,81.2,102.0,101.0,102.0,0.755,8.6,2.42,7.16,1.32,0.89,0.171,0.504,0.154,0.325,0.467,,,,97.0,104.0,102.0,88.0,104.0,98.0,118.0,100.0,106.0,89.0,114.0,112.0,0.168,0.19,0.371,0.051,,-0.19,-0.28,0.6,2.13,,94.0,,93.6,84.4,78.7,0.21,0.403,0.151,0.269,0.478,0.286,0.162,0.243,0.364,,,,0.255,0.473,0.176,85.0,94.0,102.0,80.0,103.0,97.0,110.0,99.0,99.0,0.044,0.09,0.086,2.98,0.68,0.49,90.6,87.9,73.8,0.214,0.333,0.261,0.167,0.333,0.328,0.0,0.0,0.346
23,2024-10-06,775322,Strikeout,strikeout,True,605141,506433,Mookie Betts,Yu Darvish,0,64e02aa1-c572-440f-a8cf-3d7cbcf220ec,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.31,3.62,81.2,102.0,101.0,102.0,0.755,8.6,2.42,7.16,1.32,0.89,0.171,0.504,0.154,0.325,0.467,,,,97.0,104.0,102.0,88.0,104.0,98.0,118.0,100.0,106.0,89.0,114.0,112.0,0.168,0.19,0.371,0.051,,-0.19,-0.28,0.6,2.13,,94.0,,93.6,84.4,78.7,0.21,0.403,0.151,0.269,0.478,0.286,0.162,0.243,0.364,,,,0.255,0.473,0.176,85.0,94.0,102.0,80.0,103.0,97.0,110.0,99.0,99.0,0.044,0.09,0.086,2.98,0.68,0.49,90.6,87.9,73.8,0.214,0.333,0.261,0.167,0.333,0.328,0.0,0.0,0.346
24,2024-10-06,775322,Groundout,field_out,True,701538,656427,Jackson Merrill,Jack Flaherty,0,0e0beaf8-feca-4acc-aa5f-626284b1df1c,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.54,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.157,0.3,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,101.0,103.0,107.0,0.023,0.441,0.29,0.218,0.027,0.5,-5.05,0.02,2.19,-0.55,93.3,85.7,90.6,84.7,77.4,0.245,0.401,0.238,0.222,0.455,0.363,0.164,0.219,0.436,0.111,0.333,0.111,0.6,1.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-10-06,775322,Lineout,field_out,True,593428,656427,Xander Bogaerts,Jack Flaherty,0,bb96d1a1-389c-4f40-808f-37bc4b0cee45,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.54,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.157,0.3,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,101.0,103.0,107.0,0.023,0.441,0.29,0.218,0.027,0.5,-5.05,0.02,2.19,-0.55,93.3,85.7,90.6,84.7,77.4,0.245,0.401,0.238,0.222,0.455,0.363,0.164,0.219,0.436,0.111,0.333,0.111,0.6,1.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-10-06,775322,Groundout,field_out,True,630105,656427,Jake Cronenworth,Jack Flaherty,0,8dc1438c-4e40-4745-822a-809bc6e5393e,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.54,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.157,0.3,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,101.0,103.0,107.0,0.023,0.441,0.29,0.218,0.027,0.5,-5.05,0.02,2.19,-0.55,93.3,85.7,90.6,84.7,77.4,0.245,0.401,0.238,0.222,0.455,0.363,0.164,0.219,0.436,0.111,0.333,0.111,0.6,1.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-10-06,775322,Lineout,field_out,True,518692,506433,Freddie Freeman,Yu Darvish,0,2050aef2-584d-4424-88f3-357317d15338,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.31,3.62,81.2,102.0,101.0,102.0,0.755,8.6,2.42,7.16,1.32,0.89,0.171,0.504,0.154,0.325,0.467,,,,97.0,104.0,102.0,88.0,104.0,98.0,118.0,100.0,106.0,89.0,114.0,112.0,0.168,0.19,0.371,0.051,,-0.19,-0.28,0.6,2.13,,94.0,,93.6,84.4,78.7,0.21,0.403,0.151,0.269,0.478,0.286,0.162,0.243,0.364,,,,0.255,0.473,0.176,85.0,94.0,102.0,80.0,103.0,97.0,110.0,99.0,99.0,0.044,0.09,0.086,2.98,0.68,0.49,90.6,87.9,73.8,0.214,0.333,0.261,0.167,0.333,0.328,0.0,0.0,0.346
28,2024-10-06,775322,Groundout,field_out,True,606192,506433,Teoscar Hernández,Yu Darvish,0,e363df47-27f1-476b-a06b-c4dfa7de11f1,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.31,3.62,81.2,102.0,101.0,102.0,0.755,8.6,2.42,7.16,1.32,0.89,0.171,0.504,0.154,0.325,0.467,,,,97.0,104.0,102.0,88.0,104.0,98.0,118.0,100.0,106.0,89.0,114.0,112.0,0.168,0.19,0.371,0.051,,-0.19,-0.28,0.6,2.13,,94.0,,93.6,84.4,78.7,0.21,0.403,0.151,0.269,0.478,0.286,0.162,0.243,0.364,,,,0.255,0.473,0.176,85.0,94.0,102.0,80.0,103.0,97.0,110.0,99.0,99.0,0.044,0.09,0.086,2.98,0.68,0.49,90.6,87.9,73.8,0.214,0.333,0.261,0.167,0.333,0.328,0.0,0.0,0.346
29,2024-10-06,775322,Groundout,field_out,True,571970,506433,Max Muncy,Yu Darvish,0,23fe8a5a-0bf7-4569-b714-a0dd7271b061,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.31,3.62,81.2,102.0,101.0,102.0,0.755,8.6,2.42,7.16,1.32,0.89,0.171,0.504,0.154,0.325,0.467,,,,97.0,104.0,102.0,88.0,104.0,98.0,118.0,100.0,106.0,89.0,114.0,112.0,0.168,0.19,0.371,0.051,,-0.19,-0.28,0.6,2.13,,94.0,,93.6,84.4,78.7,0.21,0.403,0.151,0.269,0.478,0.286,0.162,0.243,0.364,,,,0.255,0.473,0.176,85.0,94.0,102.0,80.0,103.0,97.0,110.0,99.0,99.0,0.044,0.09,0.086,2.98,0.68,0.49,90.6,87.9,73.8,0.214,0.333,0.261,0.167,0.333,0.328,0.0,0.0,0.346
30,2024-10-06,775322,Pop Out,field_out,True,444482,656427,David Peralta,Jack Flaherty,0,40bf1fef-8ffa-4c6e-91ba-ccb8c7d3e348,656427.0,jackflaherty,Flaherty,Right,Jack Flaherty,- - -,3.17,3.54,162.0,102.0,94.0,102.0,0.712,10.78,2.11,7.5,1.33,1.05,0.223,0.436,0.157,0.3,0.38,87.0,83.0,81.0,92.0,104.0,101.0,75.0,85.0,72.0,95.0,102.0,102.0,101.0,103.0,107.0,0.023,0.441,0.29,0.218,0.027,0.5,-5.05,0.02,2.19,-0.55,93.3,85.7,90.6,84.7,77.4,0.245,0.401,0.238,0.222,0.455,0.363,0.164,0.219,0.436,0.111,0.333,0.111,0.6,1.2,0.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
