,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,CU%,KC%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wCU/C,wKC/C,vFA,vFC,vFS,vSI,vSL,vCU,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff
0,2024-03-28,745445,Strikeout,strikeout,True,808982,506433,Jung Hoo Lee,Yu Darvish,0,7e49f664-f558-4de8-a750-dd2923312ee7,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.2,3.54,56.1,103.0,99.0,102.0,0.771,8.47,2.4,7.19,0.96,0.92,0.169,0.494,0.119,0.344,0.494,97.0,89.0,99.0,93.0,104.0,99.0,86.0,112.0,102.0,115.0,97.0,103.0,91.0,112.0,110.0,84.0,107.0,100.0,107.0,104.0,106.0,0.154,0.22,0.056,0.082,0.358,0.064,0.065,0.42,3.56,0.42,-1.23,1.23,-2.94,2.79,94.0,90.7,87.5,93.4,84.6,73.3,78.5,0.192,0.346,0.17,0.2,0.3,0.186,0.308,0.538,0.132,0.182,0.318,0.368,0.182,0.409,0.385,0.0,0.0,0.36,,,,,,,,,
1,2024-03-28,745445,Strikeout,strikeout,True,624585,506433,Jorge Soler,Yu Darvish,0,24a1c502-c6d0-40d4-bf85-1a05e8efb5b6,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.2,3.54,56.1,103.0,99.0,102.0,0.771,8.47,2.4,7.19,0.96,0.92,0.169,0.494,0.119,0.344,0.494,97.0,89.0,99.0,93.0,104.0,99.0,86.0,112.0,102.0,115.0,97.0,103.0,91.0,112.0,110.0,84.0,107.0,100.0,107.0,104.0,106.0,0.154,0.22,0.056,0.082,0.358,0.064,0.065,0.42,3.56,0.42,-1.23,1.23,-2.94,2.79,94.0,90.7,87.5,93.4,84.6,73.3,78.5,0.192,0.346,0.17,0.2,0.3,0.186,0.308,0.538,0.132,0.182,0.318,0.368,0.182,0.409,0.385,0.0,0.0,0.36,,,,,,,,,
2,2024-03-28,745445,Groundout,field_out,True,664774,506433,LaMonte Wade Jr.,Yu Darvish,0,815e6021-bb51-4fd8-a851-f3b11bc81a37,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.2,3.54,56.1,103.0,99.0,102.0,0.771,8.47,2.4,7.19,0.96,0.92,0.169,0.494,0.119,0.344,0.494,97.0,89.0,99.0,93.0,104.0,99.0,86.0,112.0,102.0,115.0,97.0,103.0,91.0,112.0,110.0,84.0,107.0,100.0,107.0,104.0,106.0,0.154,0.22,0.056,0.082,0.358,0.064,0.065,0.42,3.56,0.42,-1.23,1.23,-2.94,2.79,94.0,90.7,87.5,93.4,84.6,73.3,78.5,0.192,0.346,0.17,0.2,0.3,0.186,0.308,0.538,0.132,0.182,0.318,0.368,0.182,0.409,0.385,0.0,0.0,0.36,,,,,,,,,
3,2024-03-28,745445,Strikeout,strikeout,True,593428,657277,Xander Bogaerts,Logan Webb,0,e6550fa9-9fc0-43b9-aca8-9fc9d2d4298d,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,,,,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,,,,59.0,115.0,105.0,,,,0.388,0.048,0.011,,0.223,,,1.24,5.55,,1.02,0.18,,,92.3,90.3,,92.2,83.5,,,0.1,0.15,0.39,0.247,0.323,0.227,0.276,0.346,0.15,,,,,,,,,,132.0,105.0,115.0,0.329,0.28,87.4,0.283,0.405,0.197
4,2024-03-28,745445,Groundout,field_out,True,665487,657277,Fernando Tatis Jr.,Logan Webb,0,4e9b9203-1764-410d-a364-6b429528432e,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,,,,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,,,,59.0,115.0,105.0,,,,0.388,0.048,0.011,,0.223,,,1.24,5.55,,1.02,0.18,,,92.3,90.3,,92.2,83.5,,,0.1,0.15,0.39,0.247,0.323,0.227,0.276,0.346,0.15,,,,,,,,,,132.0,105.0,115.0,0.329,0.28,87.4,0.283,0.405,0.197
5,2024-03-28,745445,Strikeout,strikeout,True,630105,657277,Jake Cronenworth,Logan Webb,0,5bf8c6ca-f7af-4348-9b8b-7fb3890b10d6,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,,,,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,,,,59.0,115.0,105.0,,,,0.388,0.048,0.011,,0.223,,,1.24,5.55,,1.02,0.18,,,92.3,90.3,,92.2,83.5,,,0.1,0.15,0.39,0.247,0.323,0.227,0.276,0.346,0.15,,,,,,,,,,132.0,105.0,115.0,0.329,0.28,87.4,0.283,0.405,0.197
6,2024-03-28,745445,Strikeout,strikeout,True,656305,506433,Matt Chapman,Yu Darvish,0,4f08efba-a65f-467d-bbf5-c2dca45b68de,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.2,3.54,56.1,103.0,99.0,102.0,0.771,8.47,2.4,7.19,0.96,0.92,0.169,0.494,0.119,0.344,0.494,97.0,89.0,99.0,93.0,104.0,99.0,86.0,112.0,102.0,115.0,97.0,103.0,91.0,112.0,110.0,84.0,107.0,100.0,107.0,104.0,106.0,0.154,0.22,0.056,0.082,0.358,0.064,0.065,0.42,3.56,0.42,-1.23,1.23,-2.94,2.79,94.0,90.7,87.5,93.4,84.6,73.3,78.5,0.192,0.346,0.17,0.2,0.3,0.186,0.308,0.538,0.132,0.182,0.318,0.368,0.182,0.409,0.385,0.0,0.0,0.36,,,,,,,,,
7,2024-03-28,745445,Strikeout,strikeout,True,573262,506433,Mike Yastrzemski,Yu Darvish,0,9087d0d2-4a87-43b9-9f7e-a4b3e28e953e,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.2,3.54,56.1,103.0,99.0,102.0,0.771,8.47,2.4,7.19,0.96,0.92,0.169,0.494,0.119,0.344,0.494,97.0,89.0,99.0,93.0,104.0,99.0,86.0,112.0,102.0,115.0,97.0,103.0,91.0,112.0,110.0,84.0,107.0,100.0,107.0,104.0,106.0,0.154,0.22,0.056,0.082,0.358,0.064,0.065,0.42,3.56,0.42,-1.23,1.23,-2.94,2.79,94.0,90.7,87.5,93.4,84.6,73.3,78.5,0.192,0.346,0.17,0.2,0.3,0.186,0.308,0.538,0.132,0.182,0.318,0.368,0.182,0.409,0.385,0.0,0.0,0.36,,,,,,,,,
8,2024-03-28,745445,Groundout,field_out,True,642731,506433,Thairo Estrada,Yu Darvish,0,40a723dc-0a40-4d58-9d97-4afbcdfa2a95,506433.0,yudarvish,Darvish,Right,Yu Darvish,SDP,3.2,3.54,56.1,103.0,99.0,102.0,0.771,8.47,2.4,7.19,0.96,0.92,0.169,0.494,0.119,0.344,0.494,97.0,89.0,99.0,93.0,104.0,99.0,86.0,112.0,102.0,115.0,97.0,103.0,91.0,112.0,110.0,84.0,107.0,100.0,107.0,104.0,106.0,0.154,0.22,0.056,0.082,0.358,0.064,0.065,0.42,3.56,0.42,-1.23,1.23,-2.94,2.79,94.0,90.7,87.5,93.4,84.6,73.3,78.5,0.192,0.346,0.17,0.2,0.3,0.186,0.308,0.538,0.132,0.182,0.318,0.368,0.182,0.409,0.385,0.0,0.0,0.36,,,,,,,,,
9,2024-03-28,745445,Lineout,field_out,True,592518,657277,Manny Machado,Logan Webb,0,f41bd879-b65c-4d9d-afa8-48e917c82a5b,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,,,,56.0,109.0,91.0,98.0,103.0,101.0,119.0,102.0,112.0,,,,59.0,115.0,105.0,,,,0.388,0.048,0.011,,0.223,,,1.24,5.55,,1.02,0.18,,,92.3,90.3,,92.2,83.5,,,0.1,0.15,0.39,0.247,0.323,0.227,0.276,0.346,0.15,,,,,,,,,,132.0,105.0,115.0,0.329,0.28,87.4,0.283,0.405,0.197
