,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFS,vSI,vSL,vCU,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CH%,wFC/C,wCH/C,vFC,vCH,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
11,2024-07-24,744905,Groundout,field_out,True,642350,684320,Jose Siri,Yariel Rodríguez,0,e4961944-b9aa-402f-8f24-d10f4ab7fd35,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.6,4.16,40.0,98.0,96.0,97.0,0.777,9.45,4.5,6.75,0.68,1.0,0.25,0.423,0.163,0.288,0.414,93.0,92.0,98.0,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,75.0,115.0,106.0,0.091,0.455,0.083,0.258,0.113,1.09,-0.72,3.56,-0.06,-2.6,94.2,89.3,93.6,84.5,77.9,0.222,0.389,0.333,0.204,0.327,0.195,0.188,0.25,0.227,0.154,0.154,0.192,0.3,0.7,0.233,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-24,744905,Groundout,field_out,True,676391,621107,Ernie Clement,Zach Eflin,0,21ba74d3-d5c5-4a93-a702-7bd62dc2695a,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.09,3.37,110.0,108.0,94.0,104.0,0.817,7.12,1.06,9.41,1.15,1.17,0.218,0.445,0.151,0.328,0.465,111.0,116.0,112.0,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,,,,0.32,0.092,,0.1,0.193,-1.17,,0.49,1.33,-1.36,92.6,,91.7,79.9,79.1,0.184,0.447,0.241,0.244,0.415,0.272,,,,0.264,0.389,0.143,0.295,0.442,0.291,83.0,107.0,111.0,86.0,103.0,97.0,0.264,0.033,0.36,-2.17,87.8,84.9,0.262,0.437,0.176,0.263,0.474,0.12,,,,,,
13,2024-07-24,744905,Flyout,field_out,True,595281,621107,Kevin Kiermaier,Zach Eflin,0,eb997d0d-e796-4f22-98b7-e0119c31ac3b,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.09,3.37,110.0,108.0,94.0,104.0,0.817,7.12,1.06,9.41,1.15,1.17,0.218,0.445,0.151,0.328,0.465,111.0,116.0,112.0,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,,,,0.32,0.092,,0.1,0.193,-1.17,,0.49,1.33,-1.36,92.6,,91.7,79.9,79.1,0.184,0.447,0.241,0.244,0.415,0.272,,,,0.264,0.389,0.143,0.295,0.442,0.291,83.0,107.0,111.0,86.0,103.0,97.0,0.264,0.033,0.36,-2.17,87.8,84.9,0.262,0.437,0.176,0.263,0.474,0.12,,,,,,
14,2024-07-24,744905,Lineout,field_out,True,677870,621107,Leo Jiménez,Zach Eflin,0,50ee1bd2-9d20-46d4-ba43-bca667c2ffe6,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.09,3.37,110.0,108.0,94.0,104.0,0.817,7.12,1.06,9.41,1.15,1.17,0.218,0.445,0.151,0.328,0.465,111.0,116.0,112.0,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,,,,0.32,0.092,,0.1,0.193,-1.17,,0.49,1.33,-1.36,92.6,,91.7,79.9,79.1,0.184,0.447,0.241,0.244,0.415,0.272,,,,0.264,0.389,0.143,0.295,0.442,0.291,83.0,107.0,111.0,86.0,103.0,97.0,0.264,0.033,0.36,-2.17,87.8,84.9,0.262,0.437,0.176,0.263,0.474,0.12,,,,,,
15,2024-07-24,744905,Strikeout,strikeout,True,666163,684320,Ben Rortvedt,Yariel Rodríguez,0,33ca248f-290d-468d-b24c-2a1b34db8556,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.6,4.16,40.0,98.0,96.0,97.0,0.777,9.45,4.5,6.75,0.68,1.0,0.25,0.423,0.163,0.288,0.414,93.0,92.0,98.0,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,75.0,115.0,106.0,0.091,0.455,0.083,0.258,0.113,1.09,-0.72,3.56,-0.06,-2.6,94.2,89.3,93.6,84.5,77.9,0.222,0.389,0.333,0.204,0.327,0.195,0.188,0.25,0.227,0.154,0.154,0.192,0.3,0.7,0.233,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-24,744905,Bunt Groundout,field_out,True,676609,684320,José Caballero,Yariel Rodríguez,0,eb5a23ec-70aa-441c-b137-efd608c5adf0,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.6,4.16,40.0,98.0,96.0,97.0,0.777,9.45,4.5,6.75,0.68,1.0,0.25,0.423,0.163,0.288,0.414,93.0,92.0,98.0,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,75.0,115.0,106.0,0.091,0.455,0.083,0.258,0.113,1.09,-0.72,3.56,-0.06,-2.6,94.2,89.3,93.6,84.5,77.9,0.222,0.389,0.333,0.204,0.327,0.195,0.188,0.25,0.227,0.154,0.154,0.192,0.3,0.7,0.233,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-24,744905,Flyout,field_out,True,670764,684320,Taylor Walls,Yariel Rodríguez,0,954e9c3e-64e6-4ede-b637-475985d7f656,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.6,4.16,40.0,98.0,96.0,97.0,0.777,9.45,4.5,6.75,0.68,1.0,0.25,0.423,0.163,0.288,0.414,93.0,92.0,98.0,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,75.0,115.0,106.0,0.091,0.455,0.083,0.258,0.113,1.09,-0.72,3.56,-0.06,-2.6,94.2,89.3,93.6,84.5,77.9,0.222,0.389,0.333,0.204,0.327,0.195,0.188,0.25,0.227,0.154,0.154,0.192,0.3,0.7,0.233,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-24,744905,Groundout,field_out,True,543807,621107,George Springer,Zach Eflin,0,d8843242-11fa-439a-b2b2-2cc725d1d8c0,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.09,3.37,110.0,108.0,94.0,104.0,0.817,7.12,1.06,9.41,1.15,1.17,0.218,0.445,0.151,0.328,0.465,111.0,116.0,112.0,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,,,,0.32,0.092,,0.1,0.193,-1.17,,0.49,1.33,-1.36,92.6,,91.7,79.9,79.1,0.184,0.447,0.241,0.244,0.415,0.272,,,,0.264,0.389,0.143,0.295,0.442,0.291,83.0,107.0,111.0,86.0,103.0,97.0,0.264,0.033,0.36,-2.17,87.8,84.9,0.262,0.437,0.176,0.263,0.474,0.12,,,,,,
19,2024-07-24,744905,Flyout,field_out,True,687462,621107,Spencer Horwitz,Zach Eflin,0,b03aa695-285a-4cb9-8559-ec20300c9641,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.09,3.37,110.0,108.0,94.0,104.0,0.817,7.12,1.06,9.41,1.15,1.17,0.218,0.445,0.151,0.328,0.465,111.0,116.0,112.0,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,,,,0.32,0.092,,0.1,0.193,-1.17,,0.49,1.33,-1.36,92.6,,91.7,79.9,79.1,0.184,0.447,0.241,0.244,0.415,0.272,,,,0.264,0.389,0.143,0.295,0.442,0.291,83.0,107.0,111.0,86.0,103.0,97.0,0.264,0.033,0.36,-2.17,87.8,84.9,0.262,0.437,0.176,0.263,0.474,0.12,,,,,,
20,2024-07-24,744905,Home Run,home_run,False,665489,621107,Vladimir Guerrero Jr.,Zach Eflin,0,1e2c4b7f-8d99-4300-90fb-014c04e2186a,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.09,3.37,110.0,108.0,94.0,104.0,0.817,7.12,1.06,9.41,1.15,1.17,0.218,0.445,0.151,0.328,0.465,111.0,116.0,112.0,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,,,,0.32,0.092,,0.1,0.193,-1.17,,0.49,1.33,-1.36,92.6,,91.7,79.9,79.1,0.184,0.447,0.241,0.244,0.415,0.272,,,,0.264,0.389,0.143,0.295,0.442,0.291,83.0,107.0,111.0,86.0,103.0,97.0,0.264,0.033,0.36,-2.17,87.8,84.9,0.262,0.437,0.176,0.263,0.474,0.12,,,,,,
21,2024-07-24,744905,Pop Out,field_out,True,457759,621107,Justin Turner,Zach Eflin,0,48739672-7211-4260-8c52-aecd4e6f916c,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.09,3.37,110.0,108.0,94.0,104.0,0.817,7.12,1.06,9.41,1.15,1.17,0.218,0.445,0.151,0.328,0.465,111.0,116.0,112.0,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,,,,0.32,0.092,,0.1,0.193,-1.17,,0.49,1.33,-1.36,92.6,,91.7,79.9,79.1,0.184,0.447,0.241,0.244,0.415,0.272,,,,0.264,0.389,0.143,0.295,0.442,0.291,83.0,107.0,111.0,86.0,103.0,97.0,0.264,0.033,0.36,-2.17,87.8,84.9,0.262,0.437,0.176,0.263,0.474,0.12,,,,,,
22,2024-07-24,744905,Strikeout,strikeout,True,680700,684320,Richie Palacios,Yariel Rodríguez,0,a43ce647-0d6b-4f06-8a95-1b5069e5fd3b,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.6,4.16,40.0,98.0,96.0,97.0,0.777,9.45,4.5,6.75,0.68,1.0,0.25,0.423,0.163,0.288,0.414,93.0,92.0,98.0,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,75.0,115.0,106.0,0.091,0.455,0.083,0.258,0.113,1.09,-0.72,3.56,-0.06,-2.6,94.2,89.3,93.6,84.5,77.9,0.222,0.389,0.333,0.204,0.327,0.195,0.188,0.25,0.227,0.154,0.154,0.192,0.3,0.7,0.233,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-07-24,744905,Flyout,field_out,True,670623,684320,Isaac Paredes,Yariel Rodríguez,0,dacf35ab-0c61-43b8-9b1e-38b2bdbddfe9,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.6,4.16,40.0,98.0,96.0,97.0,0.777,9.45,4.5,6.75,0.68,1.0,0.25,0.423,0.163,0.288,0.414,93.0,92.0,98.0,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,75.0,115.0,106.0,0.091,0.455,0.083,0.258,0.113,1.09,-0.72,3.56,-0.06,-2.6,94.2,89.3,93.6,84.5,77.9,0.222,0.389,0.333,0.204,0.327,0.195,0.188,0.25,0.227,0.154,0.154,0.192,0.3,0.7,0.233,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-24,744905,Flyout,field_out,True,664040,684320,Brandon Lowe,Yariel Rodríguez,0,205ef869-7d88-4776-aa35-7e6d12686315,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.6,4.16,40.0,98.0,96.0,97.0,0.777,9.45,4.5,6.75,0.68,1.0,0.25,0.423,0.163,0.288,0.414,93.0,92.0,98.0,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,75.0,115.0,106.0,0.091,0.455,0.083,0.258,0.113,1.09,-0.72,3.56,-0.06,-2.6,94.2,89.3,93.6,84.5,77.9,0.222,0.389,0.333,0.204,0.327,0.195,0.188,0.25,0.227,0.154,0.154,0.192,0.3,0.7,0.233,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-24,744905,Strikeout,strikeout,True,662139,621107,Daulton Varsho,Zach Eflin,0,d8bec465-178b-4c1b-87c4-efcba0edc8ac,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.09,3.37,110.0,108.0,94.0,104.0,0.817,7.12,1.06,9.41,1.15,1.17,0.218,0.445,0.151,0.328,0.465,111.0,116.0,112.0,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,,,,0.32,0.092,,0.1,0.193,-1.17,,0.49,1.33,-1.36,92.6,,91.7,79.9,79.1,0.184,0.447,0.241,0.244,0.415,0.272,,,,0.264,0.389,0.143,0.295,0.442,0.291,83.0,107.0,111.0,86.0,103.0,97.0,0.264,0.033,0.36,-2.17,87.8,84.9,0.262,0.437,0.176,0.263,0.474,0.12,,,,,,
26,2024-07-24,744905,Groundout,field_out,True,672386,621107,Alejandro Kirk,Zach Eflin,0,26ef0e27-7f53-4fc9-b607-2a640dbcdf45,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.09,3.37,110.0,108.0,94.0,104.0,0.817,7.12,1.06,9.41,1.15,1.17,0.218,0.445,0.151,0.328,0.465,111.0,116.0,112.0,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,,,,0.32,0.092,,0.1,0.193,-1.17,,0.49,1.33,-1.36,92.6,,91.7,79.9,79.1,0.184,0.447,0.241,0.244,0.415,0.272,,,,0.264,0.389,0.143,0.295,0.442,0.291,83.0,107.0,111.0,86.0,103.0,97.0,0.264,0.033,0.36,-2.17,87.8,84.9,0.262,0.437,0.176,0.263,0.474,0.12,,,,,,
27,2024-07-24,744905,Groundout,field_out,True,676391,621107,Ernie Clement,Zach Eflin,0,475ad32e-a822-4295-9930-69da1facd89d,621107.0,zacheflin,Eflin,Right,Zach Eflin,TBR,4.09,3.37,110.0,108.0,94.0,104.0,0.817,7.12,1.06,9.41,1.15,1.17,0.218,0.445,0.151,0.328,0.465,111.0,116.0,112.0,63.0,105.0,96.0,91.0,109.0,104.0,121.0,107.0,112.0,,,,0.32,0.092,,0.1,0.193,-1.17,,0.49,1.33,-1.36,92.6,,91.7,79.9,79.1,0.184,0.447,0.241,0.244,0.415,0.272,,,,0.264,0.389,0.143,0.295,0.442,0.291,83.0,107.0,111.0,86.0,103.0,97.0,0.264,0.033,0.36,-2.17,87.8,84.9,0.262,0.437,0.176,0.263,0.474,0.12,,,,,,
28,2024-07-24,744905,Double,double,False,668227,684320,Randy Arozarena,Yariel Rodríguez,0,f604108e-5bff-4949-9251-2d3b2f28ddf4,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.6,4.16,40.0,98.0,96.0,97.0,0.777,9.45,4.5,6.75,0.68,1.0,0.25,0.423,0.163,0.288,0.414,93.0,92.0,98.0,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,75.0,115.0,106.0,0.091,0.455,0.083,0.258,0.113,1.09,-0.72,3.56,-0.06,-2.6,94.2,89.3,93.6,84.5,77.9,0.222,0.389,0.333,0.204,0.327,0.195,0.188,0.25,0.227,0.154,0.154,0.192,0.3,0.7,0.233,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-24,744905,Single,single,False,666139,684320,Josh Lowe,Yariel Rodríguez,1,4ff87416-0337-404c-94a5-03f9b31a34c2,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.6,4.16,40.0,98.0,96.0,97.0,0.777,9.45,4.5,6.75,0.68,1.0,0.25,0.423,0.163,0.288,0.414,93.0,92.0,98.0,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,75.0,115.0,106.0,0.091,0.455,0.083,0.258,0.113,1.09,-0.72,3.56,-0.06,-2.6,94.2,89.3,93.6,84.5,77.9,0.222,0.389,0.333,0.204,0.327,0.195,0.188,0.25,0.227,0.154,0.154,0.192,0.3,0.7,0.233,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-07-24,744905,Strikeout,strikeout,True,642350,684320,Jose Siri,Yariel Rodríguez,1,782e1054-c904-491e-a8fb-a18cc1284ba7,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.6,4.16,40.0,98.0,96.0,97.0,0.777,9.45,4.5,6.75,0.68,1.0,0.25,0.423,0.163,0.288,0.414,93.0,92.0,98.0,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,75.0,115.0,106.0,0.091,0.455,0.083,0.258,0.113,1.09,-0.72,3.56,-0.06,-2.6,94.2,89.3,93.6,84.5,77.9,0.222,0.389,0.333,0.204,0.327,0.195,0.188,0.25,0.227,0.154,0.154,0.192,0.3,0.7,0.233,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-07-24,744905,Groundout,field_out,True,666163,684320,Ben Rortvedt,Yariel Rodríguez,1,f83792db-87c9-4bd0-8455-ce22e67cb316,684320.0,yarielrodriguez,Rodríguez,Right,Yariel Rodríguez,TOR,3.6,4.16,40.0,98.0,96.0,97.0,0.777,9.45,4.5,6.75,0.68,1.0,0.25,0.423,0.163,0.288,0.414,93.0,92.0,98.0,90.0,95.0,90.0,80.0,102.0,99.0,116.0,101.0,107.0,75.0,115.0,106.0,0.091,0.455,0.083,0.258,0.113,1.09,-0.72,3.56,-0.06,-2.6,94.2,89.3,93.6,84.5,77.9,0.222,0.389,0.333,0.204,0.327,0.195,0.188,0.25,0.227,0.154,0.154,0.192,0.3,0.7,0.233,,,,,,,,,,,,,,,,,,,,,,,,
