,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vCH,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-09-09,745860,Walk,walk,False,621493,701581,Taylor Ward,David Festa,0,cdb5ae38-a9f7-4f1e-97d3-76190a34e5c2,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,5.08,3.94,51.1,101.0,102.0,103.0,0.735,10.87,2.81,8.42,1.58,0.86,0.246,0.457,0.167,0.348,0.403,74.0,105.0,106.0,106.0,97.0,99.0,121.0,104.0,105.0,0.404,0.316,0.281,-1.1,1.89,-1.18,94.8,88.4,86.2,0.319,0.58,0.19,0.181,0.292,0.273,0.22,0.508,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-09-09,745860,Double,double,False,687263,701581,Zach Neto,David Festa,1,8af1e0b7-1e7a-4dac-9bad-7d4cca7bd83f,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,5.08,3.94,51.1,101.0,102.0,103.0,0.735,10.87,2.81,8.42,1.58,0.86,0.246,0.457,0.167,0.348,0.403,74.0,105.0,106.0,106.0,97.0,99.0,121.0,104.0,105.0,0.404,0.316,0.281,-1.1,1.89,-1.18,94.8,88.4,86.2,0.319,0.58,0.19,0.181,0.292,0.273,0.22,0.508,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-09-09,745860,Single,single,False,694384,701581,Nolan Schanuel,David Festa,1,3350f649-fe87-4cf1-9d27-68a1b28d1791,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,5.08,3.94,51.1,101.0,102.0,103.0,0.735,10.87,2.81,8.42,1.58,0.86,0.246,0.457,0.167,0.348,0.403,74.0,105.0,106.0,106.0,97.0,99.0,121.0,104.0,105.0,0.404,0.316,0.281,-1.1,1.89,-1.18,94.8,88.4,86.2,0.319,0.58,0.19,0.181,0.292,0.273,0.22,0.508,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-09-09,745860,Grounded Into DP,grounded_into_double_play,True,592273,701581,Brandon Drury,David Festa,1,3afe421c-b468-4203-a212-dac488a0be05,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,5.08,3.94,51.1,101.0,102.0,103.0,0.735,10.87,2.81,8.42,1.58,0.86,0.246,0.457,0.167,0.348,0.403,74.0,105.0,106.0,106.0,97.0,99.0,121.0,104.0,105.0,0.404,0.316,0.281,-1.1,1.89,-1.18,94.8,88.4,86.2,0.319,0.58,0.19,0.181,0.292,0.273,0.22,0.508,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-09-09,745860,Groundout,field_out,True,666160,701581,Mickey Moniak,David Festa,0,737e8b7a-dc44-4c10-8219-bfcaa5fb1560,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,5.08,3.94,51.1,101.0,102.0,103.0,0.735,10.87,2.81,8.42,1.58,0.86,0.246,0.457,0.167,0.348,0.403,74.0,105.0,106.0,106.0,97.0,99.0,121.0,104.0,105.0,0.404,0.316,0.281,-1.1,1.89,-1.18,94.8,88.4,86.2,0.319,0.58,0.19,0.181,0.292,0.273,0.22,0.508,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-09-09,745860,Lineout,field_out,True,467793,672282,Carlos Santana,Reid Detmers,0,d2196408-f93b-477e-8be2-9ebe2a62c1a4,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,5.64,3.7,75.0,98.0,96.0,98.0,0.722,10.56,3.72,8.88,1.32,0.99,0.241,0.493,0.133,0.355,0.439,92.0,98.0,98.0,89.0,95.0,92.0,116.0,106.0,113.0,0.461,0.241,0.15,-0.13,0.23,0.94,94.0,84.7,86.2,0.245,0.443,0.277,0.211,0.326,0.374,0.298,0.383,0.317,90.0,101.0,103.0,0.147,-3.01,75.2,0.359,0.795,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-09-09,745860,Flyout,field_out,True,680777,672282,Ryan Jeffers,Reid Detmers,0,973ddc49-a46c-4e76-bfcf-34c4ec7f29c9,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,5.64,3.7,75.0,98.0,96.0,98.0,0.722,10.56,3.72,8.88,1.32,0.99,0.241,0.493,0.133,0.355,0.439,92.0,98.0,98.0,89.0,95.0,92.0,116.0,106.0,113.0,0.461,0.241,0.15,-0.13,0.23,0.94,94.0,84.7,86.2,0.245,0.443,0.277,0.211,0.326,0.374,0.298,0.383,0.317,90.0,101.0,103.0,0.147,-3.01,75.2,0.359,0.795,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-09-09,745860,Groundout,field_out,True,669304,672282,Jose Miranda,Reid Detmers,0,b132d285-9ec9-4f34-87f4-478fdf41fb8d,672282.0,reiddetmers,Detmers,Left,Reid Detmers,LAA,5.64,3.7,75.0,98.0,96.0,98.0,0.722,10.56,3.72,8.88,1.32,0.99,0.241,0.493,0.133,0.355,0.439,92.0,98.0,98.0,89.0,95.0,92.0,116.0,106.0,113.0,0.461,0.241,0.15,-0.13,0.23,0.94,94.0,84.7,86.2,0.245,0.443,0.277,0.211,0.326,0.374,0.298,0.383,0.317,90.0,101.0,103.0,0.147,-3.01,75.2,0.359,0.795,0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-09-09,745860,Walk,walk,False,681351,701581,Logan O'Hoppe,David Festa,0,5935f130-6f41-444e-b74e-5d162edcfc60,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,5.08,3.94,51.1,101.0,102.0,103.0,0.735,10.87,2.81,8.42,1.58,0.86,0.246,0.457,0.167,0.348,0.403,74.0,105.0,106.0,106.0,97.0,99.0,121.0,104.0,105.0,0.404,0.316,0.281,-1.1,1.89,-1.18,94.8,88.4,86.2,0.319,0.58,0.19,0.181,0.292,0.273,0.22,0.508,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-09-09,745860,Strikeout,strikeout,True,694359,701581,Niko Kavadas,David Festa,0,505b27f1-7809-4455-8008-ab193492eacf,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,5.08,3.94,51.1,101.0,102.0,103.0,0.735,10.87,2.81,8.42,1.58,0.86,0.246,0.457,0.167,0.348,0.403,74.0,105.0,106.0,106.0,97.0,99.0,121.0,104.0,105.0,0.404,0.316,0.281,-1.1,1.89,-1.18,94.8,88.4,86.2,0.319,0.58,0.19,0.181,0.292,0.273,0.22,0.508,0.42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
