,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vCH,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,ST_ba,ST_slg,ST_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC
10,2024-08-28,745866,Groundout,field_out,True,467793,519242,Carlos Santana,Chris Sale,0,a9371087-3fc2-4f12-8302-c5b6ecb3dc8a,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,97.0,107.0,104.0,111.0,100.0,105.0,0.38,0.403,0.144,-0.07,2.17,2.72,95.0,87.2,78.8,0.277,0.447,0.243,0.173,0.226,0.42,0.163,0.207,0.233,112.0,100.0,97.0,0.074,-1.49,94.3,0.333,0.524,0.139,,,,,,,,,,,,,,,,,,
11,2024-08-28,745866,Groundout,field_out,True,650489,519242,Willi Castro,Chris Sale,0,5196d9b5-7485-40c9-8101-95df748ffc70,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,97.0,107.0,104.0,111.0,100.0,105.0,0.38,0.403,0.144,-0.07,2.17,2.72,95.0,87.2,78.8,0.277,0.447,0.243,0.173,0.226,0.42,0.163,0.207,0.233,112.0,100.0,97.0,0.074,-1.49,94.3,0.333,0.524,0.139,,,,,,,,,,,,,,,,,,
12,2024-08-28,745866,Flyout,field_out,True,543877,519242,Christian Vázquez,Chris Sale,0,a2f9b168-944e-4ede-96a6-1d84dab3be3e,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,97.0,107.0,104.0,111.0,100.0,105.0,0.38,0.403,0.144,-0.07,2.17,2.72,95.0,87.2,78.8,0.277,0.447,0.243,0.173,0.226,0.42,0.163,0.207,0.233,112.0,100.0,97.0,0.074,-1.49,94.3,0.333,0.524,0.139,,,,,,,,,,,,,,,,,,
13,2024-08-28,745866,Groundout,field_out,True,669221,701581,Sean Murphy,David Festa,0,4740ddd6-1c12-44ef-945e-7b46a4561a8a,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,104.0,97.0,98.0,123.0,101.0,106.0,0.407,0.316,0.277,-1.1,1.57,-0.9,94.8,88.5,86.2,0.304,0.571,0.194,0.203,0.339,0.25,0.2,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-28,745866,Double,double,False,663897,701581,Luke Williams,David Festa,0,a705082a-0cdd-4688-8a62-657850ecf483,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,104.0,97.0,98.0,123.0,101.0,106.0,0.407,0.316,0.277,-1.1,1.57,-0.9,94.8,88.5,86.2,0.304,0.571,0.194,0.203,0.339,0.25,0.2,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-28,745866,Groundout,field_out,True,593160,701581,Whit Merrifield,David Festa,1,8b6410d3-e7a0-41f3-84bb-2436be45cbef,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,104.0,97.0,98.0,123.0,101.0,106.0,0.407,0.316,0.277,-1.1,1.57,-0.9,94.8,88.5,86.2,0.304,0.571,0.194,0.203,0.339,0.25,0.2,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-28,745866,Groundout,field_out,True,624585,701581,Jorge Soler,David Festa,0,e8bfae0f-46f2-4e30-9f19-a3bf41d34533,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,104.0,97.0,98.0,123.0,101.0,106.0,0.407,0.316,0.277,-1.1,1.57,-0.9,94.8,88.5,86.2,0.304,0.571,0.194,0.203,0.339,0.25,0.2,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-28,745866,Groundout,field_out,True,571657,519242,Kyle Farmer,Chris Sale,0,122d2053-3ffd-4590-adea-87847d63fdc2,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,97.0,107.0,104.0,111.0,100.0,105.0,0.38,0.403,0.144,-0.07,2.17,2.72,95.0,87.2,78.8,0.277,0.447,0.243,0.173,0.226,0.42,0.163,0.207,0.233,112.0,100.0,97.0,0.074,-1.49,94.3,0.333,0.524,0.139,,,,,,,,,,,,,,,,,,
18,2024-08-28,745866,Groundout,field_out,True,670242,519242,Matt Wallner,Chris Sale,0,2fd19ca7-557e-44ca-9acf-f3e52e7e42d0,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,97.0,107.0,104.0,111.0,100.0,105.0,0.38,0.403,0.144,-0.07,2.17,2.72,95.0,87.2,78.8,0.277,0.447,0.243,0.173,0.226,0.42,0.163,0.207,0.233,112.0,100.0,97.0,0.074,-1.49,94.3,0.333,0.524,0.139,,,,,,,,,,,,,,,,,,
19,2024-08-28,745866,Strikeout,strikeout,True,668885,519242,Austin Martin,Chris Sale,0,482c2e8d-1090-44ad-8c62-c8fd5ac4133a,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,97.0,107.0,104.0,111.0,100.0,105.0,0.38,0.403,0.144,-0.07,2.17,2.72,95.0,87.2,78.8,0.277,0.447,0.243,0.173,0.226,0.42,0.163,0.207,0.233,112.0,100.0,97.0,0.074,-1.49,94.3,0.333,0.524,0.139,,,,,,,,,,,,,,,,,,
20,2024-08-28,745866,Lineout,field_out,True,542303,701581,Marcell Ozuna,David Festa,0,a6009c64-733d-4802-a569-af4cb9fb19fa,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,104.0,97.0,98.0,123.0,101.0,106.0,0.407,0.316,0.277,-1.1,1.57,-0.9,94.8,88.5,86.2,0.304,0.571,0.194,0.203,0.339,0.25,0.2,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-28,745866,Strikeout,strikeout,True,621566,701581,Matt Olson,David Festa,0,34db3df9-2589-4642-930e-a3ff96e50d59,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,104.0,97.0,98.0,123.0,101.0,106.0,0.407,0.316,0.277,-1.1,1.57,-0.9,94.8,88.5,86.2,0.304,0.571,0.194,0.203,0.339,0.25,0.2,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-28,745866,Strikeout,strikeout,True,657656,701581,Ramón Laureano,David Festa,0,c04b9f84-68d9-4502-a4fd-625051e063b5,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,104.0,97.0,98.0,123.0,101.0,106.0,0.407,0.316,0.277,-1.1,1.57,-0.9,94.8,88.5,86.2,0.304,0.571,0.194,0.203,0.339,0.25,0.2,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-28,745866,Single,single,False,622534,519242,Manuel Margot,Chris Sale,0,b6b4438e-33e3-4c5d-944d-6c47608bbeee,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,97.0,107.0,104.0,111.0,100.0,105.0,0.38,0.403,0.144,-0.07,2.17,2.72,95.0,87.2,78.8,0.277,0.447,0.243,0.173,0.226,0.42,0.163,0.207,0.233,112.0,100.0,97.0,0.074,-1.49,94.3,0.333,0.524,0.139,,,,,,,,,,,,,,,,,,
24,2024-08-28,745866,Double,double,False,680777,519242,Ryan Jeffers,Chris Sale,1,0b72d7f6-a8ca-4c2f-a73a-b3fd7916374f,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,97.0,107.0,104.0,111.0,100.0,105.0,0.38,0.403,0.144,-0.07,2.17,2.72,95.0,87.2,78.8,0.277,0.447,0.243,0.173,0.226,0.42,0.163,0.207,0.233,112.0,100.0,97.0,0.074,-1.49,94.3,0.333,0.524,0.139,,,,,,,,,,,,,,,,,,
25,2024-08-28,745866,Strikeout,strikeout,True,669304,519242,Jose Miranda,Chris Sale,0,1e2475a1-669f-4705-87ae-97766d166043,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,97.0,107.0,104.0,111.0,100.0,105.0,0.38,0.403,0.144,-0.07,2.17,2.72,95.0,87.2,78.8,0.277,0.447,0.243,0.173,0.226,0.42,0.163,0.207,0.233,112.0,100.0,97.0,0.074,-1.49,94.3,0.333,0.524,0.139,,,,,,,,,,,,,,,,,,
26,2024-08-28,745866,Walk,walk,False,467793,519242,Carlos Santana,Chris Sale,0,cbdaea58-9215-4a6e-a021-45a122a92f91,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,97.0,107.0,104.0,111.0,100.0,105.0,0.38,0.403,0.144,-0.07,2.17,2.72,95.0,87.2,78.8,0.277,0.447,0.243,0.173,0.226,0.42,0.163,0.207,0.233,112.0,100.0,97.0,0.074,-1.49,94.3,0.333,0.524,0.139,,,,,,,,,,,,,,,,,,
27,2024-08-28,745866,Strikeout,strikeout,True,650489,519242,Willi Castro,Chris Sale,0,a6c451e4-83ec-4017-8fdc-4a82a659c0e5,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,97.0,107.0,104.0,111.0,100.0,105.0,0.38,0.403,0.144,-0.07,2.17,2.72,95.0,87.2,78.8,0.277,0.447,0.243,0.173,0.226,0.42,0.163,0.207,0.233,112.0,100.0,97.0,0.074,-1.49,94.3,0.333,0.524,0.139,,,,,,,,,,,,,,,,,,
28,2024-08-28,745866,Groundout,field_out,True,543877,519242,Christian Vázquez,Chris Sale,0,f62ed7f2-fe05-47b8-9802-e53fa73c2bc4,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,97.0,107.0,104.0,111.0,100.0,105.0,0.38,0.403,0.144,-0.07,2.17,2.72,95.0,87.2,78.8,0.277,0.447,0.243,0.173,0.226,0.42,0.163,0.207,0.233,112.0,100.0,97.0,0.074,-1.49,94.3,0.333,0.524,0.139,,,,,,,,,,,,,,,,,,
29,2024-08-28,745866,Strikeout,strikeout,True,671739,701581,Michael Harris II,David Festa,0,f452d6a8-cd9c-48f6-a8da-499712ea6277,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,104.0,97.0,98.0,123.0,101.0,106.0,0.407,0.316,0.277,-1.1,1.57,-0.9,94.8,88.5,86.2,0.304,0.571,0.194,0.203,0.339,0.25,0.2,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-28,745866,Strikeout,strikeout,True,606115,701581,Orlando Arcia,David Festa,0,f00acf0c-d55d-455a-b82f-66ed8e2e21f5,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,104.0,97.0,98.0,123.0,101.0,106.0,0.407,0.316,0.277,-1.1,1.57,-0.9,94.8,88.5,86.2,0.304,0.571,0.194,0.203,0.339,0.25,0.2,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-28,745866,Strikeout,strikeout,True,669221,701581,Sean Murphy,David Festa,0,a035aa3e-24e1-4a52-9cd5-3c83da1d0d1e,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,104.0,97.0,98.0,123.0,101.0,106.0,0.407,0.316,0.277,-1.1,1.57,-0.9,94.8,88.5,86.2,0.304,0.571,0.194,0.203,0.339,0.25,0.2,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-28,745866,Groundout,field_out,True,571657,519242,Kyle Farmer,Chris Sale,0,dad77002-9974-4d12-afb6-f2271f32ae31,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,97.0,107.0,104.0,111.0,100.0,105.0,0.38,0.403,0.144,-0.07,2.17,2.72,95.0,87.2,78.8,0.277,0.447,0.243,0.173,0.226,0.42,0.163,0.207,0.233,112.0,100.0,97.0,0.074,-1.49,94.3,0.333,0.524,0.139,,,,,,,,,,,,,,,,,,
33,2024-08-28,745866,Groundout,field_out,True,670242,519242,Matt Wallner,Chris Sale,0,781fd9b4-75b8-4d7e-8cb6-4e60ffec1baa,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,97.0,107.0,104.0,111.0,100.0,105.0,0.38,0.403,0.144,-0.07,2.17,2.72,95.0,87.2,78.8,0.277,0.447,0.243,0.173,0.226,0.42,0.163,0.207,0.233,112.0,100.0,97.0,0.074,-1.49,94.3,0.333,0.524,0.139,,,,,,,,,,,,,,,,,,
34,2024-08-28,745866,Groundout,field_out,True,668885,519242,Austin Martin,Chris Sale,0,deefd86b-9a1e-40fa-b1d9-715f587163e7,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,97.0,107.0,104.0,111.0,100.0,105.0,0.38,0.403,0.144,-0.07,2.17,2.72,95.0,87.2,78.8,0.277,0.447,0.243,0.173,0.226,0.42,0.163,0.207,0.233,112.0,100.0,97.0,0.074,-1.49,94.3,0.333,0.524,0.139,,,,,,,,,,,,,,,,,,
35,2024-08-28,745866,Flyout,field_out,True,663897,701581,Luke Williams,David Festa,0,1e88fc8f-eac6-4943-8a10-73199fea635b,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,104.0,97.0,98.0,123.0,101.0,106.0,0.407,0.316,0.277,-1.1,1.57,-0.9,94.8,88.5,86.2,0.304,0.571,0.194,0.203,0.339,0.25,0.2,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-08-28,745866,Lineout,field_out,True,593160,701581,Whit Merrifield,David Festa,0,3638a742-022b-4dfd-9352-03918149fb67,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,104.0,97.0,98.0,123.0,101.0,106.0,0.407,0.316,0.277,-1.1,1.57,-0.9,94.8,88.5,86.2,0.304,0.571,0.194,0.203,0.339,0.25,0.2,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-08-28,745866,Groundout,field_out,True,624585,701581,Jorge Soler,David Festa,0,72bb273e-2303-4e1e-9462-4c95aacd62e3,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,104.0,97.0,98.0,123.0,101.0,106.0,0.407,0.316,0.277,-1.1,1.57,-0.9,94.8,88.5,86.2,0.304,0.571,0.194,0.203,0.339,0.25,0.2,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-08-28,745866,Double,double,False,622534,519242,Manuel Margot,Chris Sale,0,1ffdce1e-1e7f-40fd-a2a7-a1ee6b06c37c,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,97.0,107.0,104.0,111.0,100.0,105.0,0.38,0.403,0.144,-0.07,2.17,2.72,95.0,87.2,78.8,0.277,0.447,0.243,0.173,0.226,0.42,0.163,0.207,0.233,112.0,100.0,97.0,0.074,-1.49,94.3,0.333,0.524,0.139,,,,,,,,,,,,,,,,,,
39,2024-08-28,745866,Single,single,True,680777,519242,Ryan Jeffers,Chris Sale,1,3d783752-4445-4a03-bb24-85c52724ba87,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.58,2.71,153.2,104.0,99.0,103.0,0.712,11.54,1.99,7.2,0.47,1.44,0.248,0.437,0.175,0.243,0.446,62.0,106.0,97.0,97.0,107.0,104.0,111.0,100.0,105.0,0.38,0.403,0.144,-0.07,2.17,2.72,95.0,87.2,78.8,0.277,0.447,0.243,0.173,0.226,0.42,0.163,0.207,0.233,112.0,100.0,97.0,0.074,-1.49,94.3,0.333,0.524,0.139,,,,,,,,,,,,,,,,,,
