,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,FS%,wFS/C,vFS
0,2024-09-07,746829,Single,single,False,650402,665871,Gleyber Torres,Javier Assad,0,95edc5a7-3fab-48ba-8944-b4c76d3760c2,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.14,4.58,131.2,99.0,86.0,94.0,0.852,7.59,3.83,8.27,1.09,1.06,0.272,0.364,0.16,0.28,0.424,71.0,93.0,90.0,99.0,101.0,98.0,69.0,102.0,92.0,77.0,101.0,93.0,115.0,95.0,102.0,96.0,97.0,93.0,0.359,0.169,0.214,0.101,0.113,0.045,-0.83,-0.78,1.28,-1.49,-0.9,-1.35,91.5,87.9,83.8,91.5,80.2,76.8,0.213,0.309,0.107,0.319,0.585,0.152,0.313,0.484,0.198,0.185,0.338,0.286,0.158,0.368,0.348,0.292,0.292,0.114,0.4,0.8,0.222,,,,,,,,,
1,2024-09-07,746829,Walk,walk,False,665742,665871,Juan Soto,Javier Assad,1,1a777685-45a1-4757-90cf-575a7bc19d2f,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.14,4.58,131.2,99.0,86.0,94.0,0.852,7.59,3.83,8.27,1.09,1.06,0.272,0.364,0.16,0.28,0.424,71.0,93.0,90.0,99.0,101.0,98.0,69.0,102.0,92.0,77.0,101.0,93.0,115.0,95.0,102.0,96.0,97.0,93.0,0.359,0.169,0.214,0.101,0.113,0.045,-0.83,-0.78,1.28,-1.49,-0.9,-1.35,91.5,87.9,83.8,91.5,80.2,76.8,0.213,0.309,0.107,0.319,0.585,0.152,0.313,0.484,0.198,0.185,0.338,0.286,0.158,0.368,0.348,0.292,0.292,0.114,0.4,0.8,0.222,,,,,,,,,
2,2024-09-07,746829,Strikeout,strikeout,True,592450,665871,Aaron Judge,Javier Assad,1,da49a333-a1fa-4615-834c-e7ee2c32a8f4,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.14,4.58,131.2,99.0,86.0,94.0,0.852,7.59,3.83,8.27,1.09,1.06,0.272,0.364,0.16,0.28,0.424,71.0,93.0,90.0,99.0,101.0,98.0,69.0,102.0,92.0,77.0,101.0,93.0,115.0,95.0,102.0,96.0,97.0,93.0,0.359,0.169,0.214,0.101,0.113,0.045,-0.83,-0.78,1.28,-1.49,-0.9,-1.35,91.5,87.9,83.8,91.5,80.2,76.8,0.213,0.309,0.107,0.319,0.585,0.152,0.313,0.484,0.198,0.185,0.338,0.286,0.158,0.368,0.348,0.292,0.292,0.114,0.4,0.8,0.222,,,,,,,,,
3,2024-09-07,746829,Groundout,field_out,True,669224,665871,Austin Wells,Javier Assad,1,281c775f-4339-4712-ab75-4d5495d4d7c5,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.14,4.58,131.2,99.0,86.0,94.0,0.852,7.59,3.83,8.27,1.09,1.06,0.272,0.364,0.16,0.28,0.424,71.0,93.0,90.0,99.0,101.0,98.0,69.0,102.0,92.0,77.0,101.0,93.0,115.0,95.0,102.0,96.0,97.0,93.0,0.359,0.169,0.214,0.101,0.113,0.045,-0.83,-0.78,1.28,-1.49,-0.9,-1.35,91.5,87.9,83.8,91.5,80.2,76.8,0.213,0.309,0.107,0.319,0.585,0.152,0.313,0.484,0.198,0.185,0.338,0.286,0.158,0.368,0.348,0.292,0.292,0.114,0.4,0.8,0.222,,,,,,,,,
4,2024-09-07,746829,Groundout,field_out,True,519317,665871,Giancarlo Stanton,Javier Assad,0,e457623a-8b0d-4ac1-984d-458d72451af0,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.14,4.58,131.2,99.0,86.0,94.0,0.852,7.59,3.83,8.27,1.09,1.06,0.272,0.364,0.16,0.28,0.424,71.0,93.0,90.0,99.0,101.0,98.0,69.0,102.0,92.0,77.0,101.0,93.0,115.0,95.0,102.0,96.0,97.0,93.0,0.359,0.169,0.214,0.101,0.113,0.045,-0.83,-0.78,1.28,-1.49,-0.9,-1.35,91.5,87.9,83.8,91.5,80.2,76.8,0.213,0.309,0.107,0.319,0.585,0.152,0.313,0.484,0.198,0.185,0.338,0.286,0.158,0.368,0.348,0.292,0.292,0.114,0.4,0.8,0.222,,,,,,,,,
5,2024-09-07,746829,Walk,walk,False,664023,657376,Ian Happ,Clarke Schmidt,0,ce97a064-c625-4046-8e0e-0c706475b9bc,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.34,3.83,65.1,99.0,115.0,100.0,0.723,9.51,2.89,7.3,0.83,1.06,0.304,0.363,0.22,0.244,0.415,36.0,89.0,96.0,,,,,,,81.0,97.0,87.0,135.0,93.0,101.0,106.0,106.0,103.0,0.212,,0.36,0.242,,0.008,,1.03,-1.18,1.63,,-13.04,,92.4,87.1,94.3,85.3,,0.277,0.553,0.211,0.237,0.344,0.324,,,,0.14,0.209,0.333,0.204,0.286,0.306,0.667,1.0,0.0,,,,151.0,101.0,113.0,0.177,0.65,83.8,,,
6,2024-09-07,746829,Forceout,force_out,True,683737,657376,Michael Busch,Clarke Schmidt,1,d174d11f-448f-4746-aab7-6ed3045cbdcf,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.34,3.83,65.1,99.0,115.0,100.0,0.723,9.51,2.89,7.3,0.83,1.06,0.304,0.363,0.22,0.244,0.415,36.0,89.0,96.0,,,,,,,81.0,97.0,87.0,135.0,93.0,101.0,106.0,106.0,103.0,0.212,,0.36,0.242,,0.008,,1.03,-1.18,1.63,,-13.04,,92.4,87.1,94.3,85.3,,0.277,0.553,0.211,0.237,0.344,0.324,,,,0.14,0.209,0.333,0.204,0.286,0.306,0.667,1.0,0.0,,,,151.0,101.0,113.0,0.177,0.65,83.8,,,
7,2024-09-07,746829,Strikeout,strikeout,True,673548,657376,Seiya Suzuki,Clarke Schmidt,0,6250765b-62a2-4aa6-921e-e18685ff4907,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.34,3.83,65.1,99.0,115.0,100.0,0.723,9.51,2.89,7.3,0.83,1.06,0.304,0.363,0.22,0.244,0.415,36.0,89.0,96.0,,,,,,,81.0,97.0,87.0,135.0,93.0,101.0,106.0,106.0,103.0,0.212,,0.36,0.242,,0.008,,1.03,-1.18,1.63,,-13.04,,92.4,87.1,94.3,85.3,,0.277,0.553,0.211,0.237,0.344,0.324,,,,0.14,0.209,0.333,0.204,0.286,0.306,0.667,1.0,0.0,,,,151.0,101.0,113.0,0.177,0.65,83.8,,,
8,2024-09-07,746829,Groundout,field_out,True,641355,657376,Cody Bellinger,Clarke Schmidt,0,0bf3870c-6b98-45c6-a92e-b8b879291b27,657376.0,clarkeschmidt,Schmidt,Right,Clarke Schmidt,NYY,2.34,3.83,65.1,99.0,115.0,100.0,0.723,9.51,2.89,7.3,0.83,1.06,0.304,0.363,0.22,0.244,0.415,36.0,89.0,96.0,,,,,,,81.0,97.0,87.0,135.0,93.0,101.0,106.0,106.0,103.0,0.212,,0.36,0.242,,0.008,,1.03,-1.18,1.63,,-13.04,,92.4,87.1,94.3,85.3,,0.277,0.553,0.211,0.237,0.344,0.324,,,,0.14,0.209,0.333,0.204,0.286,0.306,0.667,1.0,0.0,,,,151.0,101.0,113.0,0.177,0.65,83.8,,,
9,2024-09-07,746829,Flyout,field_out,True,665862,665871,Jazz Chisholm Jr.,Javier Assad,0,6fffde47-6b4b-44e2-9e08-582c12dc7147,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.14,4.58,131.2,99.0,86.0,94.0,0.852,7.59,3.83,8.27,1.09,1.06,0.272,0.364,0.16,0.28,0.424,71.0,93.0,90.0,99.0,101.0,98.0,69.0,102.0,92.0,77.0,101.0,93.0,115.0,95.0,102.0,96.0,97.0,93.0,0.359,0.169,0.214,0.101,0.113,0.045,-0.83,-0.78,1.28,-1.49,-0.9,-1.35,91.5,87.9,83.8,91.5,80.2,76.8,0.213,0.309,0.107,0.319,0.585,0.152,0.313,0.484,0.198,0.185,0.338,0.286,0.158,0.368,0.348,0.292,0.292,0.114,0.4,0.8,0.222,,,,,,,,,
