,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-04-02,745273,Single,single,False,686823,622491,Will Brennan,Luis Castillo,0,71a5a8e4-ebd2-4371-9651-f594190f1c28,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-04-02,745273,Strikeout,strikeout,True,666310,622491,Bo Naylor,Luis Castillo,0,85ab11a1-86fa-4dfd-b8a7-eb2c8f98c398,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-04-02,745273,Strikeout,strikeout,True,595978,622491,Austin Hedges,Luis Castillo,0,bcf43b25-868a-432d-9311-2e9d9865a1cf,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-04-02,745273,Single,single,False,663728,669456,Cal Raleigh,Shane Bieber,0,5a0a53fb-52e4-4c5c-8755-af7425dedab3,669456.0,shanebieber,Bieber,Right,Shane Bieber,CLE,0.0,2.64,12.0,102.0,98.0,100.0,0.646,15.0,0.75,7.5,0.0,3.0,0.25,0.333,0.167,0.375,0.386,60.0,101.0,105.0,92.0,103.0,95.0,,,,120.0,103.0,108.0,,0.416,0.247,0.133,0.61,,6.64,-1.66,92.0,89.0,,85.3,0.308,0.462,0.167,0.125,0.188,0.64,,,,0.375,0.5,0.417,138.0,91.0,91.0,75.0,107.0,102.0,0.096,0.108,2.93,-1.71,86.6,82.8,0.25,0.25,0.6,0.0,0.0,0.0,,,,,,,,,,,,,,,
14,2024-04-02,745273,Grounded Into DP,grounded_into_double_play,True,664034,669456,Ty France,Shane Bieber,1,605448a7-4336-4a06-9ac3-a56fa1b1d243,669456.0,shanebieber,Bieber,Right,Shane Bieber,CLE,0.0,2.64,12.0,102.0,98.0,100.0,0.646,15.0,0.75,7.5,0.0,3.0,0.25,0.333,0.167,0.375,0.386,60.0,101.0,105.0,92.0,103.0,95.0,,,,120.0,103.0,108.0,,0.416,0.247,0.133,0.61,,6.64,-1.66,92.0,89.0,,85.3,0.308,0.462,0.167,0.125,0.188,0.64,,,,0.375,0.5,0.417,138.0,91.0,91.0,75.0,107.0,102.0,0.096,0.108,2.93,-1.71,86.6,82.8,0.25,0.25,0.6,0.0,0.0,0.0,,,,,,,,,,,,,,,
15,2024-04-02,745273,Strikeout,strikeout,True,686527,669456,Dominic Canzone,Shane Bieber,0,6c82ac16-c1e2-4d58-bb69-cc1dccf7bd33,669456.0,shanebieber,Bieber,Right,Shane Bieber,CLE,0.0,2.64,12.0,102.0,98.0,100.0,0.646,15.0,0.75,7.5,0.0,3.0,0.25,0.333,0.167,0.375,0.386,60.0,101.0,105.0,92.0,103.0,95.0,,,,120.0,103.0,108.0,,0.416,0.247,0.133,0.61,,6.64,-1.66,92.0,89.0,,85.3,0.308,0.462,0.167,0.125,0.188,0.64,,,,0.375,0.5,0.417,138.0,91.0,91.0,75.0,107.0,102.0,0.096,0.108,2.93,-1.71,86.6,82.8,0.25,0.25,0.6,0.0,0.0,0.0,,,,,,,,,,,,,,,
16,2024-04-02,745273,Strikeout,strikeout,True,677587,622491,Brayan Rocchio,Luis Castillo,0,5838f6bf-1c5f-48b2-976f-86af65484daf,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-04-02,745273,Groundout,field_out,True,680757,622491,Steven Kwan,Luis Castillo,0,ee03e418-cb09-4050-969e-57e4d2e0f4d5,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-04-02,745273,Strikeout,strikeout,True,665926,622491,Andrés Giménez,Luis Castillo,0,468d630d-ef9e-40ef-b304-02cf0a7dc448,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-04-02,745273,Strikeout,strikeout,True,668942,669456,Josh Rojas,Shane Bieber,0,13a0e4a1-6254-472d-9aca-b7e6da50e083,669456.0,shanebieber,Bieber,Right,Shane Bieber,CLE,0.0,2.64,12.0,102.0,98.0,100.0,0.646,15.0,0.75,7.5,0.0,3.0,0.25,0.333,0.167,0.375,0.386,60.0,101.0,105.0,92.0,103.0,95.0,,,,120.0,103.0,108.0,,0.416,0.247,0.133,0.61,,6.64,-1.66,92.0,89.0,,85.3,0.308,0.462,0.167,0.125,0.188,0.64,,,,0.375,0.5,0.417,138.0,91.0,91.0,75.0,107.0,102.0,0.096,0.108,2.93,-1.71,86.6,82.8,0.25,0.25,0.6,0.0,0.0,0.0,,,,,,,,,,,,,,,
20,2024-04-02,745273,Groundout,field_out,True,641487,669456,J.P. Crawford,Shane Bieber,0,2fc695df-094d-4b2b-bfff-02097423fa62,669456.0,shanebieber,Bieber,Right,Shane Bieber,CLE,0.0,2.64,12.0,102.0,98.0,100.0,0.646,15.0,0.75,7.5,0.0,3.0,0.25,0.333,0.167,0.375,0.386,60.0,101.0,105.0,92.0,103.0,95.0,,,,120.0,103.0,108.0,,0.416,0.247,0.133,0.61,,6.64,-1.66,92.0,89.0,,85.3,0.308,0.462,0.167,0.125,0.188,0.64,,,,0.375,0.5,0.417,138.0,91.0,91.0,75.0,107.0,102.0,0.096,0.108,2.93,-1.71,86.6,82.8,0.25,0.25,0.6,0.0,0.0,0.0,,,,,,,,,,,,,,,
21,2024-04-02,745273,Strikeout,strikeout,True,677594,669456,Julio Rodríguez,Shane Bieber,0,980288de-8aa3-4985-a101-035380cad92f,669456.0,shanebieber,Bieber,Right,Shane Bieber,CLE,0.0,2.64,12.0,102.0,98.0,100.0,0.646,15.0,0.75,7.5,0.0,3.0,0.25,0.333,0.167,0.375,0.386,60.0,101.0,105.0,92.0,103.0,95.0,,,,120.0,103.0,108.0,,0.416,0.247,0.133,0.61,,6.64,-1.66,92.0,89.0,,85.3,0.308,0.462,0.167,0.125,0.188,0.64,,,,0.375,0.5,0.417,138.0,91.0,91.0,75.0,107.0,102.0,0.096,0.108,2.93,-1.71,86.6,82.8,0.25,0.25,0.6,0.0,0.0,0.0,,,,,,,,,,,,,,,
22,2024-04-02,745273,Single,single,False,608070,622491,José Ramírez,Luis Castillo,0,85990cd9-14e6-4373-aa5e-86e730455771,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-04-02,745273,Pop Out,field_out,True,647304,622491,Josh Naylor,Luis Castillo,0,4ec1c634-fcbf-458c-8cf0-0f493d2750d4,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-04-02,745273,Pop Out,field_out,True,671289,622491,Tyler Freeman,Luis Castillo,0,fdc9ab46-4261-4b2f-98ee-7fa9a7ed320c,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-04-02,745273,Single,single,False,686823,622491,Will Brennan,Luis Castillo,1,3579e60b-e999-42ef-96ce-9cb7a194b524,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-04-02,745273,Home Run,home_run,False,666310,622491,Bo Naylor,Luis Castillo,1,b2ca8508-72e7-458f-b359-54a5fd0073d4,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-04-02,745273,Groundout,field_out,True,595978,622491,Austin Hedges,Luis Castillo,0,ccd946a1-35dd-47c1-af7b-121377955f49,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-04-02,745273,Groundout,field_out,True,593871,669456,Jorge Polanco,Shane Bieber,0,2471c472-287b-4ebc-aac0-aec943ef3f3f,669456.0,shanebieber,Bieber,Right,Shane Bieber,CLE,0.0,2.64,12.0,102.0,98.0,100.0,0.646,15.0,0.75,7.5,0.0,3.0,0.25,0.333,0.167,0.375,0.386,60.0,101.0,105.0,92.0,103.0,95.0,,,,120.0,103.0,108.0,,0.416,0.247,0.133,0.61,,6.64,-1.66,92.0,89.0,,85.3,0.308,0.462,0.167,0.125,0.188,0.64,,,,0.375,0.5,0.417,138.0,91.0,91.0,75.0,107.0,102.0,0.096,0.108,2.93,-1.71,86.6,82.8,0.25,0.25,0.6,0.0,0.0,0.0,,,,,,,,,,,,,,,
29,2024-04-02,745273,Groundout,field_out,True,571745,669456,Mitch Haniger,Shane Bieber,0,56323800-c798-4249-97e7-0c91be9b04b3,669456.0,shanebieber,Bieber,Right,Shane Bieber,CLE,0.0,2.64,12.0,102.0,98.0,100.0,0.646,15.0,0.75,7.5,0.0,3.0,0.25,0.333,0.167,0.375,0.386,60.0,101.0,105.0,92.0,103.0,95.0,,,,120.0,103.0,108.0,,0.416,0.247,0.133,0.61,,6.64,-1.66,92.0,89.0,,85.3,0.308,0.462,0.167,0.125,0.188,0.64,,,,0.375,0.5,0.417,138.0,91.0,91.0,75.0,107.0,102.0,0.096,0.108,2.93,-1.71,86.6,82.8,0.25,0.25,0.6,0.0,0.0,0.0,,,,,,,,,,,,,,,
30,2024-04-02,745273,Double,double,False,641598,669456,Mitch Garver,Shane Bieber,0,bb2e98b2-bc35-43a1-b8e1-c75735311b37,669456.0,shanebieber,Bieber,Right,Shane Bieber,CLE,0.0,2.64,12.0,102.0,98.0,100.0,0.646,15.0,0.75,7.5,0.0,3.0,0.25,0.333,0.167,0.375,0.386,60.0,101.0,105.0,92.0,103.0,95.0,,,,120.0,103.0,108.0,,0.416,0.247,0.133,0.61,,6.64,-1.66,92.0,89.0,,85.3,0.308,0.462,0.167,0.125,0.188,0.64,,,,0.375,0.5,0.417,138.0,91.0,91.0,75.0,107.0,102.0,0.096,0.108,2.93,-1.71,86.6,82.8,0.25,0.25,0.6,0.0,0.0,0.0,,,,,,,,,,,,,,,
31,2024-04-02,745273,Strikeout,strikeout,True,663728,669456,Cal Raleigh,Shane Bieber,0,94555fa3-ea3f-4514-979d-32488a7657ad,669456.0,shanebieber,Bieber,Right,Shane Bieber,CLE,0.0,2.64,12.0,102.0,98.0,100.0,0.646,15.0,0.75,7.5,0.0,3.0,0.25,0.333,0.167,0.375,0.386,60.0,101.0,105.0,92.0,103.0,95.0,,,,120.0,103.0,108.0,,0.416,0.247,0.133,0.61,,6.64,-1.66,92.0,89.0,,85.3,0.308,0.462,0.167,0.125,0.188,0.64,,,,0.375,0.5,0.417,138.0,91.0,91.0,75.0,107.0,102.0,0.096,0.108,2.93,-1.71,86.6,82.8,0.25,0.25,0.6,0.0,0.0,0.0,,,,,,,,,,,,,,,
32,2024-04-02,745273,Double,double,False,677587,622491,Brayan Rocchio,Luis Castillo,0,bce72d50-3a92-4b29-90bf-d298e9d35f80,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-04-02,745273,Single,single,False,680757,622491,Steven Kwan,Luis Castillo,1,6f06dfc6-2995-4222-9935-f7ce63fc8a65,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-04-02,745273,Double,double,False,665926,622491,Andrés Giménez,Luis Castillo,1,4a534eb9-ef26-4eb4-88cc-531575338a65,622491.0,luiscastillo,"Castillo, L",Right,Luis Castillo,SEA,3.55,3.82,124.1,104.0,102.0,102.0,0.77,8.61,2.53,7.89,1.09,0.96,0.251,0.437,0.174,0.309,0.394,90.0,104.0,97.0,119.0,105.0,102.0,102.0,101.0,98.0,77.0,105.0,108.0,0.168,0.442,0.236,0.154,0.96,-0.32,1.27,-1.2,95.4,88.1,95.5,85.8,0.2,0.357,0.278,0.189,0.311,0.351,0.306,0.449,0.092,0.289,0.526,0.244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
