,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,SL%,wFC/C,wFS/C,wSI/C,wSL/C,vFC,vFS,vSI,vSL,ST_ba,ST_slg,ST_whiff,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ KC,Loc+ KC,Pit+ KC,FA%,FO%,KC%,CH%,wFA/C,wFO/C,wKC/C,wCH/C,vFA,vFO,vCH,vKC,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
0,2024-08-14,746919,Double,double,False,543760,656557,Marcus Semien,Tanner Houck,0,40b76901-b05a-4e36-ad9d-e7f8590b03a1,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,94.0,101.0,96.0,117.0,100.0,110.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,0.422,-0.97,1.79,0.36,0.63,87.1,88.4,93.5,83.1,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-14,746919,Flyout,field_out,True,608369,656557,Corey Seager,Tanner Houck,1,28a3a797-bcc8-412d-a9d6-d304f302a116,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,94.0,101.0,96.0,117.0,100.0,110.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,0.422,-0.97,1.79,0.36,0.63,87.1,88.4,93.5,83.1,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-14,746919,Fielders Choice Out,fielders_choice_out,True,669701,656557,Josh Smith,Tanner Houck,1,736cb783-7413-415b-a73c-cedb731103ee,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,94.0,101.0,96.0,117.0,100.0,110.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,0.422,-0.97,1.79,0.36,0.63,87.1,88.4,93.5,83.1,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-14,746919,Single,single,False,666969,656557,Adolis García,Tanner Houck,1,59fac092-f7a8-41b8-a655-b2dafbb0a6b0,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,94.0,101.0,96.0,117.0,100.0,110.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,0.422,-0.97,1.79,0.36,0.63,87.1,88.4,93.5,83.1,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-08-14,746919,Groundout,field_out,True,663993,656557,Nathaniel Lowe,Tanner Houck,0,04a04e81-8ee7-49b6-8885-b79c73777633,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,94.0,101.0,96.0,117.0,100.0,110.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,0.422,-0.97,1.79,0.36,0.63,87.1,88.4,93.5,83.1,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-08-14,746919,Strikeout,strikeout,True,680776,641540,Jarren Duran,Dane Dunning,0,571c3635-b9fa-4f0b-b28f-b4546a145854,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,5.05,5.18,87.1,98.0,83.0,93.0,0.776,8.76,4.02,8.66,1.55,1.17,0.161,0.504,0.13,0.343,0.418,78.0,101.0,97.0,104.0,100.0,96.0,76.0,99.0,93.0,,,,0.369,0.189,,0.238,-0.57,,0.61,-1.2,88.2,,89.8,80.7,,,,0.253,0.39,0.148,,,,0.232,0.446,0.253,84.0,93.0,85.0,40.0,103.0,90.0,62.0,90.0,99.0,0.03,0.001,0.044,0.129,-2.8,-6.36,-0.14,-1.5,89.2,76.4,85.1,75.7,0.273,0.494,0.312,0.25,0.525,0.333,0.273,0.636,0.25,0.0,0.0,0.368,,,,,,
6,2024-08-14,746919,Lineout,field_out,True,677800,641540,Wilyer Abreu,Dane Dunning,0,81e3d69f-6dbb-44d6-bfdb-7c5686afa678,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,5.05,5.18,87.1,98.0,83.0,93.0,0.776,8.76,4.02,8.66,1.55,1.17,0.161,0.504,0.13,0.343,0.418,78.0,101.0,97.0,104.0,100.0,96.0,76.0,99.0,93.0,,,,0.369,0.189,,0.238,-0.57,,0.61,-1.2,88.2,,89.8,80.7,,,,0.253,0.39,0.148,,,,0.232,0.446,0.253,84.0,93.0,85.0,40.0,103.0,90.0,62.0,90.0,99.0,0.03,0.001,0.044,0.129,-2.8,-6.36,-0.14,-1.5,89.2,76.4,85.1,75.7,0.273,0.494,0.312,0.25,0.525,0.333,0.273,0.636,0.25,0.0,0.0,0.368,,,,,,
7,2024-08-14,746919,Single,single,False,807799,641540,Masataka Yoshida,Dane Dunning,0,d8632545-bb77-4abf-8049-b5ef7f1a8d79,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,5.05,5.18,87.1,98.0,83.0,93.0,0.776,8.76,4.02,8.66,1.55,1.17,0.161,0.504,0.13,0.343,0.418,78.0,101.0,97.0,104.0,100.0,96.0,76.0,99.0,93.0,,,,0.369,0.189,,0.238,-0.57,,0.61,-1.2,88.2,,89.8,80.7,,,,0.253,0.39,0.148,,,,0.232,0.446,0.253,84.0,93.0,85.0,40.0,103.0,90.0,62.0,90.0,99.0,0.03,0.001,0.044,0.129,-2.8,-6.36,-0.14,-1.5,89.2,76.4,85.1,75.7,0.273,0.494,0.312,0.25,0.525,0.333,0.273,0.636,0.25,0.0,0.0,0.368,,,,,,
8,2024-08-14,746919,Groundout,field_out,True,646240,641540,Rafael Devers,Dane Dunning,0,0007f4c5-4953-4a09-b28b-4778c3c7bdd8,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,5.05,5.18,87.1,98.0,83.0,93.0,0.776,8.76,4.02,8.66,1.55,1.17,0.161,0.504,0.13,0.343,0.418,78.0,101.0,97.0,104.0,100.0,96.0,76.0,99.0,93.0,,,,0.369,0.189,,0.238,-0.57,,0.61,-1.2,88.2,,89.8,80.7,,,,0.253,0.39,0.148,,,,0.232,0.446,0.253,84.0,93.0,85.0,40.0,103.0,90.0,62.0,90.0,99.0,0.03,0.001,0.044,0.129,-2.8,-6.36,-0.14,-1.5,89.2,76.4,85.1,75.7,0.273,0.494,0.312,0.25,0.525,0.333,0.273,0.636,0.25,0.0,0.0,0.368,,,,,,
9,2024-08-14,746919,Single,single,False,694671,656557,Wyatt Langford,Tanner Houck,0,f751e2bd-2d00-4a5e-9151-b92b4ccda9d4,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,94.0,101.0,96.0,117.0,100.0,110.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,0.422,-0.97,1.79,0.36,0.63,87.1,88.4,93.5,83.1,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-08-14,746919,Walk,walk,False,608348,656557,Carson Kelly,Tanner Houck,1,b2a68536-672c-452c-a938-bc34279c336e,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,94.0,101.0,96.0,117.0,100.0,110.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,0.422,-0.97,1.79,0.36,0.63,87.1,88.4,93.5,83.1,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-14,746919,Groundout,field_out,True,608671,656557,Travis Jankowski,Tanner Houck,1,a9a1c77a-edd7-4852-bf11-bc7baabc4f22,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,94.0,101.0,96.0,117.0,100.0,110.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,0.422,-0.97,1.79,0.36,0.63,87.1,88.4,93.5,83.1,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-14,746919,Sac Fly,sac_fly,True,665750,656557,Leody Taveras,Tanner Houck,1,157ae8d8-ad25-42c6-9031-74739464ac7a,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,94.0,101.0,96.0,117.0,100.0,110.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,0.422,-0.97,1.79,0.36,0.63,87.1,88.4,93.5,83.1,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-14,746919,Lineout,field_out,True,543760,656557,Marcus Semien,Tanner Houck,0,2c73fb28-daac-4c01-8c90-ec069271fb9e,656557.0,tannerhouck,Houck,Right,Tanner Houck,BOS,3.23,4.09,158.2,101.0,109.0,105.0,0.787,7.77,2.5,8.11,0.57,2.33,0.187,0.457,0.121,0.313,0.433,94.0,101.0,96.0,117.0,100.0,110.0,96.0,93.0,93.0,116.0,104.0,110.0,0.315,0.016,0.246,0.422,-0.97,1.79,0.36,0.63,87.1,88.4,93.5,83.1,0.231,0.364,0.299,0.282,0.337,0.138,0.2,0.263,0.21,0.2,0.4,0.235,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-14,746919,Walk,walk,False,643376,641540,Danny Jansen,Dane Dunning,0,d91d855a-c73e-4b99-951f-72f1f489aba0,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,5.05,5.18,87.1,98.0,83.0,93.0,0.776,8.76,4.02,8.66,1.55,1.17,0.161,0.504,0.13,0.343,0.418,78.0,101.0,97.0,104.0,100.0,96.0,76.0,99.0,93.0,,,,0.369,0.189,,0.238,-0.57,,0.61,-1.2,88.2,,89.8,80.7,,,,0.253,0.39,0.148,,,,0.232,0.446,0.253,84.0,93.0,85.0,40.0,103.0,90.0,62.0,90.0,99.0,0.03,0.001,0.044,0.129,-2.8,-6.36,-0.14,-1.5,89.2,76.4,85.1,75.7,0.273,0.494,0.312,0.25,0.525,0.333,0.273,0.636,0.25,0.0,0.0,0.368,,,,,,
15,2024-08-14,746919,Single,single,False,642086,641540,Dominic Smith,Dane Dunning,1,601a399d-b817-43b1-8669-5f0d5596bb32,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,5.05,5.18,87.1,98.0,83.0,93.0,0.776,8.76,4.02,8.66,1.55,1.17,0.161,0.504,0.13,0.343,0.418,78.0,101.0,97.0,104.0,100.0,96.0,76.0,99.0,93.0,,,,0.369,0.189,,0.238,-0.57,,0.61,-1.2,88.2,,89.8,80.7,,,,0.253,0.39,0.148,,,,0.232,0.446,0.253,84.0,93.0,85.0,40.0,103.0,90.0,62.0,90.0,99.0,0.03,0.001,0.044,0.129,-2.8,-6.36,-0.14,-1.5,89.2,76.4,85.1,75.7,0.273,0.494,0.312,0.25,0.525,0.333,0.273,0.636,0.25,0.0,0.0,0.368,,,,,,
16,2024-08-14,746919,Forceout,force_out,True,686765,641540,Nick Sogard,Dane Dunning,1,ab9dcde8-ae3d-4483-a70f-4200d4ab8439,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,5.05,5.18,87.1,98.0,83.0,93.0,0.776,8.76,4.02,8.66,1.55,1.17,0.161,0.504,0.13,0.343,0.418,78.0,101.0,97.0,104.0,100.0,96.0,76.0,99.0,93.0,,,,0.369,0.189,,0.238,-0.57,,0.61,-1.2,88.2,,89.8,80.7,,,,0.253,0.39,0.148,,,,0.232,0.446,0.253,84.0,93.0,85.0,40.0,103.0,90.0,62.0,90.0,99.0,0.03,0.001,0.044,0.129,-2.8,-6.36,-0.14,-1.5,89.2,76.4,85.1,75.7,0.273,0.494,0.312,0.25,0.525,0.333,0.273,0.636,0.25,0.0,0.0,0.368,,,,,,
17,2024-08-14,746919,Groundout,field_out,True,678882,641540,Ceddanne Rafaela,Dane Dunning,1,9e698109-ed46-4ec7-ab42-3ec13b674543,641540.0,danedunning,Dunning,Right,Dane Dunning,TEX,5.05,5.18,87.1,98.0,83.0,93.0,0.776,8.76,4.02,8.66,1.55,1.17,0.161,0.504,0.13,0.343,0.418,78.0,101.0,97.0,104.0,100.0,96.0,76.0,99.0,93.0,,,,0.369,0.189,,0.238,-0.57,,0.61,-1.2,88.2,,89.8,80.7,,,,0.253,0.39,0.148,,,,0.232,0.446,0.253,84.0,93.0,85.0,40.0,103.0,90.0,62.0,90.0,99.0,0.03,0.001,0.044,0.129,-2.8,-6.36,-0.14,-1.5,89.2,76.4,85.1,75.7,0.273,0.494,0.312,0.25,0.525,0.333,0.273,0.636,0.25,0.0,0.0,0.368,,,,,,
