,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-09-07,745613,Lineout,field_out,True,656716,669620,Zach McKinstry,Brady Basso,0,b6fd46da-76c3-4db6-b537-a20ac865a419,669620.0,bradybasso,Basso,Left,Brady Basso,OAK,1.93,3.62,9.1,108.0,90.0,99.0,0.678,8.68,0.96,5.79,0.96,1.0,0.292,0.458,0.167,0.292,0.492,91.0,83.0,69.0,87.0,116.0,106.0,84.0,107.0,101.0,0.032,0.452,0.151,0.294,0.071,2.07,1.25,0.72,-0.12,13.76,92.5,88.6,87.2,92.6,76.4,0.2,0.467,0.194,0.25,0.25,0.5,0.0,0.0,0.333,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-07,745613,Walk,walk,False,656484,676428,Tristan Gray,Brant Hurter,0,cfa03594-fc2d-4ce2-8d41-57659362a54f,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.0,2.47,33.0,101.0,90.0,94.0,0.811,7.91,1.09,7.36,0.82,1.59,0.196,0.392,0.186,0.247,0.492,61.0,93.0,80.0,,,,50.0,102.0,86.0,0.489,0.076,,,0.127,3.07,,1.75,,0.75,92.2,,85.8,92.5,,0.0,0.0,0.368,,,,0.154,0.308,0.259,,,,90.0,106.0,94.0,111.0,96.0,101.0,0.308,0.12,83.4,0.269,0.388,0.091,,,,0.189,0.378,0.361,,,,,,,,,,,,
12,2024-09-07,745613,Strikeout,strikeout,True,663662,676428,Daz Cameron,Brant Hurter,0,24187abc-764f-4e46-9254-db0a85a6f567,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.0,2.47,33.0,101.0,90.0,94.0,0.811,7.91,1.09,7.36,0.82,1.59,0.196,0.392,0.186,0.247,0.492,61.0,93.0,80.0,,,,50.0,102.0,86.0,0.489,0.076,,,0.127,3.07,,1.75,,0.75,92.2,,85.8,92.5,,0.0,0.0,0.368,,,,0.154,0.308,0.259,,,,90.0,106.0,94.0,111.0,96.0,101.0,0.308,0.12,83.4,0.269,0.388,0.091,,,,0.189,0.378,0.361,,,,,,,,,,,,
13,2024-09-07,745613,Grounded Into DP,grounded_into_double_play,True,680869,676428,Zack Gelof,Brant Hurter,1,4c1f4057-260d-415e-a78e-444d62f38d39,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.0,2.47,33.0,101.0,90.0,94.0,0.811,7.91,1.09,7.36,0.82,1.59,0.196,0.392,0.186,0.247,0.492,61.0,93.0,80.0,,,,50.0,102.0,86.0,0.489,0.076,,,0.127,3.07,,1.75,,0.75,92.2,,85.8,92.5,,0.0,0.0,0.368,,,,0.154,0.308,0.259,,,,90.0,106.0,94.0,111.0,96.0,101.0,0.308,0.12,83.4,0.269,0.388,0.091,,,,0.189,0.378,0.361,,,,,,,,,,,,
14,2024-09-07,745613,Double,double,False,693307,669620,Dillon Dingler,Brady Basso,0,88091751-2b7a-4cfd-a4d9-35c1ff5cc05f,669620.0,bradybasso,Basso,Left,Brady Basso,OAK,1.93,3.62,9.1,108.0,90.0,99.0,0.678,8.68,0.96,5.79,0.96,1.0,0.292,0.458,0.167,0.292,0.492,91.0,83.0,69.0,87.0,116.0,106.0,84.0,107.0,101.0,0.032,0.452,0.151,0.294,0.071,2.07,1.25,0.72,-0.12,13.76,92.5,88.6,87.2,92.6,76.4,0.2,0.467,0.194,0.25,0.25,0.5,0.0,0.0,0.333,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-09-07,745613,Walk,walk,False,678009,669620,Parker Meadows,Brady Basso,0,d565d099-185e-4bef-9045-5d2945b0e93d,669620.0,bradybasso,Basso,Left,Brady Basso,OAK,1.93,3.62,9.1,108.0,90.0,99.0,0.678,8.68,0.96,5.79,0.96,1.0,0.292,0.458,0.167,0.292,0.492,91.0,83.0,69.0,87.0,116.0,106.0,84.0,107.0,101.0,0.032,0.452,0.151,0.294,0.071,2.07,1.25,0.72,-0.12,13.76,92.5,88.6,87.2,92.6,76.4,0.2,0.467,0.194,0.25,0.25,0.5,0.0,0.0,0.333,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-09-07,745613,Forceout,force_out,True,663837,669620,Matt Vierling,Brady Basso,1,ed0bcff0-4a0d-4e92-a1a3-423c75649506,669620.0,bradybasso,Basso,Left,Brady Basso,OAK,1.93,3.62,9.1,108.0,90.0,99.0,0.678,8.68,0.96,5.79,0.96,1.0,0.292,0.458,0.167,0.292,0.492,91.0,83.0,69.0,87.0,116.0,106.0,84.0,107.0,101.0,0.032,0.452,0.151,0.294,0.071,2.07,1.25,0.72,-0.12,13.76,92.5,88.6,87.2,92.6,76.4,0.2,0.467,0.194,0.25,0.25,0.5,0.0,0.0,0.333,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-07,745613,Strikeout,strikeout,True,628451,669620,Andy Ibáñez,Brady Basso,0,ec53974c-23be-49ee-83bc-dfd93d3bc1b5,669620.0,bradybasso,Basso,Left,Brady Basso,OAK,1.93,3.62,9.1,108.0,90.0,99.0,0.678,8.68,0.96,5.79,0.96,1.0,0.292,0.458,0.167,0.292,0.492,91.0,83.0,69.0,87.0,116.0,106.0,84.0,107.0,101.0,0.032,0.452,0.151,0.294,0.071,2.07,1.25,0.72,-0.12,13.76,92.5,88.6,87.2,92.6,76.4,0.2,0.467,0.194,0.25,0.25,0.5,0.0,0.0,0.333,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-07,745613,Lineout,field_out,True,682985,669620,Riley Greene,Brady Basso,0,212d61dc-d2ba-4397-8861-7333d32d28fd,669620.0,bradybasso,Basso,Left,Brady Basso,OAK,1.93,3.62,9.1,108.0,90.0,99.0,0.678,8.68,0.96,5.79,0.96,1.0,0.292,0.458,0.167,0.292,0.492,91.0,83.0,69.0,87.0,116.0,106.0,84.0,107.0,101.0,0.032,0.452,0.151,0.294,0.071,2.07,1.25,0.72,-0.12,13.76,92.5,88.6,87.2,92.6,76.4,0.2,0.467,0.194,0.25,0.25,0.5,0.0,0.0,0.333,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-07,745613,Groundout,field_out,True,669397,676428,Nick Allen,Brant Hurter,0,7a43dec0-3ad1-45ab-8416-2b4b0e2d2b75,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.0,2.47,33.0,101.0,90.0,94.0,0.811,7.91,1.09,7.36,0.82,1.59,0.196,0.392,0.186,0.247,0.492,61.0,93.0,80.0,,,,50.0,102.0,86.0,0.489,0.076,,,0.127,3.07,,1.75,,0.75,92.2,,85.8,92.5,,0.0,0.0,0.368,,,,0.154,0.308,0.259,,,,90.0,106.0,94.0,111.0,96.0,101.0,0.308,0.12,83.4,0.269,0.388,0.091,,,,0.189,0.378,0.361,,,,,,,,,,,,
20,2024-09-07,745613,Groundout,field_out,True,668832,676428,Kyle McCann,Brant Hurter,0,d70ad1cf-022e-41a5-a598-6cdf46a9d728,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.0,2.47,33.0,101.0,90.0,94.0,0.811,7.91,1.09,7.36,0.82,1.59,0.196,0.392,0.186,0.247,0.492,61.0,93.0,80.0,,,,50.0,102.0,86.0,0.489,0.076,,,0.127,3.07,,1.75,,0.75,92.2,,85.8,92.5,,0.0,0.0,0.368,,,,0.154,0.308,0.259,,,,90.0,106.0,94.0,111.0,96.0,101.0,0.308,0.12,83.4,0.269,0.388,0.091,,,,0.189,0.378,0.361,,,,,,,,,,,,
21,2024-09-07,745613,Double,double,False,671732,676428,Lawrence Butler,Brant Hurter,0,ad1cce6f-7038-4b26-924f-f45c35d7d2de,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.0,2.47,33.0,101.0,90.0,94.0,0.811,7.91,1.09,7.36,0.82,1.59,0.196,0.392,0.186,0.247,0.492,61.0,93.0,80.0,,,,50.0,102.0,86.0,0.489,0.076,,,0.127,3.07,,1.75,,0.75,92.2,,85.8,92.5,,0.0,0.0,0.368,,,,0.154,0.308,0.259,,,,90.0,106.0,94.0,111.0,96.0,101.0,0.308,0.12,83.4,0.269,0.388,0.091,,,,0.189,0.378,0.361,,,,,,,,,,,,
22,2024-09-07,745613,Flyout,field_out,True,667670,676428,Brent Rooker,Brant Hurter,0,98f9b015-075a-408f-974b-ad6e1cfb4e89,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.0,2.47,33.0,101.0,90.0,94.0,0.811,7.91,1.09,7.36,0.82,1.59,0.196,0.392,0.186,0.247,0.492,61.0,93.0,80.0,,,,50.0,102.0,86.0,0.489,0.076,,,0.127,3.07,,1.75,,0.75,92.2,,85.8,92.5,,0.0,0.0,0.368,,,,0.154,0.308,0.259,,,,90.0,106.0,94.0,111.0,96.0,101.0,0.308,0.12,83.4,0.269,0.388,0.091,,,,0.189,0.378,0.361,,,,,,,,,,,,
23,2024-09-07,745613,Flyout,field_out,True,669234,669620,Justyn-Henry Malloy,Brady Basso,0,39badc2b-835d-413b-9096-fe24d7ed4ed4,669620.0,bradybasso,Basso,Left,Brady Basso,OAK,1.93,3.62,9.1,108.0,90.0,99.0,0.678,8.68,0.96,5.79,0.96,1.0,0.292,0.458,0.167,0.292,0.492,91.0,83.0,69.0,87.0,116.0,106.0,84.0,107.0,101.0,0.032,0.452,0.151,0.294,0.071,2.07,1.25,0.72,-0.12,13.76,92.5,88.6,87.2,92.6,76.4,0.2,0.467,0.194,0.25,0.25,0.5,0.0,0.0,0.333,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-09-07,745613,Strikeout,strikeout,True,690993,669620,Colt Keith,Brady Basso,0,76730984-b636-4510-b15b-2f09056a4a07,669620.0,bradybasso,Basso,Left,Brady Basso,OAK,1.93,3.62,9.1,108.0,90.0,99.0,0.678,8.68,0.96,5.79,0.96,1.0,0.292,0.458,0.167,0.292,0.492,91.0,83.0,69.0,87.0,116.0,106.0,84.0,107.0,101.0,0.032,0.452,0.151,0.294,0.071,2.07,1.25,0.72,-0.12,13.76,92.5,88.6,87.2,92.6,76.4,0.2,0.467,0.194,0.25,0.25,0.5,0.0,0.0,0.333,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-09-07,745613,Pop Out,field_out,True,679529,669620,Spencer Torkelson,Brady Basso,0,1cdd1540-077e-415d-9cb9-4b5077e6c914,669620.0,bradybasso,Basso,Left,Brady Basso,OAK,1.93,3.62,9.1,108.0,90.0,99.0,0.678,8.68,0.96,5.79,0.96,1.0,0.292,0.458,0.167,0.292,0.492,91.0,83.0,69.0,87.0,116.0,106.0,84.0,107.0,101.0,0.032,0.452,0.151,0.294,0.071,2.07,1.25,0.72,-0.12,13.76,92.5,88.6,87.2,92.6,76.4,0.2,0.467,0.194,0.25,0.25,0.5,0.0,0.0,0.333,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-07,745613,Strikeout,strikeout,True,664913,676428,Seth Brown,Brant Hurter,0,906ae82a-7e2f-4fa4-85a9-317b3303b59a,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.0,2.47,33.0,101.0,90.0,94.0,0.811,7.91,1.09,7.36,0.82,1.59,0.196,0.392,0.186,0.247,0.492,61.0,93.0,80.0,,,,50.0,102.0,86.0,0.489,0.076,,,0.127,3.07,,1.75,,0.75,92.2,,85.8,92.5,,0.0,0.0,0.368,,,,0.154,0.308,0.259,,,,90.0,106.0,94.0,111.0,96.0,101.0,0.308,0.12,83.4,0.269,0.388,0.091,,,,0.189,0.378,0.361,,,,,,,,,,,,
27,2024-09-07,745613,Strikeout,strikeout,True,668709,676428,JJ Bleday,Brant Hurter,0,40c41729-b3f7-4a5d-a0fb-7f8a719ea50d,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.0,2.47,33.0,101.0,90.0,94.0,0.811,7.91,1.09,7.36,0.82,1.59,0.196,0.392,0.186,0.247,0.492,61.0,93.0,80.0,,,,50.0,102.0,86.0,0.489,0.076,,,0.127,3.07,,1.75,,0.75,92.2,,85.8,92.5,,0.0,0.0,0.368,,,,0.154,0.308,0.259,,,,90.0,106.0,94.0,111.0,96.0,101.0,0.308,0.12,83.4,0.269,0.388,0.091,,,,0.189,0.378,0.361,,,,,,,,,,,,
28,2024-09-07,745613,Single,single,False,656484,676428,Tristan Gray,Brant Hurter,0,e056d213-d6af-4d4c-b2a6-7924853581bb,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.0,2.47,33.0,101.0,90.0,94.0,0.811,7.91,1.09,7.36,0.82,1.59,0.196,0.392,0.186,0.247,0.492,61.0,93.0,80.0,,,,50.0,102.0,86.0,0.489,0.076,,,0.127,3.07,,1.75,,0.75,92.2,,85.8,92.5,,0.0,0.0,0.368,,,,0.154,0.308,0.259,,,,90.0,106.0,94.0,111.0,96.0,101.0,0.308,0.12,83.4,0.269,0.388,0.091,,,,0.189,0.378,0.361,,,,,,,,,,,,
29,2024-09-07,745613,Flyout,field_out,True,663662,676428,Daz Cameron,Brant Hurter,0,c963b015-20bc-4d3d-bd76-87fb734b67b2,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.0,2.47,33.0,101.0,90.0,94.0,0.811,7.91,1.09,7.36,0.82,1.59,0.196,0.392,0.186,0.247,0.492,61.0,93.0,80.0,,,,50.0,102.0,86.0,0.489,0.076,,,0.127,3.07,,1.75,,0.75,92.2,,85.8,92.5,,0.0,0.0,0.368,,,,0.154,0.308,0.259,,,,90.0,106.0,94.0,111.0,96.0,101.0,0.308,0.12,83.4,0.269,0.388,0.091,,,,0.189,0.378,0.361,,,,,,,,,,,,
30,2024-09-07,745613,Flyout,field_out,True,656716,669620,Zach McKinstry,Brady Basso,0,88be9dfa-8b2f-4839-8c6e-fb3445ed98ec,669620.0,bradybasso,Basso,Left,Brady Basso,OAK,1.93,3.62,9.1,108.0,90.0,99.0,0.678,8.68,0.96,5.79,0.96,1.0,0.292,0.458,0.167,0.292,0.492,91.0,83.0,69.0,87.0,116.0,106.0,84.0,107.0,101.0,0.032,0.452,0.151,0.294,0.071,2.07,1.25,0.72,-0.12,13.76,92.5,88.6,87.2,92.6,76.4,0.2,0.467,0.194,0.25,0.25,0.5,0.0,0.0,0.333,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-09-07,745613,Groundout,field_out,True,693307,669620,Dillon Dingler,Brady Basso,0,7bd04416-d202-4abe-9b2a-857f3a79d142,669620.0,bradybasso,Basso,Left,Brady Basso,OAK,1.93,3.62,9.1,108.0,90.0,99.0,0.678,8.68,0.96,5.79,0.96,1.0,0.292,0.458,0.167,0.292,0.492,91.0,83.0,69.0,87.0,116.0,106.0,84.0,107.0,101.0,0.032,0.452,0.151,0.294,0.071,2.07,1.25,0.72,-0.12,13.76,92.5,88.6,87.2,92.6,76.4,0.2,0.467,0.194,0.25,0.25,0.5,0.0,0.0,0.333,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-09-07,745613,Strikeout,strikeout,True,678009,669620,Parker Meadows,Brady Basso,0,c05d7971-a6a2-415e-94e9-3e622ed9a2b8,669620.0,bradybasso,Basso,Left,Brady Basso,OAK,1.93,3.62,9.1,108.0,90.0,99.0,0.678,8.68,0.96,5.79,0.96,1.0,0.292,0.458,0.167,0.292,0.492,91.0,83.0,69.0,87.0,116.0,106.0,84.0,107.0,101.0,0.032,0.452,0.151,0.294,0.071,2.07,1.25,0.72,-0.12,13.76,92.5,88.6,87.2,92.6,76.4,0.2,0.467,0.194,0.25,0.25,0.5,0.0,0.0,0.333,0.0,0.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-09-07,745613,Single,single,False,680869,676428,Zack Gelof,Brant Hurter,0,fa2077a9-ffcf-4782-a214-89bb375176d3,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.0,2.47,33.0,101.0,90.0,94.0,0.811,7.91,1.09,7.36,0.82,1.59,0.196,0.392,0.186,0.247,0.492,61.0,93.0,80.0,,,,50.0,102.0,86.0,0.489,0.076,,,0.127,3.07,,1.75,,0.75,92.2,,85.8,92.5,,0.0,0.0,0.368,,,,0.154,0.308,0.259,,,,90.0,106.0,94.0,111.0,96.0,101.0,0.308,0.12,83.4,0.269,0.388,0.091,,,,0.189,0.378,0.361,,,,,,,,,,,,
34,2024-09-07,745613,Flyout,field_out,True,669397,676428,Nick Allen,Brant Hurter,1,930f1f54-a430-4910-aee9-5201ad89024b,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.0,2.47,33.0,101.0,90.0,94.0,0.811,7.91,1.09,7.36,0.82,1.59,0.196,0.392,0.186,0.247,0.492,61.0,93.0,80.0,,,,50.0,102.0,86.0,0.489,0.076,,,0.127,3.07,,1.75,,0.75,92.2,,85.8,92.5,,0.0,0.0,0.368,,,,0.154,0.308,0.259,,,,90.0,106.0,94.0,111.0,96.0,101.0,0.308,0.12,83.4,0.269,0.388,0.091,,,,0.189,0.378,0.361,,,,,,,,,,,,
35,2024-09-07,745613,Single,single,False,668832,676428,Kyle McCann,Brant Hurter,1,b13a3597-37b4-40a6-9d64-33adde99703c,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.0,2.47,33.0,101.0,90.0,94.0,0.811,7.91,1.09,7.36,0.82,1.59,0.196,0.392,0.186,0.247,0.492,61.0,93.0,80.0,,,,50.0,102.0,86.0,0.489,0.076,,,0.127,3.07,,1.75,,0.75,92.2,,85.8,92.5,,0.0,0.0,0.368,,,,0.154,0.308,0.259,,,,90.0,106.0,94.0,111.0,96.0,101.0,0.308,0.12,83.4,0.269,0.388,0.091,,,,0.189,0.378,0.361,,,,,,,,,,,,
36,2024-09-07,745613,Pop Out,field_out,True,671732,676428,Lawrence Butler,Brant Hurter,0,30014b51-e2f1-4e5d-86dc-686a24cc6a15,676428.0,branthurter,Hurter,Left,Brant Hurter,DET,3.0,2.47,33.0,101.0,90.0,94.0,0.811,7.91,1.09,7.36,0.82,1.59,0.196,0.392,0.186,0.247,0.492,61.0,93.0,80.0,,,,50.0,102.0,86.0,0.489,0.076,,,0.127,3.07,,1.75,,0.75,92.2,,85.8,92.5,,0.0,0.0,0.368,,,,0.154,0.308,0.259,,,,90.0,106.0,94.0,111.0,96.0,101.0,0.308,0.12,83.4,0.269,0.388,0.091,,,,0.189,0.378,0.361,,,,,,,,,,,,
