,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff
10,2024-08-13,747004,Lineout,field_out,True,545121,669432,Ildemaro Vargas,Trevor Rogers,0,ea1181f7-b8b4-4bf0-8702-aa173dc1e780,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,- - -,4.92,5.14,124.1,100.0,83.0,98.0,0.811,7.02,4.05,10.13,1.01,1.38,0.215,0.422,0.131,0.356,0.392,111.0,108.0,115.0,66.0,101.0,93.0,86.0,97.0,92.0,74.0,93.0,91.0,0.24,0.316,0.206,0.238,-0.23,-0.35,-1.98,-1.28,91.9,85.6,91.5,82.4,0.252,0.467,0.234,0.295,0.396,0.238,0.292,0.492,0.1,0.312,0.506,0.259,,,,,,,,,,,,,,,,,,,,,
11,2024-08-13,747004,Walk,walk,False,671277,669432,Luis García Jr.,Trevor Rogers,0,ffc8d4c9-1f78-4595-8b69-5f301bf8eeec,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,- - -,4.92,5.14,124.1,100.0,83.0,98.0,0.811,7.02,4.05,10.13,1.01,1.38,0.215,0.422,0.131,0.356,0.392,111.0,108.0,115.0,66.0,101.0,93.0,86.0,97.0,92.0,74.0,93.0,91.0,0.24,0.316,0.206,0.238,-0.23,-0.35,-1.98,-1.28,91.9,85.6,91.5,82.4,0.252,0.467,0.234,0.295,0.396,0.238,0.292,0.492,0.1,0.312,0.506,0.259,,,,,,,,,,,,,,,,,,,,,
12,2024-08-13,747004,Single,single,False,696285,669432,Jacob Young,Trevor Rogers,1,f5deed2f-756e-46fe-adb0-228c1b4104c6,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,- - -,4.92,5.14,124.1,100.0,83.0,98.0,0.811,7.02,4.05,10.13,1.01,1.38,0.215,0.422,0.131,0.356,0.392,111.0,108.0,115.0,66.0,101.0,93.0,86.0,97.0,92.0,74.0,93.0,91.0,0.24,0.316,0.206,0.238,-0.23,-0.35,-1.98,-1.28,91.9,85.6,91.5,82.4,0.252,0.467,0.234,0.295,0.396,0.238,0.292,0.492,0.1,0.312,0.506,0.259,,,,,,,,,,,,,,,,,,,,,
13,2024-08-13,747004,Strikeout,strikeout,True,669743,669432,Alex Call,Trevor Rogers,0,f03277fb-7e4b-4608-b456-966d8733bf47,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,- - -,4.92,5.14,124.1,100.0,83.0,98.0,0.811,7.02,4.05,10.13,1.01,1.38,0.215,0.422,0.131,0.356,0.392,111.0,108.0,115.0,66.0,101.0,93.0,86.0,97.0,92.0,74.0,93.0,91.0,0.24,0.316,0.206,0.238,-0.23,-0.35,-1.98,-1.28,91.9,85.6,91.5,82.4,0.252,0.467,0.234,0.295,0.396,0.238,0.292,0.492,0.1,0.312,0.506,0.259,,,,,,,,,,,,,,,,,,,,,
14,2024-08-13,747004,Single,single,False,656811,663623,Ryan O'Hearn,Jake Irvin,0,e839bedc-9445-4925-bcde-765b8a78d1e0,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.8,4.17,156.1,105.0,94.0,102.0,0.803,7.48,2.19,8.23,1.44,1.13,0.238,0.41,0.173,0.333,0.473,100.0,94.0,97.0,82.0,106.0,99.0,94.0,105.0,105.0,110.0,116.0,118.0,0.184,0.375,0.004,0.033,0.61,-0.78,-14.36,0.77,94.0,88.4,93.2,85.9,0.204,0.376,0.243,0.182,0.182,0.303,0.333,0.492,0.124,,,,111.0,105.0,106.0,78.0,103.0,93.0,0.076,0.328,-0.21,0.43,89.9,81.1,0.215,0.419,0.249,0.295,0.545,0.202,,,
15,2024-08-13,747004,Single,single,False,668939,663623,Adley Rutschman,Jake Irvin,1,12d96391-9f32-4ff9-973d-35451778a7f4,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.8,4.17,156.1,105.0,94.0,102.0,0.803,7.48,2.19,8.23,1.44,1.13,0.238,0.41,0.173,0.333,0.473,100.0,94.0,97.0,82.0,106.0,99.0,94.0,105.0,105.0,110.0,116.0,118.0,0.184,0.375,0.004,0.033,0.61,-0.78,-14.36,0.77,94.0,88.4,93.2,85.9,0.204,0.376,0.243,0.182,0.182,0.303,0.333,0.492,0.124,,,,111.0,105.0,106.0,78.0,103.0,93.0,0.076,0.328,-0.21,0.43,89.9,81.1,0.215,0.419,0.249,0.295,0.545,0.202,,,
16,2024-08-13,747004,Single,single,False,663624,663623,Ryan Mountcastle,Jake Irvin,1,f5f50c96-a0dc-461c-97fa-af8e40fb9053,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.8,4.17,156.1,105.0,94.0,102.0,0.803,7.48,2.19,8.23,1.44,1.13,0.238,0.41,0.173,0.333,0.473,100.0,94.0,97.0,82.0,106.0,99.0,94.0,105.0,105.0,110.0,116.0,118.0,0.184,0.375,0.004,0.033,0.61,-0.78,-14.36,0.77,94.0,88.4,93.2,85.9,0.204,0.376,0.243,0.182,0.182,0.303,0.333,0.492,0.124,,,,111.0,105.0,106.0,78.0,103.0,93.0,0.076,0.328,-0.21,0.43,89.9,81.1,0.215,0.419,0.249,0.295,0.545,0.202,,,
17,2024-08-13,747004,Sac Bunt,sac_bunt,True,656775,663623,Cedric Mullins,Jake Irvin,1,e30a110e-0bab-4f8e-af6d-8654a0000c08,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.8,4.17,156.1,105.0,94.0,102.0,0.803,7.48,2.19,8.23,1.44,1.13,0.238,0.41,0.173,0.333,0.473,100.0,94.0,97.0,82.0,106.0,99.0,94.0,105.0,105.0,110.0,116.0,118.0,0.184,0.375,0.004,0.033,0.61,-0.78,-14.36,0.77,94.0,88.4,93.2,85.9,0.204,0.376,0.243,0.182,0.182,0.303,0.333,0.492,0.124,,,,111.0,105.0,106.0,78.0,103.0,93.0,0.076,0.328,-0.21,0.43,89.9,81.1,0.215,0.419,0.249,0.295,0.545,0.202,,,
18,2024-08-13,747004,Strikeout,strikeout,True,702616,663623,Jackson Holliday,Jake Irvin,0,1b68f5c9-6cc9-4017-a5e9-57383bdf6017,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.8,4.17,156.1,105.0,94.0,102.0,0.803,7.48,2.19,8.23,1.44,1.13,0.238,0.41,0.173,0.333,0.473,100.0,94.0,97.0,82.0,106.0,99.0,94.0,105.0,105.0,110.0,116.0,118.0,0.184,0.375,0.004,0.033,0.61,-0.78,-14.36,0.77,94.0,88.4,93.2,85.9,0.204,0.376,0.243,0.182,0.182,0.303,0.333,0.492,0.124,,,,111.0,105.0,106.0,78.0,103.0,93.0,0.076,0.328,-0.21,0.43,89.9,81.1,0.215,0.419,0.249,0.295,0.545,0.202,,,
19,2024-08-13,747004,Flyout,field_out,True,602104,663623,Ramón Urías,Jake Irvin,0,7690b85f-5e1d-4c66-bf18-814c87c11865,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.8,4.17,156.1,105.0,94.0,102.0,0.803,7.48,2.19,8.23,1.44,1.13,0.238,0.41,0.173,0.333,0.473,100.0,94.0,97.0,82.0,106.0,99.0,94.0,105.0,105.0,110.0,116.0,118.0,0.184,0.375,0.004,0.033,0.61,-0.78,-14.36,0.77,94.0,88.4,93.2,85.9,0.204,0.376,0.243,0.182,0.182,0.303,0.333,0.492,0.124,,,,111.0,105.0,106.0,78.0,103.0,93.0,0.076,0.328,-0.21,0.43,89.9,81.1,0.215,0.419,0.249,0.295,0.545,0.202,,,
20,2024-08-13,747004,Single,single,False,682928,669432,CJ Abrams,Trevor Rogers,0,b67474a7-9e2f-438d-8254-b961be478138,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,- - -,4.92,5.14,124.1,100.0,83.0,98.0,0.811,7.02,4.05,10.13,1.01,1.38,0.215,0.422,0.131,0.356,0.392,111.0,108.0,115.0,66.0,101.0,93.0,86.0,97.0,92.0,74.0,93.0,91.0,0.24,0.316,0.206,0.238,-0.23,-0.35,-1.98,-1.28,91.9,85.6,91.5,82.4,0.252,0.467,0.234,0.295,0.396,0.238,0.292,0.492,0.1,0.312,0.506,0.259,,,,,,,,,,,,,,,,,,,,,
21,2024-08-13,747004,Flyout,field_out,True,660766,669432,Juan Yepez,Trevor Rogers,0,5a77435f-fc8d-4f2e-b4ba-5d3deeb4e365,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,- - -,4.92,5.14,124.1,100.0,83.0,98.0,0.811,7.02,4.05,10.13,1.01,1.38,0.215,0.422,0.131,0.356,0.392,111.0,108.0,115.0,66.0,101.0,93.0,86.0,97.0,92.0,74.0,93.0,91.0,0.24,0.316,0.206,0.238,-0.23,-0.35,-1.98,-1.28,91.9,85.6,91.5,82.4,0.252,0.467,0.234,0.295,0.396,0.238,0.292,0.492,0.1,0.312,0.506,0.259,,,,,,,,,,,,,,,,,,,,,
22,2024-08-13,747004,Grounded Into DP,grounded_into_double_play,True,660688,669432,Keibert Ruiz,Trevor Rogers,1,80518376-f739-4cbc-95bb-c953febda9de,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,- - -,4.92,5.14,124.1,100.0,83.0,98.0,0.811,7.02,4.05,10.13,1.01,1.38,0.215,0.422,0.131,0.356,0.392,111.0,108.0,115.0,66.0,101.0,93.0,86.0,97.0,92.0,74.0,93.0,91.0,0.24,0.316,0.206,0.238,-0.23,-0.35,-1.98,-1.28,91.9,85.6,91.5,82.4,0.252,0.467,0.234,0.295,0.396,0.238,0.292,0.492,0.1,0.312,0.506,0.259,,,,,,,,,,,,,,,,,,,,,
23,2024-08-13,747004,Groundout,field_out,True,681297,663623,Colton Cowser,Jake Irvin,0,8c07e55e-b52c-49e5-b3a8-35d111b90e35,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.8,4.17,156.1,105.0,94.0,102.0,0.803,7.48,2.19,8.23,1.44,1.13,0.238,0.41,0.173,0.333,0.473,100.0,94.0,97.0,82.0,106.0,99.0,94.0,105.0,105.0,110.0,116.0,118.0,0.184,0.375,0.004,0.033,0.61,-0.78,-14.36,0.77,94.0,88.4,93.2,85.9,0.204,0.376,0.243,0.182,0.182,0.303,0.333,0.492,0.124,,,,111.0,105.0,106.0,78.0,103.0,93.0,0.076,0.328,-0.21,0.43,89.9,81.1,0.215,0.419,0.249,0.295,0.545,0.202,,,
24,2024-08-13,747004,Home Run,home_run,False,623993,663623,Anthony Santander,Jake Irvin,0,cfac6975-e665-41e3-ac79-18442274ac55,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.8,4.17,156.1,105.0,94.0,102.0,0.803,7.48,2.19,8.23,1.44,1.13,0.238,0.41,0.173,0.333,0.473,100.0,94.0,97.0,82.0,106.0,99.0,94.0,105.0,105.0,110.0,116.0,118.0,0.184,0.375,0.004,0.033,0.61,-0.78,-14.36,0.77,94.0,88.4,93.2,85.9,0.204,0.376,0.243,0.182,0.182,0.303,0.333,0.492,0.124,,,,111.0,105.0,106.0,78.0,103.0,93.0,0.076,0.328,-0.21,0.43,89.9,81.1,0.215,0.419,0.249,0.295,0.545,0.202,,,
25,2024-08-13,747004,Groundout,field_out,True,683002,663623,Gunnar Henderson,Jake Irvin,0,2033be70-1f66-46cc-80ef-6aacc24d6ed2,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.8,4.17,156.1,105.0,94.0,102.0,0.803,7.48,2.19,8.23,1.44,1.13,0.238,0.41,0.173,0.333,0.473,100.0,94.0,97.0,82.0,106.0,99.0,94.0,105.0,105.0,110.0,116.0,118.0,0.184,0.375,0.004,0.033,0.61,-0.78,-14.36,0.77,94.0,88.4,93.2,85.9,0.204,0.376,0.243,0.182,0.182,0.303,0.333,0.492,0.124,,,,111.0,105.0,106.0,78.0,103.0,93.0,0.076,0.328,-0.21,0.43,89.9,81.1,0.215,0.419,0.249,0.295,0.545,0.202,,,
26,2024-08-13,747004,Walk,walk,False,656811,663623,Ryan O'Hearn,Jake Irvin,0,df2f21d5-e25a-47d8-bbdf-8d8f8c6181e5,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.8,4.17,156.1,105.0,94.0,102.0,0.803,7.48,2.19,8.23,1.44,1.13,0.238,0.41,0.173,0.333,0.473,100.0,94.0,97.0,82.0,106.0,99.0,94.0,105.0,105.0,110.0,116.0,118.0,0.184,0.375,0.004,0.033,0.61,-0.78,-14.36,0.77,94.0,88.4,93.2,85.9,0.204,0.376,0.243,0.182,0.182,0.303,0.333,0.492,0.124,,,,111.0,105.0,106.0,78.0,103.0,93.0,0.076,0.328,-0.21,0.43,89.9,81.1,0.215,0.419,0.249,0.295,0.545,0.202,,,
27,2024-08-13,747004,Groundout,field_out,True,668939,663623,Adley Rutschman,Jake Irvin,0,ae7fc389-af38-474a-b499-bcc688e41c9f,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.8,4.17,156.1,105.0,94.0,102.0,0.803,7.48,2.19,8.23,1.44,1.13,0.238,0.41,0.173,0.333,0.473,100.0,94.0,97.0,82.0,106.0,99.0,94.0,105.0,105.0,110.0,116.0,118.0,0.184,0.375,0.004,0.033,0.61,-0.78,-14.36,0.77,94.0,88.4,93.2,85.9,0.204,0.376,0.243,0.182,0.182,0.303,0.333,0.492,0.124,,,,111.0,105.0,106.0,78.0,103.0,93.0,0.076,0.328,-0.21,0.43,89.9,81.1,0.215,0.419,0.249,0.295,0.545,0.202,,,
28,2024-08-13,747004,Single,single,False,695578,669432,James Wood,Trevor Rogers,0,dcf2ca70-d4bd-49df-8b43-880483ca28ec,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,- - -,4.92,5.14,124.1,100.0,83.0,98.0,0.811,7.02,4.05,10.13,1.01,1.38,0.215,0.422,0.131,0.356,0.392,111.0,108.0,115.0,66.0,101.0,93.0,86.0,97.0,92.0,74.0,93.0,91.0,0.24,0.316,0.206,0.238,-0.23,-0.35,-1.98,-1.28,91.9,85.6,91.5,82.4,0.252,0.467,0.234,0.295,0.396,0.238,0.292,0.492,0.1,0.312,0.506,0.259,,,,,,,,,,,,,,,,,,,,,
29,2024-08-13,747004,Double,double,False,665953,669432,Andrés Chaparro,Trevor Rogers,1,a59db660-7cad-4e21-a91f-d9c0ecbe3b20,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,- - -,4.92,5.14,124.1,100.0,83.0,98.0,0.811,7.02,4.05,10.13,1.01,1.38,0.215,0.422,0.131,0.356,0.392,111.0,108.0,115.0,66.0,101.0,93.0,86.0,97.0,92.0,74.0,93.0,91.0,0.24,0.316,0.206,0.238,-0.23,-0.35,-1.98,-1.28,91.9,85.6,91.5,82.4,0.252,0.467,0.234,0.295,0.396,0.238,0.292,0.492,0.1,0.312,0.506,0.259,,,,,,,,,,,,,,,,,,,,,
30,2024-08-13,747004,Sac Fly,sac_fly,True,545121,669432,Ildemaro Vargas,Trevor Rogers,1,808300ea-0101-488e-8f25-a5ff4894ed19,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,- - -,4.92,5.14,124.1,100.0,83.0,98.0,0.811,7.02,4.05,10.13,1.01,1.38,0.215,0.422,0.131,0.356,0.392,111.0,108.0,115.0,66.0,101.0,93.0,86.0,97.0,92.0,74.0,93.0,91.0,0.24,0.316,0.206,0.238,-0.23,-0.35,-1.98,-1.28,91.9,85.6,91.5,82.4,0.252,0.467,0.234,0.295,0.396,0.238,0.292,0.492,0.1,0.312,0.506,0.259,,,,,,,,,,,,,,,,,,,,,
31,2024-08-13,747004,Sac Fly,sac_fly,True,671277,669432,Luis García Jr.,Trevor Rogers,1,2241cee9-7b6d-496a-97ac-adef0d3e21c7,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,- - -,4.92,5.14,124.1,100.0,83.0,98.0,0.811,7.02,4.05,10.13,1.01,1.38,0.215,0.422,0.131,0.356,0.392,111.0,108.0,115.0,66.0,101.0,93.0,86.0,97.0,92.0,74.0,93.0,91.0,0.24,0.316,0.206,0.238,-0.23,-0.35,-1.98,-1.28,91.9,85.6,91.5,82.4,0.252,0.467,0.234,0.295,0.396,0.238,0.292,0.492,0.1,0.312,0.506,0.259,,,,,,,,,,,,,,,,,,,,,
32,2024-08-13,747004,Flyout,field_out,True,696285,669432,Jacob Young,Trevor Rogers,0,0d1f8bff-6d4e-4806-b75a-1849377d2312,669432.0,trevorrogers,"Rogers, Tr",Left,Trevor Rogers,- - -,4.92,5.14,124.1,100.0,83.0,98.0,0.811,7.02,4.05,10.13,1.01,1.38,0.215,0.422,0.131,0.356,0.392,111.0,108.0,115.0,66.0,101.0,93.0,86.0,97.0,92.0,74.0,93.0,91.0,0.24,0.316,0.206,0.238,-0.23,-0.35,-1.98,-1.28,91.9,85.6,91.5,82.4,0.252,0.467,0.234,0.295,0.396,0.238,0.292,0.492,0.1,0.312,0.506,0.259,,,,,,,,,,,,,,,,,,,,,
33,2024-08-13,747004,Single,single,False,663624,663623,Ryan Mountcastle,Jake Irvin,0,0bef1e7b-6dbe-41d4-af4e-4949819267d7,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.8,4.17,156.1,105.0,94.0,102.0,0.803,7.48,2.19,8.23,1.44,1.13,0.238,0.41,0.173,0.333,0.473,100.0,94.0,97.0,82.0,106.0,99.0,94.0,105.0,105.0,110.0,116.0,118.0,0.184,0.375,0.004,0.033,0.61,-0.78,-14.36,0.77,94.0,88.4,93.2,85.9,0.204,0.376,0.243,0.182,0.182,0.303,0.333,0.492,0.124,,,,111.0,105.0,106.0,78.0,103.0,93.0,0.076,0.328,-0.21,0.43,89.9,81.1,0.215,0.419,0.249,0.295,0.545,0.202,,,
34,2024-08-13,747004,Lineout,field_out,True,656775,663623,Cedric Mullins,Jake Irvin,0,434810e7-6540-42e9-b0d9-a0c5d6b3f788,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.8,4.17,156.1,105.0,94.0,102.0,0.803,7.48,2.19,8.23,1.44,1.13,0.238,0.41,0.173,0.333,0.473,100.0,94.0,97.0,82.0,106.0,99.0,94.0,105.0,105.0,110.0,116.0,118.0,0.184,0.375,0.004,0.033,0.61,-0.78,-14.36,0.77,94.0,88.4,93.2,85.9,0.204,0.376,0.243,0.182,0.182,0.303,0.333,0.492,0.124,,,,111.0,105.0,106.0,78.0,103.0,93.0,0.076,0.328,-0.21,0.43,89.9,81.1,0.215,0.419,0.249,0.295,0.545,0.202,,,
