,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CU%,wFC/C,wSI/C,wCU/C,vFC,vSI,vCU,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,FS%,wFS/C,vFS,Stf+ FS,Loc+ FS,Pit+ FS
10,2024-08-31,744808,Pop Out,field_out,True,665953,665871,Andrés Chaparro,Javier Assad,0,e3f55d39-35cc-4fb5-8f26-c932c0516b71,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.14,4.58,131.2,99.0,86.0,94.0,0.852,7.59,3.83,8.27,1.09,1.06,0.272,0.364,0.16,0.28,0.424,71.0,93.0,90.0,69.0,102.0,92.0,115.0,95.0,102.0,,,,0.169,0.101,,0.045,-0.83,-1.49,,-1.35,91.5,83.8,80.2,,0.313,0.484,0.198,0.292,0.292,0.114,0.4,0.8,0.222,0.185,0.338,0.286,99.0,101.0,98.0,77.0,101.0,93.0,96.0,97.0,93.0,0.359,0.214,0.113,-0.78,1.28,-0.9,87.9,91.5,76.8,0.213,0.309,0.107,0.319,0.585,0.152,0.158,0.368,0.348,,,,,,
11,2024-08-31,744808,Single,single,False,677588,665871,José Tena,Javier Assad,0,9e714965-a2f5-44e6-b713-53d2ef350867,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.14,4.58,131.2,99.0,86.0,94.0,0.852,7.59,3.83,8.27,1.09,1.06,0.272,0.364,0.16,0.28,0.424,71.0,93.0,90.0,69.0,102.0,92.0,115.0,95.0,102.0,,,,0.169,0.101,,0.045,-0.83,-1.49,,-1.35,91.5,83.8,80.2,,0.313,0.484,0.198,0.292,0.292,0.114,0.4,0.8,0.222,0.185,0.338,0.286,99.0,101.0,98.0,77.0,101.0,93.0,96.0,97.0,93.0,0.359,0.214,0.113,-0.78,1.28,-0.9,87.9,91.5,76.8,0.213,0.309,0.107,0.319,0.585,0.152,0.158,0.368,0.348,,,,,,
12,2024-08-31,744808,Groundout,field_out,True,682928,665871,CJ Abrams,Javier Assad,1,9dde93a0-e332-436c-8937-b26199ec9ebf,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.14,4.58,131.2,99.0,86.0,94.0,0.852,7.59,3.83,8.27,1.09,1.06,0.272,0.364,0.16,0.28,0.424,71.0,93.0,90.0,69.0,102.0,92.0,115.0,95.0,102.0,,,,0.169,0.101,,0.045,-0.83,-1.49,,-1.35,91.5,83.8,80.2,,0.313,0.484,0.198,0.292,0.292,0.114,0.4,0.8,0.222,0.185,0.338,0.286,99.0,101.0,98.0,77.0,101.0,93.0,96.0,97.0,93.0,0.359,0.214,0.113,-0.78,1.28,-0.9,87.9,91.5,76.8,0.213,0.309,0.107,0.319,0.585,0.152,0.158,0.368,0.348,,,,,,
13,2024-08-31,744808,Single,single,False,608336,665871,Joey Gallo,Javier Assad,1,c01bd614-c2de-463f-871c-40ff69bbeedd,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.14,4.58,131.2,99.0,86.0,94.0,0.852,7.59,3.83,8.27,1.09,1.06,0.272,0.364,0.16,0.28,0.424,71.0,93.0,90.0,69.0,102.0,92.0,115.0,95.0,102.0,,,,0.169,0.101,,0.045,-0.83,-1.49,,-1.35,91.5,83.8,80.2,,0.313,0.484,0.198,0.292,0.292,0.114,0.4,0.8,0.222,0.185,0.338,0.286,99.0,101.0,98.0,77.0,101.0,93.0,96.0,97.0,93.0,0.359,0.214,0.113,-0.78,1.28,-0.9,87.9,91.5,76.8,0.213,0.309,0.107,0.319,0.585,0.152,0.158,0.368,0.348,,,,,,
14,2024-08-31,744808,Single,single,False,686452,665871,Drew Millas,Javier Assad,1,cd4f8a9f-ffbd-4b65-994f-3642f33d7883,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.14,4.58,131.2,99.0,86.0,94.0,0.852,7.59,3.83,8.27,1.09,1.06,0.272,0.364,0.16,0.28,0.424,71.0,93.0,90.0,69.0,102.0,92.0,115.0,95.0,102.0,,,,0.169,0.101,,0.045,-0.83,-1.49,,-1.35,91.5,83.8,80.2,,0.313,0.484,0.198,0.292,0.292,0.114,0.4,0.8,0.222,0.185,0.338,0.286,99.0,101.0,98.0,77.0,101.0,93.0,96.0,97.0,93.0,0.359,0.214,0.113,-0.78,1.28,-0.9,87.9,91.5,76.8,0.213,0.309,0.107,0.319,0.585,0.152,0.158,0.368,0.348,,,,,,
15,2024-08-31,744808,Flyout,field_out,True,696285,665871,Jacob Young,Javier Assad,0,7bd438f4-b831-41af-8716-e74f77cdc977,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.14,4.58,131.2,99.0,86.0,94.0,0.852,7.59,3.83,8.27,1.09,1.06,0.272,0.364,0.16,0.28,0.424,71.0,93.0,90.0,69.0,102.0,92.0,115.0,95.0,102.0,,,,0.169,0.101,,0.045,-0.83,-1.49,,-1.35,91.5,83.8,80.2,,0.313,0.484,0.198,0.292,0.292,0.114,0.4,0.8,0.222,0.185,0.338,0.286,99.0,101.0,98.0,77.0,101.0,93.0,96.0,97.0,93.0,0.359,0.214,0.113,-0.78,1.28,-0.9,87.9,91.5,76.8,0.213,0.309,0.107,0.319,0.585,0.152,0.158,0.368,0.348,,,,,,
16,2024-08-31,744808,Flyout,field_out,True,691718,687792,Pete Crow-Armstrong,DJ Herz,0,0cf8f9e5-d39e-4400-b653-5068cb26ae25,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.82,3.29,75.1,97.0,97.0,97.0,0.73,11.11,3.46,7.53,1.19,0.87,0.255,0.449,0.138,0.347,0.43,108.0,99.0,99.0,92.0,99.0,97.0,108.0,94.0,99.0,91.0,66.0,79.0,0.544,0.178,0.034,0.244,0.72,-1.56,0.61,0.79,93.6,83.6,86.2,81.1,0.231,0.343,0.314,0.185,0.333,0.258,0.237,0.475,0.264,0.25,0.25,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-31,744808,Strikeout,strikeout,True,542194,687792,Christian Bethancourt,DJ Herz,0,77510bf5-6c9a-4fa0-90a6-77792abafdbe,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.82,3.29,75.1,97.0,97.0,97.0,0.73,11.11,3.46,7.53,1.19,0.87,0.255,0.449,0.138,0.347,0.43,108.0,99.0,99.0,92.0,99.0,97.0,108.0,94.0,99.0,91.0,66.0,79.0,0.544,0.178,0.034,0.244,0.72,-1.56,0.61,0.79,93.6,83.6,86.2,81.1,0.231,0.343,0.314,0.185,0.333,0.258,0.237,0.475,0.264,0.25,0.25,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-31,744808,Strikeout,strikeout,True,664023,687792,Ian Happ,DJ Herz,0,105b327f-e555-41e2-afeb-13d2f88207dc,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.82,3.29,75.1,97.0,97.0,97.0,0.73,11.11,3.46,7.53,1.19,0.87,0.255,0.449,0.138,0.347,0.43,108.0,99.0,99.0,92.0,99.0,97.0,108.0,94.0,99.0,91.0,66.0,79.0,0.544,0.178,0.034,0.244,0.72,-1.56,0.61,0.79,93.6,83.6,86.2,81.1,0.231,0.343,0.314,0.185,0.333,0.258,0.237,0.475,0.264,0.25,0.25,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-31,744808,Flyout,field_out,True,686611,665871,Dylan Crews,Javier Assad,0,2698115b-9ae1-4146-8659-fd06447fdf42,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.14,4.58,131.2,99.0,86.0,94.0,0.852,7.59,3.83,8.27,1.09,1.06,0.272,0.364,0.16,0.28,0.424,71.0,93.0,90.0,69.0,102.0,92.0,115.0,95.0,102.0,,,,0.169,0.101,,0.045,-0.83,-1.49,,-1.35,91.5,83.8,80.2,,0.313,0.484,0.198,0.292,0.292,0.114,0.4,0.8,0.222,0.185,0.338,0.286,99.0,101.0,98.0,77.0,101.0,93.0,96.0,97.0,93.0,0.359,0.214,0.113,-0.78,1.28,-0.9,87.9,91.5,76.8,0.213,0.309,0.107,0.319,0.585,0.152,0.158,0.368,0.348,,,,,,
20,2024-08-31,744808,Walk,walk,False,695578,665871,James Wood,Javier Assad,0,78e9e96a-efea-4e1e-a502-41eb78420da5,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.14,4.58,131.2,99.0,86.0,94.0,0.852,7.59,3.83,8.27,1.09,1.06,0.272,0.364,0.16,0.28,0.424,71.0,93.0,90.0,69.0,102.0,92.0,115.0,95.0,102.0,,,,0.169,0.101,,0.045,-0.83,-1.49,,-1.35,91.5,83.8,80.2,,0.313,0.484,0.198,0.292,0.292,0.114,0.4,0.8,0.222,0.185,0.338,0.286,99.0,101.0,98.0,77.0,101.0,93.0,96.0,97.0,93.0,0.359,0.214,0.113,-0.78,1.28,-0.9,87.9,91.5,76.8,0.213,0.309,0.107,0.319,0.585,0.152,0.158,0.368,0.348,,,,,,
21,2024-08-31,744808,Grounded Into DP,grounded_into_double_play,True,671277,665871,Luis García Jr.,Javier Assad,1,b5d3bdc4-0aa9-4cce-b2e7-921d0e5ff243,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.14,4.58,131.2,99.0,86.0,94.0,0.852,7.59,3.83,8.27,1.09,1.06,0.272,0.364,0.16,0.28,0.424,71.0,93.0,90.0,69.0,102.0,92.0,115.0,95.0,102.0,,,,0.169,0.101,,0.045,-0.83,-1.49,,-1.35,91.5,83.8,80.2,,0.313,0.484,0.198,0.292,0.292,0.114,0.4,0.8,0.222,0.185,0.338,0.286,99.0,101.0,98.0,77.0,101.0,93.0,96.0,97.0,93.0,0.359,0.214,0.113,-0.78,1.28,-0.9,87.9,91.5,76.8,0.213,0.309,0.107,0.319,0.585,0.152,0.158,0.368,0.348,,,,,,
22,2024-08-31,744808,Strikeout,strikeout,True,621020,687792,Dansby Swanson,DJ Herz,0,a175a26b-e2ad-4eb0-a6b7-7c3bfc671e95,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.82,3.29,75.1,97.0,97.0,97.0,0.73,11.11,3.46,7.53,1.19,0.87,0.255,0.449,0.138,0.347,0.43,108.0,99.0,99.0,92.0,99.0,97.0,108.0,94.0,99.0,91.0,66.0,79.0,0.544,0.178,0.034,0.244,0.72,-1.56,0.61,0.79,93.6,83.6,86.2,81.1,0.231,0.343,0.314,0.185,0.333,0.258,0.237,0.475,0.264,0.25,0.25,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-31,744808,Flyout,field_out,True,673548,687792,Seiya Suzuki,DJ Herz,0,94ee48d9-a48a-4c31-b52a-5962cea9c43c,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.82,3.29,75.1,97.0,97.0,97.0,0.73,11.11,3.46,7.53,1.19,0.87,0.255,0.449,0.138,0.347,0.43,108.0,99.0,99.0,92.0,99.0,97.0,108.0,94.0,99.0,91.0,66.0,79.0,0.544,0.178,0.034,0.244,0.72,-1.56,0.61,0.79,93.6,83.6,86.2,81.1,0.231,0.343,0.314,0.185,0.333,0.258,0.237,0.475,0.264,0.25,0.25,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-31,744808,Flyout,field_out,True,641355,687792,Cody Bellinger,DJ Herz,0,5030a284-0929-4d17-a417-b5025cb741e5,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.82,3.29,75.1,97.0,97.0,97.0,0.73,11.11,3.46,7.53,1.19,0.87,0.255,0.449,0.138,0.347,0.43,108.0,99.0,99.0,92.0,99.0,97.0,108.0,94.0,99.0,91.0,66.0,79.0,0.544,0.178,0.034,0.244,0.72,-1.56,0.61,0.79,93.6,83.6,86.2,81.1,0.231,0.343,0.314,0.185,0.333,0.258,0.237,0.475,0.264,0.25,0.25,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-31,744808,Home Run,home_run,False,665953,665871,Andrés Chaparro,Javier Assad,0,bbf1b7a8-7a26-4257-a73d-475ce5d1c413,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.14,4.58,131.2,99.0,86.0,94.0,0.852,7.59,3.83,8.27,1.09,1.06,0.272,0.364,0.16,0.28,0.424,71.0,93.0,90.0,69.0,102.0,92.0,115.0,95.0,102.0,,,,0.169,0.101,,0.045,-0.83,-1.49,,-1.35,91.5,83.8,80.2,,0.313,0.484,0.198,0.292,0.292,0.114,0.4,0.8,0.222,0.185,0.338,0.286,99.0,101.0,98.0,77.0,101.0,93.0,96.0,97.0,93.0,0.359,0.214,0.113,-0.78,1.28,-0.9,87.9,91.5,76.8,0.213,0.309,0.107,0.319,0.585,0.152,0.158,0.368,0.348,,,,,,
26,2024-08-31,744808,Single,single,False,677588,665871,José Tena,Javier Assad,0,a85c82c8-2b5c-41d8-b3cb-3ebf33518dca,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.14,4.58,131.2,99.0,86.0,94.0,0.852,7.59,3.83,8.27,1.09,1.06,0.272,0.364,0.16,0.28,0.424,71.0,93.0,90.0,69.0,102.0,92.0,115.0,95.0,102.0,,,,0.169,0.101,,0.045,-0.83,-1.49,,-1.35,91.5,83.8,80.2,,0.313,0.484,0.198,0.292,0.292,0.114,0.4,0.8,0.222,0.185,0.338,0.286,99.0,101.0,98.0,77.0,101.0,93.0,96.0,97.0,93.0,0.359,0.214,0.113,-0.78,1.28,-0.9,87.9,91.5,76.8,0.213,0.309,0.107,0.319,0.585,0.152,0.158,0.368,0.348,,,,,,
27,2024-08-31,744808,Groundout,field_out,True,682928,665871,CJ Abrams,Javier Assad,1,86a1ef40-cf00-4a96-8681-68c9639fed56,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.14,4.58,131.2,99.0,86.0,94.0,0.852,7.59,3.83,8.27,1.09,1.06,0.272,0.364,0.16,0.28,0.424,71.0,93.0,90.0,69.0,102.0,92.0,115.0,95.0,102.0,,,,0.169,0.101,,0.045,-0.83,-1.49,,-1.35,91.5,83.8,80.2,,0.313,0.484,0.198,0.292,0.292,0.114,0.4,0.8,0.222,0.185,0.338,0.286,99.0,101.0,98.0,77.0,101.0,93.0,96.0,97.0,93.0,0.359,0.214,0.113,-0.78,1.28,-0.9,87.9,91.5,76.8,0.213,0.309,0.107,0.319,0.585,0.152,0.158,0.368,0.348,,,,,,
28,2024-08-31,744808,Strikeout,strikeout,True,608336,665871,Joey Gallo,Javier Assad,0,3243b3a7-c21f-40b0-b709-6b9dac426c53,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.14,4.58,131.2,99.0,86.0,94.0,0.852,7.59,3.83,8.27,1.09,1.06,0.272,0.364,0.16,0.28,0.424,71.0,93.0,90.0,69.0,102.0,92.0,115.0,95.0,102.0,,,,0.169,0.101,,0.045,-0.83,-1.49,,-1.35,91.5,83.8,80.2,,0.313,0.484,0.198,0.292,0.292,0.114,0.4,0.8,0.222,0.185,0.338,0.286,99.0,101.0,98.0,77.0,101.0,93.0,96.0,97.0,93.0,0.359,0.214,0.113,-0.78,1.28,-0.9,87.9,91.5,76.8,0.213,0.309,0.107,0.319,0.585,0.152,0.158,0.368,0.348,,,,,,
29,2024-08-31,744808,Groundout,field_out,True,686452,665871,Drew Millas,Javier Assad,0,f55eabc8-477e-424e-a8b3-fdd537f805d9,665871.0,javierassad,Assad,Right,Javier Assad,CHC,3.14,4.58,131.2,99.0,86.0,94.0,0.852,7.59,3.83,8.27,1.09,1.06,0.272,0.364,0.16,0.28,0.424,71.0,93.0,90.0,69.0,102.0,92.0,115.0,95.0,102.0,,,,0.169,0.101,,0.045,-0.83,-1.49,,-1.35,91.5,83.8,80.2,,0.313,0.484,0.198,0.292,0.292,0.114,0.4,0.8,0.222,0.185,0.338,0.286,99.0,101.0,98.0,77.0,101.0,93.0,96.0,97.0,93.0,0.359,0.214,0.113,-0.78,1.28,-0.9,87.9,91.5,76.8,0.213,0.309,0.107,0.319,0.585,0.152,0.158,0.368,0.348,,,,,,
30,2024-08-31,744808,Single,single,False,670623,687792,Isaac Paredes,DJ Herz,0,df5ce5b4-dec8-4ace-82dc-10927c624d15,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.82,3.29,75.1,97.0,97.0,97.0,0.73,11.11,3.46,7.53,1.19,0.87,0.255,0.449,0.138,0.347,0.43,108.0,99.0,99.0,92.0,99.0,97.0,108.0,94.0,99.0,91.0,66.0,79.0,0.544,0.178,0.034,0.244,0.72,-1.56,0.61,0.79,93.6,83.6,86.2,81.1,0.231,0.343,0.314,0.185,0.333,0.258,0.237,0.475,0.264,0.25,0.25,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-31,744808,Walk,walk,False,683737,687792,Michael Busch,DJ Herz,1,f112c9d3-5b08-41fa-ab03-131a0505db61,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.82,3.29,75.1,97.0,97.0,97.0,0.73,11.11,3.46,7.53,1.19,0.87,0.255,0.449,0.138,0.347,0.43,108.0,99.0,99.0,92.0,99.0,97.0,108.0,94.0,99.0,91.0,66.0,79.0,0.544,0.178,0.034,0.244,0.72,-1.56,0.61,0.79,93.6,83.6,86.2,81.1,0.231,0.343,0.314,0.185,0.333,0.258,0.237,0.475,0.264,0.25,0.25,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-31,744808,Single,single,False,663538,687792,Nico Hoerner,DJ Herz,1,655fff7d-19df-4a07-b36b-c6cda46b09ad,687792.0,djherz,Herz,Left,DJ Herz,WSN,3.82,3.29,75.1,97.0,97.0,97.0,0.73,11.11,3.46,7.53,1.19,0.87,0.255,0.449,0.138,0.347,0.43,108.0,99.0,99.0,92.0,99.0,97.0,108.0,94.0,99.0,91.0,66.0,79.0,0.544,0.178,0.034,0.244,0.72,-1.56,0.61,0.79,93.6,83.6,86.2,81.1,0.231,0.343,0.314,0.185,0.333,0.258,0.237,0.475,0.264,0.25,0.25,0.615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
