,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFS,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,FS_ba,FS_slg,FS_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,KC%,wKC/C,vKC
10,2024-05-05,745504,Flyout,field_out,True,687597,663559,Jordan Beck,Bailey Falter,0,f59b0c96-739a-4c5c-b00e-24262bdd5a53,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,37.0,97.0,75.0,0.144,0.511,0.01,0.161,0.174,1.03,-6.89,1.24,-0.06,-0.34,91.7,87.0,91.9,85.6,77.0,0.229,0.36,0.167,0.262,0.492,0.144,0.245,0.286,0.32,0.256,0.488,0.197,0.333,1.333,0.125,,,,,,,,,,,,,,,
11,2024-05-05,745504,Flyout,field_out,True,676701,663559,Alan Trejo,Bailey Falter,0,be0a5f86-973d-4cc5-96bb-932964f61a1e,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,37.0,97.0,75.0,0.144,0.511,0.01,0.161,0.174,1.03,-6.89,1.24,-0.06,-0.34,91.7,87.0,91.9,85.6,77.0,0.229,0.36,0.167,0.262,0.492,0.144,0.245,0.286,0.32,0.256,0.488,0.197,0.333,1.333,0.125,,,,,,,,,,,,,,,
12,2024-05-05,745504,Groundout,field_out,True,665833,663372,Oneil Cruz,Ryan Feltner,0,0abe794e-1981-489c-b5e9-9de3f0948559,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,104.0,110.0,116.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,,,,0.14,0.34,,0.291,0.083,-0.09,,0.41,-1.06,-0.09,94.9,,94.4,88.1,79.2,0.257,0.405,0.182,0.286,0.375,0.164,0.182,0.545,0.235,0.2,0.333,0.299,,,,114.0,96.0,103.0,0.147,-1.33,85.4,0.321,0.5,0.422,,,,,,
13,2024-05-05,745504,Flyout,field_out,True,642133,663372,Rowdy Tellez,Ryan Feltner,0,43fbbbf2-183b-41c8-8bc3-f9f5e9348930,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,104.0,110.0,116.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,,,,0.14,0.34,,0.291,0.083,-0.09,,0.41,-1.06,-0.09,94.9,,94.4,88.1,79.2,0.257,0.405,0.182,0.286,0.375,0.164,0.182,0.545,0.235,0.2,0.333,0.299,,,,114.0,96.0,103.0,0.147,-1.33,85.4,0.321,0.5,0.422,,,,,,
14,2024-05-05,745504,Single,single,False,658668,663372,Edward Olivares,Ryan Feltner,0,fe69224a-d8e4-4141-b888-7b6883a2581b,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,104.0,110.0,116.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,,,,0.14,0.34,,0.291,0.083,-0.09,,0.41,-1.06,-0.09,94.9,,94.4,88.1,79.2,0.257,0.405,0.182,0.286,0.375,0.164,0.182,0.545,0.235,0.2,0.333,0.299,,,,114.0,96.0,103.0,0.147,-1.33,85.4,0.321,0.5,0.422,,,,,,
15,2024-05-05,745504,Groundout,field_out,True,669261,663372,Jack Suwinski,Ryan Feltner,0,d46bed5f-4948-4057-9b25-4a0e25664d40,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,104.0,110.0,116.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,,,,0.14,0.34,,0.291,0.083,-0.09,,0.41,-1.06,-0.09,94.9,,94.4,88.1,79.2,0.257,0.405,0.182,0.286,0.375,0.164,0.182,0.545,0.235,0.2,0.333,0.299,,,,114.0,96.0,103.0,0.147,-1.33,85.4,0.321,0.5,0.422,,,,,,
16,2024-05-05,745504,Groundout,field_out,True,686668,663559,Brenton Doyle,Bailey Falter,0,751ca31d-4d7b-4bc8-ae3e-77fc49fb40e5,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,37.0,97.0,75.0,0.144,0.511,0.01,0.161,0.174,1.03,-6.89,1.24,-0.06,-0.34,91.7,87.0,91.9,85.6,77.0,0.229,0.36,0.167,0.262,0.492,0.144,0.245,0.286,0.32,0.256,0.488,0.197,0.333,1.333,0.125,,,,,,,,,,,,,,,
17,2024-05-05,745504,Lineout,field_out,True,641857,663559,Ryan McMahon,Bailey Falter,0,362dae58-8a64-4862-82c5-7f8da841fde9,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,37.0,97.0,75.0,0.144,0.511,0.01,0.161,0.174,1.03,-6.89,1.24,-0.06,-0.34,91.7,87.0,91.9,85.6,77.0,0.229,0.36,0.167,0.262,0.492,0.144,0.245,0.286,0.32,0.256,0.488,0.197,0.333,1.333,0.125,,,,,,,,,,,,,,,
18,2024-05-05,745504,Single,single,False,553869,663559,Elias Díaz,Bailey Falter,0,5d9ee190-31fd-444d-b497-6d4a9032448d,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,37.0,97.0,75.0,0.144,0.511,0.01,0.161,0.174,1.03,-6.89,1.24,-0.06,-0.34,91.7,87.0,91.9,85.6,77.0,0.229,0.36,0.167,0.262,0.492,0.144,0.245,0.286,0.32,0.256,0.488,0.197,0.333,1.333,0.125,,,,,,,,,,,,,,,
19,2024-05-05,745504,Strikeout,strikeout,True,660707,663559,Elehuris Montero,Bailey Falter,0,8cc8a3e1-18b5-47a2-a258-94dcfbf28a4c,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,37.0,97.0,75.0,0.144,0.511,0.01,0.161,0.174,1.03,-6.89,1.24,-0.06,-0.34,91.7,87.0,91.9,85.6,77.0,0.229,0.36,0.167,0.262,0.492,0.144,0.245,0.286,0.32,0.256,0.488,0.197,0.333,1.333,0.125,,,,,,,,,,,,,,,
20,2024-05-05,745504,Groundout,field_out,True,518735,663372,Yasmani Grandal,Ryan Feltner,0,c97a8124-ef6c-494f-ae34-22c53c75f92b,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,104.0,110.0,116.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,,,,0.14,0.34,,0.291,0.083,-0.09,,0.41,-1.06,-0.09,94.9,,94.4,88.1,79.2,0.257,0.405,0.182,0.286,0.375,0.164,0.182,0.545,0.235,0.2,0.333,0.299,,,,114.0,96.0,103.0,0.147,-1.33,85.4,0.321,0.5,0.422,,,,,,
21,2024-05-05,745504,Groundout,field_out,True,675961,663372,Alika Williams,Ryan Feltner,0,a39dfbc1-feb3-4898-bca9-170f8b19206b,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,104.0,110.0,116.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,,,,0.14,0.34,,0.291,0.083,-0.09,,0.41,-1.06,-0.09,94.9,,94.4,88.1,79.2,0.257,0.405,0.182,0.286,0.375,0.164,0.182,0.545,0.235,0.2,0.333,0.299,,,,114.0,96.0,103.0,0.147,-1.33,85.4,0.321,0.5,0.422,,,,,,
22,2024-05-05,745504,Groundout,field_out,True,656582,663372,Connor Joe,Ryan Feltner,0,6c545ae1-4469-4c1c-ae42-aab7dc96e13a,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,104.0,110.0,116.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,,,,0.14,0.34,,0.291,0.083,-0.09,,0.41,-1.06,-0.09,94.9,,94.4,88.1,79.2,0.257,0.405,0.182,0.286,0.375,0.164,0.182,0.545,0.235,0.2,0.333,0.299,,,,114.0,96.0,103.0,0.147,-1.33,85.4,0.321,0.5,0.422,,,,,,
23,2024-05-05,745504,Single,single,False,663898,663559,Brendan Rodgers,Bailey Falter,0,f249a044-bccd-4a18-8c01-431c61c5bb07,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,37.0,97.0,75.0,0.144,0.511,0.01,0.161,0.174,1.03,-6.89,1.24,-0.06,-0.34,91.7,87.0,91.9,85.6,77.0,0.229,0.36,0.167,0.262,0.492,0.144,0.245,0.286,0.32,0.256,0.488,0.197,0.333,1.333,0.125,,,,,,,,,,,,,,,
24,2024-05-05,745504,Grounded Into DP,grounded_into_double_play,True,607732,663559,Jacob Stallings,Bailey Falter,1,5cd66637-2497-4f34-9484-552e3e36f8f5,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,37.0,97.0,75.0,0.144,0.511,0.01,0.161,0.174,1.03,-6.89,1.24,-0.06,-0.34,91.7,87.0,91.9,85.6,77.0,0.229,0.36,0.167,0.262,0.492,0.144,0.245,0.286,0.32,0.256,0.488,0.197,0.333,1.333,0.125,,,,,,,,,,,,,,,
25,2024-05-05,745504,Walk,walk,False,656248,663559,Sean Bouchard,Bailey Falter,0,a79579f8-be72-49fb-b497-c813c7f6bb85,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,37.0,97.0,75.0,0.144,0.511,0.01,0.161,0.174,1.03,-6.89,1.24,-0.06,-0.34,91.7,87.0,91.9,85.6,77.0,0.229,0.36,0.167,0.262,0.492,0.144,0.245,0.286,0.32,0.256,0.488,0.197,0.333,1.333,0.125,,,,,,,,,,,,,,,
26,2024-05-05,745504,Forceout,force_out,True,687597,663559,Jordan Beck,Bailey Falter,1,b89c756c-b302-4b3b-bfca-3a78f8b2dc19,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,37.0,97.0,75.0,0.144,0.511,0.01,0.161,0.174,1.03,-6.89,1.24,-0.06,-0.34,91.7,87.0,91.9,85.6,77.0,0.229,0.36,0.167,0.262,0.492,0.144,0.245,0.286,0.32,0.256,0.488,0.197,0.333,1.333,0.125,,,,,,,,,,,,,,,
27,2024-05-05,745504,Strikeout,strikeout,True,668804,663372,Bryan Reynolds,Ryan Feltner,0,813bc935-3f8d-4bef-b2ae-4449e3d455f5,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,104.0,110.0,116.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,,,,0.14,0.34,,0.291,0.083,-0.09,,0.41,-1.06,-0.09,94.9,,94.4,88.1,79.2,0.257,0.405,0.182,0.286,0.375,0.164,0.182,0.545,0.235,0.2,0.333,0.299,,,,114.0,96.0,103.0,0.147,-1.33,85.4,0.321,0.5,0.422,,,,,,
28,2024-05-05,745504,Single,single,False,663647,663372,Ke'Bryan Hayes,Ryan Feltner,0,1d193878-b4d8-4567-b28b-c7b4b6d06508,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,104.0,110.0,116.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,,,,0.14,0.34,,0.291,0.083,-0.09,,0.41,-1.06,-0.09,94.9,,94.4,88.1,79.2,0.257,0.405,0.182,0.286,0.375,0.164,0.182,0.545,0.235,0.2,0.333,0.299,,,,114.0,96.0,103.0,0.147,-1.33,85.4,0.321,0.5,0.422,,,,,,
29,2024-05-05,745504,Single,single,False,665833,663372,Oneil Cruz,Ryan Feltner,1,5488a9f4-1075-4b7a-b961-1fda6848b180,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,104.0,110.0,116.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,,,,0.14,0.34,,0.291,0.083,-0.09,,0.41,-1.06,-0.09,94.9,,94.4,88.1,79.2,0.257,0.405,0.182,0.286,0.375,0.164,0.182,0.545,0.235,0.2,0.333,0.299,,,,114.0,96.0,103.0,0.147,-1.33,85.4,0.321,0.5,0.422,,,,,,
30,2024-05-05,745504,Groundout,field_out,True,642133,663372,Rowdy Tellez,Ryan Feltner,1,017aefd6-d4ee-4f7e-a8b1-25f88e2b47d7,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,104.0,110.0,116.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,,,,0.14,0.34,,0.291,0.083,-0.09,,0.41,-1.06,-0.09,94.9,,94.4,88.1,79.2,0.257,0.405,0.182,0.286,0.375,0.164,0.182,0.545,0.235,0.2,0.333,0.299,,,,114.0,96.0,103.0,0.147,-1.33,85.4,0.321,0.5,0.422,,,,,,
31,2024-05-05,745504,Strikeout,strikeout,True,658668,663372,Edward Olivares,Ryan Feltner,0,3e5b9111-8c76-43f0-bb25-e3abd40cf735,663372.0,ryanfeltner,Feltner,Right,Ryan Feltner,COL,5.36,4.1,102.1,100.0,97.0,100.0,0.779,8.0,2.9,10.11,1.06,1.37,0.224,0.399,0.168,0.336,0.446,104.0,110.0,116.0,83.0,102.0,97.0,91.0,91.0,87.0,110.0,99.0,104.0,,,,0.14,0.34,,0.291,0.083,-0.09,,0.41,-1.06,-0.09,94.9,,94.4,88.1,79.2,0.257,0.405,0.182,0.286,0.375,0.164,0.182,0.545,0.235,0.2,0.333,0.299,,,,114.0,96.0,103.0,0.147,-1.33,85.4,0.321,0.5,0.422,,,,,,
32,2024-05-05,745504,Bunt Groundout,field_out,True,676701,663559,Alan Trejo,Bailey Falter,0,60c6e68c-08dc-4019-9dc0-5d6045e72fc3,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,37.0,97.0,75.0,0.144,0.511,0.01,0.161,0.174,1.03,-6.89,1.24,-0.06,-0.34,91.7,87.0,91.9,85.6,77.0,0.229,0.36,0.167,0.262,0.492,0.144,0.245,0.286,0.32,0.256,0.488,0.197,0.333,1.333,0.125,,,,,,,,,,,,,,,
33,2024-05-05,745504,Flyout,field_out,True,686668,663559,Brenton Doyle,Bailey Falter,0,c190831c-a1b3-4aab-bf49-aee3ccb0d353,663559.0,baileyfalter,Falter,Left,Bailey Falter,PIT,4.08,4.96,90.1,100.0,89.0,96.0,0.827,6.08,2.79,7.97,1.2,0.79,0.283,0.351,0.149,0.293,0.48,100.0,100.0,99.0,84.0,101.0,95.0,99.0,102.0,98.0,88.0,95.0,94.0,37.0,97.0,75.0,0.144,0.511,0.01,0.161,0.174,1.03,-6.89,1.24,-0.06,-0.34,91.7,87.0,91.9,85.6,77.0,0.229,0.36,0.167,0.262,0.492,0.144,0.245,0.286,0.32,0.256,0.488,0.197,0.333,1.333,0.125,,,,,,,,,,,,,,,
