,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,CU%,wFA/C,wFC/C,wFS/C,wCU/C,vFA,vFC,vFS,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CH%,wSI/C,wSL/C,wCH/C,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,ST_ba,ST_slg,ST_whiff
0,2024-08-30,745052,Single,single,False,595777,671737,Jurickson Profar,Taj Bradley,0,be675a77-4fdc-4d1b-8ede-222d1cd144aa,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.4,4.22,116.2,98.0,116.0,103.0,0.745,10.11,3.01,7.87,1.54,1.02,0.243,0.396,0.096,0.399,0.425,100.0,90.0,92.0,129.0,97.0,102.0,90.0,99.0,98.0,120.0,101.0,113.0,0.42,0.21,0.273,0.097,0.1,1.4,0.15,-1.36,96.3,90.7,90.8,79.0,0.273,0.494,0.214,0.217,0.336,0.32,0.191,0.36,0.342,0.222,0.481,0.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-30,745052,Flyout,field_out,True,456781,671737,Donovan Solano,Taj Bradley,0,39074dfc-6df9-445a-8218-2bc79f7bd5aa,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.4,4.22,116.2,98.0,116.0,103.0,0.745,10.11,3.01,7.87,1.54,1.02,0.243,0.396,0.096,0.399,0.425,100.0,90.0,92.0,129.0,97.0,102.0,90.0,99.0,98.0,120.0,101.0,113.0,0.42,0.21,0.273,0.097,0.1,1.4,0.15,-1.36,96.3,90.7,90.8,79.0,0.273,0.494,0.214,0.217,0.336,0.32,0.191,0.36,0.342,0.222,0.481,0.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-30,745052,Single,single,False,630105,671737,Jake Cronenworth,Taj Bradley,1,0b6f75c4-94a2-4a28-a554-ba88325bacf2,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.4,4.22,116.2,98.0,116.0,103.0,0.745,10.11,3.01,7.87,1.54,1.02,0.243,0.396,0.096,0.399,0.425,100.0,90.0,92.0,129.0,97.0,102.0,90.0,99.0,98.0,120.0,101.0,113.0,0.42,0.21,0.273,0.097,0.1,1.4,0.15,-1.36,96.3,90.7,90.8,79.0,0.273,0.494,0.214,0.217,0.336,0.32,0.191,0.36,0.342,0.222,0.481,0.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-30,745052,Single,single,False,592518,671737,Manny Machado,Taj Bradley,1,06b04d3e-c6b8-4992-bbbf-7679dc1096c4,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.4,4.22,116.2,98.0,116.0,103.0,0.745,10.11,3.01,7.87,1.54,1.02,0.243,0.396,0.096,0.399,0.425,100.0,90.0,92.0,129.0,97.0,102.0,90.0,99.0,98.0,120.0,101.0,113.0,0.42,0.21,0.273,0.097,0.1,1.4,0.15,-1.36,96.3,90.7,90.8,79.0,0.273,0.494,0.214,0.217,0.336,0.32,0.191,0.36,0.342,0.222,0.481,0.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-08-30,745052,Sac Fly,sac_fly,True,593428,671737,Xander Bogaerts,Taj Bradley,1,27e71e06-0db7-4f97-b743-2ab707272c00,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.4,4.22,116.2,98.0,116.0,103.0,0.745,10.11,3.01,7.87,1.54,1.02,0.243,0.396,0.096,0.399,0.425,100.0,90.0,92.0,129.0,97.0,102.0,90.0,99.0,98.0,120.0,101.0,113.0,0.42,0.21,0.273,0.097,0.1,1.4,0.15,-1.36,96.3,90.7,90.8,79.0,0.273,0.494,0.214,0.217,0.336,0.32,0.191,0.36,0.342,0.222,0.481,0.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-08-30,745052,Single,single,False,701538,671737,Jackson Merrill,Taj Bradley,1,5daf8dcb-569e-460e-9b96-a3ce96259803,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.4,4.22,116.2,98.0,116.0,103.0,0.745,10.11,3.01,7.87,1.54,1.02,0.243,0.396,0.096,0.399,0.425,100.0,90.0,92.0,129.0,97.0,102.0,90.0,99.0,98.0,120.0,101.0,113.0,0.42,0.21,0.273,0.097,0.1,1.4,0.15,-1.36,96.3,90.7,90.8,79.0,0.273,0.494,0.214,0.217,0.336,0.32,0.191,0.36,0.342,0.222,0.481,0.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-08-30,745052,Strikeout,strikeout,True,444482,671737,David Peralta,Taj Bradley,0,bb72ab85-4e59-48ef-864b-dc6637a0b433,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.4,4.22,116.2,98.0,116.0,103.0,0.745,10.11,3.01,7.87,1.54,1.02,0.243,0.396,0.096,0.399,0.425,100.0,90.0,92.0,129.0,97.0,102.0,90.0,99.0,98.0,120.0,101.0,113.0,0.42,0.21,0.273,0.097,0.1,1.4,0.15,-1.36,96.3,90.7,90.8,79.0,0.273,0.494,0.214,0.217,0.336,0.32,0.191,0.36,0.342,0.222,0.481,0.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-08-30,745052,Walk,walk,False,650490,527048,Yandy Díaz,Martín Pérez,0,441d99d9-11af-42d5-852b-405306c23c1e,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.46,5.41,121.0,103.0,73.0,95.0,0.813,7.14,3.2,10.34,1.49,1.26,0.186,0.463,0.152,0.307,0.406,70.0,101.0,96.0,56.0,93.0,89.0,69.0,102.0,93.0,,,,0.052,0.223,,0.144,-6.83,-1.04,,0.85,91.4,88.1,,77.9,0.429,0.762,0.024,,,,0.302,0.625,0.199,0.237,0.305,0.289,72.0,108.0,99.0,79.0,101.0,95.0,70.0,111.0,119.0,0.356,0.001,0.225,0.52,-51.03,-1.6,83.4,90.8,82.8,0.281,0.399,0.096,0.286,0.468,0.35,,,,,,
8,2024-08-30,745052,Fielders Choice Out,fielders_choice_out,True,691406,527048,Junior Caminero,Martín Pérez,1,f17044d6-49c8-48f9-adfc-d7c2ddaf2823,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.46,5.41,121.0,103.0,73.0,95.0,0.813,7.14,3.2,10.34,1.49,1.26,0.186,0.463,0.152,0.307,0.406,70.0,101.0,96.0,56.0,93.0,89.0,69.0,102.0,93.0,,,,0.052,0.223,,0.144,-6.83,-1.04,,0.85,91.4,88.1,,77.9,0.429,0.762,0.024,,,,0.302,0.625,0.199,0.237,0.305,0.289,72.0,108.0,99.0,79.0,101.0,95.0,70.0,111.0,119.0,0.356,0.001,0.225,0.52,-51.03,-1.6,83.4,90.8,82.8,0.281,0.399,0.096,0.286,0.468,0.35,,,,,,
9,2024-08-30,745052,Walk,walk,False,666185,527048,Dylan Carlson,Martín Pérez,1,f8960dfb-8d40-4db7-8c16-517db5077dcf,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.46,5.41,121.0,103.0,73.0,95.0,0.813,7.14,3.2,10.34,1.49,1.26,0.186,0.463,0.152,0.307,0.406,70.0,101.0,96.0,56.0,93.0,89.0,69.0,102.0,93.0,,,,0.052,0.223,,0.144,-6.83,-1.04,,0.85,91.4,88.1,,77.9,0.429,0.762,0.024,,,,0.302,0.625,0.199,0.237,0.305,0.289,72.0,108.0,99.0,79.0,101.0,95.0,70.0,111.0,119.0,0.356,0.001,0.225,0.52,-51.03,-1.6,83.4,90.8,82.8,0.281,0.399,0.096,0.286,0.468,0.35,,,,,,
10,2024-08-30,745052,Strikeout,strikeout,True,666139,527048,Josh Lowe,Martín Pérez,0,aeb8f852-8499-4149-a92c-7eae69368893,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.46,5.41,121.0,103.0,73.0,95.0,0.813,7.14,3.2,10.34,1.49,1.26,0.186,0.463,0.152,0.307,0.406,70.0,101.0,96.0,56.0,93.0,89.0,69.0,102.0,93.0,,,,0.052,0.223,,0.144,-6.83,-1.04,,0.85,91.4,88.1,,77.9,0.429,0.762,0.024,,,,0.302,0.625,0.199,0.237,0.305,0.289,72.0,108.0,99.0,79.0,101.0,95.0,70.0,111.0,119.0,0.356,0.001,0.225,0.52,-51.03,-1.6,83.4,90.8,82.8,0.281,0.399,0.096,0.286,0.468,0.35,,,,,,
11,2024-08-30,745052,Flyout,field_out,True,676609,527048,José Caballero,Martín Pérez,0,c4865fe7-8bce-4fcf-92e2-a84f6579e8c7,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.46,5.41,121.0,103.0,73.0,95.0,0.813,7.14,3.2,10.34,1.49,1.26,0.186,0.463,0.152,0.307,0.406,70.0,101.0,96.0,56.0,93.0,89.0,69.0,102.0,93.0,,,,0.052,0.223,,0.144,-6.83,-1.04,,0.85,91.4,88.1,,77.9,0.429,0.762,0.024,,,,0.302,0.625,0.199,0.237,0.305,0.289,72.0,108.0,99.0,79.0,101.0,95.0,70.0,111.0,119.0,0.356,0.001,0.225,0.52,-51.03,-1.6,83.4,90.8,82.8,0.281,0.399,0.096,0.286,0.468,0.35,,,,,,
12,2024-08-30,745052,Single,single,False,669134,671737,Luis Campusano,Taj Bradley,0,263643da-ef79-4413-8ee2-be7c0b36f4b5,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.4,4.22,116.2,98.0,116.0,103.0,0.745,10.11,3.01,7.87,1.54,1.02,0.243,0.396,0.096,0.399,0.425,100.0,90.0,92.0,129.0,97.0,102.0,90.0,99.0,98.0,120.0,101.0,113.0,0.42,0.21,0.273,0.097,0.1,1.4,0.15,-1.36,96.3,90.7,90.8,79.0,0.273,0.494,0.214,0.217,0.336,0.32,0.191,0.36,0.342,0.222,0.481,0.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-30,745052,Strikeout,strikeout,True,669200,671737,Mason McCoy,Taj Bradley,0,9944fc05-0252-4d59-8190-61338a0948b6,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.4,4.22,116.2,98.0,116.0,103.0,0.745,10.11,3.01,7.87,1.54,1.02,0.243,0.396,0.096,0.399,0.425,100.0,90.0,92.0,129.0,97.0,102.0,90.0,99.0,98.0,120.0,101.0,113.0,0.42,0.21,0.273,0.097,0.1,1.4,0.15,-1.36,96.3,90.7,90.8,79.0,0.273,0.494,0.214,0.217,0.336,0.32,0.191,0.36,0.342,0.222,0.481,0.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-30,745052,Walk,walk,False,595777,671737,Jurickson Profar,Taj Bradley,1,d95d7c3e-10f9-4626-942c-a84b65b8eafb,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.4,4.22,116.2,98.0,116.0,103.0,0.745,10.11,3.01,7.87,1.54,1.02,0.243,0.396,0.096,0.399,0.425,100.0,90.0,92.0,129.0,97.0,102.0,90.0,99.0,98.0,120.0,101.0,113.0,0.42,0.21,0.273,0.097,0.1,1.4,0.15,-1.36,96.3,90.7,90.8,79.0,0.273,0.494,0.214,0.217,0.336,0.32,0.191,0.36,0.342,0.222,0.481,0.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-30,745052,Flyout,field_out,True,456781,671737,Donovan Solano,Taj Bradley,0,8d052ef4-482f-4a05-ae23-835705faf39e,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.4,4.22,116.2,98.0,116.0,103.0,0.745,10.11,3.01,7.87,1.54,1.02,0.243,0.396,0.096,0.399,0.425,100.0,90.0,92.0,129.0,97.0,102.0,90.0,99.0,98.0,120.0,101.0,113.0,0.42,0.21,0.273,0.097,0.1,1.4,0.15,-1.36,96.3,90.7,90.8,79.0,0.273,0.494,0.214,0.217,0.336,0.32,0.191,0.36,0.342,0.222,0.481,0.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-30,745052,Single,single,False,630105,671737,Jake Cronenworth,Taj Bradley,1,3d88f594-116f-4da4-a8c6-b17ddc2cdfd8,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.4,4.22,116.2,98.0,116.0,103.0,0.745,10.11,3.01,7.87,1.54,1.02,0.243,0.396,0.096,0.399,0.425,100.0,90.0,92.0,129.0,97.0,102.0,90.0,99.0,98.0,120.0,101.0,113.0,0.42,0.21,0.273,0.097,0.1,1.4,0.15,-1.36,96.3,90.7,90.8,79.0,0.273,0.494,0.214,0.217,0.336,0.32,0.191,0.36,0.342,0.222,0.481,0.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-30,745052,Home Run,home_run,False,592518,671737,Manny Machado,Taj Bradley,1,564a8988-7173-46cc-8922-33b87f40a5c0,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.4,4.22,116.2,98.0,116.0,103.0,0.745,10.11,3.01,7.87,1.54,1.02,0.243,0.396,0.096,0.399,0.425,100.0,90.0,92.0,129.0,97.0,102.0,90.0,99.0,98.0,120.0,101.0,113.0,0.42,0.21,0.273,0.097,0.1,1.4,0.15,-1.36,96.3,90.7,90.8,79.0,0.273,0.494,0.214,0.217,0.336,0.32,0.191,0.36,0.342,0.222,0.481,0.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-30,745052,Flyout,field_out,True,593428,671737,Xander Bogaerts,Taj Bradley,0,cf1fbbc9-8019-413d-9011-2fe5542533a9,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,4.4,4.22,116.2,98.0,116.0,103.0,0.745,10.11,3.01,7.87,1.54,1.02,0.243,0.396,0.096,0.399,0.425,100.0,90.0,92.0,129.0,97.0,102.0,90.0,99.0,98.0,120.0,101.0,113.0,0.42,0.21,0.273,0.097,0.1,1.4,0.15,-1.36,96.3,90.7,90.8,79.0,0.273,0.494,0.214,0.217,0.336,0.32,0.191,0.36,0.342,0.222,0.481,0.311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-30,745052,Single,single,False,666624,527048,Christopher Morel,Martín Pérez,0,4012f472-15e2-406e-80c4-6653f84b45e0,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.46,5.41,121.0,103.0,73.0,95.0,0.813,7.14,3.2,10.34,1.49,1.26,0.186,0.463,0.152,0.307,0.406,70.0,101.0,96.0,56.0,93.0,89.0,69.0,102.0,93.0,,,,0.052,0.223,,0.144,-6.83,-1.04,,0.85,91.4,88.1,,77.9,0.429,0.762,0.024,,,,0.302,0.625,0.199,0.237,0.305,0.289,72.0,108.0,99.0,79.0,101.0,95.0,70.0,111.0,119.0,0.356,0.001,0.225,0.52,-51.03,-1.6,83.4,90.8,82.8,0.281,0.399,0.096,0.286,0.468,0.35,,,,,,
20,2024-08-30,745052,Single,single,False,676356,527048,Jonny DeLuca,Martín Pérez,1,ab630502-4515-4f43-b216-927be261c3bf,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.46,5.41,121.0,103.0,73.0,95.0,0.813,7.14,3.2,10.34,1.49,1.26,0.186,0.463,0.152,0.307,0.406,70.0,101.0,96.0,56.0,93.0,89.0,69.0,102.0,93.0,,,,0.052,0.223,,0.144,-6.83,-1.04,,0.85,91.4,88.1,,77.9,0.429,0.762,0.024,,,,0.302,0.625,0.199,0.237,0.305,0.289,72.0,108.0,99.0,79.0,101.0,95.0,70.0,111.0,119.0,0.356,0.001,0.225,0.52,-51.03,-1.6,83.4,90.8,82.8,0.281,0.399,0.096,0.286,0.468,0.35,,,,,,
21,2024-08-30,745052,Single,single,False,670764,527048,Taylor Walls,Martín Pérez,1,12fffe9f-92d7-4dd7-b07b-c647275fd965,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.46,5.41,121.0,103.0,73.0,95.0,0.813,7.14,3.2,10.34,1.49,1.26,0.186,0.463,0.152,0.307,0.406,70.0,101.0,96.0,56.0,93.0,89.0,69.0,102.0,93.0,,,,0.052,0.223,,0.144,-6.83,-1.04,,0.85,91.4,88.1,,77.9,0.429,0.762,0.024,,,,0.302,0.625,0.199,0.237,0.305,0.289,72.0,108.0,99.0,79.0,101.0,95.0,70.0,111.0,119.0,0.356,0.001,0.225,0.52,-51.03,-1.6,83.4,90.8,82.8,0.281,0.399,0.096,0.286,0.468,0.35,,,,,,
22,2024-08-30,745052,Strikeout,strikeout,True,656577,527048,Alex Jackson,Martín Pérez,0,d31a1a97-e1e0-4256-9637-e4030a36d833,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.46,5.41,121.0,103.0,73.0,95.0,0.813,7.14,3.2,10.34,1.49,1.26,0.186,0.463,0.152,0.307,0.406,70.0,101.0,96.0,56.0,93.0,89.0,69.0,102.0,93.0,,,,0.052,0.223,,0.144,-6.83,-1.04,,0.85,91.4,88.1,,77.9,0.429,0.762,0.024,,,,0.302,0.625,0.199,0.237,0.305,0.289,72.0,108.0,99.0,79.0,101.0,95.0,70.0,111.0,119.0,0.356,0.001,0.225,0.52,-51.03,-1.6,83.4,90.8,82.8,0.281,0.399,0.096,0.286,0.468,0.35,,,,,,
23,2024-08-30,745052,Home Run,home_run,False,650490,527048,Yandy Díaz,Martín Pérez,1,7b5e085e-738a-4772-8dbe-77da87fefec1,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.46,5.41,121.0,103.0,73.0,95.0,0.813,7.14,3.2,10.34,1.49,1.26,0.186,0.463,0.152,0.307,0.406,70.0,101.0,96.0,56.0,93.0,89.0,69.0,102.0,93.0,,,,0.052,0.223,,0.144,-6.83,-1.04,,0.85,91.4,88.1,,77.9,0.429,0.762,0.024,,,,0.302,0.625,0.199,0.237,0.305,0.289,72.0,108.0,99.0,79.0,101.0,95.0,70.0,111.0,119.0,0.356,0.001,0.225,0.52,-51.03,-1.6,83.4,90.8,82.8,0.281,0.399,0.096,0.286,0.468,0.35,,,,,,
24,2024-08-30,745052,Groundout,field_out,True,691406,527048,Junior Caminero,Martín Pérez,0,edc8b9e6-1265-4553-ba2b-1e01abbdc705,527048.0,martinperez,"Pérez, M",Left,Martín Pérez,- - -,4.46,5.41,121.0,103.0,73.0,95.0,0.813,7.14,3.2,10.34,1.49,1.26,0.186,0.463,0.152,0.307,0.406,70.0,101.0,96.0,56.0,93.0,89.0,69.0,102.0,93.0,,,,0.052,0.223,,0.144,-6.83,-1.04,,0.85,91.4,88.1,,77.9,0.429,0.762,0.024,,,,0.302,0.625,0.199,0.237,0.305,0.289,72.0,108.0,99.0,79.0,101.0,95.0,70.0,111.0,119.0,0.356,0.001,0.225,0.52,-51.03,-1.6,83.4,90.8,82.8,0.281,0.399,0.096,0.286,0.468,0.35,,,,,,
