,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FC%,FS%,SL%,KC%,wFA/C,wFC/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFC,vFS,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,ST_ba,ST_slg,ST_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,CH%,wCH/C,vCH,CH_ba,CH_slg,CH_whiff
10,2024-09-18,745199,Grounded Into DP,grounded_into_double_play,True,683011,682243,Anthony Volpe,Bryce Miller,1,cd34fecd-c7df-45f5-baad-6b403a37e2e0,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,2.94,3.73,180.1,102.0,112.0,105.0,0.774,8.53,2.25,6.54,1.05,0.86,0.249,0.404,0.14,0.318,0.442,124.0,102.0,106.0,100.0,102.0,99.0,121.0,96.0,101.0,90.0,102.0,108.0,89.0,87.0,89.0,94.0,107.0,110.0,0.171,0.423,0.023,0.171,0.168,0.044,1.53,0.15,1.52,1.55,-0.2,-0.39,95.2,92.1,84.4,94.7,84.5,85.0,0.184,0.348,0.265,0.248,0.358,0.087,0.148,0.225,0.29,0.24,0.4,0.188,0.243,0.568,0.261,0.231,0.308,0.378,0.25,0.333,0.207,,,,,,,,,
11,2024-09-18,745199,Double,double,False,457759,641482,Justin Turner,Nestor Cortes,0,d0d3ef74-2105-4d91-9dde-ea5fbdbf1808,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.77,3.65,174.1,101.0,101.0,101.0,0.79,8.36,2.01,8.36,1.24,0.64,0.253,0.37,0.164,0.317,0.432,99.0,103.0,100.0,86.0,116.0,113.0,100.0,98.0,101.0,,,,109.0,100.0,103.0,,,,0.014,0.442,0.28,,0.168,,0.26,1.33,,1.38,-1.27,,92.1,87.5,,90.3,78.2,,0.235,0.443,0.215,0.143,0.143,0.316,,,,0.284,0.511,0.25,0.364,0.727,0.167,,,,0.249,0.378,0.251,86.0,102.0,94.0,0.097,-0.87,83.6,0.226,0.369,0.326
12,2024-09-18,745199,Pop Out,field_out,True,593871,641482,Jorge Polanco,Nestor Cortes,0,80a15958-fc2b-4bf4-99f9-bf84f71b4a86,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.77,3.65,174.1,101.0,101.0,101.0,0.79,8.36,2.01,8.36,1.24,0.64,0.253,0.37,0.164,0.317,0.432,99.0,103.0,100.0,86.0,116.0,113.0,100.0,98.0,101.0,,,,109.0,100.0,103.0,,,,0.014,0.442,0.28,,0.168,,0.26,1.33,,1.38,-1.27,,92.1,87.5,,90.3,78.2,,0.235,0.443,0.215,0.143,0.143,0.316,,,,0.284,0.511,0.25,0.364,0.727,0.167,,,,0.249,0.378,0.251,86.0,102.0,94.0,0.097,-0.87,83.6,0.226,0.369,0.326
13,2024-09-18,745199,Strikeout,strikeout,True,641598,641482,Mitch Garver,Nestor Cortes,0,0bb3cd7b-9f92-41aa-9ea6-2b3ca775112d,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.77,3.65,174.1,101.0,101.0,101.0,0.79,8.36,2.01,8.36,1.24,0.64,0.253,0.37,0.164,0.317,0.432,99.0,103.0,100.0,86.0,116.0,113.0,100.0,98.0,101.0,,,,109.0,100.0,103.0,,,,0.014,0.442,0.28,,0.168,,0.26,1.33,,1.38,-1.27,,92.1,87.5,,90.3,78.2,,0.235,0.443,0.215,0.143,0.143,0.316,,,,0.284,0.511,0.25,0.364,0.727,0.167,,,,0.249,0.378,0.251,86.0,102.0,94.0,0.097,-0.87,83.6,0.226,0.369,0.326
14,2024-09-18,745199,Single,single,False,641487,641482,J.P. Crawford,Nestor Cortes,1,99687ae9-239d-43c0-997f-c6c962b1c452,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.77,3.65,174.1,101.0,101.0,101.0,0.79,8.36,2.01,8.36,1.24,0.64,0.253,0.37,0.164,0.317,0.432,99.0,103.0,100.0,86.0,116.0,113.0,100.0,98.0,101.0,,,,109.0,100.0,103.0,,,,0.014,0.442,0.28,,0.168,,0.26,1.33,,1.38,-1.27,,92.1,87.5,,90.3,78.2,,0.235,0.443,0.215,0.143,0.143,0.316,,,,0.284,0.511,0.25,0.364,0.727,0.167,,,,0.249,0.378,0.251,86.0,102.0,94.0,0.097,-0.87,83.6,0.226,0.369,0.326
15,2024-09-18,745199,Strikeout,strikeout,True,571745,641482,Mitch Haniger,Nestor Cortes,0,af967c5e-fb8b-4390-8311-ff19513695f3,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.77,3.65,174.1,101.0,101.0,101.0,0.79,8.36,2.01,8.36,1.24,0.64,0.253,0.37,0.164,0.317,0.432,99.0,103.0,100.0,86.0,116.0,113.0,100.0,98.0,101.0,,,,109.0,100.0,103.0,,,,0.014,0.442,0.28,,0.168,,0.26,1.33,,1.38,-1.27,,92.1,87.5,,90.3,78.2,,0.235,0.443,0.215,0.143,0.143,0.316,,,,0.284,0.511,0.25,0.364,0.727,0.167,,,,0.249,0.378,0.251,86.0,102.0,94.0,0.097,-0.87,83.6,0.226,0.369,0.326
16,2024-09-18,745199,Groundout,field_out,True,657077,682243,Alex Verdugo,Bryce Miller,0,381bef2c-2aa9-49fc-bb92-6b785a6074dc,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,2.94,3.73,180.1,102.0,112.0,105.0,0.774,8.53,2.25,6.54,1.05,0.86,0.249,0.404,0.14,0.318,0.442,124.0,102.0,106.0,100.0,102.0,99.0,121.0,96.0,101.0,90.0,102.0,108.0,89.0,87.0,89.0,94.0,107.0,110.0,0.171,0.423,0.023,0.171,0.168,0.044,1.53,0.15,1.52,1.55,-0.2,-0.39,95.2,92.1,84.4,94.7,84.5,85.0,0.184,0.348,0.265,0.248,0.358,0.087,0.148,0.225,0.29,0.24,0.4,0.188,0.243,0.568,0.261,0.231,0.308,0.378,0.25,0.333,0.207,,,,,,,,,
17,2024-09-18,745199,Groundout,field_out,True,650402,682243,Gleyber Torres,Bryce Miller,0,534c0776-cb95-45b9-bc90-426411bc916d,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,2.94,3.73,180.1,102.0,112.0,105.0,0.774,8.53,2.25,6.54,1.05,0.86,0.249,0.404,0.14,0.318,0.442,124.0,102.0,106.0,100.0,102.0,99.0,121.0,96.0,101.0,90.0,102.0,108.0,89.0,87.0,89.0,94.0,107.0,110.0,0.171,0.423,0.023,0.171,0.168,0.044,1.53,0.15,1.52,1.55,-0.2,-0.39,95.2,92.1,84.4,94.7,84.5,85.0,0.184,0.348,0.265,0.248,0.358,0.087,0.148,0.225,0.29,0.24,0.4,0.188,0.243,0.568,0.261,0.231,0.308,0.378,0.25,0.333,0.207,,,,,,,,,
18,2024-09-18,745199,Double,double,False,665742,682243,Juan Soto,Bryce Miller,0,d68c6345-cbc8-4264-8365-e98f6438c4ee,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,2.94,3.73,180.1,102.0,112.0,105.0,0.774,8.53,2.25,6.54,1.05,0.86,0.249,0.404,0.14,0.318,0.442,124.0,102.0,106.0,100.0,102.0,99.0,121.0,96.0,101.0,90.0,102.0,108.0,89.0,87.0,89.0,94.0,107.0,110.0,0.171,0.423,0.023,0.171,0.168,0.044,1.53,0.15,1.52,1.55,-0.2,-0.39,95.2,92.1,84.4,94.7,84.5,85.0,0.184,0.348,0.265,0.248,0.358,0.087,0.148,0.225,0.29,0.24,0.4,0.188,0.243,0.568,0.261,0.231,0.308,0.378,0.25,0.333,0.207,,,,,,,,,
19,2024-09-18,745199,Intent Walk,intent_walk,False,592450,682243,Aaron Judge,Bryce Miller,0,07451996-0206-1033-000c-f08cd117d70a,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,2.94,3.73,180.1,102.0,112.0,105.0,0.774,8.53,2.25,6.54,1.05,0.86,0.249,0.404,0.14,0.318,0.442,124.0,102.0,106.0,100.0,102.0,99.0,121.0,96.0,101.0,90.0,102.0,108.0,89.0,87.0,89.0,94.0,107.0,110.0,0.171,0.423,0.023,0.171,0.168,0.044,1.53,0.15,1.52,1.55,-0.2,-0.39,95.2,92.1,84.4,94.7,84.5,85.0,0.184,0.348,0.265,0.248,0.358,0.087,0.148,0.225,0.29,0.24,0.4,0.188,0.243,0.568,0.261,0.231,0.308,0.378,0.25,0.333,0.207,,,,,,,,,
20,2024-09-18,745199,Walk,walk,False,669224,682243,Austin Wells,Bryce Miller,1,843235f7-bc14-47d9-960c-ed6ddd099bdc,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,2.94,3.73,180.1,102.0,112.0,105.0,0.774,8.53,2.25,6.54,1.05,0.86,0.249,0.404,0.14,0.318,0.442,124.0,102.0,106.0,100.0,102.0,99.0,121.0,96.0,101.0,90.0,102.0,108.0,89.0,87.0,89.0,94.0,107.0,110.0,0.171,0.423,0.023,0.171,0.168,0.044,1.53,0.15,1.52,1.55,-0.2,-0.39,95.2,92.1,84.4,94.7,84.5,85.0,0.184,0.348,0.265,0.248,0.358,0.087,0.148,0.225,0.29,0.24,0.4,0.188,0.243,0.568,0.261,0.231,0.308,0.378,0.25,0.333,0.207,,,,,,,,,
21,2024-09-18,745199,Strikeout,strikeout,True,665862,682243,Jazz Chisholm Jr.,Bryce Miller,0,089ac5b9-17fc-415f-a3a8-15eaa6f67a76,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,2.94,3.73,180.1,102.0,112.0,105.0,0.774,8.53,2.25,6.54,1.05,0.86,0.249,0.404,0.14,0.318,0.442,124.0,102.0,106.0,100.0,102.0,99.0,121.0,96.0,101.0,90.0,102.0,108.0,89.0,87.0,89.0,94.0,107.0,110.0,0.171,0.423,0.023,0.171,0.168,0.044,1.53,0.15,1.52,1.55,-0.2,-0.39,95.2,92.1,84.4,94.7,84.5,85.0,0.184,0.348,0.265,0.248,0.358,0.087,0.148,0.225,0.29,0.24,0.4,0.188,0.243,0.568,0.261,0.231,0.308,0.378,0.25,0.333,0.207,,,,,,,,,
22,2024-09-18,745199,Groundout,field_out,True,664238,641482,Dylan Moore,Nestor Cortes,0,b1f12fb5-38a6-419f-ba1a-b440e6ba88e2,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.77,3.65,174.1,101.0,101.0,101.0,0.79,8.36,2.01,8.36,1.24,0.64,0.253,0.37,0.164,0.317,0.432,99.0,103.0,100.0,86.0,116.0,113.0,100.0,98.0,101.0,,,,109.0,100.0,103.0,,,,0.014,0.442,0.28,,0.168,,0.26,1.33,,1.38,-1.27,,92.1,87.5,,90.3,78.2,,0.235,0.443,0.215,0.143,0.143,0.316,,,,0.284,0.511,0.25,0.364,0.727,0.167,,,,0.249,0.378,0.251,86.0,102.0,94.0,0.097,-0.87,83.6,0.226,0.369,0.326
23,2024-09-18,745199,Groundout,field_out,True,677594,641482,Julio Rodríguez,Nestor Cortes,0,ae9012b7-4708-4192-913c-36b186b7d5ce,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.77,3.65,174.1,101.0,101.0,101.0,0.79,8.36,2.01,8.36,1.24,0.64,0.253,0.37,0.164,0.317,0.432,99.0,103.0,100.0,86.0,116.0,113.0,100.0,98.0,101.0,,,,109.0,100.0,103.0,,,,0.014,0.442,0.28,,0.168,,0.26,1.33,,1.38,-1.27,,92.1,87.5,,90.3,78.2,,0.235,0.443,0.215,0.143,0.143,0.316,,,,0.284,0.511,0.25,0.364,0.727,0.167,,,,0.249,0.378,0.251,86.0,102.0,94.0,0.097,-0.87,83.6,0.226,0.369,0.326
24,2024-09-18,745199,Groundout,field_out,True,663728,641482,Cal Raleigh,Nestor Cortes,0,c421e010-0bc2-4716-b00a-3e83aded2664,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.77,3.65,174.1,101.0,101.0,101.0,0.79,8.36,2.01,8.36,1.24,0.64,0.253,0.37,0.164,0.317,0.432,99.0,103.0,100.0,86.0,116.0,113.0,100.0,98.0,101.0,,,,109.0,100.0,103.0,,,,0.014,0.442,0.28,,0.168,,0.26,1.33,,1.38,-1.27,,92.1,87.5,,90.3,78.2,,0.235,0.443,0.215,0.143,0.143,0.316,,,,0.284,0.511,0.25,0.364,0.727,0.167,,,,0.249,0.378,0.251,86.0,102.0,94.0,0.097,-0.87,83.6,0.226,0.369,0.326
25,2024-09-18,745199,Groundout,field_out,True,691176,682243,Jasson Domínguez,Bryce Miller,0,c3b9abc3-e55e-4d8d-9f30-4395b107bf65,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,2.94,3.73,180.1,102.0,112.0,105.0,0.774,8.53,2.25,6.54,1.05,0.86,0.249,0.404,0.14,0.318,0.442,124.0,102.0,106.0,100.0,102.0,99.0,121.0,96.0,101.0,90.0,102.0,108.0,89.0,87.0,89.0,94.0,107.0,110.0,0.171,0.423,0.023,0.171,0.168,0.044,1.53,0.15,1.52,1.55,-0.2,-0.39,95.2,92.1,84.4,94.7,84.5,85.0,0.184,0.348,0.265,0.248,0.358,0.087,0.148,0.225,0.29,0.24,0.4,0.188,0.243,0.568,0.261,0.231,0.308,0.378,0.25,0.333,0.207,,,,,,,,,
26,2024-09-18,745199,Strikeout,strikeout,True,519203,682243,Anthony Rizzo,Bryce Miller,0,1da35804-e7bb-4214-9f70-204cf8325aa4,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,2.94,3.73,180.1,102.0,112.0,105.0,0.774,8.53,2.25,6.54,1.05,0.86,0.249,0.404,0.14,0.318,0.442,124.0,102.0,106.0,100.0,102.0,99.0,121.0,96.0,101.0,90.0,102.0,108.0,89.0,87.0,89.0,94.0,107.0,110.0,0.171,0.423,0.023,0.171,0.168,0.044,1.53,0.15,1.52,1.55,-0.2,-0.39,95.2,92.1,84.4,94.7,84.5,85.0,0.184,0.348,0.265,0.248,0.358,0.087,0.148,0.225,0.29,0.24,0.4,0.188,0.243,0.568,0.261,0.231,0.308,0.378,0.25,0.333,0.207,,,,,,,,,
27,2024-09-18,745199,Strikeout,strikeout,True,683011,682243,Anthony Volpe,Bryce Miller,0,43c4358e-79d7-41e3-8d90-51394885f167,682243.0,brycemiller,"Miller, B",Right,Bryce Miller,SEA,2.94,3.73,180.1,102.0,112.0,105.0,0.774,8.53,2.25,6.54,1.05,0.86,0.249,0.404,0.14,0.318,0.442,124.0,102.0,106.0,100.0,102.0,99.0,121.0,96.0,101.0,90.0,102.0,108.0,89.0,87.0,89.0,94.0,107.0,110.0,0.171,0.423,0.023,0.171,0.168,0.044,1.53,0.15,1.52,1.55,-0.2,-0.39,95.2,92.1,84.4,94.7,84.5,85.0,0.184,0.348,0.265,0.248,0.358,0.087,0.148,0.225,0.29,0.24,0.4,0.188,0.243,0.568,0.261,0.231,0.308,0.378,0.25,0.333,0.207,,,,,,,,,
28,2024-09-18,745199,Walk,walk,False,668227,641482,Randy Arozarena,Nestor Cortes,0,068e9261-431c-4b68-8718-af29fbd1cc1a,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.77,3.65,174.1,101.0,101.0,101.0,0.79,8.36,2.01,8.36,1.24,0.64,0.253,0.37,0.164,0.317,0.432,99.0,103.0,100.0,86.0,116.0,113.0,100.0,98.0,101.0,,,,109.0,100.0,103.0,,,,0.014,0.442,0.28,,0.168,,0.26,1.33,,1.38,-1.27,,92.1,87.5,,90.3,78.2,,0.235,0.443,0.215,0.143,0.143,0.316,,,,0.284,0.511,0.25,0.364,0.727,0.167,,,,0.249,0.378,0.251,86.0,102.0,94.0,0.097,-0.87,83.6,0.226,0.369,0.326
29,2024-09-18,745199,Forceout,force_out,True,457759,641482,Justin Turner,Nestor Cortes,1,1ad9b8a9-fa6c-4ddb-abba-5cc6b73aea7b,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.77,3.65,174.1,101.0,101.0,101.0,0.79,8.36,2.01,8.36,1.24,0.64,0.253,0.37,0.164,0.317,0.432,99.0,103.0,100.0,86.0,116.0,113.0,100.0,98.0,101.0,,,,109.0,100.0,103.0,,,,0.014,0.442,0.28,,0.168,,0.26,1.33,,1.38,-1.27,,92.1,87.5,,90.3,78.2,,0.235,0.443,0.215,0.143,0.143,0.316,,,,0.284,0.511,0.25,0.364,0.727,0.167,,,,0.249,0.378,0.251,86.0,102.0,94.0,0.097,-0.87,83.6,0.226,0.369,0.326
30,2024-09-18,745199,Forceout,force_out,True,593871,641482,Jorge Polanco,Nestor Cortes,1,57fbb9a0-838e-4d69-8244-559b834a9acb,641482.0,nestorcortes,Cortes,Left,Nestor Cortes,NYY,3.77,3.65,174.1,101.0,101.0,101.0,0.79,8.36,2.01,8.36,1.24,0.64,0.253,0.37,0.164,0.317,0.432,99.0,103.0,100.0,86.0,116.0,113.0,100.0,98.0,101.0,,,,109.0,100.0,103.0,,,,0.014,0.442,0.28,,0.168,,0.26,1.33,,1.38,-1.27,,92.1,87.5,,90.3,78.2,,0.235,0.443,0.215,0.143,0.143,0.316,,,,0.284,0.511,0.25,0.364,0.727,0.167,,,,0.249,0.378,0.251,86.0,102.0,94.0,0.097,-0.87,83.6,0.226,0.369,0.326
