,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,KC%,wFC/C,wSI/C,wKC/C,vFC,vSI,vKC,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,vSC (sc),SC%,wSC/C,ST_ba,ST_slg,ST_whiff
10,2024-09-08,745453,Double,double,False,695257,571578,Billy Cook,Patrick Corbin,1,aba6d24b-dc1b-49ef-b9e3-8b20912d71b1,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.6,5.7,159.0,101.0,76.0,95.0,0.79,7.13,2.89,10.81,1.3,1.48,0.219,0.377,0.135,0.333,0.397,88.0,96.0,96.0,72.0,102.0,97.0,54.0,97.0,84.0,87.0,97.0,96.0,0.081,0.335,0.016,0.037,-1.39,-0.04,-2.88,-5.53,91.3,81.0,80.0,70.2,0.311,0.578,0.133,0.232,0.369,0.357,0.409,0.773,0.279,0.667,1.667,0.556,71.0,104.0,92.0,77.0,107.0,99.0,0.344,0.187,0.001,-0.34,-1.6,4.68,85.5,91.5,63.2,0.335,0.551,0.092,0.293,0.447,0.223,,,,,,
11,2024-09-08,745453,Groundout,field_out,True,572191,571578,Michael A. Taylor,Patrick Corbin,0,5c9fa0e2-d92f-4361-a379-036f86c16170,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.6,5.7,159.0,101.0,76.0,95.0,0.79,7.13,2.89,10.81,1.3,1.48,0.219,0.377,0.135,0.333,0.397,88.0,96.0,96.0,72.0,102.0,97.0,54.0,97.0,84.0,87.0,97.0,96.0,0.081,0.335,0.016,0.037,-1.39,-0.04,-2.88,-5.53,91.3,81.0,80.0,70.2,0.311,0.578,0.133,0.232,0.369,0.357,0.409,0.773,0.279,0.667,1.667,0.556,71.0,104.0,92.0,77.0,107.0,99.0,0.344,0.187,0.001,-0.34,-1.6,4.68,85.5,91.5,63.2,0.335,0.551,0.092,0.293,0.447,0.223,,,,,,
12,2024-09-08,745453,Double,double,False,660688,683003,Keibert Ruiz,Jared Jones,0,0751871e-9587-479a-be8a-0193234e8f4b,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.82,3.83,108.1,102.0,127.0,109.0,0.718,9.55,2.58,7.39,1.33,0.94,0.235,0.391,0.156,0.339,0.465,116.0,101.0,109.0,99.0,95.0,99.0,133.0,103.0,110.0,128.0,104.0,111.0,0.488,0.36,0.085,0.066,0.14,1.6,-1.1,-3.57,97.3,89.8,88.7,81.1,0.226,0.426,0.264,0.187,0.329,0.385,0.324,0.595,0.219,0.263,0.684,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-08,745453,Single,single,False,677588,683003,José Tena,Jared Jones,1,acb57956-49e5-438b-9583-4e65b5446267,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.82,3.83,108.1,102.0,127.0,109.0,0.718,9.55,2.58,7.39,1.33,0.94,0.235,0.391,0.156,0.339,0.465,116.0,101.0,109.0,99.0,95.0,99.0,133.0,103.0,110.0,128.0,104.0,111.0,0.488,0.36,0.085,0.066,0.14,1.6,-1.1,-3.57,97.3,89.8,88.7,81.1,0.226,0.426,0.264,0.187,0.329,0.385,0.324,0.595,0.219,0.263,0.684,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-09-08,745453,Flyout,field_out,True,686611,683003,Dylan Crews,Jared Jones,0,9ec73a0d-3967-425c-90e5-bdb5bbd0e068,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.82,3.83,108.1,102.0,127.0,109.0,0.718,9.55,2.58,7.39,1.33,0.94,0.235,0.391,0.156,0.339,0.465,116.0,101.0,109.0,99.0,95.0,99.0,133.0,103.0,110.0,128.0,104.0,111.0,0.488,0.36,0.085,0.066,0.14,1.6,-1.1,-3.57,97.3,89.8,88.7,81.1,0.226,0.426,0.264,0.187,0.329,0.385,0.324,0.595,0.219,0.263,0.684,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-09-08,745453,Strikeout,strikeout,True,608336,683003,Joey Gallo,Jared Jones,0,78a76f73-437b-4ced-8e5b-78c3e222dd05,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.82,3.83,108.1,102.0,127.0,109.0,0.718,9.55,2.58,7.39,1.33,0.94,0.235,0.391,0.156,0.339,0.465,116.0,101.0,109.0,99.0,95.0,99.0,133.0,103.0,110.0,128.0,104.0,111.0,0.488,0.36,0.085,0.066,0.14,1.6,-1.1,-3.57,97.3,89.8,88.7,81.1,0.226,0.426,0.264,0.187,0.329,0.385,0.324,0.595,0.219,0.263,0.684,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-09-08,745453,Single,single,False,696285,683003,Jacob Young,Jared Jones,1,1af9fdfc-9eee-417a-aa64-6c81f9c67fcf,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.82,3.83,108.1,102.0,127.0,109.0,0.718,9.55,2.58,7.39,1.33,0.94,0.235,0.391,0.156,0.339,0.465,116.0,101.0,109.0,99.0,95.0,99.0,133.0,103.0,110.0,128.0,104.0,111.0,0.488,0.36,0.085,0.066,0.14,1.6,-1.1,-3.57,97.3,89.8,88.7,81.1,0.226,0.426,0.264,0.187,0.329,0.385,0.324,0.595,0.219,0.263,0.684,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-08,745453,Flyout,field_out,True,682928,683003,CJ Abrams,Jared Jones,0,2da3442b-bcc5-4e2c-aae3-010920b5916d,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.82,3.83,108.1,102.0,127.0,109.0,0.718,9.55,2.58,7.39,1.33,0.94,0.235,0.391,0.156,0.339,0.465,116.0,101.0,109.0,99.0,95.0,99.0,133.0,103.0,110.0,128.0,104.0,111.0,0.488,0.36,0.085,0.066,0.14,1.6,-1.1,-3.57,97.3,89.8,88.7,81.1,0.226,0.426,0.264,0.187,0.329,0.385,0.324,0.595,0.219,0.263,0.684,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-08,745453,Flyout,field_out,True,675961,571578,Alika Williams,Patrick Corbin,0,8c2133be-dd12-4a44-9620-64cd2be9fd03,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.6,5.7,159.0,101.0,76.0,95.0,0.79,7.13,2.89,10.81,1.3,1.48,0.219,0.377,0.135,0.333,0.397,88.0,96.0,96.0,72.0,102.0,97.0,54.0,97.0,84.0,87.0,97.0,96.0,0.081,0.335,0.016,0.037,-1.39,-0.04,-2.88,-5.53,91.3,81.0,80.0,70.2,0.311,0.578,0.133,0.232,0.369,0.357,0.409,0.773,0.279,0.667,1.667,0.556,71.0,104.0,92.0,77.0,107.0,99.0,0.344,0.187,0.001,-0.34,-1.6,4.68,85.5,91.5,63.2,0.335,0.551,0.092,0.293,0.447,0.223,,,,,,
19,2024-09-08,745453,Strikeout,strikeout,True,643396,571578,Isiah Kiner-Falefa,Patrick Corbin,0,4dc61e02-d693-435c-9d63-65a91084d4fe,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.6,5.7,159.0,101.0,76.0,95.0,0.79,7.13,2.89,10.81,1.3,1.48,0.219,0.377,0.135,0.333,0.397,88.0,96.0,96.0,72.0,102.0,97.0,54.0,97.0,84.0,87.0,97.0,96.0,0.081,0.335,0.016,0.037,-1.39,-0.04,-2.88,-5.53,91.3,81.0,80.0,70.2,0.311,0.578,0.133,0.232,0.369,0.357,0.409,0.773,0.279,0.667,1.667,0.556,71.0,104.0,92.0,77.0,107.0,99.0,0.344,0.187,0.001,-0.34,-1.6,4.68,85.5,91.5,63.2,0.335,0.551,0.092,0.293,0.447,0.223,,,,,,
20,2024-09-08,745453,Field Error,field_error,False,668804,571578,Bryan Reynolds,Patrick Corbin,1,cdbf49d7-46ed-4872-b4af-ba29dd3d67eb,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.6,5.7,159.0,101.0,76.0,95.0,0.79,7.13,2.89,10.81,1.3,1.48,0.219,0.377,0.135,0.333,0.397,88.0,96.0,96.0,72.0,102.0,97.0,54.0,97.0,84.0,87.0,97.0,96.0,0.081,0.335,0.016,0.037,-1.39,-0.04,-2.88,-5.53,91.3,81.0,80.0,70.2,0.311,0.578,0.133,0.232,0.369,0.357,0.409,0.773,0.279,0.667,1.667,0.556,71.0,104.0,92.0,77.0,107.0,99.0,0.344,0.187,0.001,-0.34,-1.6,4.68,85.5,91.5,63.2,0.335,0.551,0.092,0.293,0.447,0.223,,,,,,
21,2024-09-08,745453,Groundout,field_out,True,663698,571578,Joey Bart,Patrick Corbin,0,b3f0cce0-cc59-4cec-8395-a29a88698b50,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.6,5.7,159.0,101.0,76.0,95.0,0.79,7.13,2.89,10.81,1.3,1.48,0.219,0.377,0.135,0.333,0.397,88.0,96.0,96.0,72.0,102.0,97.0,54.0,97.0,84.0,87.0,97.0,96.0,0.081,0.335,0.016,0.037,-1.39,-0.04,-2.88,-5.53,91.3,81.0,80.0,70.2,0.311,0.578,0.133,0.232,0.369,0.357,0.409,0.773,0.279,0.667,1.667,0.556,71.0,104.0,92.0,77.0,107.0,99.0,0.344,0.187,0.001,-0.34,-1.6,4.68,85.5,91.5,63.2,0.335,0.551,0.092,0.293,0.447,0.223,,,,,,
22,2024-09-08,745453,Lineout,field_out,True,695578,683003,James Wood,Jared Jones,0,04960eaf-d4f4-4d6e-8ebe-434eaa82cf2d,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.82,3.83,108.1,102.0,127.0,109.0,0.718,9.55,2.58,7.39,1.33,0.94,0.235,0.391,0.156,0.339,0.465,116.0,101.0,109.0,99.0,95.0,99.0,133.0,103.0,110.0,128.0,104.0,111.0,0.488,0.36,0.085,0.066,0.14,1.6,-1.1,-3.57,97.3,89.8,88.7,81.1,0.226,0.426,0.264,0.187,0.329,0.385,0.324,0.595,0.219,0.263,0.684,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-09-08,745453,Strikeout,strikeout,True,665953,683003,Andrés Chaparro,Jared Jones,0,c0861302-52ea-4b66-8d60-724be1a81f9f,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.82,3.83,108.1,102.0,127.0,109.0,0.718,9.55,2.58,7.39,1.33,0.94,0.235,0.391,0.156,0.339,0.465,116.0,101.0,109.0,99.0,95.0,99.0,133.0,103.0,110.0,128.0,104.0,111.0,0.488,0.36,0.085,0.066,0.14,1.6,-1.1,-3.57,97.3,89.8,88.7,81.1,0.226,0.426,0.264,0.187,0.329,0.385,0.324,0.595,0.219,0.263,0.684,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-09-08,745453,Groundout,field_out,True,671277,683003,Luis García Jr.,Jared Jones,0,993419d2-cb30-44cf-8d42-973001264ba1,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.82,3.83,108.1,102.0,127.0,109.0,0.718,9.55,2.58,7.39,1.33,0.94,0.235,0.391,0.156,0.339,0.465,116.0,101.0,109.0,99.0,95.0,99.0,133.0,103.0,110.0,128.0,104.0,111.0,0.488,0.36,0.085,0.066,0.14,1.6,-1.1,-3.57,97.3,89.8,88.7,81.1,0.226,0.426,0.264,0.187,0.329,0.385,0.324,0.595,0.219,0.263,0.684,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-09-08,745453,Home Run,home_run,False,457705,571578,Andrew McCutchen,Patrick Corbin,0,0dce50a7-89c2-46ff-85c3-03b20ed95554,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.6,5.7,159.0,101.0,76.0,95.0,0.79,7.13,2.89,10.81,1.3,1.48,0.219,0.377,0.135,0.333,0.397,88.0,96.0,96.0,72.0,102.0,97.0,54.0,97.0,84.0,87.0,97.0,96.0,0.081,0.335,0.016,0.037,-1.39,-0.04,-2.88,-5.53,91.3,81.0,80.0,70.2,0.311,0.578,0.133,0.232,0.369,0.357,0.409,0.773,0.279,0.667,1.667,0.556,71.0,104.0,92.0,77.0,107.0,99.0,0.344,0.187,0.001,-0.34,-1.6,4.68,85.5,91.5,63.2,0.335,0.551,0.092,0.293,0.447,0.223,,,,,,
26,2024-09-08,745453,Single,single,False,693304,571578,Nick Gonzales,Patrick Corbin,0,aa90a64c-37cc-46f0-9e6f-8e9552a499c5,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.6,5.7,159.0,101.0,76.0,95.0,0.79,7.13,2.89,10.81,1.3,1.48,0.219,0.377,0.135,0.333,0.397,88.0,96.0,96.0,72.0,102.0,97.0,54.0,97.0,84.0,87.0,97.0,96.0,0.081,0.335,0.016,0.037,-1.39,-0.04,-2.88,-5.53,91.3,81.0,80.0,70.2,0.311,0.578,0.133,0.232,0.369,0.357,0.409,0.773,0.279,0.667,1.667,0.556,71.0,104.0,92.0,77.0,107.0,99.0,0.344,0.187,0.001,-0.34,-1.6,4.68,85.5,91.5,63.2,0.335,0.551,0.092,0.293,0.447,0.223,,,,,,
27,2024-09-08,745453,Single,single,False,650559,571578,Bryan De La Cruz,Patrick Corbin,1,514ad07e-867c-434d-ac48-fd0ce2982802,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.6,5.7,159.0,101.0,76.0,95.0,0.79,7.13,2.89,10.81,1.3,1.48,0.219,0.377,0.135,0.333,0.397,88.0,96.0,96.0,72.0,102.0,97.0,54.0,97.0,84.0,87.0,97.0,96.0,0.081,0.335,0.016,0.037,-1.39,-0.04,-2.88,-5.53,91.3,81.0,80.0,70.2,0.311,0.578,0.133,0.232,0.369,0.357,0.409,0.773,0.279,0.667,1.667,0.556,71.0,104.0,92.0,77.0,107.0,99.0,0.344,0.187,0.001,-0.34,-1.6,4.68,85.5,91.5,63.2,0.335,0.551,0.092,0.293,0.447,0.223,,,,,,
28,2024-09-08,745453,Strikeout,strikeout,True,695257,571578,Billy Cook,Patrick Corbin,0,c9409425-7df2-438b-8e22-80c2a6754059,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.6,5.7,159.0,101.0,76.0,95.0,0.79,7.13,2.89,10.81,1.3,1.48,0.219,0.377,0.135,0.333,0.397,88.0,96.0,96.0,72.0,102.0,97.0,54.0,97.0,84.0,87.0,97.0,96.0,0.081,0.335,0.016,0.037,-1.39,-0.04,-2.88,-5.53,91.3,81.0,80.0,70.2,0.311,0.578,0.133,0.232,0.369,0.357,0.409,0.773,0.279,0.667,1.667,0.556,71.0,104.0,92.0,77.0,107.0,99.0,0.344,0.187,0.001,-0.34,-1.6,4.68,85.5,91.5,63.2,0.335,0.551,0.092,0.293,0.447,0.223,,,,,,
29,2024-09-08,745453,Forceout,force_out,True,572191,571578,Michael A. Taylor,Patrick Corbin,1,981355d5-d70a-4666-a2c4-689375aaf1b5,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.6,5.7,159.0,101.0,76.0,95.0,0.79,7.13,2.89,10.81,1.3,1.48,0.219,0.377,0.135,0.333,0.397,88.0,96.0,96.0,72.0,102.0,97.0,54.0,97.0,84.0,87.0,97.0,96.0,0.081,0.335,0.016,0.037,-1.39,-0.04,-2.88,-5.53,91.3,81.0,80.0,70.2,0.311,0.578,0.133,0.232,0.369,0.357,0.409,0.773,0.279,0.667,1.667,0.556,71.0,104.0,92.0,77.0,107.0,99.0,0.344,0.187,0.001,-0.34,-1.6,4.68,85.5,91.5,63.2,0.335,0.551,0.092,0.293,0.447,0.223,,,,,,
30,2024-09-08,745453,Caught Stealing Home,caught_stealing_home,True,675961,571578,Alika Williams,Patrick Corbin,0,35f0d841-daba-422f-81e0-368e643029c1,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.6,5.7,159.0,101.0,76.0,95.0,0.79,7.13,2.89,10.81,1.3,1.48,0.219,0.377,0.135,0.333,0.397,88.0,96.0,96.0,72.0,102.0,97.0,54.0,97.0,84.0,87.0,97.0,96.0,0.081,0.335,0.016,0.037,-1.39,-0.04,-2.88,-5.53,91.3,81.0,80.0,70.2,0.311,0.578,0.133,0.232,0.369,0.357,0.409,0.773,0.279,0.667,1.667,0.556,71.0,104.0,92.0,77.0,107.0,99.0,0.344,0.187,0.001,-0.34,-1.6,4.68,85.5,91.5,63.2,0.335,0.551,0.092,0.293,0.447,0.223,,,,,,
31,2024-09-08,745453,Pop Out,field_out,True,660688,683003,Keibert Ruiz,Jared Jones,0,6e1b5bf5-9997-4791-9087-05e12ebd81d6,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.82,3.83,108.1,102.0,127.0,109.0,0.718,9.55,2.58,7.39,1.33,0.94,0.235,0.391,0.156,0.339,0.465,116.0,101.0,109.0,99.0,95.0,99.0,133.0,103.0,110.0,128.0,104.0,111.0,0.488,0.36,0.085,0.066,0.14,1.6,-1.1,-3.57,97.3,89.8,88.7,81.1,0.226,0.426,0.264,0.187,0.329,0.385,0.324,0.595,0.219,0.263,0.684,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-09-08,745453,Flyout,field_out,True,677588,683003,José Tena,Jared Jones,0,ca0cc0fd-4606-45a0-8597-7fcd8318f4af,683003.0,jaredjones,Jones,Right,Jared Jones,PIT,3.82,3.83,108.1,102.0,127.0,109.0,0.718,9.55,2.58,7.39,1.33,0.94,0.235,0.391,0.156,0.339,0.465,116.0,101.0,109.0,99.0,95.0,99.0,133.0,103.0,110.0,128.0,104.0,111.0,0.488,0.36,0.085,0.066,0.14,1.6,-1.1,-3.57,97.3,89.8,88.7,81.1,0.226,0.426,0.264,0.187,0.329,0.385,0.324,0.595,0.219,0.263,0.684,0.375,,,,,,,,,,,,,,,,,,,,,,,,,,,
