,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,SV_ba,SV_slg,SV_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
0,2024-07-02,744913,Single,single,False,514888,621244,Jose Altuve,José Berríos,0,3e6a0e34-8e1d-46f2-888e-7c5862f41e77,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,80.0,100.0,94.0,0.329,0.175,0.031,0.301,0.163,-1.98,-2.81,0.53,0.16,1.45,94.0,91.7,84.5,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286,0.153,0.376,0.241,0.333,0.648,0.183,0.375,0.438,0.03,,,,,,,,,,,,,,,,,,
1,2024-07-02,744913,Flyout,field_out,True,608324,621244,Alex Bregman,José Berríos,0,a006557b-f0ea-46f9-b935-4294b3aa0254,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,80.0,100.0,94.0,0.329,0.175,0.031,0.301,0.163,-1.98,-2.81,0.53,0.16,1.45,94.0,91.7,84.5,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286,0.153,0.376,0.241,0.333,0.648,0.183,0.375,0.438,0.03,,,,,,,,,,,,,,,,,,
2,2024-07-02,744913,Grounded Into DP,grounded_into_double_play,True,670541,621244,Yordan Alvarez,José Berríos,1,483b7222-28f2-467d-8853-d00ceb8b5564,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,80.0,100.0,94.0,0.329,0.175,0.031,0.301,0.163,-1.98,-2.81,0.53,0.16,1.45,94.0,91.7,84.5,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286,0.153,0.376,0.241,0.333,0.648,0.183,0.375,0.438,0.03,,,,,,,,,,,,,,,,,,
3,2024-07-02,744913,Groundout,field_out,True,666182,681293,Bo Bichette,Spencer Arrighetti,0,1c073ade-b215-4a4b-af03-95991c199fee,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,,,,62.0,100.0,100.0,,0.414,0.197,0.202,0.074,-1.89,1.2,,0.32,-4.75,94.0,87.8,85.0,,78.4,,,,,,,0.55,0.75,0.302,0.325,0.553,0.183,0.25,0.382,0.24,111.0,93.0,100.0,0.113,0.49,81.2,0.162,0.294,0.408,0.143,0.229,0.392,,,,,,
4,2024-07-02,744913,Pop Out,field_out,True,687462,681293,Spencer Horwitz,Spencer Arrighetti,0,da749451-3ed1-44cc-836c-508f975fa54e,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,,,,62.0,100.0,100.0,,0.414,0.197,0.202,0.074,-1.89,1.2,,0.32,-4.75,94.0,87.8,85.0,,78.4,,,,,,,0.55,0.75,0.302,0.325,0.553,0.183,0.25,0.382,0.24,111.0,93.0,100.0,0.113,0.49,81.2,0.162,0.294,0.408,0.143,0.229,0.392,,,,,,
5,2024-07-02,744913,Walk,walk,False,665489,681293,Vladimir Guerrero Jr.,Spencer Arrighetti,0,875d69a7-9ec5-4fdc-bbf6-122d0b9b597f,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,,,,62.0,100.0,100.0,,0.414,0.197,0.202,0.074,-1.89,1.2,,0.32,-4.75,94.0,87.8,85.0,,78.4,,,,,,,0.55,0.75,0.302,0.325,0.553,0.183,0.25,0.382,0.24,111.0,93.0,100.0,0.113,0.49,81.2,0.162,0.294,0.408,0.143,0.229,0.392,,,,,,
6,2024-07-02,744913,Single,single,False,457759,681293,Justin Turner,Spencer Arrighetti,1,ef536f84-2396-4c0c-9b00-b66e11cb79d6,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,,,,62.0,100.0,100.0,,0.414,0.197,0.202,0.074,-1.89,1.2,,0.32,-4.75,94.0,87.8,85.0,,78.4,,,,,,,0.55,0.75,0.302,0.325,0.553,0.183,0.25,0.382,0.24,111.0,93.0,100.0,0.113,0.49,81.2,0.162,0.294,0.408,0.143,0.229,0.392,,,,,,
7,2024-07-02,744913,Flyout,field_out,True,543807,681293,George Springer,Spencer Arrighetti,0,0c3b5574-13f1-458d-a978-4d018958287c,681293.0,spencerarrighetti,Arrighetti,Right,Spencer Arrighetti,HOU,5.63,4.19,80.0,99.0,91.0,98.0,0.747,10.46,4.95,9.45,1.24,0.97,0.278,0.404,0.161,0.283,0.447,98.0,98.0,88.0,113.0,98.0,103.0,83.0,99.0,97.0,,,,62.0,100.0,100.0,,0.414,0.197,0.202,0.074,-1.89,1.2,,0.32,-4.75,94.0,87.8,85.0,,78.4,,,,,,,0.55,0.75,0.302,0.325,0.553,0.183,0.25,0.382,0.24,111.0,93.0,100.0,0.113,0.49,81.2,0.162,0.294,0.408,0.143,0.229,0.392,,,,,,
8,2024-07-02,744913,Strikeout,strikeout,True,673237,621244,Yainer Diaz,José Berríos,0,a0326e14-8e7d-487b-a4a4-dd8bad12f0c7,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,80.0,100.0,94.0,0.329,0.175,0.031,0.301,0.163,-1.98,-2.81,0.53,0.16,1.45,94.0,91.7,84.5,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286,0.153,0.376,0.241,0.333,0.648,0.183,0.375,0.438,0.03,,,,,,,,,,,,,,,,,,
9,2024-07-02,744913,Pop Out,field_out,True,676694,621244,Jake Meyers,José Berríos,0,16c11ddc-38d9-4a3c-b283-6b1267f195f0,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,4.01,4.96,119.0,102.0,91.0,99.0,0.828,6.58,2.5,8.17,1.59,1.12,0.261,0.416,0.16,0.34,0.411,89.0,103.0,101.0,107.0,101.0,105.0,82.0,100.0,92.0,85.0,102.0,95.0,80.0,100.0,94.0,0.329,0.175,0.031,0.301,0.163,-1.98,-2.81,0.53,0.16,1.45,94.0,91.7,84.5,93.5,83.0,0.288,0.378,0.124,0.202,0.403,0.286,0.153,0.376,0.241,0.333,0.648,0.183,0.375,0.438,0.03,,,,,,,,,,,,,,,,,,
