,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,wFA/C,wCU/C,vFA,vCU,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff
0,2024-09-15,745530,Single,single,False,596019,650911,Francisco Lindor,Cristopher Sánchez,0,365a16c1-a3f8-4910-86c3-239d5b47e1e4,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.24,3.53,172.0,103.0,96.0,106.0,0.781,7.43,1.99,9.1,0.47,2.72,0.211,0.411,0.179,0.289,0.426,95.0,106.0,116.0,95.0,101.0,98.0,100.0,101.0,104.0,86.0,52.0,74.0,0.47,0.001,0.17,0.359,2.6,-0.38,0.35,1.63,86.5,85.1,94.5,84.4,0.348,0.469,0.124,0.18,0.224,0.347,0.226,0.387,0.305,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-09-15,745530,Strikeout,strikeout,True,668901,650911,Mark Vientos,Cristopher Sánchez,0,ad69c67f-3843-423e-99cb-e3617a6ee3a3,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.24,3.53,172.0,103.0,96.0,106.0,0.781,7.43,1.99,9.1,0.47,2.72,0.211,0.411,0.179,0.289,0.426,95.0,106.0,116.0,95.0,101.0,98.0,100.0,101.0,104.0,86.0,52.0,74.0,0.47,0.001,0.17,0.359,2.6,-0.38,0.35,1.63,86.5,85.1,94.5,84.4,0.348,0.469,0.124,0.18,0.224,0.347,0.226,0.387,0.305,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-09-15,745530,Strikeout,strikeout,True,624413,650911,Pete Alonso,Cristopher Sánchez,0,0ec977ff-e364-449b-bf66-3be24870611c,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.24,3.53,172.0,103.0,96.0,106.0,0.781,7.43,1.99,9.1,0.47,2.72,0.211,0.411,0.179,0.289,0.426,95.0,106.0,116.0,95.0,101.0,98.0,100.0,101.0,104.0,86.0,52.0,74.0,0.47,0.001,0.17,0.359,2.6,-0.38,0.35,1.63,86.5,85.1,94.5,84.4,0.348,0.469,0.124,0.18,0.224,0.347,0.226,0.387,0.305,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-09-15,745530,Strikeout,strikeout,True,607043,650911,Brandon Nimmo,Cristopher Sánchez,0,68c19e7e-e29b-41f6-ae36-8e01a8440fbe,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.24,3.53,172.0,103.0,96.0,106.0,0.781,7.43,1.99,9.1,0.47,2.72,0.211,0.411,0.179,0.289,0.426,95.0,106.0,116.0,95.0,101.0,98.0,100.0,101.0,104.0,86.0,52.0,74.0,0.47,0.001,0.17,0.359,2.6,-0.38,0.35,1.63,86.5,85.1,94.5,84.4,0.348,0.469,0.124,0.18,0.224,0.347,0.226,0.387,0.305,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-09-15,745530,Groundout,field_out,True,656941,656849,Kyle Schwarber,David Peterson,0,199e2959-c916-4cd0-a23d-1aac86aba656,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.85,4.76,110.1,98.0,94.0,96.0,0.775,7.26,3.51,8.24,0.65,1.78,0.244,0.366,0.122,0.308,0.416,96.0,89.0,92.0,104.0,97.0,94.0,116.0,99.0,105.0,,,,0.313,,0.186,0.168,,1.76,-1.73,0.15,,84.7,91.9,85.1,0.252,0.367,0.149,0.203,0.319,0.259,0.279,0.43,0.339,83.0,103.0,101.0,69.0,103.0,94.0,0.258,0.075,0.13,0.15,93.1,79.0,0.239,0.283,0.283,0.214,0.357,0.25,,,,,,
5,2024-09-15,745530,Groundout,field_out,True,607208,656849,Trea Turner,David Peterson,0,99108297-0384-4b93-b4a3-8cc646abf265,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.85,4.76,110.1,98.0,94.0,96.0,0.775,7.26,3.51,8.24,0.65,1.78,0.244,0.366,0.122,0.308,0.416,96.0,89.0,92.0,104.0,97.0,94.0,116.0,99.0,105.0,,,,0.313,,0.186,0.168,,1.76,-1.73,0.15,,84.7,91.9,85.1,0.252,0.367,0.149,0.203,0.319,0.259,0.279,0.43,0.339,83.0,103.0,101.0,69.0,103.0,94.0,0.258,0.075,0.13,0.15,93.1,79.0,0.239,0.283,0.283,0.214,0.357,0.25,,,,,,
6,2024-09-15,745530,Groundout,field_out,True,547180,656849,Bryce Harper,David Peterson,0,9f794450-7e5e-4f7c-b46d-0644c14e1089,656849.0,davidpeterson,"Peterson, D",Left,David Peterson,NYM,2.85,4.76,110.1,98.0,94.0,96.0,0.775,7.26,3.51,8.24,0.65,1.78,0.244,0.366,0.122,0.308,0.416,96.0,89.0,92.0,104.0,97.0,94.0,116.0,99.0,105.0,,,,0.313,,0.186,0.168,,1.76,-1.73,0.15,,84.7,91.9,85.1,0.252,0.367,0.149,0.203,0.319,0.259,0.279,0.43,0.339,83.0,103.0,101.0,69.0,103.0,94.0,0.258,0.075,0.13,0.15,93.1,79.0,0.239,0.283,0.283,0.214,0.357,0.25,,,,,,
7,2024-09-15,745530,Strikeout,strikeout,True,502110,650911,J.D. Martinez,Cristopher Sánchez,0,392b1164-85a2-4664-af9b-37fdf017eca8,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.24,3.53,172.0,103.0,96.0,106.0,0.781,7.43,1.99,9.1,0.47,2.72,0.211,0.411,0.179,0.289,0.426,95.0,106.0,116.0,95.0,101.0,98.0,100.0,101.0,104.0,86.0,52.0,74.0,0.47,0.001,0.17,0.359,2.6,-0.38,0.35,1.63,86.5,85.1,94.5,84.4,0.348,0.469,0.124,0.18,0.224,0.347,0.226,0.387,0.305,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-09-15,745530,Groundout,field_out,True,578428,650911,Jose Iglesias,Cristopher Sánchez,0,4369489d-67c9-4caa-9296-96626a0a72f8,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.24,3.53,172.0,103.0,96.0,106.0,0.781,7.43,1.99,9.1,0.47,2.72,0.211,0.411,0.179,0.289,0.426,95.0,106.0,116.0,95.0,101.0,98.0,100.0,101.0,104.0,86.0,52.0,74.0,0.47,0.001,0.17,0.359,2.6,-0.38,0.35,1.63,86.5,85.1,94.5,84.4,0.348,0.469,0.124,0.18,0.224,0.347,0.226,0.387,0.305,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-09-15,745530,Groundout,field_out,True,620443,650911,Luis Torrens,Cristopher Sánchez,0,d51878a2-9ec3-40d2-bd6b-a3d5f5feae82,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,PHI,3.24,3.53,172.0,103.0,96.0,106.0,0.781,7.43,1.99,9.1,0.47,2.72,0.211,0.411,0.179,0.289,0.426,95.0,106.0,116.0,95.0,101.0,98.0,100.0,101.0,104.0,86.0,52.0,74.0,0.47,0.001,0.17,0.359,2.6,-0.38,0.35,1.63,86.5,85.1,94.5,84.4,0.348,0.469,0.124,0.18,0.224,0.347,0.226,0.387,0.305,,,,,,,,,,,,,,,,,,,,,,,,
