,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff
10,2024-07-07,745477,Field Error,field_error,False,663647,640455,Ke'Bryan Hayes,Sean Manaea,0,fad06270-1b61-4f2e-ba55-d1e75b68194d,640455.0,seanmanaea,Manaea,Left,Sean Manaea,0.143,0.429,0.328,0.229,0.344,0.19,0.227,0.295,0.213,0.242,0.273,0.178,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,83.0,88.0,85.0,0.397,0.1,0.119,0.255,0.128,0.32,0.62,1.2,0.11,-1.41,92.5,88.4,85.6,92.5,80.2,0.316,0.456,0.258,,,,,,,,,,,,,,,,,,
11,2024-07-07,745477,Pop Out,field_out,True,658668,640455,Edward Olivares,Sean Manaea,1,984ed76a-d6e5-4f11-a0a2-9fab8a9e24de,640455.0,seanmanaea,Manaea,Left,Sean Manaea,0.143,0.429,0.328,0.229,0.344,0.19,0.227,0.295,0.213,0.242,0.273,0.178,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,83.0,88.0,85.0,0.397,0.1,0.119,0.255,0.128,0.32,0.62,1.2,0.11,-1.41,92.5,88.4,85.6,92.5,80.2,0.316,0.456,0.258,,,,,,,,,,,,,,,,,,
12,2024-07-07,745477,Lineout,field_out,True,669707,640455,Jared Triolo,Sean Manaea,0,4fdf9eae-b8ae-4a8a-8941-855382345bff,640455.0,seanmanaea,Manaea,Left,Sean Manaea,0.143,0.429,0.328,0.229,0.344,0.19,0.227,0.295,0.213,0.242,0.273,0.178,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,83.0,88.0,85.0,0.397,0.1,0.119,0.255,0.128,0.32,0.62,1.2,0.11,-1.41,92.5,88.4,85.6,92.5,80.2,0.316,0.456,0.258,,,,,,,,,,,,,,,,,,
13,2024-07-07,745477,Strikeout,strikeout,True,663698,640455,Joey Bart,Sean Manaea,1,1b8a152e-c1f9-487e-9125-a8d3412d74de,640455.0,seanmanaea,Manaea,Left,Sean Manaea,0.143,0.429,0.328,0.229,0.344,0.19,0.227,0.295,0.213,0.242,0.273,0.178,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,83.0,88.0,85.0,0.397,0.1,0.119,0.255,0.128,0.32,0.62,1.2,0.11,-1.41,92.5,88.4,85.6,92.5,80.2,0.316,0.456,0.258,,,,,,,,,,,,,,,,,,
14,2024-07-07,745477,Single,single,False,668901,682847,Mark Vientos,Luis L. Ortiz,0,a82e65eb-bbf8-4acc-a2c2-5971418ac3ae,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.21,0.346,0.293,0.25,0.353,0.134,0.219,0.297,0.268,0.286,0.343,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-07-07,745477,Strikeout,strikeout,True,643446,682847,Jeff McNeil,Luis L. Ortiz,0,535a00a6-47c5-4d56-bc22-0d11851aec5a,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.21,0.346,0.293,0.25,0.353,0.134,0.219,0.297,0.268,0.286,0.343,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-07,745477,Lineout,field_out,True,578428,682847,Jose Iglesias,Luis L. Ortiz,0,7f216d4b-10e0-4f00-a2cb-4f2546666184,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.21,0.346,0.293,0.25,0.353,0.134,0.219,0.297,0.268,0.286,0.343,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-07,745477,Single,single,False,596019,682847,Francisco Lindor,Luis L. Ortiz,1,1e8b27fb-e7cc-4a93-bd35-db1fe5c78ec4,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.21,0.346,0.293,0.25,0.353,0.134,0.219,0.297,0.268,0.286,0.343,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-07,745477,Strikeout,strikeout,True,607043,682847,Brandon Nimmo,Luis L. Ortiz,0,2c9f13a3-a65d-45a1-9b0e-a918d1cea86f,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.21,0.346,0.293,0.25,0.353,0.134,0.219,0.297,0.268,0.286,0.343,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-07,745477,Strikeout,strikeout,True,572191,640455,Michael A. Taylor,Sean Manaea,0,57f34565-48a6-4648-b39d-be68693e9b5c,640455.0,seanmanaea,Manaea,Left,Sean Manaea,0.143,0.429,0.328,0.229,0.344,0.19,0.227,0.295,0.213,0.242,0.273,0.178,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,83.0,88.0,85.0,0.397,0.1,0.119,0.255,0.128,0.32,0.62,1.2,0.11,-1.41,92.5,88.4,85.6,92.5,80.2,0.316,0.456,0.258,,,,,,,,,,,,,,,,,,
20,2024-07-07,745477,Strikeout,strikeout,True,457705,640455,Andrew McCutchen,Sean Manaea,0,05801b2c-471c-4bee-8161-6bba6465d17a,640455.0,seanmanaea,Manaea,Left,Sean Manaea,0.143,0.429,0.328,0.229,0.344,0.19,0.227,0.295,0.213,0.242,0.273,0.178,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,83.0,88.0,85.0,0.397,0.1,0.119,0.255,0.128,0.32,0.62,1.2,0.11,-1.41,92.5,88.4,85.6,92.5,80.2,0.316,0.456,0.258,,,,,,,,,,,,,,,,,,
21,2024-07-07,745477,Flyout,field_out,True,668804,640455,Bryan Reynolds,Sean Manaea,0,4e95f529-3b1e-4123-b249-a613f7a35cac,640455.0,seanmanaea,Manaea,Left,Sean Manaea,0.143,0.429,0.328,0.229,0.344,0.19,0.227,0.295,0.213,0.242,0.273,0.178,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,83.0,88.0,85.0,0.397,0.1,0.119,0.255,0.128,0.32,0.62,1.2,0.11,-1.41,92.5,88.4,85.6,92.5,80.2,0.316,0.456,0.258,,,,,,,,,,,,,,,,,,
22,2024-07-07,745477,Groundout,field_out,True,502110,682847,J.D. Martinez,Luis L. Ortiz,0,b92f508c-21a2-4109-aea6-4eb614eba0e3,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.21,0.346,0.293,0.25,0.353,0.134,0.219,0.297,0.268,0.286,0.343,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-07-07,745477,Flyout,field_out,True,624413,682847,Pete Alonso,Luis L. Ortiz,0,95231627-f62b-4c65-ae29-3ca8392022cc,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.21,0.346,0.293,0.25,0.353,0.134,0.219,0.297,0.268,0.286,0.343,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-07,745477,Groundout,field_out,True,682626,682847,Francisco Alvarez,Luis L. Ortiz,0,22828bdf-8f12-4673-a1f3-f9bc51a58b32,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.21,0.346,0.293,0.25,0.353,0.134,0.219,0.297,0.268,0.286,0.343,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-07,745477,Groundout,field_out,True,656582,640455,Connor Joe,Sean Manaea,0,95f9505b-fd25-47c6-8bc2-7bb3e3a0f263,640455.0,seanmanaea,Manaea,Left,Sean Manaea,0.143,0.429,0.328,0.229,0.344,0.19,0.227,0.295,0.213,0.242,0.273,0.178,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,83.0,88.0,85.0,0.397,0.1,0.119,0.255,0.128,0.32,0.62,1.2,0.11,-1.41,92.5,88.4,85.6,92.5,80.2,0.316,0.456,0.258,,,,,,,,,,,,,,,,,,
26,2024-07-07,745477,Strikeout,strikeout,True,693304,640455,Nick Gonzales,Sean Manaea,0,de7d42f4-72f5-491a-9d95-efade12877b9,640455.0,seanmanaea,Manaea,Left,Sean Manaea,0.143,0.429,0.328,0.229,0.344,0.19,0.227,0.295,0.213,0.242,0.273,0.178,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,83.0,88.0,85.0,0.397,0.1,0.119,0.255,0.128,0.32,0.62,1.2,0.11,-1.41,92.5,88.4,85.6,92.5,80.2,0.316,0.456,0.258,,,,,,,,,,,,,,,,,,
27,2024-07-07,745477,Single,single,False,663647,640455,Ke'Bryan Hayes,Sean Manaea,0,47d8edfc-f4fc-41d6-8be9-e1c468497123,640455.0,seanmanaea,Manaea,Left,Sean Manaea,0.143,0.429,0.328,0.229,0.344,0.19,0.227,0.295,0.213,0.242,0.273,0.178,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,83.0,88.0,85.0,0.397,0.1,0.119,0.255,0.128,0.32,0.62,1.2,0.11,-1.41,92.5,88.4,85.6,92.5,80.2,0.316,0.456,0.258,,,,,,,,,,,,,,,,,,
28,2024-07-07,745477,Forceout,force_out,True,658668,640455,Edward Olivares,Sean Manaea,1,8b29f9f3-c4ff-4d26-9806-3bf2645c1a3e,640455.0,seanmanaea,Manaea,Left,Sean Manaea,0.143,0.429,0.328,0.229,0.344,0.19,0.227,0.295,0.213,0.242,0.273,0.178,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,83.0,88.0,85.0,0.397,0.1,0.119,0.255,0.128,0.32,0.62,1.2,0.11,-1.41,92.5,88.4,85.6,92.5,80.2,0.316,0.456,0.258,,,,,,,,,,,,,,,,,,
29,2024-07-07,745477,Flyout,field_out,True,621466,682847,DJ Stewart,Luis L. Ortiz,0,421adbf3-644a-428f-8e20-cc30fdc04c0e,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.21,0.346,0.293,0.25,0.353,0.134,0.219,0.297,0.268,0.286,0.343,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-07-07,745477,Strikeout,strikeout,True,668901,682847,Mark Vientos,Luis L. Ortiz,0,2196ccfd-2971-43ea-94d1-adc404ade400,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.21,0.346,0.293,0.25,0.353,0.134,0.219,0.297,0.268,0.286,0.343,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-07-07,745477,Flyout,field_out,True,643446,682847,Jeff McNeil,Luis L. Ortiz,0,8edb46e0-aef1-490a-bfb7-320c212bb61d,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.21,0.346,0.293,0.25,0.353,0.134,0.219,0.297,0.268,0.286,0.343,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-07-07,745477,Groundout,field_out,True,669707,640455,Jared Triolo,Sean Manaea,0,9a32ca58-c099-4303-9158-a6d735f2b8df,640455.0,seanmanaea,Manaea,Left,Sean Manaea,0.143,0.429,0.328,0.229,0.344,0.19,0.227,0.295,0.213,0.242,0.273,0.178,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,83.0,88.0,85.0,0.397,0.1,0.119,0.255,0.128,0.32,0.62,1.2,0.11,-1.41,92.5,88.4,85.6,92.5,80.2,0.316,0.456,0.258,,,,,,,,,,,,,,,,,,
33,2024-07-07,745477,Single,single,True,663698,640455,Joey Bart,Sean Manaea,1,20192bb7-9a7f-47b1-a65c-2bc778a61568,640455.0,seanmanaea,Manaea,Left,Sean Manaea,0.143,0.429,0.328,0.229,0.344,0.19,0.227,0.295,0.213,0.242,0.273,0.178,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,83.0,88.0,85.0,0.397,0.1,0.119,0.255,0.128,0.32,0.62,1.2,0.11,-1.41,92.5,88.4,85.6,92.5,80.2,0.316,0.456,0.258,,,,,,,,,,,,,,,,,,
34,2024-07-07,745477,Walk,walk,False,572191,640455,Michael A. Taylor,Sean Manaea,0,c5b2b905-db86-4c06-bda8-0718da342748,640455.0,seanmanaea,Manaea,Left,Sean Manaea,0.143,0.429,0.328,0.229,0.344,0.19,0.227,0.295,0.213,0.242,0.273,0.178,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,83.0,88.0,85.0,0.397,0.1,0.119,0.255,0.128,0.32,0.62,1.2,0.11,-1.41,92.5,88.4,85.6,92.5,80.2,0.316,0.456,0.258,,,,,,,,,,,,,,,,,,
35,2024-07-07,745477,Strikeout,strikeout,True,457705,640455,Andrew McCutchen,Sean Manaea,0,9902658e-cc4f-4a7c-949f-6b55ddf19f83,640455.0,seanmanaea,Manaea,Left,Sean Manaea,0.143,0.429,0.328,0.229,0.344,0.19,0.227,0.295,0.213,0.242,0.273,0.178,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,83.0,88.0,85.0,0.397,0.1,0.119,0.255,0.128,0.32,0.62,1.2,0.11,-1.41,92.5,88.4,85.6,92.5,80.2,0.316,0.456,0.258,,,,,,,,,,,,,,,,,,
36,2024-07-07,745477,Groundout,field_out,True,578428,682847,Jose Iglesias,Luis L. Ortiz,0,1312eff1-c42c-4372-939e-60ada40a33c4,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.21,0.346,0.293,0.25,0.353,0.134,0.219,0.297,0.268,0.286,0.343,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-07-07,745477,Double,double,False,596019,682847,Francisco Lindor,Luis L. Ortiz,0,2fce7b20-798f-4473-bb31-822367238c6b,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.21,0.346,0.293,0.25,0.353,0.134,0.219,0.297,0.268,0.286,0.343,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-07-07,745477,Groundout,field_out,True,607043,682847,Brandon Nimmo,Luis L. Ortiz,1,7689a88e-95db-4a51-a61e-5dac7184c23d,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.21,0.346,0.293,0.25,0.353,0.134,0.219,0.297,0.268,0.286,0.343,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-07-07,745477,Groundout,field_out,True,502110,682847,J.D. Martinez,Luis L. Ortiz,0,2517d8fd-7751-474b-b499-425178488524,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.21,0.346,0.293,0.25,0.353,0.134,0.219,0.297,0.268,0.286,0.343,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2024-07-07,745477,Lineout,field_out,True,668804,640455,Bryan Reynolds,Sean Manaea,0,89e87420-03c0-4342-bd3d-eef83f75b4ba,640455.0,seanmanaea,Manaea,Left,Sean Manaea,0.143,0.429,0.328,0.229,0.344,0.19,0.227,0.295,0.213,0.242,0.273,0.178,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,83.0,88.0,85.0,0.397,0.1,0.119,0.255,0.128,0.32,0.62,1.2,0.11,-1.41,92.5,88.4,85.6,92.5,80.2,0.316,0.456,0.258,,,,,,,,,,,,,,,,,,
41,2024-07-07,745477,Pop Out,field_out,True,656582,640455,Connor Joe,Sean Manaea,0,49bffe6e-0e3b-4538-bb2a-7b9528a281a4,640455.0,seanmanaea,Manaea,Left,Sean Manaea,0.143,0.429,0.328,0.229,0.344,0.19,0.227,0.295,0.213,0.242,0.273,0.178,NYM,3.73,4.36,101.1,96.0,86.0,96.0,0.779,8.62,3.64,7.55,0.89,0.86,0.262,0.383,0.138,0.348,0.435,92.0,99.0,96.0,78.0,102.0,99.0,82.0,100.0,97.0,89.0,87.0,92.0,83.0,88.0,85.0,0.397,0.1,0.119,0.255,0.128,0.32,0.62,1.2,0.11,-1.41,92.5,88.4,85.6,92.5,80.2,0.316,0.456,0.258,,,,,,,,,,,,,,,,,,
