,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CU%,KC%,CH%,wFA/C,wSI/C,wSL/C,wCU/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vCU,vKC,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff
11,2024-09-21,745124,Strikeout,strikeout,True,671056,571510,Iván Herrera,Matthew Boyd,0,c5edb529-32c2-4174-bc49-74c1464faf91,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.72,3.11,39.2,102.0,75.0,95.0,0.715,10.44,2.95,7.26,0.91,0.66,0.286,0.324,0.21,0.295,0.411,83.0,105.0,100.0,85.0,100.0,98.0,66.0,100.0,91.0,78.0,101.0,90.0,75.0,101.0,98.0,0.102,0.383,0.173,0.081,,0.262,1.48,-2.47,1.15,1.42,,0.04,92.0,80.9,91.8,79.5,74.1,,0.32,0.64,0.071,0.148,0.222,0.449,0.15,0.25,0.246,0.167,0.25,0.474,0.261,0.37,0.352,,,,,,,,,,,,,,,,,,,,,
12,2024-09-21,745124,Groundout,field_out,True,680977,571510,Brendan Donovan,Matthew Boyd,0,1bf82984-dbf0-4fce-aac6-6ce30c9bffca,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.72,3.11,39.2,102.0,75.0,95.0,0.715,10.44,2.95,7.26,0.91,0.66,0.286,0.324,0.21,0.295,0.411,83.0,105.0,100.0,85.0,100.0,98.0,66.0,100.0,91.0,78.0,101.0,90.0,75.0,101.0,98.0,0.102,0.383,0.173,0.081,,0.262,1.48,-2.47,1.15,1.42,,0.04,92.0,80.9,91.8,79.5,74.1,,0.32,0.64,0.071,0.148,0.222,0.449,0.15,0.25,0.246,0.167,0.25,0.474,0.261,0.37,0.352,,,,,,,,,,,,,,,,,,,,,
13,2024-09-21,745124,Walk,walk,False,691023,571510,Jordan Walker,Matthew Boyd,0,1aded111-b090-44b3-8952-faf75f720ef1,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.72,3.11,39.2,102.0,75.0,95.0,0.715,10.44,2.95,7.26,0.91,0.66,0.286,0.324,0.21,0.295,0.411,83.0,105.0,100.0,85.0,100.0,98.0,66.0,100.0,91.0,78.0,101.0,90.0,75.0,101.0,98.0,0.102,0.383,0.173,0.081,,0.262,1.48,-2.47,1.15,1.42,,0.04,92.0,80.9,91.8,79.5,74.1,,0.32,0.64,0.071,0.148,0.222,0.449,0.15,0.25,0.246,0.167,0.25,0.474,0.261,0.37,0.352,,,,,,,,,,,,,,,,,,,,,
14,2024-09-21,745124,Strikeout,strikeout,True,695336,571510,Thomas Saggese,Matthew Boyd,0,49e7dcd6-b9bb-4f4e-b209-fa1de194fb66,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.72,3.11,39.2,102.0,75.0,95.0,0.715,10.44,2.95,7.26,0.91,0.66,0.286,0.324,0.21,0.295,0.411,83.0,105.0,100.0,85.0,100.0,98.0,66.0,100.0,91.0,78.0,101.0,90.0,75.0,101.0,98.0,0.102,0.383,0.173,0.081,,0.262,1.48,-2.47,1.15,1.42,,0.04,92.0,80.9,91.8,79.5,74.1,,0.32,0.64,0.071,0.148,0.222,0.449,0.15,0.25,0.246,0.167,0.25,0.474,0.261,0.37,0.352,,,,,,,,,,,,,,,,,,,,,
15,2024-09-21,745124,Flyout,field_out,True,666310,571945,Bo Naylor,Miles Mikolas,0,a844f45d-5288-4e37-811e-108e1d60d04e,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.35,4.47,166.2,109.0,88.0,103.0,0.86,6.37,1.3,10.1,1.35,1.16,0.246,0.403,0.151,0.337,0.493,86.0,103.0,97.0,95.0,108.0,106.0,66.0,108.0,98.0,81.0,111.0,98.0,116.0,112.0,114.0,0.232,0.277,0.285,0.116,0.005,0.086,0.15,1.27,-0.92,-1.86,4.26,-3.96,93.2,85.6,92.4,85.6,76.5,69.6,0.242,0.39,0.109,0.296,0.5,0.157,0.293,0.46,0.176,0.264,0.514,0.235,0.381,0.746,0.164,0.25,0.438,0.28,,,,,,,,,,,,,,,,,,
16,2024-09-21,745124,Field Error,field_error,False,677587,571945,Brayan Rocchio,Miles Mikolas,0,ea3c40a5-058a-4059-b64e-3ef1e6e77a34,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.35,4.47,166.2,109.0,88.0,103.0,0.86,6.37,1.3,10.1,1.35,1.16,0.246,0.403,0.151,0.337,0.493,86.0,103.0,97.0,95.0,108.0,106.0,66.0,108.0,98.0,81.0,111.0,98.0,116.0,112.0,114.0,0.232,0.277,0.285,0.116,0.005,0.086,0.15,1.27,-0.92,-1.86,4.26,-3.96,93.2,85.6,92.4,85.6,76.5,69.6,0.242,0.39,0.109,0.296,0.5,0.157,0.293,0.46,0.176,0.264,0.514,0.235,0.381,0.746,0.164,0.25,0.438,0.28,,,,,,,,,,,,,,,,,,
17,2024-09-21,745124,Flyout,field_out,True,682657,571945,Angel Martínez,Miles Mikolas,0,650a57c1-e392-4b12-a1f7-f65f03a7bf6d,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.35,4.47,166.2,109.0,88.0,103.0,0.86,6.37,1.3,10.1,1.35,1.16,0.246,0.403,0.151,0.337,0.493,86.0,103.0,97.0,95.0,108.0,106.0,66.0,108.0,98.0,81.0,111.0,98.0,116.0,112.0,114.0,0.232,0.277,0.285,0.116,0.005,0.086,0.15,1.27,-0.92,-1.86,4.26,-3.96,93.2,85.6,92.4,85.6,76.5,69.6,0.242,0.39,0.109,0.296,0.5,0.157,0.293,0.46,0.176,0.264,0.514,0.235,0.381,0.746,0.164,0.25,0.438,0.28,,,,,,,,,,,,,,,,,,
18,2024-09-21,745124,Groundout,field_out,True,700932,571945,Kyle Manzardo,Miles Mikolas,0,d6295c79-4266-41cd-ac22-0dd982354758,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.35,4.47,166.2,109.0,88.0,103.0,0.86,6.37,1.3,10.1,1.35,1.16,0.246,0.403,0.151,0.337,0.493,86.0,103.0,97.0,95.0,108.0,106.0,66.0,108.0,98.0,81.0,111.0,98.0,116.0,112.0,114.0,0.232,0.277,0.285,0.116,0.005,0.086,0.15,1.27,-0.92,-1.86,4.26,-3.96,93.2,85.6,92.4,85.6,76.5,69.6,0.242,0.39,0.109,0.296,0.5,0.157,0.293,0.46,0.176,0.264,0.514,0.235,0.381,0.746,0.164,0.25,0.438,0.28,,,,,,,,,,,,,,,,,,
19,2024-09-21,745124,Groundout,field_out,True,672279,571510,Michael Siani,Matthew Boyd,0,ff1cada4-3e9d-4c0a-b434-f237f3d9fb92,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.72,3.11,39.2,102.0,75.0,95.0,0.715,10.44,2.95,7.26,0.91,0.66,0.286,0.324,0.21,0.295,0.411,83.0,105.0,100.0,85.0,100.0,98.0,66.0,100.0,91.0,78.0,101.0,90.0,75.0,101.0,98.0,0.102,0.383,0.173,0.081,,0.262,1.48,-2.47,1.15,1.42,,0.04,92.0,80.9,91.8,79.5,74.1,,0.32,0.64,0.071,0.148,0.222,0.449,0.15,0.25,0.246,0.167,0.25,0.474,0.261,0.37,0.352,,,,,,,,,,,,,,,,,,,,,
20,2024-09-21,745124,Double,double,False,691026,571510,Masyn Winn,Matthew Boyd,0,38f20fd7-7a6c-41b7-94ca-e35824d5447e,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.72,3.11,39.2,102.0,75.0,95.0,0.715,10.44,2.95,7.26,0.91,0.66,0.286,0.324,0.21,0.295,0.411,83.0,105.0,100.0,85.0,100.0,98.0,66.0,100.0,91.0,78.0,101.0,90.0,75.0,101.0,98.0,0.102,0.383,0.173,0.081,,0.262,1.48,-2.47,1.15,1.42,,0.04,92.0,80.9,91.8,79.5,74.1,,0.32,0.64,0.071,0.148,0.222,0.449,0.15,0.25,0.246,0.167,0.25,0.474,0.261,0.37,0.352,,,,,,,,,,,,,,,,,,,,,
21,2024-09-21,745124,Single,single,False,663609,571510,Luken Baker,Matthew Boyd,1,87d34dad-b07c-4b81-9b2b-e4935802b96c,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.72,3.11,39.2,102.0,75.0,95.0,0.715,10.44,2.95,7.26,0.91,0.66,0.286,0.324,0.21,0.295,0.411,83.0,105.0,100.0,85.0,100.0,98.0,66.0,100.0,91.0,78.0,101.0,90.0,75.0,101.0,98.0,0.102,0.383,0.173,0.081,,0.262,1.48,-2.47,1.15,1.42,,0.04,92.0,80.9,91.8,79.5,74.1,,0.32,0.64,0.071,0.148,0.222,0.449,0.15,0.25,0.246,0.167,0.25,0.474,0.261,0.37,0.352,,,,,,,,,,,,,,,,,,,,,
22,2024-09-21,745124,Strikeout,strikeout,True,502671,571510,Paul Goldschmidt,Matthew Boyd,0,a5cd869d-295d-4be0-a514-0b086a5758e8,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.72,3.11,39.2,102.0,75.0,95.0,0.715,10.44,2.95,7.26,0.91,0.66,0.286,0.324,0.21,0.295,0.411,83.0,105.0,100.0,85.0,100.0,98.0,66.0,100.0,91.0,78.0,101.0,90.0,75.0,101.0,98.0,0.102,0.383,0.173,0.081,,0.262,1.48,-2.47,1.15,1.42,,0.04,92.0,80.9,91.8,79.5,74.1,,0.32,0.64,0.071,0.148,0.222,0.449,0.15,0.25,0.246,0.167,0.25,0.474,0.261,0.37,0.352,,,,,,,,,,,,,,,,,,,,,
23,2024-09-21,745124,Flyout,field_out,True,571448,571510,Nolan Arenado,Matthew Boyd,0,8e08e80f-fda0-4aec-b86b-7edd3d86a591,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.72,3.11,39.2,102.0,75.0,95.0,0.715,10.44,2.95,7.26,0.91,0.66,0.286,0.324,0.21,0.295,0.411,83.0,105.0,100.0,85.0,100.0,98.0,66.0,100.0,91.0,78.0,101.0,90.0,75.0,101.0,98.0,0.102,0.383,0.173,0.081,,0.262,1.48,-2.47,1.15,1.42,,0.04,92.0,80.9,91.8,79.5,74.1,,0.32,0.64,0.071,0.148,0.222,0.449,0.15,0.25,0.246,0.167,0.25,0.474,0.261,0.37,0.352,,,,,,,,,,,,,,,,,,,,,
24,2024-09-21,745124,Double,double,False,608070,571945,José Ramírez,Miles Mikolas,0,e1e95d2d-d9b8-4dae-99bf-1ba4372f456c,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.35,4.47,166.2,109.0,88.0,103.0,0.86,6.37,1.3,10.1,1.35,1.16,0.246,0.403,0.151,0.337,0.493,86.0,103.0,97.0,95.0,108.0,106.0,66.0,108.0,98.0,81.0,111.0,98.0,116.0,112.0,114.0,0.232,0.277,0.285,0.116,0.005,0.086,0.15,1.27,-0.92,-1.86,4.26,-3.96,93.2,85.6,92.4,85.6,76.5,69.6,0.242,0.39,0.109,0.296,0.5,0.157,0.293,0.46,0.176,0.264,0.514,0.235,0.381,0.746,0.164,0.25,0.438,0.28,,,,,,,,,,,,,,,,,,
25,2024-09-21,745124,Pop Out,field_out,True,647304,571945,Josh Naylor,Miles Mikolas,0,8ba95e94-3a66-4360-bc2a-b601713b7f44,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.35,4.47,166.2,109.0,88.0,103.0,0.86,6.37,1.3,10.1,1.35,1.16,0.246,0.403,0.151,0.337,0.493,86.0,103.0,97.0,95.0,108.0,106.0,66.0,108.0,98.0,81.0,111.0,98.0,116.0,112.0,114.0,0.232,0.277,0.285,0.116,0.005,0.086,0.15,1.27,-0.92,-1.86,4.26,-3.96,93.2,85.6,92.4,85.6,76.5,69.6,0.242,0.39,0.109,0.296,0.5,0.157,0.293,0.46,0.176,0.264,0.514,0.235,0.381,0.746,0.164,0.25,0.438,0.28,,,,,,,,,,,,,,,,,,
26,2024-09-21,745124,Groundout,field_out,True,657041,571945,Lane Thomas,Miles Mikolas,0,f6596456-2705-4ccc-bdca-c0917380f634,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.35,4.47,166.2,109.0,88.0,103.0,0.86,6.37,1.3,10.1,1.35,1.16,0.246,0.403,0.151,0.337,0.493,86.0,103.0,97.0,95.0,108.0,106.0,66.0,108.0,98.0,81.0,111.0,98.0,116.0,112.0,114.0,0.232,0.277,0.285,0.116,0.005,0.086,0.15,1.27,-0.92,-1.86,4.26,-3.96,93.2,85.6,92.4,85.6,76.5,69.6,0.242,0.39,0.109,0.296,0.5,0.157,0.293,0.46,0.176,0.264,0.514,0.235,0.381,0.746,0.164,0.25,0.438,0.28,,,,,,,,,,,,,,,,,,
27,2024-09-21,745124,Groundout,field_out,True,665926,571945,Andrés Giménez,Miles Mikolas,0,ea040139-436d-48fa-ab98-cfbb4c1ed1d9,571945.0,milesmikolas,Mikolas,Right,Miles Mikolas,STL,5.35,4.47,166.2,109.0,88.0,103.0,0.86,6.37,1.3,10.1,1.35,1.16,0.246,0.403,0.151,0.337,0.493,86.0,103.0,97.0,95.0,108.0,106.0,66.0,108.0,98.0,81.0,111.0,98.0,116.0,112.0,114.0,0.232,0.277,0.285,0.116,0.005,0.086,0.15,1.27,-0.92,-1.86,4.26,-3.96,93.2,85.6,92.4,85.6,76.5,69.6,0.242,0.39,0.109,0.296,0.5,0.157,0.293,0.46,0.176,0.264,0.514,0.235,0.381,0.746,0.164,0.25,0.438,0.28,,,,,,,,,,,,,,,,,,
28,2024-09-21,745124,Walk,walk,False,671056,571510,Iván Herrera,Matthew Boyd,0,d173dbce-2708-4017-81ed-d1483376065e,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.72,3.11,39.2,102.0,75.0,95.0,0.715,10.44,2.95,7.26,0.91,0.66,0.286,0.324,0.21,0.295,0.411,83.0,105.0,100.0,85.0,100.0,98.0,66.0,100.0,91.0,78.0,101.0,90.0,75.0,101.0,98.0,0.102,0.383,0.173,0.081,,0.262,1.48,-2.47,1.15,1.42,,0.04,92.0,80.9,91.8,79.5,74.1,,0.32,0.64,0.071,0.148,0.222,0.449,0.15,0.25,0.246,0.167,0.25,0.474,0.261,0.37,0.352,,,,,,,,,,,,,,,,,,,,,
29,2024-09-21,745124,Strikeout,strikeout,True,680977,571510,Brendan Donovan,Matthew Boyd,0,5e78f675-d710-4700-8cb5-24627f7670e5,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.72,3.11,39.2,102.0,75.0,95.0,0.715,10.44,2.95,7.26,0.91,0.66,0.286,0.324,0.21,0.295,0.411,83.0,105.0,100.0,85.0,100.0,98.0,66.0,100.0,91.0,78.0,101.0,90.0,75.0,101.0,98.0,0.102,0.383,0.173,0.081,,0.262,1.48,-2.47,1.15,1.42,,0.04,92.0,80.9,91.8,79.5,74.1,,0.32,0.64,0.071,0.148,0.222,0.449,0.15,0.25,0.246,0.167,0.25,0.474,0.261,0.37,0.352,,,,,,,,,,,,,,,,,,,,,
30,2024-09-21,745124,Home Run,home_run,False,691023,571510,Jordan Walker,Matthew Boyd,1,520ac53f-bd66-45b8-98ff-6e5f73f09962,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.72,3.11,39.2,102.0,75.0,95.0,0.715,10.44,2.95,7.26,0.91,0.66,0.286,0.324,0.21,0.295,0.411,83.0,105.0,100.0,85.0,100.0,98.0,66.0,100.0,91.0,78.0,101.0,90.0,75.0,101.0,98.0,0.102,0.383,0.173,0.081,,0.262,1.48,-2.47,1.15,1.42,,0.04,92.0,80.9,91.8,79.5,74.1,,0.32,0.64,0.071,0.148,0.222,0.449,0.15,0.25,0.246,0.167,0.25,0.474,0.261,0.37,0.352,,,,,,,,,,,,,,,,,,,,,
31,2024-09-21,745124,Strikeout,strikeout,True,695336,571510,Thomas Saggese,Matthew Boyd,0,7e13ca77-3b66-4f94-a186-df31a9f47faf,571510.0,matthewboyd,Boyd,Left,Matthew Boyd,CLE,2.72,3.11,39.2,102.0,75.0,95.0,0.715,10.44,2.95,7.26,0.91,0.66,0.286,0.324,0.21,0.295,0.411,83.0,105.0,100.0,85.0,100.0,98.0,66.0,100.0,91.0,78.0,101.0,90.0,75.0,101.0,98.0,0.102,0.383,0.173,0.081,,0.262,1.48,-2.47,1.15,1.42,,0.04,92.0,80.9,91.8,79.5,74.1,,0.32,0.64,0.071,0.148,0.222,0.449,0.15,0.25,0.246,0.167,0.25,0.474,0.261,0.37,0.352,,,,,,,,,,,,,,,,,,,,,
