,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSL/C,wCU/C,vFA,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CH%,wFC/C,wSI/C,wCH/C,vFC,vCH,vSI,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff
10,2024-04-22,746723,Lineout,field_out,True,665019,668881,Kody Clemens,Hunter Greene,0,43e604b2-c309-4122-8568-e4f57acc28b9,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-04-22,746723,Groundout,field_out,True,600869,624133,Jeimer Candelario,Ranger Suárez,0,18042df8-b777-4efa-9e3a-00e81ed63834,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,86.0,106.0,108.0,69.0,101.0,92.0,22.0,85.0,77.0,,,,0.19,,0.001,0.199,1.37,,-4.76,1.5,92.0,,81.3,74.5,0.208,0.299,0.184,,,,,,,0.171,0.289,0.335,75.0,104.0,103.0,87.0,106.0,103.0,102.0,98.0,94.0,0.319,0.125,0.166,-1.66,1.26,0.71,86.6,80.3,90.9,0.241,0.354,0.109,0.181,0.25,0.393,0.308,0.615,0.125
12,2024-04-22,746723,Pop Out,field_out,True,687952,624133,Christian Encarnacion-Strand,Ranger Suárez,0,7fd831ff-3af8-469f-b1d8-c9d8d19b19bc,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,86.0,106.0,108.0,69.0,101.0,92.0,22.0,85.0,77.0,,,,0.19,,0.001,0.199,1.37,,-4.76,1.5,92.0,,81.3,74.5,0.208,0.299,0.184,,,,,,,0.171,0.289,0.335,75.0,104.0,103.0,87.0,106.0,103.0,102.0,98.0,94.0,0.319,0.125,0.166,-1.66,1.26,0.71,86.6,80.3,90.9,0.241,0.354,0.109,0.181,0.25,0.393,0.308,0.615,0.125
13,2024-04-22,746723,Strikeout,strikeout,True,682829,624133,Elly De La Cruz,Ranger Suárez,0,7ec86c01-2f54-4e8a-a7c8-e891e61bb60a,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,86.0,106.0,108.0,69.0,101.0,92.0,22.0,85.0,77.0,,,,0.19,,0.001,0.199,1.37,,-4.76,1.5,92.0,,81.3,74.5,0.208,0.299,0.184,,,,,,,0.171,0.289,0.335,75.0,104.0,103.0,87.0,106.0,103.0,102.0,98.0,94.0,0.319,0.125,0.166,-1.66,1.26,0.71,86.6,80.3,90.9,0.241,0.354,0.109,0.181,0.25,0.393,0.308,0.615,0.125
14,2024-04-22,746723,Triple,triple,False,679032,668881,Johan Rojas,Hunter Greene,0,3a6bae8f-392f-46ea-9332-b35914d64068,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-04-22,746723,Sac Fly,sac_fly,True,656941,668881,Kyle Schwarber,Hunter Greene,1,ac04dd4e-2b32-4e71-b779-65af105e2eb0,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-04-22,746723,Pop Out,field_out,True,607208,668881,Trea Turner,Hunter Greene,0,a8658678-7b9d-4903-b144-82bc124a954c,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-04-22,746723,Groundout,field_out,True,592663,668881,J.T. Realmuto,Hunter Greene,0,29f5114b-f4a8-4323-a10b-6073eaa03c4b,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-04-22,746723,Groundout,field_out,True,669289,624133,Santiago Espinal,Ranger Suárez,0,55740aed-cc79-4946-bd75-31dcf58b449b,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,86.0,106.0,108.0,69.0,101.0,92.0,22.0,85.0,77.0,,,,0.19,,0.001,0.199,1.37,,-4.76,1.5,92.0,,81.3,74.5,0.208,0.299,0.184,,,,,,,0.171,0.289,0.335,75.0,104.0,103.0,87.0,106.0,103.0,102.0,98.0,94.0,0.319,0.125,0.166,-1.66,1.26,0.71,86.6,80.3,90.9,0.241,0.354,0.109,0.181,0.25,0.393,0.308,0.615,0.125
19,2024-04-22,746723,Groundout,field_out,True,605361,624133,Nick Martini,Ranger Suárez,0,36d6a088-e198-4a66-981a-3f0c500b5832,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,86.0,106.0,108.0,69.0,101.0,92.0,22.0,85.0,77.0,,,,0.19,,0.001,0.199,1.37,,-4.76,1.5,92.0,,81.3,74.5,0.208,0.299,0.184,,,,,,,0.171,0.289,0.335,75.0,104.0,103.0,87.0,106.0,103.0,102.0,98.0,94.0,0.319,0.125,0.166,-1.66,1.26,0.71,86.6,80.3,90.9,0.241,0.354,0.109,0.181,0.25,0.393,0.308,0.615,0.125
20,2024-04-22,746723,Strikeout,strikeout,True,669352,624133,Bubba Thompson,Ranger Suárez,0,ac739d41-e316-4344-881c-bb47594b3bb7,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,86.0,106.0,108.0,69.0,101.0,92.0,22.0,85.0,77.0,,,,0.19,,0.001,0.199,1.37,,-4.76,1.5,92.0,,81.3,74.5,0.208,0.299,0.184,,,,,,,0.171,0.289,0.335,75.0,104.0,103.0,87.0,106.0,103.0,102.0,98.0,94.0,0.319,0.125,0.166,-1.66,1.26,0.71,86.6,80.3,90.9,0.241,0.354,0.109,0.181,0.25,0.393,0.308,0.615,0.125
21,2024-04-22,746723,Strikeout,strikeout,True,669016,668881,Brandon Marsh,Hunter Greene,0,8303c42e-aca3-48f4-8aa2-bbf922fd94c6,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-04-22,746723,Double,double,False,664761,668881,Alec Bohm,Hunter Greene,0,9dfb385f-c6d1-4b90-ba9c-13e1b0308291,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-04-22,746723,Single,single,False,592206,668881,Nick Castellanos,Hunter Greene,1,8c0e1b2c-14e8-467f-8617-b41be4e2f07b,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-04-22,746723,Forceout,force_out,True,681082,668881,Bryson Stott,Hunter Greene,1,d43e0a6e-1906-44cb-b73e-85e2dc4e7ae4,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-04-22,746723,Double,double,False,665019,668881,Kody Clemens,Hunter Greene,1,785c35b6-e734-4d49-b0e7-5a1c45c8be2f,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-04-22,746723,Strikeout,strikeout,True,679032,668881,Johan Rojas,Hunter Greene,0,a14e7632-4bce-41cf-89b9-7297c714aa93,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-04-22,746723,Pop Out,field_out,True,656413,624133,Stuart Fairchild,Ranger Suárez,0,1a14db01-b4b5-4ba2-87af-8a93762503ec,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,86.0,106.0,108.0,69.0,101.0,92.0,22.0,85.0,77.0,,,,0.19,,0.001,0.199,1.37,,-4.76,1.5,92.0,,81.3,74.5,0.208,0.299,0.184,,,,,,,0.171,0.289,0.335,75.0,104.0,103.0,87.0,106.0,103.0,102.0,98.0,94.0,0.319,0.125,0.166,-1.66,1.26,0.71,86.6,80.3,90.9,0.241,0.354,0.109,0.181,0.25,0.393,0.308,0.615,0.125
28,2024-04-22,746723,Walk,walk,False,668715,624133,Spencer Steer,Ranger Suárez,0,616012f0-827b-41cc-89b0-a842c89dd72e,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,86.0,106.0,108.0,69.0,101.0,92.0,22.0,85.0,77.0,,,,0.19,,0.001,0.199,1.37,,-4.76,1.5,92.0,,81.3,74.5,0.208,0.299,0.184,,,,,,,0.171,0.289,0.335,75.0,104.0,103.0,87.0,106.0,103.0,102.0,98.0,94.0,0.319,0.125,0.166,-1.66,1.26,0.71,86.6,80.3,90.9,0.241,0.354,0.109,0.181,0.25,0.393,0.308,0.615,0.125
29,2024-04-22,746723,Flyout,field_out,True,663886,624133,Tyler Stephenson,Ranger Suárez,0,eff740f5-cf8f-41bc-b323-e4dd75f00909,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,86.0,106.0,108.0,69.0,101.0,92.0,22.0,85.0,77.0,,,,0.19,,0.001,0.199,1.37,,-4.76,1.5,92.0,,81.3,74.5,0.208,0.299,0.184,,,,,,,0.171,0.289,0.335,75.0,104.0,103.0,87.0,106.0,103.0,102.0,98.0,94.0,0.319,0.125,0.166,-1.66,1.26,0.71,86.6,80.3,90.9,0.241,0.354,0.109,0.181,0.25,0.393,0.308,0.615,0.125
30,2024-04-22,746723,Lineout,field_out,True,600869,624133,Jeimer Candelario,Ranger Suárez,0,8a001a03-5ab9-4992-b534-83ad401e02b5,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.76,3.19,114.0,104.0,83.0,101.0,0.797,8.84,2.05,7.34,0.71,2.09,0.185,0.47,0.147,0.3,0.404,86.0,106.0,108.0,69.0,101.0,92.0,22.0,85.0,77.0,,,,0.19,,0.001,0.199,1.37,,-4.76,1.5,92.0,,81.3,74.5,0.208,0.299,0.184,,,,,,,0.171,0.289,0.335,75.0,104.0,103.0,87.0,106.0,103.0,102.0,98.0,94.0,0.319,0.125,0.166,-1.66,1.26,0.71,86.6,80.3,90.9,0.241,0.354,0.109,0.181,0.25,0.393,0.308,0.615,0.125
31,2024-04-22,746723,Walk,walk,False,656941,668881,Kyle Schwarber,Hunter Greene,0,136c54f2-46c8-4b8d-b138-a93df03ede86,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-04-22,746723,Flyout,field_out,True,607208,668881,Trea Turner,Hunter Greene,0,bef796b1-c5ff-4268-adc5-3c69869f8c17,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-04-22,746723,Double,double,False,592663,668881,J.T. Realmuto,Hunter Greene,1,4281bbb7-b6b1-40a7-953a-15d08863c1ec,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-04-22,746723,Walk,walk,False,669016,668881,Brandon Marsh,Hunter Greene,0,5c568ec2-21c7-4ed5-acd4-f702d6beab62,668881.0,huntergreene,"Greene, H",Right,Hunter Greene,CIN,3.34,3.1,110.1,98.0,124.0,103.0,0.742,10.28,3.67,6.36,0.82,0.72,0.272,0.412,0.184,0.272,0.421,117.0,97.0,101.0,124.0,100.0,103.0,127.0,95.0,103.0,118.0,91.0,104.0,0.556,0.083,0.34,0.021,1.2,-0.91,0.09,-1.96,97.7,86.8,86.6,80.6,0.196,0.293,0.256,0.191,0.359,0.389,0.267,0.433,0.309,0.25,1.0,0.125,,,,,,,,,,,,,,,,,,,,,,,,,,,
