,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,wFA/C,wFC/C,wSL/C,vFA,vFC,vSL,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,CH%,wSI/C,wCU/C,wCH/C,vCH,vSI,vCU,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,CH_ba,CH_slg,CH_whiff
10,2024-07-14,745962,Flyout,field_out,True,660688,607067,Keibert Ruiz,Colin Rea,1,4d3a52b2-f299-4b19-8a67-56972d9aa663,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,69.0,109.0,95.0,108.0,105.0,108.0,76.0,95.0,89.0,0.172,0.226,0.171,-0.12,-0.36,3.37,92.7,87.8,82.1,0.23,0.365,0.239,0.277,0.553,0.159,,,,107.0,106.0,103.0,85.0,101.0,95.0,0.306,0.043,,-0.27,-5.02,,,92.3,78.3,0.444,0.833,0.111,0.276,0.44,0.109,78.0,98.0,100.0,0.082,-0.32,86.4,0.062,0.077,0.227,0.243,0.297,0.26,,,
11,2024-07-14,745962,Single,single,False,545121,607067,Ildemaro Vargas,Colin Rea,1,a92c0927-8755-4e20-86c5-2ecac3e9d63b,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,69.0,109.0,95.0,108.0,105.0,108.0,76.0,95.0,89.0,0.172,0.226,0.171,-0.12,-0.36,3.37,92.7,87.8,82.1,0.23,0.365,0.239,0.277,0.553,0.159,,,,107.0,106.0,103.0,85.0,101.0,95.0,0.306,0.043,,-0.27,-5.02,,,92.3,78.3,0.444,0.833,0.111,0.276,0.44,0.109,78.0,98.0,100.0,0.082,-0.32,86.4,0.062,0.077,0.227,0.243,0.297,0.26,,,
12,2024-07-14,745962,Strikeout,strikeout,True,702358,607067,Trey Lipscomb,Colin Rea,1,1237af55-d6a9-4984-af34-6cddbb1e839e,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,69.0,109.0,95.0,108.0,105.0,108.0,76.0,95.0,89.0,0.172,0.226,0.171,-0.12,-0.36,3.37,92.7,87.8,82.1,0.23,0.365,0.239,0.277,0.553,0.159,,,,107.0,106.0,103.0,85.0,101.0,95.0,0.306,0.043,,-0.27,-5.02,,,92.3,78.3,0.444,0.833,0.111,0.276,0.44,0.109,78.0,98.0,100.0,0.082,-0.32,86.4,0.062,0.077,0.227,0.243,0.297,0.26,,,
13,2024-07-14,745962,Single,single,False,687401,663623,Joey Ortiz,Jake Irvin,0,db0bb663-3857-4f5b-906b-a25fdfbbd020,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,84.0,106.0,99.0,136.0,80.0,109.0,77.0,103.0,94.0,0.355,0.09,0.004,0.64,-0.24,2.31,94.1,89.9,86.3,0.208,0.364,0.231,0.275,0.525,0.216,104.0,91.0,95.0,111.0,106.0,106.0,97.0,104.0,106.0,0.178,0.35,0.022,-0.13,0.76,-1.04,88.0,93.4,81.0,0.199,0.363,0.263,0.311,0.456,0.119,,,,,,,,,,,,,,,
14,2024-07-14,745962,Strikeout,strikeout,True,641343,663623,Jake Bauers,Jake Irvin,0,5293013c-37f4-4f7f-a2b3-82f979c2395e,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,84.0,106.0,99.0,136.0,80.0,109.0,77.0,103.0,94.0,0.355,0.09,0.004,0.64,-0.24,2.31,94.1,89.9,86.3,0.208,0.364,0.231,0.275,0.525,0.216,104.0,91.0,95.0,111.0,106.0,106.0,97.0,104.0,106.0,0.178,0.35,0.022,-0.13,0.76,-1.04,88.0,93.4,81.0,0.199,0.363,0.263,0.311,0.456,0.119,,,,,,,,,,,,,,,
15,2024-07-14,745962,Forceout,force_out,True,694192,663623,Jackson Chourio,Jake Irvin,1,a4c9d4d3-2dab-482f-9042-2d240f072f8f,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,84.0,106.0,99.0,136.0,80.0,109.0,77.0,103.0,94.0,0.355,0.09,0.004,0.64,-0.24,2.31,94.1,89.9,86.3,0.208,0.364,0.231,0.275,0.525,0.216,104.0,91.0,95.0,111.0,106.0,106.0,97.0,104.0,106.0,0.178,0.35,0.022,-0.13,0.76,-1.04,88.0,93.4,81.0,0.199,0.363,0.263,0.311,0.456,0.119,,,,,,,,,,,,,,,
16,2024-07-14,745962,Lineout,field_out,True,669003,663623,Garrett Mitchell,Jake Irvin,0,d35ed894-b780-4c83-bdb8-afe2b0eb994e,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,84.0,106.0,99.0,136.0,80.0,109.0,77.0,103.0,94.0,0.355,0.09,0.004,0.64,-0.24,2.31,94.1,89.9,86.3,0.208,0.364,0.231,0.275,0.525,0.216,104.0,91.0,95.0,111.0,106.0,106.0,97.0,104.0,106.0,0.178,0.35,0.022,-0.13,0.76,-1.04,88.0,93.4,81.0,0.199,0.363,0.263,0.311,0.456,0.119,,,,,,,,,,,,,,,
17,2024-07-14,745962,Flyout,field_out,True,696285,607067,Jacob Young,Colin Rea,0,9ca62fff-2cdb-4bbe-ace8-e1eefdac6691,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,69.0,109.0,95.0,108.0,105.0,108.0,76.0,95.0,89.0,0.172,0.226,0.171,-0.12,-0.36,3.37,92.7,87.8,82.1,0.23,0.365,0.239,0.277,0.553,0.159,,,,107.0,106.0,103.0,85.0,101.0,95.0,0.306,0.043,,-0.27,-5.02,,,92.3,78.3,0.444,0.833,0.111,0.276,0.44,0.109,78.0,98.0,100.0,0.082,-0.32,86.4,0.062,0.077,0.227,0.243,0.297,0.26,,,
18,2024-07-14,745962,Strikeout,strikeout,True,682928,607067,CJ Abrams,Colin Rea,0,26a1ae38-aadf-4008-a234-5932abcd2f67,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,69.0,109.0,95.0,108.0,105.0,108.0,76.0,95.0,89.0,0.172,0.226,0.171,-0.12,-0.36,3.37,92.7,87.8,82.1,0.23,0.365,0.239,0.277,0.553,0.159,,,,107.0,106.0,103.0,85.0,101.0,95.0,0.306,0.043,,-0.27,-5.02,,,92.3,78.3,0.444,0.833,0.111,0.276,0.44,0.109,78.0,98.0,100.0,0.082,-0.32,86.4,0.062,0.077,0.227,0.243,0.297,0.26,,,
19,2024-07-14,745962,Strikeout,strikeout,True,695578,607067,James Wood,Colin Rea,0,ebd27a46-0d31-4b12-93a9-185fc100574c,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,69.0,109.0,95.0,108.0,105.0,108.0,76.0,95.0,89.0,0.172,0.226,0.171,-0.12,-0.36,3.37,92.7,87.8,82.1,0.23,0.365,0.239,0.277,0.553,0.159,,,,107.0,106.0,103.0,85.0,101.0,95.0,0.306,0.043,,-0.27,-5.02,,,92.3,78.3,0.444,0.833,0.111,0.276,0.44,0.109,78.0,98.0,100.0,0.082,-0.32,86.4,0.062,0.077,0.227,0.243,0.297,0.26,,,
20,2024-07-14,745962,Strikeout,strikeout,True,668930,663623,Brice Turang,Jake Irvin,0,413eb36b-dfb5-4e1a-9bbb-95fe124d019f,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,84.0,106.0,99.0,136.0,80.0,109.0,77.0,103.0,94.0,0.355,0.09,0.004,0.64,-0.24,2.31,94.1,89.9,86.3,0.208,0.364,0.231,0.275,0.525,0.216,104.0,91.0,95.0,111.0,106.0,106.0,97.0,104.0,106.0,0.178,0.35,0.022,-0.13,0.76,-1.04,88.0,93.4,81.0,0.199,0.363,0.263,0.311,0.456,0.119,,,,,,,,,,,,,,,
21,2024-07-14,745962,Home Run,home_run,False,661388,663623,William Contreras,Jake Irvin,0,ece0c42b-8835-474c-a251-607c278cef66,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,84.0,106.0,99.0,136.0,80.0,109.0,77.0,103.0,94.0,0.355,0.09,0.004,0.64,-0.24,2.31,94.1,89.9,86.3,0.208,0.364,0.231,0.275,0.525,0.216,104.0,91.0,95.0,111.0,106.0,106.0,97.0,104.0,106.0,0.178,0.35,0.022,-0.13,0.76,-1.04,88.0,93.4,81.0,0.199,0.363,0.263,0.311,0.456,0.119,,,,,,,,,,,,,,,
22,2024-07-14,745962,Groundout,field_out,True,592885,663623,Christian Yelich,Jake Irvin,0,585de5a3-5a93-41c5-881f-77a54cc23f2b,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,84.0,106.0,99.0,136.0,80.0,109.0,77.0,103.0,94.0,0.355,0.09,0.004,0.64,-0.24,2.31,94.1,89.9,86.3,0.208,0.364,0.231,0.275,0.525,0.216,104.0,91.0,95.0,111.0,106.0,106.0,97.0,104.0,106.0,0.178,0.35,0.022,-0.13,0.76,-1.04,88.0,93.4,81.0,0.199,0.363,0.263,0.311,0.456,0.119,,,,,,,,,,,,,,,
23,2024-07-14,745962,Single,single,False,642715,663623,Willy Adames,Jake Irvin,0,62d62708-a2b8-4c06-a7d4-8a4dc5d56dd9,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,84.0,106.0,99.0,136.0,80.0,109.0,77.0,103.0,94.0,0.355,0.09,0.004,0.64,-0.24,2.31,94.1,89.9,86.3,0.208,0.364,0.231,0.275,0.525,0.216,104.0,91.0,95.0,111.0,106.0,106.0,97.0,104.0,106.0,0.178,0.35,0.022,-0.13,0.76,-1.04,88.0,93.4,81.0,0.199,0.363,0.263,0.311,0.456,0.119,,,,,,,,,,,,,,,
24,2024-07-14,745962,Single,single,False,686217,663623,Sal Frelick,Jake Irvin,1,2ac19fb0-0abc-4665-9503-c61507f473a7,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,84.0,106.0,99.0,136.0,80.0,109.0,77.0,103.0,94.0,0.355,0.09,0.004,0.64,-0.24,2.31,94.1,89.9,86.3,0.208,0.364,0.231,0.275,0.525,0.216,104.0,91.0,95.0,111.0,106.0,106.0,97.0,104.0,106.0,0.178,0.35,0.022,-0.13,0.76,-1.04,88.0,93.4,81.0,0.199,0.363,0.263,0.311,0.456,0.119,,,,,,,,,,,,,,,
25,2024-07-14,745962,Single,single,False,687401,663623,Joey Ortiz,Jake Irvin,1,65660875-1646-4261-ab77-0e86069a0987,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,84.0,106.0,99.0,136.0,80.0,109.0,77.0,103.0,94.0,0.355,0.09,0.004,0.64,-0.24,2.31,94.1,89.9,86.3,0.208,0.364,0.231,0.275,0.525,0.216,104.0,91.0,95.0,111.0,106.0,106.0,97.0,104.0,106.0,0.178,0.35,0.022,-0.13,0.76,-1.04,88.0,93.4,81.0,0.199,0.363,0.263,0.311,0.456,0.119,,,,,,,,,,,,,,,
26,2024-07-14,745962,Strikeout,strikeout,True,641343,663623,Jake Bauers,Jake Irvin,0,63cb7cf0-37f1-426f-b9c6-ffce199435ac,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,84.0,106.0,99.0,136.0,80.0,109.0,77.0,103.0,94.0,0.355,0.09,0.004,0.64,-0.24,2.31,94.1,89.9,86.3,0.208,0.364,0.231,0.275,0.525,0.216,104.0,91.0,95.0,111.0,106.0,106.0,97.0,104.0,106.0,0.178,0.35,0.022,-0.13,0.76,-1.04,88.0,93.4,81.0,0.199,0.363,0.263,0.311,0.456,0.119,,,,,,,,,,,,,,,
27,2024-07-14,745962,Single,single,False,657041,607067,Lane Thomas,Colin Rea,0,3526a789-4417-4a7c-8245-83b0c4802df2,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,69.0,109.0,95.0,108.0,105.0,108.0,76.0,95.0,89.0,0.172,0.226,0.171,-0.12,-0.36,3.37,92.7,87.8,82.1,0.23,0.365,0.239,0.277,0.553,0.159,,,,107.0,106.0,103.0,85.0,101.0,95.0,0.306,0.043,,-0.27,-5.02,,,92.3,78.3,0.444,0.833,0.111,0.276,0.44,0.109,78.0,98.0,100.0,0.082,-0.32,86.4,0.062,0.077,0.227,0.243,0.297,0.26,,,
28,2024-07-14,745962,Strikeout,strikeout,True,608385,607067,Jesse Winker,Colin Rea,0,c3963e09-6d20-4a27-942a-041e45228519,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,69.0,109.0,95.0,108.0,105.0,108.0,76.0,95.0,89.0,0.172,0.226,0.171,-0.12,-0.36,3.37,92.7,87.8,82.1,0.23,0.365,0.239,0.277,0.553,0.159,,,,107.0,106.0,103.0,85.0,101.0,95.0,0.306,0.043,,-0.27,-5.02,,,92.3,78.3,0.444,0.833,0.111,0.276,0.44,0.109,78.0,98.0,100.0,0.082,-0.32,86.4,0.062,0.077,0.227,0.243,0.297,0.26,,,
29,2024-07-14,745962,Single,single,False,660766,607067,Juan Yepez,Colin Rea,1,d3711868-c59c-445c-947a-36da63b1e188,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,69.0,109.0,95.0,108.0,105.0,108.0,76.0,95.0,89.0,0.172,0.226,0.171,-0.12,-0.36,3.37,92.7,87.8,82.1,0.23,0.365,0.239,0.277,0.553,0.159,,,,107.0,106.0,103.0,85.0,101.0,95.0,0.306,0.043,,-0.27,-5.02,,,92.3,78.3,0.444,0.833,0.111,0.276,0.44,0.109,78.0,98.0,100.0,0.082,-0.32,86.4,0.062,0.077,0.227,0.243,0.297,0.26,,,
30,2024-07-14,745962,Lineout,field_out,True,660688,607067,Keibert Ruiz,Colin Rea,0,f6be5f2f-0730-45d5-a6b0-c3d63d4484a8,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,69.0,109.0,95.0,108.0,105.0,108.0,76.0,95.0,89.0,0.172,0.226,0.171,-0.12,-0.36,3.37,92.7,87.8,82.1,0.23,0.365,0.239,0.277,0.553,0.159,,,,107.0,106.0,103.0,85.0,101.0,95.0,0.306,0.043,,-0.27,-5.02,,,92.3,78.3,0.444,0.833,0.111,0.276,0.44,0.109,78.0,98.0,100.0,0.082,-0.32,86.4,0.062,0.077,0.227,0.243,0.297,0.26,,,
31,2024-07-14,745962,Strikeout,strikeout,True,545121,607067,Ildemaro Vargas,Colin Rea,0,c22fa35f-6377-4a91-bc94-8b6e37696314,607067.0,colinrea,Rea,Right,Colin Rea,MIL,3.77,5.09,105.0,102.0,85.0,96.0,0.84,6.51,2.66,8.23,1.2,1.13,0.252,0.45,0.137,0.316,0.445,69.0,109.0,95.0,108.0,105.0,108.0,76.0,95.0,89.0,0.172,0.226,0.171,-0.12,-0.36,3.37,92.7,87.8,82.1,0.23,0.365,0.239,0.277,0.553,0.159,,,,107.0,106.0,103.0,85.0,101.0,95.0,0.306,0.043,,-0.27,-5.02,,,92.3,78.3,0.444,0.833,0.111,0.276,0.44,0.109,78.0,98.0,100.0,0.082,-0.32,86.4,0.062,0.077,0.227,0.243,0.297,0.26,,,
32,2024-07-14,745962,Walk,walk,False,694192,663623,Jackson Chourio,Jake Irvin,0,b30721bb-db43-4426-ad73-2ba813d6d940,663623.0,jakeirvin,"Irvin, J",Right,Jake Irvin,WSN,3.49,3.88,116.0,105.0,96.0,102.0,0.796,7.68,2.25,7.76,1.09,1.13,0.244,0.414,0.173,0.327,0.473,84.0,106.0,99.0,136.0,80.0,109.0,77.0,103.0,94.0,0.355,0.09,0.004,0.64,-0.24,2.31,94.1,89.9,86.3,0.208,0.364,0.231,0.275,0.525,0.216,104.0,91.0,95.0,111.0,106.0,106.0,97.0,104.0,106.0,0.178,0.35,0.022,-0.13,0.76,-1.04,88.0,93.4,81.0,0.199,0.363,0.263,0.311,0.456,0.119,,,,,,,,,,,,,,,
