,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
12,2024-08-02,745631,Strikeout,strikeout,True,595281,683155,Kevin Kiermaier,Joey Estes,0,5ae82cd5-83d2-408d-9420-9f8113ac1f2c,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.37,4.14,101.0,107.0,92.0,105.0,0.833,6.77,2.05,8.02,1.34,0.4,0.255,0.416,0.181,0.297,0.485,82.0,91.0,93.0,79.0,106.0,100.0,60.0,98.0,88.0,115.0,114.0,118.0,112.0,89.0,91.0,0.017,0.535,0.009,0.33,0.109,0.8,-13.83,-4.17,0.64,-3.2,92.4,86.4,84.6,90.6,79.4,0.23,0.419,0.177,0.183,0.29,0.23,0.241,0.466,0.23,0.355,0.774,0.192,0.286,0.714,0.091,,,,,,,,,,,,,,,,,,
13,2024-08-02,745631,Groundout,field_out,True,647351,694813,Abraham Toro,Gavin Stone,0,13ac069d-ff48-4d8e-9d18-6a779268282b,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.33,3.92,135.1,103.0,99.0,101.0,0.767,7.45,2.39,8.51,1.06,1.17,0.252,0.413,0.169,0.291,0.411,81.0,103.0,99.0,101.0,100.0,97.0,98.0,103.0,98.0,132.0,111.0,117.0,80.0,101.0,94.0,0.228,0.247,0.055,0.164,0.265,0.44,0.67,-0.84,1.03,0.98,94.9,92.3,87.4,95.3,88.7,0.235,0.378,0.163,0.182,0.182,0.143,0.241,0.322,0.354,0.177,0.338,0.37,0.318,0.515,0.138,93.0,103.0,102.0,0.041,1.43,83.4,0.32,0.48,0.183,0.286,0.357,0.179,,,,,,
14,2024-08-02,745631,Flyout,field_out,True,664913,694813,Seth Brown,Gavin Stone,0,93b26883-d697-45ad-8c2b-3bb077176bd4,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.33,3.92,135.1,103.0,99.0,101.0,0.767,7.45,2.39,8.51,1.06,1.17,0.252,0.413,0.169,0.291,0.411,81.0,103.0,99.0,101.0,100.0,97.0,98.0,103.0,98.0,132.0,111.0,117.0,80.0,101.0,94.0,0.228,0.247,0.055,0.164,0.265,0.44,0.67,-0.84,1.03,0.98,94.9,92.3,87.4,95.3,88.7,0.235,0.378,0.163,0.182,0.182,0.143,0.241,0.322,0.354,0.177,0.338,0.37,0.318,0.515,0.138,93.0,103.0,102.0,0.041,1.43,83.4,0.32,0.48,0.183,0.286,0.357,0.179,,,,,,
15,2024-08-02,745631,Strikeout,strikeout,True,680869,694813,Zack Gelof,Gavin Stone,0,0fccdaa0-ab00-41e5-89cb-901e70833c4f,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.33,3.92,135.1,103.0,99.0,101.0,0.767,7.45,2.39,8.51,1.06,1.17,0.252,0.413,0.169,0.291,0.411,81.0,103.0,99.0,101.0,100.0,97.0,98.0,103.0,98.0,132.0,111.0,117.0,80.0,101.0,94.0,0.228,0.247,0.055,0.164,0.265,0.44,0.67,-0.84,1.03,0.98,94.9,92.3,87.4,95.3,88.7,0.235,0.378,0.163,0.182,0.182,0.143,0.241,0.322,0.354,0.177,0.338,0.37,0.318,0.515,0.138,93.0,103.0,102.0,0.041,1.43,83.4,0.32,0.48,0.183,0.286,0.357,0.179,,,,,,
16,2024-08-02,745631,Flyout,field_out,True,605113,683155,Nick Ahmed,Joey Estes,0,c074343d-c899-4e9e-8d98-2a87b33f6335,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.37,4.14,101.0,107.0,92.0,105.0,0.833,6.77,2.05,8.02,1.34,0.4,0.255,0.416,0.181,0.297,0.485,82.0,91.0,93.0,79.0,106.0,100.0,60.0,98.0,88.0,115.0,114.0,118.0,112.0,89.0,91.0,0.017,0.535,0.009,0.33,0.109,0.8,-13.83,-4.17,0.64,-3.2,92.4,86.4,84.6,90.6,79.4,0.23,0.419,0.177,0.183,0.29,0.23,0.241,0.466,0.23,0.355,0.774,0.192,0.286,0.714,0.091,,,,,,,,,,,,,,,,,,
17,2024-08-02,745631,Flyout,field_out,True,660271,683155,Shohei Ohtani,Joey Estes,0,60537bf7-0bf0-405e-8ca4-39d6a3711758,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.37,4.14,101.0,107.0,92.0,105.0,0.833,6.77,2.05,8.02,1.34,0.4,0.255,0.416,0.181,0.297,0.485,82.0,91.0,93.0,79.0,106.0,100.0,60.0,98.0,88.0,115.0,114.0,118.0,112.0,89.0,91.0,0.017,0.535,0.009,0.33,0.109,0.8,-13.83,-4.17,0.64,-3.2,92.4,86.4,84.6,90.6,79.4,0.23,0.419,0.177,0.183,0.29,0.23,0.241,0.466,0.23,0.355,0.774,0.192,0.286,0.714,0.091,,,,,,,,,,,,,,,,,,
18,2024-08-02,745631,Pop Out,field_out,True,669257,683155,Will Smith,Joey Estes,0,029de1db-6e49-458d-a33e-a1cd0c2973d5,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.37,4.14,101.0,107.0,92.0,105.0,0.833,6.77,2.05,8.02,1.34,0.4,0.255,0.416,0.181,0.297,0.485,82.0,91.0,93.0,79.0,106.0,100.0,60.0,98.0,88.0,115.0,114.0,118.0,112.0,89.0,91.0,0.017,0.535,0.009,0.33,0.109,0.8,-13.83,-4.17,0.64,-3.2,92.4,86.4,84.6,90.6,79.4,0.23,0.419,0.177,0.183,0.29,0.23,0.241,0.466,0.23,0.355,0.774,0.192,0.286,0.714,0.091,,,,,,,,,,,,,,,,,,
19,2024-08-02,745631,Single,single,False,680474,694813,Max Schuemann,Gavin Stone,0,cb5a607e-ab9d-45c1-bfab-5ac97c9f411b,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.33,3.92,135.1,103.0,99.0,101.0,0.767,7.45,2.39,8.51,1.06,1.17,0.252,0.413,0.169,0.291,0.411,81.0,103.0,99.0,101.0,100.0,97.0,98.0,103.0,98.0,132.0,111.0,117.0,80.0,101.0,94.0,0.228,0.247,0.055,0.164,0.265,0.44,0.67,-0.84,1.03,0.98,94.9,92.3,87.4,95.3,88.7,0.235,0.378,0.163,0.182,0.182,0.143,0.241,0.322,0.354,0.177,0.338,0.37,0.318,0.515,0.138,93.0,103.0,102.0,0.041,1.43,83.4,0.32,0.48,0.183,0.286,0.357,0.179,,,,,,
20,2024-08-02,745631,Strikeout,strikeout,True,671732,694813,Lawrence Butler,Gavin Stone,0,975061d1-8be3-4b49-9d38-d87f5271accc,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.33,3.92,135.1,103.0,99.0,101.0,0.767,7.45,2.39,8.51,1.06,1.17,0.252,0.413,0.169,0.291,0.411,81.0,103.0,99.0,101.0,100.0,97.0,98.0,103.0,98.0,132.0,111.0,117.0,80.0,101.0,94.0,0.228,0.247,0.055,0.164,0.265,0.44,0.67,-0.84,1.03,0.98,94.9,92.3,87.4,95.3,88.7,0.235,0.378,0.163,0.182,0.182,0.143,0.241,0.322,0.354,0.177,0.338,0.37,0.318,0.515,0.138,93.0,103.0,102.0,0.041,1.43,83.4,0.32,0.48,0.183,0.286,0.357,0.179,,,,,,
21,2024-08-02,745631,Single,single,False,609280,694813,Miguel Andujar,Gavin Stone,1,1c2809b5-9344-474d-ab3b-c6875f66c7ee,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.33,3.92,135.1,103.0,99.0,101.0,0.767,7.45,2.39,8.51,1.06,1.17,0.252,0.413,0.169,0.291,0.411,81.0,103.0,99.0,101.0,100.0,97.0,98.0,103.0,98.0,132.0,111.0,117.0,80.0,101.0,94.0,0.228,0.247,0.055,0.164,0.265,0.44,0.67,-0.84,1.03,0.98,94.9,92.3,87.4,95.3,88.7,0.235,0.378,0.163,0.182,0.182,0.143,0.241,0.322,0.354,0.177,0.338,0.37,0.318,0.515,0.138,93.0,103.0,102.0,0.041,1.43,83.4,0.32,0.48,0.183,0.286,0.357,0.179,,,,,,
22,2024-08-02,745631,Strikeout,strikeout,True,668709,694813,JJ Bleday,Gavin Stone,0,b6c56766-2f6e-42ef-acb1-884461bf51b4,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.33,3.92,135.1,103.0,99.0,101.0,0.767,7.45,2.39,8.51,1.06,1.17,0.252,0.413,0.169,0.291,0.411,81.0,103.0,99.0,101.0,100.0,97.0,98.0,103.0,98.0,132.0,111.0,117.0,80.0,101.0,94.0,0.228,0.247,0.055,0.164,0.265,0.44,0.67,-0.84,1.03,0.98,94.9,92.3,87.4,95.3,88.7,0.235,0.378,0.163,0.182,0.182,0.143,0.241,0.322,0.354,0.177,0.338,0.37,0.318,0.515,0.138,93.0,103.0,102.0,0.041,1.43,83.4,0.32,0.48,0.183,0.286,0.357,0.179,,,,,,
23,2024-08-02,745631,Forceout,force_out,True,667670,694813,Brent Rooker,Gavin Stone,1,b3f9fc11-6b11-41b3-a9ba-ffb7b90c4baa,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.33,3.92,135.1,103.0,99.0,101.0,0.767,7.45,2.39,8.51,1.06,1.17,0.252,0.413,0.169,0.291,0.411,81.0,103.0,99.0,101.0,100.0,97.0,98.0,103.0,98.0,132.0,111.0,117.0,80.0,101.0,94.0,0.228,0.247,0.055,0.164,0.265,0.44,0.67,-0.84,1.03,0.98,94.9,92.3,87.4,95.3,88.7,0.235,0.378,0.163,0.182,0.182,0.143,0.241,0.322,0.354,0.177,0.338,0.37,0.318,0.515,0.138,93.0,103.0,102.0,0.041,1.43,83.4,0.32,0.48,0.183,0.286,0.357,0.179,,,,,,
24,2024-08-02,745631,Flyout,field_out,True,666158,683155,Gavin Lux,Joey Estes,0,453d17af-666b-4c6e-a0fe-da9dc314cca3,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.37,4.14,101.0,107.0,92.0,105.0,0.833,6.77,2.05,8.02,1.34,0.4,0.255,0.416,0.181,0.297,0.485,82.0,91.0,93.0,79.0,106.0,100.0,60.0,98.0,88.0,115.0,114.0,118.0,112.0,89.0,91.0,0.017,0.535,0.009,0.33,0.109,0.8,-13.83,-4.17,0.64,-3.2,92.4,86.4,84.6,90.6,79.4,0.23,0.419,0.177,0.183,0.29,0.23,0.241,0.466,0.23,0.355,0.774,0.192,0.286,0.714,0.091,,,,,,,,,,,,,,,,,,
25,2024-08-02,745631,Groundout,field_out,True,606192,683155,Teoscar Hernández,Joey Estes,0,3a39492c-fa94-47ee-a698-750f0afbd997,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.37,4.14,101.0,107.0,92.0,105.0,0.833,6.77,2.05,8.02,1.34,0.4,0.255,0.416,0.181,0.297,0.485,82.0,91.0,93.0,79.0,106.0,100.0,60.0,98.0,88.0,115.0,114.0,118.0,112.0,89.0,91.0,0.017,0.535,0.009,0.33,0.109,0.8,-13.83,-4.17,0.64,-3.2,92.4,86.4,84.6,90.6,79.4,0.23,0.419,0.177,0.183,0.29,0.23,0.241,0.466,0.23,0.355,0.774,0.192,0.286,0.714,0.091,,,,,,,,,,,,,,,,,,
26,2024-08-02,745631,Lineout,field_out,True,518792,683155,Jason Heyward,Joey Estes,0,9641cf72-dcc8-4cc7-94f3-1f5d0372b96c,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.37,4.14,101.0,107.0,92.0,105.0,0.833,6.77,2.05,8.02,1.34,0.4,0.255,0.416,0.181,0.297,0.485,82.0,91.0,93.0,79.0,106.0,100.0,60.0,98.0,88.0,115.0,114.0,118.0,112.0,89.0,91.0,0.017,0.535,0.009,0.33,0.109,0.8,-13.83,-4.17,0.64,-3.2,92.4,86.4,84.6,90.6,79.4,0.23,0.419,0.177,0.183,0.29,0.23,0.241,0.466,0.23,0.355,0.774,0.192,0.286,0.714,0.091,,,,,,,,,,,,,,,,,,
27,2024-08-02,745631,Home Run,home_run,False,669127,694813,Shea Langeliers,Gavin Stone,0,a993aa4a-0cca-44f4-9f30-076d7a79c7e3,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.33,3.92,135.1,103.0,99.0,101.0,0.767,7.45,2.39,8.51,1.06,1.17,0.252,0.413,0.169,0.291,0.411,81.0,103.0,99.0,101.0,100.0,97.0,98.0,103.0,98.0,132.0,111.0,117.0,80.0,101.0,94.0,0.228,0.247,0.055,0.164,0.265,0.44,0.67,-0.84,1.03,0.98,94.9,92.3,87.4,95.3,88.7,0.235,0.378,0.163,0.182,0.182,0.143,0.241,0.322,0.354,0.177,0.338,0.37,0.318,0.515,0.138,93.0,103.0,102.0,0.041,1.43,83.4,0.32,0.48,0.183,0.286,0.357,0.179,,,,,,
28,2024-08-02,745631,Flyout,field_out,True,647351,694813,Abraham Toro,Gavin Stone,0,b52a8773-a7ca-45f1-9265-25681b0717ea,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.33,3.92,135.1,103.0,99.0,101.0,0.767,7.45,2.39,8.51,1.06,1.17,0.252,0.413,0.169,0.291,0.411,81.0,103.0,99.0,101.0,100.0,97.0,98.0,103.0,98.0,132.0,111.0,117.0,80.0,101.0,94.0,0.228,0.247,0.055,0.164,0.265,0.44,0.67,-0.84,1.03,0.98,94.9,92.3,87.4,95.3,88.7,0.235,0.378,0.163,0.182,0.182,0.143,0.241,0.322,0.354,0.177,0.338,0.37,0.318,0.515,0.138,93.0,103.0,102.0,0.041,1.43,83.4,0.32,0.48,0.183,0.286,0.357,0.179,,,,,,
29,2024-08-02,745631,Home Run,home_run,False,664913,694813,Seth Brown,Gavin Stone,0,f8836325-b628-4030-b865-822bd66da611,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.33,3.92,135.1,103.0,99.0,101.0,0.767,7.45,2.39,8.51,1.06,1.17,0.252,0.413,0.169,0.291,0.411,81.0,103.0,99.0,101.0,100.0,97.0,98.0,103.0,98.0,132.0,111.0,117.0,80.0,101.0,94.0,0.228,0.247,0.055,0.164,0.265,0.44,0.67,-0.84,1.03,0.98,94.9,92.3,87.4,95.3,88.7,0.235,0.378,0.163,0.182,0.182,0.143,0.241,0.322,0.354,0.177,0.338,0.37,0.318,0.515,0.138,93.0,103.0,102.0,0.041,1.43,83.4,0.32,0.48,0.183,0.286,0.357,0.179,,,,,,
30,2024-08-02,745631,Groundout,field_out,True,680869,694813,Zack Gelof,Gavin Stone,0,4ca388ca-cb33-4ba2-829b-a476c000603c,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.33,3.92,135.1,103.0,99.0,101.0,0.767,7.45,2.39,8.51,1.06,1.17,0.252,0.413,0.169,0.291,0.411,81.0,103.0,99.0,101.0,100.0,97.0,98.0,103.0,98.0,132.0,111.0,117.0,80.0,101.0,94.0,0.228,0.247,0.055,0.164,0.265,0.44,0.67,-0.84,1.03,0.98,94.9,92.3,87.4,95.3,88.7,0.235,0.378,0.163,0.182,0.182,0.143,0.241,0.322,0.354,0.177,0.338,0.37,0.318,0.515,0.138,93.0,103.0,102.0,0.041,1.43,83.4,0.32,0.48,0.183,0.286,0.357,0.179,,,,,,
31,2024-08-02,745631,Groundout,field_out,True,680474,694813,Max Schuemann,Gavin Stone,0,5b1d6024-74cf-46c9-9e63-2624b1fe5b08,694813.0,gavinstone,Stone,Right,Gavin Stone,LAD,3.33,3.92,135.1,103.0,99.0,101.0,0.767,7.45,2.39,8.51,1.06,1.17,0.252,0.413,0.169,0.291,0.411,81.0,103.0,99.0,101.0,100.0,97.0,98.0,103.0,98.0,132.0,111.0,117.0,80.0,101.0,94.0,0.228,0.247,0.055,0.164,0.265,0.44,0.67,-0.84,1.03,0.98,94.9,92.3,87.4,95.3,88.7,0.235,0.378,0.163,0.182,0.182,0.143,0.241,0.322,0.354,0.177,0.338,0.37,0.318,0.515,0.138,93.0,103.0,102.0,0.041,1.43,83.4,0.32,0.48,0.183,0.286,0.357,0.179,,,,,,
