,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,CU%,CH%,wFC/C,wFS/C,wSI/C,wCU/C,wCH/C,vFC,vFS,vCH,vSI,vCU,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,wFA/C,wSL/C,vFA,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff
0,2024-07-24,746525,Lineout,field_out,True,680776,615698,Jarren Duran,Cal Quantrill,0,57e2b1e9-28b1-4068-9d8e-ff456258b998,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.09,4.45,114.1,97.0,93.0,95.0,0.797,6.77,3.38,8.66,1.18,1.48,0.225,0.435,0.127,0.366,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.395,0.135,0.337,0.109,0.024,-1.28,1.43,-1.77,0.57,1.77,87.7,86.2,84.9,93.8,79.8,0.178,0.27,0.249,0.331,0.581,0.199,0.346,0.558,0.19,0.222,0.389,0.286,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,
1,2024-07-24,746525,Flyout,field_out,True,666152,615698,David Hamilton,Cal Quantrill,0,1063a066-1b1c-4b8b-9a7d-d303163baf87,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.09,4.45,114.1,97.0,93.0,95.0,0.797,6.77,3.38,8.66,1.18,1.48,0.225,0.435,0.127,0.366,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.395,0.135,0.337,0.109,0.024,-1.28,1.43,-1.77,0.57,1.77,87.7,86.2,84.9,93.8,79.8,0.178,0.27,0.249,0.331,0.581,0.199,0.346,0.558,0.19,0.222,0.389,0.286,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,
2,2024-07-24,746525,Strikeout,strikeout,True,677800,615698,Wilyer Abreu,Cal Quantrill,0,ccb3486f-dd8e-4c8b-9eb7-6bcd06370e77,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.09,4.45,114.1,97.0,93.0,95.0,0.797,6.77,3.38,8.66,1.18,1.48,0.225,0.435,0.127,0.366,0.414,88.0,97.0,103.0,96.0,101.0,104.0,79.0,97.0,90.0,80.0,99.0,95.0,115.0,95.0,98.0,0.395,0.135,0.337,0.109,0.024,-1.28,1.43,-1.77,0.57,1.77,87.7,86.2,84.9,93.8,79.8,0.178,0.27,0.249,0.331,0.581,0.199,0.346,0.558,0.19,0.222,0.389,0.286,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,
3,2024-07-24,746525,Home Run,home_run,False,678662,601713,Ezequiel Tovar,Nick Pivetta,0,459dd715-7053-4478-aca1-84f2f8c30d1d,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.5,3.54,84.0,106.0,135.0,109.0,0.773,10.93,2.25,8.36,1.61,0.66,0.238,0.395,0.126,0.386,0.467,,,,111.0,106.0,107.0,,,,111.0,100.0,86.0,,,,,0.075,,0.15,,-6.64,,,-0.08,,88.4,,,,80.1,,,,,,,0.414,0.966,0.19,0.194,0.419,0.221,,,,129.0,107.0,111.0,152.0,102.0,107.0,0.492,0.283,1.23,-0.11,94.2,82.9,0.226,0.371,0.216,0.333,0.583,0.333
4,2024-07-24,746525,Single,single,False,595909,601713,Jake Cave,Nick Pivetta,0,2846780b-1fbf-4cee-94e0-a1a6e74b14cb,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.5,3.54,84.0,106.0,135.0,109.0,0.773,10.93,2.25,8.36,1.61,0.66,0.238,0.395,0.126,0.386,0.467,,,,111.0,106.0,107.0,,,,111.0,100.0,86.0,,,,,0.075,,0.15,,-6.64,,,-0.08,,88.4,,,,80.1,,,,,,,0.414,0.966,0.19,0.194,0.419,0.221,,,,129.0,107.0,111.0,152.0,102.0,107.0,0.492,0.283,1.23,-0.11,94.2,82.9,0.226,0.371,0.216,0.333,0.583,0.333
5,2024-07-24,746525,Strikeout,strikeout,True,686668,601713,Brenton Doyle,Nick Pivetta,0,863b1705-aac7-4ff5-a37e-14b07149a2c2,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.5,3.54,84.0,106.0,135.0,109.0,0.773,10.93,2.25,8.36,1.61,0.66,0.238,0.395,0.126,0.386,0.467,,,,111.0,106.0,107.0,,,,111.0,100.0,86.0,,,,,0.075,,0.15,,-6.64,,,-0.08,,88.4,,,,80.1,,,,,,,0.414,0.966,0.19,0.194,0.419,0.221,,,,129.0,107.0,111.0,152.0,102.0,107.0,0.492,0.283,1.23,-0.11,94.2,82.9,0.226,0.371,0.216,0.333,0.583,0.333
6,2024-07-24,746525,Strikeout,strikeout,True,641857,601713,Ryan McMahon,Nick Pivetta,0,d48e9bdf-6eea-49bf-ac87-c14a0205219c,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.5,3.54,84.0,106.0,135.0,109.0,0.773,10.93,2.25,8.36,1.61,0.66,0.238,0.395,0.126,0.386,0.467,,,,111.0,106.0,107.0,,,,111.0,100.0,86.0,,,,,0.075,,0.15,,-6.64,,,-0.08,,88.4,,,,80.1,,,,,,,0.414,0.966,0.19,0.194,0.419,0.221,,,,129.0,107.0,111.0,152.0,102.0,107.0,0.492,0.283,1.23,-0.11,94.2,82.9,0.226,0.371,0.216,0.333,0.583,0.333
7,2024-07-24,746525,Single,single,False,592178,601713,Kris Bryant,Nick Pivetta,1,8cee945c-6fde-4012-8b0f-197f0c17926c,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.5,3.54,84.0,106.0,135.0,109.0,0.773,10.93,2.25,8.36,1.61,0.66,0.238,0.395,0.126,0.386,0.467,,,,111.0,106.0,107.0,,,,111.0,100.0,86.0,,,,,0.075,,0.15,,-6.64,,,-0.08,,88.4,,,,80.1,,,,,,,0.414,0.966,0.19,0.194,0.419,0.221,,,,129.0,107.0,111.0,152.0,102.0,107.0,0.492,0.283,1.23,-0.11,94.2,82.9,0.226,0.371,0.216,0.333,0.583,0.333
8,2024-07-24,746525,Double,double,False,663898,601713,Brendan Rodgers,Nick Pivetta,1,1b3833c1-c9ef-4320-a826-23a585a483cc,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.5,3.54,84.0,106.0,135.0,109.0,0.773,10.93,2.25,8.36,1.61,0.66,0.238,0.395,0.126,0.386,0.467,,,,111.0,106.0,107.0,,,,111.0,100.0,86.0,,,,,0.075,,0.15,,-6.64,,,-0.08,,88.4,,,,80.1,,,,,,,0.414,0.966,0.19,0.194,0.419,0.221,,,,129.0,107.0,111.0,152.0,102.0,107.0,0.492,0.283,1.23,-0.11,94.2,82.9,0.226,0.371,0.216,0.333,0.583,0.333
9,2024-07-24,746525,Strikeout,strikeout,True,669911,601713,Michael Toglia,Nick Pivetta,0,e650c4aa-8e2e-45fe-84e2-dc1442249c1c,601713.0,nickpivetta,Pivetta,Right,Nick Pivetta,BOS,4.5,3.54,84.0,106.0,135.0,109.0,0.773,10.93,2.25,8.36,1.61,0.66,0.238,0.395,0.126,0.386,0.467,,,,111.0,106.0,107.0,,,,111.0,100.0,86.0,,,,,0.075,,0.15,,-6.64,,,-0.08,,88.4,,,,80.1,,,,,,,0.414,0.966,0.19,0.194,0.419,0.221,,,,129.0,107.0,111.0,152.0,102.0,107.0,0.492,0.283,1.23,-0.11,94.2,82.9,0.226,0.371,0.216,0.333,0.583,0.333
