,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
0,2024-03-29,745682,Strikeout,strikeout,True,680757,548389,Steven Kwan,Ross Stripling,0,bf55e5a3-950e-451e-a08d-df933002eb28,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,62.0,100.0,89.0,93.0,102.0,90.0,120.0,107.0,112.0,96.0,90.0,101.0,0.166,0.316,0.278,0.05,0.19,0.39,-1.39,-0.77,-2.92,-2.9,91.6,82.6,90.3,85.3,74.7,0.301,0.452,0.173,0.246,0.415,0.192,0.365,0.577,0.232,0.386,0.455,0.092,1.0,1.333,0.333,,,,,,,,,,,,,,,
1,2024-03-29,745682,Single,single,False,665926,548389,Andrés Giménez,Ross Stripling,0,35ab5288-9d35-4e09-bffc-840cbc469eeb,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,62.0,100.0,89.0,93.0,102.0,90.0,120.0,107.0,112.0,96.0,90.0,101.0,0.166,0.316,0.278,0.05,0.19,0.39,-1.39,-0.77,-2.92,-2.9,91.6,82.6,90.3,85.3,74.7,0.301,0.452,0.173,0.246,0.415,0.192,0.365,0.577,0.232,0.386,0.455,0.092,1.0,1.333,0.333,,,,,,,,,,,,,,,
2,2024-03-29,745682,Home Run,home_run,False,608070,548389,José Ramírez,Ross Stripling,1,7a2fdb2d-a893-4819-8c0c-bd4105e730a3,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,62.0,100.0,89.0,93.0,102.0,90.0,120.0,107.0,112.0,96.0,90.0,101.0,0.166,0.316,0.278,0.05,0.19,0.39,-1.39,-0.77,-2.92,-2.9,91.6,82.6,90.3,85.3,74.7,0.301,0.452,0.173,0.246,0.415,0.192,0.365,0.577,0.232,0.386,0.455,0.092,1.0,1.333,0.333,,,,,,,,,,,,,,,
3,2024-03-29,745682,Double,double,False,647304,548389,Josh Naylor,Ross Stripling,0,e25b6fb8-bb49-4367-9229-f66d218b6bb9,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,62.0,100.0,89.0,93.0,102.0,90.0,120.0,107.0,112.0,96.0,90.0,101.0,0.166,0.316,0.278,0.05,0.19,0.39,-1.39,-0.77,-2.92,-2.9,91.6,82.6,90.3,85.3,74.7,0.301,0.452,0.173,0.246,0.415,0.192,0.365,0.577,0.232,0.386,0.455,0.092,1.0,1.333,0.333,,,,,,,,,,,,,,,
4,2024-03-29,745682,Pop Out,field_out,True,686823,548389,Will Brennan,Ross Stripling,0,9e5eb158-e63f-4a8c-bffb-f2f9914e3937,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,62.0,100.0,89.0,93.0,102.0,90.0,120.0,107.0,112.0,96.0,90.0,101.0,0.166,0.316,0.278,0.05,0.19,0.39,-1.39,-0.77,-2.92,-2.9,91.6,82.6,90.3,85.3,74.7,0.301,0.452,0.173,0.246,0.415,0.192,0.365,0.577,0.232,0.386,0.455,0.092,1.0,1.333,0.333,,,,,,,,,,,,,,,
5,2024-03-29,745682,Field Error,field_error,False,671289,548389,Tyler Freeman,Ross Stripling,1,8a60b9d7-bd66-41fd-8c90-37d53bc44ae5,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,62.0,100.0,89.0,93.0,102.0,90.0,120.0,107.0,112.0,96.0,90.0,101.0,0.166,0.316,0.278,0.05,0.19,0.39,-1.39,-0.77,-2.92,-2.9,91.6,82.6,90.3,85.3,74.7,0.301,0.452,0.173,0.246,0.415,0.192,0.365,0.577,0.232,0.386,0.455,0.092,1.0,1.333,0.333,,,,,,,,,,,,,,,
6,2024-03-29,745682,Strikeout,strikeout,True,666310,548389,Bo Naylor,Ross Stripling,1,8c9a1d34-ec83-4c75-bb97-7f0f9925e8e3,548389.0,rossstripling,Stripling,Right,Ross Stripling,OAK,5.82,4.39,55.2,104.0,89.0,99.0,0.834,5.66,1.94,12.45,0.97,1.06,0.358,0.338,0.176,0.294,0.429,83.0,113.0,105.0,62.0,100.0,89.0,93.0,102.0,90.0,120.0,107.0,112.0,96.0,90.0,101.0,0.166,0.316,0.278,0.05,0.19,0.39,-1.39,-0.77,-2.92,-2.9,91.6,82.6,90.3,85.3,74.7,0.301,0.452,0.173,0.246,0.415,0.192,0.365,0.577,0.232,0.386,0.455,0.092,1.0,1.333,0.333,,,,,,,,,,,,,,,
7,2024-03-29,745682,Groundout,field_out,True,665923,671106,Esteury Ruiz,Logan Allen,0,c6ac7e08-888d-49b0-8673-157324cbcd04,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,,,,91.0,98.0,86.0,,,,,0.483,0.183,,0.183,-1.5,,-2.18,,-1.11,91.2,81.6,,78.6,,0.263,0.509,0.355,0.329,0.593,0.159,0.254,0.479,0.278,,,,,,,92.0,99.0,97.0,0.15,0.37,85.4,0.245,0.449,0.196,,,,,,
8,2024-03-29,745682,Groundout,field_out,True,680869,671106,Zack Gelof,Logan Allen,0,98bebf32-3447-4398-99c0-7dd0a3f8c3f0,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,,,,91.0,98.0,86.0,,,,,0.483,0.183,,0.183,-1.5,,-2.18,,-1.11,91.2,81.6,,78.6,,0.263,0.509,0.355,0.329,0.593,0.159,0.254,0.479,0.278,,,,,,,92.0,99.0,97.0,0.15,0.37,85.4,0.245,0.449,0.196,,,,,,
9,2024-03-29,745682,Groundout,field_out,True,605204,671106,J.D. Davis,Logan Allen,0,cc0867a8-ec68-4673-a73e-cd8ebcee4c21,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,,,,91.0,98.0,86.0,,,,,0.483,0.183,,0.183,-1.5,,-2.18,,-1.11,91.2,81.6,,78.6,,0.263,0.509,0.355,0.329,0.593,0.159,0.254,0.479,0.278,,,,,,,92.0,99.0,97.0,0.15,0.37,85.4,0.245,0.449,0.196,,,,,,
