,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,KC%,wFA/C,wFS/C,wSI/C,wSL/C,wKC/C,vFA,vFS,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CH%,wFC/C,wCH/C,vFC,vCH,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
0,2024-06-13,746465,Groundout,field_out,True,682928,663554,CJ Abrams,Casey Mize,0,5fe275b1-0f49-4812-b043-558fab2f4981,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,100.0,91.0,94.0,112.0,102.0,104.0,0.076,0.393,0.172,0.282,0.077,-0.14,-1.78,-0.36,0.58,-2.77,95.6,85.7,95.6,85.7,79.6,0.292,0.401,0.201,0.239,0.366,0.189,0.323,0.452,0.321,0.345,0.414,0.111,0.286,0.571,0.172,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-06-13,746465,Pop Out,field_out,True,657041,663554,Lane Thomas,Casey Mize,0,dbe28b4b-4164-43de-94e9-b12b50e3808b,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,100.0,91.0,94.0,112.0,102.0,104.0,0.076,0.393,0.172,0.282,0.077,-0.14,-1.78,-0.36,0.58,-2.77,95.6,85.7,95.6,85.7,79.6,0.292,0.401,0.201,0.239,0.366,0.189,0.323,0.452,0.321,0.345,0.414,0.111,0.286,0.571,0.172,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-06-13,746465,Strikeout,strikeout,True,608385,663554,Jesse Winker,Casey Mize,0,2353e6e5-981c-4317-9a5a-e33ae3c54658,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,100.0,91.0,94.0,112.0,102.0,104.0,0.076,0.393,0.172,0.282,0.077,-0.14,-1.78,-0.36,0.58,-2.77,95.6,85.7,95.6,85.7,79.6,0.292,0.401,0.201,0.239,0.366,0.189,0.323,0.452,0.321,0.345,0.414,0.111,0.286,0.571,0.172,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-06-13,746465,Groundout,field_out,True,663837,571578,Matt Vierling,Patrick Corbin,0,09d3d18c-d728-42cb-b5e0-1c86c399cb70,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,,,,,,,0.352,0.103,,0.316,,-1.09,,-1.8,0.02,,91.3,,91.4,79.7,,0.324,0.541,0.117,0.25,0.384,0.352,,,,0.326,0.578,0.089,,,,88.0,95.0,96.0,79.0,106.0,99.0,0.179,0.05,0.23,-4.62,84.5,81.2,0.253,0.38,0.236,0.4,0.65,0.275,,,,,,
4,2024-06-13,746465,Flyout,field_out,True,628451,571578,Andy Ibáñez,Patrick Corbin,0,4c73fcb2-e8c8-4828-8023-97042ad2bad5,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,,,,,,,0.352,0.103,,0.316,,-1.09,,-1.8,0.02,,91.3,,91.4,79.7,,0.324,0.541,0.117,0.25,0.384,0.352,,,,0.326,0.578,0.089,,,,88.0,95.0,96.0,79.0,106.0,99.0,0.179,0.05,0.23,-4.62,84.5,81.2,0.253,0.38,0.236,0.4,0.65,0.275,,,,,,
5,2024-06-13,746465,Single,single,False,592192,571578,Mark Canha,Patrick Corbin,0,45304f69-bd6f-4062-861b-fa671731e5fa,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,,,,,,,0.352,0.103,,0.316,,-1.09,,-1.8,0.02,,91.3,,91.4,79.7,,0.324,0.541,0.117,0.25,0.384,0.352,,,,0.326,0.578,0.089,,,,88.0,95.0,96.0,79.0,106.0,99.0,0.179,0.05,0.23,-4.62,84.5,81.2,0.253,0.38,0.236,0.4,0.65,0.275,,,,,,
6,2024-06-13,746465,Groundout,field_out,True,682985,571578,Riley Greene,Patrick Corbin,1,de0a5a72-d08a-4818-8c69-950ed58cae7f,571578.0,patrickcorbin,Corbin,Left,Patrick Corbin,WSN,5.35,6.06,111.0,100.0,76.0,94.0,0.803,6.41,2.92,10.46,1.22,1.43,0.209,0.382,0.137,0.335,0.393,54.0,97.0,83.0,71.0,102.0,92.0,85.0,96.0,96.0,,,,,,,0.352,0.103,,0.316,,-1.09,,-1.8,0.02,,91.3,,91.4,79.7,,0.324,0.541,0.117,0.25,0.384,0.352,,,,0.326,0.578,0.089,,,,88.0,95.0,96.0,79.0,106.0,99.0,0.179,0.05,0.23,-4.62,84.5,81.2,0.253,0.38,0.236,0.4,0.65,0.275,,,,,,
7,2024-06-13,746465,Pop Out,field_out,True,592696,663554,Eddie Rosario,Casey Mize,0,ff1d3eab-87c6-44cc-8d16-19690b0e19a6,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,100.0,91.0,94.0,112.0,102.0,104.0,0.076,0.393,0.172,0.282,0.077,-0.14,-1.78,-0.36,0.58,-2.77,95.6,85.7,95.6,85.7,79.6,0.292,0.401,0.201,0.239,0.366,0.189,0.323,0.452,0.321,0.345,0.414,0.111,0.286,0.571,0.172,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-06-13,746465,Double,double,False,608841,663554,Joey Meneses,Casey Mize,0,3c6bb294-6249-45f3-941e-2064f674ebf9,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,100.0,91.0,94.0,112.0,102.0,104.0,0.076,0.393,0.172,0.282,0.077,-0.14,-1.78,-0.36,0.58,-2.77,95.6,85.7,95.6,85.7,79.6,0.292,0.401,0.201,0.239,0.366,0.189,0.323,0.452,0.321,0.345,0.414,0.111,0.286,0.571,0.172,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-06-13,746465,Groundout,field_out,True,671277,663554,Luis García Jr.,Casey Mize,1,847e703b-d68a-4123-b615-34838a42e970,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,100.0,91.0,94.0,112.0,102.0,104.0,0.076,0.393,0.172,0.282,0.077,-0.14,-1.78,-0.36,0.58,-2.77,95.6,85.7,95.6,85.7,79.6,0.292,0.401,0.201,0.239,0.366,0.189,0.323,0.452,0.321,0.345,0.414,0.111,0.286,0.571,0.172,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-06-13,746465,Groundout,field_out,True,545121,663554,Ildemaro Vargas,Casey Mize,0,15935444-8363-40df-9f58-0dedd4a46e33,663554.0,caseymize,Mize,Right,Casey Mize,DET,4.23,4.39,78.2,104.0,108.0,103.0,0.815,6.64,2.4,10.64,0.8,1.64,0.23,0.396,0.162,0.298,0.434,108.0,106.0,104.0,93.0,107.0,105.0,108.0,103.0,102.0,100.0,91.0,94.0,112.0,102.0,104.0,0.076,0.393,0.172,0.282,0.077,-0.14,-1.78,-0.36,0.58,-2.77,95.6,85.7,95.6,85.7,79.6,0.292,0.401,0.201,0.239,0.366,0.189,0.323,0.452,0.321,0.345,0.414,0.111,0.286,0.571,0.172,,,,,,,,,,,,,,,,,,,,,,,,
