,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,FA%,SL%,KC%,CH%,wFA/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSL,vKC,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,CU%,wFC/C,wSI/C,wCU/C,vFC,vSI,vCU,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-09-25,744795,Flyout,field_out,True,502054,687792,Tommy Pham,DJ Herz,0,28f241af-0868-465a-ab40-8150c1832f6a,687792.0,djherz,Herz,Left,DJ Herz,WSN,4.16,3.29,88.2,97.0,99.0,97.0,0.734,10.76,3.65,7.71,1.12,0.82,0.254,0.436,0.14,0.326,0.429,113.0,98.0,99.0,93.0,98.0,96.0,105.0,95.0,100.0,102.0,82.0,88.0,0.542,0.179,0.033,0.245,0.86,-0.96,1.64,-0.19,93.5,83.5,86.1,81.2,0.222,0.317,0.305,0.224,0.388,0.26,0.229,0.429,0.275,0.2,0.2,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-09-25,744795,Flyout,field_out,True,677951,687792,Bobby Witt Jr.,DJ Herz,0,1f551de7-1dfe-4e98-9dbe-2b941b2f5d68,687792.0,djherz,Herz,Left,DJ Herz,WSN,4.16,3.29,88.2,97.0,99.0,97.0,0.734,10.76,3.65,7.71,1.12,0.82,0.254,0.436,0.14,0.326,0.429,113.0,98.0,99.0,93.0,98.0,96.0,105.0,95.0,100.0,102.0,82.0,88.0,0.542,0.179,0.033,0.245,0.86,-0.96,1.64,-0.19,93.5,83.5,86.1,81.2,0.222,0.317,0.305,0.224,0.388,0.26,0.229,0.429,0.275,0.2,0.2,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-09-25,744795,Single,single,False,686681,687792,Michael Massey,DJ Herz,0,a0fc2818-ba22-4fa6-891b-9c79f10db18e,687792.0,djherz,Herz,Left,DJ Herz,WSN,4.16,3.29,88.2,97.0,99.0,97.0,0.734,10.76,3.65,7.71,1.12,0.82,0.254,0.436,0.14,0.326,0.429,113.0,98.0,99.0,93.0,98.0,96.0,105.0,95.0,100.0,102.0,82.0,88.0,0.542,0.179,0.033,0.245,0.86,-0.96,1.64,-0.19,93.5,83.5,86.1,81.2,0.222,0.317,0.305,0.224,0.388,0.26,0.229,0.429,0.275,0.2,0.2,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-09-25,744795,Forceout,force_out,True,521692,687792,Salvador Perez,DJ Herz,1,eed8a0a5-a002-45c1-aef5-eb013d358a16,687792.0,djherz,Herz,Left,DJ Herz,WSN,4.16,3.29,88.2,97.0,99.0,97.0,0.734,10.76,3.65,7.71,1.12,0.82,0.254,0.436,0.14,0.326,0.429,113.0,98.0,99.0,93.0,98.0,96.0,105.0,95.0,100.0,102.0,82.0,88.0,0.542,0.179,0.033,0.245,0.86,-0.96,1.64,-0.19,93.5,83.5,86.1,81.2,0.222,0.317,0.305,0.224,0.388,0.26,0.229,0.429,0.275,0.2,0.2,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-09-25,744795,Groundout,field_out,True,686611,547179,Dylan Crews,Michael Lorenzen,0,c6930c39-500e-4884-a478-486ace7268e9,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.31,4.58,130.1,97.0,93.0,95.0,0.796,6.7,4.14,6.97,1.17,1.03,0.249,0.386,0.188,0.314,0.411,93.0,101.0,99.0,84.0,95.0,89.0,126.0,98.0,108.0,,,,0.272,0.149,,0.188,1.0,-1.51,,1.94,93.8,84.6,83.9,,0.155,0.309,0.184,0.122,0.173,0.373,0.368,0.632,0.24,0.217,0.348,0.352,102.0,93.0,96.0,81.0,102.0,94.0,94.0,92.0,91.0,0.212,0.1,0.079,0.04,-0.25,0.02,90.1,93.6,81.7,0.291,0.441,0.062,0.235,0.51,0.236,0.19,0.429,0.291,,,,,,,,,
5,2024-09-25,744795,Strikeout,strikeout,True,695578,547179,James Wood,Michael Lorenzen,0,0d62247e-101b-49a4-8f66-c6bfdeec35f7,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.31,4.58,130.1,97.0,93.0,95.0,0.796,6.7,4.14,6.97,1.17,1.03,0.249,0.386,0.188,0.314,0.411,93.0,101.0,99.0,84.0,95.0,89.0,126.0,98.0,108.0,,,,0.272,0.149,,0.188,1.0,-1.51,,1.94,93.8,84.6,83.9,,0.155,0.309,0.184,0.122,0.173,0.373,0.368,0.632,0.24,0.217,0.348,0.352,102.0,93.0,96.0,81.0,102.0,94.0,94.0,92.0,91.0,0.212,0.1,0.079,0.04,-0.25,0.02,90.1,93.6,81.7,0.291,0.441,0.062,0.235,0.51,0.236,0.19,0.429,0.291,,,,,,,,,
6,2024-09-25,744795,Groundout,field_out,True,671277,547179,Luis García Jr.,Michael Lorenzen,0,9e933ca1-f689-45fc-a76b-c13cd1219cdd,547179.0,michaellorenzen,Lorenzen,Right,Michael Lorenzen,- - -,3.31,4.58,130.1,97.0,93.0,95.0,0.796,6.7,4.14,6.97,1.17,1.03,0.249,0.386,0.188,0.314,0.411,93.0,101.0,99.0,84.0,95.0,89.0,126.0,98.0,108.0,,,,0.272,0.149,,0.188,1.0,-1.51,,1.94,93.8,84.6,83.9,,0.155,0.309,0.184,0.122,0.173,0.373,0.368,0.632,0.24,0.217,0.348,0.352,102.0,93.0,96.0,81.0,102.0,94.0,94.0,92.0,91.0,0.212,0.1,0.079,0.04,-0.25,0.02,90.1,93.6,81.7,0.291,0.441,0.062,0.235,0.51,0.236,0.19,0.429,0.291,,,,,,,,,
7,2024-09-25,744795,Walk,walk,False,493329,687792,Yuli Gurriel,DJ Herz,0,e8939cf0-87e4-4aab-8091-5e8fe182afc5,687792.0,djherz,Herz,Left,DJ Herz,WSN,4.16,3.29,88.2,97.0,99.0,97.0,0.734,10.76,3.65,7.71,1.12,0.82,0.254,0.436,0.14,0.326,0.429,113.0,98.0,99.0,93.0,98.0,96.0,105.0,95.0,100.0,102.0,82.0,88.0,0.542,0.179,0.033,0.245,0.86,-0.96,1.64,-0.19,93.5,83.5,86.1,81.2,0.222,0.317,0.305,0.224,0.388,0.26,0.229,0.429,0.275,0.2,0.2,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-09-25,744795,Strikeout,strikeout,True,543257,687792,Robbie Grossman,DJ Herz,0,eda3e69c-b44f-449e-8afe-ee219fddb3c1,687792.0,djherz,Herz,Left,DJ Herz,WSN,4.16,3.29,88.2,97.0,99.0,97.0,0.734,10.76,3.65,7.71,1.12,0.82,0.254,0.436,0.14,0.326,0.429,113.0,98.0,99.0,93.0,98.0,96.0,105.0,95.0,100.0,102.0,82.0,88.0,0.542,0.179,0.033,0.245,0.86,-0.96,1.64,-0.19,93.5,83.5,86.1,81.2,0.222,0.317,0.305,0.224,0.388,0.26,0.229,0.429,0.275,0.2,0.2,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-09-25,744795,Pop Out,field_out,True,669004,687792,MJ Melendez,DJ Herz,0,a5f18d19-3c91-4e79-ac52-3f1f032aceed,687792.0,djherz,Herz,Left,DJ Herz,WSN,4.16,3.29,88.2,97.0,99.0,97.0,0.734,10.76,3.65,7.71,1.12,0.82,0.254,0.436,0.14,0.326,0.429,113.0,98.0,99.0,93.0,98.0,96.0,105.0,95.0,100.0,102.0,82.0,88.0,0.542,0.179,0.033,0.245,0.86,-0.96,1.64,-0.19,93.5,83.5,86.1,81.2,0.222,0.317,0.305,0.224,0.388,0.26,0.229,0.429,0.275,0.2,0.2,0.533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
