,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,KC%,wFA/C,wFC/C,wFS/C,wSL/C,wKC/C,vFA,vFC,vFS,vSL,vKC,FC_ba,FC_slg,FC_whiff,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff
0,2024-09-10,746907,Flyout,field_out,True,683002,676710,Gunnar Henderson,Kutter Crawford,0,94cc1c04-8763-4298-9aec-b7a12f037399,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.19,3.84,171.2,105.0,107.0,107.0,0.766,8.49,2.46,7.44,1.73,0.67,0.25,0.426,0.166,0.303,0.451,109.0,110.0,112.0,101.0,99.0,102.0,97.0,96.0,97.0,113.0,105.0,104.0,87.0,100.0,105.0,0.342,0.317,0.085,0.186,0.07,-0.43,0.61,0.15,-0.38,0.68,92.6,87.5,82.4,80.8,77.3,0.207,0.427,0.267,0.25,0.505,0.203,0.216,0.424,0.258,0.197,0.273,0.397,0.167,0.2,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-09-10,746907,Home Run,home_run,False,656775,676710,Cedric Mullins,Kutter Crawford,0,12942752-9d22-40a7-b3f4-823c3c82ea3d,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.19,3.84,171.2,105.0,107.0,107.0,0.766,8.49,2.46,7.44,1.73,0.67,0.25,0.426,0.166,0.303,0.451,109.0,110.0,112.0,101.0,99.0,102.0,97.0,96.0,97.0,113.0,105.0,104.0,87.0,100.0,105.0,0.342,0.317,0.085,0.186,0.07,-0.43,0.61,0.15,-0.38,0.68,92.6,87.5,82.4,80.8,77.3,0.207,0.427,0.267,0.25,0.505,0.203,0.216,0.424,0.258,0.197,0.273,0.397,0.167,0.2,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-09-10,746907,Groundout,field_out,True,623993,676710,Anthony Santander,Kutter Crawford,0,123af8a1-c36c-4d74-bd7a-d0afa6700b14,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.19,3.84,171.2,105.0,107.0,107.0,0.766,8.49,2.46,7.44,1.73,0.67,0.25,0.426,0.166,0.303,0.451,109.0,110.0,112.0,101.0,99.0,102.0,97.0,96.0,97.0,113.0,105.0,104.0,87.0,100.0,105.0,0.342,0.317,0.085,0.186,0.07,-0.43,0.61,0.15,-0.38,0.68,92.6,87.5,82.4,80.8,77.3,0.207,0.427,0.267,0.25,0.505,0.203,0.216,0.424,0.258,0.197,0.273,0.397,0.167,0.2,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-09-10,746907,Flyout,field_out,True,656811,676710,Ryan O'Hearn,Kutter Crawford,0,073f1ac8-07d0-400d-b011-1901c683524d,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.19,3.84,171.2,105.0,107.0,107.0,0.766,8.49,2.46,7.44,1.73,0.67,0.25,0.426,0.166,0.303,0.451,109.0,110.0,112.0,101.0,99.0,102.0,97.0,96.0,97.0,113.0,105.0,104.0,87.0,100.0,105.0,0.342,0.317,0.085,0.186,0.07,-0.43,0.61,0.15,-0.38,0.68,92.6,87.5,82.4,80.8,77.3,0.207,0.427,0.267,0.25,0.505,0.203,0.216,0.424,0.258,0.197,0.273,0.397,0.167,0.2,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-09-10,746907,Strikeout,strikeout,True,680776,544150,Jarren Duran,Albert Suárez,0,43124b07-3a0d-45d5-be9b-a72359ebe359,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.39,4.09,119.1,99.0,89.0,96.0,0.79,7.16,2.94,8.67,0.83,0.85,0.251,0.414,0.136,0.3,0.389,90.0,100.0,94.0,,,,,,,75.0,100.0,92.0,,,,0.5,0.198,,,,-0.21,0.8,,,,94.8,86.3,,,,0.253,0.356,0.303,0.274,0.438,0.222,,,,,,,0.179,0.321,0.254,98.0,99.0,105.0,95.0,97.0,96.0,0.131,0.17,0.68,0.07,86.1,78.9,0.25,0.391,0.224,,,,,,,,,,,,
5,2024-09-10,746907,Walk,walk,False,646240,544150,Rafael Devers,Albert Suárez,0,f632c734-cabe-4484-83c9-0a738fa5e2d0,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.39,4.09,119.1,99.0,89.0,96.0,0.79,7.16,2.94,8.67,0.83,0.85,0.251,0.414,0.136,0.3,0.389,90.0,100.0,94.0,,,,,,,75.0,100.0,92.0,,,,0.5,0.198,,,,-0.21,0.8,,,,94.8,86.3,,,,0.253,0.356,0.303,0.274,0.438,0.222,,,,,,,0.179,0.321,0.254,98.0,99.0,105.0,95.0,97.0,96.0,0.131,0.17,0.68,0.07,86.1,78.9,0.25,0.391,0.224,,,,,,,,,,,,
6,2024-09-10,746907,Flyout,field_out,True,677800,544150,Wilyer Abreu,Albert Suárez,0,041b135c-485f-4b4b-8353-55273620a389,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.39,4.09,119.1,99.0,89.0,96.0,0.79,7.16,2.94,8.67,0.83,0.85,0.251,0.414,0.136,0.3,0.389,90.0,100.0,94.0,,,,,,,75.0,100.0,92.0,,,,0.5,0.198,,,,-0.21,0.8,,,,94.8,86.3,,,,0.253,0.356,0.303,0.274,0.438,0.222,,,,,,,0.179,0.321,0.254,98.0,99.0,105.0,95.0,97.0,96.0,0.131,0.17,0.68,0.07,86.1,78.9,0.25,0.391,0.224,,,,,,,,,,,,
7,2024-09-10,746907,Strikeout,strikeout,True,641933,544150,Tyler O'Neill,Albert Suárez,0,4d94dafc-3567-47b6-9df9-aff6c47b2659,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.39,4.09,119.1,99.0,89.0,96.0,0.79,7.16,2.94,8.67,0.83,0.85,0.251,0.414,0.136,0.3,0.389,90.0,100.0,94.0,,,,,,,75.0,100.0,92.0,,,,0.5,0.198,,,,-0.21,0.8,,,,94.8,86.3,,,,0.253,0.356,0.303,0.274,0.438,0.222,,,,,,,0.179,0.321,0.254,98.0,99.0,105.0,95.0,97.0,96.0,0.131,0.17,0.68,0.07,86.1,78.9,0.25,0.391,0.224,,,,,,,,,,,,
8,2024-09-10,746907,Groundout,field_out,True,668939,676710,Adley Rutschman,Kutter Crawford,0,16718fef-7669-4d70-9a09-df444d70831e,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.19,3.84,171.2,105.0,107.0,107.0,0.766,8.49,2.46,7.44,1.73,0.67,0.25,0.426,0.166,0.303,0.451,109.0,110.0,112.0,101.0,99.0,102.0,97.0,96.0,97.0,113.0,105.0,104.0,87.0,100.0,105.0,0.342,0.317,0.085,0.186,0.07,-0.43,0.61,0.15,-0.38,0.68,92.6,87.5,82.4,80.8,77.3,0.207,0.427,0.267,0.25,0.505,0.203,0.216,0.424,0.258,0.197,0.273,0.397,0.167,0.2,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-09-10,746907,Flyout,field_out,True,681297,676710,Colton Cowser,Kutter Crawford,0,ec74787b-a28d-498c-8b7d-81200ed4d3b8,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.19,3.84,171.2,105.0,107.0,107.0,0.766,8.49,2.46,7.44,1.73,0.67,0.25,0.426,0.166,0.303,0.451,109.0,110.0,112.0,101.0,99.0,102.0,97.0,96.0,97.0,113.0,105.0,104.0,87.0,100.0,105.0,0.342,0.317,0.085,0.186,0.07,-0.43,0.61,0.15,-0.38,0.68,92.6,87.5,82.4,80.8,77.3,0.207,0.427,0.267,0.25,0.505,0.203,0.216,0.424,0.258,0.197,0.273,0.397,0.167,0.2,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-09-10,746907,Strikeout,strikeout,True,691723,676710,Coby Mayo,Kutter Crawford,0,03819837-9383-4c92-adc0-8cfe0be7a8d6,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.19,3.84,171.2,105.0,107.0,107.0,0.766,8.49,2.46,7.44,1.73,0.67,0.25,0.426,0.166,0.303,0.451,109.0,110.0,112.0,101.0,99.0,102.0,97.0,96.0,97.0,113.0,105.0,104.0,87.0,100.0,105.0,0.342,0.317,0.085,0.186,0.07,-0.43,0.61,0.15,-0.38,0.68,92.6,87.5,82.4,80.8,77.3,0.207,0.427,0.267,0.25,0.505,0.203,0.216,0.424,0.258,0.197,0.273,0.397,0.167,0.2,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-10,746907,Strikeout,strikeout,True,807799,544150,Masataka Yoshida,Albert Suárez,0,8b97b352-5469-4217-b2e1-b11c94567f84,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.39,4.09,119.1,99.0,89.0,96.0,0.79,7.16,2.94,8.67,0.83,0.85,0.251,0.414,0.136,0.3,0.389,90.0,100.0,94.0,,,,,,,75.0,100.0,92.0,,,,0.5,0.198,,,,-0.21,0.8,,,,94.8,86.3,,,,0.253,0.356,0.303,0.274,0.438,0.222,,,,,,,0.179,0.321,0.254,98.0,99.0,105.0,95.0,97.0,96.0,0.131,0.17,0.68,0.07,86.1,78.9,0.25,0.391,0.224,,,,,,,,,,,,
12,2024-09-10,746907,Double,double,False,657136,544150,Connor Wong,Albert Suárez,0,407cf418-d249-4500-bdb6-2ebde9f36375,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.39,4.09,119.1,99.0,89.0,96.0,0.79,7.16,2.94,8.67,0.83,0.85,0.251,0.414,0.136,0.3,0.389,90.0,100.0,94.0,,,,,,,75.0,100.0,92.0,,,,0.5,0.198,,,,-0.21,0.8,,,,94.8,86.3,,,,0.253,0.356,0.303,0.274,0.438,0.222,,,,,,,0.179,0.321,0.254,98.0,99.0,105.0,95.0,97.0,96.0,0.131,0.17,0.68,0.07,86.1,78.9,0.25,0.391,0.224,,,,,,,,,,,,
13,2024-09-10,746907,Strikeout,strikeout,True,671213,544150,Triston Casas,Albert Suárez,0,1c751fd3-a294-4637-b709-299a535cacf6,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.39,4.09,119.1,99.0,89.0,96.0,0.79,7.16,2.94,8.67,0.83,0.85,0.251,0.414,0.136,0.3,0.389,90.0,100.0,94.0,,,,,,,75.0,100.0,92.0,,,,0.5,0.198,,,,-0.21,0.8,,,,94.8,86.3,,,,0.253,0.356,0.303,0.274,0.438,0.222,,,,,,,0.179,0.321,0.254,98.0,99.0,105.0,95.0,97.0,96.0,0.131,0.17,0.68,0.07,86.1,78.9,0.25,0.391,0.224,,,,,,,,,,,,
14,2024-09-10,746907,Flyout,field_out,True,665839,544150,Enmanuel Valdez,Albert Suárez,0,d8f0332c-d4ab-48c6-9bc5-a3bd7af8e64c,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.39,4.09,119.1,99.0,89.0,96.0,0.79,7.16,2.94,8.67,0.83,0.85,0.251,0.414,0.136,0.3,0.389,90.0,100.0,94.0,,,,,,,75.0,100.0,92.0,,,,0.5,0.198,,,,-0.21,0.8,,,,94.8,86.3,,,,0.253,0.356,0.303,0.274,0.438,0.222,,,,,,,0.179,0.321,0.254,98.0,99.0,105.0,95.0,97.0,96.0,0.131,0.17,0.68,0.07,86.1,78.9,0.25,0.391,0.224,,,,,,,,,,,,
15,2024-09-10,746907,Groundout,field_out,True,702616,676710,Jackson Holliday,Kutter Crawford,0,24b42453-4916-40c8-984f-5b73756c0db6,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.19,3.84,171.2,105.0,107.0,107.0,0.766,8.49,2.46,7.44,1.73,0.67,0.25,0.426,0.166,0.303,0.451,109.0,110.0,112.0,101.0,99.0,102.0,97.0,96.0,97.0,113.0,105.0,104.0,87.0,100.0,105.0,0.342,0.317,0.085,0.186,0.07,-0.43,0.61,0.15,-0.38,0.68,92.6,87.5,82.4,80.8,77.3,0.207,0.427,0.267,0.25,0.505,0.203,0.216,0.424,0.258,0.197,0.273,0.397,0.167,0.2,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-09-10,746907,Strikeout,strikeout,True,543510,676710,James McCann,Kutter Crawford,0,5434ca0d-09ec-4340-8b7f-dd5951fb7b15,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.19,3.84,171.2,105.0,107.0,107.0,0.766,8.49,2.46,7.44,1.73,0.67,0.25,0.426,0.166,0.303,0.451,109.0,110.0,112.0,101.0,99.0,102.0,97.0,96.0,97.0,113.0,105.0,104.0,87.0,100.0,105.0,0.342,0.317,0.085,0.186,0.07,-0.43,0.61,0.15,-0.38,0.68,92.6,87.5,82.4,80.8,77.3,0.207,0.427,0.267,0.25,0.505,0.203,0.216,0.424,0.258,0.197,0.273,0.397,0.167,0.2,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-10,746907,Walk,walk,False,683002,676710,Gunnar Henderson,Kutter Crawford,0,6e391531-b5b7-4e48-86ba-31f72540a0b9,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.19,3.84,171.2,105.0,107.0,107.0,0.766,8.49,2.46,7.44,1.73,0.67,0.25,0.426,0.166,0.303,0.451,109.0,110.0,112.0,101.0,99.0,102.0,97.0,96.0,97.0,113.0,105.0,104.0,87.0,100.0,105.0,0.342,0.317,0.085,0.186,0.07,-0.43,0.61,0.15,-0.38,0.68,92.6,87.5,82.4,80.8,77.3,0.207,0.427,0.267,0.25,0.505,0.203,0.216,0.424,0.258,0.197,0.273,0.397,0.167,0.2,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-10,746907,Home Run,home_run,False,656775,676710,Cedric Mullins,Kutter Crawford,1,1b4556ab-bde4-4fc0-8c54-fce8b425fe08,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.19,3.84,171.2,105.0,107.0,107.0,0.766,8.49,2.46,7.44,1.73,0.67,0.25,0.426,0.166,0.303,0.451,109.0,110.0,112.0,101.0,99.0,102.0,97.0,96.0,97.0,113.0,105.0,104.0,87.0,100.0,105.0,0.342,0.317,0.085,0.186,0.07,-0.43,0.61,0.15,-0.38,0.68,92.6,87.5,82.4,80.8,77.3,0.207,0.427,0.267,0.25,0.505,0.203,0.216,0.424,0.258,0.197,0.273,0.397,0.167,0.2,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-10,746907,Single,single,False,623993,676710,Anthony Santander,Kutter Crawford,0,0d7918e1-7c30-4407-92db-48f9bbbe6a82,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.19,3.84,171.2,105.0,107.0,107.0,0.766,8.49,2.46,7.44,1.73,0.67,0.25,0.426,0.166,0.303,0.451,109.0,110.0,112.0,101.0,99.0,102.0,97.0,96.0,97.0,113.0,105.0,104.0,87.0,100.0,105.0,0.342,0.317,0.085,0.186,0.07,-0.43,0.61,0.15,-0.38,0.68,92.6,87.5,82.4,80.8,77.3,0.207,0.427,0.267,0.25,0.505,0.203,0.216,0.424,0.258,0.197,0.273,0.397,0.167,0.2,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-10,746907,Flyout,field_out,True,656811,676710,Ryan O'Hearn,Kutter Crawford,0,4bc85a74-356f-4b3f-be63-a8477dc9799f,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.19,3.84,171.2,105.0,107.0,107.0,0.766,8.49,2.46,7.44,1.73,0.67,0.25,0.426,0.166,0.303,0.451,109.0,110.0,112.0,101.0,99.0,102.0,97.0,96.0,97.0,113.0,105.0,104.0,87.0,100.0,105.0,0.342,0.317,0.085,0.186,0.07,-0.43,0.61,0.15,-0.38,0.68,92.6,87.5,82.4,80.8,77.3,0.207,0.427,0.267,0.25,0.505,0.203,0.216,0.424,0.258,0.197,0.273,0.397,0.167,0.2,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-09-10,746907,Flyout,field_out,True,678882,544150,Ceddanne Rafaela,Albert Suárez,0,93f15464-11b5-4c2c-8157-e0342644f005,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.39,4.09,119.1,99.0,89.0,96.0,0.79,7.16,2.94,8.67,0.83,0.85,0.251,0.414,0.136,0.3,0.389,90.0,100.0,94.0,,,,,,,75.0,100.0,92.0,,,,0.5,0.198,,,,-0.21,0.8,,,,94.8,86.3,,,,0.253,0.356,0.303,0.274,0.438,0.222,,,,,,,0.179,0.321,0.254,98.0,99.0,105.0,95.0,97.0,96.0,0.131,0.17,0.68,0.07,86.1,78.9,0.25,0.391,0.224,,,,,,,,,,,,
22,2024-09-10,746907,Groundout,field_out,True,680776,544150,Jarren Duran,Albert Suárez,0,9e39e3a1-078c-4e00-8e98-e2cac526fa83,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.39,4.09,119.1,99.0,89.0,96.0,0.79,7.16,2.94,8.67,0.83,0.85,0.251,0.414,0.136,0.3,0.389,90.0,100.0,94.0,,,,,,,75.0,100.0,92.0,,,,0.5,0.198,,,,-0.21,0.8,,,,94.8,86.3,,,,0.253,0.356,0.303,0.274,0.438,0.222,,,,,,,0.179,0.321,0.254,98.0,99.0,105.0,95.0,97.0,96.0,0.131,0.17,0.68,0.07,86.1,78.9,0.25,0.391,0.224,,,,,,,,,,,,
23,2024-09-10,746907,Single,single,False,646240,544150,Rafael Devers,Albert Suárez,0,511e5986-d739-4c66-9413-71c2fe1eda29,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.39,4.09,119.1,99.0,89.0,96.0,0.79,7.16,2.94,8.67,0.83,0.85,0.251,0.414,0.136,0.3,0.389,90.0,100.0,94.0,,,,,,,75.0,100.0,92.0,,,,0.5,0.198,,,,-0.21,0.8,,,,94.8,86.3,,,,0.253,0.356,0.303,0.274,0.438,0.222,,,,,,,0.179,0.321,0.254,98.0,99.0,105.0,95.0,97.0,96.0,0.131,0.17,0.68,0.07,86.1,78.9,0.25,0.391,0.224,,,,,,,,,,,,
24,2024-09-10,746907,Strikeout,strikeout,True,677800,544150,Wilyer Abreu,Albert Suárez,0,9ab2dec4-26b9-46d4-98ba-8c88e3ff5baa,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.39,4.09,119.1,99.0,89.0,96.0,0.79,7.16,2.94,8.67,0.83,0.85,0.251,0.414,0.136,0.3,0.389,90.0,100.0,94.0,,,,,,,75.0,100.0,92.0,,,,0.5,0.198,,,,-0.21,0.8,,,,94.8,86.3,,,,0.253,0.356,0.303,0.274,0.438,0.222,,,,,,,0.179,0.321,0.254,98.0,99.0,105.0,95.0,97.0,96.0,0.131,0.17,0.68,0.07,86.1,78.9,0.25,0.391,0.224,,,,,,,,,,,,
25,2024-09-10,746907,Flyout,field_out,True,668939,676710,Adley Rutschman,Kutter Crawford,0,23464a3c-bc61-4aaf-a6d4-a5b1a28ea55f,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.19,3.84,171.2,105.0,107.0,107.0,0.766,8.49,2.46,7.44,1.73,0.67,0.25,0.426,0.166,0.303,0.451,109.0,110.0,112.0,101.0,99.0,102.0,97.0,96.0,97.0,113.0,105.0,104.0,87.0,100.0,105.0,0.342,0.317,0.085,0.186,0.07,-0.43,0.61,0.15,-0.38,0.68,92.6,87.5,82.4,80.8,77.3,0.207,0.427,0.267,0.25,0.505,0.203,0.216,0.424,0.258,0.197,0.273,0.397,0.167,0.2,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-09-10,746907,Strikeout,strikeout,True,681297,676710,Colton Cowser,Kutter Crawford,0,ef828ee2-cad5-43d4-b144-ea5ddac89029,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.19,3.84,171.2,105.0,107.0,107.0,0.766,8.49,2.46,7.44,1.73,0.67,0.25,0.426,0.166,0.303,0.451,109.0,110.0,112.0,101.0,99.0,102.0,97.0,96.0,97.0,113.0,105.0,104.0,87.0,100.0,105.0,0.342,0.317,0.085,0.186,0.07,-0.43,0.61,0.15,-0.38,0.68,92.6,87.5,82.4,80.8,77.3,0.207,0.427,0.267,0.25,0.505,0.203,0.216,0.424,0.258,0.197,0.273,0.397,0.167,0.2,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-09-10,746907,Flyout,field_out,True,691723,676710,Coby Mayo,Kutter Crawford,0,9b558479-4781-4f96-a244-9457f6d3ca98,676710.0,kuttercrawford,"Crawford, K",Right,Kutter Crawford,BOS,4.19,3.84,171.2,105.0,107.0,107.0,0.766,8.49,2.46,7.44,1.73,0.67,0.25,0.426,0.166,0.303,0.451,109.0,110.0,112.0,101.0,99.0,102.0,97.0,96.0,97.0,113.0,105.0,104.0,87.0,100.0,105.0,0.342,0.317,0.085,0.186,0.07,-0.43,0.61,0.15,-0.38,0.68,92.6,87.5,82.4,80.8,77.3,0.207,0.427,0.267,0.25,0.505,0.203,0.216,0.424,0.258,0.197,0.273,0.397,0.167,0.2,0.236,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-10,746907,Strikeout,strikeout,True,641933,544150,Tyler O'Neill,Albert Suárez,0,84578281-0e26-4ef0-a325-4b82358b5b00,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.39,4.09,119.1,99.0,89.0,96.0,0.79,7.16,2.94,8.67,0.83,0.85,0.251,0.414,0.136,0.3,0.389,90.0,100.0,94.0,,,,,,,75.0,100.0,92.0,,,,0.5,0.198,,,,-0.21,0.8,,,,94.8,86.3,,,,0.253,0.356,0.303,0.274,0.438,0.222,,,,,,,0.179,0.321,0.254,98.0,99.0,105.0,95.0,97.0,96.0,0.131,0.17,0.68,0.07,86.1,78.9,0.25,0.391,0.224,,,,,,,,,,,,
29,2024-09-10,746907,Flyout,field_out,True,807799,544150,Masataka Yoshida,Albert Suárez,0,4381d926-2342-43a6-a2fe-178f854b5d88,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.39,4.09,119.1,99.0,89.0,96.0,0.79,7.16,2.94,8.67,0.83,0.85,0.251,0.414,0.136,0.3,0.389,90.0,100.0,94.0,,,,,,,75.0,100.0,92.0,,,,0.5,0.198,,,,-0.21,0.8,,,,94.8,86.3,,,,0.253,0.356,0.303,0.274,0.438,0.222,,,,,,,0.179,0.321,0.254,98.0,99.0,105.0,95.0,97.0,96.0,0.131,0.17,0.68,0.07,86.1,78.9,0.25,0.391,0.224,,,,,,,,,,,,
30,2024-09-10,746907,Double,double,False,657136,544150,Connor Wong,Albert Suárez,0,f79227c4-85ec-4df8-863b-5c43248e5abd,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.39,4.09,119.1,99.0,89.0,96.0,0.79,7.16,2.94,8.67,0.83,0.85,0.251,0.414,0.136,0.3,0.389,90.0,100.0,94.0,,,,,,,75.0,100.0,92.0,,,,0.5,0.198,,,,-0.21,0.8,,,,94.8,86.3,,,,0.253,0.356,0.303,0.274,0.438,0.222,,,,,,,0.179,0.321,0.254,98.0,99.0,105.0,95.0,97.0,96.0,0.131,0.17,0.68,0.07,86.1,78.9,0.25,0.391,0.224,,,,,,,,,,,,
31,2024-09-10,746907,Double,double,False,671213,544150,Triston Casas,Albert Suárez,1,3d63a9f3-4486-458a-9c41-5947f9255e73,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.39,4.09,119.1,99.0,89.0,96.0,0.79,7.16,2.94,8.67,0.83,0.85,0.251,0.414,0.136,0.3,0.389,90.0,100.0,94.0,,,,,,,75.0,100.0,92.0,,,,0.5,0.198,,,,-0.21,0.8,,,,94.8,86.3,,,,0.253,0.356,0.303,0.274,0.438,0.222,,,,,,,0.179,0.321,0.254,98.0,99.0,105.0,95.0,97.0,96.0,0.131,0.17,0.68,0.07,86.1,78.9,0.25,0.391,0.224,,,,,,,,,,,,
32,2024-09-10,746907,Walk,walk,False,665839,544150,Enmanuel Valdez,Albert Suárez,0,00a90e58-885c-4ec5-a326-48478c5c64fe,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.39,4.09,119.1,99.0,89.0,96.0,0.79,7.16,2.94,8.67,0.83,0.85,0.251,0.414,0.136,0.3,0.389,90.0,100.0,94.0,,,,,,,75.0,100.0,92.0,,,,0.5,0.198,,,,-0.21,0.8,,,,94.8,86.3,,,,0.253,0.356,0.303,0.274,0.438,0.222,,,,,,,0.179,0.321,0.254,98.0,99.0,105.0,95.0,97.0,96.0,0.131,0.17,0.68,0.07,86.1,78.9,0.25,0.391,0.224,,,,,,,,,,,,
