,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,KC%,CH%,wFA/C,wFC/C,wSI/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vKC,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba,FS_slg,FS_whiff
10,2024-08-14,745869,Single,single,False,666023,686973,Freddy Fermin,Louie Varland,1,43a2d911-b911-4917-a129-a77435621313,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.14,5.97,36.2,98.0,100.0,98.0,0.805,7.85,2.7,12.03,2.21,1.38,0.291,0.394,0.087,0.386,0.459,97.0,91.0,93.0,102.0,102.0,101.0,84.0,117.0,108.0,106.0,92.0,99.0,92.0,90.0,91.0,0.032,0.376,0.278,0.2,0.113,-0.19,-3.9,-2.29,-1.24,-0.4,95.8,89.7,89.2,93.1,84.6,0.291,0.582,0.192,0.347,0.592,0.207,0.286,0.371,0.308,0.25,0.25,0.107,0.5,0.5,0.077,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-14,745869,Groundout,field_out,True,664728,686973,Kyle Isbel,Louie Varland,1,7d17b487-95fa-4331-852d-38bc6cb3f261,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.14,5.97,36.2,98.0,100.0,98.0,0.805,7.85,2.7,12.03,2.21,1.38,0.291,0.394,0.087,0.386,0.459,97.0,91.0,93.0,102.0,102.0,101.0,84.0,117.0,108.0,106.0,92.0,99.0,92.0,90.0,91.0,0.032,0.376,0.278,0.2,0.113,-0.19,-3.9,-2.29,-1.24,-0.4,95.8,89.7,89.2,93.1,84.6,0.291,0.582,0.192,0.347,0.592,0.207,0.286,0.371,0.308,0.25,0.25,0.107,0.5,0.5,0.077,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-14,745869,Lineout,field_out,True,624428,686973,Adam Frazier,Louie Varland,0,3972ba0f-32a0-4cf7-9d22-f12c334effec,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.14,5.97,36.2,98.0,100.0,98.0,0.805,7.85,2.7,12.03,2.21,1.38,0.291,0.394,0.087,0.386,0.459,97.0,91.0,93.0,102.0,102.0,101.0,84.0,117.0,108.0,106.0,92.0,99.0,92.0,90.0,91.0,0.032,0.376,0.278,0.2,0.113,-0.19,-3.9,-2.29,-1.24,-0.4,95.8,89.7,89.2,93.1,84.6,0.291,0.582,0.192,0.347,0.592,0.207,0.286,0.371,0.308,0.25,0.25,0.107,0.5,0.5,0.077,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-14,745869,Groundout,field_out,True,669304,666142,Jose Miranda,Cole Ragans,0,5d468267-40a5-4cdc-94b1-1e1d96d2b0d2,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.28,3.39,156.1,100.0,109.0,104.0,0.702,10.77,3.11,7.37,0.81,1.02,0.283,0.393,0.173,0.305,0.407,111.0,99.0,103.0,107.0,101.0,107.0,,,,101.0,94.0,99.0,89.0,95.0,91.0,,0.414,0.119,0.097,0.245,0.74,0.4,,1.19,1.14,95.5,90.9,84.9,,80.8,0.213,0.382,0.237,0.344,0.443,0.217,0.154,0.154,0.328,0.196,0.301,0.477,,,,132.0,104.0,113.0,0.125,-0.41,86.3,0.213,0.326,0.338,,,,,,,,,,,,,,,
14,2024-08-14,745869,Flyout,field_out,True,680777,666142,Ryan Jeffers,Cole Ragans,0,f50faea2-0f16-40cd-99c9-e4e34e497cd9,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.28,3.39,156.1,100.0,109.0,104.0,0.702,10.77,3.11,7.37,0.81,1.02,0.283,0.393,0.173,0.305,0.407,111.0,99.0,103.0,107.0,101.0,107.0,,,,101.0,94.0,99.0,89.0,95.0,91.0,,0.414,0.119,0.097,0.245,0.74,0.4,,1.19,1.14,95.5,90.9,84.9,,80.8,0.213,0.382,0.237,0.344,0.443,0.217,0.154,0.154,0.328,0.196,0.301,0.477,,,,132.0,104.0,113.0,0.125,-0.41,86.3,0.213,0.326,0.338,,,,,,,,,,,,,,,
15,2024-08-14,745869,Strikeout,strikeout,True,650489,666142,Willi Castro,Cole Ragans,0,b2eec3d1-6384-46f1-b392-3474e07577d7,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.28,3.39,156.1,100.0,109.0,104.0,0.702,10.77,3.11,7.37,0.81,1.02,0.283,0.393,0.173,0.305,0.407,111.0,99.0,103.0,107.0,101.0,107.0,,,,101.0,94.0,99.0,89.0,95.0,91.0,,0.414,0.119,0.097,0.245,0.74,0.4,,1.19,1.14,95.5,90.9,84.9,,80.8,0.213,0.382,0.237,0.344,0.443,0.217,0.154,0.154,0.328,0.196,0.301,0.477,,,,132.0,104.0,113.0,0.125,-0.41,86.3,0.213,0.326,0.338,,,,,,,,,,,,,,,
16,2024-08-14,745869,Home Run,home_run,False,677951,686973,Bobby Witt Jr.,Louie Varland,0,a29407fc-64a4-4805-97e3-587f413fd726,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.14,5.97,36.2,98.0,100.0,98.0,0.805,7.85,2.7,12.03,2.21,1.38,0.291,0.394,0.087,0.386,0.459,97.0,91.0,93.0,102.0,102.0,101.0,84.0,117.0,108.0,106.0,92.0,99.0,92.0,90.0,91.0,0.032,0.376,0.278,0.2,0.113,-0.19,-3.9,-2.29,-1.24,-0.4,95.8,89.7,89.2,93.1,84.6,0.291,0.582,0.192,0.347,0.592,0.207,0.286,0.371,0.308,0.25,0.25,0.107,0.5,0.5,0.077,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-14,745869,Lineout,field_out,True,686469,686973,Vinnie Pasquantino,Louie Varland,0,2fec0d7a-9833-4296-87c1-200c79414ca0,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.14,5.97,36.2,98.0,100.0,98.0,0.805,7.85,2.7,12.03,2.21,1.38,0.291,0.394,0.087,0.386,0.459,97.0,91.0,93.0,102.0,102.0,101.0,84.0,117.0,108.0,106.0,92.0,99.0,92.0,90.0,91.0,0.032,0.376,0.278,0.2,0.113,-0.19,-3.9,-2.29,-1.24,-0.4,95.8,89.7,89.2,93.1,84.6,0.291,0.582,0.192,0.347,0.592,0.207,0.286,0.371,0.308,0.25,0.25,0.107,0.5,0.5,0.077,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-14,745869,Pop Out,field_out,True,521692,686973,Salvador Perez,Louie Varland,0,d1c15775-fb7b-4242-80c4-17ae5c9b99f4,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.14,5.97,36.2,98.0,100.0,98.0,0.805,7.85,2.7,12.03,2.21,1.38,0.291,0.394,0.087,0.386,0.459,97.0,91.0,93.0,102.0,102.0,101.0,84.0,117.0,108.0,106.0,92.0,99.0,92.0,90.0,91.0,0.032,0.376,0.278,0.2,0.113,-0.19,-3.9,-2.29,-1.24,-0.4,95.8,89.7,89.2,93.1,84.6,0.291,0.582,0.192,0.347,0.592,0.207,0.286,0.371,0.308,0.25,0.25,0.107,0.5,0.5,0.077,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-14,745869,Groundout,field_out,True,592669,686973,Hunter Renfroe,Louie Varland,0,7944669a-3606-4397-8df8-6f62f0725b9e,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.14,5.97,36.2,98.0,100.0,98.0,0.805,7.85,2.7,12.03,2.21,1.38,0.291,0.394,0.087,0.386,0.459,97.0,91.0,93.0,102.0,102.0,101.0,84.0,117.0,108.0,106.0,92.0,99.0,92.0,90.0,91.0,0.032,0.376,0.278,0.2,0.113,-0.19,-3.9,-2.29,-1.24,-0.4,95.8,89.7,89.2,93.1,84.6,0.291,0.582,0.192,0.347,0.592,0.207,0.286,0.371,0.308,0.25,0.25,0.107,0.5,0.5,0.077,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-14,745869,Groundout,field_out,True,571657,666142,Kyle Farmer,Cole Ragans,0,43bd3a18-a9c2-42f8-954a-ad602e8d53a8,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.28,3.39,156.1,100.0,109.0,104.0,0.702,10.77,3.11,7.37,0.81,1.02,0.283,0.393,0.173,0.305,0.407,111.0,99.0,103.0,107.0,101.0,107.0,,,,101.0,94.0,99.0,89.0,95.0,91.0,,0.414,0.119,0.097,0.245,0.74,0.4,,1.19,1.14,95.5,90.9,84.9,,80.8,0.213,0.382,0.237,0.344,0.443,0.217,0.154,0.154,0.328,0.196,0.301,0.477,,,,132.0,104.0,113.0,0.125,-0.41,86.3,0.213,0.326,0.338,,,,,,,,,,,,,,,
21,2024-08-14,745869,Groundout,field_out,True,663616,666142,Trevor Larnach,Cole Ragans,0,2de84709-5b71-4b1a-bbe4-6bdbd620600b,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.28,3.39,156.1,100.0,109.0,104.0,0.702,10.77,3.11,7.37,0.81,1.02,0.283,0.393,0.173,0.305,0.407,111.0,99.0,103.0,107.0,101.0,107.0,,,,101.0,94.0,99.0,89.0,95.0,91.0,,0.414,0.119,0.097,0.245,0.74,0.4,,1.19,1.14,95.5,90.9,84.9,,80.8,0.213,0.382,0.237,0.344,0.443,0.217,0.154,0.154,0.328,0.196,0.301,0.477,,,,132.0,104.0,113.0,0.125,-0.41,86.3,0.213,0.326,0.338,,,,,,,,,,,,,,,
22,2024-08-14,745869,Strikeout,strikeout,True,668885,666142,Austin Martin,Cole Ragans,0,c11c3c49-c577-4cb0-94a7-1a497e94533f,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.28,3.39,156.1,100.0,109.0,104.0,0.702,10.77,3.11,7.37,0.81,1.02,0.283,0.393,0.173,0.305,0.407,111.0,99.0,103.0,107.0,101.0,107.0,,,,101.0,94.0,99.0,89.0,95.0,91.0,,0.414,0.119,0.097,0.245,0.74,0.4,,1.19,1.14,95.5,90.9,84.9,,80.8,0.213,0.382,0.237,0.344,0.443,0.217,0.154,0.154,0.328,0.196,0.301,0.477,,,,132.0,104.0,113.0,0.125,-0.41,86.3,0.213,0.326,0.338,,,,,,,,,,,,,,,
23,2024-08-14,745869,Groundout,field_out,True,669004,686973,MJ Melendez,Louie Varland,0,bfedefb6-77d3-4856-a103-8915b2b5783b,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.14,5.97,36.2,98.0,100.0,98.0,0.805,7.85,2.7,12.03,2.21,1.38,0.291,0.394,0.087,0.386,0.459,97.0,91.0,93.0,102.0,102.0,101.0,84.0,117.0,108.0,106.0,92.0,99.0,92.0,90.0,91.0,0.032,0.376,0.278,0.2,0.113,-0.19,-3.9,-2.29,-1.24,-0.4,95.8,89.7,89.2,93.1,84.6,0.291,0.582,0.192,0.347,0.592,0.207,0.286,0.371,0.308,0.25,0.25,0.107,0.5,0.5,0.077,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-14,745869,Single,single,False,657557,686973,Paul DeJong,Louie Varland,0,98decbde-4dea-40ce-9dbf-5a64b4098392,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.14,5.97,36.2,98.0,100.0,98.0,0.805,7.85,2.7,12.03,2.21,1.38,0.291,0.394,0.087,0.386,0.459,97.0,91.0,93.0,102.0,102.0,101.0,84.0,117.0,108.0,106.0,92.0,99.0,92.0,90.0,91.0,0.032,0.376,0.278,0.2,0.113,-0.19,-3.9,-2.29,-1.24,-0.4,95.8,89.7,89.2,93.1,84.6,0.291,0.582,0.192,0.347,0.592,0.207,0.286,0.371,0.308,0.25,0.25,0.107,0.5,0.5,0.077,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-14,745869,Grounded Into DP,grounded_into_double_play,True,666023,686973,Freddy Fermin,Louie Varland,1,4b8fde18-9e75-4559-9347-ffd1a035fdf7,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.14,5.97,36.2,98.0,100.0,98.0,0.805,7.85,2.7,12.03,2.21,1.38,0.291,0.394,0.087,0.386,0.459,97.0,91.0,93.0,102.0,102.0,101.0,84.0,117.0,108.0,106.0,92.0,99.0,92.0,90.0,91.0,0.032,0.376,0.278,0.2,0.113,-0.19,-3.9,-2.29,-1.24,-0.4,95.8,89.7,89.2,93.1,84.6,0.291,0.582,0.192,0.347,0.592,0.207,0.286,0.371,0.308,0.25,0.25,0.107,0.5,0.5,0.077,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-14,745869,Lineout,field_out,True,622534,666142,Manuel Margot,Cole Ragans,0,8801fa37-6d05-4448-89dd-364aea921b01,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.28,3.39,156.1,100.0,109.0,104.0,0.702,10.77,3.11,7.37,0.81,1.02,0.283,0.393,0.173,0.305,0.407,111.0,99.0,103.0,107.0,101.0,107.0,,,,101.0,94.0,99.0,89.0,95.0,91.0,,0.414,0.119,0.097,0.245,0.74,0.4,,1.19,1.14,95.5,90.9,84.9,,80.8,0.213,0.382,0.237,0.344,0.443,0.217,0.154,0.154,0.328,0.196,0.301,0.477,,,,132.0,104.0,113.0,0.125,-0.41,86.3,0.213,0.326,0.338,,,,,,,,,,,,,,,
27,2024-08-14,745869,Groundout,field_out,True,668904,666142,Royce Lewis,Cole Ragans,0,b80c8c69-4731-4cf7-8278-58eabcdb5f14,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.28,3.39,156.1,100.0,109.0,104.0,0.702,10.77,3.11,7.37,0.81,1.02,0.283,0.393,0.173,0.305,0.407,111.0,99.0,103.0,107.0,101.0,107.0,,,,101.0,94.0,99.0,89.0,95.0,91.0,,0.414,0.119,0.097,0.245,0.74,0.4,,1.19,1.14,95.5,90.9,84.9,,80.8,0.213,0.382,0.237,0.344,0.443,0.217,0.154,0.154,0.328,0.196,0.301,0.477,,,,132.0,104.0,113.0,0.125,-0.41,86.3,0.213,0.326,0.338,,,,,,,,,,,,,,,
28,2024-08-14,745869,Home Run,home_run,False,467793,666142,Carlos Santana,Cole Ragans,0,69eb1128-1046-4a75-8d7f-ba45c64f083f,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.28,3.39,156.1,100.0,109.0,104.0,0.702,10.77,3.11,7.37,0.81,1.02,0.283,0.393,0.173,0.305,0.407,111.0,99.0,103.0,107.0,101.0,107.0,,,,101.0,94.0,99.0,89.0,95.0,91.0,,0.414,0.119,0.097,0.245,0.74,0.4,,1.19,1.14,95.5,90.9,84.9,,80.8,0.213,0.382,0.237,0.344,0.443,0.217,0.154,0.154,0.328,0.196,0.301,0.477,,,,132.0,104.0,113.0,0.125,-0.41,86.3,0.213,0.326,0.338,,,,,,,,,,,,,,,
29,2024-08-14,745869,Double,double,False,669304,666142,Jose Miranda,Cole Ragans,0,fe662de9-14db-44ce-9eb7-105cb9153067,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.28,3.39,156.1,100.0,109.0,104.0,0.702,10.77,3.11,7.37,0.81,1.02,0.283,0.393,0.173,0.305,0.407,111.0,99.0,103.0,107.0,101.0,107.0,,,,101.0,94.0,99.0,89.0,95.0,91.0,,0.414,0.119,0.097,0.245,0.74,0.4,,1.19,1.14,95.5,90.9,84.9,,80.8,0.213,0.382,0.237,0.344,0.443,0.217,0.154,0.154,0.328,0.196,0.301,0.477,,,,132.0,104.0,113.0,0.125,-0.41,86.3,0.213,0.326,0.338,,,,,,,,,,,,,,,
30,2024-08-14,745869,Strikeout,strikeout,True,680777,666142,Ryan Jeffers,Cole Ragans,0,942d4dd0-8695-4360-9323-3e31cfe3f5e0,666142.0,coleragans,Ragans,Left,Cole Ragans,KCR,3.28,3.39,156.1,100.0,109.0,104.0,0.702,10.77,3.11,7.37,0.81,1.02,0.283,0.393,0.173,0.305,0.407,111.0,99.0,103.0,107.0,101.0,107.0,,,,101.0,94.0,99.0,89.0,95.0,91.0,,0.414,0.119,0.097,0.245,0.74,0.4,,1.19,1.14,95.5,90.9,84.9,,80.8,0.213,0.382,0.237,0.344,0.443,0.217,0.154,0.154,0.328,0.196,0.301,0.477,,,,132.0,104.0,113.0,0.125,-0.41,86.3,0.213,0.326,0.338,,,,,,,,,,,,,,,
31,2024-08-14,745869,Groundout,field_out,True,664728,686973,Kyle Isbel,Louie Varland,0,cf859f74-1a4c-4384-a8c0-fae70aa879aa,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.14,5.97,36.2,98.0,100.0,98.0,0.805,7.85,2.7,12.03,2.21,1.38,0.291,0.394,0.087,0.386,0.459,97.0,91.0,93.0,102.0,102.0,101.0,84.0,117.0,108.0,106.0,92.0,99.0,92.0,90.0,91.0,0.032,0.376,0.278,0.2,0.113,-0.19,-3.9,-2.29,-1.24,-0.4,95.8,89.7,89.2,93.1,84.6,0.291,0.582,0.192,0.347,0.592,0.207,0.286,0.371,0.308,0.25,0.25,0.107,0.5,0.5,0.077,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-14,745869,Single,single,False,624428,686973,Adam Frazier,Louie Varland,0,d66760c8-7d31-45c8-b3b0-00f5616f64e4,686973.0,louievarland,Varland,Right,Louie Varland,MIN,6.14,5.97,36.2,98.0,100.0,98.0,0.805,7.85,2.7,12.03,2.21,1.38,0.291,0.394,0.087,0.386,0.459,97.0,91.0,93.0,102.0,102.0,101.0,84.0,117.0,108.0,106.0,92.0,99.0,92.0,90.0,91.0,0.032,0.376,0.278,0.2,0.113,-0.19,-3.9,-2.29,-1.24,-0.4,95.8,89.7,89.2,93.1,84.6,0.291,0.582,0.192,0.347,0.592,0.207,0.286,0.371,0.308,0.25,0.25,0.107,0.5,0.5,0.077,,,,,,,,,,,,,,,,,,,,,,,,
