,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,Stf+ KC,Loc+ KC,Pit+ KC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,Stf+ FC,Loc+ FC,Pit+ FC,FC_ba,FC_slg,FC_whiff
10,2024-08-12,746192,Flyout,field_out,True,694388,669721,Joey Loperfido,Davis Daniel,0,2e66fef4-0d0a-4c28-8d93-f9ed8b224502,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,94.0,89.0,85.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.077,0.205,-1.03,-0.39,2.16,-2.84,91.5,84.6,81.8,74.3,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-12,746192,Walk,walk,False,672642,669721,Steward Berroa,Davis Daniel,0,91127899-be53-4d8b-8581-dc9504b004fb,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,94.0,89.0,85.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.077,0.205,-1.03,-0.39,2.16,-2.84,91.5,84.6,81.8,74.3,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-12,746192,Flyout,field_out,True,676391,669721,Ernie Clement,Davis Daniel,0,12f2f6b0-a5fd-498f-8664-aa57e8713165,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,94.0,89.0,85.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.077,0.205,-1.03,-0.39,2.16,-2.84,91.5,84.6,81.8,74.3,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-12,746192,Groundout,field_out,True,641432,670102,Willie Calhoun,Bowden Francis,0,328b6c05-33ae-472b-9410-27b437987ea6,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,,,,102.0,93.0,100.0,95.0,105.0,106.0,96.0,95.0,93.0,0.523,0.083,0.195,,2.2,-3.78,-2.19,,93.3,,82.5,73.6,0.175,0.362,0.184,0.353,0.824,0.395,,,,0.318,0.614,0.221,90.0,117.0,109.0,106.0,105.0,110.0,0.015,0.184,2.01,6.38,83.9,91.7,0.156,0.156,0.222,0.25,0.25,0.071,,,,,,,,,,,,,,,
14,2024-08-12,746192,Flyout,field_out,True,621493,670102,Taylor Ward,Bowden Francis,0,f642c3f2-340d-443d-b7df-742ab6f23eb7,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,,,,102.0,93.0,100.0,95.0,105.0,106.0,96.0,95.0,93.0,0.523,0.083,0.195,,2.2,-3.78,-2.19,,93.3,,82.5,73.6,0.175,0.362,0.184,0.353,0.824,0.395,,,,0.318,0.614,0.221,90.0,117.0,109.0,106.0,105.0,110.0,0.015,0.184,2.01,6.38,83.9,91.7,0.156,0.156,0.222,0.25,0.25,0.071,,,,,,,,,,,,,,,
15,2024-08-12,746192,Groundout,field_out,True,543685,670102,Anthony Rendon,Bowden Francis,0,d58cde3b-05b7-4fa3-84b5-1a704ebd9db1,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,,,,102.0,93.0,100.0,95.0,105.0,106.0,96.0,95.0,93.0,0.523,0.083,0.195,,2.2,-3.78,-2.19,,93.3,,82.5,73.6,0.175,0.362,0.184,0.353,0.824,0.395,,,,0.318,0.614,0.221,90.0,117.0,109.0,106.0,105.0,110.0,0.015,0.184,2.01,6.38,83.9,91.7,0.156,0.156,0.222,0.25,0.25,0.071,,,,,,,,,,,,,,,
16,2024-08-12,746192,Strikeout,strikeout,True,662139,669721,Daulton Varsho,Davis Daniel,0,0113b49d-a378-4a11-872c-08e11493320b,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,94.0,89.0,85.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.077,0.205,-1.03,-0.39,2.16,-2.84,91.5,84.6,81.8,74.3,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-12,746192,Double,double,False,665489,669721,Vladimir Guerrero Jr.,Davis Daniel,0,b18b4b8e-4e2e-456a-8a79-b77d0fd04858,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,94.0,89.0,85.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.077,0.205,-1.03,-0.39,2.16,-2.84,91.5,84.6,81.8,74.3,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-12,746192,Double,double,False,687462,669721,Spencer Horwitz,Davis Daniel,1,74d449dc-e891-41b0-8bb4-cbbb1b678247,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,94.0,89.0,85.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.077,0.205,-1.03,-0.39,2.16,-2.84,91.5,84.6,81.8,74.3,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-12,746192,Strikeout,strikeout,True,672386,669721,Alejandro Kirk,Davis Daniel,0,8f4f885c-4af7-45a9-85d2-b7aac25778c5,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,94.0,89.0,85.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.077,0.205,-1.03,-0.39,2.16,-2.84,91.5,84.6,81.8,74.3,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-12,746192,Single,single,False,695238,669721,Will Wagner,Davis Daniel,1,641b7974-8f15-4793-bcab-0d298f828ab2,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,94.0,89.0,85.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.077,0.205,-1.03,-0.39,2.16,-2.84,91.5,84.6,81.8,74.3,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-12,746192,Home Run,home_run,False,677870,669721,Leo Jiménez,Davis Daniel,1,b93dcb95-3a5e-4375-b7b3-805b1b328cd8,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,94.0,89.0,85.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.077,0.205,-1.03,-0.39,2.16,-2.84,91.5,84.6,81.8,74.3,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-12,746192,Strikeout,strikeout,True,694388,669721,Joey Loperfido,Davis Daniel,0,f8d6d163-792f-46e9-a902-2b6f9330534e,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,94.0,89.0,85.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.077,0.205,-1.03,-0.39,2.16,-2.84,91.5,84.6,81.8,74.3,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-12,746192,Flyout,field_out,True,592273,670102,Brandon Drury,Bowden Francis,0,a16dc791-91a3-45c6-945d-7532f694d9fa,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,,,,102.0,93.0,100.0,95.0,105.0,106.0,96.0,95.0,93.0,0.523,0.083,0.195,,2.2,-3.78,-2.19,,93.3,,82.5,73.6,0.175,0.362,0.184,0.353,0.824,0.395,,,,0.318,0.614,0.221,90.0,117.0,109.0,106.0,105.0,110.0,0.015,0.184,2.01,6.38,83.9,91.7,0.156,0.156,0.222,0.25,0.25,0.071,,,,,,,,,,,,,,,
24,2024-08-12,746192,Home Run,home_run,False,666160,670102,Mickey Moniak,Bowden Francis,0,dfdd59a5-26df-4ced-888f-7c12d7d71332,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,,,,102.0,93.0,100.0,95.0,105.0,106.0,96.0,95.0,93.0,0.523,0.083,0.195,,2.2,-3.78,-2.19,,93.3,,82.5,73.6,0.175,0.362,0.184,0.353,0.824,0.395,,,,0.318,0.614,0.221,90.0,117.0,109.0,106.0,105.0,110.0,0.015,0.184,2.01,6.38,83.9,91.7,0.156,0.156,0.222,0.25,0.25,0.071,,,,,,,,,,,,,,,
25,2024-08-12,746192,Strikeout,strikeout,True,666176,670102,Jo Adell,Bowden Francis,0,61179222-034d-4c16-b038-bd0933692676,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,,,,102.0,93.0,100.0,95.0,105.0,106.0,96.0,95.0,93.0,0.523,0.083,0.195,,2.2,-3.78,-2.19,,93.3,,82.5,73.6,0.175,0.362,0.184,0.353,0.824,0.395,,,,0.318,0.614,0.221,90.0,117.0,109.0,106.0,105.0,110.0,0.015,0.184,2.01,6.38,83.9,91.7,0.156,0.156,0.222,0.25,0.25,0.071,,,,,,,,,,,,,,,
26,2024-08-12,746192,Groundout,field_out,True,694384,670102,Nolan Schanuel,Bowden Francis,0,44dc0de0-6fad-4000-aec1-6d1c85cc11e5,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,,,,102.0,93.0,100.0,95.0,105.0,106.0,96.0,95.0,93.0,0.523,0.083,0.195,,2.2,-3.78,-2.19,,93.3,,82.5,73.6,0.175,0.362,0.184,0.353,0.824,0.395,,,,0.318,0.614,0.221,90.0,117.0,109.0,106.0,105.0,110.0,0.015,0.184,2.01,6.38,83.9,91.7,0.156,0.156,0.222,0.25,0.25,0.071,,,,,,,,,,,,,,,
27,2024-08-12,746192,Flyout,field_out,True,672642,669721,Steward Berroa,Davis Daniel,0,cafab2c7-0131-42a9-a090-5b1ddfdb78c3,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,94.0,89.0,85.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.077,0.205,-1.03,-0.39,2.16,-2.84,91.5,84.6,81.8,74.3,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-12,746192,Flyout,field_out,True,676391,669721,Ernie Clement,Davis Daniel,0,1e1d2767-6268-4c6d-acea-34c620e94154,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,94.0,89.0,85.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.077,0.205,-1.03,-0.39,2.16,-2.84,91.5,84.6,81.8,74.3,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-12,746192,Groundout,field_out,True,662139,669721,Daulton Varsho,Davis Daniel,0,54048a55-b1af-48ee-9d82-dd777bfd2707,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,94.0,89.0,85.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.077,0.205,-1.03,-0.39,2.16,-2.84,91.5,84.6,81.8,74.3,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-12,746192,Strikeout,strikeout,True,687263,670102,Zach Neto,Bowden Francis,0,8804b3c6-483c-4455-8d14-5400876fedf7,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,,,,102.0,93.0,100.0,95.0,105.0,106.0,96.0,95.0,93.0,0.523,0.083,0.195,,2.2,-3.78,-2.19,,93.3,,82.5,73.6,0.175,0.362,0.184,0.353,0.824,0.395,,,,0.318,0.614,0.221,90.0,117.0,109.0,106.0,105.0,110.0,0.015,0.184,2.01,6.38,83.9,91.7,0.156,0.156,0.222,0.25,0.25,0.071,,,,,,,,,,,,,,,
31,2024-08-12,746192,Pop Out,field_out,True,681351,670102,Logan O'Hoppe,Bowden Francis,0,89e8dc4b-d460-4c63-acd7-cb3bee28670f,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,,,,102.0,93.0,100.0,95.0,105.0,106.0,96.0,95.0,93.0,0.523,0.083,0.195,,2.2,-3.78,-2.19,,93.3,,82.5,73.6,0.175,0.362,0.184,0.353,0.824,0.395,,,,0.318,0.614,0.221,90.0,117.0,109.0,106.0,105.0,110.0,0.015,0.184,2.01,6.38,83.9,91.7,0.156,0.156,0.222,0.25,0.25,0.071,,,,,,,,,,,,,,,
32,2024-08-12,746192,Groundout,field_out,True,641432,670102,Willie Calhoun,Bowden Francis,0,2bd1e1ef-64a3-41d7-b2b5-1de8c94ac792,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.66,3.57,78.2,102.0,98.0,104.0,0.802,8.58,2.17,6.75,1.49,0.74,0.255,0.486,0.185,0.329,0.474,,,,102.0,93.0,100.0,95.0,105.0,106.0,96.0,95.0,93.0,0.523,0.083,0.195,,2.2,-3.78,-2.19,,93.3,,82.5,73.6,0.175,0.362,0.184,0.353,0.824,0.395,,,,0.318,0.614,0.221,90.0,117.0,109.0,106.0,105.0,110.0,0.015,0.184,2.01,6.38,83.9,91.7,0.156,0.156,0.222,0.25,0.25,0.071,,,,,,,,,,,,,,,
33,2024-08-12,746192,Lineout,field_out,True,665489,669721,Vladimir Guerrero Jr.,Davis Daniel,0,a277b370-510f-46ad-aeef-a6b4e22d7188,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,94.0,89.0,85.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.077,0.205,-1.03,-0.39,2.16,-2.84,91.5,84.6,81.8,74.3,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-08-12,746192,Groundout,field_out,True,687462,669721,Spencer Horwitz,Davis Daniel,0,bb880d00-88ed-400a-8751-bf5d994aab14,669721.0,davisdaniel,Daniel,Right,Davis Daniel,LAA,6.23,4.41,30.1,105.0,81.0,101.0,0.808,8.31,1.78,11.57,1.48,0.84,0.293,0.424,0.162,0.313,0.435,74.0,112.0,104.0,94.0,89.0,85.0,61.0,107.0,99.0,125.0,101.0,108.0,0.48,0.238,0.077,0.205,-1.03,-0.39,2.16,-2.84,91.5,84.6,81.8,74.3,0.328,0.586,0.147,0.226,0.419,0.239,0.4,0.533,0.226,0.125,0.25,0.333,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
