,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,FC%,KC%,wFC/C,wKC/C,vFC,vKC,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-07-24,745877,Lineout,field_out,True,681082,701581,Bryson Stott,David Festa,0,a93b4c85-1a11-4f2e-b621-628ada8a1c95,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,8.16,6.1,14.1,104.0,101.0,108.0,0.785,9.42,1.88,12.56,3.14,0.64,0.229,0.458,0.167,0.313,0.431,66.0,110.0,113.0,105.0,101.0,103.0,,,,120.0,104.0,110.0,,0.435,0.323,0.241,-1.44,,-4.06,-4.12,95.6,88.6,,86.6,0.348,0.696,0.179,0.304,0.609,0.185,,,,0.294,0.765,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-24,745877,Walk,walk,False,596117,701581,Garrett Stubbs,David Festa,0,710ace47-5d14-45f4-93cf-63b5e477c985,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,8.16,6.1,14.1,104.0,101.0,108.0,0.785,9.42,1.88,12.56,3.14,0.64,0.229,0.458,0.167,0.313,0.431,66.0,110.0,113.0,105.0,101.0,103.0,,,,120.0,104.0,110.0,,0.435,0.323,0.241,-1.44,,-4.06,-4.12,95.6,88.6,,86.6,0.348,0.696,0.179,0.304,0.609,0.185,,,,0.294,0.765,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-24,745877,Walk,walk,False,679032,701581,Johan Rojas,David Festa,1,19665fce-0822-4496-a184-98a022f309b5,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,8.16,6.1,14.1,104.0,101.0,108.0,0.785,9.42,1.88,12.56,3.14,0.64,0.229,0.458,0.167,0.313,0.431,66.0,110.0,113.0,105.0,101.0,103.0,,,,120.0,104.0,110.0,,0.435,0.323,0.241,-1.44,,-4.06,-4.12,95.6,88.6,,86.6,0.348,0.696,0.179,0.304,0.609,0.185,,,,0.294,0.765,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-07-24,745877,Strikeout,strikeout,True,656941,701581,Kyle Schwarber,David Festa,0,30cf7e66-6d04-42ad-9a54-e1ec8162cdc5,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,8.16,6.1,14.1,104.0,101.0,108.0,0.785,9.42,1.88,12.56,3.14,0.64,0.229,0.458,0.167,0.313,0.431,66.0,110.0,113.0,105.0,101.0,103.0,,,,120.0,104.0,110.0,,0.435,0.323,0.241,-1.44,,-4.06,-4.12,95.6,88.6,,86.6,0.348,0.696,0.179,0.304,0.609,0.185,,,,0.294,0.765,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-07-24,745877,Strikeout,strikeout,True,607208,701581,Trea Turner,David Festa,0,9bd6e03a-6ddd-445b-b9c3-4f941b6cc66b,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,8.16,6.1,14.1,104.0,101.0,108.0,0.785,9.42,1.88,12.56,3.14,0.64,0.229,0.458,0.167,0.313,0.431,66.0,110.0,113.0,105.0,101.0,103.0,,,,120.0,104.0,110.0,,0.435,0.323,0.241,-1.44,,-4.06,-4.12,95.6,88.6,,86.6,0.348,0.696,0.179,0.304,0.609,0.185,,,,0.294,0.765,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-07-24,745877,Flyout,field_out,True,467793,605400,Carlos Santana,Aaron Nola,0,1bd7bae6-1d26-4f91-b877-ba2aad5cbfe1,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.44,3.37,130.2,106.0,103.0,105.0,0.782,8.68,2.14,7.44,1.24,1.36,0.187,0.488,0.157,0.292,0.417,80.0,102.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,,,,0.21,0.26,,0.103,1.07,0.13,,-1.89,92.3,85.4,91.4,,,,,0.128,0.284,0.216,0.279,0.452,0.144,0.268,0.463,0.169,133.0,109.0,116.0,68.0,100.0,93.0,0.102,0.325,-2.35,1.72,87.4,79.2,0.201,0.325,0.349,0.395,0.763,0.145,,,,,,,,,,,,,,,
16,2024-07-24,745877,Home Run,home_run,False,670242,605400,Matt Wallner,Aaron Nola,0,aa1d97f2-4a01-4ec8-a013-aedebcbeda61,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.44,3.37,130.2,106.0,103.0,105.0,0.782,8.68,2.14,7.44,1.24,1.36,0.187,0.488,0.157,0.292,0.417,80.0,102.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,,,,0.21,0.26,,0.103,1.07,0.13,,-1.89,92.3,85.4,91.4,,,,,0.128,0.284,0.216,0.279,0.452,0.144,0.268,0.463,0.169,133.0,109.0,116.0,68.0,100.0,93.0,0.102,0.325,-2.35,1.72,87.4,79.2,0.201,0.325,0.349,0.395,0.763,0.145,,,,,,,,,,,,,,,
17,2024-07-24,745877,Pop Out,field_out,True,680777,605400,Ryan Jeffers,Aaron Nola,0,2f70c28b-9d9b-49a6-92bc-2a7dd8da7b1f,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.44,3.37,130.2,106.0,103.0,105.0,0.782,8.68,2.14,7.44,1.24,1.36,0.187,0.488,0.157,0.292,0.417,80.0,102.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,,,,0.21,0.26,,0.103,1.07,0.13,,-1.89,92.3,85.4,91.4,,,,,0.128,0.284,0.216,0.279,0.452,0.144,0.268,0.463,0.169,133.0,109.0,116.0,68.0,100.0,93.0,0.102,0.325,-2.35,1.72,87.4,79.2,0.201,0.325,0.349,0.395,0.763,0.145,,,,,,,,,,,,,,,
18,2024-07-24,745877,Flyout,field_out,True,686797,605400,Brooks Lee,Aaron Nola,0,37c6b35c-513e-4a47-9a74-49b09c00f742,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.44,3.37,130.2,106.0,103.0,105.0,0.782,8.68,2.14,7.44,1.24,1.36,0.187,0.488,0.157,0.292,0.417,80.0,102.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,,,,0.21,0.26,,0.103,1.07,0.13,,-1.89,92.3,85.4,91.4,,,,,0.128,0.284,0.216,0.279,0.452,0.144,0.268,0.463,0.169,133.0,109.0,116.0,68.0,100.0,93.0,0.102,0.325,-2.35,1.72,87.4,79.2,0.201,0.325,0.349,0.395,0.763,0.145,,,,,,,,,,,,,,,
19,2024-07-24,745877,Flyout,field_out,True,547180,701581,Bryce Harper,David Festa,0,0dc77b6d-b58f-4521-b92c-a7fe7781baee,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,8.16,6.1,14.1,104.0,101.0,108.0,0.785,9.42,1.88,12.56,3.14,0.64,0.229,0.458,0.167,0.313,0.431,66.0,110.0,113.0,105.0,101.0,103.0,,,,120.0,104.0,110.0,,0.435,0.323,0.241,-1.44,,-4.06,-4.12,95.6,88.6,,86.6,0.348,0.696,0.179,0.304,0.609,0.185,,,,0.294,0.765,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-07-24,745877,Double,double,False,664761,701581,Alec Bohm,David Festa,0,bbb5913e-b272-47d2-9a54-8f89312c466f,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,8.16,6.1,14.1,104.0,101.0,108.0,0.785,9.42,1.88,12.56,3.14,0.64,0.229,0.458,0.167,0.313,0.431,66.0,110.0,113.0,105.0,101.0,103.0,,,,120.0,104.0,110.0,,0.435,0.323,0.241,-1.44,,-4.06,-4.12,95.6,88.6,,86.6,0.348,0.696,0.179,0.304,0.609,0.185,,,,0.294,0.765,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-07-24,745877,Flyout,field_out,True,669016,701581,Brandon Marsh,David Festa,0,a84af429-1517-4b28-a94c-ccc6134d1599,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,8.16,6.1,14.1,104.0,101.0,108.0,0.785,9.42,1.88,12.56,3.14,0.64,0.229,0.458,0.167,0.313,0.431,66.0,110.0,113.0,105.0,101.0,103.0,,,,120.0,104.0,110.0,,0.435,0.323,0.241,-1.44,,-4.06,-4.12,95.6,88.6,,86.6,0.348,0.696,0.179,0.304,0.609,0.185,,,,0.294,0.765,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-07-24,745877,Groundout,field_out,True,592206,701581,Nick Castellanos,David Festa,0,d2134f54-871f-4d5c-b6d2-ee8eddcecf22,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,8.16,6.1,14.1,104.0,101.0,108.0,0.785,9.42,1.88,12.56,3.14,0.64,0.229,0.458,0.167,0.313,0.431,66.0,110.0,113.0,105.0,101.0,103.0,,,,120.0,104.0,110.0,,0.435,0.323,0.241,-1.44,,-4.06,-4.12,95.6,88.6,,86.6,0.348,0.696,0.179,0.304,0.609,0.185,,,,0.294,0.765,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-07-24,745877,Strikeout,strikeout,True,666397,605400,Edouard Julien,Aaron Nola,0,643b11ed-f7c5-4d3f-9405-62d548e440ec,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.44,3.37,130.2,106.0,103.0,105.0,0.782,8.68,2.14,7.44,1.24,1.36,0.187,0.488,0.157,0.292,0.417,80.0,102.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,,,,0.21,0.26,,0.103,1.07,0.13,,-1.89,92.3,85.4,91.4,,,,,0.128,0.284,0.216,0.279,0.452,0.144,0.268,0.463,0.169,133.0,109.0,116.0,68.0,100.0,93.0,0.102,0.325,-2.35,1.72,87.4,79.2,0.201,0.325,0.349,0.395,0.763,0.145,,,,,,,,,,,,,,,
24,2024-07-24,745877,Groundout,field_out,True,650489,605400,Willi Castro,Aaron Nola,0,b060b95b-1c5b-45f1-b6b2-680ff2744795,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.44,3.37,130.2,106.0,103.0,105.0,0.782,8.68,2.14,7.44,1.24,1.36,0.187,0.488,0.157,0.292,0.417,80.0,102.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,,,,0.21,0.26,,0.103,1.07,0.13,,-1.89,92.3,85.4,91.4,,,,,0.128,0.284,0.216,0.279,0.452,0.144,0.268,0.463,0.169,133.0,109.0,116.0,68.0,100.0,93.0,0.102,0.325,-2.35,1.72,87.4,79.2,0.201,0.325,0.349,0.395,0.763,0.145,,,,,,,,,,,,,,,
25,2024-07-24,745877,Flyout,field_out,True,663616,605400,Trevor Larnach,Aaron Nola,0,8a592d91-7711-41c7-9258-4e7ba739fd78,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.44,3.37,130.2,106.0,103.0,105.0,0.782,8.68,2.14,7.44,1.24,1.36,0.187,0.488,0.157,0.292,0.417,80.0,102.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,,,,0.21,0.26,,0.103,1.07,0.13,,-1.89,92.3,85.4,91.4,,,,,0.128,0.284,0.216,0.279,0.452,0.144,0.268,0.463,0.169,133.0,109.0,116.0,68.0,100.0,93.0,0.102,0.325,-2.35,1.72,87.4,79.2,0.201,0.325,0.349,0.395,0.763,0.145,,,,,,,,,,,,,,,
26,2024-07-24,745877,Pop Out,field_out,True,681082,701581,Bryson Stott,David Festa,0,1ccf5c13-a707-4121-a935-619941535902,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,8.16,6.1,14.1,104.0,101.0,108.0,0.785,9.42,1.88,12.56,3.14,0.64,0.229,0.458,0.167,0.313,0.431,66.0,110.0,113.0,105.0,101.0,103.0,,,,120.0,104.0,110.0,,0.435,0.323,0.241,-1.44,,-4.06,-4.12,95.6,88.6,,86.6,0.348,0.696,0.179,0.304,0.609,0.185,,,,0.294,0.765,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-24,745877,Strikeout,strikeout,True,596117,701581,Garrett Stubbs,David Festa,0,257c08a1-4177-472d-993a-78dc7f2ad4f2,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,8.16,6.1,14.1,104.0,101.0,108.0,0.785,9.42,1.88,12.56,3.14,0.64,0.229,0.458,0.167,0.313,0.431,66.0,110.0,113.0,105.0,101.0,103.0,,,,120.0,104.0,110.0,,0.435,0.323,0.241,-1.44,,-4.06,-4.12,95.6,88.6,,86.6,0.348,0.696,0.179,0.304,0.609,0.185,,,,0.294,0.765,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-24,745877,Pop Out,field_out,True,679032,701581,Johan Rojas,David Festa,0,94283237-f26b-4716-8b07-8ac0a0e0a481,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,8.16,6.1,14.1,104.0,101.0,108.0,0.785,9.42,1.88,12.56,3.14,0.64,0.229,0.458,0.167,0.313,0.431,66.0,110.0,113.0,105.0,101.0,103.0,,,,120.0,104.0,110.0,,0.435,0.323,0.241,-1.44,,-4.06,-4.12,95.6,88.6,,86.6,0.348,0.696,0.179,0.304,0.609,0.185,,,,0.294,0.765,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-24,745877,Strikeout,strikeout,True,621439,605400,Byron Buxton,Aaron Nola,0,fcec8b6e-1be3-4e45-8050-83875bf5929b,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.44,3.37,130.2,106.0,103.0,105.0,0.782,8.68,2.14,7.44,1.24,1.36,0.187,0.488,0.157,0.292,0.417,80.0,102.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,,,,0.21,0.26,,0.103,1.07,0.13,,-1.89,92.3,85.4,91.4,,,,,0.128,0.284,0.216,0.279,0.452,0.144,0.268,0.463,0.169,133.0,109.0,116.0,68.0,100.0,93.0,0.102,0.325,-2.35,1.72,87.4,79.2,0.201,0.325,0.349,0.395,0.763,0.145,,,,,,,,,,,,,,,
30,2024-07-24,745877,Triple,triple,False,596146,605400,Max Kepler,Aaron Nola,0,b0d95610-adbb-4c38-a542-2ec216f7ad0e,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.44,3.37,130.2,106.0,103.0,105.0,0.782,8.68,2.14,7.44,1.24,1.36,0.187,0.488,0.157,0.292,0.417,80.0,102.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,,,,0.21,0.26,,0.103,1.07,0.13,,-1.89,92.3,85.4,91.4,,,,,0.128,0.284,0.216,0.279,0.452,0.144,0.268,0.463,0.169,133.0,109.0,116.0,68.0,100.0,93.0,0.102,0.325,-2.35,1.72,87.4,79.2,0.201,0.325,0.349,0.395,0.763,0.145,,,,,,,,,,,,,,,
31,2024-07-24,745877,Walk,walk,False,467793,605400,Carlos Santana,Aaron Nola,0,14644e6e-2824-4852-8b6f-ab185b0f630e,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.44,3.37,130.2,106.0,103.0,105.0,0.782,8.68,2.14,7.44,1.24,1.36,0.187,0.488,0.157,0.292,0.417,80.0,102.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,,,,0.21,0.26,,0.103,1.07,0.13,,-1.89,92.3,85.4,91.4,,,,,0.128,0.284,0.216,0.279,0.452,0.144,0.268,0.463,0.169,133.0,109.0,116.0,68.0,100.0,93.0,0.102,0.325,-2.35,1.72,87.4,79.2,0.201,0.325,0.349,0.395,0.763,0.145,,,,,,,,,,,,,,,
32,2024-07-24,745877,Strikeout,strikeout,True,670242,605400,Matt Wallner,Aaron Nola,0,579db873-d374-4de3-9391-5eda2e24a71c,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.44,3.37,130.2,106.0,103.0,105.0,0.782,8.68,2.14,7.44,1.24,1.36,0.187,0.488,0.157,0.292,0.417,80.0,102.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,,,,0.21,0.26,,0.103,1.07,0.13,,-1.89,92.3,85.4,91.4,,,,,0.128,0.284,0.216,0.279,0.452,0.144,0.268,0.463,0.169,133.0,109.0,116.0,68.0,100.0,93.0,0.102,0.325,-2.35,1.72,87.4,79.2,0.201,0.325,0.349,0.395,0.763,0.145,,,,,,,,,,,,,,,
33,2024-07-24,745877,Forceout,force_out,True,680777,605400,Ryan Jeffers,Aaron Nola,1,dc49a94c-9176-4240-8cce-9aafaeb3e1d5,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.44,3.37,130.2,106.0,103.0,105.0,0.782,8.68,2.14,7.44,1.24,1.36,0.187,0.488,0.157,0.292,0.417,80.0,102.0,90.0,90.0,105.0,100.0,100.0,109.0,106.0,,,,0.21,0.26,,0.103,1.07,0.13,,-1.89,92.3,85.4,91.4,,,,,0.128,0.284,0.216,0.279,0.452,0.144,0.268,0.463,0.169,133.0,109.0,116.0,68.0,100.0,93.0,0.102,0.325,-2.35,1.72,87.4,79.2,0.201,0.325,0.349,0.395,0.763,0.145,,,,,,,,,,,,,,,
34,2024-07-24,745877,Strikeout,strikeout,True,656941,701581,Kyle Schwarber,David Festa,0,2d729df4-5615-46c5-9946-290a2200dcc0,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,8.16,6.1,14.1,104.0,101.0,108.0,0.785,9.42,1.88,12.56,3.14,0.64,0.229,0.458,0.167,0.313,0.431,66.0,110.0,113.0,105.0,101.0,103.0,,,,120.0,104.0,110.0,,0.435,0.323,0.241,-1.44,,-4.06,-4.12,95.6,88.6,,86.6,0.348,0.696,0.179,0.304,0.609,0.185,,,,0.294,0.765,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-07-24,745877,Home Run,home_run,False,607208,701581,Trea Turner,David Festa,0,05f84ea9-6597-4b3f-8bd9-22d57c3fc030,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,8.16,6.1,14.1,104.0,101.0,108.0,0.785,9.42,1.88,12.56,3.14,0.64,0.229,0.458,0.167,0.313,0.431,66.0,110.0,113.0,105.0,101.0,103.0,,,,120.0,104.0,110.0,,0.435,0.323,0.241,-1.44,,-4.06,-4.12,95.6,88.6,,86.6,0.348,0.696,0.179,0.304,0.609,0.185,,,,0.294,0.765,0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
