,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,CU%,wFA/C,wFC/C,wFS/C,wSL/C,wCU/C,vFA,vFC,vFS,vSL,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CH%,wSI/C,wCH/C,vCH,vSI,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-09-17,744961,Single,single,False,543807,543135,George Springer,Nathan Eovaldi,0,e691d45f-0283-4a3b-b1c5-44c08eac556a,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.96,3.98,156.2,104.0,97.0,103.0,0.753,8.85,2.18,7.99,1.32,1.47,0.233,0.393,0.111,0.35,0.459,99.0,104.0,104.0,74.0,106.0,99.0,112.0,102.0,103.0,91.0,107.0,99.0,127.0,101.0,110.0,0.376,0.149,0.307,0.031,0.137,0.74,-1.37,1.44,-0.48,-0.63,95.5,91.4,88.4,86.0,76.8,0.222,0.35,0.184,0.202,0.298,0.36,0.326,0.621,0.185,0.203,0.453,0.359,0.304,0.522,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-09-17,744961,Strikeout,strikeout,True,666182,543135,Bo Bichette,Nathan Eovaldi,0,e2378d9d-84e2-4bd5-be4d-a2cfcb37e2ac,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.96,3.98,156.2,104.0,97.0,103.0,0.753,8.85,2.18,7.99,1.32,1.47,0.233,0.393,0.111,0.35,0.459,99.0,104.0,104.0,74.0,106.0,99.0,112.0,102.0,103.0,91.0,107.0,99.0,127.0,101.0,110.0,0.376,0.149,0.307,0.031,0.137,0.74,-1.37,1.44,-0.48,-0.63,95.5,91.4,88.4,86.0,76.8,0.222,0.35,0.184,0.202,0.298,0.36,0.326,0.621,0.185,0.203,0.453,0.359,0.304,0.522,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-09-17,744961,Single,single,False,665489,543135,Vladimir Guerrero Jr.,Nathan Eovaldi,1,dff098bb-e739-42ed-9d3e-278d6c5534b4,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.96,3.98,156.2,104.0,97.0,103.0,0.753,8.85,2.18,7.99,1.32,1.47,0.233,0.393,0.111,0.35,0.459,99.0,104.0,104.0,74.0,106.0,99.0,112.0,102.0,103.0,91.0,107.0,99.0,127.0,101.0,110.0,0.376,0.149,0.307,0.031,0.137,0.74,-1.37,1.44,-0.48,-0.63,95.5,91.4,88.4,86.0,76.8,0.222,0.35,0.184,0.202,0.298,0.36,0.326,0.621,0.185,0.203,0.453,0.359,0.304,0.522,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-09-17,744961,Flyout,field_out,True,687462,543135,Spencer Horwitz,Nathan Eovaldi,0,62dd68de-5e79-4f73-a9e1-1cf9c2bb862e,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.96,3.98,156.2,104.0,97.0,103.0,0.753,8.85,2.18,7.99,1.32,1.47,0.233,0.393,0.111,0.35,0.459,99.0,104.0,104.0,74.0,106.0,99.0,112.0,102.0,103.0,91.0,107.0,99.0,127.0,101.0,110.0,0.376,0.149,0.307,0.031,0.137,0.74,-1.37,1.44,-0.48,-0.63,95.5,91.4,88.4,86.0,76.8,0.222,0.35,0.184,0.202,0.298,0.36,0.326,0.621,0.185,0.203,0.453,0.359,0.304,0.522,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-09-17,744961,Double,double,False,672386,543135,Alejandro Kirk,Nathan Eovaldi,1,3ddb0db3-264e-4660-8014-b35d080e4cb1,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.96,3.98,156.2,104.0,97.0,103.0,0.753,8.85,2.18,7.99,1.32,1.47,0.233,0.393,0.111,0.35,0.459,99.0,104.0,104.0,74.0,106.0,99.0,112.0,102.0,103.0,91.0,107.0,99.0,127.0,101.0,110.0,0.376,0.149,0.307,0.031,0.137,0.74,-1.37,1.44,-0.48,-0.63,95.5,91.4,88.4,86.0,76.8,0.222,0.35,0.184,0.202,0.298,0.36,0.326,0.621,0.185,0.203,0.453,0.359,0.304,0.522,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-09-17,744961,Single,single,False,676391,543135,Ernie Clement,Nathan Eovaldi,1,86141626-60a4-4f64-b5c3-e011051942cb,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.96,3.98,156.2,104.0,97.0,103.0,0.753,8.85,2.18,7.99,1.32,1.47,0.233,0.393,0.111,0.35,0.459,99.0,104.0,104.0,74.0,106.0,99.0,112.0,102.0,103.0,91.0,107.0,99.0,127.0,101.0,110.0,0.376,0.149,0.307,0.031,0.137,0.74,-1.37,1.44,-0.48,-0.63,95.5,91.4,88.4,86.0,76.8,0.222,0.35,0.184,0.202,0.298,0.36,0.326,0.621,0.185,0.203,0.453,0.359,0.304,0.522,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-09-17,744961,Walk,walk,False,664770,543135,Nathan Lukes,Nathan Eovaldi,1,cfe9f2b6-b997-4194-89d4-a281fced2cb0,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.96,3.98,156.2,104.0,97.0,103.0,0.753,8.85,2.18,7.99,1.32,1.47,0.233,0.393,0.111,0.35,0.459,99.0,104.0,104.0,74.0,106.0,99.0,112.0,102.0,103.0,91.0,107.0,99.0,127.0,101.0,110.0,0.376,0.149,0.307,0.031,0.137,0.74,-1.37,1.44,-0.48,-0.63,95.5,91.4,88.4,86.0,76.8,0.222,0.35,0.184,0.202,0.298,0.36,0.326,0.621,0.185,0.203,0.453,0.359,0.304,0.522,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-09-17,744961,Strikeout,strikeout,True,676914,543135,Davis Schneider,Nathan Eovaldi,0,5876e838-20c8-42e4-8118-ac117f6fad11,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.96,3.98,156.2,104.0,97.0,103.0,0.753,8.85,2.18,7.99,1.32,1.47,0.233,0.393,0.111,0.35,0.459,99.0,104.0,104.0,74.0,106.0,99.0,112.0,102.0,103.0,91.0,107.0,99.0,127.0,101.0,110.0,0.376,0.149,0.307,0.031,0.137,0.74,-1.37,1.44,-0.48,-0.63,95.5,91.4,88.4,86.0,76.8,0.222,0.35,0.184,0.202,0.298,0.36,0.326,0.621,0.185,0.203,0.453,0.359,0.304,0.522,0.231,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-09-17,744961,Strikeout,strikeout,True,543760,605135,Marcus Semien,Chris Bassitt,0,374e4321-c5c0-49c3-91a5-3a27535acd29,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.16,4.47,171.0,99.0,94.0,97.0,0.805,8.84,3.68,9.47,0.95,1.14,0.27,0.365,0.175,0.337,0.437,101.0,91.0,102.0,64.0,103.0,93.0,120.0,97.0,106.0,79.0,102.0,92.0,87.0,91.0,86.0,0.045,0.197,0.043,0.118,0.137,-1.59,0.45,-2.62,-0.88,-0.08,92.6,89.6,84.1,77.2,71.0,0.242,0.394,0.25,0.303,0.364,0.167,0.188,0.316,0.268,0.221,0.351,0.286,0.375,0.781,0.096,77.0,87.0,84.0,96.0,102.0,97.0,0.407,0.053,-0.07,-2.29,84.5,92.5,0.327,0.423,0.128,0.154,0.231,0.458,0.321,0.607,0.158,,,,,,
9,2024-09-17,744961,Flyout,field_out,True,669701,605135,Josh Smith,Chris Bassitt,0,e73afd15-3260-4fb5-98dd-0843922be565,605135.0,chrisbassitt,Bassitt,Right,Chris Bassitt,TOR,4.16,4.47,171.0,99.0,94.0,97.0,0.805,8.84,3.68,9.47,0.95,1.14,0.27,0.365,0.175,0.337,0.437,101.0,91.0,102.0,64.0,103.0,93.0,120.0,97.0,106.0,79.0,102.0,92.0,87.0,91.0,86.0,0.045,0.197,0.043,0.118,0.137,-1.59,0.45,-2.62,-0.88,-0.08,92.6,89.6,84.1,77.2,71.0,0.242,0.394,0.25,0.303,0.364,0.167,0.188,0.316,0.268,0.221,0.351,0.286,0.375,0.781,0.096,77.0,87.0,84.0,96.0,102.0,97.0,0.407,0.053,-0.07,-2.29,84.5,92.5,0.327,0.423,0.128,0.154,0.231,0.458,0.321,0.607,0.158,,,,,,
