,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,wFC/C,wFS/C,wSI/C,vFC,vFS,vSI,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff
10,2024-08-27,745864,Flyout,field_out,True,657656,680573,Ramón Laureano,Simeon Woods Richardson,0,d7bdfb28-0c01-4dca-a91e-2920a0c3b337,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.85,4.06,117.0,104.0,88.0,100.0,0.807,7.85,2.92,7.69,1.08,0.83,0.282,0.413,0.148,0.285,0.436,103.0,106.0,112.0,102.0,102.0,102.0,73.0,101.0,89.0,94.0,108.0,106.0,0.406,0.314,0.081,0.199,0.81,1.13,1.69,-2.11,93.2,82.9,86.5,75.9,0.256,0.36,0.213,0.191,0.299,0.252,0.256,0.513,0.196,0.194,0.355,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-27,745864,Lineout,field_out,True,570482,680573,Gio Urshela,Simeon Woods Richardson,0,d1fc1941-7b42-4607-9b90-e532cddd1287,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.85,4.06,117.0,104.0,88.0,100.0,0.807,7.85,2.92,7.69,1.08,0.83,0.282,0.413,0.148,0.285,0.436,103.0,106.0,112.0,102.0,102.0,102.0,73.0,101.0,89.0,94.0,108.0,106.0,0.406,0.314,0.081,0.199,0.81,1.13,1.69,-2.11,93.2,82.9,86.5,75.9,0.256,0.36,0.213,0.191,0.299,0.252,0.256,0.513,0.196,0.194,0.355,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-27,745864,Groundout,field_out,True,668904,680885,Royce Lewis,Spencer Schwellenbach,0,15e9612d-b75c-4187-883c-c7db5392b34a,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,,,,99.0,101.0,105.0,109.0,108.0,108.0,112.0,112.0,118.0,0.267,0.201,0.151,,0.12,0.83,0.48,,96.0,,87.0,80.3,0.25,0.45,0.247,0.198,0.296,0.299,,,,0.227,0.432,0.444,93.0,106.0,106.0,95.0,100.0,98.0,83.0,103.0,104.0,0.075,0.166,0.139,-0.21,1.84,0.46,92.7,84.3,95.1,0.145,0.255,0.466,0.32,0.58,0.211,0.25,0.35,0.103,,,
13,2024-08-27,745864,Strikeout,strikeout,True,596146,680885,Max Kepler,Spencer Schwellenbach,0,f960a522-c9dc-41bc-80e7-9574d2549875,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,,,,99.0,101.0,105.0,109.0,108.0,108.0,112.0,112.0,118.0,0.267,0.201,0.151,,0.12,0.83,0.48,,96.0,,87.0,80.3,0.25,0.45,0.247,0.198,0.296,0.299,,,,0.227,0.432,0.444,93.0,106.0,106.0,95.0,100.0,98.0,83.0,103.0,104.0,0.075,0.166,0.139,-0.21,1.84,0.46,92.7,84.3,95.1,0.145,0.255,0.466,0.32,0.58,0.211,0.25,0.35,0.103,,,
14,2024-08-27,745864,Single,single,False,467793,680885,Carlos Santana,Spencer Schwellenbach,0,037f087c-a013-4dce-b907-9247c2145c32,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,,,,99.0,101.0,105.0,109.0,108.0,108.0,112.0,112.0,118.0,0.267,0.201,0.151,,0.12,0.83,0.48,,96.0,,87.0,80.3,0.25,0.45,0.247,0.198,0.296,0.299,,,,0.227,0.432,0.444,93.0,106.0,106.0,95.0,100.0,98.0,83.0,103.0,104.0,0.075,0.166,0.139,-0.21,1.84,0.46,92.7,84.3,95.1,0.145,0.255,0.466,0.32,0.58,0.211,0.25,0.35,0.103,,,
15,2024-08-27,745864,Double,double,False,680777,680885,Ryan Jeffers,Spencer Schwellenbach,1,6de8ce85-e8cc-4e7b-8f25-9f1982125224,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,,,,99.0,101.0,105.0,109.0,108.0,108.0,112.0,112.0,118.0,0.267,0.201,0.151,,0.12,0.83,0.48,,96.0,,87.0,80.3,0.25,0.45,0.247,0.198,0.296,0.299,,,,0.227,0.432,0.444,93.0,106.0,106.0,95.0,100.0,98.0,83.0,103.0,104.0,0.075,0.166,0.139,-0.21,1.84,0.46,92.7,84.3,95.1,0.145,0.255,0.466,0.32,0.58,0.211,0.25,0.35,0.103,,,
16,2024-08-27,745864,Strikeout,strikeout,True,668885,680885,Austin Martin,Spencer Schwellenbach,0,6341e37a-8c48-4f33-9837-2697ec73baee,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,,,,99.0,101.0,105.0,109.0,108.0,108.0,112.0,112.0,118.0,0.267,0.201,0.151,,0.12,0.83,0.48,,96.0,,87.0,80.3,0.25,0.45,0.247,0.198,0.296,0.299,,,,0.227,0.432,0.444,93.0,106.0,106.0,95.0,100.0,98.0,83.0,103.0,104.0,0.075,0.166,0.139,-0.21,1.84,0.46,92.7,84.3,95.1,0.145,0.255,0.466,0.32,0.58,0.211,0.25,0.35,0.103,,,
17,2024-08-27,745864,Groundout,field_out,True,606115,680573,Orlando Arcia,Simeon Woods Richardson,0,ffc19fe6-2a36-4b18-882d-0b2b38643088,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.85,4.06,117.0,104.0,88.0,100.0,0.807,7.85,2.92,7.69,1.08,0.83,0.282,0.413,0.148,0.285,0.436,103.0,106.0,112.0,102.0,102.0,102.0,73.0,101.0,89.0,94.0,108.0,106.0,0.406,0.314,0.081,0.199,0.81,1.13,1.69,-2.11,93.2,82.9,86.5,75.9,0.256,0.36,0.213,0.191,0.299,0.252,0.256,0.513,0.196,0.194,0.355,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-27,745864,Lineout,field_out,True,593160,680573,Whit Merrifield,Simeon Woods Richardson,0,6c35da31-a194-456a-b461-7343d7b5ed65,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.85,4.06,117.0,104.0,88.0,100.0,0.807,7.85,2.92,7.69,1.08,0.83,0.282,0.413,0.148,0.285,0.436,103.0,106.0,112.0,102.0,102.0,102.0,73.0,101.0,89.0,94.0,108.0,106.0,0.406,0.314,0.081,0.199,0.81,1.13,1.69,-2.11,93.2,82.9,86.5,75.9,0.256,0.36,0.213,0.191,0.299,0.252,0.256,0.513,0.196,0.194,0.355,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-27,745864,Strikeout,strikeout,True,624585,680573,Jorge Soler,Simeon Woods Richardson,0,0184aac3-a169-44d7-a644-99e489c22223,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.85,4.06,117.0,104.0,88.0,100.0,0.807,7.85,2.92,7.69,1.08,0.83,0.282,0.413,0.148,0.285,0.436,103.0,106.0,112.0,102.0,102.0,102.0,73.0,101.0,89.0,94.0,108.0,106.0,0.406,0.314,0.081,0.199,0.81,1.13,1.69,-2.11,93.2,82.9,86.5,75.9,0.256,0.36,0.213,0.191,0.299,0.252,0.256,0.513,0.196,0.194,0.355,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-27,745864,Strikeout,strikeout,True,650489,680885,Willi Castro,Spencer Schwellenbach,0,269c1ace-5ba3-4995-b47b-eec78681897f,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,,,,99.0,101.0,105.0,109.0,108.0,108.0,112.0,112.0,118.0,0.267,0.201,0.151,,0.12,0.83,0.48,,96.0,,87.0,80.3,0.25,0.45,0.247,0.198,0.296,0.299,,,,0.227,0.432,0.444,93.0,106.0,106.0,95.0,100.0,98.0,83.0,103.0,104.0,0.075,0.166,0.139,-0.21,1.84,0.46,92.7,84.3,95.1,0.145,0.255,0.466,0.32,0.58,0.211,0.25,0.35,0.103,,,
21,2024-08-27,745864,Groundout,field_out,True,663616,680885,Trevor Larnach,Spencer Schwellenbach,0,bfc67bb0-8629-4988-9742-c508deebc7c3,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,,,,99.0,101.0,105.0,109.0,108.0,108.0,112.0,112.0,118.0,0.267,0.201,0.151,,0.12,0.83,0.48,,96.0,,87.0,80.3,0.25,0.45,0.247,0.198,0.296,0.299,,,,0.227,0.432,0.444,93.0,106.0,106.0,95.0,100.0,98.0,83.0,103.0,104.0,0.075,0.166,0.139,-0.21,1.84,0.46,92.7,84.3,95.1,0.145,0.255,0.466,0.32,0.58,0.211,0.25,0.35,0.103,,,
22,2024-08-27,745864,Double,double,False,670242,680885,Matt Wallner,Spencer Schwellenbach,0,0933e1d1-4130-4256-ba7c-8f5c344c308c,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,,,,99.0,101.0,105.0,109.0,108.0,108.0,112.0,112.0,118.0,0.267,0.201,0.151,,0.12,0.83,0.48,,96.0,,87.0,80.3,0.25,0.45,0.247,0.198,0.296,0.299,,,,0.227,0.432,0.444,93.0,106.0,106.0,95.0,100.0,98.0,83.0,103.0,104.0,0.075,0.166,0.139,-0.21,1.84,0.46,92.7,84.3,95.1,0.145,0.255,0.466,0.32,0.58,0.211,0.25,0.35,0.103,,,
23,2024-08-27,745864,Groundout,field_out,True,666397,680885,Edouard Julien,Spencer Schwellenbach,0,c7f87945-1a71-48b7-9f0e-788a280ecc92,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,,,,99.0,101.0,105.0,109.0,108.0,108.0,112.0,112.0,118.0,0.267,0.201,0.151,,0.12,0.83,0.48,,96.0,,87.0,80.3,0.25,0.45,0.247,0.198,0.296,0.299,,,,0.227,0.432,0.444,93.0,106.0,106.0,95.0,100.0,98.0,83.0,103.0,104.0,0.075,0.166,0.139,-0.21,1.84,0.46,92.7,84.3,95.1,0.145,0.255,0.466,0.32,0.58,0.211,0.25,0.35,0.103,,,
24,2024-08-27,745864,Walk,walk,False,542303,680573,Marcell Ozuna,Simeon Woods Richardson,0,3f177e8b-e3dc-4dec-b379-ecdfc3a8765a,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.85,4.06,117.0,104.0,88.0,100.0,0.807,7.85,2.92,7.69,1.08,0.83,0.282,0.413,0.148,0.285,0.436,103.0,106.0,112.0,102.0,102.0,102.0,73.0,101.0,89.0,94.0,108.0,106.0,0.406,0.314,0.081,0.199,0.81,1.13,1.69,-2.11,93.2,82.9,86.5,75.9,0.256,0.36,0.213,0.191,0.299,0.252,0.256,0.513,0.196,0.194,0.355,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-27,745864,Pop Out,field_out,True,621566,680573,Matt Olson,Simeon Woods Richardson,0,b315a7c8-5750-401f-84b6-b89d8086ce90,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.85,4.06,117.0,104.0,88.0,100.0,0.807,7.85,2.92,7.69,1.08,0.83,0.282,0.413,0.148,0.285,0.436,103.0,106.0,112.0,102.0,102.0,102.0,73.0,101.0,89.0,94.0,108.0,106.0,0.406,0.314,0.081,0.199,0.81,1.13,1.69,-2.11,93.2,82.9,86.5,75.9,0.256,0.36,0.213,0.191,0.299,0.252,0.256,0.513,0.196,0.194,0.355,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-27,745864,Strikeout,strikeout,True,518595,680573,Travis d'Arnaud,Simeon Woods Richardson,0,48f20885-1995-4c09-9fc3-16ecdbebb77d,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.85,4.06,117.0,104.0,88.0,100.0,0.807,7.85,2.92,7.69,1.08,0.83,0.282,0.413,0.148,0.285,0.436,103.0,106.0,112.0,102.0,102.0,102.0,73.0,101.0,89.0,94.0,108.0,106.0,0.406,0.314,0.081,0.199,0.81,1.13,1.69,-2.11,93.2,82.9,86.5,75.9,0.256,0.36,0.213,0.191,0.299,0.252,0.256,0.513,0.196,0.194,0.355,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-27,745864,Groundout,field_out,True,671739,680573,Michael Harris II,Simeon Woods Richardson,0,c811f1d2-577c-4e8b-ac54-e539c8fec5e2,680573.0,simeonwoodsrichardson,Woods Richardson,Right,Simeon Woods Richardson,MIN,3.85,4.06,117.0,104.0,88.0,100.0,0.807,7.85,2.92,7.69,1.08,0.83,0.282,0.413,0.148,0.285,0.436,103.0,106.0,112.0,102.0,102.0,102.0,73.0,101.0,89.0,94.0,108.0,106.0,0.406,0.314,0.081,0.199,0.81,1.13,1.69,-2.11,93.2,82.9,86.5,75.9,0.256,0.36,0.213,0.191,0.299,0.252,0.256,0.513,0.196,0.194,0.355,0.224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-27,745864,Strikeout,strikeout,True,668904,680885,Royce Lewis,Spencer Schwellenbach,0,c028f307-7181-42ef-9b30-26f4390bb51b,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,,,,99.0,101.0,105.0,109.0,108.0,108.0,112.0,112.0,118.0,0.267,0.201,0.151,,0.12,0.83,0.48,,96.0,,87.0,80.3,0.25,0.45,0.247,0.198,0.296,0.299,,,,0.227,0.432,0.444,93.0,106.0,106.0,95.0,100.0,98.0,83.0,103.0,104.0,0.075,0.166,0.139,-0.21,1.84,0.46,92.7,84.3,95.1,0.145,0.255,0.466,0.32,0.58,0.211,0.25,0.35,0.103,,,
29,2024-08-27,745864,Single,single,False,596146,680885,Max Kepler,Spencer Schwellenbach,0,d92b81f2-439f-46e8-8c98-eb041cb6a047,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,,,,99.0,101.0,105.0,109.0,108.0,108.0,112.0,112.0,118.0,0.267,0.201,0.151,,0.12,0.83,0.48,,96.0,,87.0,80.3,0.25,0.45,0.247,0.198,0.296,0.299,,,,0.227,0.432,0.444,93.0,106.0,106.0,95.0,100.0,98.0,83.0,103.0,104.0,0.075,0.166,0.139,-0.21,1.84,0.46,92.7,84.3,95.1,0.145,0.255,0.466,0.32,0.58,0.211,0.25,0.35,0.103,,,
30,2024-08-27,745864,Double,double,False,467793,680885,Carlos Santana,Spencer Schwellenbach,1,bccd3f8f-c067-4ced-87e5-d098dfccb876,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,,,,99.0,101.0,105.0,109.0,108.0,108.0,112.0,112.0,118.0,0.267,0.201,0.151,,0.12,0.83,0.48,,96.0,,87.0,80.3,0.25,0.45,0.247,0.198,0.296,0.299,,,,0.227,0.432,0.444,93.0,106.0,106.0,95.0,100.0,98.0,83.0,103.0,104.0,0.075,0.166,0.139,-0.21,1.84,0.46,92.7,84.3,95.1,0.145,0.255,0.466,0.32,0.58,0.211,0.25,0.35,0.103,,,
31,2024-08-27,745864,Lineout,field_out,True,680777,680885,Ryan Jeffers,Spencer Schwellenbach,0,3c0d2df1-d838-4738-a742-4b8665a3e49d,680885.0,spencerschwellenbach,Schwellenbach,Right,Spencer Schwellenbach,ATL,3.72,3.04,87.0,106.0,101.0,107.0,0.719,10.55,1.86,7.76,1.03,1.15,0.23,0.439,0.196,0.3,0.452,,,,99.0,101.0,105.0,109.0,108.0,108.0,112.0,112.0,118.0,0.267,0.201,0.151,,0.12,0.83,0.48,,96.0,,87.0,80.3,0.25,0.45,0.247,0.198,0.296,0.299,,,,0.227,0.432,0.444,93.0,106.0,106.0,95.0,100.0,98.0,83.0,103.0,104.0,0.075,0.166,0.139,-0.21,1.84,0.46,92.7,84.3,95.1,0.145,0.255,0.466,0.32,0.58,0.211,0.25,0.35,0.103,,,
