,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff
0,2024-08-10,745955,Strikeout,strikeout,True,663697,668964,Jonathan India,Tobias Myers,0,30eb1c38-79e4-4512-b99d-fbe3329c14c5,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,71.0,101.0,103.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,95.0,99.0,90.0,0.006,0.401,0.238,0.206,0.038,0.11,0.78,-1.02,11.34,2.25,-3.62,1.0,92.9,89.3,81.1,91.5,85.5,77.7,0.212,0.424,0.164,0.348,0.517,0.138,0.173,0.198,0.276,0.094,0.094,0.431,0.462,0.615,0.16,0.0,0.0,0.0
1,2024-08-10,745955,Strikeout,strikeout,True,682829,668964,Elly De La Cruz,Tobias Myers,0,8101ac0d-f269-4e28-9c88-edd8c9760329,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,71.0,101.0,103.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,95.0,99.0,90.0,0.006,0.401,0.238,0.206,0.038,0.11,0.78,-1.02,11.34,2.25,-3.62,1.0,92.9,89.3,81.1,91.5,85.5,77.7,0.212,0.424,0.164,0.348,0.517,0.138,0.173,0.198,0.276,0.094,0.094,0.431,0.462,0.615,0.16,0.0,0.0,0.0
2,2024-08-10,745955,Strikeout,strikeout,True,663886,668964,Tyler Stephenson,Tobias Myers,0,b8318172-9496-479f-a99f-dea7ce55fa4c,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,71.0,101.0,103.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,95.0,99.0,90.0,0.006,0.401,0.238,0.206,0.038,0.11,0.78,-1.02,11.34,2.25,-3.62,1.0,92.9,89.3,81.1,91.5,85.5,77.7,0.212,0.424,0.164,0.348,0.517,0.138,0.173,0.198,0.276,0.094,0.094,0.431,0.462,0.615,0.16,0.0,0.0,0.0
3,2024-08-10,745955,Strikeout,strikeout,True,668930,607259,Brice Turang,Nick Martinez,0,fb089db2-17c2-4bc1-b46f-e6428900db80,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.62,3.27,104.1,109.0,100.0,108.0,0.786,7.16,1.12,8.88,0.95,0.9,0.257,0.388,0.202,0.232,0.437,112.0,115.0,120.0,113.0,103.0,105.0,93.0,111.0,110.0,85.0,102.0,94.0,102.0,109.0,109.0,97.0,109.0,104.0,0.15,0.241,0.207,0.072,0.122,0.208,1.23,0.48,0.6,-1.19,-1.52,0.51,92.6,88.9,80.2,92.0,85.0,81.1,0.202,0.313,0.202,0.319,0.489,0.129,0.261,0.478,0.391,0.227,0.361,0.401,0.323,0.581,0.294,0.246,0.377,0.078
4,2024-08-10,745955,Groundout,field_out,True,694192,607259,Jackson Chourio,Nick Martinez,0,ffe447b8-850e-49cb-be93-2c719bf2bc1e,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.62,3.27,104.1,109.0,100.0,108.0,0.786,7.16,1.12,8.88,0.95,0.9,0.257,0.388,0.202,0.232,0.437,112.0,115.0,120.0,113.0,103.0,105.0,93.0,111.0,110.0,85.0,102.0,94.0,102.0,109.0,109.0,97.0,109.0,104.0,0.15,0.241,0.207,0.072,0.122,0.208,1.23,0.48,0.6,-1.19,-1.52,0.51,92.6,88.9,80.2,92.0,85.0,81.1,0.202,0.313,0.202,0.319,0.489,0.129,0.261,0.478,0.391,0.227,0.361,0.401,0.323,0.581,0.294,0.246,0.377,0.078
5,2024-08-10,745955,Strikeout,strikeout,True,596142,607259,Gary Sánchez,Nick Martinez,0,f4c4cd14-dfad-4357-834c-d20f93e47323,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.62,3.27,104.1,109.0,100.0,108.0,0.786,7.16,1.12,8.88,0.95,0.9,0.257,0.388,0.202,0.232,0.437,112.0,115.0,120.0,113.0,103.0,105.0,93.0,111.0,110.0,85.0,102.0,94.0,102.0,109.0,109.0,97.0,109.0,104.0,0.15,0.241,0.207,0.072,0.122,0.208,1.23,0.48,0.6,-1.19,-1.52,0.51,92.6,88.9,80.2,92.0,85.0,81.1,0.202,0.313,0.202,0.319,0.489,0.129,0.261,0.478,0.391,0.227,0.361,0.401,0.323,0.581,0.294,0.246,0.377,0.078
6,2024-08-10,745955,Pop Out,field_out,True,670770,668964,TJ Friedl,Tobias Myers,0,26906362-ea55-49c1-9877-73b5e34ca0ed,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,71.0,101.0,103.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,95.0,99.0,90.0,0.006,0.401,0.238,0.206,0.038,0.11,0.78,-1.02,11.34,2.25,-3.62,1.0,92.9,89.3,81.1,91.5,85.5,77.7,0.212,0.424,0.164,0.348,0.517,0.138,0.173,0.198,0.276,0.094,0.094,0.431,0.462,0.615,0.16,0.0,0.0,0.0
7,2024-08-10,745955,Strikeout,strikeout,True,668715,668964,Spencer Steer,Tobias Myers,0,7421333c-4b7a-4df2-a69b-fc505b7d8637,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,71.0,101.0,103.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,95.0,99.0,90.0,0.006,0.401,0.238,0.206,0.038,0.11,0.78,-1.02,11.34,2.25,-3.62,1.0,92.9,89.3,81.1,91.5,85.5,77.7,0.212,0.424,0.164,0.348,0.517,0.138,0.173,0.198,0.276,0.094,0.094,0.431,0.462,0.615,0.16,0.0,0.0,0.0
8,2024-08-10,745955,Groundout,field_out,True,600869,668964,Jeimer Candelario,Tobias Myers,0,cbb46d68-7f8b-4ce3-9a52-5140165a1d6b,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,2.99,4.23,108.1,101.0,91.0,97.0,0.817,7.81,2.33,7.81,1.25,0.92,0.262,0.409,0.131,0.313,0.432,106.0,83.0,89.0,71.0,101.0,103.0,86.0,104.0,100.0,71.0,92.0,74.0,92.0,108.0,105.0,95.0,99.0,90.0,0.006,0.401,0.238,0.206,0.038,0.11,0.78,-1.02,11.34,2.25,-3.62,1.0,92.9,89.3,81.1,91.5,85.5,77.7,0.212,0.424,0.164,0.348,0.517,0.138,0.173,0.198,0.276,0.094,0.094,0.431,0.462,0.615,0.16,0.0,0.0,0.0
9,2024-08-10,745955,Strikeout,strikeout,True,661388,607259,William Contreras,Nick Martinez,0,91987001-ff94-48dc-9b49-9a82bdb55c5f,607259.0,nickmartinez,"Martinez, N",Right,Nick Martinez,CIN,3.62,3.27,104.1,109.0,100.0,108.0,0.786,7.16,1.12,8.88,0.95,0.9,0.257,0.388,0.202,0.232,0.437,112.0,115.0,120.0,113.0,103.0,105.0,93.0,111.0,110.0,85.0,102.0,94.0,102.0,109.0,109.0,97.0,109.0,104.0,0.15,0.241,0.207,0.072,0.122,0.208,1.23,0.48,0.6,-1.19,-1.52,0.51,92.6,88.9,80.2,92.0,85.0,81.1,0.202,0.313,0.202,0.319,0.489,0.129,0.261,0.478,0.391,0.227,0.361,0.401,0.323,0.581,0.294,0.246,0.377,0.078
