,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vCH,vSL,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff
21,2024-04-20,746651,Strikeout,strikeout,True,680869,671106,Zack Gelof,Logan Allen,0,3c8856bf-a852-48d9-98a9-87e9042304ac,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-04-20,746651,Double,double,False,680757,622072,Steven Kwan,Alex Wood,0,99f0ee11-d6c3-445c-b502-6160b23dcb92,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,42.0,103.0,97.0,,,,74.0,94.0,91.0,,,,,,0.315,0.224,,,-0.4,-2.72,,,84.5,81.4,,,,0.4,0.6,0.149,0.205,0.25,0.288,,,,83.0,100.0,94.0,0.462,-1.94,90.5,0.351,0.635,0.199,,,,,,,,,,,,,,,,,,
23,2024-04-20,746651,Walk,walk,False,681807,622072,David Fry,Alex Wood,0,d3f9bca4-c5d8-4f49-a2d1-5bf27d27d26c,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,42.0,103.0,97.0,,,,74.0,94.0,91.0,,,,,,0.315,0.224,,,-0.4,-2.72,,,84.5,81.4,,,,0.4,0.6,0.149,0.205,0.25,0.288,,,,83.0,100.0,94.0,0.462,-1.94,90.5,0.351,0.635,0.199,,,,,,,,,,,,,,,,,,
24,2024-04-20,746651,Pop Out,field_out,True,608070,622072,José Ramírez,Alex Wood,0,9e542a0d-3163-4678-ad33-55ded2e6cf13,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,42.0,103.0,97.0,,,,74.0,94.0,91.0,,,,,,0.315,0.224,,,-0.4,-2.72,,,84.5,81.4,,,,0.4,0.6,0.149,0.205,0.25,0.288,,,,83.0,100.0,94.0,0.462,-1.94,90.5,0.351,0.635,0.199,,,,,,,,,,,,,,,,,,
25,2024-04-20,746651,Flyout,field_out,True,647304,622072,Josh Naylor,Alex Wood,1,8a0b972c-9920-4565-8992-50b431df29a6,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,42.0,103.0,97.0,,,,74.0,94.0,91.0,,,,,,0.315,0.224,,,-0.4,-2.72,,,84.5,81.4,,,,0.4,0.6,0.149,0.205,0.25,0.288,,,,83.0,100.0,94.0,0.462,-1.94,90.5,0.351,0.635,0.199,,,,,,,,,,,,,,,,,,
26,2024-04-20,746651,Strikeout,strikeout,True,657656,622072,Ramón Laureano,Alex Wood,0,b40325b1-4f36-4ef6-8fe7-19526e011dcf,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,42.0,103.0,97.0,,,,74.0,94.0,91.0,,,,,,0.315,0.224,,,-0.4,-2.72,,,84.5,81.4,,,,0.4,0.6,0.149,0.205,0.25,0.288,,,,83.0,100.0,94.0,0.462,-1.94,90.5,0.351,0.635,0.199,,,,,,,,,,,,,,,,,,
27,2024-04-20,746651,Groundout,field_out,True,667670,671106,Brent Rooker,Logan Allen,0,1af603fa-07b2-42cb-8ef4-3d7bdd39a0f6,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-04-20,746651,Flyout,field_out,True,647351,671106,Abraham Toro,Logan Allen,0,695ebe90-9bfa-4209-9b75-adb8e16145a8,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-04-20,746651,Strikeout,strikeout,True,669127,671106,Shea Langeliers,Logan Allen,0,e150fa60-621e-4462-b4dd-ba6a5ab17165,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-04-20,746651,Flyout,field_out,True,671289,622072,Tyler Freeman,Alex Wood,0,5ac7e7ea-bd50-4987-8760-1b0589d78dfc,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,42.0,103.0,97.0,,,,74.0,94.0,91.0,,,,,,0.315,0.224,,,-0.4,-2.72,,,84.5,81.4,,,,0.4,0.6,0.149,0.205,0.25,0.288,,,,83.0,100.0,94.0,0.462,-1.94,90.5,0.351,0.635,0.199,,,,,,,,,,,,,,,,,,
31,2024-04-20,746651,Single,single,False,672356,622072,Gabriel Arias,Alex Wood,0,232b41ae-4efe-4301-94d7-a31210a19519,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,42.0,103.0,97.0,,,,74.0,94.0,91.0,,,,,,0.315,0.224,,,-0.4,-2.72,,,84.5,81.4,,,,0.4,0.6,0.149,0.205,0.25,0.288,,,,83.0,100.0,94.0,0.462,-1.94,90.5,0.351,0.635,0.199,,,,,,,,,,,,,,,,,,
32,2024-04-20,746651,Pop Out,field_out,True,595978,622072,Austin Hedges,Alex Wood,0,4d6f1485-ff6a-4aea-a7d8-2f740c262780,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,42.0,103.0,97.0,,,,74.0,94.0,91.0,,,,,,0.315,0.224,,,-0.4,-2.72,,,84.5,81.4,,,,0.4,0.6,0.149,0.205,0.25,0.288,,,,83.0,100.0,94.0,0.462,-1.94,90.5,0.351,0.635,0.199,,,,,,,,,,,,,,,,,,
33,2024-04-20,746651,Strikeout,strikeout,True,677587,622072,Brayan Rocchio,Alex Wood,0,8c5383bd-a4f3-43d7-b4da-409e56e117f1,622072.0,alexwood,Wood,Left,Alex Wood,OAK,5.26,6.58,39.1,99.0,71.0,93.0,0.814,7.55,4.35,11.67,1.37,0.98,0.287,0.318,0.109,0.357,0.44,42.0,103.0,97.0,,,,74.0,94.0,91.0,,,,,,0.315,0.224,,,-0.4,-2.72,,,84.5,81.4,,,,0.4,0.6,0.149,0.205,0.25,0.288,,,,83.0,100.0,94.0,0.462,-1.94,90.5,0.351,0.635,0.199,,,,,,,,,,,,,,,,,,
34,2024-04-20,746651,Home Run,home_run,False,676116,671106,Ryan Noda,Logan Allen,0,a92f57ea-2359-41cd-88c1-f2f1b29ebb9c,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-04-20,746651,Groundout,field_out,True,669397,671106,Nick Allen,Logan Allen,0,3aa24475-5c2e-4cb7-a721-0bcc9fc2f9b4,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-04-20,746651,Home Run,home_run,False,680474,671106,Max Schuemann,Logan Allen,0,5a09101c-4592-439d-be93-3db9adb74267,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-04-20,746651,Single,single,True,665923,671106,Esteury Ruiz,Logan Allen,1,588ba467-a93c-41f4-9891-a101c33b6597,671106.0,loganallen,"Allen, L.T.",Left,Logan Allen,CLE,5.67,5.5,87.1,97.0,78.0,92.0,0.793,7.83,3.61,10.31,1.85,1.07,0.258,0.362,0.151,0.321,0.409,101.0,94.0,97.0,61.0,98.0,88.0,91.0,98.0,86.0,92.0,99.0,97.0,0.483,0.15,0.183,0.183,-1.5,0.37,-2.18,-1.11,91.2,85.4,81.6,78.6,0.329,0.593,0.159,0.254,0.479,0.278,0.263,0.509,0.355,0.245,0.449,0.196,,,,,,,,,,,,,,,,,,,,,,,,,,,
