,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,CH%,wFA/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vCH,vSI,vSL,vKC,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU
10,2024-08-06,746519,Single,single,False,664056,607536,Harrison Bader,Kyle Freeland,1,d2744a81-dd1b-4422-8082-1f9145cfb278,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,70.0,100.0,92.0,86.0,106.0,99.0,63.0,103.0,102.0,129.0,99.0,106.0,0.267,0.208,0.228,0.193,0.103,-0.56,-1.66,-1.76,0.9,-2.53,91.9,86.4,91.6,87.1,83.8,0.33,0.6,0.061,0.173,0.213,0.477,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,,,,,,,,,,,,,,,,,,
11,2024-08-06,746519,Strikeout,strikeout,True,621438,607536,Tyrone Taylor,Kyle Freeland,0,033493c9-afb8-4227-85f9-c992b2cff615,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,70.0,100.0,92.0,86.0,106.0,99.0,63.0,103.0,102.0,129.0,99.0,106.0,0.267,0.208,0.228,0.193,0.103,-0.56,-1.66,-1.76,0.9,-2.53,91.9,86.4,91.6,87.1,83.8,0.33,0.6,0.061,0.173,0.213,0.477,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,,,,,,,,,,,,,,,,,,
12,2024-08-06,746519,Strikeout,strikeout,True,641857,622663,Ryan McMahon,Luis Severino,0,a45086af-cebf-481d-85d8-29bfe6ba9e47,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,,,,0.253,0.351,0.229,,0.082,0.31,0.88,0.04,,-2.98,96.1,86.1,95.6,85.7,,0.289,0.434,0.123,,,,0.231,0.382,0.222,0.263,0.342,0.282,0.333,0.622,0.182,92.0,93.0,90.0,0.084,0.95,92.7,0.156,0.24,0.357,0.186,0.279,0.239,,,,,,
13,2024-08-06,746519,Hit By Pitch,hit_by_pitch,False,663898,622663,Brendan Rodgers,Luis Severino,0,f74af3e6-22c7-452e-b351-188441186c8c,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,,,,0.253,0.351,0.229,,0.082,0.31,0.88,0.04,,-2.98,96.1,86.1,95.6,85.7,,0.289,0.434,0.123,,,,0.231,0.382,0.222,0.263,0.342,0.282,0.333,0.622,0.182,92.0,93.0,90.0,0.084,0.95,92.7,0.156,0.24,0.357,0.186,0.279,0.239,,,,,,
14,2024-08-06,746519,Single,single,False,592178,622663,Kris Bryant,Luis Severino,1,4de32fcc-4cf1-478b-879d-318278445215,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,,,,0.253,0.351,0.229,,0.082,0.31,0.88,0.04,,-2.98,96.1,86.1,95.6,85.7,,0.289,0.434,0.123,,,,0.231,0.382,0.222,0.263,0.342,0.282,0.333,0.622,0.182,92.0,93.0,90.0,0.084,0.95,92.7,0.156,0.24,0.357,0.186,0.279,0.239,,,,,,
15,2024-08-06,746519,Fielders Choice Out,fielders_choice_out,True,669911,622663,Michael Toglia,Luis Severino,1,f4e348fd-a8ca-4c4e-beee-0b47cf2bd92f,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,,,,0.253,0.351,0.229,,0.082,0.31,0.88,0.04,,-2.98,96.1,86.1,95.6,85.7,,0.289,0.434,0.123,,,,0.231,0.382,0.222,0.263,0.342,0.282,0.333,0.622,0.182,92.0,93.0,90.0,0.084,0.95,92.7,0.156,0.24,0.357,0.186,0.279,0.239,,,,,,
16,2024-08-06,746519,Forceout,force_out,True,553869,622663,Elias Díaz,Luis Severino,1,07332f8b-3eaf-4f3b-a23e-e005b5fa3ee7,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,,,,0.253,0.351,0.229,,0.082,0.31,0.88,0.04,,-2.98,96.1,86.1,95.6,85.7,,0.289,0.434,0.123,,,,0.231,0.382,0.222,0.263,0.342,0.282,0.333,0.622,0.182,92.0,93.0,90.0,0.084,0.95,92.7,0.156,0.24,0.357,0.186,0.279,0.239,,,,,,
17,2024-08-06,746519,Strikeout,strikeout,True,596019,607536,Francisco Lindor,Kyle Freeland,0,67a806e4-61ca-4aa6-b2f3-75236c2a780b,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,70.0,100.0,92.0,86.0,106.0,99.0,63.0,103.0,102.0,129.0,99.0,106.0,0.267,0.208,0.228,0.193,0.103,-0.56,-1.66,-1.76,0.9,-2.53,91.9,86.4,91.6,87.1,83.8,0.33,0.6,0.061,0.173,0.213,0.477,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,,,,,,,,,,,,,,,,,,
18,2024-08-06,746519,Groundout,field_out,True,607043,607536,Brandon Nimmo,Kyle Freeland,0,73283fc0-2a79-44c8-b736-833c4d309043,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,70.0,100.0,92.0,86.0,106.0,99.0,63.0,103.0,102.0,129.0,99.0,106.0,0.267,0.208,0.228,0.193,0.103,-0.56,-1.66,-1.76,0.9,-2.53,91.9,86.4,91.6,87.1,83.8,0.33,0.6,0.061,0.173,0.213,0.477,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,,,,,,,,,,,,,,,,,,
19,2024-08-06,746519,Walk,walk,False,502110,607536,J.D. Martinez,Kyle Freeland,0,dda5b2a6-3070-43cc-ab06-c9b339539e9c,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,70.0,100.0,92.0,86.0,106.0,99.0,63.0,103.0,102.0,129.0,99.0,106.0,0.267,0.208,0.228,0.193,0.103,-0.56,-1.66,-1.76,0.9,-2.53,91.9,86.4,91.6,87.1,83.8,0.33,0.6,0.061,0.173,0.213,0.477,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,,,,,,,,,,,,,,,,,,
20,2024-08-06,746519,Strikeout,strikeout,True,624413,607536,Pete Alonso,Kyle Freeland,0,0ee27f73-a9b9-45de-b070-ce25624a24d6,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,70.0,100.0,92.0,86.0,106.0,99.0,63.0,103.0,102.0,129.0,99.0,106.0,0.267,0.208,0.228,0.193,0.103,-0.56,-1.66,-1.76,0.9,-2.53,91.9,86.4,91.6,87.1,83.8,0.33,0.6,0.061,0.173,0.213,0.477,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,,,,,,,,,,,,,,,,,,
21,2024-08-06,746519,Groundout,field_out,True,595909,622663,Jake Cave,Luis Severino,0,6b8aaa21-1cc3-4331-9149-53cdffbca413,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,,,,0.253,0.351,0.229,,0.082,0.31,0.88,0.04,,-2.98,96.1,86.1,95.6,85.7,,0.289,0.434,0.123,,,,0.231,0.382,0.222,0.263,0.342,0.282,0.333,0.622,0.182,92.0,93.0,90.0,0.084,0.95,92.7,0.156,0.24,0.357,0.186,0.279,0.239,,,,,,
22,2024-08-06,746519,Single,single,False,453568,622663,Charlie Blackmon,Luis Severino,0,afa1e0e3-ac56-43ee-8cea-e14f80e5bdda,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,,,,0.253,0.351,0.229,,0.082,0.31,0.88,0.04,,-2.98,96.1,86.1,95.6,85.7,,0.289,0.434,0.123,,,,0.231,0.382,0.222,0.263,0.342,0.282,0.333,0.622,0.182,92.0,93.0,90.0,0.084,0.95,92.7,0.156,0.24,0.357,0.186,0.279,0.239,,,,,,
23,2024-08-06,746519,Flyout,field_out,True,678662,622663,Ezequiel Tovar,Luis Severino,0,801aa92f-ba88-413a-b3f6-a13cf2b99a7c,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,,,,0.253,0.351,0.229,,0.082,0.31,0.88,0.04,,-2.98,96.1,86.1,95.6,85.7,,0.289,0.434,0.123,,,,0.231,0.382,0.222,0.263,0.342,0.282,0.333,0.622,0.182,92.0,93.0,90.0,0.084,0.95,92.7,0.156,0.24,0.357,0.186,0.279,0.239,,,,,,
24,2024-08-06,746519,Single,single,False,686668,622663,Brenton Doyle,Luis Severino,1,87c663fd-a924-4e0f-b2c9-f16a0908e642,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,,,,0.253,0.351,0.229,,0.082,0.31,0.88,0.04,,-2.98,96.1,86.1,95.6,85.7,,0.289,0.434,0.123,,,,0.231,0.382,0.222,0.263,0.342,0.282,0.333,0.622,0.182,92.0,93.0,90.0,0.084,0.95,92.7,0.156,0.24,0.357,0.186,0.279,0.239,,,,,,
25,2024-08-06,746519,Strikeout,strikeout,True,641857,622663,Ryan McMahon,Luis Severino,0,3afdda20-a764-4952-abd1-8d4acf2666ae,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,,,,0.253,0.351,0.229,,0.082,0.31,0.88,0.04,,-2.98,96.1,86.1,95.6,85.7,,0.289,0.434,0.123,,,,0.231,0.382,0.222,0.263,0.342,0.282,0.333,0.622,0.182,92.0,93.0,90.0,0.084,0.95,92.7,0.156,0.24,0.357,0.186,0.279,0.239,,,,,,
26,2024-08-06,746519,Flyout,field_out,True,668901,607536,Mark Vientos,Kyle Freeland,0,b6867a6a-be2d-439d-ae02-7eb15b1b870d,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,70.0,100.0,92.0,86.0,106.0,99.0,63.0,103.0,102.0,129.0,99.0,106.0,0.267,0.208,0.228,0.193,0.103,-0.56,-1.66,-1.76,0.9,-2.53,91.9,86.4,91.6,87.1,83.8,0.33,0.6,0.061,0.173,0.213,0.477,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,,,,,,,,,,,,,,,,,,
27,2024-08-06,746519,Strikeout,strikeout,True,578428,607536,Jose Iglesias,Kyle Freeland,0,e7a8a662-52c9-4929-86b3-e789938ed7b4,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,70.0,100.0,92.0,86.0,106.0,99.0,63.0,103.0,102.0,129.0,99.0,106.0,0.267,0.208,0.228,0.193,0.103,-0.56,-1.66,-1.76,0.9,-2.53,91.9,86.4,91.6,87.1,83.8,0.33,0.6,0.061,0.173,0.213,0.477,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,,,,,,,,,,,,,,,,,,
28,2024-08-06,746519,Flyout,field_out,True,620443,607536,Luis Torrens,Kyle Freeland,0,445f609c-b284-49a4-8ad6-b355af172da8,607536.0,kylefreeland,Freeland,Left,Kyle Freeland,COL,5.51,4.94,85.0,102.0,83.0,98.0,0.829,7.09,2.54,10.69,1.48,1.17,0.204,0.434,0.147,0.344,0.432,56.0,98.0,84.0,70.0,100.0,92.0,86.0,106.0,99.0,63.0,103.0,102.0,129.0,99.0,106.0,0.267,0.208,0.228,0.193,0.103,-0.56,-1.66,-1.76,0.9,-2.53,91.9,86.4,91.6,87.1,83.8,0.33,0.6,0.061,0.173,0.213,0.477,0.274,0.411,0.067,0.354,0.677,0.179,0.4,0.6,0.141,,,,,,,,,,,,,,,,,,
29,2024-08-06,746519,Single,single,False,663898,622663,Brendan Rodgers,Luis Severino,0,b67abbff-47e5-442f-990d-c54abb977570,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,,,,0.253,0.351,0.229,,0.082,0.31,0.88,0.04,,-2.98,96.1,86.1,95.6,85.7,,0.289,0.434,0.123,,,,0.231,0.382,0.222,0.263,0.342,0.282,0.333,0.622,0.182,92.0,93.0,90.0,0.084,0.95,92.7,0.156,0.24,0.357,0.186,0.279,0.239,,,,,,
30,2024-08-06,746519,Pop Out,field_out,True,592178,622663,Kris Bryant,Luis Severino,0,598c21f4-d7da-47c3-bd8b-4d7366255414,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,,,,0.253,0.351,0.229,,0.082,0.31,0.88,0.04,,-2.98,96.1,86.1,95.6,85.7,,0.289,0.434,0.123,,,,0.231,0.382,0.222,0.263,0.342,0.282,0.333,0.622,0.182,92.0,93.0,90.0,0.084,0.95,92.7,0.156,0.24,0.357,0.186,0.279,0.239,,,,,,
31,2024-08-06,746519,Strikeout,strikeout,True,669911,622663,Michael Toglia,Luis Severino,0,666c3698-95af-43d9-a1b3-5ed74f7c9e9b,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,,,,0.253,0.351,0.229,,0.082,0.31,0.88,0.04,,-2.98,96.1,86.1,95.6,85.7,,0.289,0.434,0.123,,,,0.231,0.382,0.222,0.263,0.342,0.282,0.333,0.622,0.182,92.0,93.0,90.0,0.084,0.95,92.7,0.156,0.24,0.357,0.186,0.279,0.239,,,,,,
32,2024-08-06,746519,Double,double,False,553869,622663,Elias Díaz,Luis Severino,1,3b60679d-661c-4c9c-a1cc-9c9bf19b753f,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,,,,0.253,0.351,0.229,,0.082,0.31,0.88,0.04,,-2.98,96.1,86.1,95.6,85.7,,0.289,0.434,0.123,,,,0.231,0.382,0.222,0.263,0.342,0.282,0.333,0.622,0.182,92.0,93.0,90.0,0.084,0.95,92.7,0.156,0.24,0.357,0.186,0.279,0.239,,,,,,
