,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CH%,wFA/C,wSL/C,wCH/C,vFA,vCH,vSL,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,ST_ba,ST_slg,ST_whiff,FS%,wFS/C,vFS,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
10,2024-08-23,745870,Single,single,False,680777,669467,Ryan Jeffers,Andre Pallante,0,7bdca04a-34db-4a06-a3fc-1ec43f8cde11,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,,,,87.0,90.0,93.0,114.0,102.0,108.0,0.516,0.161,,1.43,-0.29,,94.7,,87.9,0.238,0.302,0.177,0.302,0.415,0.284,,,,83.0,99.0,88.0,88.0,98.0,107.0,0.195,0.128,0.28,-1.13,95.0,79.9,0.234,0.344,0.14,0.208,0.34,0.333,,,,,,,,,,,,,,,,,,,,,
11,2024-08-23,745870,Flyout,field_out,True,467793,669467,Carlos Santana,Andre Pallante,0,41c64d7b-7f64-4e30-9912-a40f6db8ba2c,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,,,,87.0,90.0,93.0,114.0,102.0,108.0,0.516,0.161,,1.43,-0.29,,94.7,,87.9,0.238,0.302,0.177,0.302,0.415,0.284,,,,83.0,99.0,88.0,88.0,98.0,107.0,0.195,0.128,0.28,-1.13,95.0,79.9,0.234,0.344,0.14,0.208,0.34,0.333,,,,,,,,,,,,,,,,,,,,,
12,2024-08-23,745870,Single,single,False,596146,669467,Max Kepler,Andre Pallante,1,1ed4c560-5f02-4e48-a5bb-1275e912474c,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,,,,87.0,90.0,93.0,114.0,102.0,108.0,0.516,0.161,,1.43,-0.29,,94.7,,87.9,0.238,0.302,0.177,0.302,0.415,0.284,,,,83.0,99.0,88.0,88.0,98.0,107.0,0.195,0.128,0.28,-1.13,95.0,79.9,0.234,0.344,0.14,0.208,0.34,0.333,,,,,,,,,,,,,,,,,,,,,
13,2024-08-23,745870,Walk,walk,False,666397,669467,Edouard Julien,Andre Pallante,1,232670be-12b0-44e0-b010-9336e5cfd8a9,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,,,,87.0,90.0,93.0,114.0,102.0,108.0,0.516,0.161,,1.43,-0.29,,94.7,,87.9,0.238,0.302,0.177,0.302,0.415,0.284,,,,83.0,99.0,88.0,88.0,98.0,107.0,0.195,0.128,0.28,-1.13,95.0,79.9,0.234,0.344,0.14,0.208,0.34,0.333,,,,,,,,,,,,,,,,,,,,,
14,2024-08-23,745870,Single,single,False,668885,669467,Austin Martin,Andre Pallante,1,d05de87e-5c22-48bd-a363-05b8350a501f,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,,,,87.0,90.0,93.0,114.0,102.0,108.0,0.516,0.161,,1.43,-0.29,,94.7,,87.9,0.238,0.302,0.177,0.302,0.415,0.284,,,,83.0,99.0,88.0,88.0,98.0,107.0,0.195,0.128,0.28,-1.13,95.0,79.9,0.234,0.344,0.14,0.208,0.34,0.333,,,,,,,,,,,,,,,,,,,,,
15,2024-08-23,745870,Forceout,force_out,True,650489,669467,Willi Castro,Andre Pallante,1,0fb23687-e457-48c1-97e5-b99263668afe,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,,,,87.0,90.0,93.0,114.0,102.0,108.0,0.516,0.161,,1.43,-0.29,,94.7,,87.9,0.238,0.302,0.177,0.302,0.415,0.284,,,,83.0,99.0,88.0,88.0,98.0,107.0,0.195,0.128,0.28,-1.13,95.0,79.9,0.234,0.344,0.14,0.208,0.34,0.333,,,,,,,,,,,,,,,,,,,,,
16,2024-08-23,745870,Strikeout,strikeout,True,663616,669467,Trevor Larnach,Andre Pallante,0,7ac28ead-4a59-419e-94f1-0ce001411ba1,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,,,,87.0,90.0,93.0,114.0,102.0,108.0,0.516,0.161,,1.43,-0.29,,94.7,,87.9,0.238,0.302,0.177,0.302,0.415,0.284,,,,83.0,99.0,88.0,88.0,98.0,107.0,0.195,0.128,0.28,-1.13,95.0,79.9,0.234,0.344,0.14,0.208,0.34,0.333,,,,,,,,,,,,,,,,,,,,,
17,2024-08-23,745870,Strikeout,strikeout,True,502671,701581,Paul Goldschmidt,David Festa,0,1202e462-3e11-4b01-9960-770566c3999e,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,104.0,97.0,98.0,123.0,101.0,106.0,0.407,0.316,0.277,-1.1,1.57,-0.9,94.8,88.5,86.2,0.304,0.571,0.194,0.203,0.339,0.25,0.2,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-23,745870,Walk,walk,False,572761,701581,Matt Carpenter,David Festa,0,988efff8-bb16-4ef4-b923-ffc3da688f1e,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,104.0,97.0,98.0,123.0,101.0,106.0,0.407,0.316,0.277,-1.1,1.57,-0.9,94.8,88.5,86.2,0.304,0.571,0.194,0.203,0.339,0.25,0.2,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-23,745870,Forceout,force_out,True,687363,701581,Victor Scott II,David Festa,1,cc0acc00-da05-44c9-938c-41004d60480e,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,104.0,97.0,98.0,123.0,101.0,106.0,0.407,0.316,0.277,-1.1,1.57,-0.9,94.8,88.5,86.2,0.304,0.571,0.194,0.203,0.339,0.25,0.2,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-23,745870,Single,single,False,691026,701581,Masyn Winn,David Festa,1,0a67dc08-4760-49a7-925a-7be0dc205fe7,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,104.0,97.0,98.0,123.0,101.0,106.0,0.407,0.316,0.277,-1.1,1.57,-0.9,94.8,88.5,86.2,0.304,0.571,0.194,0.203,0.339,0.25,0.2,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-23,745870,Groundout,field_out,True,676475,701581,Alec Burleson,David Festa,0,6b884e61-4bae-46e9-962b-b1575129618c,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,104.0,97.0,98.0,123.0,101.0,106.0,0.407,0.316,0.277,-1.1,1.57,-0.9,94.8,88.5,86.2,0.304,0.571,0.194,0.203,0.339,0.25,0.2,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-23,745870,Groundout,field_out,True,668904,669467,Royce Lewis,Andre Pallante,0,be39edee-f317-418b-a77a-78fbec00b756,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,,,,87.0,90.0,93.0,114.0,102.0,108.0,0.516,0.161,,1.43,-0.29,,94.7,,87.9,0.238,0.302,0.177,0.302,0.415,0.284,,,,83.0,99.0,88.0,88.0,98.0,107.0,0.195,0.128,0.28,-1.13,95.0,79.9,0.234,0.344,0.14,0.208,0.34,0.333,,,,,,,,,,,,,,,,,,,,,
23,2024-08-23,745870,Flyout,field_out,True,670242,669467,Matt Wallner,Andre Pallante,0,751eb18b-6537-4a26-b258-c2e22b981e87,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,,,,87.0,90.0,93.0,114.0,102.0,108.0,0.516,0.161,,1.43,-0.29,,94.7,,87.9,0.238,0.302,0.177,0.302,0.415,0.284,,,,83.0,99.0,88.0,88.0,98.0,107.0,0.195,0.128,0.28,-1.13,95.0,79.9,0.234,0.344,0.14,0.208,0.34,0.333,,,,,,,,,,,,,,,,,,,,,
24,2024-08-23,745870,Single,single,False,680777,669467,Ryan Jeffers,Andre Pallante,0,1bce059b-a409-48ca-885b-ca5c55205738,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,,,,87.0,90.0,93.0,114.0,102.0,108.0,0.516,0.161,,1.43,-0.29,,94.7,,87.9,0.238,0.302,0.177,0.302,0.415,0.284,,,,83.0,99.0,88.0,88.0,98.0,107.0,0.195,0.128,0.28,-1.13,95.0,79.9,0.234,0.344,0.14,0.208,0.34,0.333,,,,,,,,,,,,,,,,,,,,,
25,2024-08-23,745870,Groundout,field_out,True,467793,669467,Carlos Santana,Andre Pallante,0,3364b77a-55cb-4672-803c-e99bbf3817bc,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,,,,87.0,90.0,93.0,114.0,102.0,108.0,0.516,0.161,,1.43,-0.29,,94.7,,87.9,0.238,0.302,0.177,0.302,0.415,0.284,,,,83.0,99.0,88.0,88.0,98.0,107.0,0.195,0.128,0.28,-1.13,95.0,79.9,0.234,0.344,0.14,0.208,0.34,0.333,,,,,,,,,,,,,,,,,,,,,
26,2024-08-23,745870,Double,double,False,575929,701581,Willson Contreras,David Festa,0,a4203302-5858-450c-821b-d21e83963b9f,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,104.0,97.0,98.0,123.0,101.0,106.0,0.407,0.316,0.277,-1.1,1.57,-0.9,94.8,88.5,86.2,0.304,0.571,0.194,0.203,0.339,0.25,0.2,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-23,745870,Walk,walk,False,680977,701581,Brendan Donovan,David Festa,0,0be0164e-cdd1-4ef5-bc63-c212768a1b83,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,104.0,97.0,98.0,123.0,101.0,106.0,0.407,0.316,0.277,-1.1,1.57,-0.9,94.8,88.5,86.2,0.304,0.571,0.194,0.203,0.339,0.25,0.2,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-23,745870,Strikeout,strikeout,True,571448,701581,Nolan Arenado,David Festa,0,1d4dc832-05fc-40bd-89ca-12a0a0ed140a,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,104.0,97.0,98.0,123.0,101.0,106.0,0.407,0.316,0.277,-1.1,1.57,-0.9,94.8,88.5,86.2,0.304,0.571,0.194,0.203,0.339,0.25,0.2,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-23,745870,Double,double,False,663457,701581,Lars Nootbaar,David Festa,1,c0f9857d-3d7d-49f4-b781-566071ef61f8,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,104.0,97.0,98.0,123.0,101.0,106.0,0.407,0.316,0.277,-1.1,1.57,-0.9,94.8,88.5,86.2,0.304,0.571,0.194,0.203,0.339,0.25,0.2,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-08-23,745870,Flyout,field_out,True,502671,701581,Paul Goldschmidt,David Festa,0,86f26872-1ee0-44b1-bba4-f0ef049cb6ab,701581.0,davidfesta,"Festa, D",Right,David Festa,MIN,4.89,4.11,42.1,101.0,100.0,103.0,0.738,10.84,2.55,8.29,1.7,0.79,0.246,0.439,0.193,0.351,0.408,71.0,108.0,107.0,104.0,97.0,98.0,123.0,101.0,106.0,0.407,0.316,0.277,-1.1,1.57,-0.9,94.8,88.5,86.2,0.304,0.571,0.194,0.203,0.339,0.25,0.2,0.5,0.417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-23,745870,Walk,walk,False,663609,573204,Luken Baker,Caleb Thielbar,0,49a4571c-f57c-4f7d-b85a-02bddaedcb44,573204.0,calebthielbar,Thielbar,Left,Caleb Thielbar,MIN,5.87,4.47,38.1,104.0,111.0,104.0,0.766,10.33,4.23,9.63,1.17,0.89,0.188,0.438,0.161,0.25,0.446,,,,85.0,104.0,96.0,138.0,105.0,110.0,0.426,0.325,,-1.43,-0.45,,93.3,,81.5,0.325,0.494,0.164,,,,,,,,,,,,,,,,,,,,,,0.103,0.207,0.419,117.0,105.0,109.0,0.249,1.2,74.1,0.268,0.415,0.283,,,,,,,,,,,,
32,2024-08-23,745870,Strikeout,strikeout,True,687363,573204,Victor Scott II,Caleb Thielbar,0,824a10f8-99e8-4ef5-891e-9a5da5e0a466,573204.0,calebthielbar,Thielbar,Left,Caleb Thielbar,MIN,5.87,4.47,38.1,104.0,111.0,104.0,0.766,10.33,4.23,9.63,1.17,0.89,0.188,0.438,0.161,0.25,0.446,,,,85.0,104.0,96.0,138.0,105.0,110.0,0.426,0.325,,-1.43,-0.45,,93.3,,81.5,0.325,0.494,0.164,,,,,,,,,,,,,,,,,,,,,,0.103,0.207,0.419,117.0,105.0,109.0,0.249,1.2,74.1,0.268,0.415,0.283,,,,,,,,,,,,
33,2024-08-23,745870,Strikeout,strikeout,True,596146,669467,Max Kepler,Andre Pallante,0,13d8fc02-ab22-4069-85c2-d712c8f404a6,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,,,,87.0,90.0,93.0,114.0,102.0,108.0,0.516,0.161,,1.43,-0.29,,94.7,,87.9,0.238,0.302,0.177,0.302,0.415,0.284,,,,83.0,99.0,88.0,88.0,98.0,107.0,0.195,0.128,0.28,-1.13,95.0,79.9,0.234,0.344,0.14,0.208,0.34,0.333,,,,,,,,,,,,,,,,,,,,,
34,2024-08-23,745870,Strikeout,strikeout,True,666397,669467,Edouard Julien,Andre Pallante,0,f49b1d16-2710-4033-b510-4f79c451ff89,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,,,,87.0,90.0,93.0,114.0,102.0,108.0,0.516,0.161,,1.43,-0.29,,94.7,,87.9,0.238,0.302,0.177,0.302,0.415,0.284,,,,83.0,99.0,88.0,88.0,98.0,107.0,0.195,0.128,0.28,-1.13,95.0,79.9,0.234,0.344,0.14,0.208,0.34,0.333,,,,,,,,,,,,,,,,,,,,,
35,2024-08-23,745870,Lineout,field_out,True,668885,669467,Austin Martin,Andre Pallante,0,a12b3d57-f7d2-4dcc-a121-48976b65b4cf,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,3.8,3.47,92.1,95.0,91.0,96.0,0.816,6.63,3.41,8.48,0.58,2.83,0.239,0.396,0.186,0.253,0.424,,,,87.0,90.0,93.0,114.0,102.0,108.0,0.516,0.161,,1.43,-0.29,,94.7,,87.9,0.238,0.302,0.177,0.302,0.415,0.284,,,,83.0,99.0,88.0,88.0,98.0,107.0,0.195,0.128,0.28,-1.13,95.0,79.9,0.234,0.344,0.14,0.208,0.34,0.333,,,,,,,,,,,,,,,,,,,,,
36,2024-08-23,745870,Single,single,False,691026,573204,Masyn Winn,Caleb Thielbar,0,6b3f93eb-e044-4ed8-95c0-4f4ea81488f8,573204.0,calebthielbar,Thielbar,Left,Caleb Thielbar,MIN,5.87,4.47,38.1,104.0,111.0,104.0,0.766,10.33,4.23,9.63,1.17,0.89,0.188,0.438,0.161,0.25,0.446,,,,85.0,104.0,96.0,138.0,105.0,110.0,0.426,0.325,,-1.43,-0.45,,93.3,,81.5,0.325,0.494,0.164,,,,,,,,,,,,,,,,,,,,,,0.103,0.207,0.419,117.0,105.0,109.0,0.249,1.2,74.1,0.268,0.415,0.283,,,,,,,,,,,,
37,2024-08-23,745870,Flyout,field_out,True,676475,573204,Alec Burleson,Caleb Thielbar,0,5c7f836a-2dc9-4c34-a6c3-b671cdc15eb9,573204.0,calebthielbar,Thielbar,Left,Caleb Thielbar,MIN,5.87,4.47,38.1,104.0,111.0,104.0,0.766,10.33,4.23,9.63,1.17,0.89,0.188,0.438,0.161,0.25,0.446,,,,85.0,104.0,96.0,138.0,105.0,110.0,0.426,0.325,,-1.43,-0.45,,93.3,,81.5,0.325,0.494,0.164,,,,,,,,,,,,,,,,,,,,,,0.103,0.207,0.419,117.0,105.0,109.0,0.249,1.2,74.1,0.268,0.415,0.283,,,,,,,,,,,,
