,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC,CU_ba,CU_slg,CU_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff
0,2024-08-25,745212,Field Error,field_error,False,666149,693433,Tyler Fitzgerald,Bryan Woo,0,f84f210c-a8ef-49e2-9dad-a69c0235cb28,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.05,2.29,87.2,108.0,103.0,108.0,0.812,6.98,0.92,6.37,0.62,1.06,0.287,0.346,0.154,0.213,0.512,82.0,101.0,95.0,97.0,110.0,108.0,118.0,111.0,111.0,113.0,103.0,110.0,0.237,0.509,0.16,0.094,1.75,2.42,1.59,2.87,94.7,89.5,94.5,84.2,0.208,0.319,0.25,0.211,0.289,0.101,0.122,0.195,0.148,0.261,0.348,0.208,0.087,0.087,0.333,,,,,,,,,,,,,,,,,,
1,2024-08-25,745212,Strikeout,strikeout,True,664774,693433,LaMonte Wade Jr.,Bryan Woo,0,a9d5ab49-a15d-4612-a72e-38317a60c1e8,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.05,2.29,87.2,108.0,103.0,108.0,0.812,6.98,0.92,6.37,0.62,1.06,0.287,0.346,0.154,0.213,0.512,82.0,101.0,95.0,97.0,110.0,108.0,118.0,111.0,111.0,113.0,103.0,110.0,0.237,0.509,0.16,0.094,1.75,2.42,1.59,2.87,94.7,89.5,94.5,84.2,0.208,0.319,0.25,0.211,0.289,0.101,0.122,0.195,0.148,0.261,0.348,0.208,0.087,0.087,0.333,,,,,,,,,,,,,,,,,,
2,2024-08-25,745212,Home Run,home_run,False,671218,693433,Heliot Ramos,Bryan Woo,1,f1ac70d1-86c6-4355-bf49-bfb035bc55aa,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.05,2.29,87.2,108.0,103.0,108.0,0.812,6.98,0.92,6.37,0.62,1.06,0.287,0.346,0.154,0.213,0.512,82.0,101.0,95.0,97.0,110.0,108.0,118.0,111.0,111.0,113.0,103.0,110.0,0.237,0.509,0.16,0.094,1.75,2.42,1.59,2.87,94.7,89.5,94.5,84.2,0.208,0.319,0.25,0.211,0.289,0.101,0.122,0.195,0.148,0.261,0.348,0.208,0.087,0.087,0.333,,,,,,,,,,,,,,,,,,
3,2024-08-25,745212,Strikeout,strikeout,True,624424,693433,Michael Conforto,Bryan Woo,0,c62cb114-5aba-4d4f-ae7b-c9e50de27be1,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.05,2.29,87.2,108.0,103.0,108.0,0.812,6.98,0.92,6.37,0.62,1.06,0.287,0.346,0.154,0.213,0.512,82.0,101.0,95.0,97.0,110.0,108.0,118.0,111.0,111.0,113.0,103.0,110.0,0.237,0.509,0.16,0.094,1.75,2.42,1.59,2.87,94.7,89.5,94.5,84.2,0.208,0.319,0.25,0.211,0.289,0.101,0.122,0.195,0.148,0.261,0.348,0.208,0.087,0.087,0.333,,,,,,,,,,,,,,,,,,
4,2024-08-25,745212,Strikeout,strikeout,True,656305,693433,Matt Chapman,Bryan Woo,0,a860c950-9147-4bf6-a321-d467bfec0529,693433.0,bryanwoo,Woo,Right,Bryan Woo,SEA,2.05,2.29,87.2,108.0,103.0,108.0,0.812,6.98,0.92,6.37,0.62,1.06,0.287,0.346,0.154,0.213,0.512,82.0,101.0,95.0,97.0,110.0,108.0,118.0,111.0,111.0,113.0,103.0,110.0,0.237,0.509,0.16,0.094,1.75,2.42,1.59,2.87,94.7,89.5,94.5,84.2,0.208,0.319,0.25,0.211,0.289,0.101,0.122,0.195,0.148,0.261,0.348,0.208,0.087,0.087,0.333,,,,,,,,,,,,,,,,,,
5,2024-08-25,745212,Walk,walk,False,664238,592662,Dylan Moore,Robbie Ray,0,d5a9ad1c-f3a8-4b78-9da0-fb3ede4544d4,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,,,,96.0,98.0,97.0,,,,100.0,91.0,91.0,,0.528,0.322,,0.48,,0.19,,94.1,,,88.4,0.167,0.367,0.264,,,,,,,0.148,0.222,0.458,,,,133.0,95.0,100.0,0.15,-2.63,83.5,0.316,0.684,0.489,,,,,,,,,
6,2024-08-25,745212,Strikeout,strikeout,True,677594,592662,Julio Rodríguez,Robbie Ray,1,10dedc94-7295-4152-be8b-02871684d407,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,,,,96.0,98.0,97.0,,,,100.0,91.0,91.0,,0.528,0.322,,0.48,,0.19,,94.1,,,88.4,0.167,0.367,0.264,,,,,,,0.148,0.222,0.458,,,,133.0,95.0,100.0,0.15,-2.63,83.5,0.316,0.684,0.489,,,,,,,,,
7,2024-08-25,745212,Single,single,False,663728,592662,Cal Raleigh,Robbie Ray,1,bf985781-e196-4409-b4c7-6e999145d489,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,,,,96.0,98.0,97.0,,,,100.0,91.0,91.0,,0.528,0.322,,0.48,,0.19,,94.1,,,88.4,0.167,0.367,0.264,,,,,,,0.148,0.222,0.458,,,,133.0,95.0,100.0,0.15,-2.63,83.5,0.316,0.684,0.489,,,,,,,,,
8,2024-08-25,745212,Hit By Pitch,hit_by_pitch,False,668227,592662,Randy Arozarena,Robbie Ray,1,25b7eff3-cef4-4c8b-9cf1-a7e61bf1d685,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,,,,96.0,98.0,97.0,,,,100.0,91.0,91.0,,0.528,0.322,,0.48,,0.19,,94.1,,,88.4,0.167,0.367,0.264,,,,,,,0.148,0.222,0.458,,,,133.0,95.0,100.0,0.15,-2.63,83.5,0.316,0.684,0.489,,,,,,,,,
9,2024-08-25,745212,Double Play,double_play,True,457759,592662,Justin Turner,Robbie Ray,1,b001a38d-dbc2-47bf-829c-463fb8a2aa44,592662.0,robbieray,Ray,Left,Robbie Ray,SFG,4.7,3.78,30.2,95.0,103.0,95.0,0.667,12.62,4.4,5.87,1.76,0.53,0.344,0.391,0.281,0.219,0.377,,,,96.0,98.0,97.0,,,,100.0,91.0,91.0,,0.528,0.322,,0.48,,0.19,,94.1,,,88.4,0.167,0.367,0.264,,,,,,,0.148,0.222,0.458,,,,133.0,95.0,100.0,0.15,-2.63,83.5,0.316,0.684,0.489,,,,,,,,,
