,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,wFA/C,wFS/C,wSI/C,wSL/C,vFA,vFS,vSI,vSL,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CH%,wFC/C,wCH/C,vFC,vCH,FC_ba,FC_slg,FC_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ KC,Loc+ KC,Pit+ KC,KC%,wKC/C,vKC
0,2024-09-13,744882,Single,single,False,691026,592332,Masyn Winn,Kevin Gausman,0,57768c85-6cae-417b-b68a-3b34c0d11da5,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.02,4.99,170.0,105.0,94.0,104.0,0.788,8.1,2.75,8.52,1.06,0.91,0.26,0.416,0.138,0.365,0.416,99.0,106.0,106.0,89.0,102.0,94.0,88.0,90.0,95.0,89.0,108.0,107.0,0.054,0.527,0.337,0.082,0.39,0.27,-3.59,-1.56,94.0,86.0,93.4,82.9,0.28,0.475,0.18,0.178,0.274,0.338,0.324,0.595,0.12,0.289,0.474,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-09-13,744882,Single,single,False,676475,592332,Alec Burleson,Kevin Gausman,1,8b7134fa-e63b-4ea9-9d5b-62c40ddccf36,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.02,4.99,170.0,105.0,94.0,104.0,0.788,8.1,2.75,8.52,1.06,0.91,0.26,0.416,0.138,0.365,0.416,99.0,106.0,106.0,89.0,102.0,94.0,88.0,90.0,95.0,89.0,108.0,107.0,0.054,0.527,0.337,0.082,0.39,0.27,-3.59,-1.56,94.0,86.0,93.4,82.9,0.28,0.475,0.18,0.178,0.274,0.338,0.324,0.595,0.12,0.289,0.474,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-09-13,744882,Single,single,False,502671,592332,Paul Goldschmidt,Kevin Gausman,1,a9c65499-2e2c-4587-b1cb-88d006fb32a8,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.02,4.99,170.0,105.0,94.0,104.0,0.788,8.1,2.75,8.52,1.06,0.91,0.26,0.416,0.138,0.365,0.416,99.0,106.0,106.0,89.0,102.0,94.0,88.0,90.0,95.0,89.0,108.0,107.0,0.054,0.527,0.337,0.082,0.39,0.27,-3.59,-1.56,94.0,86.0,93.4,82.9,0.28,0.475,0.18,0.178,0.274,0.338,0.324,0.595,0.12,0.289,0.474,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-09-13,744882,Single,single,False,571448,592332,Nolan Arenado,Kevin Gausman,1,47daeb03-6533-4a1c-b9b8-4ac6b3d28012,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.02,4.99,170.0,105.0,94.0,104.0,0.788,8.1,2.75,8.52,1.06,0.91,0.26,0.416,0.138,0.365,0.416,99.0,106.0,106.0,89.0,102.0,94.0,88.0,90.0,95.0,89.0,108.0,107.0,0.054,0.527,0.337,0.082,0.39,0.27,-3.59,-1.56,94.0,86.0,93.4,82.9,0.28,0.475,0.18,0.178,0.274,0.338,0.324,0.595,0.12,0.289,0.474,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-09-13,744882,Strikeout,strikeout,True,680977,592332,Brendan Donovan,Kevin Gausman,0,0bd73899-f3ce-4c03-b6c8-dc1868d92ffc,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.02,4.99,170.0,105.0,94.0,104.0,0.788,8.1,2.75,8.52,1.06,0.91,0.26,0.416,0.138,0.365,0.416,99.0,106.0,106.0,89.0,102.0,94.0,88.0,90.0,95.0,89.0,108.0,107.0,0.054,0.527,0.337,0.082,0.39,0.27,-3.59,-1.56,94.0,86.0,93.4,82.9,0.28,0.475,0.18,0.178,0.274,0.338,0.324,0.595,0.12,0.289,0.474,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-09-13,744882,Forceout,force_out,True,695336,592332,Thomas Saggese,Kevin Gausman,1,7e6dad5c-ca71-48c2-9e8d-29b9292053e2,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.02,4.99,170.0,105.0,94.0,104.0,0.788,8.1,2.75,8.52,1.06,0.91,0.26,0.416,0.138,0.365,0.416,99.0,106.0,106.0,89.0,102.0,94.0,88.0,90.0,95.0,89.0,108.0,107.0,0.054,0.527,0.337,0.082,0.39,0.27,-3.59,-1.56,94.0,86.0,93.4,82.9,0.28,0.475,0.18,0.178,0.274,0.338,0.324,0.595,0.12,0.289,0.474,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-09-13,744882,Pop Out,field_out,True,663457,592332,Lars Nootbaar,Kevin Gausman,0,f77667f3-ef47-4b3a-be15-de6bec14cdb4,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.02,4.99,170.0,105.0,94.0,104.0,0.788,8.1,2.75,8.52,1.06,0.91,0.26,0.416,0.138,0.365,0.416,99.0,106.0,106.0,89.0,102.0,94.0,88.0,90.0,95.0,89.0,108.0,107.0,0.054,0.527,0.337,0.082,0.39,0.27,-3.59,-1.56,94.0,86.0,93.4,82.9,0.28,0.475,0.18,0.178,0.274,0.338,0.324,0.595,0.12,0.289,0.474,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-09-13,744882,Single,single,False,543807,607200,George Springer,Erick Fedde,0,bcdcf70f-5d4e-40b8-828e-3d5ba9800524,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.45,3.98,164.1,104.0,90.0,99.0,0.808,7.72,2.74,7.89,1.1,1.05,0.263,0.377,0.18,0.3,0.401,19.0,112.0,84.0,76.0,105.0,93.0,126.0,101.0,107.0,,,,0.309,0.003,,0.202,-7.28,,0.45,1.2,92.8,,93.0,83.5,0.5,0.5,0.0,,,,0.253,0.353,0.202,,,,86.0,108.0,105.0,78.0,104.0,97.0,0.321,0.166,0.38,-0.48,89.9,87.7,0.258,0.479,0.235,0.171,0.326,0.246,0.226,0.34,0.157,,,,,,,,,,,,,,,
8,2024-09-13,744882,Double Play,double_play,True,664770,607200,Nathan Lukes,Erick Fedde,1,1251fbe3-5d96-40f2-b282-200436304055,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.45,3.98,164.1,104.0,90.0,99.0,0.808,7.72,2.74,7.89,1.1,1.05,0.263,0.377,0.18,0.3,0.401,19.0,112.0,84.0,76.0,105.0,93.0,126.0,101.0,107.0,,,,0.309,0.003,,0.202,-7.28,,0.45,1.2,92.8,,93.0,83.5,0.5,0.5,0.0,,,,0.253,0.353,0.202,,,,86.0,108.0,105.0,78.0,104.0,97.0,0.321,0.166,0.38,-0.48,89.9,87.7,0.258,0.479,0.235,0.171,0.326,0.246,0.226,0.34,0.157,,,,,,,,,,,,,,,
9,2024-09-13,744882,Strikeout,strikeout,True,665489,607200,Vladimir Guerrero Jr.,Erick Fedde,0,2ac75bb5-91eb-4264-93d0-1cb48c53cb69,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.45,3.98,164.1,104.0,90.0,99.0,0.808,7.72,2.74,7.89,1.1,1.05,0.263,0.377,0.18,0.3,0.401,19.0,112.0,84.0,76.0,105.0,93.0,126.0,101.0,107.0,,,,0.309,0.003,,0.202,-7.28,,0.45,1.2,92.8,,93.0,83.5,0.5,0.5,0.0,,,,0.253,0.353,0.202,,,,86.0,108.0,105.0,78.0,104.0,97.0,0.321,0.166,0.38,-0.48,89.9,87.7,0.258,0.479,0.235,0.171,0.326,0.246,0.226,0.34,0.157,,,,,,,,,,,,,,,
10,2024-09-13,744882,Flyout,field_out,True,686780,592332,Pedro Pagés,Kevin Gausman,0,9b516008-ce02-45e5-9ffb-ababdca7a08e,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.02,4.99,170.0,105.0,94.0,104.0,0.788,8.1,2.75,8.52,1.06,0.91,0.26,0.416,0.138,0.365,0.416,99.0,106.0,106.0,89.0,102.0,94.0,88.0,90.0,95.0,89.0,108.0,107.0,0.054,0.527,0.337,0.082,0.39,0.27,-3.59,-1.56,94.0,86.0,93.4,82.9,0.28,0.475,0.18,0.178,0.274,0.338,0.324,0.595,0.12,0.289,0.474,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-13,744882,Strikeout,strikeout,True,672279,592332,Michael Siani,Kevin Gausman,0,380cfb9d-7c4e-433b-abb0-af941ba32878,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.02,4.99,170.0,105.0,94.0,104.0,0.788,8.1,2.75,8.52,1.06,0.91,0.26,0.416,0.138,0.365,0.416,99.0,106.0,106.0,89.0,102.0,94.0,88.0,90.0,95.0,89.0,108.0,107.0,0.054,0.527,0.337,0.082,0.39,0.27,-3.59,-1.56,94.0,86.0,93.4,82.9,0.28,0.475,0.18,0.178,0.274,0.338,0.324,0.595,0.12,0.289,0.474,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-13,744882,Groundout,field_out,True,691026,592332,Masyn Winn,Kevin Gausman,0,8dd86d7c-bfdf-4665-bee7-bab0fe2a024b,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.02,4.99,170.0,105.0,94.0,104.0,0.788,8.1,2.75,8.52,1.06,0.91,0.26,0.416,0.138,0.365,0.416,99.0,106.0,106.0,89.0,102.0,94.0,88.0,90.0,95.0,89.0,108.0,107.0,0.054,0.527,0.337,0.082,0.39,0.27,-3.59,-1.56,94.0,86.0,93.4,82.9,0.28,0.475,0.18,0.178,0.274,0.338,0.324,0.595,0.12,0.289,0.474,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-09-13,744882,Groundout,field_out,True,687462,607200,Spencer Horwitz,Erick Fedde,0,0df26d09-a7e6-4fe6-8f3e-fbfb3de1d22c,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.45,3.98,164.1,104.0,90.0,99.0,0.808,7.72,2.74,7.89,1.1,1.05,0.263,0.377,0.18,0.3,0.401,19.0,112.0,84.0,76.0,105.0,93.0,126.0,101.0,107.0,,,,0.309,0.003,,0.202,-7.28,,0.45,1.2,92.8,,93.0,83.5,0.5,0.5,0.0,,,,0.253,0.353,0.202,,,,86.0,108.0,105.0,78.0,104.0,97.0,0.321,0.166,0.38,-0.48,89.9,87.7,0.258,0.479,0.235,0.171,0.326,0.246,0.226,0.34,0.157,,,,,,,,,,,,,,,
14,2024-09-13,744882,Lineout,field_out,True,695238,607200,Will Wagner,Erick Fedde,0,616954e5-f58a-45bf-8c79-b323a259c663,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.45,3.98,164.1,104.0,90.0,99.0,0.808,7.72,2.74,7.89,1.1,1.05,0.263,0.377,0.18,0.3,0.401,19.0,112.0,84.0,76.0,105.0,93.0,126.0,101.0,107.0,,,,0.309,0.003,,0.202,-7.28,,0.45,1.2,92.8,,93.0,83.5,0.5,0.5,0.0,,,,0.253,0.353,0.202,,,,86.0,108.0,105.0,78.0,104.0,97.0,0.321,0.166,0.38,-0.48,89.9,87.7,0.258,0.479,0.235,0.171,0.326,0.246,0.226,0.34,0.157,,,,,,,,,,,,,,,
15,2024-09-13,744882,Lineout,field_out,True,672386,607200,Alejandro Kirk,Erick Fedde,0,40be7c5c-85b5-4647-ae4e-cbd5e1dd4a72,607200.0,erickfedde,Fedde,Right,Erick Fedde,- - -,3.45,3.98,164.1,104.0,90.0,99.0,0.808,7.72,2.74,7.89,1.1,1.05,0.263,0.377,0.18,0.3,0.401,19.0,112.0,84.0,76.0,105.0,93.0,126.0,101.0,107.0,,,,0.309,0.003,,0.202,-7.28,,0.45,1.2,92.8,,93.0,83.5,0.5,0.5,0.0,,,,0.253,0.353,0.202,,,,86.0,108.0,105.0,78.0,104.0,97.0,0.321,0.166,0.38,-0.48,89.9,87.7,0.258,0.479,0.235,0.171,0.326,0.246,0.226,0.34,0.157,,,,,,,,,,,,,,,
16,2024-09-13,744882,Flyout,field_out,True,676475,592332,Alec Burleson,Kevin Gausman,0,aed4a891-282c-497e-b4e2-415bded33755,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.02,4.99,170.0,105.0,94.0,104.0,0.788,8.1,2.75,8.52,1.06,0.91,0.26,0.416,0.138,0.365,0.416,99.0,106.0,106.0,89.0,102.0,94.0,88.0,90.0,95.0,89.0,108.0,107.0,0.054,0.527,0.337,0.082,0.39,0.27,-3.59,-1.56,94.0,86.0,93.4,82.9,0.28,0.475,0.18,0.178,0.274,0.338,0.324,0.595,0.12,0.289,0.474,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-09-13,744882,Groundout,field_out,True,502671,592332,Paul Goldschmidt,Kevin Gausman,0,b4f1aedb-6703-41e6-843e-ead623e1294c,592332.0,kevingausman,Gausman,Right,Kevin Gausman,TOR,4.02,4.99,170.0,105.0,94.0,104.0,0.788,8.1,2.75,8.52,1.06,0.91,0.26,0.416,0.138,0.365,0.416,99.0,106.0,106.0,89.0,102.0,94.0,88.0,90.0,95.0,89.0,108.0,107.0,0.054,0.527,0.337,0.082,0.39,0.27,-3.59,-1.56,94.0,86.0,93.4,82.9,0.28,0.475,0.18,0.178,0.274,0.338,0.324,0.595,0.12,0.289,0.474,0.268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
