,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,KC%,CH%,wFA/C,wFC/C,wSI/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vKC,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,FS%,SL%,CU%,wFS/C,wSL/C,wCU/C,vFS,vSL,vCU,SL_ba,SL_slg,SL_whiff,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff
10,2024-09-23,745527,Forceout,force_out,True,663538,605400,Nico Hoerner,Aaron Nola,1,3169f03b-3917-4dd1-8f1b-6c1ec12699a4,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.52,3.76,194.1,105.0,104.0,104.0,0.775,8.8,2.32,8.34,1.34,1.29,0.213,0.473,0.162,0.312,0.4,78.0,102.0,90.0,90.0,104.0,99.0,100.0,109.0,106.0,135.0,106.0,114.0,68.0,98.0,91.0,0.207,0.277,0.093,0.327,0.097,0.77,-2.38,-0.36,1.11,-1.82,92.5,87.5,85.7,91.5,79.1,0.214,0.368,0.363,0.167,0.321,0.222,0.303,0.469,0.135,0.292,0.446,0.131,0.385,0.769,0.179,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-09-23,745527,Lineout,field_out,True,691718,605400,Pete Crow-Armstrong,Aaron Nola,0,5b2ddcd9-1657-42b8-aaf4-ac30f889da61,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.52,3.76,194.1,105.0,104.0,104.0,0.775,8.8,2.32,8.34,1.34,1.29,0.213,0.473,0.162,0.312,0.4,78.0,102.0,90.0,90.0,104.0,99.0,100.0,109.0,106.0,135.0,106.0,114.0,68.0,98.0,91.0,0.207,0.277,0.093,0.327,0.097,0.77,-2.38,-0.36,1.11,-1.82,92.5,87.5,85.7,91.5,79.1,0.214,0.368,0.363,0.167,0.321,0.222,0.303,0.469,0.135,0.292,0.446,0.131,0.385,0.769,0.179,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-09-23,745527,Single,single,False,592206,668873,Nick Castellanos,Caleb Kilian,0,76148492-971b-40bf-b04b-4dada75f9646,668873.0,calebkilian,Kilian,Right,Caleb Kilian,CHC,7.94,8.59,5.2,,,,0.767,4.76,6.35,12.71,3.18,1.0,0.333,0.333,0.143,0.381,0.4,,,,,,,,,,,,,,,,0.047,0.388,0.4,0.059,0.024,-0.72,6.0,-47.64,-10.51,-69.64,93.4,84.6,86.8,92.3,75.5,,,,0.429,0.429,0.188,1.0,2.5,0.0,,,,0.0,0.0,0.35,,,,,,,,,,,0.082,,,-14.17,,,80.1,,,,,,,,,,
13,2024-09-23,745527,Forceout,force_out,True,681082,668873,Bryson Stott,Caleb Kilian,1,ccf7ddad-0c27-45f4-aa44-4a2dfce48b33,668873.0,calebkilian,Kilian,Right,Caleb Kilian,CHC,7.94,8.59,5.2,,,,0.767,4.76,6.35,12.71,3.18,1.0,0.333,0.333,0.143,0.381,0.4,,,,,,,,,,,,,,,,0.047,0.388,0.4,0.059,0.024,-0.72,6.0,-47.64,-10.51,-69.64,93.4,84.6,86.8,92.3,75.5,,,,0.429,0.429,0.188,1.0,2.5,0.0,,,,0.0,0.0,0.35,,,,,,,,,,,0.082,,,-14.17,,,80.1,,,,,,,,,,
14,2024-09-23,745527,Home Run,home_run,False,592663,668873,J.T. Realmuto,Caleb Kilian,1,302914d9-1692-44dd-b714-38a1d348b2bd,668873.0,calebkilian,Kilian,Right,Caleb Kilian,CHC,7.94,8.59,5.2,,,,0.767,4.76,6.35,12.71,3.18,1.0,0.333,0.333,0.143,0.381,0.4,,,,,,,,,,,,,,,,0.047,0.388,0.4,0.059,0.024,-0.72,6.0,-47.64,-10.51,-69.64,93.4,84.6,86.8,92.3,75.5,,,,0.429,0.429,0.188,1.0,2.5,0.0,,,,0.0,0.0,0.35,,,,,,,,,,,0.082,,,-14.17,,,80.1,,,,,,,,,,
15,2024-09-23,745527,Groundout,field_out,True,669016,668873,Brandon Marsh,Caleb Kilian,0,26ba9cca-d91b-4f82-a3b3-bbd18e67ce8e,668873.0,calebkilian,Kilian,Right,Caleb Kilian,CHC,7.94,8.59,5.2,,,,0.767,4.76,6.35,12.71,3.18,1.0,0.333,0.333,0.143,0.381,0.4,,,,,,,,,,,,,,,,0.047,0.388,0.4,0.059,0.024,-0.72,6.0,-47.64,-10.51,-69.64,93.4,84.6,86.8,92.3,75.5,,,,0.429,0.429,0.188,1.0,2.5,0.0,,,,0.0,0.0,0.35,,,,,,,,,,,0.082,,,-14.17,,,80.1,,,,,,,,,,
16,2024-09-23,745527,Strikeout,strikeout,True,679032,668873,Johan Rojas,Caleb Kilian,0,1d042a8b-7c2d-4de7-9054-742798eff93f,668873.0,calebkilian,Kilian,Right,Caleb Kilian,CHC,7.94,8.59,5.2,,,,0.767,4.76,6.35,12.71,3.18,1.0,0.333,0.333,0.143,0.381,0.4,,,,,,,,,,,,,,,,0.047,0.388,0.4,0.059,0.024,-0.72,6.0,-47.64,-10.51,-69.64,93.4,84.6,86.8,92.3,75.5,,,,0.429,0.429,0.188,1.0,2.5,0.0,,,,0.0,0.0,0.35,,,,,,,,,,,0.082,,,-14.17,,,80.1,,,,,,,,,,
17,2024-09-23,745527,Strikeout,strikeout,True,542194,605400,Christian Bethancourt,Aaron Nola,0,21e47314-f8f9-4583-a0c6-88dbffa66c64,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.52,3.76,194.1,105.0,104.0,104.0,0.775,8.8,2.32,8.34,1.34,1.29,0.213,0.473,0.162,0.312,0.4,78.0,102.0,90.0,90.0,104.0,99.0,100.0,109.0,106.0,135.0,106.0,114.0,68.0,98.0,91.0,0.207,0.277,0.093,0.327,0.097,0.77,-2.38,-0.36,1.11,-1.82,92.5,87.5,85.7,91.5,79.1,0.214,0.368,0.363,0.167,0.321,0.222,0.303,0.469,0.135,0.292,0.446,0.131,0.385,0.769,0.179,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-09-23,745527,Groundout,field_out,True,676679,605400,Luis Vazquez,Aaron Nola,0,784fa4a1-2763-445f-8b9b-b543782a131c,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.52,3.76,194.1,105.0,104.0,104.0,0.775,8.8,2.32,8.34,1.34,1.29,0.213,0.473,0.162,0.312,0.4,78.0,102.0,90.0,90.0,104.0,99.0,100.0,109.0,106.0,135.0,106.0,114.0,68.0,98.0,91.0,0.207,0.277,0.093,0.327,0.097,0.77,-2.38,-0.36,1.11,-1.82,92.5,87.5,85.7,91.5,79.1,0.214,0.368,0.363,0.167,0.321,0.222,0.303,0.469,0.135,0.292,0.446,0.131,0.385,0.769,0.179,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-09-23,745527,Flyout,field_out,True,643565,605400,Mike Tauchman,Aaron Nola,0,22f2568d-592f-4eef-b9fd-e53c4a17dd38,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.52,3.76,194.1,105.0,104.0,104.0,0.775,8.8,2.32,8.34,1.34,1.29,0.213,0.473,0.162,0.312,0.4,78.0,102.0,90.0,90.0,104.0,99.0,100.0,109.0,106.0,135.0,106.0,114.0,68.0,98.0,91.0,0.207,0.277,0.093,0.327,0.097,0.77,-2.38,-0.36,1.11,-1.82,92.5,87.5,85.7,91.5,79.1,0.214,0.368,0.363,0.167,0.321,0.222,0.303,0.469,0.135,0.292,0.446,0.131,0.385,0.769,0.179,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-09-23,745527,Home Run,home_run,False,656941,668873,Kyle Schwarber,Caleb Kilian,0,7ce4da50-b1e0-4540-be2b-6fd9188c1c85,668873.0,calebkilian,Kilian,Right,Caleb Kilian,CHC,7.94,8.59,5.2,,,,0.767,4.76,6.35,12.71,3.18,1.0,0.333,0.333,0.143,0.381,0.4,,,,,,,,,,,,,,,,0.047,0.388,0.4,0.059,0.024,-0.72,6.0,-47.64,-10.51,-69.64,93.4,84.6,86.8,92.3,75.5,,,,0.429,0.429,0.188,1.0,2.5,0.0,,,,0.0,0.0,0.35,,,,,,,,,,,0.082,,,-14.17,,,80.1,,,,,,,,,,
21,2024-09-23,745527,Double,double,False,607208,668873,Trea Turner,Caleb Kilian,0,88cde39b-b8d7-4cb3-9f90-5f487aa3acd9,668873.0,calebkilian,Kilian,Right,Caleb Kilian,CHC,7.94,8.59,5.2,,,,0.767,4.76,6.35,12.71,3.18,1.0,0.333,0.333,0.143,0.381,0.4,,,,,,,,,,,,,,,,0.047,0.388,0.4,0.059,0.024,-0.72,6.0,-47.64,-10.51,-69.64,93.4,84.6,86.8,92.3,75.5,,,,0.429,0.429,0.188,1.0,2.5,0.0,,,,0.0,0.0,0.35,,,,,,,,,,,0.082,,,-14.17,,,80.1,,,,,,,,,,
22,2024-09-23,745527,Flyout,field_out,True,547180,668873,Bryce Harper,Caleb Kilian,0,d26af5a9-9b41-4512-9c6d-2c21feb2b857,668873.0,calebkilian,Kilian,Right,Caleb Kilian,CHC,7.94,8.59,5.2,,,,0.767,4.76,6.35,12.71,3.18,1.0,0.333,0.333,0.143,0.381,0.4,,,,,,,,,,,,,,,,0.047,0.388,0.4,0.059,0.024,-0.72,6.0,-47.64,-10.51,-69.64,93.4,84.6,86.8,92.3,75.5,,,,0.429,0.429,0.188,1.0,2.5,0.0,,,,0.0,0.0,0.35,,,,,,,,,,,0.082,,,-14.17,,,80.1,,,,,,,,,,
23,2024-09-23,745527,Walk,walk,False,664761,668873,Alec Bohm,Caleb Kilian,0,fe42b846-457b-4c79-9f4c-f11fcc1c8e84,668873.0,calebkilian,Kilian,Right,Caleb Kilian,CHC,7.94,8.59,5.2,,,,0.767,4.76,6.35,12.71,3.18,1.0,0.333,0.333,0.143,0.381,0.4,,,,,,,,,,,,,,,,0.047,0.388,0.4,0.059,0.024,-0.72,6.0,-47.64,-10.51,-69.64,93.4,84.6,86.8,92.3,75.5,,,,0.429,0.429,0.188,1.0,2.5,0.0,,,,0.0,0.0,0.35,,,,,,,,,,,0.082,,,-14.17,,,80.1,,,,,,,,,,
24,2024-09-23,745527,Single,single,False,592206,668873,Nick Castellanos,Caleb Kilian,1,d762eba6-0650-44ff-b3c7-a1a4578ecbf8,668873.0,calebkilian,Kilian,Right,Caleb Kilian,CHC,7.94,8.59,5.2,,,,0.767,4.76,6.35,12.71,3.18,1.0,0.333,0.333,0.143,0.381,0.4,,,,,,,,,,,,,,,,0.047,0.388,0.4,0.059,0.024,-0.72,6.0,-47.64,-10.51,-69.64,93.4,84.6,86.8,92.3,75.5,,,,0.429,0.429,0.188,1.0,2.5,0.0,,,,0.0,0.0,0.35,,,,,,,,,,,0.082,,,-14.17,,,80.1,,,,,,,,,,
25,2024-09-23,745527,Lineout,field_out,True,681082,668873,Bryson Stott,Caleb Kilian,0,dd1fa98a-a0d6-4257-b17f-84e24b1efbfb,668873.0,calebkilian,Kilian,Right,Caleb Kilian,CHC,7.94,8.59,5.2,,,,0.767,4.76,6.35,12.71,3.18,1.0,0.333,0.333,0.143,0.381,0.4,,,,,,,,,,,,,,,,0.047,0.388,0.4,0.059,0.024,-0.72,6.0,-47.64,-10.51,-69.64,93.4,84.6,86.8,92.3,75.5,,,,0.429,0.429,0.188,1.0,2.5,0.0,,,,0.0,0.0,0.35,,,,,,,,,,,0.082,,,-14.17,,,80.1,,,,,,,,,,
26,2024-09-23,745527,Groundout,field_out,True,592663,668873,J.T. Realmuto,Caleb Kilian,0,5afcf9d8-2b90-4f78-a687-4d9df516bcec,668873.0,calebkilian,Kilian,Right,Caleb Kilian,CHC,7.94,8.59,5.2,,,,0.767,4.76,6.35,12.71,3.18,1.0,0.333,0.333,0.143,0.381,0.4,,,,,,,,,,,,,,,,0.047,0.388,0.4,0.059,0.024,-0.72,6.0,-47.64,-10.51,-69.64,93.4,84.6,86.8,92.3,75.5,,,,0.429,0.429,0.188,1.0,2.5,0.0,,,,0.0,0.0,0.35,,,,,,,,,,,0.082,,,-14.17,,,80.1,,,,,,,,,,
27,2024-09-23,745527,Single,single,False,683737,605400,Michael Busch,Aaron Nola,0,aa2a9b4e-a99a-4fbc-8044-31b310ea85a3,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.52,3.76,194.1,105.0,104.0,104.0,0.775,8.8,2.32,8.34,1.34,1.29,0.213,0.473,0.162,0.312,0.4,78.0,102.0,90.0,90.0,104.0,99.0,100.0,109.0,106.0,135.0,106.0,114.0,68.0,98.0,91.0,0.207,0.277,0.093,0.327,0.097,0.77,-2.38,-0.36,1.11,-1.82,92.5,87.5,85.7,91.5,79.1,0.214,0.368,0.363,0.167,0.321,0.222,0.303,0.469,0.135,0.292,0.446,0.131,0.385,0.769,0.179,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-09-23,745527,Strikeout,strikeout,True,673548,605400,Seiya Suzuki,Aaron Nola,0,8e4b9099-0091-47b6-b48d-cace907fdab7,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.52,3.76,194.1,105.0,104.0,104.0,0.775,8.8,2.32,8.34,1.34,1.29,0.213,0.473,0.162,0.312,0.4,78.0,102.0,90.0,90.0,104.0,99.0,100.0,109.0,106.0,135.0,106.0,114.0,68.0,98.0,91.0,0.207,0.277,0.093,0.327,0.097,0.77,-2.38,-0.36,1.11,-1.82,92.5,87.5,85.7,91.5,79.1,0.214,0.368,0.363,0.167,0.321,0.222,0.303,0.469,0.135,0.292,0.446,0.131,0.385,0.769,0.179,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-09-23,745527,Forceout,force_out,True,641355,605400,Cody Bellinger,Aaron Nola,1,bdfc8a13-97c6-4494-9054-6ed3b4ce6d03,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.52,3.76,194.1,105.0,104.0,104.0,0.775,8.8,2.32,8.34,1.34,1.29,0.213,0.473,0.162,0.312,0.4,78.0,102.0,90.0,90.0,104.0,99.0,100.0,109.0,106.0,135.0,106.0,114.0,68.0,98.0,91.0,0.207,0.277,0.093,0.327,0.097,0.77,-2.38,-0.36,1.11,-1.82,92.5,87.5,85.7,91.5,79.1,0.214,0.368,0.363,0.167,0.321,0.222,0.303,0.469,0.135,0.292,0.446,0.131,0.385,0.769,0.179,,,,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-09-23,745527,Groundout,field_out,True,670623,605400,Isaac Paredes,Aaron Nola,0,2637bffe-6355-4346-94c6-ccb65ca13467,605400.0,aaronnola,"Nola, Aa",Right,Aaron Nola,PHI,3.52,3.76,194.1,105.0,104.0,104.0,0.775,8.8,2.32,8.34,1.34,1.29,0.213,0.473,0.162,0.312,0.4,78.0,102.0,90.0,90.0,104.0,99.0,100.0,109.0,106.0,135.0,106.0,114.0,68.0,98.0,91.0,0.207,0.277,0.093,0.327,0.097,0.77,-2.38,-0.36,1.11,-1.82,92.5,87.5,85.7,91.5,79.1,0.214,0.368,0.363,0.167,0.321,0.222,0.303,0.469,0.135,0.292,0.446,0.131,0.385,0.769,0.179,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-09-23,745527,Walk,walk,False,669016,668873,Brandon Marsh,Caleb Kilian,0,5634de98-9973-46b5-b32c-c0cd889abe66,668873.0,calebkilian,Kilian,Right,Caleb Kilian,CHC,7.94,8.59,5.2,,,,0.767,4.76,6.35,12.71,3.18,1.0,0.333,0.333,0.143,0.381,0.4,,,,,,,,,,,,,,,,0.047,0.388,0.4,0.059,0.024,-0.72,6.0,-47.64,-10.51,-69.64,93.4,84.6,86.8,92.3,75.5,,,,0.429,0.429,0.188,1.0,2.5,0.0,,,,0.0,0.0,0.35,,,,,,,,,,,0.082,,,-14.17,,,80.1,,,,,,,,,,
32,2024-09-23,745527,Sac Bunt,sac_bunt,True,679032,668873,Johan Rojas,Caleb Kilian,1,c3a43719-5dce-468d-a6e4-1df37e9e1bd0,668873.0,calebkilian,Kilian,Right,Caleb Kilian,CHC,7.94,8.59,5.2,,,,0.767,4.76,6.35,12.71,3.18,1.0,0.333,0.333,0.143,0.381,0.4,,,,,,,,,,,,,,,,0.047,0.388,0.4,0.059,0.024,-0.72,6.0,-47.64,-10.51,-69.64,93.4,84.6,86.8,92.3,75.5,,,,0.429,0.429,0.188,1.0,2.5,0.0,,,,0.0,0.0,0.35,,,,,,,,,,,0.082,,,-14.17,,,80.1,,,,,,,,,,
33,2024-09-23,745527,Pop Out,field_out,True,656941,668873,Kyle Schwarber,Caleb Kilian,0,6ae01de9-c546-4d18-bee3-f1a834dc1961,668873.0,calebkilian,Kilian,Right,Caleb Kilian,CHC,7.94,8.59,5.2,,,,0.767,4.76,6.35,12.71,3.18,1.0,0.333,0.333,0.143,0.381,0.4,,,,,,,,,,,,,,,,0.047,0.388,0.4,0.059,0.024,-0.72,6.0,-47.64,-10.51,-69.64,93.4,84.6,86.8,92.3,75.5,,,,0.429,0.429,0.188,1.0,2.5,0.0,,,,0.0,0.0,0.35,,,,,,,,,,,0.082,,,-14.17,,,80.1,,,,,,,,,,
34,2024-09-23,745527,Pop Out,field_out,True,607208,668873,Trea Turner,Caleb Kilian,0,929df6e7-a4f4-4756-974a-8ee9ac4db1a8,668873.0,calebkilian,Kilian,Right,Caleb Kilian,CHC,7.94,8.59,5.2,,,,0.767,4.76,6.35,12.71,3.18,1.0,0.333,0.333,0.143,0.381,0.4,,,,,,,,,,,,,,,,0.047,0.388,0.4,0.059,0.024,-0.72,6.0,-47.64,-10.51,-69.64,93.4,84.6,86.8,92.3,75.5,,,,0.429,0.429,0.188,1.0,2.5,0.0,,,,0.0,0.0,0.35,,,,,,,,,,,0.082,,,-14.17,,,80.1,,,,,,,,,,
