,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,CU%,wFS/C,wCU/C,vFS,vCU,FS_ba,FS_slg,FS_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff
0,2024-09-10,747152,Strikeout,strikeout,True,543760,668678,Marcus Semien,Zac Gallen,0,40807728-9fb4-47c1-a86c-36ff9b1f20f1,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.61,3.95,137.0,101.0,100.0,100.0,0.763,9.2,3.35,8.15,0.66,1.38,0.228,0.396,0.136,0.344,0.346,87.0,109.0,99.0,100.0,95.0,96.0,132.0,80.0,80.0,105.0,102.0,102.0,107.0,108.0,111.0,89.0,86.0,79.0,0.001,0.461,0.032,0.088,0.279,0.139,-0.63,-1.26,-1.02,0.7,2.16,0.61,93.6,90.3,86.6,94.7,86.9,80.9,0.288,0.452,0.131,0.159,0.247,0.378,0.267,0.372,0.272,0.243,0.351,0.333,0.286,0.714,0.333,,,,,,,,,,,,,,,,,,,,,
1,2024-09-10,747152,Groundout,field_out,True,669701,668678,Josh Smith,Zac Gallen,0,c50cab05-ad99-4fa7-9b90-64ffe255b391,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.61,3.95,137.0,101.0,100.0,100.0,0.763,9.2,3.35,8.15,0.66,1.38,0.228,0.396,0.136,0.344,0.346,87.0,109.0,99.0,100.0,95.0,96.0,132.0,80.0,80.0,105.0,102.0,102.0,107.0,108.0,111.0,89.0,86.0,79.0,0.001,0.461,0.032,0.088,0.279,0.139,-0.63,-1.26,-1.02,0.7,2.16,0.61,93.6,90.3,86.6,94.7,86.9,80.9,0.288,0.452,0.131,0.159,0.247,0.378,0.267,0.372,0.272,0.243,0.351,0.333,0.286,0.714,0.333,,,,,,,,,,,,,,,,,,,,,
2,2024-09-10,747152,Single,single,False,694671,668678,Wyatt Langford,Zac Gallen,0,639f3430-034d-4a38-908a-5ff8554731a2,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.61,3.95,137.0,101.0,100.0,100.0,0.763,9.2,3.35,8.15,0.66,1.38,0.228,0.396,0.136,0.344,0.346,87.0,109.0,99.0,100.0,95.0,96.0,132.0,80.0,80.0,105.0,102.0,102.0,107.0,108.0,111.0,89.0,86.0,79.0,0.001,0.461,0.032,0.088,0.279,0.139,-0.63,-1.26,-1.02,0.7,2.16,0.61,93.6,90.3,86.6,94.7,86.9,80.9,0.288,0.452,0.131,0.159,0.247,0.378,0.267,0.372,0.272,0.243,0.351,0.333,0.286,0.714,0.333,,,,,,,,,,,,,,,,,,,,,
3,2024-09-10,747152,Walk,walk,False,666969,668678,Adolis García,Zac Gallen,1,5e60b7b9-5808-4464-a1be-64802125690f,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.61,3.95,137.0,101.0,100.0,100.0,0.763,9.2,3.35,8.15,0.66,1.38,0.228,0.396,0.136,0.344,0.346,87.0,109.0,99.0,100.0,95.0,96.0,132.0,80.0,80.0,105.0,102.0,102.0,107.0,108.0,111.0,89.0,86.0,79.0,0.001,0.461,0.032,0.088,0.279,0.139,-0.63,-1.26,-1.02,0.7,2.16,0.61,93.6,90.3,86.6,94.7,86.9,80.9,0.288,0.452,0.131,0.159,0.247,0.378,0.267,0.372,0.272,0.243,0.351,0.333,0.286,0.714,0.333,,,,,,,,,,,,,,,,,,,,,
4,2024-09-10,747152,Strikeout,strikeout,True,663993,668678,Nathaniel Lowe,Zac Gallen,0,a36052c8-38ee-4717-a9c9-d58fdd169ff4,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.61,3.95,137.0,101.0,100.0,100.0,0.763,9.2,3.35,8.15,0.66,1.38,0.228,0.396,0.136,0.344,0.346,87.0,109.0,99.0,100.0,95.0,96.0,132.0,80.0,80.0,105.0,102.0,102.0,107.0,108.0,111.0,89.0,86.0,79.0,0.001,0.461,0.032,0.088,0.279,0.139,-0.63,-1.26,-1.02,0.7,2.16,0.61,93.6,90.3,86.6,94.7,86.9,80.9,0.288,0.452,0.131,0.159,0.247,0.378,0.267,0.372,0.272,0.243,0.351,0.333,0.286,0.714,0.333,,,,,,,,,,,,,,,,,,,,,
5,2024-09-10,747152,Strikeout,strikeout,True,682998,543135,Corbin Carroll,Nathan Eovaldi,0,6ee12b41-6812-44c2-bd9c-2a6511c14770,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.67,3.9,152.0,104.0,98.0,103.0,0.752,8.88,2.13,7.58,1.3,1.51,0.229,0.395,0.113,0.352,0.458,,,,75.0,106.0,99.0,,,,113.0,102.0,104.0,,,,91.0,107.0,99.0,,0.373,0.149,0.03,,,0.99,-1.06,,-1.12,,,95.5,91.5,,,86.2,,0.207,0.328,0.187,0.206,0.46,0.362,,,,0.333,0.571,0.167,0.315,0.587,0.184,100.0,104.0,104.0,127.0,101.0,110.0,0.309,0.138,1.69,-0.67,88.5,76.8,0.193,0.286,0.364,,,,,,
6,2024-09-10,747152,Strikeout,strikeout,True,606466,543135,Ketel Marte,Nathan Eovaldi,0,b459c67b-7066-48ea-94b7-41d984da0a03,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.67,3.9,152.0,104.0,98.0,103.0,0.752,8.88,2.13,7.58,1.3,1.51,0.229,0.395,0.113,0.352,0.458,,,,75.0,106.0,99.0,,,,113.0,102.0,104.0,,,,91.0,107.0,99.0,,0.373,0.149,0.03,,,0.99,-1.06,,-1.12,,,95.5,91.5,,,86.2,,0.207,0.328,0.187,0.206,0.46,0.362,,,,0.333,0.571,0.167,0.315,0.587,0.184,100.0,104.0,104.0,127.0,101.0,110.0,0.309,0.138,1.69,-0.67,88.5,76.8,0.193,0.286,0.364,,,,,,
7,2024-09-10,747152,Home Run,home_run,False,592626,543135,Joc Pederson,Nathan Eovaldi,0,8251b2ca-d95a-4def-9cc4-9e71e463ee35,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.67,3.9,152.0,104.0,98.0,103.0,0.752,8.88,2.13,7.58,1.3,1.51,0.229,0.395,0.113,0.352,0.458,,,,75.0,106.0,99.0,,,,113.0,102.0,104.0,,,,91.0,107.0,99.0,,0.373,0.149,0.03,,,0.99,-1.06,,-1.12,,,95.5,91.5,,,86.2,,0.207,0.328,0.187,0.206,0.46,0.362,,,,0.333,0.571,0.167,0.315,0.587,0.184,100.0,104.0,104.0,127.0,101.0,110.0,0.309,0.138,1.69,-0.67,88.5,76.8,0.193,0.286,0.364,,,,,,
8,2024-09-10,747152,Home Run,home_run,False,572233,543135,Christian Walker,Nathan Eovaldi,0,2d810867-8e8b-4bf5-ba41-e5d1929fa232,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.67,3.9,152.0,104.0,98.0,103.0,0.752,8.88,2.13,7.58,1.3,1.51,0.229,0.395,0.113,0.352,0.458,,,,75.0,106.0,99.0,,,,113.0,102.0,104.0,,,,91.0,107.0,99.0,,0.373,0.149,0.03,,,0.99,-1.06,,-1.12,,,95.5,91.5,,,86.2,,0.207,0.328,0.187,0.206,0.46,0.362,,,,0.333,0.571,0.167,0.315,0.587,0.184,100.0,104.0,104.0,127.0,101.0,110.0,0.309,0.138,1.69,-0.67,88.5,76.8,0.193,0.286,0.364,,,,,,
9,2024-09-10,747152,Lineout,field_out,True,664983,543135,Jake McCarthy,Nathan Eovaldi,0,59e65384-493e-4ac5-8ab8-7cd6d6ac34d2,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.67,3.9,152.0,104.0,98.0,103.0,0.752,8.88,2.13,7.58,1.3,1.51,0.229,0.395,0.113,0.352,0.458,,,,75.0,106.0,99.0,,,,113.0,102.0,104.0,,,,91.0,107.0,99.0,,0.373,0.149,0.03,,,0.99,-1.06,,-1.12,,,95.5,91.5,,,86.2,,0.207,0.328,0.187,0.206,0.46,0.362,,,,0.333,0.571,0.167,0.315,0.587,0.184,100.0,104.0,104.0,127.0,101.0,110.0,0.309,0.138,1.69,-0.67,88.5,76.8,0.193,0.286,0.364,,,,,,
10,2024-09-10,747152,Flyout,field_out,True,673962,668678,Josh Jung,Zac Gallen,0,3d72cb06-7022-40d5-abda-ca9c16b6057b,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.61,3.95,137.0,101.0,100.0,100.0,0.763,9.2,3.35,8.15,0.66,1.38,0.228,0.396,0.136,0.344,0.346,87.0,109.0,99.0,100.0,95.0,96.0,132.0,80.0,80.0,105.0,102.0,102.0,107.0,108.0,111.0,89.0,86.0,79.0,0.001,0.461,0.032,0.088,0.279,0.139,-0.63,-1.26,-1.02,0.7,2.16,0.61,93.6,90.3,86.6,94.7,86.9,80.9,0.288,0.452,0.131,0.159,0.247,0.378,0.267,0.372,0.272,0.243,0.351,0.333,0.286,0.714,0.333,,,,,,,,,,,,,,,,,,,,,
11,2024-09-10,747152,Groundout,field_out,True,641680,668678,Jonah Heim,Zac Gallen,0,a84a5401-af8a-4b54-801d-37c00a19be22,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.61,3.95,137.0,101.0,100.0,100.0,0.763,9.2,3.35,8.15,0.66,1.38,0.228,0.396,0.136,0.344,0.346,87.0,109.0,99.0,100.0,95.0,96.0,132.0,80.0,80.0,105.0,102.0,102.0,107.0,108.0,111.0,89.0,86.0,79.0,0.001,0.461,0.032,0.088,0.279,0.139,-0.63,-1.26,-1.02,0.7,2.16,0.61,93.6,90.3,86.6,94.7,86.9,80.9,0.288,0.452,0.131,0.159,0.247,0.378,0.267,0.372,0.272,0.243,0.351,0.333,0.286,0.714,0.333,,,,,,,,,,,,,,,,,,,,,
12,2024-09-10,747152,Strikeout,strikeout,True,677649,668678,Ezequiel Duran,Zac Gallen,0,a2e930a4-5e2c-4682-8dfa-90da23dfa117,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.61,3.95,137.0,101.0,100.0,100.0,0.763,9.2,3.35,8.15,0.66,1.38,0.228,0.396,0.136,0.344,0.346,87.0,109.0,99.0,100.0,95.0,96.0,132.0,80.0,80.0,105.0,102.0,102.0,107.0,108.0,111.0,89.0,86.0,79.0,0.001,0.461,0.032,0.088,0.279,0.139,-0.63,-1.26,-1.02,0.7,2.16,0.61,93.6,90.3,86.6,94.7,86.9,80.9,0.288,0.452,0.131,0.159,0.247,0.378,0.267,0.372,0.272,0.243,0.351,0.333,0.286,0.714,0.333,,,,,,,,,,,,,,,,,,,,,
13,2024-09-10,747152,Strikeout,strikeout,True,656976,543135,Pavin Smith,Nathan Eovaldi,0,fbe4ca42-c33f-471b-b4a9-a4461f7d454c,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.67,3.9,152.0,104.0,98.0,103.0,0.752,8.88,2.13,7.58,1.3,1.51,0.229,0.395,0.113,0.352,0.458,,,,75.0,106.0,99.0,,,,113.0,102.0,104.0,,,,91.0,107.0,99.0,,0.373,0.149,0.03,,,0.99,-1.06,,-1.12,,,95.5,91.5,,,86.2,,0.207,0.328,0.187,0.206,0.46,0.362,,,,0.333,0.571,0.167,0.315,0.587,0.184,100.0,104.0,104.0,127.0,101.0,110.0,0.309,0.138,1.69,-0.67,88.5,76.8,0.193,0.286,0.364,,,,,,
14,2024-09-10,747152,Single,single,False,553993,543135,Eugenio Suárez,Nathan Eovaldi,0,f9db3619-6c4c-48f5-8881-3ee86c81e9cd,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.67,3.9,152.0,104.0,98.0,103.0,0.752,8.88,2.13,7.58,1.3,1.51,0.229,0.395,0.113,0.352,0.458,,,,75.0,106.0,99.0,,,,113.0,102.0,104.0,,,,91.0,107.0,99.0,,0.373,0.149,0.03,,,0.99,-1.06,,-1.12,,,95.5,91.5,,,86.2,,0.207,0.328,0.187,0.206,0.46,0.362,,,,0.333,0.571,0.167,0.315,0.587,0.184,100.0,104.0,104.0,127.0,101.0,110.0,0.309,0.138,1.69,-0.67,88.5,76.8,0.193,0.286,0.364,,,,,,
15,2024-09-10,747152,Single,single,False,672695,543135,Geraldo Perdomo,Nathan Eovaldi,1,13f66e98-2328-468a-af9a-5994a3d76b04,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.67,3.9,152.0,104.0,98.0,103.0,0.752,8.88,2.13,7.58,1.3,1.51,0.229,0.395,0.113,0.352,0.458,,,,75.0,106.0,99.0,,,,113.0,102.0,104.0,,,,91.0,107.0,99.0,,0.373,0.149,0.03,,,0.99,-1.06,,-1.12,,,95.5,91.5,,,86.2,,0.207,0.328,0.187,0.206,0.46,0.362,,,,0.333,0.571,0.167,0.315,0.587,0.184,100.0,104.0,104.0,127.0,101.0,110.0,0.309,0.138,1.69,-0.67,88.5,76.8,0.193,0.286,0.364,,,,,,
16,2024-09-10,747152,Flyout,field_out,True,645444,543135,Jose Herrera,Nathan Eovaldi,0,ceacec84-0313-4f1b-828b-ca817146c73e,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.67,3.9,152.0,104.0,98.0,103.0,0.752,8.88,2.13,7.58,1.3,1.51,0.229,0.395,0.113,0.352,0.458,,,,75.0,106.0,99.0,,,,113.0,102.0,104.0,,,,91.0,107.0,99.0,,0.373,0.149,0.03,,,0.99,-1.06,,-1.12,,,95.5,91.5,,,86.2,,0.207,0.328,0.187,0.206,0.46,0.362,,,,0.333,0.571,0.167,0.315,0.587,0.184,100.0,104.0,104.0,127.0,101.0,110.0,0.309,0.138,1.69,-0.67,88.5,76.8,0.193,0.286,0.364,,,,,,
17,2024-09-10,747152,Strikeout,strikeout,True,682998,543135,Corbin Carroll,Nathan Eovaldi,0,9f857fbe-7819-4069-9fad-a58e5cc8bc9d,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.67,3.9,152.0,104.0,98.0,103.0,0.752,8.88,2.13,7.58,1.3,1.51,0.229,0.395,0.113,0.352,0.458,,,,75.0,106.0,99.0,,,,113.0,102.0,104.0,,,,91.0,107.0,99.0,,0.373,0.149,0.03,,,0.99,-1.06,,-1.12,,,95.5,91.5,,,86.2,,0.207,0.328,0.187,0.206,0.46,0.362,,,,0.333,0.571,0.167,0.315,0.587,0.184,100.0,104.0,104.0,127.0,101.0,110.0,0.309,0.138,1.69,-0.67,88.5,76.8,0.193,0.286,0.364,,,,,,
18,2024-09-10,747152,Flyout,field_out,True,665750,668678,Leody Taveras,Zac Gallen,0,3e160e29-3a6a-4f4f-b0fe-973827bbc707,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.61,3.95,137.0,101.0,100.0,100.0,0.763,9.2,3.35,8.15,0.66,1.38,0.228,0.396,0.136,0.344,0.346,87.0,109.0,99.0,100.0,95.0,96.0,132.0,80.0,80.0,105.0,102.0,102.0,107.0,108.0,111.0,89.0,86.0,79.0,0.001,0.461,0.032,0.088,0.279,0.139,-0.63,-1.26,-1.02,0.7,2.16,0.61,93.6,90.3,86.6,94.7,86.9,80.9,0.288,0.452,0.131,0.159,0.247,0.378,0.267,0.372,0.272,0.243,0.351,0.333,0.286,0.714,0.333,,,,,,,,,,,,,,,,,,,,,
19,2024-09-10,747152,Flyout,field_out,True,543760,668678,Marcus Semien,Zac Gallen,0,e2217a36-cf6e-4e95-a14a-6a2a45f21be8,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.61,3.95,137.0,101.0,100.0,100.0,0.763,9.2,3.35,8.15,0.66,1.38,0.228,0.396,0.136,0.344,0.346,87.0,109.0,99.0,100.0,95.0,96.0,132.0,80.0,80.0,105.0,102.0,102.0,107.0,108.0,111.0,89.0,86.0,79.0,0.001,0.461,0.032,0.088,0.279,0.139,-0.63,-1.26,-1.02,0.7,2.16,0.61,93.6,90.3,86.6,94.7,86.9,80.9,0.288,0.452,0.131,0.159,0.247,0.378,0.267,0.372,0.272,0.243,0.351,0.333,0.286,0.714,0.333,,,,,,,,,,,,,,,,,,,,,
20,2024-09-10,747152,Strikeout,strikeout,True,669701,668678,Josh Smith,Zac Gallen,0,538ce628-882f-45f8-8fac-9b1d10a148a4,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.61,3.95,137.0,101.0,100.0,100.0,0.763,9.2,3.35,8.15,0.66,1.38,0.228,0.396,0.136,0.344,0.346,87.0,109.0,99.0,100.0,95.0,96.0,132.0,80.0,80.0,105.0,102.0,102.0,107.0,108.0,111.0,89.0,86.0,79.0,0.001,0.461,0.032,0.088,0.279,0.139,-0.63,-1.26,-1.02,0.7,2.16,0.61,93.6,90.3,86.6,94.7,86.9,80.9,0.288,0.452,0.131,0.159,0.247,0.378,0.267,0.372,0.272,0.243,0.351,0.333,0.286,0.714,0.333,,,,,,,,,,,,,,,,,,,,,
21,2024-09-10,747152,Flyout,field_out,True,606466,543135,Ketel Marte,Nathan Eovaldi,0,a41ba665-dc77-4ca4-b444-e3796f09cb04,543135.0,nathaneovaldi,Eovaldi,Right,Nathan Eovaldi,TEX,3.67,3.9,152.0,104.0,98.0,103.0,0.752,8.88,2.13,7.58,1.3,1.51,0.229,0.395,0.113,0.352,0.458,,,,75.0,106.0,99.0,,,,113.0,102.0,104.0,,,,91.0,107.0,99.0,,0.373,0.149,0.03,,,0.99,-1.06,,-1.12,,,95.5,91.5,,,86.2,,0.207,0.328,0.187,0.206,0.46,0.362,,,,0.333,0.571,0.167,0.315,0.587,0.184,100.0,104.0,104.0,127.0,101.0,110.0,0.309,0.138,1.69,-0.67,88.5,76.8,0.193,0.286,0.364,,,,,,
