,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-07-31,745789,Groundout,field_out,True,663616,622663,Trevor Larnach,Luis Severino,0,3d1e54b4-20b3-4dd4-abf4-34dfaf89000f,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,92.0,93.0,90.0,0.253,0.351,0.084,0.229,0.082,0.31,0.95,0.88,0.04,-2.98,96.1,92.7,86.1,95.6,85.7,0.231,0.382,0.222,0.289,0.434,0.123,0.156,0.24,0.357,0.186,0.279,0.239,0.333,0.622,0.182,0.263,0.342,0.282,,,,,,,,,,,,,,,,,,
1,2024-07-31,745789,Flyout,field_out,True,596146,622663,Max Kepler,Luis Severino,0,c6fb6a6f-3ec0-4c53-bccc-bdcf4892f484,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,92.0,93.0,90.0,0.253,0.351,0.084,0.229,0.082,0.31,0.95,0.88,0.04,-2.98,96.1,92.7,86.1,95.6,85.7,0.231,0.382,0.222,0.289,0.434,0.123,0.156,0.24,0.357,0.186,0.279,0.239,0.333,0.622,0.182,0.263,0.342,0.282,,,,,,,,,,,,,,,,,,
2,2024-07-31,745789,Strikeout,strikeout,True,668904,622663,Royce Lewis,Luis Severino,0,02666510-2d30-41a3-abd2-a5ad57522623,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,92.0,93.0,90.0,0.253,0.351,0.084,0.229,0.082,0.31,0.95,0.88,0.04,-2.98,96.1,92.7,86.1,95.6,85.7,0.231,0.382,0.222,0.289,0.434,0.123,0.156,0.24,0.357,0.186,0.279,0.239,0.333,0.622,0.182,0.263,0.342,0.282,,,,,,,,,,,,,,,,,,
3,2024-07-31,745789,Flyout,field_out,True,596019,641154,Francisco Lindor,Pablo López,0,2eb6ead3-39a7-44a2-ad49-fd704ee65b22,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.26,3.52,148.0,104.0,97.0,105.0,0.743,9.79,2.01,8.27,1.34,1.11,0.243,0.435,0.14,0.29,0.43,93.0,104.0,104.0,97.0,105.0,102.0,97.0,108.0,108.0,106.0,103.0,109.0,,,,0.073,0.405,,0.229,0.19,2.39,,-2.72,-0.79,-0.98,94.9,,88.6,94.4,84.3,0.164,0.304,0.267,0.432,0.659,0.147,0.239,0.442,0.331,,,,0.316,0.421,0.257,,,,87.0,102.0,107.0,0.103,-1.61,82.2,0.237,0.492,0.33,,,,,,,,,
4,2024-07-31,745789,Strikeout,strikeout,True,607043,641154,Brandon Nimmo,Pablo López,0,9e6fbdbd-9442-4759-9318-33d762b71552,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.26,3.52,148.0,104.0,97.0,105.0,0.743,9.79,2.01,8.27,1.34,1.11,0.243,0.435,0.14,0.29,0.43,93.0,104.0,104.0,97.0,105.0,102.0,97.0,108.0,108.0,106.0,103.0,109.0,,,,0.073,0.405,,0.229,0.19,2.39,,-2.72,-0.79,-0.98,94.9,,88.6,94.4,84.3,0.164,0.304,0.267,0.432,0.659,0.147,0.239,0.442,0.331,,,,0.316,0.421,0.257,,,,87.0,102.0,107.0,0.103,-1.61,82.2,0.237,0.492,0.33,,,,,,,,,
5,2024-07-31,745789,Walk,walk,False,502110,641154,J.D. Martinez,Pablo López,0,4d57c28c-340c-4138-b591-d9a1c7af2749,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.26,3.52,148.0,104.0,97.0,105.0,0.743,9.79,2.01,8.27,1.34,1.11,0.243,0.435,0.14,0.29,0.43,93.0,104.0,104.0,97.0,105.0,102.0,97.0,108.0,108.0,106.0,103.0,109.0,,,,0.073,0.405,,0.229,0.19,2.39,,-2.72,-0.79,-0.98,94.9,,88.6,94.4,84.3,0.164,0.304,0.267,0.432,0.659,0.147,0.239,0.442,0.331,,,,0.316,0.421,0.257,,,,87.0,102.0,107.0,0.103,-1.61,82.2,0.237,0.492,0.33,,,,,,,,,
6,2024-07-31,745789,Forceout,force_out,True,624413,641154,Pete Alonso,Pablo López,1,c9db409f-2467-4ec7-935b-7c7613f05e8e,641154.0,pablolopez,"López, P",Right,Pablo López,MIN,4.26,3.52,148.0,104.0,97.0,105.0,0.743,9.79,2.01,8.27,1.34,1.11,0.243,0.435,0.14,0.29,0.43,93.0,104.0,104.0,97.0,105.0,102.0,97.0,108.0,108.0,106.0,103.0,109.0,,,,0.073,0.405,,0.229,0.19,2.39,,-2.72,-0.79,-0.98,94.9,,88.6,94.4,84.3,0.164,0.304,0.267,0.432,0.659,0.147,0.239,0.442,0.331,,,,0.316,0.421,0.257,,,,87.0,102.0,107.0,0.103,-1.61,82.2,0.237,0.492,0.33,,,,,,,,,
7,2024-07-31,745789,Strikeout,strikeout,True,670242,622663,Matt Wallner,Luis Severino,0,56bc1547-1e32-465c-b4ba-e5060e6b2728,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,92.0,93.0,90.0,0.253,0.351,0.084,0.229,0.082,0.31,0.95,0.88,0.04,-2.98,96.1,92.7,86.1,95.6,85.7,0.231,0.382,0.222,0.289,0.434,0.123,0.156,0.24,0.357,0.186,0.279,0.239,0.333,0.622,0.182,0.263,0.342,0.282,,,,,,,,,,,,,,,,,,
8,2024-07-31,745789,Home Run,home_run,False,621439,622663,Byron Buxton,Luis Severino,0,8edf136c-9efc-417d-a620-0aad90c90600,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,92.0,93.0,90.0,0.253,0.351,0.084,0.229,0.082,0.31,0.95,0.88,0.04,-2.98,96.1,92.7,86.1,95.6,85.7,0.231,0.382,0.222,0.289,0.434,0.123,0.156,0.24,0.357,0.186,0.279,0.239,0.333,0.622,0.182,0.263,0.342,0.282,,,,,,,,,,,,,,,,,,
9,2024-07-31,745789,Walk,walk,False,467793,622663,Carlos Santana,Luis Severino,0,cd8129d0-3f8d-47f3-b354-b4308574fb14,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,92.0,93.0,90.0,0.253,0.351,0.084,0.229,0.082,0.31,0.95,0.88,0.04,-2.98,96.1,92.7,86.1,95.6,85.7,0.231,0.382,0.222,0.289,0.434,0.123,0.156,0.24,0.357,0.186,0.279,0.239,0.333,0.622,0.182,0.263,0.342,0.282,,,,,,,,,,,,,,,,,,
10,2024-07-31,745789,Walk,walk,False,680777,622663,Ryan Jeffers,Luis Severino,1,08583da1-7453-4473-a573-481c7c52d89b,622663.0,luisseverino,"Severino, L",Right,Luis Severino,NYM,3.96,4.03,152.1,100.0,106.0,100.0,0.82,7.74,3.07,8.27,1.12,1.35,0.259,0.379,0.21,0.281,0.439,86.0,92.0,92.0,100.0,103.0,100.0,90.0,97.0,93.0,142.0,100.0,112.0,92.0,93.0,90.0,0.253,0.351,0.084,0.229,0.082,0.31,0.95,0.88,0.04,-2.98,96.1,92.7,86.1,95.6,85.7,0.231,0.382,0.222,0.289,0.434,0.123,0.156,0.24,0.357,0.186,0.279,0.239,0.333,0.622,0.182,0.263,0.342,0.282,,,,,,,,,,,,,,,,,,
