,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
11,2024-09-25,747144,Strikeout,strikeout,True,689172,668678,Brett Wisely,Zac Gallen,0,54198a59-61a6-45a9-9cff-444a1f27c623,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,3.94,148.0,101.0,101.0,101.0,0.761,9.49,3.28,8.09,0.79,1.38,0.231,0.396,0.133,0.349,0.348,88.0,107.0,98.0,101.0,95.0,96.0,132.0,80.0,80.0,107.0,102.0,102.0,107.0,108.0,112.0,89.0,87.0,79.0,0.001,0.463,0.031,0.087,0.277,0.14,-0.55,-0.78,-1.02,-0.56,2.29,0.43,93.7,90.3,86.6,94.7,87.0,81.0,0.28,0.46,0.133,0.148,0.23,0.392,0.27,0.382,0.265,0.31,0.476,0.337,0.25,0.625,0.36,,,,,,,,,,,,,,,,,,
12,2024-09-25,747144,Double,double,False,572233,696131,Christian Walker,Mason Black,0,c03dd723-ab89-447b-bfc9-0dad99f49f2b,696131.0,masonblack,Black,Right,Mason Black,SFG,6.44,6.12,36.1,101.0,99.0,99.0,0.858,7.68,3.72,11.39,1.73,0.69,0.225,0.392,0.167,0.367,0.431,92.0,88.0,77.0,86.0,103.0,98.0,101.0,100.0,97.0,109.0,97.0,101.0,,,,,,,0.285,0.321,,0.371,,0.023,-2.69,,-1.0,-0.68,,-13.48,92.4,,87.6,92.6,83.3,,0.333,0.548,0.236,,,,0.667,0.833,0.0,0.0,0.0,0.179,,,,0.326,0.535,0.08,0.318,0.591,0.16,,,,,,,,,,,,
13,2024-09-25,747144,Single,single,False,666971,696131,Lourdes Gurriel Jr.,Mason Black,1,634160c0-de49-4827-8fc2-3e42480704e2,696131.0,masonblack,Black,Right,Mason Black,SFG,6.44,6.12,36.1,101.0,99.0,99.0,0.858,7.68,3.72,11.39,1.73,0.69,0.225,0.392,0.167,0.367,0.431,92.0,88.0,77.0,86.0,103.0,98.0,101.0,100.0,97.0,109.0,97.0,101.0,,,,,,,0.285,0.321,,0.371,,0.023,-2.69,,-1.0,-0.68,,-13.48,92.4,,87.6,92.6,83.3,,0.333,0.548,0.236,,,,0.667,0.833,0.0,0.0,0.0,0.179,,,,0.326,0.535,0.08,0.318,0.591,0.16,,,,,,,,,,,,
14,2024-09-25,747144,Forceout,force_out,True,664983,696131,Jake McCarthy,Mason Black,1,00101bf8-27fe-4e55-90ae-f84ebf0799fe,696131.0,masonblack,Black,Right,Mason Black,SFG,6.44,6.12,36.1,101.0,99.0,99.0,0.858,7.68,3.72,11.39,1.73,0.69,0.225,0.392,0.167,0.367,0.431,92.0,88.0,77.0,86.0,103.0,98.0,101.0,100.0,97.0,109.0,97.0,101.0,,,,,,,0.285,0.321,,0.371,,0.023,-2.69,,-1.0,-0.68,,-13.48,92.4,,87.6,92.6,83.3,,0.333,0.548,0.236,,,,0.667,0.833,0.0,0.0,0.0,0.179,,,,0.326,0.535,0.08,0.318,0.591,0.16,,,,,,,,,,,,
15,2024-09-25,747144,Walk,walk,False,553993,696131,Eugenio Suárez,Mason Black,1,999754ac-2a16-499e-b6d0-7642c7bdd651,696131.0,masonblack,Black,Right,Mason Black,SFG,6.44,6.12,36.1,101.0,99.0,99.0,0.858,7.68,3.72,11.39,1.73,0.69,0.225,0.392,0.167,0.367,0.431,92.0,88.0,77.0,86.0,103.0,98.0,101.0,100.0,97.0,109.0,97.0,101.0,,,,,,,0.285,0.321,,0.371,,0.023,-2.69,,-1.0,-0.68,,-13.48,92.4,,87.6,92.6,83.3,,0.333,0.548,0.236,,,,0.667,0.833,0.0,0.0,0.0,0.179,,,,0.326,0.535,0.08,0.318,0.591,0.16,,,,,,,,,,,,
16,2024-09-25,747144,Single,single,False,672515,696131,Gabriel Moreno,Mason Black,1,eaa30f82-e6fe-43e1-b81d-2060a7f72a7b,696131.0,masonblack,Black,Right,Mason Black,SFG,6.44,6.12,36.1,101.0,99.0,99.0,0.858,7.68,3.72,11.39,1.73,0.69,0.225,0.392,0.167,0.367,0.431,92.0,88.0,77.0,86.0,103.0,98.0,101.0,100.0,97.0,109.0,97.0,101.0,,,,,,,0.285,0.321,,0.371,,0.023,-2.69,,-1.0,-0.68,,-13.48,92.4,,87.6,92.6,83.3,,0.333,0.548,0.236,,,,0.667,0.833,0.0,0.0,0.0,0.179,,,,0.326,0.535,0.08,0.318,0.591,0.16,,,,,,,,,,,,
17,2024-09-25,747144,Walk,walk,False,672695,696131,Geraldo Perdomo,Mason Black,1,27cc65a1-fae4-4a2c-bb22-2213df10f490,696131.0,masonblack,Black,Right,Mason Black,SFG,6.44,6.12,36.1,101.0,99.0,99.0,0.858,7.68,3.72,11.39,1.73,0.69,0.225,0.392,0.167,0.367,0.431,92.0,88.0,77.0,86.0,103.0,98.0,101.0,100.0,97.0,109.0,97.0,101.0,,,,,,,0.285,0.321,,0.371,,0.023,-2.69,,-1.0,-0.68,,-13.48,92.4,,87.6,92.6,83.3,,0.333,0.548,0.236,,,,0.667,0.833,0.0,0.0,0.0,0.179,,,,0.326,0.535,0.08,0.318,0.591,0.16,,,,,,,,,,,,
18,2024-09-25,747144,Sac Fly,sac_fly,True,682998,696131,Corbin Carroll,Mason Black,1,26980680-6960-4000-a7dc-d8833b83ec93,696131.0,masonblack,Black,Right,Mason Black,SFG,6.44,6.12,36.1,101.0,99.0,99.0,0.858,7.68,3.72,11.39,1.73,0.69,0.225,0.392,0.167,0.367,0.431,92.0,88.0,77.0,86.0,103.0,98.0,101.0,100.0,97.0,109.0,97.0,101.0,,,,,,,0.285,0.321,,0.371,,0.023,-2.69,,-1.0,-0.68,,-13.48,92.4,,87.6,92.6,83.3,,0.333,0.548,0.236,,,,0.667,0.833,0.0,0.0,0.0,0.179,,,,0.326,0.535,0.08,0.318,0.591,0.16,,,,,,,,,,,,
19,2024-09-25,747144,Flyout,field_out,True,606466,696131,Ketel Marte,Mason Black,0,4ee5dab7-f28d-4d3e-bf52-bc9b6368aa9a,696131.0,masonblack,Black,Right,Mason Black,SFG,6.44,6.12,36.1,101.0,99.0,99.0,0.858,7.68,3.72,11.39,1.73,0.69,0.225,0.392,0.167,0.367,0.431,92.0,88.0,77.0,86.0,103.0,98.0,101.0,100.0,97.0,109.0,97.0,101.0,,,,,,,0.285,0.321,,0.371,,0.023,-2.69,,-1.0,-0.68,,-13.48,92.4,,87.6,92.6,83.3,,0.333,0.548,0.236,,,,0.667,0.833,0.0,0.0,0.0,0.179,,,,0.326,0.535,0.08,0.318,0.591,0.16,,,,,,,,,,,,
20,2024-09-25,747144,Groundout,field_out,True,573262,668678,Mike Yastrzemski,Zac Gallen,0,41253dca-2269-4d44-9589-bf7956869a2e,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,3.94,148.0,101.0,101.0,101.0,0.761,9.49,3.28,8.09,0.79,1.38,0.231,0.396,0.133,0.349,0.348,88.0,107.0,98.0,101.0,95.0,96.0,132.0,80.0,80.0,107.0,102.0,102.0,107.0,108.0,112.0,89.0,87.0,79.0,0.001,0.463,0.031,0.087,0.277,0.14,-0.55,-0.78,-1.02,-0.56,2.29,0.43,93.7,90.3,86.6,94.7,87.0,81.0,0.28,0.46,0.133,0.148,0.23,0.392,0.27,0.382,0.265,0.31,0.476,0.337,0.25,0.625,0.36,,,,,,,,,,,,,,,,,,
21,2024-09-25,747144,Strikeout,strikeout,True,671218,668678,Heliot Ramos,Zac Gallen,0,7240a3fc-4b5b-49ad-b871-2abac0797362,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,3.94,148.0,101.0,101.0,101.0,0.761,9.49,3.28,8.09,0.79,1.38,0.231,0.396,0.133,0.349,0.348,88.0,107.0,98.0,101.0,95.0,96.0,132.0,80.0,80.0,107.0,102.0,102.0,107.0,108.0,112.0,89.0,87.0,79.0,0.001,0.463,0.031,0.087,0.277,0.14,-0.55,-0.78,-1.02,-0.56,2.29,0.43,93.7,90.3,86.6,94.7,87.0,81.0,0.28,0.46,0.133,0.148,0.23,0.392,0.27,0.382,0.265,0.31,0.476,0.337,0.25,0.625,0.36,,,,,,,,,,,,,,,,,,
22,2024-09-25,747144,Groundout,field_out,True,664774,668678,LaMonte Wade Jr.,Zac Gallen,0,3cec9385-11c7-413b-a8d6-35ad6c97f014,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,3.94,148.0,101.0,101.0,101.0,0.761,9.49,3.28,8.09,0.79,1.38,0.231,0.396,0.133,0.349,0.348,88.0,107.0,98.0,101.0,95.0,96.0,132.0,80.0,80.0,107.0,102.0,102.0,107.0,108.0,112.0,89.0,87.0,79.0,0.001,0.463,0.031,0.087,0.277,0.14,-0.55,-0.78,-1.02,-0.56,2.29,0.43,93.7,90.3,86.6,94.7,87.0,81.0,0.28,0.46,0.133,0.148,0.23,0.392,0.27,0.382,0.265,0.31,0.476,0.337,0.25,0.625,0.36,,,,,,,,,,,,,,,,,,
23,2024-09-25,747144,Walk,walk,False,592626,696131,Joc Pederson,Mason Black,0,e39c3869-03c5-4604-b3ed-df4d689d6c58,696131.0,masonblack,Black,Right,Mason Black,SFG,6.44,6.12,36.1,101.0,99.0,99.0,0.858,7.68,3.72,11.39,1.73,0.69,0.225,0.392,0.167,0.367,0.431,92.0,88.0,77.0,86.0,103.0,98.0,101.0,100.0,97.0,109.0,97.0,101.0,,,,,,,0.285,0.321,,0.371,,0.023,-2.69,,-1.0,-0.68,,-13.48,92.4,,87.6,92.6,83.3,,0.333,0.548,0.236,,,,0.667,0.833,0.0,0.0,0.0,0.179,,,,0.326,0.535,0.08,0.318,0.591,0.16,,,,,,,,,,,,
24,2024-09-25,747144,Forceout,force_out,True,572233,696131,Christian Walker,Mason Black,1,7a9f3002-5211-41ea-8c21-7691af837198,696131.0,masonblack,Black,Right,Mason Black,SFG,6.44,6.12,36.1,101.0,99.0,99.0,0.858,7.68,3.72,11.39,1.73,0.69,0.225,0.392,0.167,0.367,0.431,92.0,88.0,77.0,86.0,103.0,98.0,101.0,100.0,97.0,109.0,97.0,101.0,,,,,,,0.285,0.321,,0.371,,0.023,-2.69,,-1.0,-0.68,,-13.48,92.4,,87.6,92.6,83.3,,0.333,0.548,0.236,,,,0.667,0.833,0.0,0.0,0.0,0.179,,,,0.326,0.535,0.08,0.318,0.591,0.16,,,,,,,,,,,,
25,2024-09-25,747144,Walk,walk,False,666971,696131,Lourdes Gurriel Jr.,Mason Black,1,f8257611-ff9b-43e1-abba-52fe92ea4970,696131.0,masonblack,Black,Right,Mason Black,SFG,6.44,6.12,36.1,101.0,99.0,99.0,0.858,7.68,3.72,11.39,1.73,0.69,0.225,0.392,0.167,0.367,0.431,92.0,88.0,77.0,86.0,103.0,98.0,101.0,100.0,97.0,109.0,97.0,101.0,,,,,,,0.285,0.321,,0.371,,0.023,-2.69,,-1.0,-0.68,,-13.48,92.4,,87.6,92.6,83.3,,0.333,0.548,0.236,,,,0.667,0.833,0.0,0.0,0.0,0.179,,,,0.326,0.535,0.08,0.318,0.591,0.16,,,,,,,,,,,,
26,2024-09-25,747144,Single,single,False,664983,696131,Jake McCarthy,Mason Black,1,8a47c567-23ca-4731-a3b3-d99f28c09532,696131.0,masonblack,Black,Right,Mason Black,SFG,6.44,6.12,36.1,101.0,99.0,99.0,0.858,7.68,3.72,11.39,1.73,0.69,0.225,0.392,0.167,0.367,0.431,92.0,88.0,77.0,86.0,103.0,98.0,101.0,100.0,97.0,109.0,97.0,101.0,,,,,,,0.285,0.321,,0.371,,0.023,-2.69,,-1.0,-0.68,,-13.48,92.4,,87.6,92.6,83.3,,0.333,0.548,0.236,,,,0.667,0.833,0.0,0.0,0.0,0.179,,,,0.326,0.535,0.08,0.318,0.591,0.16,,,,,,,,,,,,
27,2024-09-25,747144,Strikeout,strikeout,True,553993,696131,Eugenio Suárez,Mason Black,0,28d10682-8e88-4b6e-8dac-3c930c513a08,696131.0,masonblack,Black,Right,Mason Black,SFG,6.44,6.12,36.1,101.0,99.0,99.0,0.858,7.68,3.72,11.39,1.73,0.69,0.225,0.392,0.167,0.367,0.431,92.0,88.0,77.0,86.0,103.0,98.0,101.0,100.0,97.0,109.0,97.0,101.0,,,,,,,0.285,0.321,,0.371,,0.023,-2.69,,-1.0,-0.68,,-13.48,92.4,,87.6,92.6,83.3,,0.333,0.548,0.236,,,,0.667,0.833,0.0,0.0,0.0,0.179,,,,0.326,0.535,0.08,0.318,0.591,0.16,,,,,,,,,,,,
28,2024-09-25,747144,Walk,walk,False,672515,696131,Gabriel Moreno,Mason Black,1,eb5298c5-f238-4800-aec1-3d25e066753a,696131.0,masonblack,Black,Right,Mason Black,SFG,6.44,6.12,36.1,101.0,99.0,99.0,0.858,7.68,3.72,11.39,1.73,0.69,0.225,0.392,0.167,0.367,0.431,92.0,88.0,77.0,86.0,103.0,98.0,101.0,100.0,97.0,109.0,97.0,101.0,,,,,,,0.285,0.321,,0.371,,0.023,-2.69,,-1.0,-0.68,,-13.48,92.4,,87.6,92.6,83.3,,0.333,0.548,0.236,,,,0.667,0.833,0.0,0.0,0.0,0.179,,,,0.326,0.535,0.08,0.318,0.591,0.16,,,,,,,,,,,,
29,2024-09-25,747144,Flyout,field_out,True,672695,663546,Geraldo Perdomo,Sean Hjelle,0,c19618f1-f86b-424b-92eb-5d251d985c89,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,3.9,3.54,80.2,102.0,101.0,103.0,0.808,8.37,1.56,9.37,1.12,2.66,0.284,0.366,0.173,0.288,0.43,,,,,,,99.0,105.0,102.0,,,,112.0,101.0,110.0,75.0,90.0,81.0,0.549,0.002,0.106,,0.344,,4.71,-0.69,0.62,,0.19,,92.9,92.2,,94.6,,85.8,,,,0.2,0.348,0.38,,,,,,,0.269,0.5,0.107,0.312,0.416,0.11,,,,,,,,,,,,,,,
30,2024-09-25,747144,Groundout,field_out,True,656305,668678,Matt Chapman,Zac Gallen,0,7b867b9d-e056-4e2b-b04e-5a6b0d3e194b,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,3.94,148.0,101.0,101.0,101.0,0.761,9.49,3.28,8.09,0.79,1.38,0.231,0.396,0.133,0.349,0.348,88.0,107.0,98.0,101.0,95.0,96.0,132.0,80.0,80.0,107.0,102.0,102.0,107.0,108.0,112.0,89.0,87.0,79.0,0.001,0.463,0.031,0.087,0.277,0.14,-0.55,-0.78,-1.02,-0.56,2.29,0.43,93.7,90.3,86.6,94.7,87.0,81.0,0.28,0.46,0.133,0.148,0.23,0.392,0.27,0.382,0.265,0.31,0.476,0.337,0.25,0.625,0.36,,,,,,,,,,,,,,,,,,
31,2024-09-25,747144,Strikeout,strikeout,True,624424,668678,Michael Conforto,Zac Gallen,0,9bd61249-cb53-4e48-ae16-9caed1782526,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,3.94,148.0,101.0,101.0,101.0,0.761,9.49,3.28,8.09,0.79,1.38,0.231,0.396,0.133,0.349,0.348,88.0,107.0,98.0,101.0,95.0,96.0,132.0,80.0,80.0,107.0,102.0,102.0,107.0,108.0,112.0,89.0,87.0,79.0,0.001,0.463,0.031,0.087,0.277,0.14,-0.55,-0.78,-1.02,-0.56,2.29,0.43,93.7,90.3,86.6,94.7,87.0,81.0,0.28,0.46,0.133,0.148,0.23,0.392,0.27,0.382,0.265,0.31,0.476,0.337,0.25,0.625,0.36,,,,,,,,,,,,,,,,,,
32,2024-09-25,747144,Groundout,field_out,True,672275,668678,Patrick Bailey,Zac Gallen,0,4d867f38-1867-4d0e-8899-0b8cbc3084fc,668678.0,zacgallen,Gallen,Right,Zac Gallen,ARI,3.65,3.94,148.0,101.0,101.0,101.0,0.761,9.49,3.28,8.09,0.79,1.38,0.231,0.396,0.133,0.349,0.348,88.0,107.0,98.0,101.0,95.0,96.0,132.0,80.0,80.0,107.0,102.0,102.0,107.0,108.0,112.0,89.0,87.0,79.0,0.001,0.463,0.031,0.087,0.277,0.14,-0.55,-0.78,-1.02,-0.56,2.29,0.43,93.7,90.3,86.6,94.7,87.0,81.0,0.28,0.46,0.133,0.148,0.23,0.392,0.27,0.382,0.265,0.31,0.476,0.337,0.25,0.625,0.36,,,,,,,,,,,,,,,,,,
33,2024-09-25,747144,Pop Out,field_out,True,682998,663546,Corbin Carroll,Sean Hjelle,0,dba4d054-8df2-429d-8cd4-e709a5dcdc85,663546.0,seanhjelle,Hjelle,Right,Sean Hjelle,SFG,3.9,3.54,80.2,102.0,101.0,103.0,0.808,8.37,1.56,9.37,1.12,2.66,0.284,0.366,0.173,0.288,0.43,,,,,,,99.0,105.0,102.0,,,,112.0,101.0,110.0,75.0,90.0,81.0,0.549,0.002,0.106,,0.344,,4.71,-0.69,0.62,,0.19,,92.9,92.2,,94.6,,85.8,,,,0.2,0.348,0.38,,,,,,,0.269,0.5,0.107,0.312,0.416,0.11,,,,,,,,,,,,,,,
