,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
0,2024-05-06,746149,Single,single,False,665862,621111,Jazz Chisholm Jr.,Walker Buehler,0,fc210f95-317a-47f1-abac-07308b6331d7,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.84,4.86,37.0,103.0,98.0,102.0,0.841,7.54,2.43,11.19,2.43,1.26,0.228,0.447,0.13,0.366,0.438,74.0,104.0,98.0,96.0,99.0,98.0,85.0,107.0,101.0,126.0,107.0,115.0,100.0,101.0,112.0,102.0,102.0,100.0,0.198,0.286,0.201,0.103,0.144,0.068,-3.09,1.78,0.15,-3.39,-3.89,-3.76,95.5,91.5,90.0,95.0,83.8,79.0,0.378,0.784,0.173,0.243,0.27,0.113,0.233,0.433,0.153,0.368,0.579,0.282,0.176,0.529,0.167,0.455,0.636,0.095,,,,,,,,,,,,
1,2024-05-06,746149,Single,single,False,650559,621111,Bryan De La Cruz,Walker Buehler,1,fc8138e1-59d6-4831-9c98-d9c479390b03,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.84,4.86,37.0,103.0,98.0,102.0,0.841,7.54,2.43,11.19,2.43,1.26,0.228,0.447,0.13,0.366,0.438,74.0,104.0,98.0,96.0,99.0,98.0,85.0,107.0,101.0,126.0,107.0,115.0,100.0,101.0,112.0,102.0,102.0,100.0,0.198,0.286,0.201,0.103,0.144,0.068,-3.09,1.78,0.15,-3.39,-3.89,-3.76,95.5,91.5,90.0,95.0,83.8,79.0,0.378,0.784,0.173,0.243,0.27,0.113,0.233,0.433,0.153,0.368,0.579,0.282,0.176,0.529,0.167,0.455,0.636,0.095,,,,,,,,,,,,
2,2024-05-06,746149,Groundout,field_out,True,669394,621111,Jake Burger,Walker Buehler,1,49f24ce8-05e2-437b-bc62-72a64625dc03,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.84,4.86,37.0,103.0,98.0,102.0,0.841,7.54,2.43,11.19,2.43,1.26,0.228,0.447,0.13,0.366,0.438,74.0,104.0,98.0,96.0,99.0,98.0,85.0,107.0,101.0,126.0,107.0,115.0,100.0,101.0,112.0,102.0,102.0,100.0,0.198,0.286,0.201,0.103,0.144,0.068,-3.09,1.78,0.15,-3.39,-3.89,-3.76,95.5,91.5,90.0,95.0,83.8,79.0,0.378,0.784,0.173,0.243,0.27,0.113,0.233,0.433,0.153,0.368,0.579,0.282,0.176,0.529,0.167,0.455,0.636,0.095,,,,,,,,,,,,
3,2024-05-06,746149,Lineout,field_out,True,605137,621111,Josh Bell,Walker Buehler,0,2b64744e-20b5-4fd6-8ed7-bc57e27cf01c,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.84,4.86,37.0,103.0,98.0,102.0,0.841,7.54,2.43,11.19,2.43,1.26,0.228,0.447,0.13,0.366,0.438,74.0,104.0,98.0,96.0,99.0,98.0,85.0,107.0,101.0,126.0,107.0,115.0,100.0,101.0,112.0,102.0,102.0,100.0,0.198,0.286,0.201,0.103,0.144,0.068,-3.09,1.78,0.15,-3.39,-3.89,-3.76,95.5,91.5,90.0,95.0,83.8,79.0,0.378,0.784,0.173,0.243,0.27,0.113,0.233,0.433,0.153,0.368,0.579,0.282,0.176,0.529,0.167,0.455,0.636,0.095,,,,,,,,,,,,
4,2024-05-06,746149,Single,single,False,660821,621111,Jesús Sánchez,Walker Buehler,1,1e6eb0f9-c2ce-42c2-b21a-0122000a1596,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.84,4.86,37.0,103.0,98.0,102.0,0.841,7.54,2.43,11.19,2.43,1.26,0.228,0.447,0.13,0.366,0.438,74.0,104.0,98.0,96.0,99.0,98.0,85.0,107.0,101.0,126.0,107.0,115.0,100.0,101.0,112.0,102.0,102.0,100.0,0.198,0.286,0.201,0.103,0.144,0.068,-3.09,1.78,0.15,-3.39,-3.89,-3.76,95.5,91.5,90.0,95.0,83.8,79.0,0.378,0.784,0.173,0.243,0.27,0.113,0.233,0.433,0.153,0.368,0.579,0.282,0.176,0.529,0.167,0.455,0.636,0.095,,,,,,,,,,,,
5,2024-05-06,746149,Groundout,field_out,True,641313,621111,Tim Anderson,Walker Buehler,0,b0c17810-4e70-4654-bbf4-f6ad3413b440,621111.0,walkerbuehler,Buehler,Right,Walker Buehler,LAD,5.84,4.86,37.0,103.0,98.0,102.0,0.841,7.54,2.43,11.19,2.43,1.26,0.228,0.447,0.13,0.366,0.438,74.0,104.0,98.0,96.0,99.0,98.0,85.0,107.0,101.0,126.0,107.0,115.0,100.0,101.0,112.0,102.0,102.0,100.0,0.198,0.286,0.201,0.103,0.144,0.068,-3.09,1.78,0.15,-3.39,-3.89,-3.76,95.5,91.5,90.0,95.0,83.8,79.0,0.378,0.784,0.173,0.243,0.27,0.113,0.233,0.433,0.153,0.368,0.579,0.282,0.176,0.529,0.167,0.455,0.636,0.095,,,,,,,,,,,,
6,2024-05-06,746149,Walk,walk,False,605141,682610,Mookie Betts,Roddery Muñoz,0,34dcf0de-3f31-4135-80ff-11d7c2d021e9,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,52.0,96.0,89.0,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,,,,91.0,96.0,90.0,0.229,0.257,0.247,0.173,,0.094,-2.9,1.93,-1.48,-0.77,,-4.22,95.7,89.8,89.5,95.1,85.8,,0.286,0.738,0.173,0.273,0.614,0.141,0.14,0.28,0.262,,,,0.222,0.361,0.328,0.318,0.727,0.356,,,,,,,,,,,,
7,2024-05-06,746149,Home Run,home_run,False,660271,682610,Shohei Ohtani,Roddery Muñoz,1,b4283985-c9e7-4573-ac38-aa02e70f0542,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,52.0,96.0,89.0,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,,,,91.0,96.0,90.0,0.229,0.257,0.247,0.173,,0.094,-2.9,1.93,-1.48,-0.77,,-4.22,95.7,89.8,89.5,95.1,85.8,,0.286,0.738,0.173,0.273,0.614,0.141,0.14,0.28,0.262,,,,0.222,0.361,0.328,0.318,0.727,0.356,,,,,,,,,,,,
8,2024-05-06,746149,Home Run,home_run,False,518692,682610,Freddie Freeman,Roddery Muñoz,0,084481a6-9e93-48ae-a895-fae89fceccf3,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,52.0,96.0,89.0,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,,,,91.0,96.0,90.0,0.229,0.257,0.247,0.173,,0.094,-2.9,1.93,-1.48,-0.77,,-4.22,95.7,89.8,89.5,95.1,85.8,,0.286,0.738,0.173,0.273,0.614,0.141,0.14,0.28,0.262,,,,0.222,0.361,0.328,0.318,0.727,0.356,,,,,,,,,,,,
9,2024-05-06,746149,Lineout,field_out,True,669257,682610,Will Smith,Roddery Muñoz,0,70c190a4-244a-49be-9a12-112e8f6025cd,682610.0,rodderymunoz,"Muñoz, Rod",Right,Roddery Muñoz,MIA,5.47,5.87,51.0,97.0,92.0,94.0,0.788,7.41,4.59,8.12,2.65,0.59,0.277,0.355,0.135,0.348,0.405,52.0,96.0,89.0,96.0,99.0,92.0,91.0,95.0,93.0,108.0,99.0,104.0,,,,91.0,96.0,90.0,0.229,0.257,0.247,0.173,,0.094,-2.9,1.93,-1.48,-0.77,,-4.22,95.7,89.8,89.5,95.1,85.8,,0.286,0.738,0.173,0.273,0.614,0.141,0.14,0.28,0.262,,,,0.222,0.361,0.328,0.318,0.727,0.356,,,,,,,,,,,,
