,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,wFA/C,wFC/C,wSI/C,wSL/C,vFA,vFC,vSI,vSL,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,FS%,CU%,CH%,wFS/C,wCU/C,wCH/C,vFS,vCH,vCU,CU_ba,CU_slg,CU_whiff,SV_ba,SV_slg,SV_whiff,CH_ba,CH_slg,CH_whiff,FS_ba,FS_slg,FS_whiff,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FS,Loc+ FS,Pit+ FS,KC%,wKC/C,vKC
10,2024-05-24,745087,Strikeout,strikeout,True,686681,542888,Michael Massey,Shawn Armstrong,0,312da845-ee26-4b57-a2ff-1a6bc1be5a15,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,TBR,6.05,5.72,41.2,106.0,96.0,102.0,0.819,9.29,3.89,11.02,1.08,0.82,0.308,0.331,0.185,0.369,0.463,87.0,112.0,107.0,96.0,98.0,95.0,112.0,113.0,111.0,105.0,104.0,102.0,0.283,0.358,0.308,0.051,0.53,-0.4,-2.52,-4.27,93.2,90.1,93.6,83.3,0.21,0.387,0.336,0.424,0.492,0.09,0.25,0.5,0.212,0.286,0.571,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-05-24,745087,Strikeout,strikeout,True,666023,542888,Freddy Fermin,Shawn Armstrong,0,c66f361d-2444-4eff-8459-5d951f2e5c23,542888.0,shawnarmstrong,Armstrong,Right,Shawn Armstrong,TBR,6.05,5.72,41.2,106.0,96.0,102.0,0.819,9.29,3.89,11.02,1.08,0.82,0.308,0.331,0.185,0.369,0.463,87.0,112.0,107.0,96.0,98.0,95.0,112.0,113.0,111.0,105.0,104.0,102.0,0.283,0.358,0.308,0.051,0.53,-0.4,-2.52,-4.27,93.2,90.1,93.6,83.3,0.21,0.387,0.336,0.424,0.492,0.09,0.25,0.5,0.212,0.286,0.571,0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-05-24,745087,Flyout,field_out,True,676609,607625,José Caballero,Seth Lugo,0,0e045073-3174-4691-8edd-bd888d1e22a4,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,0.191,0.248,0.069,0.141,1.99,0.22,0.6,-0.63,92.4,91.0,92.3,85.3,0.183,0.275,0.159,0.278,0.426,0.124,0.375,0.375,0.186,0.278,0.556,0.172,94.0,98.0,96.0,124.0,103.0,112.0,0.026,0.268,0.057,0.95,1.06,0.16,85.6,87.5,79.3,0.175,0.275,0.366,0.269,0.365,0.326,0.2,0.25,0.321,0.091,0.364,0.273,,,,,,,,,
13,2024-05-24,745087,Flyout,field_out,True,656577,607625,Alex Jackson,Seth Lugo,0,b39ac66e-48e5-4a99-8b37-2f7191431203,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,0.191,0.248,0.069,0.141,1.99,0.22,0.6,-0.63,92.4,91.0,92.3,85.3,0.183,0.275,0.159,0.278,0.426,0.124,0.375,0.375,0.186,0.278,0.556,0.172,94.0,98.0,96.0,124.0,103.0,112.0,0.026,0.268,0.057,0.95,1.06,0.16,85.6,87.5,79.3,0.175,0.275,0.366,0.269,0.365,0.326,0.2,0.25,0.321,0.091,0.364,0.273,,,,,,,,,
14,2024-05-24,745087,Groundout,field_out,True,642350,607625,Jose Siri,Seth Lugo,0,1a335d4e-2dd4-4323-bbe2-a6da1883aeb9,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,0.191,0.248,0.069,0.141,1.99,0.22,0.6,-0.63,92.4,91.0,92.3,85.3,0.183,0.275,0.159,0.278,0.426,0.124,0.375,0.375,0.186,0.278,0.556,0.172,94.0,98.0,96.0,124.0,103.0,112.0,0.026,0.268,0.057,0.95,1.06,0.16,85.6,87.5,79.3,0.175,0.275,0.366,0.269,0.365,0.326,0.2,0.25,0.321,0.091,0.364,0.273,,,,,,,,,
15,2024-05-24,745087,Single,single,False,676369,641302,Nelson Velázquez,Tyler Alexander,0,910c6fd7-afca-43b6-87ff-4163d97bef65,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,,0.158,,,-2.47,,80.9,,,,,,,,0.308,0.513,0.186,,,,,,,,,,,,
16,2024-05-24,745087,Pop Out,field_out,True,592669,641302,Hunter Renfroe,Tyler Alexander,0,7ffe55ac-b0d5-49fc-bdc1-154f40ee919f,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,,0.158,,,-2.47,,80.9,,,,,,,,0.308,0.513,0.186,,,,,,,,,,,,
17,2024-05-24,745087,Single,single,False,641658,641302,Garrett Hampson,Tyler Alexander,1,bc7c536d-016b-4180-a92e-fc00901c63db,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,,0.158,,,-2.47,,80.9,,,,,,,,0.308,0.513,0.186,,,,,,,,,,,,
18,2024-05-24,745087,Lineout,field_out,True,672580,641302,Maikel Garcia,Tyler Alexander,0,94f7dd95-4130-4224-90df-34d78d85306d,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,,0.158,,,-2.47,,80.9,,,,,,,,0.308,0.513,0.186,,,,,,,,,,,,
19,2024-05-24,745087,Forceout,force_out,True,677951,641302,Bobby Witt Jr.,Tyler Alexander,1,a166b91b-7950-47b1-81b7-690ca0e0f530,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,,0.158,,,-2.47,,80.9,,,,,,,,0.308,0.513,0.186,,,,,,,,,,,,
20,2024-05-24,745087,Groundout,field_out,True,650490,607625,Yandy Díaz,Seth Lugo,0,4441b98f-7855-465e-a85f-26499ac7e961,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,0.191,0.248,0.069,0.141,1.99,0.22,0.6,-0.63,92.4,91.0,92.3,85.3,0.183,0.275,0.159,0.278,0.426,0.124,0.375,0.375,0.186,0.278,0.556,0.172,94.0,98.0,96.0,124.0,103.0,112.0,0.026,0.268,0.057,0.95,1.06,0.16,85.6,87.5,79.3,0.175,0.275,0.366,0.269,0.365,0.326,0.2,0.25,0.321,0.091,0.364,0.273,,,,,,,,,
21,2024-05-24,745087,Lineout,field_out,True,664040,607625,Brandon Lowe,Seth Lugo,0,225cdf0c-fa52-4613-a560-d9e71335e42f,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,0.191,0.248,0.069,0.141,1.99,0.22,0.6,-0.63,92.4,91.0,92.3,85.3,0.183,0.275,0.159,0.278,0.426,0.124,0.375,0.375,0.186,0.278,0.556,0.172,94.0,98.0,96.0,124.0,103.0,112.0,0.026,0.268,0.057,0.95,1.06,0.16,85.6,87.5,79.3,0.175,0.275,0.366,0.269,0.365,0.326,0.2,0.25,0.321,0.091,0.364,0.273,,,,,,,,,
22,2024-05-24,745087,Walk,walk,False,676356,607625,Jonny DeLuca,Seth Lugo,0,fa65ac6c-1333-4b21-bf05-dab3da7cadcc,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,0.191,0.248,0.069,0.141,1.99,0.22,0.6,-0.63,92.4,91.0,92.3,85.3,0.183,0.275,0.159,0.278,0.426,0.124,0.375,0.375,0.186,0.278,0.556,0.172,94.0,98.0,96.0,124.0,103.0,112.0,0.026,0.268,0.057,0.95,1.06,0.16,85.6,87.5,79.3,0.175,0.275,0.366,0.269,0.365,0.326,0.2,0.25,0.321,0.091,0.364,0.273,,,,,,,,,
23,2024-05-24,745087,Pop Out,field_out,True,670623,607625,Isaac Paredes,Seth Lugo,0,09ea0310-bbe3-4a43-a95b-2b21bd8d0915,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,2.48,3.93,127.0,100.0,98.0,100.0,0.784,8.22,2.13,7.65,0.78,1.18,0.186,0.407,0.144,0.324,0.434,76.0,103.0,95.0,71.0,102.0,92.0,127.0,99.0,106.0,105.0,95.0,94.0,0.191,0.248,0.069,0.141,1.99,0.22,0.6,-0.63,92.4,91.0,92.3,85.3,0.183,0.275,0.159,0.278,0.426,0.124,0.375,0.375,0.186,0.278,0.556,0.172,94.0,98.0,96.0,124.0,103.0,112.0,0.026,0.268,0.057,0.95,1.06,0.16,85.6,87.5,79.3,0.175,0.275,0.366,0.269,0.365,0.326,0.2,0.25,0.321,0.091,0.364,0.273,,,,,,,,,
24,2024-05-24,745087,Single,single,False,686469,641302,Vinnie Pasquantino,Tyler Alexander,0,b323fbe7-0db0-40cb-92dd-7b965514bcbd,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,,0.158,,,-2.47,,80.9,,,,,,,,0.308,0.513,0.186,,,,,,,,,,,,
25,2024-05-24,745087,Flyout,field_out,True,521692,641302,Salvador Perez,Tyler Alexander,0,a448f4b3-02b2-495e-bacd-1fad1a597103,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,,0.158,,,-2.47,,80.9,,,,,,,,0.308,0.513,0.186,,,,,,,,,,,,
26,2024-05-24,745087,Single,single,False,686681,641302,Michael Massey,Tyler Alexander,1,a67e194a-2329-473b-ac39-c9839edf3146,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,,0.158,,,-2.47,,80.9,,,,,,,,0.308,0.513,0.186,,,,,,,,,,,,
27,2024-05-24,745087,Single,single,False,666023,641302,Freddy Fermin,Tyler Alexander,1,b28352d6-2400-4d4b-8f79-217926604ead,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,,0.158,,,-2.47,,80.9,,,,,,,,0.308,0.513,0.186,,,,,,,,,,,,
28,2024-05-24,745087,Walk,walk,False,676369,641302,Nelson Velázquez,Tyler Alexander,1,8152b7d3-5b72-4a8f-a09d-28457535e640,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,,0.158,,,-2.47,,80.9,,,,,,,,0.308,0.513,0.186,,,,,,,,,,,,
29,2024-05-24,745087,Forceout,force_out,True,592669,641302,Hunter Renfroe,Tyler Alexander,1,83727a7f-4af6-419b-85e6-58bbcb2c29fa,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,,0.158,,,-2.47,,80.9,,,,,,,,0.308,0.513,0.186,,,,,,,,,,,,
30,2024-05-24,745087,Strikeout,strikeout,True,641658,641302,Garrett Hampson,Tyler Alexander,1,8acb0b49-08c6-4a28-b1f0-534079116a91,641302.0,tyleralexander,"Alexander, T",Left,Tyler Alexander,TBR,6.19,5.09,56.2,106.0,93.0,105.0,0.823,7.62,2.06,10.01,2.06,0.61,0.262,0.377,0.148,0.344,0.468,91.0,109.0,104.0,56.0,107.0,101.0,109.0,105.0,105.0,92.0,105.0,102.0,0.101,0.228,0.336,0.178,-1.79,-0.32,1.15,-0.41,89.0,84.4,88.9,76.5,0.283,0.604,0.241,0.238,0.238,0.029,0.257,0.529,0.206,0.31,0.5,0.128,105.0,105.0,108.0,,,,,,0.158,,,-2.47,,80.9,,,,,,,,0.308,0.513,0.186,,,,,,,,,,,,
