,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ KC,Loc+ KC,Pit+ KC,SI%,KC%,wSI/C,wKC/C,vSI,vKC,FC_ba,FC_slg,FC_whiff,SI_ba,SI_slg,SI_whiff
10,2024-04-05,745033,Strikeout,strikeout,True,673237,674003,Yainer Diaz,Cody Bradford,0,731a364b-5ed4-4c5c-837d-f2aa4652c7fc,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,1.4,2.46,19.1,103.0,92.0,97.0,0.779,7.91,0.93,4.66,0.47,0.58,0.404,0.212,0.192,0.308,0.352,104.0,100.0,104.0,102.0,115.0,109.0,91.0,100.0,87.0,39.0,106.0,109.0,38.0,107.0,93.0,0.494,0.011,0.049,0.154,0.292,4.59,-4.35,8.51,2.09,0.62,90.4,86.3,81.4,84.2,75.7,0.1,0.175,0.24,0.278,0.333,0.35,0.143,0.143,0.077,0.0,0.0,0.571,,,,,,,,,,,,,,,,,,
11,2024-04-05,745033,Flyout,field_out,True,676801,674003,Chas McCormick,Cody Bradford,0,92be8394-e706-4566-afd7-d78b535d2bb7,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,1.4,2.46,19.1,103.0,92.0,97.0,0.779,7.91,0.93,4.66,0.47,0.58,0.404,0.212,0.192,0.308,0.352,104.0,100.0,104.0,102.0,115.0,109.0,91.0,100.0,87.0,39.0,106.0,109.0,38.0,107.0,93.0,0.494,0.011,0.049,0.154,0.292,4.59,-4.35,8.51,2.09,0.62,90.4,86.3,81.4,84.2,75.7,0.1,0.175,0.24,0.278,0.333,0.35,0.143,0.143,0.077,0.0,0.0,0.571,,,,,,,,,,,,,,,,,,
12,2024-04-05,745033,Flyout,field_out,True,547989,674003,José Abreu,Cody Bradford,0,3e808e4a-c057-4b00-91c0-79742f0568b8,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,1.4,2.46,19.1,103.0,92.0,97.0,0.779,7.91,0.93,4.66,0.47,0.58,0.404,0.212,0.192,0.308,0.352,104.0,100.0,104.0,102.0,115.0,109.0,91.0,100.0,87.0,39.0,106.0,109.0,38.0,107.0,93.0,0.494,0.011,0.049,0.154,0.292,4.59,-4.35,8.51,2.09,0.62,90.4,86.3,81.4,84.2,75.7,0.1,0.175,0.24,0.278,0.333,0.35,0.143,0.143,0.077,0.0,0.0,0.571,,,,,,,,,,,,,,,,,,
13,2024-04-05,745033,Groundout,field_out,True,641680,686613,Jonah Heim,Hunter Brown,0,60b2bb6e-62c0-40e3-884e-285ec0ada53a,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,,,,106.0,101.0,100.0,114.0,105.0,107.0,95.0,107.0,105.0,0.376,0.157,0.071,,0.134,-0.55,0.16,1.74,,1.13,95.7,92.3,88.4,89.0,,0.272,0.483,0.287,0.208,0.271,0.327,0.28,0.5,0.281,0.192,0.192,0.25,90.0,100.0,98.0,130.0,99.0,106.0,0.134,0.127,0.46,-1.93,95.5,82.4,0.236,0.375,0.185,0.268,0.304,0.172
14,2024-04-05,745033,Single,single,False,669701,686613,Josh Smith,Hunter Brown,0,a6fbc12d-7b52-4644-b1d3-2425065febc1,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,,,,106.0,101.0,100.0,114.0,105.0,107.0,95.0,107.0,105.0,0.376,0.157,0.071,,0.134,-0.55,0.16,1.74,,1.13,95.7,92.3,88.4,89.0,,0.272,0.483,0.287,0.208,0.271,0.327,0.28,0.5,0.281,0.192,0.192,0.25,90.0,100.0,98.0,130.0,99.0,106.0,0.134,0.127,0.46,-1.93,95.5,82.4,0.236,0.375,0.185,0.268,0.304,0.172
15,2024-04-05,745033,Strikeout,strikeout,True,665750,686613,Leody Taveras,Hunter Brown,0,d319b850-6a4f-45ac-b32c-145b4636c067,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,,,,106.0,101.0,100.0,114.0,105.0,107.0,95.0,107.0,105.0,0.376,0.157,0.071,,0.134,-0.55,0.16,1.74,,1.13,95.7,92.3,88.4,89.0,,0.272,0.483,0.287,0.208,0.271,0.327,0.28,0.5,0.281,0.192,0.192,0.25,90.0,100.0,98.0,130.0,99.0,106.0,0.134,0.127,0.46,-1.93,95.5,82.4,0.236,0.375,0.185,0.268,0.304,0.172
16,2024-04-05,745033,Single,single,False,543760,686613,Marcus Semien,Hunter Brown,1,aa271835-a40d-4c87-ac9d-4b8c303840e4,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,,,,106.0,101.0,100.0,114.0,105.0,107.0,95.0,107.0,105.0,0.376,0.157,0.071,,0.134,-0.55,0.16,1.74,,1.13,95.7,92.3,88.4,89.0,,0.272,0.483,0.287,0.208,0.271,0.327,0.28,0.5,0.281,0.192,0.192,0.25,90.0,100.0,98.0,130.0,99.0,106.0,0.134,0.127,0.46,-1.93,95.5,82.4,0.236,0.375,0.185,0.268,0.304,0.172
17,2024-04-05,745033,Double,double,False,608369,686613,Corey Seager,Hunter Brown,1,ae9e9ee6-81cc-496f-a88d-b6d2a7a2ec9f,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,,,,106.0,101.0,100.0,114.0,105.0,107.0,95.0,107.0,105.0,0.376,0.157,0.071,,0.134,-0.55,0.16,1.74,,1.13,95.7,92.3,88.4,89.0,,0.272,0.483,0.287,0.208,0.271,0.327,0.28,0.5,0.281,0.192,0.192,0.25,90.0,100.0,98.0,130.0,99.0,106.0,0.134,0.127,0.46,-1.93,95.5,82.4,0.236,0.375,0.185,0.268,0.304,0.172
18,2024-04-05,745033,Single,single,False,694671,686613,Wyatt Langford,Hunter Brown,1,e3cae6d9-59e0-48ac-8a2a-b0964826802e,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,,,,106.0,101.0,100.0,114.0,105.0,107.0,95.0,107.0,105.0,0.376,0.157,0.071,,0.134,-0.55,0.16,1.74,,1.13,95.7,92.3,88.4,89.0,,0.272,0.483,0.287,0.208,0.271,0.327,0.28,0.5,0.281,0.192,0.192,0.25,90.0,100.0,98.0,130.0,99.0,106.0,0.134,0.127,0.46,-1.93,95.5,82.4,0.236,0.375,0.185,0.268,0.304,0.172
19,2024-04-05,745033,Home Run,home_run,False,666969,686613,Adolis García,Hunter Brown,1,4a177a65-2602-4024-a072-2723f810f049,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,,,,106.0,101.0,100.0,114.0,105.0,107.0,95.0,107.0,105.0,0.376,0.157,0.071,,0.134,-0.55,0.16,1.74,,1.13,95.7,92.3,88.4,89.0,,0.272,0.483,0.287,0.208,0.271,0.327,0.28,0.5,0.281,0.192,0.192,0.25,90.0,100.0,98.0,130.0,99.0,106.0,0.134,0.127,0.46,-1.93,95.5,82.4,0.236,0.375,0.185,0.268,0.304,0.172
20,2024-04-05,745033,Double,double,False,694497,686613,Evan Carter,Hunter Brown,0,e6a35990-17c1-4e1a-8f41-a89d408dd004,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,,,,106.0,101.0,100.0,114.0,105.0,107.0,95.0,107.0,105.0,0.376,0.157,0.071,,0.134,-0.55,0.16,1.74,,1.13,95.7,92.3,88.4,89.0,,0.272,0.483,0.287,0.208,0.271,0.327,0.28,0.5,0.281,0.192,0.192,0.25,90.0,100.0,98.0,130.0,99.0,106.0,0.134,0.127,0.46,-1.93,95.5,82.4,0.236,0.375,0.185,0.268,0.304,0.172
21,2024-04-05,745033,Flyout,field_out,True,665120,686613,Jared Walsh,Hunter Brown,0,b1acf0d1-718b-489a-850b-fb918e31f3b8,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,,,,106.0,101.0,100.0,114.0,105.0,107.0,95.0,107.0,105.0,0.376,0.157,0.071,,0.134,-0.55,0.16,1.74,,1.13,95.7,92.3,88.4,89.0,,0.272,0.483,0.287,0.208,0.271,0.327,0.28,0.5,0.281,0.192,0.192,0.25,90.0,100.0,98.0,130.0,99.0,106.0,0.134,0.127,0.46,-1.93,95.5,82.4,0.236,0.375,0.185,0.268,0.304,0.172
22,2024-04-05,745033,Flyout,field_out,True,665161,674003,Jeremy Peña,Cody Bradford,0,bfc8e97f-8683-4bfa-a09d-f0e2ba0e9bfb,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,1.4,2.46,19.1,103.0,92.0,97.0,0.779,7.91,0.93,4.66,0.47,0.58,0.404,0.212,0.192,0.308,0.352,104.0,100.0,104.0,102.0,115.0,109.0,91.0,100.0,87.0,39.0,106.0,109.0,38.0,107.0,93.0,0.494,0.011,0.049,0.154,0.292,4.59,-4.35,8.51,2.09,0.62,90.4,86.3,81.4,84.2,75.7,0.1,0.175,0.24,0.278,0.333,0.35,0.143,0.143,0.077,0.0,0.0,0.571,,,,,,,,,,,,,,,,,,
23,2024-04-05,745033,Flyout,field_out,True,676694,674003,Jake Meyers,Cody Bradford,0,eeb7b2bd-411a-485c-9d0c-d86e28098be5,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,1.4,2.46,19.1,103.0,92.0,97.0,0.779,7.91,0.93,4.66,0.47,0.58,0.404,0.212,0.192,0.308,0.352,104.0,100.0,104.0,102.0,115.0,109.0,91.0,100.0,87.0,39.0,106.0,109.0,38.0,107.0,93.0,0.494,0.011,0.049,0.154,0.292,4.59,-4.35,8.51,2.09,0.62,90.4,86.3,81.4,84.2,75.7,0.1,0.175,0.24,0.278,0.333,0.35,0.143,0.143,0.077,0.0,0.0,0.571,,,,,,,,,,,,,,,,,,
24,2024-04-05,745033,Groundout,field_out,True,514888,674003,Jose Altuve,Cody Bradford,0,5d74b8df-b01e-4bb2-bb61-bdf472a3b46a,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,1.4,2.46,19.1,103.0,92.0,97.0,0.779,7.91,0.93,4.66,0.47,0.58,0.404,0.212,0.192,0.308,0.352,104.0,100.0,104.0,102.0,115.0,109.0,91.0,100.0,87.0,39.0,106.0,109.0,38.0,107.0,93.0,0.494,0.011,0.049,0.154,0.292,4.59,-4.35,8.51,2.09,0.62,90.4,86.3,81.4,84.2,75.7,0.1,0.175,0.24,0.278,0.333,0.35,0.143,0.143,0.077,0.0,0.0,0.571,,,,,,,,,,,,,,,,,,
25,2024-04-05,745033,Strikeout,strikeout,True,641680,686613,Jonah Heim,Hunter Brown,0,0beeadef-3ae5-4311-8089-5875f2a41e75,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,,,,106.0,101.0,100.0,114.0,105.0,107.0,95.0,107.0,105.0,0.376,0.157,0.071,,0.134,-0.55,0.16,1.74,,1.13,95.7,92.3,88.4,89.0,,0.272,0.483,0.287,0.208,0.271,0.327,0.28,0.5,0.281,0.192,0.192,0.25,90.0,100.0,98.0,130.0,99.0,106.0,0.134,0.127,0.46,-1.93,95.5,82.4,0.236,0.375,0.185,0.268,0.304,0.172
26,2024-04-05,745033,Flyout,field_out,True,669701,686613,Josh Smith,Hunter Brown,0,c6f738b6-e238-4248-b596-949bed7b01a7,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,,,,106.0,101.0,100.0,114.0,105.0,107.0,95.0,107.0,105.0,0.376,0.157,0.071,,0.134,-0.55,0.16,1.74,,1.13,95.7,92.3,88.4,89.0,,0.272,0.483,0.287,0.208,0.271,0.327,0.28,0.5,0.281,0.192,0.192,0.25,90.0,100.0,98.0,130.0,99.0,106.0,0.134,0.127,0.46,-1.93,95.5,82.4,0.236,0.375,0.185,0.268,0.304,0.172
27,2024-04-05,745033,Triple,triple,False,665750,686613,Leody Taveras,Hunter Brown,0,5366bf0c-fa61-4d83-9e88-3d965f710675,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,,,,106.0,101.0,100.0,114.0,105.0,107.0,95.0,107.0,105.0,0.376,0.157,0.071,,0.134,-0.55,0.16,1.74,,1.13,95.7,92.3,88.4,89.0,,0.272,0.483,0.287,0.208,0.271,0.327,0.28,0.5,0.281,0.192,0.192,0.25,90.0,100.0,98.0,130.0,99.0,106.0,0.134,0.127,0.46,-1.93,95.5,82.4,0.236,0.375,0.185,0.268,0.304,0.172
28,2024-04-05,745033,Walk,walk,False,543760,686613,Marcus Semien,Hunter Brown,0,0c26e8b4-bb0a-4bbd-9333-de44613748fa,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,,,,106.0,101.0,100.0,114.0,105.0,107.0,95.0,107.0,105.0,0.376,0.157,0.071,,0.134,-0.55,0.16,1.74,,1.13,95.7,92.3,88.4,89.0,,0.272,0.483,0.287,0.208,0.271,0.327,0.28,0.5,0.281,0.192,0.192,0.25,90.0,100.0,98.0,130.0,99.0,106.0,0.134,0.127,0.46,-1.93,95.5,82.4,0.236,0.375,0.185,0.268,0.304,0.172
29,2024-04-05,745033,Walk,walk,False,608369,686613,Corey Seager,Hunter Brown,1,d847c411-ac4a-465d-81fb-15e59a213fe5,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,,,,106.0,101.0,100.0,114.0,105.0,107.0,95.0,107.0,105.0,0.376,0.157,0.071,,0.134,-0.55,0.16,1.74,,1.13,95.7,92.3,88.4,89.0,,0.272,0.483,0.287,0.208,0.271,0.327,0.28,0.5,0.281,0.192,0.192,0.25,90.0,100.0,98.0,130.0,99.0,106.0,0.134,0.127,0.46,-1.93,95.5,82.4,0.236,0.375,0.185,0.268,0.304,0.172
30,2024-04-05,745033,Forceout,force_out,True,694671,686613,Wyatt Langford,Hunter Brown,1,6ed66552-2327-46b5-bee7-1d981677cab5,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,4.14,3.49,104.1,101.0,104.0,102.0,0.775,9.49,3.54,8.71,1.21,1.43,0.317,0.317,0.214,0.245,0.431,88.0,102.0,105.0,,,,106.0,101.0,100.0,114.0,105.0,107.0,95.0,107.0,105.0,0.376,0.157,0.071,,0.134,-0.55,0.16,1.74,,1.13,95.7,92.3,88.4,89.0,,0.272,0.483,0.287,0.208,0.271,0.327,0.28,0.5,0.281,0.192,0.192,0.25,90.0,100.0,98.0,130.0,99.0,106.0,0.134,0.127,0.46,-1.93,95.5,82.4,0.236,0.375,0.185,0.268,0.304,0.172
31,2024-04-05,745033,Strikeout,strikeout,True,670541,674003,Yordan Alvarez,Cody Bradford,0,57a12e7f-6071-4f9b-8947-98c6f3e811c3,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,1.4,2.46,19.1,103.0,92.0,97.0,0.779,7.91,0.93,4.66,0.47,0.58,0.404,0.212,0.192,0.308,0.352,104.0,100.0,104.0,102.0,115.0,109.0,91.0,100.0,87.0,39.0,106.0,109.0,38.0,107.0,93.0,0.494,0.011,0.049,0.154,0.292,4.59,-4.35,8.51,2.09,0.62,90.4,86.3,81.4,84.2,75.7,0.1,0.175,0.24,0.278,0.333,0.35,0.143,0.143,0.077,0.0,0.0,0.571,,,,,,,,,,,,,,,,,,
32,2024-04-05,745033,Flyout,field_out,True,663656,674003,Kyle Tucker,Cody Bradford,0,441fa462-a60c-4cbc-9f88-d72b40e45661,674003.0,codybradford,Bradford,Left,Cody Bradford,TEX,1.4,2.46,19.1,103.0,92.0,97.0,0.779,7.91,0.93,4.66,0.47,0.58,0.404,0.212,0.192,0.308,0.352,104.0,100.0,104.0,102.0,115.0,109.0,91.0,100.0,87.0,39.0,106.0,109.0,38.0,107.0,93.0,0.494,0.011,0.049,0.154,0.292,4.59,-4.35,8.51,2.09,0.62,90.4,86.3,81.4,84.2,75.7,0.1,0.175,0.24,0.278,0.333,0.35,0.143,0.143,0.077,0.0,0.0,0.571,,,,,,,,,,,,,,,,,,
