,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,CU%,CH%,wFA/C,wSL/C,wCU/C,wCH/C,vFA,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC,FC_ba,FC_slg,FC_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,KC%,wFS/C,wKC/C,vFS,vKC,FS_ba,FS_slg,FS_whiff
0,2024-04-05,747143,Home Run,home_run,False,606466,675911,Ketel Marte,Spencer Strider,0,35a573f7-5bfe-49dd-a1ab-572283ac5b4b,675911.0,spencerstrider,Strider,Right,Spencer Strider,ATL,7.0,4.42,9.0,107.0,117.0,112.0,0.67,12.0,5.0,10.0,2.0,0.91,0.36,0.4,0.24,0.28,0.404,137.0,112.0,104.0,134.0,79.0,80.0,122.0,112.0,122.0,102.0,107.0,110.0,0.511,0.32,0.124,0.045,-2.03,0.29,-2.69,2.72,96.3,85.3,85.3,79.7,0.389,0.611,0.17,0.143,0.429,0.586,0.333,0.333,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-04-05,747143,Flyout,field_out,True,682998,675911,Corbin Carroll,Spencer Strider,0,890fdadd-1f2d-4c16-b54b-21b5b3138771,675911.0,spencerstrider,Strider,Right,Spencer Strider,ATL,7.0,4.42,9.0,107.0,117.0,112.0,0.67,12.0,5.0,10.0,2.0,0.91,0.36,0.4,0.24,0.28,0.404,137.0,112.0,104.0,134.0,79.0,80.0,122.0,112.0,122.0,102.0,107.0,110.0,0.511,0.32,0.124,0.045,-2.03,0.29,-2.69,2.72,96.3,85.3,85.3,79.7,0.389,0.611,0.17,0.143,0.429,0.586,0.333,0.333,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-04-05,747143,Single,single,False,666971,675911,Lourdes Gurriel Jr.,Spencer Strider,0,fc56b54b-91aa-4cdf-8270-471a945c3000,675911.0,spencerstrider,Strider,Right,Spencer Strider,ATL,7.0,4.42,9.0,107.0,117.0,112.0,0.67,12.0,5.0,10.0,2.0,0.91,0.36,0.4,0.24,0.28,0.404,137.0,112.0,104.0,134.0,79.0,80.0,122.0,112.0,122.0,102.0,107.0,110.0,0.511,0.32,0.124,0.045,-2.03,0.29,-2.69,2.72,96.3,85.3,85.3,79.7,0.389,0.611,0.17,0.143,0.429,0.586,0.333,0.333,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-04-05,747143,Strikeout,strikeout,True,572233,675911,Christian Walker,Spencer Strider,0,2e244242-9f79-40ea-9ee1-9f03c492cc0b,675911.0,spencerstrider,Strider,Right,Spencer Strider,ATL,7.0,4.42,9.0,107.0,117.0,112.0,0.67,12.0,5.0,10.0,2.0,0.91,0.36,0.4,0.24,0.28,0.404,137.0,112.0,104.0,134.0,79.0,80.0,122.0,112.0,122.0,102.0,107.0,110.0,0.511,0.32,0.124,0.045,-2.03,0.29,-2.69,2.72,96.3,85.3,85.3,79.7,0.389,0.611,0.17,0.143,0.429,0.586,0.333,0.333,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-04-05,747143,Single,single,False,592626,675911,Joc Pederson,Spencer Strider,1,5b0cbb5d-1d34-4fa0-9e62-4b4fd348adcf,675911.0,spencerstrider,Strider,Right,Spencer Strider,ATL,7.0,4.42,9.0,107.0,117.0,112.0,0.67,12.0,5.0,10.0,2.0,0.91,0.36,0.4,0.24,0.28,0.404,137.0,112.0,104.0,134.0,79.0,80.0,122.0,112.0,122.0,102.0,107.0,110.0,0.511,0.32,0.124,0.045,-2.03,0.29,-2.69,2.72,96.3,85.3,85.3,79.7,0.389,0.611,0.17,0.143,0.429,0.586,0.333,0.333,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-04-05,747143,Double,double,False,553993,675911,Eugenio Suárez,Spencer Strider,1,192d6f15-9daa-4de4-9cdb-2451c4f18121,675911.0,spencerstrider,Strider,Right,Spencer Strider,ATL,7.0,4.42,9.0,107.0,117.0,112.0,0.67,12.0,5.0,10.0,2.0,0.91,0.36,0.4,0.24,0.28,0.404,137.0,112.0,104.0,134.0,79.0,80.0,122.0,112.0,122.0,102.0,107.0,110.0,0.511,0.32,0.124,0.045,-2.03,0.29,-2.69,2.72,96.3,85.3,85.3,79.7,0.389,0.611,0.17,0.143,0.429,0.586,0.333,0.333,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-04-05,747143,Groundout,field_out,True,672515,675911,Gabriel Moreno,Spencer Strider,0,df6f2310-0426-428e-ac87-f340dea2287a,675911.0,spencerstrider,Strider,Right,Spencer Strider,ATL,7.0,4.42,9.0,107.0,117.0,112.0,0.67,12.0,5.0,10.0,2.0,0.91,0.36,0.4,0.24,0.28,0.404,137.0,112.0,104.0,134.0,79.0,80.0,122.0,112.0,122.0,102.0,107.0,110.0,0.511,0.32,0.124,0.045,-2.03,0.29,-2.69,2.72,96.3,85.3,85.3,79.7,0.389,0.611,0.17,0.143,0.429,0.586,0.333,0.333,0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-04-05,747143,Groundout,field_out,True,660670,674072,Ronald Acuña Jr.,Tommy Henry,0,a6faedd0-970c-4a1b-be44-3916d2a43036,674072.0,tommyhenry,Henry,Left,Tommy Henry,ARI,7.04,6.46,38.1,101.0,81.0,95.0,0.848,7.04,4.23,11.5,2.11,1.17,0.231,0.431,0.131,0.377,0.429,76.0,95.0,91.0,103.0,107.0,105.0,66.0,100.0,92.0,112.0,101.0,97.0,0.323,0.072,0.238,0.177,-1.54,-5.16,-1.9,-1.65,89.8,83.7,82.8,78.1,0.261,0.63,0.135,0.5,0.7,0.35,0.268,0.561,0.123,68.0,97.0,87.0,0.19,-2.27,90.3,0.375,0.625,0.072,0.321,0.464,0.313,,,,,,,,,,,,,,,,,,,,,
8,2024-04-05,747143,Single,single,False,645277,674072,Ozzie Albies,Tommy Henry,0,52b884ae-560c-417d-bdd1-7c50402a5c38,674072.0,tommyhenry,Henry,Left,Tommy Henry,ARI,7.04,6.46,38.1,101.0,81.0,95.0,0.848,7.04,4.23,11.5,2.11,1.17,0.231,0.431,0.131,0.377,0.429,76.0,95.0,91.0,103.0,107.0,105.0,66.0,100.0,92.0,112.0,101.0,97.0,0.323,0.072,0.238,0.177,-1.54,-5.16,-1.9,-1.65,89.8,83.7,82.8,78.1,0.261,0.63,0.135,0.5,0.7,0.35,0.268,0.561,0.123,68.0,97.0,87.0,0.19,-2.27,90.3,0.375,0.625,0.072,0.321,0.464,0.313,,,,,,,,,,,,,,,,,,,,,
9,2024-04-05,747143,Strikeout,strikeout,True,663586,674072,Austin Riley,Tommy Henry,0,c70a46e1-24e2-4f7d-99fa-113668acf032,674072.0,tommyhenry,Henry,Left,Tommy Henry,ARI,7.04,6.46,38.1,101.0,81.0,95.0,0.848,7.04,4.23,11.5,2.11,1.17,0.231,0.431,0.131,0.377,0.429,76.0,95.0,91.0,103.0,107.0,105.0,66.0,100.0,92.0,112.0,101.0,97.0,0.323,0.072,0.238,0.177,-1.54,-5.16,-1.9,-1.65,89.8,83.7,82.8,78.1,0.261,0.63,0.135,0.5,0.7,0.35,0.268,0.561,0.123,68.0,97.0,87.0,0.19,-2.27,90.3,0.375,0.625,0.072,0.321,0.464,0.313,,,,,,,,,,,,,,,,,,,,,
