,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wCU/C,wCH/C,vFA,vFC,vCH,vCU,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,wSI/C,wSL/C,vSI,vSL,SI_ba,SI_slg,SI_whiff,ST_ba,ST_slg,ST_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-07-28,747008,Pop Out,field_out,True,650333,544150,Luis Arraez,Albert Suárez,0,c946cb83-d158-4ac6-8c37-c3989f7987a0,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,75.0,100.0,91.0,0.516,0.198,0.114,0.171,0.14,0.8,-0.05,0.45,94.9,86.4,86.0,78.8,0.26,0.418,0.226,0.231,0.346,0.218,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-07-28,747008,Flyout,field_out,True,595777,544150,Jurickson Profar,Albert Suárez,0,350d3539-6185-4a33-8ceb-2b858ca924de,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,75.0,100.0,91.0,0.516,0.198,0.114,0.171,0.14,0.8,-0.05,0.45,94.9,86.4,86.0,78.8,0.26,0.418,0.226,0.231,0.346,0.218,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-07-28,747008,Walk,walk,False,630105,544150,Jake Cronenworth,Albert Suárez,0,74509c2c-18b1-415b-936a-0f7be010c585,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,75.0,100.0,91.0,0.516,0.198,0.114,0.171,0.14,0.8,-0.05,0.45,94.9,86.4,86.0,78.8,0.26,0.418,0.226,0.231,0.346,0.218,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-07-28,747008,Strikeout,strikeout,True,592518,544150,Manny Machado,Albert Suárez,0,15a82c15-c31e-462c-8fe5-1e420b8ad5ac,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,75.0,100.0,91.0,0.516,0.198,0.114,0.171,0.14,0.8,-0.05,0.45,94.9,86.4,86.0,78.8,0.26,0.418,0.226,0.231,0.346,0.218,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-07-28,747008,Groundout,field_out,True,681297,681190,Colton Cowser,Randy Vásquez,0,339e64be-25cb-418a-a47b-db28a7566470,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,107.0,99.0,95.0,0.298,0.134,0.202,0.123,-0.72,3.18,-0.04,-3.9,94.3,90.3,88.6,82.2,0.321,0.488,0.218,0.383,0.638,0.103,0.208,0.271,0.16,0.213,0.393,0.242,102.0,102.0,97.0,136.0,100.0,108.0,0.147,0.097,-2.03,-0.46,94.2,82.3,0.433,0.597,0.119,0.244,0.439,0.239,,,,,,,,,,,,
5,2024-07-28,747008,Flyout,field_out,True,623993,681190,Anthony Santander,Randy Vásquez,0,da44ef4e-d4e9-4660-b483-933680c938bb,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,107.0,99.0,95.0,0.298,0.134,0.202,0.123,-0.72,3.18,-0.04,-3.9,94.3,90.3,88.6,82.2,0.321,0.488,0.218,0.383,0.638,0.103,0.208,0.271,0.16,0.213,0.393,0.242,102.0,102.0,97.0,136.0,100.0,108.0,0.147,0.097,-2.03,-0.46,94.2,82.3,0.433,0.597,0.119,0.244,0.439,0.239,,,,,,,,,,,,
6,2024-07-28,747008,Single,single,False,683002,681190,Gunnar Henderson,Randy Vásquez,0,08017419-dd94-4104-99be-de71bbd6f0a0,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,107.0,99.0,95.0,0.298,0.134,0.202,0.123,-0.72,3.18,-0.04,-3.9,94.3,90.3,88.6,82.2,0.321,0.488,0.218,0.383,0.638,0.103,0.208,0.271,0.16,0.213,0.393,0.242,102.0,102.0,97.0,136.0,100.0,108.0,0.147,0.097,-2.03,-0.46,94.2,82.3,0.433,0.597,0.119,0.244,0.439,0.239,,,,,,,,,,,,
7,2024-07-28,747008,Walk,walk,False,656811,681190,Ryan O'Hearn,Randy Vásquez,1,7c240a21-15f9-4257-99e3-7967b9caf8a3,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,107.0,99.0,95.0,0.298,0.134,0.202,0.123,-0.72,3.18,-0.04,-3.9,94.3,90.3,88.6,82.2,0.321,0.488,0.218,0.383,0.638,0.103,0.208,0.271,0.16,0.213,0.393,0.242,102.0,102.0,97.0,136.0,100.0,108.0,0.147,0.097,-2.03,-0.46,94.2,82.3,0.433,0.597,0.119,0.244,0.439,0.239,,,,,,,,,,,,
8,2024-07-28,747008,Pop Out,field_out,True,663624,681190,Ryan Mountcastle,Randy Vásquez,0,9be96c55-4641-44a0-b803-5469311ef406,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,107.0,99.0,95.0,0.298,0.134,0.202,0.123,-0.72,3.18,-0.04,-3.9,94.3,90.3,88.6,82.2,0.321,0.488,0.218,0.383,0.638,0.103,0.208,0.271,0.16,0.213,0.393,0.242,102.0,102.0,97.0,136.0,100.0,108.0,0.147,0.097,-2.03,-0.46,94.2,82.3,0.433,0.597,0.119,0.244,0.439,0.239,,,,,,,,,,,,
9,2024-07-28,747008,Pop Out,field_out,True,593428,544150,Xander Bogaerts,Albert Suárez,0,606048da-7748-4209-93b5-38f3a3fef6ce,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,75.0,100.0,91.0,0.516,0.198,0.114,0.171,0.14,0.8,-0.05,0.45,94.9,86.4,86.0,78.8,0.26,0.418,0.226,0.231,0.346,0.218,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-07-28,747008,Lineout,field_out,True,701538,544150,Jackson Merrill,Albert Suárez,0,5c42a94e-da3f-43f8-8ba7-b12ae30b93f0,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,75.0,100.0,91.0,0.516,0.198,0.114,0.171,0.14,0.8,-0.05,0.45,94.9,86.4,86.0,78.8,0.26,0.418,0.226,0.231,0.346,0.218,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-28,747008,Groundout,field_out,True,444482,544150,David Peralta,Albert Suárez,0,7222c5a6-4147-4b2b-9772-de7fc1efac33,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,75.0,100.0,91.0,0.516,0.198,0.114,0.171,0.14,0.8,-0.05,0.45,94.9,86.4,86.0,78.8,0.26,0.418,0.226,0.231,0.346,0.218,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-28,747008,Groundout,field_out,True,676059,681190,Jordan Westburg,Randy Vásquez,0,530a04a0-bb0c-4bf3-a39d-5a73ec8ae9ac,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,107.0,99.0,95.0,0.298,0.134,0.202,0.123,-0.72,3.18,-0.04,-3.9,94.3,90.3,88.6,82.2,0.321,0.488,0.218,0.383,0.638,0.103,0.208,0.271,0.16,0.213,0.393,0.242,102.0,102.0,97.0,136.0,100.0,108.0,0.147,0.097,-2.03,-0.46,94.2,82.3,0.433,0.597,0.119,0.244,0.439,0.239,,,,,,,,,,,,
13,2024-07-28,747008,Strikeout,strikeout,True,656775,681190,Cedric Mullins,Randy Vásquez,0,5635079f-02a9-4766-b13b-db4274847ab8,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,107.0,99.0,95.0,0.298,0.134,0.202,0.123,-0.72,3.18,-0.04,-3.9,94.3,90.3,88.6,82.2,0.321,0.488,0.218,0.383,0.638,0.103,0.208,0.271,0.16,0.213,0.393,0.242,102.0,102.0,97.0,136.0,100.0,108.0,0.147,0.097,-2.03,-0.46,94.2,82.3,0.433,0.597,0.119,0.244,0.439,0.239,,,,,,,,,,,,
14,2024-07-28,747008,Strikeout,strikeout,True,681393,681190,Connor Norby,Randy Vásquez,0,95b1054f-3b13-4f83-bb5d-da4fb68581e6,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,107.0,99.0,95.0,0.298,0.134,0.202,0.123,-0.72,3.18,-0.04,-3.9,94.3,90.3,88.6,82.2,0.321,0.488,0.218,0.383,0.638,0.103,0.208,0.271,0.16,0.213,0.393,0.242,102.0,102.0,97.0,136.0,100.0,108.0,0.147,0.097,-2.03,-0.46,94.2,82.3,0.433,0.597,0.119,0.244,0.439,0.239,,,,,,,,,,,,
15,2024-07-28,747008,Walk,walk,False,673490,544150,Ha-Seong Kim,Albert Suárez,0,b289ded5-5896-401c-b95a-672bd53aaba6,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,75.0,100.0,91.0,0.516,0.198,0.114,0.171,0.14,0.8,-0.05,0.45,94.9,86.4,86.0,78.8,0.26,0.418,0.226,0.231,0.346,0.218,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-28,747008,Lineout,field_out,True,543309,544150,Kyle Higashioka,Albert Suárez,1,7253d74c-14c6-4b40-a07b-58b4cebcf7c4,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,75.0,100.0,91.0,0.516,0.198,0.114,0.171,0.14,0.8,-0.05,0.45,94.9,86.4,86.0,78.8,0.26,0.418,0.226,0.231,0.346,0.218,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-28,747008,Single,single,False,650333,544150,Luis Arraez,Albert Suárez,1,ac16664a-cf70-4516-97e7-7454ecb1c287,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,75.0,100.0,91.0,0.516,0.198,0.114,0.171,0.14,0.8,-0.05,0.45,94.9,86.4,86.0,78.8,0.26,0.418,0.226,0.231,0.346,0.218,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-28,747008,Groundout,field_out,True,595777,544150,Jurickson Profar,Albert Suárez,0,c5f0915a-bb63-4580-82f3-2952a2f4bafe,544150.0,albertsuarez,"Suárez, A",Right,Albert Suárez,BAL,3.18,4.11,102.0,100.0,90.0,96.0,0.797,7.15,3.09,8.38,0.71,0.85,0.253,0.42,0.138,0.292,0.389,98.0,99.0,105.0,95.0,96.0,95.0,91.0,100.0,95.0,75.0,100.0,91.0,0.516,0.198,0.114,0.171,0.14,0.8,-0.05,0.45,94.9,86.4,86.0,78.8,0.26,0.418,0.226,0.231,0.346,0.218,0.239,0.338,0.311,0.225,0.35,0.177,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-28,747008,Walk,walk,False,543510,681190,James McCann,Randy Vásquez,0,4965d3fa-a1ec-4d61-977b-12a050673940,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,107.0,99.0,95.0,0.298,0.134,0.202,0.123,-0.72,3.18,-0.04,-3.9,94.3,90.3,88.6,82.2,0.321,0.488,0.218,0.383,0.638,0.103,0.208,0.271,0.16,0.213,0.393,0.242,102.0,102.0,97.0,136.0,100.0,108.0,0.147,0.097,-2.03,-0.46,94.2,82.3,0.433,0.597,0.119,0.244,0.439,0.239,,,,,,,,,,,,
20,2024-07-28,747008,Single,single,False,681297,681190,Colton Cowser,Randy Vásquez,1,87c70e49-9fb1-460f-924e-bbefdd787864,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,107.0,99.0,95.0,0.298,0.134,0.202,0.123,-0.72,3.18,-0.04,-3.9,94.3,90.3,88.6,82.2,0.321,0.488,0.218,0.383,0.638,0.103,0.208,0.271,0.16,0.213,0.393,0.242,102.0,102.0,97.0,136.0,100.0,108.0,0.147,0.097,-2.03,-0.46,94.2,82.3,0.433,0.597,0.119,0.244,0.439,0.239,,,,,,,,,,,,
21,2024-07-28,747008,Walk,walk,False,623993,681190,Anthony Santander,Randy Vásquez,1,6b17fc92-46b0-41f5-94cd-d4af641a514e,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,107.0,99.0,95.0,0.298,0.134,0.202,0.123,-0.72,3.18,-0.04,-3.9,94.3,90.3,88.6,82.2,0.321,0.488,0.218,0.383,0.638,0.103,0.208,0.271,0.16,0.213,0.393,0.242,102.0,102.0,97.0,136.0,100.0,108.0,0.147,0.097,-2.03,-0.46,94.2,82.3,0.433,0.597,0.119,0.244,0.439,0.239,,,,,,,,,,,,
22,2024-07-28,747008,Walk,walk,False,683002,681190,Gunnar Henderson,Randy Vásquez,1,57a1f533-6e64-4bf5-b046-1a3b73dae7c1,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,107.0,99.0,95.0,0.298,0.134,0.202,0.123,-0.72,3.18,-0.04,-3.9,94.3,90.3,88.6,82.2,0.321,0.488,0.218,0.383,0.638,0.103,0.208,0.271,0.16,0.213,0.393,0.242,102.0,102.0,97.0,136.0,100.0,108.0,0.147,0.097,-2.03,-0.46,94.2,82.3,0.433,0.597,0.119,0.244,0.439,0.239,,,,,,,,,,,,
23,2024-07-28,747008,Single,single,False,656811,681190,Ryan O'Hearn,Randy Vásquez,1,944a57c5-127a-4e4b-af8b-f1ee6342787a,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,107.0,99.0,95.0,0.298,0.134,0.202,0.123,-0.72,3.18,-0.04,-3.9,94.3,90.3,88.6,82.2,0.321,0.488,0.218,0.383,0.638,0.103,0.208,0.271,0.16,0.213,0.393,0.242,102.0,102.0,97.0,136.0,100.0,108.0,0.147,0.097,-2.03,-0.46,94.2,82.3,0.433,0.597,0.119,0.244,0.439,0.239,,,,,,,,,,,,
24,2024-07-28,747008,Single,single,False,663624,681190,Ryan Mountcastle,Randy Vásquez,1,28204f07-752f-4b80-ae3d-1b0a6ba2091a,681190.0,randyvasquez,"Vásquez, R",Right,Randy Vásquez,SDP,4.52,5.82,87.2,101.0,107.0,100.0,0.838,5.65,2.46,10.98,1.23,1.03,0.205,0.384,0.185,0.32,0.437,98.0,98.0,96.0,125.0,103.0,107.0,91.0,103.0,100.0,107.0,99.0,95.0,0.298,0.134,0.202,0.123,-0.72,3.18,-0.04,-3.9,94.3,90.3,88.6,82.2,0.321,0.488,0.218,0.383,0.638,0.103,0.208,0.271,0.16,0.213,0.393,0.242,102.0,102.0,97.0,136.0,100.0,108.0,0.147,0.097,-2.03,-0.46,94.2,82.3,0.433,0.597,0.119,0.244,0.439,0.239,,,,,,,,,,,,
25,2024-07-28,747008,Strikeout,strikeout,True,676059,660853,Jordan Westburg,Enyel De Los Santos,0,b1983b40-e010-496a-8772-a4abf7c9a2ab,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,- - -,5.8,5.07,49.2,104.0,91.0,100.0,0.719,10.51,3.08,9.97,2.36,0.62,0.348,0.411,0.199,0.333,0.475,74.0,94.0,84.0,,,,78.0,105.0,97.0,,,,0.477,,,0.078,-1.99,,,-3.74,95.5,,87.8,,0.327,0.635,0.212,0.286,0.643,0.379,,,,,,,,,,110.0,104.0,106.0,,0.445,,0.06,,86.5,,,,,,,0.21,0.457,0.422,,,,,,,,,
26,2024-07-28,747008,Double,double,False,656775,660853,Cedric Mullins,Enyel De Los Santos,1,75e1815a-b8f4-4b00-8d44-825f1fcf88ee,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,- - -,5.8,5.07,49.2,104.0,91.0,100.0,0.719,10.51,3.08,9.97,2.36,0.62,0.348,0.411,0.199,0.333,0.475,74.0,94.0,84.0,,,,78.0,105.0,97.0,,,,0.477,,,0.078,-1.99,,,-3.74,95.5,,87.8,,0.327,0.635,0.212,0.286,0.643,0.379,,,,,,,,,,110.0,104.0,106.0,,0.445,,0.06,,86.5,,,,,,,0.21,0.457,0.422,,,,,,,,,
27,2024-07-28,747008,Strikeout,strikeout,True,681393,660853,Connor Norby,Enyel De Los Santos,0,bb64d40b-e06c-4c1a-852e-ee21aa83195c,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,- - -,5.8,5.07,49.2,104.0,91.0,100.0,0.719,10.51,3.08,9.97,2.36,0.62,0.348,0.411,0.199,0.333,0.475,74.0,94.0,84.0,,,,78.0,105.0,97.0,,,,0.477,,,0.078,-1.99,,,-3.74,95.5,,87.8,,0.327,0.635,0.212,0.286,0.643,0.379,,,,,,,,,,110.0,104.0,106.0,,0.445,,0.06,,86.5,,,,,,,0.21,0.457,0.422,,,,,,,,,
28,2024-07-28,747008,Walk,walk,False,543510,660853,James McCann,Enyel De Los Santos,0,1a1ca396-0908-4a05-8e59-de0e15c33aae,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,- - -,5.8,5.07,49.2,104.0,91.0,100.0,0.719,10.51,3.08,9.97,2.36,0.62,0.348,0.411,0.199,0.333,0.475,74.0,94.0,84.0,,,,78.0,105.0,97.0,,,,0.477,,,0.078,-1.99,,,-3.74,95.5,,87.8,,0.327,0.635,0.212,0.286,0.643,0.379,,,,,,,,,,110.0,104.0,106.0,,0.445,,0.06,,86.5,,,,,,,0.21,0.457,0.422,,,,,,,,,
29,2024-07-28,747008,Strikeout,strikeout,True,681297,660853,Colton Cowser,Enyel De Los Santos,0,b0d3902e-3b50-4fd6-ac9b-6d1e10a56ec5,660853.0,enyeldelossantos,"De Los Santos, E",Right,Enyel De Los Santos,- - -,5.8,5.07,49.2,104.0,91.0,100.0,0.719,10.51,3.08,9.97,2.36,0.62,0.348,0.411,0.199,0.333,0.475,74.0,94.0,84.0,,,,78.0,105.0,97.0,,,,0.477,,,0.078,-1.99,,,-3.74,95.5,,87.8,,0.327,0.635,0.212,0.286,0.643,0.379,,,,,,,,,,110.0,104.0,106.0,,0.445,,0.06,,86.5,,,,,,,0.21,0.457,0.422,,,,,,,,,
