,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,CU%,wFA/C,wFC/C,wFS/C,wCU/C,vFA,vFC,vFS,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CH%,wSI/C,wSL/C,wCH/C,vCH,vSI,vSL,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,ST_ba,ST_slg,ST_whiff
0,2024-08-12,745058,Groundout,field_out,True,514888,671737,Jose Altuve,Taj Bradley,0,0537d7f7-aa0a-4c13-88ca-2f88679959fd,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,3.77,3.97,107.1,97.0,116.0,102.0,0.75,9.98,3.02,7.38,1.43,1.03,0.239,0.405,0.099,0.401,0.424,101.0,89.0,92.0,127.0,97.0,101.0,90.0,97.0,96.0,122.0,100.0,112.0,0.419,0.203,0.282,0.096,0.4,1.07,0.83,-1.48,96.3,90.7,90.7,79.0,0.261,0.461,0.205,0.188,0.293,0.331,0.197,0.395,0.314,0.227,0.545,0.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-12,745058,Home Run,home_run,False,608324,671737,Alex Bregman,Taj Bradley,0,4f89083a-d351-49ef-96ba-4ad28b82c797,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,3.77,3.97,107.1,97.0,116.0,102.0,0.75,9.98,3.02,7.38,1.43,1.03,0.239,0.405,0.099,0.401,0.424,101.0,89.0,92.0,127.0,97.0,101.0,90.0,97.0,96.0,122.0,100.0,112.0,0.419,0.203,0.282,0.096,0.4,1.07,0.83,-1.48,96.3,90.7,90.7,79.0,0.261,0.461,0.205,0.188,0.293,0.331,0.197,0.395,0.314,0.227,0.545,0.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-12,745058,Strikeout,strikeout,True,670541,671737,Yordan Alvarez,Taj Bradley,0,ac44655f-5e3e-4341-80bf-f0244bfb5837,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,3.77,3.97,107.1,97.0,116.0,102.0,0.75,9.98,3.02,7.38,1.43,1.03,0.239,0.405,0.099,0.401,0.424,101.0,89.0,92.0,127.0,97.0,101.0,90.0,97.0,96.0,122.0,100.0,112.0,0.419,0.203,0.282,0.096,0.4,1.07,0.83,-1.48,96.3,90.7,90.7,79.0,0.261,0.461,0.205,0.188,0.293,0.331,0.197,0.395,0.314,0.227,0.545,0.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-12,745058,Strikeout,strikeout,True,673237,671737,Yainer Diaz,Taj Bradley,0,ec565367-cbaf-4e02-8a58-5d5b2fe95f53,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,3.77,3.97,107.1,97.0,116.0,102.0,0.75,9.98,3.02,7.38,1.43,1.03,0.239,0.405,0.099,0.401,0.424,101.0,89.0,92.0,127.0,97.0,101.0,90.0,97.0,96.0,122.0,100.0,112.0,0.419,0.203,0.282,0.096,0.4,1.07,0.83,-1.48,96.3,90.7,90.7,79.0,0.261,0.461,0.205,0.188,0.293,0.331,0.197,0.395,0.314,0.227,0.545,0.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-08-12,745058,Strikeout,strikeout,True,676609,664285,José Caballero,Framber Valdez,0,b1ea6618-34b5-429a-88e6-7fc8648a45ee,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.27,3.44,143.1,97.0,112.0,102.0,0.739,8.73,2.76,7.53,0.69,2.83,0.22,0.402,0.122,0.329,0.421,128.0,95.0,107.0,58.0,109.0,97.0,,,,,,,0.013,,,0.312,-3.69,,,1.43,94.3,,,79.8,0.4,1.0,0.273,,,,,,,0.128,0.201,0.418,123.0,94.0,103.0,98.0,100.0,98.0,107.0,103.0,112.0,0.463,0.044,0.168,1.57,-1.24,0.45,89.8,94.1,85.4,0.285,0.394,0.122,0.236,0.303,0.353,0.269,0.538,0.375,,,
5,2024-08-12,745058,Single,single,False,666185,664285,Dylan Carlson,Framber Valdez,0,d9d67c30-c099-4ba6-a770-da73d99be07b,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.27,3.44,143.1,97.0,112.0,102.0,0.739,8.73,2.76,7.53,0.69,2.83,0.22,0.402,0.122,0.329,0.421,128.0,95.0,107.0,58.0,109.0,97.0,,,,,,,0.013,,,0.312,-3.69,,,1.43,94.3,,,79.8,0.4,1.0,0.273,,,,,,,0.128,0.201,0.418,123.0,94.0,103.0,98.0,100.0,98.0,107.0,103.0,112.0,0.463,0.044,0.168,1.57,-1.24,0.45,89.8,94.1,85.4,0.285,0.394,0.122,0.236,0.303,0.353,0.269,0.538,0.375,,,
6,2024-08-12,745058,Strikeout,strikeout,True,650490,664285,Yandy Díaz,Framber Valdez,0,8e7b9d90-ae7e-4dbc-afa2-3f01577844d5,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.27,3.44,143.1,97.0,112.0,102.0,0.739,8.73,2.76,7.53,0.69,2.83,0.22,0.402,0.122,0.329,0.421,128.0,95.0,107.0,58.0,109.0,97.0,,,,,,,0.013,,,0.312,-3.69,,,1.43,94.3,,,79.8,0.4,1.0,0.273,,,,,,,0.128,0.201,0.418,123.0,94.0,103.0,98.0,100.0,98.0,107.0,103.0,112.0,0.463,0.044,0.168,1.57,-1.24,0.45,89.8,94.1,85.4,0.285,0.394,0.122,0.236,0.303,0.353,0.269,0.538,0.375,,,
7,2024-08-12,745058,Groundout,field_out,True,666624,664285,Christopher Morel,Framber Valdez,0,e3e6ef8c-9e08-440b-a680-d4cb19e06399,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.27,3.44,143.1,97.0,112.0,102.0,0.739,8.73,2.76,7.53,0.69,2.83,0.22,0.402,0.122,0.329,0.421,128.0,95.0,107.0,58.0,109.0,97.0,,,,,,,0.013,,,0.312,-3.69,,,1.43,94.3,,,79.8,0.4,1.0,0.273,,,,,,,0.128,0.201,0.418,123.0,94.0,103.0,98.0,100.0,98.0,107.0,103.0,112.0,0.463,0.044,0.168,1.57,-1.24,0.45,89.8,94.1,85.4,0.285,0.394,0.122,0.236,0.303,0.353,0.269,0.538,0.375,,,
8,2024-08-12,745058,Groundout,field_out,True,665161,671737,Jeremy Peña,Taj Bradley,0,3989cf1c-cf98-4bd3-a25c-05dee6fd5937,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,3.77,3.97,107.1,97.0,116.0,102.0,0.75,9.98,3.02,7.38,1.43,1.03,0.239,0.405,0.099,0.401,0.424,101.0,89.0,92.0,127.0,97.0,101.0,90.0,97.0,96.0,122.0,100.0,112.0,0.419,0.203,0.282,0.096,0.4,1.07,0.83,-1.48,96.3,90.7,90.7,79.0,0.261,0.461,0.205,0.188,0.293,0.331,0.197,0.395,0.314,0.227,0.545,0.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-08-12,745058,Groundout,field_out,True,572138,671737,Jon Singleton,Taj Bradley,0,e0d3e262-5832-416d-bb6d-ece8f48c73a5,671737.0,tajbradley,"Bradley, T",Right,Taj Bradley,TBR,3.77,3.97,107.1,97.0,116.0,102.0,0.75,9.98,3.02,7.38,1.43,1.03,0.239,0.405,0.099,0.401,0.424,101.0,89.0,92.0,127.0,97.0,101.0,90.0,97.0,96.0,122.0,100.0,112.0,0.419,0.203,0.282,0.096,0.4,1.07,0.83,-1.48,96.3,90.7,90.7,79.0,0.261,0.461,0.205,0.188,0.293,0.331,0.197,0.395,0.314,0.227,0.545,0.341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
