,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SI_ba,SI_slg,SI_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-06-29,745972,Sac Bunt,sac_bunt,True,691718,668964,Pete Crow-Armstrong,Tobias Myers,1,49723c0d-05ae-4741-97fb-0b3b5a5442f6,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,108.0,81.0,87.0,72.0,100.0,102.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,106.0,104.0,96.0,101.0,91.0,0.007,0.4,0.229,0.192,0.051,0.12,1.01,-1.06,13.69,2.07,-3.98,0.93,92.7,89.4,81.2,91.2,85.4,77.7,0.207,0.413,0.174,0.333,0.509,0.152,0.18,0.2,0.324,0.091,0.091,0.431,0.5,0.7,0.1,0.0,0.0,0.0,,,,,,,,,
11,2024-06-29,745972,Strikeout,strikeout,True,621512,668964,Tomás Nido,Tobias Myers,0,c8b78475-12d4-4515-b9c8-13957986ee96,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,108.0,81.0,87.0,72.0,100.0,102.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,106.0,104.0,96.0,101.0,91.0,0.007,0.4,0.229,0.192,0.051,0.12,1.01,-1.06,13.69,2.07,-3.98,0.93,92.7,89.4,81.2,91.2,85.4,77.7,0.207,0.413,0.174,0.333,0.509,0.152,0.18,0.2,0.324,0.091,0.091,0.431,0.5,0.7,0.1,0.0,0.0,0.0,,,,,,,,,
12,2024-06-29,745972,Strikeout,strikeout,True,663538,668964,Nico Hoerner,Tobias Myers,0,fcecd02e-9dcd-4292-98c9-3c45cc9aa618,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,108.0,81.0,87.0,72.0,100.0,102.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,106.0,104.0,96.0,101.0,91.0,0.007,0.4,0.229,0.192,0.051,0.12,1.01,-1.06,13.69,2.07,-3.98,0.93,92.7,89.4,81.2,91.2,85.4,77.7,0.207,0.413,0.174,0.333,0.509,0.152,0.18,0.2,0.324,0.091,0.091,0.431,0.5,0.7,0.1,0.0,0.0,0.0,,,,,,,,,
13,2024-06-29,745972,Lineout,field_out,True,642715,657006,Willy Adames,Justin Steele,0,2a8d9156-27e6-4825-b2d7-839078079b13,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,122.0,109.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,,,,0.05,0.598,,0.298,0.027,0.027,0.43,,2.99,1.39,3.31,3.98,91.7,,86.6,92.0,83.2,79.8,0.255,0.401,0.206,,,,0.171,0.279,0.299,0.133,0.133,0.111,0.0,0.0,0.214,0.188,0.25,0.2,,,,,,,,,
14,2024-06-29,745972,Lineout,field_out,True,694192,657006,Jackson Chourio,Justin Steele,0,fbd15ca5-e93e-4a85-b687-7d9cd2a86b0c,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,122.0,109.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,,,,0.05,0.598,,0.298,0.027,0.027,0.43,,2.99,1.39,3.31,3.98,91.7,,86.6,92.0,83.2,79.8,0.255,0.401,0.206,,,,0.171,0.279,0.299,0.133,0.133,0.111,0.0,0.0,0.214,0.188,0.25,0.2,,,,,,,,,
15,2024-06-29,745972,Strikeout,strikeout,True,656555,657006,Rhys Hoskins,Justin Steele,0,84ffe004-47df-4b7f-b3e0-8e8cb144e97a,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,122.0,109.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,,,,0.05,0.598,,0.298,0.027,0.027,0.43,,2.99,1.39,3.31,3.98,91.7,,86.6,92.0,83.2,79.8,0.255,0.401,0.206,,,,0.171,0.279,0.299,0.133,0.133,0.111,0.0,0.0,0.214,0.188,0.25,0.2,,,,,,,,,
16,2024-06-29,745972,Pop Out,field_out,True,683737,668964,Michael Busch,Tobias Myers,0,85e84f81-e7f9-4b06-8502-d614d15af695,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,108.0,81.0,87.0,72.0,100.0,102.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,106.0,104.0,96.0,101.0,91.0,0.007,0.4,0.229,0.192,0.051,0.12,1.01,-1.06,13.69,2.07,-3.98,0.93,92.7,89.4,81.2,91.2,85.4,77.7,0.207,0.413,0.174,0.333,0.509,0.152,0.18,0.2,0.324,0.091,0.091,0.431,0.5,0.7,0.1,0.0,0.0,0.0,,,,,,,,,
17,2024-06-29,745972,Lineout,field_out,True,641355,668964,Cody Bellinger,Tobias Myers,0,3acc7fe8-1d94-4637-bf91-2a23a838249e,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,108.0,81.0,87.0,72.0,100.0,102.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,106.0,104.0,96.0,101.0,91.0,0.007,0.4,0.229,0.192,0.051,0.12,1.01,-1.06,13.69,2.07,-3.98,0.93,92.7,89.4,81.2,91.2,85.4,77.7,0.207,0.413,0.174,0.333,0.509,0.152,0.18,0.2,0.324,0.091,0.091,0.431,0.5,0.7,0.1,0.0,0.0,0.0,,,,,,,,,
18,2024-06-29,745972,Strikeout,strikeout,True,673548,668964,Seiya Suzuki,Tobias Myers,0,d7682cdf-36bd-47c5-90e0-d53fd76ff95a,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,108.0,81.0,87.0,72.0,100.0,102.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,106.0,104.0,96.0,101.0,91.0,0.007,0.4,0.229,0.192,0.051,0.12,1.01,-1.06,13.69,2.07,-3.98,0.93,92.7,89.4,81.2,91.2,85.4,77.7,0.207,0.413,0.174,0.333,0.509,0.152,0.18,0.2,0.324,0.091,0.091,0.431,0.5,0.7,0.1,0.0,0.0,0.0,,,,,,,,,
19,2024-06-29,745972,Single,single,False,686217,657006,Sal Frelick,Justin Steele,0,8c6571cb-5ac5-4cae-8910-94e7f6966d63,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,122.0,109.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,,,,0.05,0.598,,0.298,0.027,0.027,0.43,,2.99,1.39,3.31,3.98,91.7,,86.6,92.0,83.2,79.8,0.255,0.401,0.206,,,,0.171,0.279,0.299,0.133,0.133,0.111,0.0,0.0,0.214,0.188,0.25,0.2,,,,,,,,,
20,2024-06-29,745972,Bunt Pop Out,field_out,True,663368,657006,Blake Perkins,Justin Steele,0,5976451b-8f48-4685-a534-ddc01c4b16e7,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,122.0,109.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,,,,0.05,0.598,,0.298,0.027,0.027,0.43,,2.99,1.39,3.31,3.98,91.7,,86.6,92.0,83.2,79.8,0.255,0.401,0.206,,,,0.171,0.279,0.299,0.133,0.133,0.111,0.0,0.0,0.214,0.188,0.25,0.2,,,,,,,,,
21,2024-06-29,745972,Fielders Choice,fielders_choice,False,655316,657006,Andruw Monasterio,Justin Steele,1,477a55a1-c424-4034-8baa-c45d151d4b4b,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,122.0,109.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,,,,0.05,0.598,,0.298,0.027,0.027,0.43,,2.99,1.39,3.31,3.98,91.7,,86.6,92.0,83.2,79.8,0.255,0.401,0.206,,,,0.171,0.279,0.299,0.133,0.133,0.111,0.0,0.0,0.214,0.188,0.25,0.2,,,,,,,,,
22,2024-06-29,745972,Single,single,False,668930,657006,Brice Turang,Justin Steele,1,22f0c9a4-d1d5-4aee-bf4d-0511b06f9739,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,122.0,109.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,,,,0.05,0.598,,0.298,0.027,0.027,0.43,,2.99,1.39,3.31,3.98,91.7,,86.6,92.0,83.2,79.8,0.255,0.401,0.206,,,,0.171,0.279,0.299,0.133,0.133,0.111,0.0,0.0,0.214,0.188,0.25,0.2,,,,,,,,,
23,2024-06-29,745972,Single,single,False,661388,657006,William Contreras,Justin Steele,1,a59af78d-9434-4706-b012-c888f1318472,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,122.0,109.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,,,,0.05,0.598,,0.298,0.027,0.027,0.43,,2.99,1.39,3.31,3.98,91.7,,86.6,92.0,83.2,79.8,0.255,0.401,0.206,,,,0.171,0.279,0.299,0.133,0.133,0.111,0.0,0.0,0.214,0.188,0.25,0.2,,,,,,,,,
24,2024-06-29,745972,Strikeout,strikeout,True,592885,657006,Christian Yelich,Justin Steele,1,e226b7aa-05f2-4a32-beda-22fb860ee89d,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,122.0,109.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,,,,0.05,0.598,,0.298,0.027,0.027,0.43,,2.99,1.39,3.31,3.98,91.7,,86.6,92.0,83.2,79.8,0.255,0.401,0.206,,,,0.171,0.279,0.299,0.133,0.133,0.111,0.0,0.0,0.214,0.188,0.25,0.2,,,,,,,,,
25,2024-06-29,745972,Strikeout,strikeout,True,642715,657006,Willy Adames,Justin Steele,0,f82ec769-8fae-4541-a8ee-31cdb6daf2e3,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,122.0,109.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,,,,0.05,0.598,,0.298,0.027,0.027,0.43,,2.99,1.39,3.31,3.98,91.7,,86.6,92.0,83.2,79.8,0.255,0.401,0.206,,,,0.171,0.279,0.299,0.133,0.133,0.111,0.0,0.0,0.214,0.188,0.25,0.2,,,,,,,,,
26,2024-06-29,745972,Walk,walk,False,664023,668964,Ian Happ,Tobias Myers,0,7ea81293-ea31-437a-9be8-adc22514c1f1,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,108.0,81.0,87.0,72.0,100.0,102.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,106.0,104.0,96.0,101.0,91.0,0.007,0.4,0.229,0.192,0.051,0.12,1.01,-1.06,13.69,2.07,-3.98,0.93,92.7,89.4,81.2,91.2,85.4,77.7,0.207,0.413,0.174,0.333,0.509,0.152,0.18,0.2,0.324,0.091,0.091,0.431,0.5,0.7,0.1,0.0,0.0,0.0,,,,,,,,,
27,2024-06-29,745972,Single,single,False,666624,668964,Christopher Morel,Tobias Myers,1,afb23668-90fa-4970-9863-513f5bded009,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,108.0,81.0,87.0,72.0,100.0,102.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,106.0,104.0,96.0,101.0,91.0,0.007,0.4,0.229,0.192,0.051,0.12,1.01,-1.06,13.69,2.07,-3.98,0.93,92.7,89.4,81.2,91.2,85.4,77.7,0.207,0.413,0.174,0.333,0.509,0.152,0.18,0.2,0.324,0.091,0.091,0.431,0.5,0.7,0.1,0.0,0.0,0.0,,,,,,,,,
28,2024-06-29,745972,Grounded Into DP,grounded_into_double_play,True,621020,668964,Dansby Swanson,Tobias Myers,1,ec15768d-4e33-4946-86ff-a30ab1566e34,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,108.0,81.0,87.0,72.0,100.0,102.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,106.0,104.0,96.0,101.0,91.0,0.007,0.4,0.229,0.192,0.051,0.12,1.01,-1.06,13.69,2.07,-3.98,0.93,92.7,89.4,81.2,91.2,85.4,77.7,0.207,0.413,0.174,0.333,0.509,0.152,0.18,0.2,0.324,0.091,0.091,0.431,0.5,0.7,0.1,0.0,0.0,0.0,,,,,,,,,
29,2024-06-29,745972,Single,single,False,691718,668964,Pete Crow-Armstrong,Tobias Myers,1,0453d2bb-41a6-4e84-b054-d3a0a8dd61f1,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,108.0,81.0,87.0,72.0,100.0,102.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,106.0,104.0,96.0,101.0,91.0,0.007,0.4,0.229,0.192,0.051,0.12,1.01,-1.06,13.69,2.07,-3.98,0.93,92.7,89.4,81.2,91.2,85.4,77.7,0.207,0.413,0.174,0.333,0.509,0.152,0.18,0.2,0.324,0.091,0.091,0.431,0.5,0.7,0.1,0.0,0.0,0.0,,,,,,,,,
30,2024-06-29,745972,Groundout,field_out,True,621512,668964,Tomás Nido,Tobias Myers,1,99ab4d28-1210-4aca-b98f-4d45b239b855,668964.0,tobiasmyers,Myers,Right,Tobias Myers,MIL,3.13,3.99,72.0,101.0,91.0,98.0,0.8,7.75,2.5,7.63,1.25,0.95,0.288,0.39,0.127,0.273,0.428,108.0,81.0,87.0,72.0,100.0,102.0,85.0,106.0,102.0,75.0,91.0,71.0,93.0,106.0,104.0,96.0,101.0,91.0,0.007,0.4,0.229,0.192,0.051,0.12,1.01,-1.06,13.69,2.07,-3.98,0.93,92.7,89.4,81.2,91.2,85.4,77.7,0.207,0.413,0.174,0.333,0.509,0.152,0.18,0.2,0.324,0.091,0.091,0.431,0.5,0.7,0.1,0.0,0.0,0.0,,,,,,,,,
31,2024-06-29,745972,Double,double,False,694192,657006,Jackson Chourio,Justin Steele,0,013640d2-c872-4def-8d5e-71371c217c9a,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,122.0,109.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,,,,0.05,0.598,,0.298,0.027,0.027,0.43,,2.99,1.39,3.31,3.98,91.7,,86.6,92.0,83.2,79.8,0.255,0.401,0.206,,,,0.171,0.279,0.299,0.133,0.133,0.111,0.0,0.0,0.214,0.188,0.25,0.2,,,,,,,,,
32,2024-06-29,745972,Single,single,False,656555,657006,Rhys Hoskins,Justin Steele,1,3f3a2758-55d7-4992-b3dd-2fbc49cabaf9,657006.0,justinsteele,Steele,Left,Justin Steele,CHC,3.07,3.01,91.0,103.0,101.0,102.0,0.802,8.6,1.98,7.22,0.79,1.1,0.278,0.378,0.166,0.301,0.525,72.0,96.0,99.0,90.0,122.0,109.0,90.0,102.0,100.0,66.0,103.0,93.0,132.0,104.0,109.0,,,,0.05,0.598,,0.298,0.027,0.027,0.43,,2.99,1.39,3.31,3.98,91.7,,86.6,92.0,83.2,79.8,0.255,0.401,0.206,,,,0.171,0.279,0.299,0.133,0.133,0.111,0.0,0.0,0.214,0.188,0.25,0.2,,,,,,,,,
