,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,SL%,CU%,CH%,wSI/C,wSL/C,wCU/C,wCH/C,vCH,vSI,vSL,vCU,SI_ba,SI_slg,SI_whiff,CH_ba,CH_slg,CH_whiff,SL_ba,SL_slg,SL_whiff,CU_ba,CU_slg,CU_whiff,Stf+ FA,Loc+ FA,Pit+ FA,FA%,wFA/C,vFA,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FC,Loc+ FC,Pit+ FC,FC%,wFC/C,vFC
0,2024-09-19,746663,Flyout,field_out,True,671739,687924,Michael Harris II,Julian Aguiar,0,aa806f49-8dc0-4265-b8b7-2fb5e02dbbca,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.25,5.01,31.2,97.0,86.0,97.0,0.836,5.4,3.41,8.53,2.27,0.79,0.24,0.413,0.183,0.231,0.449,97.0,84.0,89.0,93.0,87.0,96.0,79.0,102.0,98.0,94.0,99.0,105.0,0.54,0.179,0.092,0.189,-0.41,0.21,-2.92,-1.59,84.0,94.3,80.3,78.0,0.282,0.563,0.151,0.2,0.36,0.25,0.176,0.353,0.25,0.2,0.5,0.158,,,,,,,,,,,,,,,,,,
1,2024-09-19,746663,Strikeout,strikeout,True,624585,687924,Jorge Soler,Julian Aguiar,0,e69f67de-74c2-4464-953b-80da4c60c77d,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.25,5.01,31.2,97.0,86.0,97.0,0.836,5.4,3.41,8.53,2.27,0.79,0.24,0.413,0.183,0.231,0.449,97.0,84.0,89.0,93.0,87.0,96.0,79.0,102.0,98.0,94.0,99.0,105.0,0.54,0.179,0.092,0.189,-0.41,0.21,-2.92,-1.59,84.0,94.3,80.3,78.0,0.282,0.563,0.151,0.2,0.36,0.25,0.176,0.353,0.25,0.2,0.5,0.158,,,,,,,,,,,,,,,,,,
2,2024-09-19,746663,Groundout,field_out,True,542303,687924,Marcell Ozuna,Julian Aguiar,0,b036fe3a-e4d2-42a4-ae93-e964050a5765,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.25,5.01,31.2,97.0,86.0,97.0,0.836,5.4,3.41,8.53,2.27,0.79,0.24,0.413,0.183,0.231,0.449,97.0,84.0,89.0,93.0,87.0,96.0,79.0,102.0,98.0,94.0,99.0,105.0,0.54,0.179,0.092,0.189,-0.41,0.21,-2.92,-1.59,84.0,94.3,80.3,78.0,0.282,0.563,0.151,0.2,0.36,0.25,0.176,0.353,0.25,0.2,0.5,0.158,,,,,,,,,,,,,,,,,,
3,2024-09-19,746663,Lineout,field_out,True,663697,519242,Jonathan India,Chris Sale,0,5e1813f1-e66a-40b9-ba93-53b5bd3c36eb,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.38,2.79,177.2,103.0,96.0,102.0,0.711,11.4,1.98,7.14,0.46,1.34,0.247,0.435,0.167,0.249,0.435,64.0,107.0,98.0,,,,113.0,100.0,96.0,105.0,100.0,104.0,0.072,0.403,,0.147,-1.98,2.17,,2.97,87.1,94.2,78.6,,0.327,0.551,0.133,0.159,0.195,0.236,0.171,0.236,0.427,,,,96.0,105.0,101.0,0.378,-0.11,94.8,0.281,0.443,0.241,,,,,,,,,
4,2024-09-19,746663,Strikeout,strikeout,True,682829,519242,Elly De La Cruz,Chris Sale,0,de8a8e37-e606-40e7-964f-95b96fa7fe43,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.38,2.79,177.2,103.0,96.0,102.0,0.711,11.4,1.98,7.14,0.46,1.34,0.247,0.435,0.167,0.249,0.435,64.0,107.0,98.0,,,,113.0,100.0,96.0,105.0,100.0,104.0,0.072,0.403,,0.147,-1.98,2.17,,2.97,87.1,94.2,78.6,,0.327,0.551,0.133,0.159,0.195,0.236,0.171,0.236,0.427,,,,96.0,105.0,101.0,0.378,-0.11,94.8,0.281,0.443,0.241,,,,,,,,,
5,2024-09-19,746663,Flyout,field_out,True,668715,519242,Spencer Steer,Chris Sale,0,57eaeb8a-ac29-451f-9c80-5800f990d632,519242.0,chrissale,Sale,Left,Chris Sale,ATL,2.38,2.79,177.2,103.0,96.0,102.0,0.711,11.4,1.98,7.14,0.46,1.34,0.247,0.435,0.167,0.249,0.435,64.0,107.0,98.0,,,,113.0,100.0,96.0,105.0,100.0,104.0,0.072,0.403,,0.147,-1.98,2.17,,2.97,87.1,94.2,78.6,,0.327,0.551,0.133,0.159,0.195,0.236,0.171,0.236,0.427,,,,96.0,105.0,101.0,0.378,-0.11,94.8,0.281,0.443,0.241,,,,,,,,,
6,2024-09-19,746663,Home Run,home_run,False,621566,687924,Matt Olson,Julian Aguiar,0,82e11849-3b61-419e-82ca-01e9aec6f1f1,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.25,5.01,31.2,97.0,86.0,97.0,0.836,5.4,3.41,8.53,2.27,0.79,0.24,0.413,0.183,0.231,0.449,97.0,84.0,89.0,93.0,87.0,96.0,79.0,102.0,98.0,94.0,99.0,105.0,0.54,0.179,0.092,0.189,-0.41,0.21,-2.92,-1.59,84.0,94.3,80.3,78.0,0.282,0.563,0.151,0.2,0.36,0.25,0.176,0.353,0.25,0.2,0.5,0.158,,,,,,,,,,,,,,,,,,
7,2024-09-19,746663,Flyout,field_out,True,657656,687924,Ramón Laureano,Julian Aguiar,0,cd5cf4fe-a1bf-49f2-b291-6c86a181c7e1,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.25,5.01,31.2,97.0,86.0,97.0,0.836,5.4,3.41,8.53,2.27,0.79,0.24,0.413,0.183,0.231,0.449,97.0,84.0,89.0,93.0,87.0,96.0,79.0,102.0,98.0,94.0,99.0,105.0,0.54,0.179,0.092,0.189,-0.41,0.21,-2.92,-1.59,84.0,94.3,80.3,78.0,0.282,0.563,0.151,0.2,0.36,0.25,0.176,0.353,0.25,0.2,0.5,0.158,,,,,,,,,,,,,,,,,,
8,2024-09-19,746663,Walk,walk,False,518595,687924,Travis d'Arnaud,Julian Aguiar,0,33e47155-7571-44d5-9cb6-2548dc350c09,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.25,5.01,31.2,97.0,86.0,97.0,0.836,5.4,3.41,8.53,2.27,0.79,0.24,0.413,0.183,0.231,0.449,97.0,84.0,89.0,93.0,87.0,96.0,79.0,102.0,98.0,94.0,99.0,105.0,0.54,0.179,0.092,0.189,-0.41,0.21,-2.92,-1.59,84.0,94.3,80.3,78.0,0.282,0.563,0.151,0.2,0.36,0.25,0.176,0.353,0.25,0.2,0.5,0.158,,,,,,,,,,,,,,,,,,
9,2024-09-19,746663,Single,single,False,593160,687924,Whit Merrifield,Julian Aguiar,1,de291edc-cadb-4bb5-a951-77ca4d82a5e2,687924.0,julianaguiar,Aguiar,Right,Julian Aguiar,CIN,6.25,5.01,31.2,97.0,86.0,97.0,0.836,5.4,3.41,8.53,2.27,0.79,0.24,0.413,0.183,0.231,0.449,97.0,84.0,89.0,93.0,87.0,96.0,79.0,102.0,98.0,94.0,99.0,105.0,0.54,0.179,0.092,0.189,-0.41,0.21,-2.92,-1.59,84.0,94.3,80.3,78.0,0.282,0.563,0.151,0.2,0.36,0.25,0.176,0.353,0.25,0.2,0.5,0.158,,,,,,,,,,,,,,,,,,
