,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,KC%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wKC/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,ST_ba,ST_slg,ST_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,SV_ba,SV_slg,SV_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
13,2024-09-11,746342,Walk,walk,False,592325,683155,Ben Gamel,Joey Estes,1,50b28ce8-bafb-456b-b59e-69aa9d5917db,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.78,4.27,118.2,106.0,92.0,105.0,0.831,6.75,1.82,8.95,1.44,0.43,0.262,0.415,0.175,0.299,0.48,80.0,92.0,93.0,79.0,106.0,100.0,58.0,99.0,90.0,113.0,113.0,117.0,,,,112.0,89.0,91.0,0.025,0.52,0.008,0.337,,0.111,0.33,-13.82,-1.23,-0.06,,-2.19,92.4,86.4,84.7,90.8,79.4,,0.25,0.454,0.168,0.308,0.538,0.091,,,,0.342,0.684,0.215,,,,0.266,0.43,0.238,0.211,0.36,0.219,,,,,,,,,,,,,,,,,,
14,2024-09-11,746342,Sac Fly,sac_fly,True,676694,683155,Jake Meyers,Joey Estes,1,9503b038-7f4f-4a9f-9ed1-8369000a68dd,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.78,4.27,118.2,106.0,92.0,105.0,0.831,6.75,1.82,8.95,1.44,0.43,0.262,0.415,0.175,0.299,0.48,80.0,92.0,93.0,79.0,106.0,100.0,58.0,99.0,90.0,113.0,113.0,117.0,,,,112.0,89.0,91.0,0.025,0.52,0.008,0.337,,0.111,0.33,-13.82,-1.23,-0.06,,-2.19,92.4,86.4,84.7,90.8,79.4,,0.25,0.454,0.168,0.308,0.538,0.091,,,,0.342,0.684,0.215,,,,0.266,0.43,0.238,0.211,0.36,0.219,,,,,,,,,,,,,,,,,,
15,2024-09-11,746342,Single,single,False,643289,683155,Mauricio Dubón,Joey Estes,1,138caf44-0076-4b36-97bb-f2df6653b9ba,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.78,4.27,118.2,106.0,92.0,105.0,0.831,6.75,1.82,8.95,1.44,0.43,0.262,0.415,0.175,0.299,0.48,80.0,92.0,93.0,79.0,106.0,100.0,58.0,99.0,90.0,113.0,113.0,117.0,,,,112.0,89.0,91.0,0.025,0.52,0.008,0.337,,0.111,0.33,-13.82,-1.23,-0.06,,-2.19,92.4,86.4,84.7,90.8,79.4,,0.25,0.454,0.168,0.308,0.538,0.091,,,,0.342,0.684,0.215,,,,0.266,0.43,0.238,0.211,0.36,0.219,,,,,,,,,,,,,,,,,,
16,2024-09-11,746342,Flyout,field_out,True,514888,683155,Jose Altuve,Joey Estes,0,871adc1c-aa8f-44fc-8c72-02da3f23b08e,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.78,4.27,118.2,106.0,92.0,105.0,0.831,6.75,1.82,8.95,1.44,0.43,0.262,0.415,0.175,0.299,0.48,80.0,92.0,93.0,79.0,106.0,100.0,58.0,99.0,90.0,113.0,113.0,117.0,,,,112.0,89.0,91.0,0.025,0.52,0.008,0.337,,0.111,0.33,-13.82,-1.23,-0.06,,-2.19,92.4,86.4,84.7,90.8,79.4,,0.25,0.454,0.168,0.308,0.538,0.091,,,,0.342,0.684,0.215,,,,0.266,0.43,0.238,0.211,0.36,0.219,,,,,,,,,,,,,,,,,,
17,2024-09-11,746342,Single,single,False,680474,686613,Max Schuemann,Hunter Brown,0,96d2ea3d-8e0f-4d4c-ac82-ed7fe741a2c4,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.59,3.26,158.0,101.0,103.0,101.0,0.779,9.57,3.19,8.43,0.97,1.61,0.275,0.349,0.193,0.218,0.422,85.0,101.0,102.0,110.0,101.0,101.0,93.0,102.0,98.0,112.0,106.0,110.0,128.0,100.0,105.0,91.0,102.0,100.0,0.174,0.351,0.169,0.051,0.126,0.13,-0.07,0.01,0.78,1.9,-0.69,1.05,96.0,92.3,88.4,95.6,89.1,82.8,0.254,0.433,0.295,0.282,0.333,0.164,0.236,0.377,0.207,0.213,0.253,0.297,0.239,0.394,0.29,0.188,0.188,0.227,,,,,,,,,,,,,,,,,,,,,
18,2024-09-11,746342,Walk,walk,False,676116,686613,Ryan Noda,Hunter Brown,1,ed7ec1e0-1746-4f1e-a1ee-c5ff442fb0a8,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.59,3.26,158.0,101.0,103.0,101.0,0.779,9.57,3.19,8.43,0.97,1.61,0.275,0.349,0.193,0.218,0.422,85.0,101.0,102.0,110.0,101.0,101.0,93.0,102.0,98.0,112.0,106.0,110.0,128.0,100.0,105.0,91.0,102.0,100.0,0.174,0.351,0.169,0.051,0.126,0.13,-0.07,0.01,0.78,1.9,-0.69,1.05,96.0,92.3,88.4,95.6,89.1,82.8,0.254,0.433,0.295,0.282,0.333,0.164,0.236,0.377,0.207,0.213,0.253,0.297,0.239,0.394,0.29,0.188,0.188,0.227,,,,,,,,,,,,,,,,,,,,,
19,2024-09-11,746342,Pop Out,field_out,True,671732,686613,Lawrence Butler,Hunter Brown,0,ebe1af17-5464-49ff-9ed1-dfbfdefe26a0,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.59,3.26,158.0,101.0,103.0,101.0,0.779,9.57,3.19,8.43,0.97,1.61,0.275,0.349,0.193,0.218,0.422,85.0,101.0,102.0,110.0,101.0,101.0,93.0,102.0,98.0,112.0,106.0,110.0,128.0,100.0,105.0,91.0,102.0,100.0,0.174,0.351,0.169,0.051,0.126,0.13,-0.07,0.01,0.78,1.9,-0.69,1.05,96.0,92.3,88.4,95.6,89.1,82.8,0.254,0.433,0.295,0.282,0.333,0.164,0.236,0.377,0.207,0.213,0.253,0.297,0.239,0.394,0.29,0.188,0.188,0.227,,,,,,,,,,,,,,,,,,,,,
20,2024-09-11,746342,Single,single,False,667670,686613,Brent Rooker,Hunter Brown,1,400cedad-69be-47c2-be70-532d8b6e40e4,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.59,3.26,158.0,101.0,103.0,101.0,0.779,9.57,3.19,8.43,0.97,1.61,0.275,0.349,0.193,0.218,0.422,85.0,101.0,102.0,110.0,101.0,101.0,93.0,102.0,98.0,112.0,106.0,110.0,128.0,100.0,105.0,91.0,102.0,100.0,0.174,0.351,0.169,0.051,0.126,0.13,-0.07,0.01,0.78,1.9,-0.69,1.05,96.0,92.3,88.4,95.6,89.1,82.8,0.254,0.433,0.295,0.282,0.333,0.164,0.236,0.377,0.207,0.213,0.253,0.297,0.239,0.394,0.29,0.188,0.188,0.227,,,,,,,,,,,,,,,,,,,,,
21,2024-09-11,746342,Fielders Choice,fielders_choice,False,668709,686613,JJ Bleday,Hunter Brown,1,67443d53-19c3-4c89-80f8-a97fc205e6d3,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.59,3.26,158.0,101.0,103.0,101.0,0.779,9.57,3.19,8.43,0.97,1.61,0.275,0.349,0.193,0.218,0.422,85.0,101.0,102.0,110.0,101.0,101.0,93.0,102.0,98.0,112.0,106.0,110.0,128.0,100.0,105.0,91.0,102.0,100.0,0.174,0.351,0.169,0.051,0.126,0.13,-0.07,0.01,0.78,1.9,-0.69,1.05,96.0,92.3,88.4,95.6,89.1,82.8,0.254,0.433,0.295,0.282,0.333,0.164,0.236,0.377,0.207,0.213,0.253,0.297,0.239,0.394,0.29,0.188,0.188,0.227,,,,,,,,,,,,,,,,,,,,,
22,2024-09-11,746342,Flyout,field_out,True,664913,686613,Seth Brown,Hunter Brown,0,b2de5a5e-75b8-4229-8095-24cbb23e19f4,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.59,3.26,158.0,101.0,103.0,101.0,0.779,9.57,3.19,8.43,0.97,1.61,0.275,0.349,0.193,0.218,0.422,85.0,101.0,102.0,110.0,101.0,101.0,93.0,102.0,98.0,112.0,106.0,110.0,128.0,100.0,105.0,91.0,102.0,100.0,0.174,0.351,0.169,0.051,0.126,0.13,-0.07,0.01,0.78,1.9,-0.69,1.05,96.0,92.3,88.4,95.6,89.1,82.8,0.254,0.433,0.295,0.282,0.333,0.164,0.236,0.377,0.207,0.213,0.253,0.297,0.239,0.394,0.29,0.188,0.188,0.227,,,,,,,,,,,,,,,,,,,,,
23,2024-09-11,746342,Groundout,field_out,True,680869,686613,Zack Gelof,Hunter Brown,0,0ebccc01-ee9c-4166-8a81-82566e255b35,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.59,3.26,158.0,101.0,103.0,101.0,0.779,9.57,3.19,8.43,0.97,1.61,0.275,0.349,0.193,0.218,0.422,85.0,101.0,102.0,110.0,101.0,101.0,93.0,102.0,98.0,112.0,106.0,110.0,128.0,100.0,105.0,91.0,102.0,100.0,0.174,0.351,0.169,0.051,0.126,0.13,-0.07,0.01,0.78,1.9,-0.69,1.05,96.0,92.3,88.4,95.6,89.1,82.8,0.254,0.433,0.295,0.282,0.333,0.164,0.236,0.377,0.207,0.213,0.253,0.297,0.239,0.394,0.29,0.188,0.188,0.227,,,,,,,,,,,,,,,,,,,,,
24,2024-09-11,746342,Single,single,False,670541,683155,Yordan Alvarez,Joey Estes,0,a1f0d78c-f67e-4186-9149-810c3c0845c2,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.78,4.27,118.2,106.0,92.0,105.0,0.831,6.75,1.82,8.95,1.44,0.43,0.262,0.415,0.175,0.299,0.48,80.0,92.0,93.0,79.0,106.0,100.0,58.0,99.0,90.0,113.0,113.0,117.0,,,,112.0,89.0,91.0,0.025,0.52,0.008,0.337,,0.111,0.33,-13.82,-1.23,-0.06,,-2.19,92.4,86.4,84.7,90.8,79.4,,0.25,0.454,0.168,0.308,0.538,0.091,,,,0.342,0.684,0.215,,,,0.266,0.43,0.238,0.211,0.36,0.219,,,,,,,,,,,,,,,,,,
25,2024-09-11,746342,Field Error,field_error,False,673237,683155,Yainer Diaz,Joey Estes,1,ca1f86ca-c26a-4318-92c9-71032a4926f3,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.78,4.27,118.2,106.0,92.0,105.0,0.831,6.75,1.82,8.95,1.44,0.43,0.262,0.415,0.175,0.299,0.48,80.0,92.0,93.0,79.0,106.0,100.0,58.0,99.0,90.0,113.0,113.0,117.0,,,,112.0,89.0,91.0,0.025,0.52,0.008,0.337,,0.111,0.33,-13.82,-1.23,-0.06,,-2.19,92.4,86.4,84.7,90.8,79.4,,0.25,0.454,0.168,0.308,0.538,0.091,,,,0.342,0.684,0.215,,,,0.266,0.43,0.238,0.211,0.36,0.219,,,,,,,,,,,,,,,,,,
26,2024-09-11,746342,Single,single,False,608324,683155,Alex Bregman,Joey Estes,1,b51728bd-bc4e-4fd0-aca1-6db969cb9632,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.78,4.27,118.2,106.0,92.0,105.0,0.831,6.75,1.82,8.95,1.44,0.43,0.262,0.415,0.175,0.299,0.48,80.0,92.0,93.0,79.0,106.0,100.0,58.0,99.0,90.0,113.0,113.0,117.0,,,,112.0,89.0,91.0,0.025,0.52,0.008,0.337,,0.111,0.33,-13.82,-1.23,-0.06,,-2.19,92.4,86.4,84.7,90.8,79.4,,0.25,0.454,0.168,0.308,0.538,0.091,,,,0.342,0.684,0.215,,,,0.266,0.43,0.238,0.211,0.36,0.219,,,,,,,,,,,,,,,,,,
27,2024-09-11,746342,Pop Out,field_out,True,572138,683155,Jon Singleton,Joey Estes,0,5fa8a112-bc8e-432a-9863-9165fe4af165,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.78,4.27,118.2,106.0,92.0,105.0,0.831,6.75,1.82,8.95,1.44,0.43,0.262,0.415,0.175,0.299,0.48,80.0,92.0,93.0,79.0,106.0,100.0,58.0,99.0,90.0,113.0,113.0,117.0,,,,112.0,89.0,91.0,0.025,0.52,0.008,0.337,,0.111,0.33,-13.82,-1.23,-0.06,,-2.19,92.4,86.4,84.7,90.8,79.4,,0.25,0.454,0.168,0.308,0.538,0.091,,,,0.342,0.684,0.215,,,,0.266,0.43,0.238,0.211,0.36,0.219,,,,,,,,,,,,,,,,,,
28,2024-09-11,746342,Grounded Into DP,grounded_into_double_play,True,665161,683155,Jeremy Peña,Joey Estes,1,189b34af-da58-4dc5-9818-9966db217cc4,683155.0,joeyestes,Estes,Right,Joey Estes,OAK,4.78,4.27,118.2,106.0,92.0,105.0,0.831,6.75,1.82,8.95,1.44,0.43,0.262,0.415,0.175,0.299,0.48,80.0,92.0,93.0,79.0,106.0,100.0,58.0,99.0,90.0,113.0,113.0,117.0,,,,112.0,89.0,91.0,0.025,0.52,0.008,0.337,,0.111,0.33,-13.82,-1.23,-0.06,,-2.19,92.4,86.4,84.7,90.8,79.4,,0.25,0.454,0.168,0.308,0.538,0.091,,,,0.342,0.684,0.215,,,,0.266,0.43,0.238,0.211,0.36,0.219,,,,,,,,,,,,,,,,,,
29,2024-09-11,746342,Groundout,field_out,True,805779,686613,Jacob Wilson,Hunter Brown,0,9f59a40f-4ad0-4b2d-9373-e855e1fe8d72,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.59,3.26,158.0,101.0,103.0,101.0,0.779,9.57,3.19,8.43,0.97,1.61,0.275,0.349,0.193,0.218,0.422,85.0,101.0,102.0,110.0,101.0,101.0,93.0,102.0,98.0,112.0,106.0,110.0,128.0,100.0,105.0,91.0,102.0,100.0,0.174,0.351,0.169,0.051,0.126,0.13,-0.07,0.01,0.78,1.9,-0.69,1.05,96.0,92.3,88.4,95.6,89.1,82.8,0.254,0.433,0.295,0.282,0.333,0.164,0.236,0.377,0.207,0.213,0.253,0.297,0.239,0.394,0.29,0.188,0.188,0.227,,,,,,,,,,,,,,,,,,,,,
30,2024-09-11,746342,Strikeout,strikeout,True,668832,686613,Kyle McCann,Hunter Brown,0,2b5aaadc-e114-43e5-b029-c1b0bfcb2085,686613.0,hunterbrown,"Brown, H",Right,Hunter Brown,HOU,3.59,3.26,158.0,101.0,103.0,101.0,0.779,9.57,3.19,8.43,0.97,1.61,0.275,0.349,0.193,0.218,0.422,85.0,101.0,102.0,110.0,101.0,101.0,93.0,102.0,98.0,112.0,106.0,110.0,128.0,100.0,105.0,91.0,102.0,100.0,0.174,0.351,0.169,0.051,0.126,0.13,-0.07,0.01,0.78,1.9,-0.69,1.05,96.0,92.3,88.4,95.6,89.1,82.8,0.254,0.433,0.295,0.282,0.333,0.164,0.236,0.377,0.207,0.213,0.253,0.297,0.239,0.394,0.29,0.188,0.188,0.227,,,,,,,,,,,,,,,,,,,,,
