,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,SI%,FA%,SL%,CH%,wFA/C,wSI/C,wSL/C,wCH/C,vFA,vCH,vSI,vSL,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CU%,wFC/C,wCU/C,vFC,vCU,CU_ba,CU_slg,CU_whiff,FC_ba,FC_slg,FC_whiff,FS_ba,FS_slg,FS_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS
10,2024-08-24,746271,Flyout,field_out,True,592663,663903,J.T. Realmuto,Brady Singer,0,7728b53e-7a94-4d5d-8d90-14f89e4c84cf,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,0.022,-1.99,0.86,0.33,-5.7,91.6,88.1,92.2,82.9,0.204,0.354,0.363,0.269,0.39,0.119,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-24,746271,Strikeout,strikeout,True,669016,663903,Brandon Marsh,Brady Singer,0,10169fed-47cc-4c48-931e-2c1c886f8abb,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,0.022,-1.99,0.86,0.33,-5.7,91.6,88.1,92.2,82.9,0.204,0.354,0.363,0.269,0.39,0.119,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-24,746271,Strikeout,strikeout,True,592669,624133,Hunter Renfroe,Ranger Suárez,0,2dee6b5d-1138-4561-93fd-2f4d592e6fff,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.82,3.15,124.1,104.0,83.0,101.0,0.8,8.83,2.03,7.53,0.65,1.99,0.192,0.456,0.157,0.288,0.407,75.0,104.0,102.0,69.0,101.0,92.0,88.0,106.0,103.0,22.0,85.0,77.0,0.32,0.19,0.001,0.165,1.59,0.89,-4.57,0.47,92.0,80.2,90.9,81.3,,,,0.26,0.382,0.107,0.193,0.277,0.173,,,,0.195,0.26,0.377,86.0,106.0,108.0,102.0,99.0,95.0,0.119,0.206,-1.2,1.79,86.6,74.6,0.172,0.276,0.333,0.286,0.571,0.118,,,,,,,,,
13,2024-08-24,746271,Groundout,field_out,True,686681,624133,Michael Massey,Ranger Suárez,0,054b0e60-f978-40b6-89e1-6099b800bc9e,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.82,3.15,124.1,104.0,83.0,101.0,0.8,8.83,2.03,7.53,0.65,1.99,0.192,0.456,0.157,0.288,0.407,75.0,104.0,102.0,69.0,101.0,92.0,88.0,106.0,103.0,22.0,85.0,77.0,0.32,0.19,0.001,0.165,1.59,0.89,-4.57,0.47,92.0,80.2,90.9,81.3,,,,0.26,0.382,0.107,0.193,0.277,0.173,,,,0.195,0.26,0.377,86.0,106.0,108.0,102.0,99.0,95.0,0.119,0.206,-1.2,1.79,86.6,74.6,0.172,0.276,0.333,0.286,0.571,0.118,,,,,,,,,
14,2024-08-24,746271,Strikeout,strikeout,True,666023,624133,Freddy Fermin,Ranger Suárez,0,f8c1f0dd-c244-4c6a-a8a7-c66d359ffbe4,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.82,3.15,124.1,104.0,83.0,101.0,0.8,8.83,2.03,7.53,0.65,1.99,0.192,0.456,0.157,0.288,0.407,75.0,104.0,102.0,69.0,101.0,92.0,88.0,106.0,103.0,22.0,85.0,77.0,0.32,0.19,0.001,0.165,1.59,0.89,-4.57,0.47,92.0,80.2,90.9,81.3,,,,0.26,0.382,0.107,0.193,0.277,0.173,,,,0.195,0.26,0.377,86.0,106.0,108.0,102.0,99.0,95.0,0.119,0.206,-1.2,1.79,86.6,74.6,0.172,0.276,0.333,0.286,0.571,0.118,,,,,,,,,
15,2024-08-24,746271,Strikeout,strikeout,True,669720,663903,Austin Hays,Brady Singer,0,5ba3a7a3-27b0-4678-a99b-9209ebc5bae8,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,0.022,-1.99,0.86,0.33,-5.7,91.6,88.1,92.2,82.9,0.204,0.354,0.363,0.269,0.39,0.119,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-24,746271,Double,double,False,656941,663903,Kyle Schwarber,Brady Singer,0,f8ce78e3-a958-41c8-827d-93d270be5ff1,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,0.022,-1.99,0.86,0.33,-5.7,91.6,88.1,92.2,82.9,0.204,0.354,0.363,0.269,0.39,0.119,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-24,746271,Single,single,False,607208,663903,Trea Turner,Brady Singer,1,3aab2f38-13e9-4603-acdb-fefff57e424f,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,0.022,-1.99,0.86,0.33,-5.7,91.6,88.1,92.2,82.9,0.204,0.354,0.363,0.269,0.39,0.119,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-24,746271,Grounded Into DP,grounded_into_double_play,True,547180,663903,Bryce Harper,Brady Singer,1,533165f6-49a8-4bae-83da-6c84a4503822,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,0.022,-1.99,0.86,0.33,-5.7,91.6,88.1,92.2,82.9,0.204,0.354,0.363,0.269,0.39,0.119,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-24,746271,Walk,walk,False,680118,624133,Dairon Blanco,Ranger Suárez,0,c9e059f1-3b6d-437a-bd35-eb7de99a2b3f,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.82,3.15,124.1,104.0,83.0,101.0,0.8,8.83,2.03,7.53,0.65,1.99,0.192,0.456,0.157,0.288,0.407,75.0,104.0,102.0,69.0,101.0,92.0,88.0,106.0,103.0,22.0,85.0,77.0,0.32,0.19,0.001,0.165,1.59,0.89,-4.57,0.47,92.0,80.2,90.9,81.3,,,,0.26,0.382,0.107,0.193,0.277,0.173,,,,0.195,0.26,0.377,86.0,106.0,108.0,102.0,99.0,95.0,0.119,0.206,-1.2,1.79,86.6,74.6,0.172,0.276,0.333,0.286,0.571,0.118,,,,,,,,,
20,2024-08-24,746271,Sac Bunt,sac_bunt,True,664728,624133,Kyle Isbel,Ranger Suárez,1,aad68ab3-babd-47a6-8e30-0402104e028e,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.82,3.15,124.1,104.0,83.0,101.0,0.8,8.83,2.03,7.53,0.65,1.99,0.192,0.456,0.157,0.288,0.407,75.0,104.0,102.0,69.0,101.0,92.0,88.0,106.0,103.0,22.0,85.0,77.0,0.32,0.19,0.001,0.165,1.59,0.89,-4.57,0.47,92.0,80.2,90.9,81.3,,,,0.26,0.382,0.107,0.193,0.277,0.173,,,,0.195,0.26,0.377,86.0,106.0,108.0,102.0,99.0,95.0,0.119,0.206,-1.2,1.79,86.6,74.6,0.172,0.276,0.333,0.286,0.571,0.118,,,,,,,,,
21,2024-08-24,746271,Groundout,field_out,True,672580,624133,Maikel Garcia,Ranger Suárez,0,2a11c245-283e-4684-a060-c98fb79b9266,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.82,3.15,124.1,104.0,83.0,101.0,0.8,8.83,2.03,7.53,0.65,1.99,0.192,0.456,0.157,0.288,0.407,75.0,104.0,102.0,69.0,101.0,92.0,88.0,106.0,103.0,22.0,85.0,77.0,0.32,0.19,0.001,0.165,1.59,0.89,-4.57,0.47,92.0,80.2,90.9,81.3,,,,0.26,0.382,0.107,0.193,0.277,0.173,,,,0.195,0.26,0.377,86.0,106.0,108.0,102.0,99.0,95.0,0.119,0.206,-1.2,1.79,86.6,74.6,0.172,0.276,0.333,0.286,0.571,0.118,,,,,,,,,
22,2024-08-24,746271,Caught Stealing 3B,caught_stealing_3b,True,677951,624133,Bobby Witt Jr.,Ranger Suárez,0,cdcf7bd6-2f1c-40ca-9e68-4ae013df0385,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.82,3.15,124.1,104.0,83.0,101.0,0.8,8.83,2.03,7.53,0.65,1.99,0.192,0.456,0.157,0.288,0.407,75.0,104.0,102.0,69.0,101.0,92.0,88.0,106.0,103.0,22.0,85.0,77.0,0.32,0.19,0.001,0.165,1.59,0.89,-4.57,0.47,92.0,80.2,90.9,81.3,,,,0.26,0.382,0.107,0.193,0.277,0.173,,,,0.195,0.26,0.377,86.0,106.0,108.0,102.0,99.0,95.0,0.119,0.206,-1.2,1.79,86.6,74.6,0.172,0.276,0.333,0.286,0.571,0.118,,,,,,,,,
23,2024-08-24,746271,Flyout,field_out,True,664761,663903,Alec Bohm,Brady Singer,0,34040cfc-4d81-4ce0-9299-9845370d6ebd,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,0.022,-1.99,0.86,0.33,-5.7,91.6,88.1,92.2,82.9,0.204,0.354,0.363,0.269,0.39,0.119,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-24,746271,Flyout,field_out,True,592206,663903,Nick Castellanos,Brady Singer,0,2b503360-6f69-47b2-8057-97eb1834068d,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,0.022,-1.99,0.86,0.33,-5.7,91.6,88.1,92.2,82.9,0.204,0.354,0.363,0.269,0.39,0.119,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-24,746271,Single,single,False,681082,663903,Bryson Stott,Brady Singer,0,86138b9e-4e86-41c1-a0de-33a382cbab90,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,0.022,-1.99,0.86,0.33,-5.7,91.6,88.1,92.2,82.9,0.204,0.354,0.363,0.269,0.39,0.119,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-24,746271,Single,single,False,592663,663903,J.T. Realmuto,Brady Singer,1,4aa06814-f838-4b7c-a093-21686ec1356c,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,0.022,-1.99,0.86,0.33,-5.7,91.6,88.1,92.2,82.9,0.204,0.354,0.363,0.269,0.39,0.119,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-24,746271,Flyout,field_out,True,669016,663903,Brandon Marsh,Brady Singer,0,975862d0-1ef6-4f28-86ea-27d2eccb76fa,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,0.022,-1.99,0.86,0.33,-5.7,91.6,88.1,92.2,82.9,0.204,0.354,0.363,0.269,0.39,0.119,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-24,746271,Groundout,field_out,True,677951,624133,Bobby Witt Jr.,Ranger Suárez,0,fe0e52e4-cb23-40c2-a0be-345a7d92ec51,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.82,3.15,124.1,104.0,83.0,101.0,0.8,8.83,2.03,7.53,0.65,1.99,0.192,0.456,0.157,0.288,0.407,75.0,104.0,102.0,69.0,101.0,92.0,88.0,106.0,103.0,22.0,85.0,77.0,0.32,0.19,0.001,0.165,1.59,0.89,-4.57,0.47,92.0,80.2,90.9,81.3,,,,0.26,0.382,0.107,0.193,0.277,0.173,,,,0.195,0.26,0.377,86.0,106.0,108.0,102.0,99.0,95.0,0.119,0.206,-1.2,1.79,86.6,74.6,0.172,0.276,0.333,0.286,0.571,0.118,,,,,,,,,
29,2024-08-24,746271,Strikeout,strikeout,True,686469,624133,Vinnie Pasquantino,Ranger Suárez,0,f60daeb0-ad20-4226-93d4-e72dcdb4ffad,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.82,3.15,124.1,104.0,83.0,101.0,0.8,8.83,2.03,7.53,0.65,1.99,0.192,0.456,0.157,0.288,0.407,75.0,104.0,102.0,69.0,101.0,92.0,88.0,106.0,103.0,22.0,85.0,77.0,0.32,0.19,0.001,0.165,1.59,0.89,-4.57,0.47,92.0,80.2,90.9,81.3,,,,0.26,0.382,0.107,0.193,0.277,0.173,,,,0.195,0.26,0.377,86.0,106.0,108.0,102.0,99.0,95.0,0.119,0.206,-1.2,1.79,86.6,74.6,0.172,0.276,0.333,0.286,0.571,0.118,,,,,,,,,
30,2024-08-24,746271,Flyout,field_out,True,521692,624133,Salvador Perez,Ranger Suárez,0,e2a77dcd-68af-4c39-b022-529664a35b11,624133.0,rangersuarez,"Suárez, R",Left,Ranger Suárez,PHI,2.82,3.15,124.1,104.0,83.0,101.0,0.8,8.83,2.03,7.53,0.65,1.99,0.192,0.456,0.157,0.288,0.407,75.0,104.0,102.0,69.0,101.0,92.0,88.0,106.0,103.0,22.0,85.0,77.0,0.32,0.19,0.001,0.165,1.59,0.89,-4.57,0.47,92.0,80.2,90.9,81.3,,,,0.26,0.382,0.107,0.193,0.277,0.173,,,,0.195,0.26,0.377,86.0,106.0,108.0,102.0,99.0,95.0,0.119,0.206,-1.2,1.79,86.6,74.6,0.172,0.276,0.333,0.286,0.571,0.118,,,,,,,,,
31,2024-08-24,746271,Groundout,field_out,True,669720,663903,Austin Hays,Brady Singer,0,c8007359-a673-4b25-96d8-0d8144c32c3f,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,0.022,-1.99,0.86,0.33,-5.7,91.6,88.1,92.2,82.9,0.204,0.354,0.363,0.269,0.39,0.119,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-24,746271,Strikeout,strikeout,True,656941,663903,Kyle Schwarber,Brady Singer,0,3af0da12-d9c4-4e41-bb4d-c1f6827bc172,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,0.022,-1.99,0.86,0.33,-5.7,91.6,88.1,92.2,82.9,0.204,0.354,0.363,0.269,0.39,0.119,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-08-24,746271,Single,single,False,607208,663903,Trea Turner,Brady Singer,0,5321521d-0f83-4b81-b970-4de836163da0,663903.0,bradysinger,Singer,Right,Brady Singer,KCR,3.36,4.38,152.2,100.0,85.0,95.0,0.767,8.67,2.42,8.72,0.94,1.64,0.196,0.399,0.162,0.322,0.414,81.0,77.0,69.0,60.0,96.0,86.0,74.0,103.0,93.0,107.0,100.0,102.0,0.414,0.114,0.45,0.022,-1.99,0.86,0.33,-5.7,91.6,88.1,92.2,82.9,0.204,0.354,0.363,0.269,0.39,0.119,0.341,0.585,0.167,0.381,0.571,0.364,0.429,0.5,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,
