,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
0,2024-08-31,745859,Hit By Pitch,hit_by_pitch,False,543807,805673,George Springer,Zebby Matthews,0,2001fb2b-4e8d-442b-a905-17b9ab54dc7b,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,7.36,5.63,22.0,100.0,100.0,100.0,0.791,9.0,1.23,13.09,2.45,0.94,0.26,0.416,0.169,0.377,0.416,88.0,84.0,94.0,108.0,119.0,118.0,95.0,98.0,97.0,113.0,105.0,107.0,97.0,99.0,93.0,0.455,0.194,0.247,0.056,0.048,0.11,-1.41,-4.02,-4.96,-9.35,94.8,90.6,85.6,86.4,80.8,0.265,0.529,0.136,0.406,0.563,0.393,0.318,0.591,0.175,0.25,0.625,0.154,0.333,0.667,0.2,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-08-31,745859,Home Run,home_run,False,662139,805673,Daulton Varsho,Zebby Matthews,1,08fabe83-ef7b-42ab-8256-f1144a0d6ff7,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,7.36,5.63,22.0,100.0,100.0,100.0,0.791,9.0,1.23,13.09,2.45,0.94,0.26,0.416,0.169,0.377,0.416,88.0,84.0,94.0,108.0,119.0,118.0,95.0,98.0,97.0,113.0,105.0,107.0,97.0,99.0,93.0,0.455,0.194,0.247,0.056,0.048,0.11,-1.41,-4.02,-4.96,-9.35,94.8,90.6,85.6,86.4,80.8,0.265,0.529,0.136,0.406,0.563,0.393,0.318,0.591,0.175,0.25,0.625,0.154,0.333,0.667,0.2,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-08-31,745859,Single,single,False,665489,805673,Vladimir Guerrero Jr.,Zebby Matthews,0,b059bbd5-db55-4b46-b2c7-35aefd003b2a,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,7.36,5.63,22.0,100.0,100.0,100.0,0.791,9.0,1.23,13.09,2.45,0.94,0.26,0.416,0.169,0.377,0.416,88.0,84.0,94.0,108.0,119.0,118.0,95.0,98.0,97.0,113.0,105.0,107.0,97.0,99.0,93.0,0.455,0.194,0.247,0.056,0.048,0.11,-1.41,-4.02,-4.96,-9.35,94.8,90.6,85.6,86.4,80.8,0.265,0.529,0.136,0.406,0.563,0.393,0.318,0.591,0.175,0.25,0.625,0.154,0.333,0.667,0.2,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-08-31,745859,Home Run,home_run,False,687462,805673,Spencer Horwitz,Zebby Matthews,1,533cb30a-0577-44f7-b174-0acb4bcbc3df,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,7.36,5.63,22.0,100.0,100.0,100.0,0.791,9.0,1.23,13.09,2.45,0.94,0.26,0.416,0.169,0.377,0.416,88.0,84.0,94.0,108.0,119.0,118.0,95.0,98.0,97.0,113.0,105.0,107.0,97.0,99.0,93.0,0.455,0.194,0.247,0.056,0.048,0.11,-1.41,-4.02,-4.96,-9.35,94.8,90.6,85.6,86.4,80.8,0.265,0.529,0.136,0.406,0.563,0.393,0.318,0.591,0.175,0.25,0.625,0.154,0.333,0.667,0.2,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-08-31,745859,Strikeout,strikeout,True,680718,805673,Addison Barger,Zebby Matthews,0,d5c2ac7e-b4ec-48b4-818d-aac5e943c4a2,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,7.36,5.63,22.0,100.0,100.0,100.0,0.791,9.0,1.23,13.09,2.45,0.94,0.26,0.416,0.169,0.377,0.416,88.0,84.0,94.0,108.0,119.0,118.0,95.0,98.0,97.0,113.0,105.0,107.0,97.0,99.0,93.0,0.455,0.194,0.247,0.056,0.048,0.11,-1.41,-4.02,-4.96,-9.35,94.8,90.6,85.6,86.4,80.8,0.265,0.529,0.136,0.406,0.563,0.393,0.318,0.591,0.175,0.25,0.625,0.154,0.333,0.667,0.2,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-08-31,745859,Double,double,False,672386,805673,Alejandro Kirk,Zebby Matthews,0,911311d1-f8cf-4f71-ab62-de073450390f,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,7.36,5.63,22.0,100.0,100.0,100.0,0.791,9.0,1.23,13.09,2.45,0.94,0.26,0.416,0.169,0.377,0.416,88.0,84.0,94.0,108.0,119.0,118.0,95.0,98.0,97.0,113.0,105.0,107.0,97.0,99.0,93.0,0.455,0.194,0.247,0.056,0.048,0.11,-1.41,-4.02,-4.96,-9.35,94.8,90.6,85.6,86.4,80.8,0.265,0.529,0.136,0.406,0.563,0.393,0.318,0.591,0.175,0.25,0.625,0.154,0.333,0.667,0.2,,,,,,,,,,,,,,,,,,,,,,,,
6,2024-08-31,745859,Single,single,False,695238,805673,Will Wagner,Zebby Matthews,1,fa64672f-cf2d-4645-b2a4-b4fa055cefc5,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,7.36,5.63,22.0,100.0,100.0,100.0,0.791,9.0,1.23,13.09,2.45,0.94,0.26,0.416,0.169,0.377,0.416,88.0,84.0,94.0,108.0,119.0,118.0,95.0,98.0,97.0,113.0,105.0,107.0,97.0,99.0,93.0,0.455,0.194,0.247,0.056,0.048,0.11,-1.41,-4.02,-4.96,-9.35,94.8,90.6,85.6,86.4,80.8,0.265,0.529,0.136,0.406,0.563,0.393,0.318,0.591,0.175,0.25,0.625,0.154,0.333,0.667,0.2,,,,,,,,,,,,,,,,,,,,,,,,
7,2024-08-31,745859,Double,double,False,664770,805673,Nathan Lukes,Zebby Matthews,1,5da4dcd9-3a67-4c15-a980-c7b35fd0b05b,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,7.36,5.63,22.0,100.0,100.0,100.0,0.791,9.0,1.23,13.09,2.45,0.94,0.26,0.416,0.169,0.377,0.416,88.0,84.0,94.0,108.0,119.0,118.0,95.0,98.0,97.0,113.0,105.0,107.0,97.0,99.0,93.0,0.455,0.194,0.247,0.056,0.048,0.11,-1.41,-4.02,-4.96,-9.35,94.8,90.6,85.6,86.4,80.8,0.265,0.529,0.136,0.406,0.563,0.393,0.318,0.591,0.175,0.25,0.625,0.154,0.333,0.667,0.2,,,,,,,,,,,,,,,,,,,,,,,,
8,2024-08-31,745859,Single,single,False,677870,805673,Leo Jiménez,Zebby Matthews,1,ec54bd77-e5de-4ebb-a68c-69a9de49997b,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,7.36,5.63,22.0,100.0,100.0,100.0,0.791,9.0,1.23,13.09,2.45,0.94,0.26,0.416,0.169,0.377,0.416,88.0,84.0,94.0,108.0,119.0,118.0,95.0,98.0,97.0,113.0,105.0,107.0,97.0,99.0,93.0,0.455,0.194,0.247,0.056,0.048,0.11,-1.41,-4.02,-4.96,-9.35,94.8,90.6,85.6,86.4,80.8,0.265,0.529,0.136,0.406,0.563,0.393,0.318,0.591,0.175,0.25,0.625,0.154,0.333,0.667,0.2,,,,,,,,,,,,,,,,,,,,,,,,
9,2024-08-31,745859,Strikeout,strikeout,True,543807,805673,George Springer,Zebby Matthews,0,1a9eb3e6-583e-4939-b205-376d7357087a,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,7.36,5.63,22.0,100.0,100.0,100.0,0.791,9.0,1.23,13.09,2.45,0.94,0.26,0.416,0.169,0.377,0.416,88.0,84.0,94.0,108.0,119.0,118.0,95.0,98.0,97.0,113.0,105.0,107.0,97.0,99.0,93.0,0.455,0.194,0.247,0.056,0.048,0.11,-1.41,-4.02,-4.96,-9.35,94.8,90.6,85.6,86.4,80.8,0.265,0.529,0.136,0.406,0.563,0.393,0.318,0.591,0.175,0.25,0.625,0.154,0.333,0.667,0.2,,,,,,,,,,,,,,,,,,,,,,,,
10,2024-08-31,745859,Strikeout,strikeout,True,662139,805673,Daulton Varsho,Zebby Matthews,0,02ceff5a-9e92-4342-9c20-25acf5397f99,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,7.36,5.63,22.0,100.0,100.0,100.0,0.791,9.0,1.23,13.09,2.45,0.94,0.26,0.416,0.169,0.377,0.416,88.0,84.0,94.0,108.0,119.0,118.0,95.0,98.0,97.0,113.0,105.0,107.0,97.0,99.0,93.0,0.455,0.194,0.247,0.056,0.048,0.11,-1.41,-4.02,-4.96,-9.35,94.8,90.6,85.6,86.4,80.8,0.265,0.529,0.136,0.406,0.563,0.393,0.318,0.591,0.175,0.25,0.625,0.154,0.333,0.667,0.2,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-31,745859,Walk,walk,False,650489,621244,Willi Castro,José Berríos,0,82a7b9ed-cbc2-4be5-b6ac-f9e573eaadfa,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.52,4.8,176.1,103.0,91.0,99.0,0.813,7.09,2.45,7.86,1.43,1.16,0.263,0.415,0.154,0.349,0.414,86.0,104.0,101.0,109.0,102.0,105.0,82.0,100.0,93.0,,,,82.0,107.0,98.0,0.182,0.033,,0.284,0.16,-1.73,-1.2,,0.56,0.95,94.1,91.6,84.8,,83.2,0.326,0.596,0.199,,,,0.333,0.375,0.082,,,,0.175,0.383,0.259,86.0,103.0,95.0,0.341,1.11,93.5,0.265,0.359,0.127,0.182,0.374,0.301,,,,,,,,,,,,
12,2024-08-31,745859,Flyout,field_out,True,663616,621244,Trevor Larnach,José Berríos,0,d5feefa1-85fe-4842-b8c1-04ce271fed8b,621244.0,joseberrios,Berríos,Right,José Berríos,TOR,3.52,4.8,176.1,103.0,91.0,99.0,0.813,7.09,2.45,7.86,1.43,1.16,0.263,0.415,0.154,0.349,0.414,86.0,104.0,101.0,109.0,102.0,105.0,82.0,100.0,93.0,,,,82.0,107.0,98.0,0.182,0.033,,0.284,0.16,-1.73,-1.2,,0.56,0.95,94.1,91.6,84.8,,83.2,0.326,0.596,0.199,,,,0.333,0.375,0.082,,,,0.175,0.383,0.259,86.0,103.0,95.0,0.341,1.11,93.5,0.265,0.359,0.127,0.182,0.374,0.301,,,,,,,,,,,,
