,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FA%,FS%,SL%,CU%,wFA/C,wFS/C,wSI/C,wSL/C,wCU/C,vFA,vFS,vSI,vSL,vCU,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FC,Loc+ FC,Pit+ FC,FC%,CH%,wFC/C,wCH/C,vFC,vCH,ST_ba,ST_slg,ST_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff
10,2024-09-11,744881,Strikeout,strikeout,True,695238,640455,Will Wagner,Sean Manaea,0,c569f6c0-8ce7-492c-8e95-2819501033a5,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.26,3.74,171.0,97.0,89.0,96.0,0.758,9.32,3.21,6.53,0.95,0.88,0.265,0.382,0.155,0.321,0.433,,,,87.0,104.0,99.0,93.0,100.0,97.0,88.0,87.0,92.0,,,,0.434,0.119,,0.254,,1.12,,1.49,0.48,,92.4,,92.3,79.6,,0.167,0.295,0.309,,,,,,,0.174,0.435,0.32,0.195,0.312,0.215,83.0,98.0,94.0,84.0,88.0,85.0,0.076,0.117,0.98,-1.0,88.4,85.4,0.186,0.31,0.391,0.264,0.437,0.249,0.222,0.25,0.179
11,2024-09-11,744881,Strikeout,strikeout,True,676914,640455,Davis Schneider,Sean Manaea,0,14e14207-ed50-4fca-b1ff-42a43b73a91d,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.26,3.74,171.0,97.0,89.0,96.0,0.758,9.32,3.21,6.53,0.95,0.88,0.265,0.382,0.155,0.321,0.433,,,,87.0,104.0,99.0,93.0,100.0,97.0,88.0,87.0,92.0,,,,0.434,0.119,,0.254,,1.12,,1.49,0.48,,92.4,,92.3,79.6,,0.167,0.295,0.309,,,,,,,0.174,0.435,0.32,0.195,0.312,0.215,83.0,98.0,94.0,84.0,88.0,85.0,0.076,0.117,0.98,-1.0,88.4,85.4,0.186,0.31,0.391,0.264,0.437,0.249,0.222,0.25,0.179
12,2024-09-11,744881,Single,single,False,665782,640455,Luis De Los Santos,Sean Manaea,0,578ca998-7a5c-48d3-b2e1-0b4ea17c124f,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.26,3.74,171.0,97.0,89.0,96.0,0.758,9.32,3.21,6.53,0.95,0.88,0.265,0.382,0.155,0.321,0.433,,,,87.0,104.0,99.0,93.0,100.0,97.0,88.0,87.0,92.0,,,,0.434,0.119,,0.254,,1.12,,1.49,0.48,,92.4,,92.3,79.6,,0.167,0.295,0.309,,,,,,,0.174,0.435,0.32,0.195,0.312,0.215,83.0,98.0,94.0,84.0,88.0,85.0,0.076,0.117,0.98,-1.0,88.4,85.4,0.186,0.31,0.391,0.264,0.437,0.249,0.222,0.25,0.179
13,2024-09-11,744881,Strikeout,strikeout,True,694388,640455,Joey Loperfido,Sean Manaea,0,25d58581-075c-4d14-be74-02133c98936e,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.26,3.74,171.0,97.0,89.0,96.0,0.758,9.32,3.21,6.53,0.95,0.88,0.265,0.382,0.155,0.321,0.433,,,,87.0,104.0,99.0,93.0,100.0,97.0,88.0,87.0,92.0,,,,0.434,0.119,,0.254,,1.12,,1.49,0.48,,92.4,,92.3,79.6,,0.167,0.295,0.309,,,,,,,0.174,0.435,0.32,0.195,0.312,0.215,83.0,98.0,94.0,84.0,88.0,85.0,0.076,0.117,0.98,-1.0,88.4,85.4,0.186,0.31,0.391,0.264,0.437,0.249,0.222,0.25,0.179
14,2024-09-11,744881,Flyout,field_out,True,516782,670102,Starling Marte,Bowden Francis,0,2b5dd4c0-ff8d-4fca-9ae3-0bd3511af0df,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.5,3.55,92.2,102.0,97.0,104.0,0.799,7.96,1.94,6.41,1.55,0.73,0.245,0.494,0.183,0.323,0.466,100.0,93.0,100.0,94.0,106.0,107.0,76.0,104.0,94.0,94.0,90.0,91.0,107.0,104.0,111.0,0.025,0.514,0.188,0.093,0.18,2.09,1.46,5.97,-2.22,-1.8,93.0,83.9,90.9,82.0,73.5,0.175,0.381,0.183,0.169,0.169,0.24,0.292,0.563,0.215,0.3,0.7,0.449,0.111,0.111,0.083,,,,,,,,,,,,,,,,,,,,,
15,2024-09-11,744881,Groundout,field_out,True,682626,670102,Francisco Alvarez,Bowden Francis,0,7188bc35-f490-4e7a-9237-fa3cfe451f33,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.5,3.55,92.2,102.0,97.0,104.0,0.799,7.96,1.94,6.41,1.55,0.73,0.245,0.494,0.183,0.323,0.466,100.0,93.0,100.0,94.0,106.0,107.0,76.0,104.0,94.0,94.0,90.0,91.0,107.0,104.0,111.0,0.025,0.514,0.188,0.093,0.18,2.09,1.46,5.97,-2.22,-1.8,93.0,83.9,90.9,82.0,73.5,0.175,0.381,0.183,0.169,0.169,0.24,0.292,0.563,0.215,0.3,0.7,0.449,0.111,0.111,0.083,,,,,,,,,,,,,,,,,,,,,
16,2024-09-11,744881,Groundout,field_out,True,664056,670102,Harrison Bader,Bowden Francis,0,03b864ec-ac00-4a44-987f-9d9e80e121ca,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.5,3.55,92.2,102.0,97.0,104.0,0.799,7.96,1.94,6.41,1.55,0.73,0.245,0.494,0.183,0.323,0.466,100.0,93.0,100.0,94.0,106.0,107.0,76.0,104.0,94.0,94.0,90.0,91.0,107.0,104.0,111.0,0.025,0.514,0.188,0.093,0.18,2.09,1.46,5.97,-2.22,-1.8,93.0,83.9,90.9,82.0,73.5,0.175,0.381,0.183,0.169,0.169,0.24,0.292,0.563,0.215,0.3,0.7,0.449,0.111,0.111,0.083,,,,,,,,,,,,,,,,,,,,,
17,2024-09-11,744881,Groundout,field_out,True,661531,640455,Brian Serven,Sean Manaea,0,0306cf95-ba3f-4ebc-880a-1872a4fbec70,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.26,3.74,171.0,97.0,89.0,96.0,0.758,9.32,3.21,6.53,0.95,0.88,0.265,0.382,0.155,0.321,0.433,,,,87.0,104.0,99.0,93.0,100.0,97.0,88.0,87.0,92.0,,,,0.434,0.119,,0.254,,1.12,,1.49,0.48,,92.4,,92.3,79.6,,0.167,0.295,0.309,,,,,,,0.174,0.435,0.32,0.195,0.312,0.215,83.0,98.0,94.0,84.0,88.0,85.0,0.076,0.117,0.98,-1.0,88.4,85.4,0.186,0.31,0.391,0.264,0.437,0.249,0.222,0.25,0.179
18,2024-09-11,744881,Strikeout,strikeout,True,543807,640455,George Springer,Sean Manaea,0,9090475a-340e-4fb3-9937-b29197b84c4f,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.26,3.74,171.0,97.0,89.0,96.0,0.758,9.32,3.21,6.53,0.95,0.88,0.265,0.382,0.155,0.321,0.433,,,,87.0,104.0,99.0,93.0,100.0,97.0,88.0,87.0,92.0,,,,0.434,0.119,,0.254,,1.12,,1.49,0.48,,92.4,,92.3,79.6,,0.167,0.295,0.309,,,,,,,0.174,0.435,0.32,0.195,0.312,0.215,83.0,98.0,94.0,84.0,88.0,85.0,0.076,0.117,0.98,-1.0,88.4,85.4,0.186,0.31,0.391,0.264,0.437,0.249,0.222,0.25,0.179
19,2024-09-11,744881,Lineout,field_out,True,664770,640455,Nathan Lukes,Sean Manaea,0,f38f8abe-50a2-4106-8d27-9c6b50b19bc2,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.26,3.74,171.0,97.0,89.0,96.0,0.758,9.32,3.21,6.53,0.95,0.88,0.265,0.382,0.155,0.321,0.433,,,,87.0,104.0,99.0,93.0,100.0,97.0,88.0,87.0,92.0,,,,0.434,0.119,,0.254,,1.12,,1.49,0.48,,92.4,,92.3,79.6,,0.167,0.295,0.309,,,,,,,0.174,0.435,0.32,0.195,0.312,0.215,83.0,98.0,94.0,84.0,88.0,85.0,0.076,0.117,0.98,-1.0,88.4,85.4,0.186,0.31,0.391,0.264,0.437,0.249,0.222,0.25,0.179
20,2024-09-11,744881,Pop Out,field_out,True,596019,670102,Francisco Lindor,Bowden Francis,0,4b699b93-b4d1-4eed-9ece-12c6a9bccc2c,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.5,3.55,92.2,102.0,97.0,104.0,0.799,7.96,1.94,6.41,1.55,0.73,0.245,0.494,0.183,0.323,0.466,100.0,93.0,100.0,94.0,106.0,107.0,76.0,104.0,94.0,94.0,90.0,91.0,107.0,104.0,111.0,0.025,0.514,0.188,0.093,0.18,2.09,1.46,5.97,-2.22,-1.8,93.0,83.9,90.9,82.0,73.5,0.175,0.381,0.183,0.169,0.169,0.24,0.292,0.563,0.215,0.3,0.7,0.449,0.111,0.111,0.083,,,,,,,,,,,,,,,,,,,,,
21,2024-09-11,744881,Lineout,field_out,True,578428,670102,Jose Iglesias,Bowden Francis,0,59613a1c-452c-4781-bfa6-5cd84c26e07c,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.5,3.55,92.2,102.0,97.0,104.0,0.799,7.96,1.94,6.41,1.55,0.73,0.245,0.494,0.183,0.323,0.466,100.0,93.0,100.0,94.0,106.0,107.0,76.0,104.0,94.0,94.0,90.0,91.0,107.0,104.0,111.0,0.025,0.514,0.188,0.093,0.18,2.09,1.46,5.97,-2.22,-1.8,93.0,83.9,90.9,82.0,73.5,0.175,0.381,0.183,0.169,0.169,0.24,0.292,0.563,0.215,0.3,0.7,0.449,0.111,0.111,0.083,,,,,,,,,,,,,,,,,,,,,
22,2024-09-11,744881,Groundout,field_out,True,668901,670102,Mark Vientos,Bowden Francis,0,f994012e-2de9-4f77-92f2-455c59994e98,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.5,3.55,92.2,102.0,97.0,104.0,0.799,7.96,1.94,6.41,1.55,0.73,0.245,0.494,0.183,0.323,0.466,100.0,93.0,100.0,94.0,106.0,107.0,76.0,104.0,94.0,94.0,90.0,91.0,107.0,104.0,111.0,0.025,0.514,0.188,0.093,0.18,2.09,1.46,5.97,-2.22,-1.8,93.0,83.9,90.9,82.0,73.5,0.175,0.381,0.183,0.169,0.169,0.24,0.292,0.563,0.215,0.3,0.7,0.449,0.111,0.111,0.083,,,,,,,,,,,,,,,,,,,,,
23,2024-09-11,744881,Single,single,False,665489,640455,Vladimir Guerrero Jr.,Sean Manaea,0,83dc66d4-b87f-4048-8a42-85e78306dfea,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.26,3.74,171.0,97.0,89.0,96.0,0.758,9.32,3.21,6.53,0.95,0.88,0.265,0.382,0.155,0.321,0.433,,,,87.0,104.0,99.0,93.0,100.0,97.0,88.0,87.0,92.0,,,,0.434,0.119,,0.254,,1.12,,1.49,0.48,,92.4,,92.3,79.6,,0.167,0.295,0.309,,,,,,,0.174,0.435,0.32,0.195,0.312,0.215,83.0,98.0,94.0,84.0,88.0,85.0,0.076,0.117,0.98,-1.0,88.4,85.4,0.186,0.31,0.391,0.264,0.437,0.249,0.222,0.25,0.179
24,2024-09-11,744881,Single,single,False,676391,640455,Ernie Clement,Sean Manaea,1,491a302a-130f-4329-8457-25accf9fae3c,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.26,3.74,171.0,97.0,89.0,96.0,0.758,9.32,3.21,6.53,0.95,0.88,0.265,0.382,0.155,0.321,0.433,,,,87.0,104.0,99.0,93.0,100.0,97.0,88.0,87.0,92.0,,,,0.434,0.119,,0.254,,1.12,,1.49,0.48,,92.4,,92.3,79.6,,0.167,0.295,0.309,,,,,,,0.174,0.435,0.32,0.195,0.312,0.215,83.0,98.0,94.0,84.0,88.0,85.0,0.076,0.117,0.98,-1.0,88.4,85.4,0.186,0.31,0.391,0.264,0.437,0.249,0.222,0.25,0.179
25,2024-09-11,744881,Walk,walk,False,695238,640455,Will Wagner,Sean Manaea,1,c487db7b-edc5-4de5-b44e-7557ac2de6a2,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.26,3.74,171.0,97.0,89.0,96.0,0.758,9.32,3.21,6.53,0.95,0.88,0.265,0.382,0.155,0.321,0.433,,,,87.0,104.0,99.0,93.0,100.0,97.0,88.0,87.0,92.0,,,,0.434,0.119,,0.254,,1.12,,1.49,0.48,,92.4,,92.3,79.6,,0.167,0.295,0.309,,,,,,,0.174,0.435,0.32,0.195,0.312,0.215,83.0,98.0,94.0,84.0,88.0,85.0,0.076,0.117,0.98,-1.0,88.4,85.4,0.186,0.31,0.391,0.264,0.437,0.249,0.222,0.25,0.179
26,2024-09-11,744881,Forceout,force_out,True,676914,640455,Davis Schneider,Sean Manaea,1,f080b0c6-3c72-49ec-bb94-1e87538231df,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.26,3.74,171.0,97.0,89.0,96.0,0.758,9.32,3.21,6.53,0.95,0.88,0.265,0.382,0.155,0.321,0.433,,,,87.0,104.0,99.0,93.0,100.0,97.0,88.0,87.0,92.0,,,,0.434,0.119,,0.254,,1.12,,1.49,0.48,,92.4,,92.3,79.6,,0.167,0.295,0.309,,,,,,,0.174,0.435,0.32,0.195,0.312,0.215,83.0,98.0,94.0,84.0,88.0,85.0,0.076,0.117,0.98,-1.0,88.4,85.4,0.186,0.31,0.391,0.264,0.437,0.249,0.222,0.25,0.179
27,2024-09-11,744881,Strikeout,strikeout,True,665782,640455,Luis De Los Santos,Sean Manaea,0,1c6e1b78-5f94-4632-ba3f-f00706c826c7,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.26,3.74,171.0,97.0,89.0,96.0,0.758,9.32,3.21,6.53,0.95,0.88,0.265,0.382,0.155,0.321,0.433,,,,87.0,104.0,99.0,93.0,100.0,97.0,88.0,87.0,92.0,,,,0.434,0.119,,0.254,,1.12,,1.49,0.48,,92.4,,92.3,79.6,,0.167,0.295,0.309,,,,,,,0.174,0.435,0.32,0.195,0.312,0.215,83.0,98.0,94.0,84.0,88.0,85.0,0.076,0.117,0.98,-1.0,88.4,85.4,0.186,0.31,0.391,0.264,0.437,0.249,0.222,0.25,0.179
28,2024-09-11,744881,Pop Out,field_out,True,694388,640455,Joey Loperfido,Sean Manaea,0,597f4117-5d59-401f-a8fb-37ea1d184f63,640455.0,seanmanaea,Manaea,Left,Sean Manaea,NYM,3.26,3.74,171.0,97.0,89.0,96.0,0.758,9.32,3.21,6.53,0.95,0.88,0.265,0.382,0.155,0.321,0.433,,,,87.0,104.0,99.0,93.0,100.0,97.0,88.0,87.0,92.0,,,,0.434,0.119,,0.254,,1.12,,1.49,0.48,,92.4,,92.3,79.6,,0.167,0.295,0.309,,,,,,,0.174,0.435,0.32,0.195,0.312,0.215,83.0,98.0,94.0,84.0,88.0,85.0,0.076,0.117,0.98,-1.0,88.4,85.4,0.186,0.31,0.391,0.264,0.437,0.249,0.222,0.25,0.179
29,2024-09-11,744881,Lineout,field_out,True,607043,670102,Brandon Nimmo,Bowden Francis,0,1c71bcc9-11e9-4069-b0f7-cbfc3d6286f2,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.5,3.55,92.2,102.0,97.0,104.0,0.799,7.96,1.94,6.41,1.55,0.73,0.245,0.494,0.183,0.323,0.466,100.0,93.0,100.0,94.0,106.0,107.0,76.0,104.0,94.0,94.0,90.0,91.0,107.0,104.0,111.0,0.025,0.514,0.188,0.093,0.18,2.09,1.46,5.97,-2.22,-1.8,93.0,83.9,90.9,82.0,73.5,0.175,0.381,0.183,0.169,0.169,0.24,0.292,0.563,0.215,0.3,0.7,0.449,0.111,0.111,0.083,,,,,,,,,,,,,,,,,,,,,
30,2024-09-11,744881,Hit By Pitch,hit_by_pitch,False,624413,670102,Pete Alonso,Bowden Francis,0,5df716ce-9317-4f78-823e-96856861149d,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.5,3.55,92.2,102.0,97.0,104.0,0.799,7.96,1.94,6.41,1.55,0.73,0.245,0.494,0.183,0.323,0.466,100.0,93.0,100.0,94.0,106.0,107.0,76.0,104.0,94.0,94.0,90.0,91.0,107.0,104.0,111.0,0.025,0.514,0.188,0.093,0.18,2.09,1.46,5.97,-2.22,-1.8,93.0,83.9,90.9,82.0,73.5,0.175,0.381,0.183,0.169,0.169,0.24,0.292,0.563,0.215,0.3,0.7,0.449,0.111,0.111,0.083,,,,,,,,,,,,,,,,,,,,,
31,2024-09-11,744881,Lineout,field_out,True,502110,670102,J.D. Martinez,Bowden Francis,0,ee524c02-ffd1-45e3-9135-05fd5d1cdeb3,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.5,3.55,92.2,102.0,97.0,104.0,0.799,7.96,1.94,6.41,1.55,0.73,0.245,0.494,0.183,0.323,0.466,100.0,93.0,100.0,94.0,106.0,107.0,76.0,104.0,94.0,94.0,90.0,91.0,107.0,104.0,111.0,0.025,0.514,0.188,0.093,0.18,2.09,1.46,5.97,-2.22,-1.8,93.0,83.9,90.9,82.0,73.5,0.175,0.381,0.183,0.169,0.169,0.24,0.292,0.563,0.215,0.3,0.7,0.449,0.111,0.111,0.083,,,,,,,,,,,,,,,,,,,,,
32,2024-09-11,744881,Walk,walk,False,516782,670102,Starling Marte,Bowden Francis,1,fd9e356d-8fff-407c-8389-7e79b891dd41,670102.0,bowdenfrancis,Francis,Right,Bowden Francis,TOR,3.5,3.55,92.2,102.0,97.0,104.0,0.799,7.96,1.94,6.41,1.55,0.73,0.245,0.494,0.183,0.323,0.466,100.0,93.0,100.0,94.0,106.0,107.0,76.0,104.0,94.0,94.0,90.0,91.0,107.0,104.0,111.0,0.025,0.514,0.188,0.093,0.18,2.09,1.46,5.97,-2.22,-1.8,93.0,83.9,90.9,82.0,73.5,0.175,0.381,0.183,0.169,0.169,0.24,0.292,0.563,0.215,0.3,0.7,0.449,0.111,0.111,0.083,,,,,,,,,,,,,,,,,,,,,
