,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,CU%,CH%,wFA/C,wFC/C,wSI/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vCU,CU_ba,CU_slg,CU_whiff,FF_ba,FF_slg,FF_whiff,CH_ba,CH_slg,CH_whiff,SI_ba,SI_slg,SI_whiff,FC_ba,FC_slg,FC_whiff,Stf+ SL,Loc+ SL,Pit+ SL,SL%,wSL/C,vSL,SL_ba,SL_slg,SL_whiff
0,2024-07-04,747103,Pop Out,field_out,True,624585,450203,Jorge Soler,Charlie Morton,0,6efcfe22-16b3-4fc0-81e7-af14be2cd5f2,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,
1,2024-07-04,747103,Walk,walk,False,664774,450203,LaMonte Wade Jr.,Charlie Morton,0,eb32fde4-353a-4a61-8e44-3d05e1060206,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,
2,2024-07-04,747103,Grounded Into DP,grounded_into_double_play,True,671218,450203,Heliot Ramos,Charlie Morton,1,926e1812-9bdf-4d58-a77f-6b3c23b81410,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,
3,2024-07-04,747103,Single,single,False,672284,657277,Jarred Kelenic,Logan Webb,0,18084b7b-23f8-4ef4-b2b3-c42206e389cf,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,,,,56.0,109.0,91.0,98.0,103.0,101.0,59.0,115.0,105.0,0.388,0.048,0.011,,0.329,1.24,5.55,1.02,,0.28,92.3,90.3,87.4,92.2,,,,,0.1,0.15,0.39,0.283,0.405,0.197,0.276,0.346,0.15,,,,119.0,102.0,112.0,0.223,0.18,83.5,0.247,0.323,0.227
4,2024-07-04,747103,Double,double,False,645277,657277,Ozzie Albies,Logan Webb,1,93afd074-22dd-4960-ba09-b722f199d564,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,,,,56.0,109.0,91.0,98.0,103.0,101.0,59.0,115.0,105.0,0.388,0.048,0.011,,0.329,1.24,5.55,1.02,,0.28,92.3,90.3,87.4,92.2,,,,,0.1,0.15,0.39,0.283,0.405,0.197,0.276,0.346,0.15,,,,119.0,102.0,112.0,0.223,0.18,83.5,0.247,0.323,0.227
5,2024-07-04,747103,Strikeout,strikeout,True,542303,657277,Marcell Ozuna,Logan Webb,0,668830ff-665b-4153-9500-5c8b6bd02c5d,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,,,,56.0,109.0,91.0,98.0,103.0,101.0,59.0,115.0,105.0,0.388,0.048,0.011,,0.329,1.24,5.55,1.02,,0.28,92.3,90.3,87.4,92.2,,,,,0.1,0.15,0.39,0.283,0.405,0.197,0.276,0.346,0.15,,,,119.0,102.0,112.0,0.223,0.18,83.5,0.247,0.323,0.227
6,2024-07-04,747103,Single,single,False,621566,657277,Matt Olson,Logan Webb,1,c350bc0a-abda-478f-967f-6db8a183793b,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,,,,56.0,109.0,91.0,98.0,103.0,101.0,59.0,115.0,105.0,0.388,0.048,0.011,,0.329,1.24,5.55,1.02,,0.28,92.3,90.3,87.4,92.2,,,,,0.1,0.15,0.39,0.283,0.405,0.197,0.276,0.346,0.15,,,,119.0,102.0,112.0,0.223,0.18,83.5,0.247,0.323,0.227
7,2024-07-04,747103,Sac Fly,sac_fly,True,663586,657277,Austin Riley,Logan Webb,1,810c2af8-8857-43c3-b253-eb3865c7ca93,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,,,,56.0,109.0,91.0,98.0,103.0,101.0,59.0,115.0,105.0,0.388,0.048,0.011,,0.329,1.24,5.55,1.02,,0.28,92.3,90.3,87.4,92.2,,,,,0.1,0.15,0.39,0.283,0.405,0.197,0.276,0.346,0.15,,,,119.0,102.0,112.0,0.223,0.18,83.5,0.247,0.323,0.227
8,2024-07-04,747103,Flyout,field_out,True,594807,657277,Adam Duvall,Logan Webb,0,a35cd6c4-e32e-41b5-8c06-ed9a0a13a04e,657277.0,loganwebb,Webb,Right,Logan Webb,SFG,3.47,4.24,124.1,104.0,112.0,107.0,0.826,7.75,2.03,9.12,0.43,2.59,0.236,0.389,0.153,0.311,0.402,132.0,105.0,115.0,,,,56.0,109.0,91.0,98.0,103.0,101.0,59.0,115.0,105.0,0.388,0.048,0.011,,0.329,1.24,5.55,1.02,,0.28,92.3,90.3,87.4,92.2,,,,,0.1,0.15,0.39,0.283,0.405,0.197,0.276,0.346,0.15,,,,119.0,102.0,112.0,0.223,0.18,83.5,0.247,0.323,0.227
9,2024-07-04,747103,Strikeout,strikeout,True,672275,450203,Patrick Bailey,Charlie Morton,0,3ded92d1-d05e-4293-9279-1ca33dfc3661,450203.0,charliemorton,"Morton, C",Right,Charlie Morton,ATL,4.07,4.39,97.1,98.0,94.0,97.0,0.753,8.97,3.51,7.49,1.02,1.37,0.23,0.436,0.167,0.319,0.409,89.0,95.0,93.0,119.0,99.0,107.0,70.0,100.0,88.0,82.0,101.0,93.0,75.0,92.0,87.0,0.094,0.277,0.095,0.412,0.123,-2.02,-1.28,0.73,1.39,0.94,93.8,88.6,85.0,93.4,81.4,0.179,0.256,0.336,0.292,0.563,0.182,0.186,0.302,0.347,0.303,0.455,0.094,0.304,0.739,0.159,,,,,,,,,
