,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCH/C,vFA,vFC,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff
10,2024-07-14,745551,Flyout,field_out,True,664913,675650,Seth Brown,Michael Mercado,0,7e076a4d-10fd-476f-abdb-d566fcf9a856,675650.0,michaelmercado,Mercado,Right,Michael Mercado,,,,0.471,1.235,0.149,,,,PHI,9.26,7.1,11.2,96.0,97.0,94.0,0.794,6.17,6.17,9.26,4.63,0.57,0.132,0.5,0.026,0.421,0.427,125.0,108.0,124.0,101.0,92.0,91.0,,,,,,,84.0,100.0,91.0,,0.467,0.273,,0.04,-5.99,-2.43,,,-0.32,95.3,88.0,89.5,,,,,,100.0,96.0,97.0,0.22,4.11,83.1,0.25,0.688,0.321,0.0,0.0,0.208
11,2024-07-14,745551,Strikeout,strikeout,True,680869,675650,Zack Gelof,Michael Mercado,0,aa94b5a9-55b3-4062-9292-9a33be4b84ed,675650.0,michaelmercado,Mercado,Right,Michael Mercado,,,,0.471,1.235,0.149,,,,PHI,9.26,7.1,11.2,96.0,97.0,94.0,0.794,6.17,6.17,9.26,4.63,0.57,0.132,0.5,0.026,0.421,0.427,125.0,108.0,124.0,101.0,92.0,91.0,,,,,,,84.0,100.0,91.0,,0.467,0.273,,0.04,-5.99,-2.43,,,-0.32,95.3,88.0,89.5,,,,,,100.0,96.0,97.0,0.22,4.11,83.1,0.25,0.688,0.321,0.0,0.0,0.208
12,2024-07-14,745551,Strikeout,strikeout,True,592206,683155,Nick Castellanos,Joey Estes,0,3252a923-a90d-467b-9ef0-03ec4e171351,683155.0,joeyestes,Estes,Right,Joey Estes,0.261,0.522,0.213,0.231,0.427,0.194,0.333,0.333,0.0,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,57.0,108.0,118.0,115.0,114.0,118.0,111.0,89.0,91.0,0.006,0.555,0.014,0.326,0.099,0.75,-13.92,-1.29,0.49,-6.26,92.7,86.4,84.7,90.9,79.7,0.529,1.059,0.282,,,,,,,,,,,,
13,2024-07-14,745551,Pop Out,field_out,True,669016,683155,Brandon Marsh,Joey Estes,0,ebb3bc0d-8489-473c-b525-a255e63e2660,683155.0,joeyestes,Estes,Right,Joey Estes,0.261,0.522,0.213,0.231,0.427,0.194,0.333,0.333,0.0,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,57.0,108.0,118.0,115.0,114.0,118.0,111.0,89.0,91.0,0.006,0.555,0.014,0.326,0.099,0.75,-13.92,-1.29,0.49,-6.26,92.7,86.4,84.7,90.9,79.7,0.529,1.059,0.282,,,,,,,,,,,,
14,2024-07-14,745551,Groundout,field_out,True,679032,683155,Johan Rojas,Joey Estes,0,0f83c30e-f29a-4eda-8574-713d3e2335c3,683155.0,joeyestes,Estes,Right,Joey Estes,0.261,0.522,0.213,0.231,0.427,0.194,0.333,0.333,0.0,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,57.0,108.0,118.0,115.0,114.0,118.0,111.0,89.0,91.0,0.006,0.555,0.014,0.326,0.099,0.75,-13.92,-1.29,0.49,-6.26,92.7,86.4,84.7,90.9,79.7,0.529,1.059,0.282,,,,,,,,,,,,
15,2024-07-14,745551,Lineout,field_out,True,695391,675650,Brett Harris,Michael Mercado,0,2245aa73-c878-4090-a0a6-bd164b203912,675650.0,michaelmercado,Mercado,Right,Michael Mercado,,,,0.471,1.235,0.149,,,,PHI,9.26,7.1,11.2,96.0,97.0,94.0,0.794,6.17,6.17,9.26,4.63,0.57,0.132,0.5,0.026,0.421,0.427,125.0,108.0,124.0,101.0,92.0,91.0,,,,,,,84.0,100.0,91.0,,0.467,0.273,,0.04,-5.99,-2.43,,,-0.32,95.3,88.0,89.5,,,,,,100.0,96.0,97.0,0.22,4.11,83.1,0.25,0.688,0.321,0.0,0.0,0.208
16,2024-07-14,745551,Single,single,False,680474,675650,Max Schuemann,Michael Mercado,0,ecfb413f-2e41-4434-9896-ee5a06ed5c06,675650.0,michaelmercado,Mercado,Right,Michael Mercado,,,,0.471,1.235,0.149,,,,PHI,9.26,7.1,11.2,96.0,97.0,94.0,0.794,6.17,6.17,9.26,4.63,0.57,0.132,0.5,0.026,0.421,0.427,125.0,108.0,124.0,101.0,92.0,91.0,,,,,,,84.0,100.0,91.0,,0.467,0.273,,0.04,-5.99,-2.43,,,-0.32,95.3,88.0,89.5,,,,,,100.0,96.0,97.0,0.22,4.11,83.1,0.25,0.688,0.321,0.0,0.0,0.208
17,2024-07-14,745551,Lineout,field_out,True,671732,675650,Lawrence Butler,Michael Mercado,1,04f51a48-5022-4eb7-906f-7f183041e147,675650.0,michaelmercado,Mercado,Right,Michael Mercado,,,,0.471,1.235,0.149,,,,PHI,9.26,7.1,11.2,96.0,97.0,94.0,0.794,6.17,6.17,9.26,4.63,0.57,0.132,0.5,0.026,0.421,0.427,125.0,108.0,124.0,101.0,92.0,91.0,,,,,,,84.0,100.0,91.0,,0.467,0.273,,0.04,-5.99,-2.43,,,-0.32,95.3,88.0,89.5,,,,,,100.0,96.0,97.0,0.22,4.11,83.1,0.25,0.688,0.321,0.0,0.0,0.208
18,2024-07-14,745551,Flyout,field_out,True,596117,683155,Garrett Stubbs,Joey Estes,0,84a74ea4-7e27-4e49-b059-08c1b370fa31,683155.0,joeyestes,Estes,Right,Joey Estes,0.261,0.522,0.213,0.231,0.427,0.194,0.333,0.333,0.0,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,57.0,108.0,118.0,115.0,114.0,118.0,111.0,89.0,91.0,0.006,0.555,0.014,0.326,0.099,0.75,-13.92,-1.29,0.49,-6.26,92.7,86.4,84.7,90.9,79.7,0.529,1.059,0.282,,,,,,,,,,,,
19,2024-07-14,745551,Lineout,field_out,True,656941,683155,Kyle Schwarber,Joey Estes,0,daacbab2-f28c-41f9-bec9-0ad6ba42509c,683155.0,joeyestes,Estes,Right,Joey Estes,0.261,0.522,0.213,0.231,0.427,0.194,0.333,0.333,0.0,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,57.0,108.0,118.0,115.0,114.0,118.0,111.0,89.0,91.0,0.006,0.555,0.014,0.326,0.099,0.75,-13.92,-1.29,0.49,-6.26,92.7,86.4,84.7,90.9,79.7,0.529,1.059,0.282,,,,,,,,,,,,
20,2024-07-14,745551,Hit By Pitch,hit_by_pitch,False,607208,683155,Trea Turner,Joey Estes,0,41052505-2060-49d3-91a5-31dc030e0fbd,683155.0,joeyestes,Estes,Right,Joey Estes,0.261,0.522,0.213,0.231,0.427,0.194,0.333,0.333,0.0,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,57.0,108.0,118.0,115.0,114.0,118.0,111.0,89.0,91.0,0.006,0.555,0.014,0.326,0.099,0.75,-13.92,-1.29,0.49,-6.26,92.7,86.4,84.7,90.9,79.7,0.529,1.059,0.282,,,,,,,,,,,,
21,2024-07-14,745551,Walk,walk,False,547180,683155,Bryce Harper,Joey Estes,1,3a056a0c-2eb0-4994-846d-2031266cbf47,683155.0,joeyestes,Estes,Right,Joey Estes,0.261,0.522,0.213,0.231,0.427,0.194,0.333,0.333,0.0,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,57.0,108.0,118.0,115.0,114.0,118.0,111.0,89.0,91.0,0.006,0.555,0.014,0.326,0.099,0.75,-13.92,-1.29,0.49,-6.26,92.7,86.4,84.7,90.9,79.7,0.529,1.059,0.282,,,,,,,,,,,,
22,2024-07-14,745551,Flyout,field_out,True,664761,683155,Alec Bohm,Joey Estes,0,da68ee5f-58d7-4552-a508-84fabe4963a4,683155.0,joeyestes,Estes,Right,Joey Estes,0.261,0.522,0.213,0.231,0.427,0.194,0.333,0.333,0.0,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,57.0,108.0,118.0,115.0,114.0,118.0,111.0,89.0,91.0,0.006,0.555,0.014,0.326,0.099,0.75,-13.92,-1.29,0.49,-6.26,92.7,86.4,84.7,90.9,79.7,0.529,1.059,0.282,,,,,,,,,,,,
23,2024-07-14,745551,Groundout,field_out,True,609280,675650,Miguel Andujar,Michael Mercado,0,1c4f39f5-99ea-4296-b959-e4833aef482a,675650.0,michaelmercado,Mercado,Right,Michael Mercado,,,,0.471,1.235,0.149,,,,PHI,9.26,7.1,11.2,96.0,97.0,94.0,0.794,6.17,6.17,9.26,4.63,0.57,0.132,0.5,0.026,0.421,0.427,125.0,108.0,124.0,101.0,92.0,91.0,,,,,,,84.0,100.0,91.0,,0.467,0.273,,0.04,-5.99,-2.43,,,-0.32,95.3,88.0,89.5,,,,,,100.0,96.0,97.0,0.22,4.11,83.1,0.25,0.688,0.321,0.0,0.0,0.208
24,2024-07-14,745551,Double,double,False,668709,675650,JJ Bleday,Michael Mercado,0,99a3ae82-0aca-4d32-8fae-73371a0f0a83,675650.0,michaelmercado,Mercado,Right,Michael Mercado,,,,0.471,1.235,0.149,,,,PHI,9.26,7.1,11.2,96.0,97.0,94.0,0.794,6.17,6.17,9.26,4.63,0.57,0.132,0.5,0.026,0.421,0.427,125.0,108.0,124.0,101.0,92.0,91.0,,,,,,,84.0,100.0,91.0,,0.467,0.273,,0.04,-5.99,-2.43,,,-0.32,95.3,88.0,89.5,,,,,,100.0,96.0,97.0,0.22,4.11,83.1,0.25,0.688,0.321,0.0,0.0,0.208
25,2024-07-14,745551,Home Run,home_run,False,667670,675650,Brent Rooker,Michael Mercado,1,632a302b-979c-4fd9-a4d1-76c564842a80,675650.0,michaelmercado,Mercado,Right,Michael Mercado,,,,0.471,1.235,0.149,,,,PHI,9.26,7.1,11.2,96.0,97.0,94.0,0.794,6.17,6.17,9.26,4.63,0.57,0.132,0.5,0.026,0.421,0.427,125.0,108.0,124.0,101.0,92.0,91.0,,,,,,,84.0,100.0,91.0,,0.467,0.273,,0.04,-5.99,-2.43,,,-0.32,95.3,88.0,89.5,,,,,,100.0,96.0,97.0,0.22,4.11,83.1,0.25,0.688,0.321,0.0,0.0,0.208
26,2024-07-14,745551,Groundout,field_out,True,669127,675650,Shea Langeliers,Michael Mercado,0,766f1f84-061d-4054-8970-7cefed90de75,675650.0,michaelmercado,Mercado,Right,Michael Mercado,,,,0.471,1.235,0.149,,,,PHI,9.26,7.1,11.2,96.0,97.0,94.0,0.794,6.17,6.17,9.26,4.63,0.57,0.132,0.5,0.026,0.421,0.427,125.0,108.0,124.0,101.0,92.0,91.0,,,,,,,84.0,100.0,91.0,,0.467,0.273,,0.04,-5.99,-2.43,,,-0.32,95.3,88.0,89.5,,,,,,100.0,96.0,97.0,0.22,4.11,83.1,0.25,0.688,0.321,0.0,0.0,0.208
27,2024-07-14,745551,Flyout,field_out,True,664913,675650,Seth Brown,Michael Mercado,0,cca9ee55-96c0-452f-940d-3d57b22add4b,675650.0,michaelmercado,Mercado,Right,Michael Mercado,,,,0.471,1.235,0.149,,,,PHI,9.26,7.1,11.2,96.0,97.0,94.0,0.794,6.17,6.17,9.26,4.63,0.57,0.132,0.5,0.026,0.421,0.427,125.0,108.0,124.0,101.0,92.0,91.0,,,,,,,84.0,100.0,91.0,,0.467,0.273,,0.04,-5.99,-2.43,,,-0.32,95.3,88.0,89.5,,,,,,100.0,96.0,97.0,0.22,4.11,83.1,0.25,0.688,0.321,0.0,0.0,0.208
28,2024-07-14,745551,Groundout,field_out,True,681082,683155,Bryson Stott,Joey Estes,0,91c0d22c-9f8b-4def-bc88-0503774a7638,683155.0,joeyestes,Estes,Right,Joey Estes,0.261,0.522,0.213,0.231,0.427,0.194,0.333,0.333,0.0,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,57.0,108.0,118.0,115.0,114.0,118.0,111.0,89.0,91.0,0.006,0.555,0.014,0.326,0.099,0.75,-13.92,-1.29,0.49,-6.26,92.7,86.4,84.7,90.9,79.7,0.529,1.059,0.282,,,,,,,,,,,,
29,2024-07-14,745551,Strikeout,strikeout,True,592206,683155,Nick Castellanos,Joey Estes,0,0e273f5f-9213-4a47-9aca-682ffa9a0205,683155.0,joeyestes,Estes,Right,Joey Estes,0.261,0.522,0.213,0.231,0.427,0.194,0.333,0.333,0.0,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,57.0,108.0,118.0,115.0,114.0,118.0,111.0,89.0,91.0,0.006,0.555,0.014,0.326,0.099,0.75,-13.92,-1.29,0.49,-6.26,92.7,86.4,84.7,90.9,79.7,0.529,1.059,0.282,,,,,,,,,,,,
30,2024-07-14,745551,Flyout,field_out,True,669016,683155,Brandon Marsh,Joey Estes,0,45beffc9-0e8a-4a3a-924e-ee518ce16f10,683155.0,joeyestes,Estes,Right,Joey Estes,0.261,0.522,0.213,0.231,0.427,0.194,0.333,0.333,0.0,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,57.0,108.0,118.0,115.0,114.0,118.0,111.0,89.0,91.0,0.006,0.555,0.014,0.326,0.099,0.75,-13.92,-1.29,0.49,-6.26,92.7,86.4,84.7,90.9,79.7,0.529,1.059,0.282,,,,,,,,,,,,
31,2024-07-14,745551,Flyout,field_out,True,680869,675650,Zack Gelof,Michael Mercado,0,899a3d5a-1ac6-4cc3-836f-fec043a4e434,675650.0,michaelmercado,Mercado,Right,Michael Mercado,,,,0.471,1.235,0.149,,,,PHI,9.26,7.1,11.2,96.0,97.0,94.0,0.794,6.17,6.17,9.26,4.63,0.57,0.132,0.5,0.026,0.421,0.427,125.0,108.0,124.0,101.0,92.0,91.0,,,,,,,84.0,100.0,91.0,,0.467,0.273,,0.04,-5.99,-2.43,,,-0.32,95.3,88.0,89.5,,,,,,100.0,96.0,97.0,0.22,4.11,83.1,0.25,0.688,0.321,0.0,0.0,0.208
32,2024-07-14,745551,Walk,walk,False,695391,675650,Brett Harris,Michael Mercado,0,04260939-b0e3-452f-b2d4-a6d8365155f7,675650.0,michaelmercado,Mercado,Right,Michael Mercado,,,,0.471,1.235,0.149,,,,PHI,9.26,7.1,11.2,96.0,97.0,94.0,0.794,6.17,6.17,9.26,4.63,0.57,0.132,0.5,0.026,0.421,0.427,125.0,108.0,124.0,101.0,92.0,91.0,,,,,,,84.0,100.0,91.0,,0.467,0.273,,0.04,-5.99,-2.43,,,-0.32,95.3,88.0,89.5,,,,,,100.0,96.0,97.0,0.22,4.11,83.1,0.25,0.688,0.321,0.0,0.0,0.208
33,2024-07-14,745551,Forceout,force_out,True,680474,675650,Max Schuemann,Michael Mercado,1,9e395432-433f-4e1a-a204-b8285aad4372,675650.0,michaelmercado,Mercado,Right,Michael Mercado,,,,0.471,1.235,0.149,,,,PHI,9.26,7.1,11.2,96.0,97.0,94.0,0.794,6.17,6.17,9.26,4.63,0.57,0.132,0.5,0.026,0.421,0.427,125.0,108.0,124.0,101.0,92.0,91.0,,,,,,,84.0,100.0,91.0,,0.467,0.273,,0.04,-5.99,-2.43,,,-0.32,95.3,88.0,89.5,,,,,,100.0,96.0,97.0,0.22,4.11,83.1,0.25,0.688,0.321,0.0,0.0,0.208
34,2024-07-14,745551,Home Run,home_run,False,671732,675650,Lawrence Butler,Michael Mercado,1,5bfcfae1-e1c4-49ef-b5e5-01646a9260dc,675650.0,michaelmercado,Mercado,Right,Michael Mercado,,,,0.471,1.235,0.149,,,,PHI,9.26,7.1,11.2,96.0,97.0,94.0,0.794,6.17,6.17,9.26,4.63,0.57,0.132,0.5,0.026,0.421,0.427,125.0,108.0,124.0,101.0,92.0,91.0,,,,,,,84.0,100.0,91.0,,0.467,0.273,,0.04,-5.99,-2.43,,,-0.32,95.3,88.0,89.5,,,,,,100.0,96.0,97.0,0.22,4.11,83.1,0.25,0.688,0.321,0.0,0.0,0.208
35,2024-07-14,745551,Lineout,field_out,True,609280,675650,Miguel Andujar,Michael Mercado,0,6db6dd2b-f3f4-4f21-85b2-401c28308e13,675650.0,michaelmercado,Mercado,Right,Michael Mercado,,,,0.471,1.235,0.149,,,,PHI,9.26,7.1,11.2,96.0,97.0,94.0,0.794,6.17,6.17,9.26,4.63,0.57,0.132,0.5,0.026,0.421,0.427,125.0,108.0,124.0,101.0,92.0,91.0,,,,,,,84.0,100.0,91.0,,0.467,0.273,,0.04,-5.99,-2.43,,,-0.32,95.3,88.0,89.5,,,,,,100.0,96.0,97.0,0.22,4.11,83.1,0.25,0.688,0.321,0.0,0.0,0.208
36,2024-07-14,745551,Strikeout,strikeout,True,679032,683155,Johan Rojas,Joey Estes,0,25c57ac0-3501-4938-9649-11533d54ee82,683155.0,joeyestes,Estes,Right,Joey Estes,0.261,0.522,0.213,0.231,0.427,0.194,0.333,0.333,0.0,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,57.0,108.0,118.0,115.0,114.0,118.0,111.0,89.0,91.0,0.006,0.555,0.014,0.326,0.099,0.75,-13.92,-1.29,0.49,-6.26,92.7,86.4,84.7,90.9,79.7,0.529,1.059,0.282,,,,,,,,,,,,
37,2024-07-14,745551,Groundout,field_out,True,596117,683155,Garrett Stubbs,Joey Estes,0,da778864-5c87-4fca-9a1a-18596064f8f2,683155.0,joeyestes,Estes,Right,Joey Estes,0.261,0.522,0.213,0.231,0.427,0.194,0.333,0.333,0.0,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,57.0,108.0,118.0,115.0,114.0,118.0,111.0,89.0,91.0,0.006,0.555,0.014,0.326,0.099,0.75,-13.92,-1.29,0.49,-6.26,92.7,86.4,84.7,90.9,79.7,0.529,1.059,0.282,,,,,,,,,,,,
38,2024-07-14,745551,Groundout,field_out,True,656941,683155,Kyle Schwarber,Joey Estes,0,88725ad9-76d5-4370-96e2-637ed46e7d80,683155.0,joeyestes,Estes,Right,Joey Estes,0.261,0.522,0.213,0.231,0.427,0.194,0.333,0.333,0.0,OAK,5.29,4.22,63.0,108.0,95.0,106.0,0.815,7.0,2.14,8.57,1.14,0.44,0.267,0.415,0.149,0.308,0.492,86.0,90.0,94.0,84.0,108.0,102.0,57.0,108.0,118.0,115.0,114.0,118.0,111.0,89.0,91.0,0.006,0.555,0.014,0.326,0.099,0.75,-13.92,-1.29,0.49,-6.26,92.7,86.4,84.7,90.9,79.7,0.529,1.059,0.282,,,,,,,,,,,,
