,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FS%,wFS/C,wSI/C,vFS,vSI,SI_ba,SI_slg,SI_whiff,SV_ba,SV_slg,SV_whiff,ST_ba,ST_slg,ST_whiff,FS_ba,FS_slg,FS_whiff
10,2024-08-13,745867,Groundout,field_out,True,521692,805673,Salvador Perez,Zebby Matthews,0,9d9f0939-3266-4b74-a3b0-f4e2649701b5,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,3.0,3.52,15.0,103.0,98.0,102.0,0.805,7.8,1.2,7.8,1.2,0.86,0.239,0.457,0.152,0.413,0.404,84.0,88.0,99.0,103.0,106.0,110.0,93.0,102.0,101.0,113.0,112.0,111.0,96.0,98.0,94.0,0.463,0.224,0.227,0.039,0.047,3.59,-1.25,-2.86,6.92,-13.0,94.8,90.5,85.5,86.1,79.9,0.316,0.526,0.394,0.1,0.15,0.08,0.308,0.538,0.231,0.0,0.0,0.167,0.333,0.667,0.0,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-13,745867,Home Run,home_run,False,669004,805673,MJ Melendez,Zebby Matthews,0,5f1eb512-400f-41bc-942f-4aff96f040af,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,3.0,3.52,15.0,103.0,98.0,102.0,0.805,7.8,1.2,7.8,1.2,0.86,0.239,0.457,0.152,0.413,0.404,84.0,88.0,99.0,103.0,106.0,110.0,93.0,102.0,101.0,113.0,112.0,111.0,96.0,98.0,94.0,0.463,0.224,0.227,0.039,0.047,3.59,-1.25,-2.86,6.92,-13.0,94.8,90.5,85.5,86.1,79.9,0.316,0.526,0.394,0.1,0.15,0.08,0.308,0.538,0.231,0.0,0.0,0.167,0.333,0.667,0.0,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-08-13,745867,Groundout,field_out,True,666023,805673,Freddy Fermin,Zebby Matthews,0,960dd584-f4c2-4277-8049-648ec82c243d,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,3.0,3.52,15.0,103.0,98.0,102.0,0.805,7.8,1.2,7.8,1.2,0.86,0.239,0.457,0.152,0.413,0.404,84.0,88.0,99.0,103.0,106.0,110.0,93.0,102.0,101.0,113.0,112.0,111.0,96.0,98.0,94.0,0.463,0.224,0.227,0.039,0.047,3.59,-1.25,-2.86,6.92,-13.0,94.8,90.5,85.5,86.1,79.9,0.316,0.526,0.394,0.1,0.15,0.08,0.308,0.538,0.231,0.0,0.0,0.167,0.333,0.667,0.0,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-08-13,745867,Groundout,field_out,True,624428,805673,Adam Frazier,Zebby Matthews,0,cc8c3826-9233-4e60-a00c-92131a4b24b6,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,3.0,3.52,15.0,103.0,98.0,102.0,0.805,7.8,1.2,7.8,1.2,0.86,0.239,0.457,0.152,0.413,0.404,84.0,88.0,99.0,103.0,106.0,110.0,93.0,102.0,101.0,113.0,112.0,111.0,96.0,98.0,94.0,0.463,0.224,0.227,0.039,0.047,3.59,-1.25,-2.86,6.92,-13.0,94.8,90.5,85.5,86.1,79.9,0.316,0.526,0.394,0.1,0.15,0.08,0.308,0.538,0.231,0.0,0.0,0.167,0.333,0.667,0.0,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-08-13,745867,Groundout,field_out,True,543877,607625,Christian Vázquez,Seth Lugo,0,9647715b-2348-47a9-a7b6-a9fca63342bd,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.19,3.97,172.0,100.0,97.0,99.0,0.793,7.64,2.25,7.85,0.73,1.25,0.196,0.398,0.145,0.315,0.431,97.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,125.0,98.0,106.0,101.0,97.0,98.0,0.254,0.063,0.134,0.263,0.062,1.02,1.03,-0.94,1.37,1.26,92.2,90.6,87.4,85.4,79.3,0.227,0.424,0.206,0.22,0.353,0.157,0.333,0.333,0.184,0.188,0.302,0.34,0.152,0.182,0.347,67.0,100.0,90.0,87.0,102.0,100.0,0.194,0.031,0.49,0.26,85.7,92.2,0.29,0.414,0.134,0.21,0.284,0.293,0.318,0.682,0.135,0.1,0.4,0.342
15,2024-08-13,745867,Groundout,field_out,True,668885,607625,Austin Martin,Seth Lugo,0,b6f870f7-514f-4329-a8b2-e91e157d26ff,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.19,3.97,172.0,100.0,97.0,99.0,0.793,7.64,2.25,7.85,0.73,1.25,0.196,0.398,0.145,0.315,0.431,97.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,125.0,98.0,106.0,101.0,97.0,98.0,0.254,0.063,0.134,0.263,0.062,1.02,1.03,-0.94,1.37,1.26,92.2,90.6,87.4,85.4,79.3,0.227,0.424,0.206,0.22,0.353,0.157,0.333,0.333,0.184,0.188,0.302,0.34,0.152,0.182,0.347,67.0,100.0,90.0,87.0,102.0,100.0,0.194,0.031,0.49,0.26,85.7,92.2,0.29,0.414,0.134,0.21,0.284,0.293,0.318,0.682,0.135,0.1,0.4,0.342
16,2024-08-13,745867,Strikeout,strikeout,True,650489,607625,Willi Castro,Seth Lugo,0,f631db22-4518-453e-a2ef-ba0612fd4bd9,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.19,3.97,172.0,100.0,97.0,99.0,0.793,7.64,2.25,7.85,0.73,1.25,0.196,0.398,0.145,0.315,0.431,97.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,125.0,98.0,106.0,101.0,97.0,98.0,0.254,0.063,0.134,0.263,0.062,1.02,1.03,-0.94,1.37,1.26,92.2,90.6,87.4,85.4,79.3,0.227,0.424,0.206,0.22,0.353,0.157,0.333,0.333,0.184,0.188,0.302,0.34,0.152,0.182,0.347,67.0,100.0,90.0,87.0,102.0,100.0,0.194,0.031,0.49,0.26,85.7,92.2,0.29,0.414,0.134,0.21,0.284,0.293,0.318,0.682,0.135,0.1,0.4,0.342
17,2024-08-13,745867,Groundout,field_out,True,672580,805673,Maikel Garcia,Zebby Matthews,0,680beae5-c720-4076-bd99-118b4c2ec1fb,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,3.0,3.52,15.0,103.0,98.0,102.0,0.805,7.8,1.2,7.8,1.2,0.86,0.239,0.457,0.152,0.413,0.404,84.0,88.0,99.0,103.0,106.0,110.0,93.0,102.0,101.0,113.0,112.0,111.0,96.0,98.0,94.0,0.463,0.224,0.227,0.039,0.047,3.59,-1.25,-2.86,6.92,-13.0,94.8,90.5,85.5,86.1,79.9,0.316,0.526,0.394,0.1,0.15,0.08,0.308,0.538,0.231,0.0,0.0,0.167,0.333,0.667,0.0,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-13,745867,Groundout,field_out,True,664728,805673,Kyle Isbel,Zebby Matthews,0,62f4dae5-7e16-49af-ba43-eb12971ddfc4,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,3.0,3.52,15.0,103.0,98.0,102.0,0.805,7.8,1.2,7.8,1.2,0.86,0.239,0.457,0.152,0.413,0.404,84.0,88.0,99.0,103.0,106.0,110.0,93.0,102.0,101.0,113.0,112.0,111.0,96.0,98.0,94.0,0.463,0.224,0.227,0.039,0.047,3.59,-1.25,-2.86,6.92,-13.0,94.8,90.5,85.5,86.1,79.9,0.316,0.526,0.394,0.1,0.15,0.08,0.308,0.538,0.231,0.0,0.0,0.167,0.333,0.667,0.0,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-08-13,745867,Single,single,False,686681,805673,Michael Massey,Zebby Matthews,0,3efac0ba-59f6-4379-9f04-27d90680c3f5,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,3.0,3.52,15.0,103.0,98.0,102.0,0.805,7.8,1.2,7.8,1.2,0.86,0.239,0.457,0.152,0.413,0.404,84.0,88.0,99.0,103.0,106.0,110.0,93.0,102.0,101.0,113.0,112.0,111.0,96.0,98.0,94.0,0.463,0.224,0.227,0.039,0.047,3.59,-1.25,-2.86,6.92,-13.0,94.8,90.5,85.5,86.1,79.9,0.316,0.526,0.394,0.1,0.15,0.08,0.308,0.538,0.231,0.0,0.0,0.167,0.333,0.667,0.0,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-08-13,745867,Single,single,False,677951,805673,Bobby Witt Jr.,Zebby Matthews,1,4dbfb7a6-04ed-41e4-904e-f9dc81153179,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,3.0,3.52,15.0,103.0,98.0,102.0,0.805,7.8,1.2,7.8,1.2,0.86,0.239,0.457,0.152,0.413,0.404,84.0,88.0,99.0,103.0,106.0,110.0,93.0,102.0,101.0,113.0,112.0,111.0,96.0,98.0,94.0,0.463,0.224,0.227,0.039,0.047,3.59,-1.25,-2.86,6.92,-13.0,94.8,90.5,85.5,86.1,79.9,0.316,0.526,0.394,0.1,0.15,0.08,0.308,0.538,0.231,0.0,0.0,0.167,0.333,0.667,0.0,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-08-13,745867,Flyout,field_out,True,686469,805673,Vinnie Pasquantino,Zebby Matthews,0,2722af42-c5a6-4cb0-ab9c-0251548cd667,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,3.0,3.52,15.0,103.0,98.0,102.0,0.805,7.8,1.2,7.8,1.2,0.86,0.239,0.457,0.152,0.413,0.404,84.0,88.0,99.0,103.0,106.0,110.0,93.0,102.0,101.0,113.0,112.0,111.0,96.0,98.0,94.0,0.463,0.224,0.227,0.039,0.047,3.59,-1.25,-2.86,6.92,-13.0,94.8,90.5,85.5,86.1,79.9,0.316,0.526,0.394,0.1,0.15,0.08,0.308,0.538,0.231,0.0,0.0,0.167,0.333,0.667,0.0,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-13,745867,Flyout,field_out,True,668904,607625,Royce Lewis,Seth Lugo,0,9eacc7e1-06ed-4c5e-a3ff-31e35a40cbf5,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.19,3.97,172.0,100.0,97.0,99.0,0.793,7.64,2.25,7.85,0.73,1.25,0.196,0.398,0.145,0.315,0.431,97.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,125.0,98.0,106.0,101.0,97.0,98.0,0.254,0.063,0.134,0.263,0.062,1.02,1.03,-0.94,1.37,1.26,92.2,90.6,87.4,85.4,79.3,0.227,0.424,0.206,0.22,0.353,0.157,0.333,0.333,0.184,0.188,0.302,0.34,0.152,0.182,0.347,67.0,100.0,90.0,87.0,102.0,100.0,0.194,0.031,0.49,0.26,85.7,92.2,0.29,0.414,0.134,0.21,0.284,0.293,0.318,0.682,0.135,0.1,0.4,0.342
23,2024-08-13,745867,Walk,walk,False,670242,607625,Matt Wallner,Seth Lugo,0,549d9ede-300e-406e-b830-601a2cf5135a,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.19,3.97,172.0,100.0,97.0,99.0,0.793,7.64,2.25,7.85,0.73,1.25,0.196,0.398,0.145,0.315,0.431,97.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,125.0,98.0,106.0,101.0,97.0,98.0,0.254,0.063,0.134,0.263,0.062,1.02,1.03,-0.94,1.37,1.26,92.2,90.6,87.4,85.4,79.3,0.227,0.424,0.206,0.22,0.353,0.157,0.333,0.333,0.184,0.188,0.302,0.34,0.152,0.182,0.347,67.0,100.0,90.0,87.0,102.0,100.0,0.194,0.031,0.49,0.26,85.7,92.2,0.29,0.414,0.134,0.21,0.284,0.293,0.318,0.682,0.135,0.1,0.4,0.342
24,2024-08-13,745867,Double,double,False,669304,607625,Jose Miranda,Seth Lugo,1,b01c9051-c54f-439b-a5fa-1f961fd48067,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.19,3.97,172.0,100.0,97.0,99.0,0.793,7.64,2.25,7.85,0.73,1.25,0.196,0.398,0.145,0.315,0.431,97.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,125.0,98.0,106.0,101.0,97.0,98.0,0.254,0.063,0.134,0.263,0.062,1.02,1.03,-0.94,1.37,1.26,92.2,90.6,87.4,85.4,79.3,0.227,0.424,0.206,0.22,0.353,0.157,0.333,0.333,0.184,0.188,0.302,0.34,0.152,0.182,0.347,67.0,100.0,90.0,87.0,102.0,100.0,0.194,0.031,0.49,0.26,85.7,92.2,0.29,0.414,0.134,0.21,0.284,0.293,0.318,0.682,0.135,0.1,0.4,0.342
25,2024-08-13,745867,Flyout,field_out,True,467793,607625,Carlos Santana,Seth Lugo,1,895e69d2-a0d5-4956-84ee-d8cc3e336635,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.19,3.97,172.0,100.0,97.0,99.0,0.793,7.64,2.25,7.85,0.73,1.25,0.196,0.398,0.145,0.315,0.431,97.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,125.0,98.0,106.0,101.0,97.0,98.0,0.254,0.063,0.134,0.263,0.062,1.02,1.03,-0.94,1.37,1.26,92.2,90.6,87.4,85.4,79.3,0.227,0.424,0.206,0.22,0.353,0.157,0.333,0.333,0.184,0.188,0.302,0.34,0.152,0.182,0.347,67.0,100.0,90.0,87.0,102.0,100.0,0.194,0.031,0.49,0.26,85.7,92.2,0.29,0.414,0.134,0.21,0.284,0.293,0.318,0.682,0.135,0.1,0.4,0.342
26,2024-08-13,745867,Strikeout,strikeout,True,596146,607625,Max Kepler,Seth Lugo,0,d9f41967-7349-48ec-ac42-cdda4f61bb64,607625.0,sethlugo,"Lugo, S",Right,Seth Lugo,KCR,3.19,3.97,172.0,100.0,97.0,99.0,0.793,7.64,2.25,7.85,0.73,1.25,0.196,0.398,0.145,0.315,0.431,97.0,99.0,97.0,127.0,101.0,111.0,75.0,103.0,95.0,125.0,98.0,106.0,101.0,97.0,98.0,0.254,0.063,0.134,0.263,0.062,1.02,1.03,-0.94,1.37,1.26,92.2,90.6,87.4,85.4,79.3,0.227,0.424,0.206,0.22,0.353,0.157,0.333,0.333,0.184,0.188,0.302,0.34,0.152,0.182,0.347,67.0,100.0,90.0,87.0,102.0,100.0,0.194,0.031,0.49,0.26,85.7,92.2,0.29,0.414,0.134,0.21,0.284,0.293,0.318,0.682,0.135,0.1,0.4,0.342
27,2024-08-13,745867,Strikeout,strikeout,True,521692,805673,Salvador Perez,Zebby Matthews,0,9712107d-90ca-4d9c-8982-40e89d9f13d6,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,3.0,3.52,15.0,103.0,98.0,102.0,0.805,7.8,1.2,7.8,1.2,0.86,0.239,0.457,0.152,0.413,0.404,84.0,88.0,99.0,103.0,106.0,110.0,93.0,102.0,101.0,113.0,112.0,111.0,96.0,98.0,94.0,0.463,0.224,0.227,0.039,0.047,3.59,-1.25,-2.86,6.92,-13.0,94.8,90.5,85.5,86.1,79.9,0.316,0.526,0.394,0.1,0.15,0.08,0.308,0.538,0.231,0.0,0.0,0.167,0.333,0.667,0.0,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-08-13,745867,Strikeout,strikeout,True,669004,805673,MJ Melendez,Zebby Matthews,0,0625c3ac-a594-4121-8b2a-dc1b41f3165f,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,3.0,3.52,15.0,103.0,98.0,102.0,0.805,7.8,1.2,7.8,1.2,0.86,0.239,0.457,0.152,0.413,0.404,84.0,88.0,99.0,103.0,106.0,110.0,93.0,102.0,101.0,113.0,112.0,111.0,96.0,98.0,94.0,0.463,0.224,0.227,0.039,0.047,3.59,-1.25,-2.86,6.92,-13.0,94.8,90.5,85.5,86.1,79.9,0.316,0.526,0.394,0.1,0.15,0.08,0.308,0.538,0.231,0.0,0.0,0.167,0.333,0.667,0.0,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-08-13,745867,Flyout,field_out,True,666023,805673,Freddy Fermin,Zebby Matthews,0,6b9f1718-cde9-44a5-8b78-0602d3ea9bac,805673.0,zebbymatthews,Matthews,Right,Zebby Matthews,MIN,3.0,3.52,15.0,103.0,98.0,102.0,0.805,7.8,1.2,7.8,1.2,0.86,0.239,0.457,0.152,0.413,0.404,84.0,88.0,99.0,103.0,106.0,110.0,93.0,102.0,101.0,113.0,112.0,111.0,96.0,98.0,94.0,0.463,0.224,0.227,0.039,0.047,3.59,-1.25,-2.86,6.92,-13.0,94.8,90.5,85.5,86.1,79.9,0.316,0.526,0.394,0.1,0.15,0.08,0.308,0.538,0.231,0.0,0.0,0.167,0.333,0.667,0.0,,,,,,,,,,,,,,,,,,,,,,,,
