,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,SI%,FC%,FS%,CU%,CH%,wFC/C,wFS/C,wSI/C,wCU/C,wCH/C,vFC,vFS,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,FA%,SL%,wFA/C,wSL/C,vFA,vSL,SL_ba,SL_slg,SL_whiff,FF_ba,FF_slg,FF_whiff,KC%,wKC/C,vKC,ST_ba,ST_slg,ST_whiff,Stf+ KC,Loc+ KC,Pit+ KC
0,2024-09-27,746494,Groundout,field_out,True,660271,615698,Shohei Ohtani,Cal Quantrill,0,efe6fcee-f737-4ca4-90c3-3eb0c307b76c,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.98,5.34,148.1,96.0,90.0,94.0,0.81,6.67,4.19,9.47,1.4,1.33,0.219,0.425,0.133,0.367,0.407,88.0,97.0,103.0,98.0,101.0,104.0,79.0,95.0,89.0,76.0,96.0,93.0,109.0,94.0,97.0,0.402,0.135,0.32,0.126,0.018,-0.41,0.4,-2.0,-0.77,1.81,87.8,86.5,84.9,93.8,79.6,0.35,0.596,0.184,0.206,0.314,0.232,0.296,0.507,0.203,0.25,0.531,0.282,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,2024-09-27,746494,Pop Out,field_out,True,605141,615698,Mookie Betts,Cal Quantrill,0,957a03ec-1dc8-47e0-b719-483a10421cf9,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.98,5.34,148.1,96.0,90.0,94.0,0.81,6.67,4.19,9.47,1.4,1.33,0.219,0.425,0.133,0.367,0.407,88.0,97.0,103.0,98.0,101.0,104.0,79.0,95.0,89.0,76.0,96.0,93.0,109.0,94.0,97.0,0.402,0.135,0.32,0.126,0.018,-0.41,0.4,-2.0,-0.77,1.81,87.8,86.5,84.9,93.8,79.6,0.35,0.596,0.184,0.206,0.314,0.232,0.296,0.507,0.203,0.25,0.531,0.282,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,2024-09-27,746494,Single,single,False,666158,615698,Gavin Lux,Cal Quantrill,0,03e885a5-6334-4dce-bc58-66ecba3a5d6e,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.98,5.34,148.1,96.0,90.0,94.0,0.81,6.67,4.19,9.47,1.4,1.33,0.219,0.425,0.133,0.367,0.407,88.0,97.0,103.0,98.0,101.0,104.0,79.0,95.0,89.0,76.0,96.0,93.0,109.0,94.0,97.0,0.402,0.135,0.32,0.126,0.018,-0.41,0.4,-2.0,-0.77,1.81,87.8,86.5,84.9,93.8,79.6,0.35,0.596,0.184,0.206,0.314,0.232,0.296,0.507,0.203,0.25,0.531,0.282,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,2024-09-27,746494,Home Run,home_run,False,606192,615698,Teoscar Hernández,Cal Quantrill,1,aa010dff-6f6c-4fb6-9038-49b8b437d64e,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.98,5.34,148.1,96.0,90.0,94.0,0.81,6.67,4.19,9.47,1.4,1.33,0.219,0.425,0.133,0.367,0.407,88.0,97.0,103.0,98.0,101.0,104.0,79.0,95.0,89.0,76.0,96.0,93.0,109.0,94.0,97.0,0.402,0.135,0.32,0.126,0.018,-0.41,0.4,-2.0,-0.77,1.81,87.8,86.5,84.9,93.8,79.6,0.35,0.596,0.184,0.206,0.314,0.232,0.296,0.507,0.203,0.25,0.531,0.282,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,2024-09-27,746494,Groundout,field_out,True,669242,615698,Tommy Edman,Cal Quantrill,0,4bcf2e4b-9221-44e3-8c79-8fd48cff7f6b,615698.0,calquantrill,Quantrill,Right,Cal Quantrill,COL,4.98,5.34,148.1,96.0,90.0,94.0,0.81,6.67,4.19,9.47,1.4,1.33,0.219,0.425,0.133,0.367,0.407,88.0,97.0,103.0,98.0,101.0,104.0,79.0,95.0,89.0,76.0,96.0,93.0,109.0,94.0,97.0,0.402,0.135,0.32,0.126,0.018,-0.41,0.4,-2.0,-0.77,1.81,87.8,86.5,84.9,93.8,79.6,0.35,0.596,0.184,0.206,0.314,0.232,0.296,0.507,0.203,0.25,0.531,0.282,0.222,0.222,0.167,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,2024-09-27,746494,Walk,walk,False,453568,518489,Charlie Blackmon,Ryan Brasier,0,d1fa0978-5b64-48c1-9252-2cf0377fe863,518489.0,ryanbrasier,Brasier,Right,Ryan Brasier,LAD,3.54,3.57,28.0,107.0,95.0,106.0,0.806,8.04,1.61,7.07,0.96,1.06,0.225,0.45,0.125,0.35,0.468,,,,,,,96.0,95.0,90.0,78.0,103.0,104.0,,,,0.163,0.12,,,,4.05,,1.24,,,90.4,,,94.5,,0.214,0.214,0.2,,,,0.182,0.273,0.037,,,,,,,93.0,111.0,107.0,102.0,110.0,111.0,0.294,0.422,4.25,-2.39,94.5,85.3,0.28,0.58,0.253,0.115,0.115,0.265,,,,,,,,,
6,2024-09-27,746494,Triple,triple,False,678662,518489,Ezequiel Tovar,Ryan Brasier,1,928ca814-fa6c-48f1-914a-0ce9a67f1670,518489.0,ryanbrasier,Brasier,Right,Ryan Brasier,LAD,3.54,3.57,28.0,107.0,95.0,106.0,0.806,8.04,1.61,7.07,0.96,1.06,0.225,0.45,0.125,0.35,0.468,,,,,,,96.0,95.0,90.0,78.0,103.0,104.0,,,,0.163,0.12,,,,4.05,,1.24,,,90.4,,,94.5,,0.214,0.214,0.2,,,,0.182,0.273,0.037,,,,,,,93.0,111.0,107.0,102.0,110.0,111.0,0.294,0.422,4.25,-2.39,94.5,85.3,0.28,0.58,0.253,0.115,0.115,0.265,,,,,,,,,
7,2024-09-27,746494,Groundout,field_out,True,641857,518489,Ryan McMahon,Ryan Brasier,0,8c93e520-a9e1-4fa4-9182-c7502ac69cb3,518489.0,ryanbrasier,Brasier,Right,Ryan Brasier,LAD,3.54,3.57,28.0,107.0,95.0,106.0,0.806,8.04,1.61,7.07,0.96,1.06,0.225,0.45,0.125,0.35,0.468,,,,,,,96.0,95.0,90.0,78.0,103.0,104.0,,,,0.163,0.12,,,,4.05,,1.24,,,90.4,,,94.5,,0.214,0.214,0.2,,,,0.182,0.273,0.037,,,,,,,93.0,111.0,107.0,102.0,110.0,111.0,0.294,0.422,4.25,-2.39,94.5,85.3,0.28,0.58,0.253,0.115,0.115,0.265,,,,,,,,,
8,2024-09-27,746494,Strikeout,strikeout,True,686668,518489,Brenton Doyle,Ryan Brasier,0,32165300-610e-4cca-8b4e-276140a4571b,518489.0,ryanbrasier,Brasier,Right,Ryan Brasier,LAD,3.54,3.57,28.0,107.0,95.0,106.0,0.806,8.04,1.61,7.07,0.96,1.06,0.225,0.45,0.125,0.35,0.468,,,,,,,96.0,95.0,90.0,78.0,103.0,104.0,,,,0.163,0.12,,,,4.05,,1.24,,,90.4,,,94.5,,0.214,0.214,0.2,,,,0.182,0.273,0.037,,,,,,,93.0,111.0,107.0,102.0,110.0,111.0,0.294,0.422,4.25,-2.39,94.5,85.3,0.28,0.58,0.253,0.115,0.115,0.265,,,,,,,,,
9,2024-09-27,746494,Strikeout,strikeout,True,669911,518489,Michael Toglia,Ryan Brasier,0,ac3349fe-ab1b-488d-8a8f-7795cb737f54,518489.0,ryanbrasier,Brasier,Right,Ryan Brasier,LAD,3.54,3.57,28.0,107.0,95.0,106.0,0.806,8.04,1.61,7.07,0.96,1.06,0.225,0.45,0.125,0.35,0.468,,,,,,,96.0,95.0,90.0,78.0,103.0,104.0,,,,0.163,0.12,,,,4.05,,1.24,,,90.4,,,94.5,,0.214,0.214,0.2,,,,0.182,0.273,0.037,,,,,,,93.0,111.0,107.0,102.0,110.0,111.0,0.294,0.422,4.25,-2.39,94.5,85.3,0.28,0.58,0.253,0.115,0.115,0.265,,,,,,,,,
