,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FC%,SL%,CH%,wFC/C,wSI/C,wSL/C,wCH/C,vFC,vCH,vSI,vSL,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,FA%,CU%,wFA/C,wCU/C,vFA,vCU,CU_ba,CU_slg,CU_whiff,Stf+ FS,Loc+ FS,Pit+ FS,FS%,wFS/C,vFS,FS_ba,FS_slg,FS_whiff
10,2024-07-20,745478,Double,double,False,592206,682847,Nick Castellanos,Luis L. Ortiz,1,26dd454a-3cf1-4b0b-a933-4bc469fc2742,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.21,0.346,0.293,0.25,0.353,0.134,0.219,0.297,0.268,0.286,0.343,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-07-20,745478,Flyout,field_out,True,669016,682847,Brandon Marsh,Luis L. Ortiz,0,836fe75e-1417-48d9-befd-910a913b83f7,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.21,0.346,0.293,0.25,0.353,0.134,0.219,0.297,0.268,0.286,0.343,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,2024-07-20,745478,Strikeout,strikeout,True,665833,650911,Oneil Cruz,Cristopher Sánchez,0,41406f32-4efe-40e7-9d98-f9ab57b8dcef,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,0.217,0.319,0.292,0.343,0.436,0.1,,,,,,,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.166,0.185,0.385,,,,,,,,,,,,,,,,,,,,,,,,
13,2024-07-20,745478,Single,single,False,663647,650911,Ke'Bryan Hayes,Cristopher Sánchez,0,fbbbc98d-c821-463e-8539-e6752cefda27,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,0.217,0.319,0.292,0.343,0.436,0.1,,,,,,,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.166,0.185,0.385,,,,,,,,,,,,,,,,,,,,,,,,
14,2024-07-20,745478,Flyout,field_out,True,572191,650911,Michael A. Taylor,Cristopher Sánchez,0,966b4b7c-f874-42b8-bf22-6f4ae15719a6,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,0.217,0.319,0.292,0.343,0.436,0.1,,,,,,,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.166,0.185,0.385,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-07-20,745478,Caught Stealing 2B,caught_stealing_2b,True,641943,650911,Joshua Palacios,Cristopher Sánchez,0,745f8d90-7bfc-477e-9679-36d32575fd54,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,0.217,0.319,0.292,0.343,0.436,0.1,,,,,,,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.166,0.185,0.385,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-07-20,745478,Groundout,field_out,True,679032,682847,Johan Rojas,Luis L. Ortiz,0,17e4a24e-8915-4ef2-bac7-0a2106ffb8ea,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.21,0.346,0.293,0.25,0.353,0.134,0.219,0.297,0.268,0.286,0.343,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-07-20,745478,Lineout,field_out,True,656941,682847,Kyle Schwarber,Luis L. Ortiz,0,9675588c-9a3b-4aba-8b93-22ae4cf267a9,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.21,0.346,0.293,0.25,0.353,0.134,0.219,0.297,0.268,0.286,0.343,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-07-20,745478,Groundout,field_out,True,607208,682847,Trea Turner,Luis L. Ortiz,0,040221e5-802e-4b2a-8d8e-dc6d5f77cbe3,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.21,0.346,0.293,0.25,0.353,0.134,0.219,0.297,0.268,0.286,0.343,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-07-20,745478,Flyout,field_out,True,641943,650911,Joshua Palacios,Cristopher Sánchez,0,bc2736f7-bd83-4013-b12b-7b5b179135c3,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,0.217,0.319,0.292,0.343,0.436,0.1,,,,,,,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.166,0.185,0.385,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-07-20,745478,Double,double,False,518735,650911,Yasmani Grandal,Cristopher Sánchez,0,e04f58d2-f878-4867-a7bd-fb11d2a8732a,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,0.217,0.319,0.292,0.343,0.436,0.1,,,,,,,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.166,0.185,0.385,,,,,,,,,,,,,,,,,,,,,,,,
21,2024-07-20,745478,Groundout,field_out,True,457705,650911,Andrew McCutchen,Cristopher Sánchez,1,d4bfe493-5ce5-488b-8a5d-34ae2e7d86b8,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,0.217,0.319,0.292,0.343,0.436,0.1,,,,,,,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.166,0.185,0.385,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-07-20,745478,Flyout,field_out,True,668804,650911,Bryan Reynolds,Cristopher Sánchez,0,85322e5c-0092-42fe-bf24-67ccb5aa7cbc,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,0.217,0.319,0.292,0.343,0.436,0.1,,,,,,,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.166,0.185,0.385,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-07-20,745478,Pop Out,field_out,True,547180,682847,Bryce Harper,Luis L. Ortiz,0,744accd6-44f2-4a40-b65f-9538350ec3ae,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.21,0.346,0.293,0.25,0.353,0.134,0.219,0.297,0.268,0.286,0.343,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-07-20,745478,Walk,walk,False,664761,682847,Alec Bohm,Luis L. Ortiz,0,1dd2efab-afc8-4742-8d7d-c984f319ae3e,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.21,0.346,0.293,0.25,0.353,0.134,0.219,0.297,0.268,0.286,0.343,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-07-20,745478,Flyout,field_out,True,592663,682847,J.T. Realmuto,Luis L. Ortiz,0,b49f08d1-8100-443f-b65f-566061fba0c7,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.21,0.346,0.293,0.25,0.353,0.134,0.219,0.297,0.268,0.286,0.343,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-07-20,745478,Flyout,field_out,True,681082,682847,Bryson Stott,Luis L. Ortiz,0,e04ffd74-dc22-4dfe-97b4-62f7f10d61ea,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.21,0.346,0.293,0.25,0.353,0.134,0.219,0.297,0.268,0.286,0.343,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-07-20,745478,Double,double,False,656582,650911,Connor Joe,Cristopher Sánchez,0,2b3c512d-8e11-445e-a75e-c2093b454a54,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,0.217,0.319,0.292,0.343,0.436,0.1,,,,,,,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.166,0.185,0.385,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-07-20,745478,Flyout,field_out,True,693304,650911,Nick Gonzales,Cristopher Sánchez,1,7f0046d0-4ad1-4d20-b2f4-d086af7ebe55,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,0.217,0.319,0.292,0.343,0.436,0.1,,,,,,,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.166,0.185,0.385,,,,,,,,,,,,,,,,,,,,,,,,
29,2024-07-20,745478,Strikeout,strikeout,True,665833,650911,Oneil Cruz,Cristopher Sánchez,0,738de731-159f-4953-b999-c15996b0ae64,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,0.217,0.319,0.292,0.343,0.436,0.1,,,,,,,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.166,0.185,0.385,,,,,,,,,,,,,,,,,,,,,,,,
30,2024-07-20,745478,Groundout,field_out,True,663647,650911,Ke'Bryan Hayes,Cristopher Sánchez,0,3ba1aa3e-47a8-4555-a58a-d8b0077058f1,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,0.217,0.319,0.292,0.343,0.436,0.1,,,,,,,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.166,0.185,0.385,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-07-20,745478,Lineout,field_out,True,592206,682847,Nick Castellanos,Luis L. Ortiz,0,8a5487b6-6d85-4396-ae90-bbb9c3676976,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.21,0.346,0.293,0.25,0.353,0.134,0.219,0.297,0.268,0.286,0.343,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-07-20,745478,Strikeout,strikeout,True,669016,682847,Brandon Marsh,Luis L. Ortiz,0,e7c969ab-0fa4-4413-8682-93cdcb774fcc,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.21,0.346,0.293,0.25,0.353,0.134,0.219,0.297,0.268,0.286,0.343,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-07-20,745478,Single,single,False,679032,682847,Johan Rojas,Luis L. Ortiz,0,22fde105-be59-41c6-b786-5e68ad58d9d0,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.21,0.346,0.293,0.25,0.353,0.134,0.219,0.297,0.268,0.286,0.343,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,2024-07-20,745478,Groundout,field_out,True,656941,682847,Kyle Schwarber,Luis L. Ortiz,0,5827f797-ae37-41ac-bf05-31942ea8a4c5,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.21,0.346,0.293,0.25,0.353,0.134,0.219,0.297,0.268,0.286,0.343,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35,2024-07-20,745478,Groundout,field_out,True,572191,650911,Michael A. Taylor,Cristopher Sánchez,0,c47caa54-02d2-4b75-a654-dc0092d63faf,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,0.217,0.319,0.292,0.343,0.436,0.1,,,,,,,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.166,0.185,0.385,,,,,,,,,,,,,,,,,,,,,,,,
36,2024-07-20,745478,Groundout,field_out,True,641943,650911,Joshua Palacios,Cristopher Sánchez,0,b91bcb34-dfb8-4940-8dc3-0fa5db6bfcc1,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,0.217,0.319,0.292,0.343,0.436,0.1,,,,,,,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.166,0.185,0.385,,,,,,,,,,,,,,,,,,,,,,,,
37,2024-07-20,745478,Groundout,field_out,True,518735,650911,Yasmani Grandal,Cristopher Sánchez,0,0f785005-3017-4654-a908-7df38605f48c,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,0.217,0.319,0.292,0.343,0.436,0.1,,,,,,,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.166,0.185,0.385,,,,,,,,,,,,,,,,,,,,,,,,
38,2024-07-20,745478,Strikeout,strikeout,True,607208,682847,Trea Turner,Luis L. Ortiz,0,475005ed-ab83-4b2d-bf39-7e13eeb7e8ba,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.21,0.346,0.293,0.25,0.353,0.134,0.219,0.297,0.268,0.286,0.343,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
39,2024-07-20,745478,Groundout,field_out,True,547180,682847,Bryce Harper,Luis L. Ortiz,0,c8d866e3-a6b4-4979-92ed-c0c3e0f29df9,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.21,0.346,0.293,0.25,0.353,0.134,0.219,0.297,0.268,0.286,0.343,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,2024-07-20,745478,Groundout,field_out,True,664761,682847,Alec Bohm,Luis L. Ortiz,0,38fc8df5-6a9a-4661-a422-5f1cd8d3c715,682847.0,luislortiz,"Ortiz, L.L.",Right,Luis L. Ortiz,0.21,0.346,0.293,0.25,0.353,0.134,0.219,0.297,0.268,0.286,0.343,0.187,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
41,2024-07-20,745478,Home Run,home_run,False,457705,650911,Andrew McCutchen,Cristopher Sánchez,0,a9040aca-0f67-453e-b11f-8d5a7469f83f,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,0.217,0.319,0.292,0.343,0.436,0.1,,,,,,,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.166,0.185,0.385,,,,,,,,,,,,,,,,,,,,,,,,
42,2024-07-20,745478,Single,single,False,668804,650911,Bryan Reynolds,Cristopher Sánchez,0,b5a559ea-2cc2-4359-aa76-af51ceb58aad,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,0.217,0.319,0.292,0.343,0.436,0.1,,,,,,,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.166,0.185,0.385,,,,,,,,,,,,,,,,,,,,,,,,
43,2024-07-20,745478,Grounded Into DP,grounded_into_double_play,True,656582,650911,Connor Joe,Cristopher Sánchez,1,97ed9755-13a7-4aa1-9bdf-fb39bfc371e8,650911.0,cristophersanchez,"Sánchez, C",Left,Cristopher Sánchez,0.217,0.319,0.292,0.343,0.436,0.1,,,,,,,PHI,2.96,3.49,103.1,101.0,93.0,105.0,0.783,7.58,2.44,8.62,0.17,3.23,0.218,0.41,0.205,0.303,0.415,84.0,104.0,113.0,98.0,99.0,98.0,95.0,100.0,104.0,86.0,52.0,74.0,0.477,0.002,0.184,0.337,2.59,-0.18,1.12,2.05,86.5,85.2,94.4,84.1,0.166,0.185,0.385,,,,,,,,,,,,,,,,,,,,,,,,
