,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSL,vCU,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,FC_ba,FC_slg,FC_whiff,CU_ba,CU_slg,CU_whiff,Stf+ SI,Loc+ SI,Pit+ SI,SI%,wSI/C,vSI,SI_ba,SI_slg,SI_whiff
0,2024-06-05,745740,Strikeout,strikeout,True,622534,607074,Manuel Margot,Carlos Rodón,0,bce96391-c887-4ab8-9531-4b35ae3fe9c1,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,143.0,103.0,112.0,100.0,83.0,83.0,0.496,0.056,0.265,0.07,0.114,0.17,-3.1,-1.56,-1.37,1.54,95.5,91.8,85.3,86.8,81.0,0.261,0.531,0.202,0.237,0.43,0.388,0.171,0.195,0.49,0.353,0.647,0.255,0.333,0.4,0.35,,,,,,,,,
1,2024-06-05,745740,Flyout,field_out,True,621043,607074,Carlos Correa,Carlos Rodón,0,5ef09d41-1cee-4e54-aa2b-b2a8e7d376c9,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,143.0,103.0,112.0,100.0,83.0,83.0,0.496,0.056,0.265,0.07,0.114,0.17,-3.1,-1.56,-1.37,1.54,95.5,91.8,85.3,86.8,81.0,0.261,0.531,0.202,0.237,0.43,0.388,0.171,0.195,0.49,0.353,0.647,0.255,0.333,0.4,0.35,,,,,,,,,
2,2024-06-05,745740,Strikeout,strikeout,True,680777,607074,Ryan Jeffers,Carlos Rodón,0,7e2de9fb-02ba-4650-9052-f0c05a1d5d70,607074.0,carlosrodon,Rodón,Left,Carlos Rodón,NYY,4.63,4.48,107.0,97.0,123.0,103.0,0.726,9.42,2.78,8.75,1.68,0.68,0.266,0.416,0.144,0.308,0.399,127.0,89.0,100.0,103.0,80.0,88.0,116.0,99.0,103.0,143.0,103.0,112.0,100.0,83.0,83.0,0.496,0.056,0.265,0.07,0.114,0.17,-3.1,-1.56,-1.37,1.54,95.5,91.8,85.3,86.8,81.0,0.261,0.531,0.202,0.237,0.43,0.388,0.171,0.195,0.49,0.353,0.647,0.255,0.333,0.4,0.35,,,,,,,,,
3,2024-06-05,745740,Single,single,False,683011,663978,Anthony Volpe,Chris Paddack,0,f66e6a3b-6706-4b0d-8e08-ff55209723d7,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,,,,0.429,,0.177,0.136,0.259,0.61,,-0.22,-1.7,-1.54,93.3,,82.9,85.9,78.2,0.277,0.4,0.243,0.264,0.434,0.254,0.283,0.519,0.248,,,,0.326,0.435,0.19,,,,,,,,,
4,2024-06-05,745740,Single,single,False,665742,663978,Juan Soto,Chris Paddack,1,cc93eaa6-94ff-4191-b577-358cddbbb83b,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,,,,0.429,,0.177,0.136,0.259,0.61,,-0.22,-1.7,-1.54,93.3,,82.9,85.9,78.2,0.277,0.4,0.243,0.264,0.434,0.254,0.283,0.519,0.248,,,,0.326,0.435,0.19,,,,,,,,,
5,2024-06-05,745740,Groundout,field_out,True,592450,663978,Aaron Judge,Chris Paddack,1,6e8bd03f-8df1-44b7-9fe7-1b223a84e7d8,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,,,,0.429,,0.177,0.136,0.259,0.61,,-0.22,-1.7,-1.54,93.3,,82.9,85.9,78.2,0.277,0.4,0.243,0.264,0.434,0.254,0.283,0.519,0.248,,,,0.326,0.435,0.19,,,,,,,,,
6,2024-06-05,745740,Strikeout,strikeout,True,657077,663978,Alex Verdugo,Chris Paddack,0,5ad465ab-34a2-40ea-be19-b825093e6118,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,,,,0.429,,0.177,0.136,0.259,0.61,,-0.22,-1.7,-1.54,93.3,,82.9,85.9,78.2,0.277,0.4,0.243,0.264,0.434,0.254,0.283,0.519,0.248,,,,0.326,0.435,0.19,,,,,,,,,
7,2024-06-05,745740,Single,single,False,519317,663978,Giancarlo Stanton,Chris Paddack,1,288fde14-b71e-4b20-8c7b-de597325d9d2,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,,,,0.429,,0.177,0.136,0.259,0.61,,-0.22,-1.7,-1.54,93.3,,82.9,85.9,78.2,0.277,0.4,0.243,0.264,0.434,0.254,0.283,0.519,0.248,,,,0.326,0.435,0.19,,,,,,,,,
8,2024-06-05,745740,Double,double,False,519203,663978,Anthony Rizzo,Chris Paddack,1,1af1d8fb-5e70-45a2-9b8f-54e0929ec4ae,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,,,,0.429,,0.177,0.136,0.259,0.61,,-0.22,-1.7,-1.54,93.3,,82.9,85.9,78.2,0.277,0.4,0.243,0.264,0.434,0.254,0.283,0.519,0.248,,,,0.326,0.435,0.19,,,,,,,,,
9,2024-06-05,745740,Double,double,False,650402,663978,Gleyber Torres,Chris Paddack,1,89107f36-c0b1-4ee4-8b25-592da1f23981,663978.0,chrispaddack,Paddack,Right,Chris Paddack,MIN,4.99,4.73,88.1,106.0,89.0,104.0,0.781,8.05,2.14,10.39,1.43,0.9,0.233,0.35,0.141,0.311,0.425,108.0,107.0,112.0,106.0,102.0,103.0,79.0,111.0,103.0,71.0,97.0,96.0,,,,0.429,,0.177,0.136,0.259,0.61,,-0.22,-1.7,-1.54,93.3,,82.9,85.9,78.2,0.277,0.4,0.243,0.264,0.434,0.254,0.283,0.519,0.248,,,,0.326,0.435,0.19,,,,,,,,,
