,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,FA%,FC%,SL%,CH%,wFA/C,wFC/C,wSL/C,wCH/C,vFA,vFC,vCH,vSL,FF_ba,FF_slg,FF_whiff,FC_ba,FC_slg,FC_whiff,SL_ba,SL_slg,SL_whiff,CH_ba,CH_slg,CH_whiff,Stf+ CU,Loc+ CU,Pit+ CU,CU%,wCU/C,vCU,CU_ba,CU_slg,CU_whiff
10,2024-04-02,746814,Strikeout,strikeout,True,657757,625643,Gavin Sheets,Reynaldo López,0,d851e2fd-11a4-4595-a2b6-d5c4b4b169b5,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,91.0,102.0,98.0,111.0,101.0,105.0,,,,0.57,,0.281,0.039,1.2,,1.06,-4.55,95.4,,86.0,84.7,0.263,0.366,0.175,,,,0.182,0.255,0.413,0.333,0.833,0.333,81.0,100.0,104.0,0.11,2.51,77.0,0.132,0.184,0.343
11,2024-04-02,746814,Groundout,field_out,True,683734,625643,Andrew Vaughn,Reynaldo López,0,7fbfd2e9-e9eb-4916-a815-fbc84ca36658,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,91.0,102.0,98.0,111.0,101.0,105.0,,,,0.57,,0.281,0.039,1.2,,1.06,-4.55,95.4,,86.0,84.7,0.263,0.366,0.175,,,,0.182,0.255,0.413,0.333,0.833,0.333,81.0,100.0,104.0,0.11,2.51,77.0,0.132,0.184,0.343
12,2024-04-02,746814,Flyout,field_out,True,669699,625643,Braden Shewmake,Reynaldo López,0,09a8e06a-a580-48e3-928b-81ef58f42434,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,91.0,102.0,98.0,111.0,101.0,105.0,,,,0.57,,0.281,0.039,1.2,,1.06,-4.55,95.4,,86.0,84.7,0.263,0.366,0.175,,,,0.182,0.255,0.413,0.333,0.833,0.333,81.0,100.0,104.0,0.11,2.51,77.0,0.132,0.184,0.343
13,2024-04-02,746814,Strikeout,strikeout,True,606115,676979,Orlando Arcia,Garrett Crochet,0,823c697d-8d73-40ff-8b72-3d1a7b9495e4,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,
14,2024-04-02,746814,Flyout,field_out,True,644433,676979,Chadwick Tromp,Garrett Crochet,0,7320d595-26ab-4cf1-928e-b408c4e40b77,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,
15,2024-04-02,746814,Pop Out,field_out,True,660670,676979,Ronald Acuña Jr.,Garrett Crochet,0,4a68dfde-e352-4023-983c-5b4c2f85cf72,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,
16,2024-04-02,746814,Strikeout,strikeout,True,666150,625643,Dominic Fletcher,Reynaldo López,0,922207e5-dcd7-4c8d-80e7-b7243b62c042,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,91.0,102.0,98.0,111.0,101.0,105.0,,,,0.57,,0.281,0.039,1.2,,1.06,-4.55,95.4,,86.0,84.7,0.263,0.366,0.175,,,,0.182,0.255,0.413,0.333,0.833,0.333,81.0,100.0,104.0,0.11,2.51,77.0,0.132,0.184,0.343
17,2024-04-02,746814,Groundout,field_out,True,670032,625643,Nicky Lopez,Reynaldo López,0,28cc81ba-d3b9-43f0-8e46-6da1cff185e3,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,91.0,102.0,98.0,111.0,101.0,105.0,,,,0.57,,0.281,0.039,1.2,,1.06,-4.55,95.4,,86.0,84.7,0.263,0.366,0.175,,,,0.182,0.255,0.413,0.333,0.833,0.333,81.0,100.0,104.0,0.11,2.51,77.0,0.132,0.184,0.343
18,2024-04-02,746814,Flyout,field_out,True,455117,625643,Martín Maldonado,Reynaldo López,0,6427bf63-eb0c-4759-8878-f0a9b058883a,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,91.0,102.0,98.0,111.0,101.0,105.0,,,,0.57,,0.281,0.039,1.2,,1.06,-4.55,95.4,,86.0,84.7,0.263,0.366,0.175,,,,0.182,0.255,0.413,0.333,0.833,0.333,81.0,100.0,104.0,0.11,2.51,77.0,0.132,0.184,0.343
19,2024-04-02,746814,Groundout,field_out,True,645277,676979,Ozzie Albies,Garrett Crochet,0,98ab294d-da6b-4d55-83b2-5706cf043a7d,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,
20,2024-04-02,746814,Groundout,field_out,True,663586,676979,Austin Riley,Garrett Crochet,0,3cd4bd0f-2720-4fcc-8a93-830a69752ae2,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,
21,2024-04-02,746814,Flyout,field_out,True,621566,676979,Matt Olson,Garrett Crochet,0,7dc4d476-0ce2-494f-b707-dd3dabcab6aa,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,
22,2024-04-02,746814,Strikeout,strikeout,True,643217,625643,Andrew Benintendi,Reynaldo López,0,d76f4a21-2b9e-4248-9357-a1ba982edb36,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,91.0,102.0,98.0,111.0,101.0,105.0,,,,0.57,,0.281,0.039,1.2,,1.06,-4.55,95.4,,86.0,84.7,0.263,0.366,0.175,,,,0.182,0.255,0.413,0.333,0.833,0.333,81.0,100.0,104.0,0.11,2.51,77.0,0.132,0.184,0.343
23,2024-04-02,746814,Single,single,False,660162,625643,Yoán Moncada,Reynaldo López,0,d6c26091-914b-4a0a-98a3-9fe0a26b0d0d,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,91.0,102.0,98.0,111.0,101.0,105.0,,,,0.57,,0.281,0.039,1.2,,1.06,-4.55,95.4,,86.0,84.7,0.263,0.366,0.175,,,,0.182,0.255,0.413,0.333,0.833,0.333,81.0,100.0,104.0,0.11,2.51,77.0,0.132,0.184,0.343
24,2024-04-02,746814,Strikeout,strikeout,True,673357,625643,Luis Robert Jr.,Reynaldo López,1,24f577f5-b1b6-41e7-b8e1-9de39d99b760,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,91.0,102.0,98.0,111.0,101.0,105.0,,,,0.57,,0.281,0.039,1.2,,1.06,-4.55,95.4,,86.0,84.7,0.263,0.366,0.175,,,,0.182,0.255,0.413,0.333,0.833,0.333,81.0,100.0,104.0,0.11,2.51,77.0,0.132,0.184,0.343
25,2024-04-02,746814,Walk,walk,False,657757,625643,Gavin Sheets,Reynaldo López,0,ab09e32d-b7b7-49a0-afb6-f169f261bb02,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,91.0,102.0,98.0,111.0,101.0,105.0,,,,0.57,,0.281,0.039,1.2,,1.06,-4.55,95.4,,86.0,84.7,0.263,0.366,0.175,,,,0.182,0.255,0.413,0.333,0.833,0.333,81.0,100.0,104.0,0.11,2.51,77.0,0.132,0.184,0.343
26,2024-04-02,746814,Forceout,force_out,True,683734,625643,Andrew Vaughn,Reynaldo López,1,6b787568-7b1e-4f4d-82f4-683121022b70,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,91.0,102.0,98.0,111.0,101.0,105.0,,,,0.57,,0.281,0.039,1.2,,1.06,-4.55,95.4,,86.0,84.7,0.263,0.366,0.175,,,,0.182,0.255,0.413,0.333,0.833,0.333,81.0,100.0,104.0,0.11,2.51,77.0,0.132,0.184,0.343
27,2024-04-02,746814,Lineout,field_out,True,542303,676979,Marcell Ozuna,Garrett Crochet,0,e99fa297-f55c-489d-8205-a3ea950c2239,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,
28,2024-04-02,746814,Single,single,False,594807,676979,Adam Duvall,Garrett Crochet,0,4debc803-a88a-465a-9262-c90b59dadbd8,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,
29,2024-04-02,746814,Strikeout,strikeout,True,671739,676979,Michael Harris II,Garrett Crochet,0,96effb63-e230-43e5-a1ae-aea57f91fe19,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,
30,2024-04-02,746814,Single,single,False,606115,676979,Orlando Arcia,Garrett Crochet,1,ce8ad231-22cd-498a-b5a6-866b73c0774e,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,
31,2024-04-02,746814,Forceout,force_out,True,644433,676979,Chadwick Tromp,Garrett Crochet,1,5051a15b-85d5-4616-9505-ba0cfeee5195,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,
32,2024-04-02,746814,Flyout,field_out,True,669699,625643,Braden Shewmake,Reynaldo López,0,70eb945f-b058-4ce9-913f-ebdcebd9780f,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,91.0,102.0,98.0,111.0,101.0,105.0,,,,0.57,,0.281,0.039,1.2,,1.06,-4.55,95.4,,86.0,84.7,0.263,0.366,0.175,,,,0.182,0.255,0.413,0.333,0.833,0.333,81.0,100.0,104.0,0.11,2.51,77.0,0.132,0.184,0.343
33,2024-04-02,746814,Groundout,field_out,True,666150,625643,Dominic Fletcher,Reynaldo López,0,75d6c982-b7d4-4733-bdc6-6699940db2fa,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,91.0,102.0,98.0,111.0,101.0,105.0,,,,0.57,,0.281,0.039,1.2,,1.06,-4.55,95.4,,86.0,84.7,0.263,0.366,0.175,,,,0.182,0.255,0.413,0.333,0.833,0.333,81.0,100.0,104.0,0.11,2.51,77.0,0.132,0.184,0.343
34,2024-04-02,746814,Single,single,False,670032,625643,Nicky Lopez,Reynaldo López,0,85f941da-df1c-4846-acb5-bf9f71b15caf,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,91.0,102.0,98.0,111.0,101.0,105.0,,,,0.57,,0.281,0.039,1.2,,1.06,-4.55,95.4,,86.0,84.7,0.263,0.366,0.175,,,,0.182,0.255,0.413,0.333,0.833,0.333,81.0,100.0,104.0,0.11,2.51,77.0,0.132,0.184,0.343
35,2024-04-02,746814,Pop Out,field_out,True,455117,625643,Martín Maldonado,Reynaldo López,0,2c5dd97f-b220-4925-81b8-d8763cc8282d,625643.0,reynaldolopez,"López, R",Right,Reynaldo López,ATL,1.88,4.24,95.2,102.0,95.0,101.0,0.767,8.94,3.2,7.34,0.56,0.97,0.276,0.366,0.152,0.307,0.436,76.0,109.0,103.0,91.0,102.0,98.0,111.0,101.0,105.0,,,,0.57,,0.281,0.039,1.2,,1.06,-4.55,95.4,,86.0,84.7,0.263,0.366,0.175,,,,0.182,0.255,0.413,0.333,0.833,0.333,81.0,100.0,104.0,0.11,2.51,77.0,0.132,0.184,0.343
36,2024-04-02,746814,Strikeout,strikeout,True,660670,676979,Ronald Acuña Jr.,Garrett Crochet,0,aebdaa51-5d48-4605-af3f-66be01af5983,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,
37,2024-04-02,746814,Groundout,field_out,True,645277,676979,Ozzie Albies,Garrett Crochet,0,0a536542-672f-4bc3-afa2-7d0b12809e31,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,
38,2024-04-02,746814,Flyout,field_out,True,663586,676979,Austin Riley,Garrett Crochet,0,715a0216-b4f0-403e-b8ca-419afd5fae1a,676979.0,garrettcrochet,Crochet,Left,Garrett Crochet,CHW,3.02,2.44,107.1,103.0,103.0,103.0,0.698,12.58,1.93,6.62,0.84,1.24,0.262,0.371,0.181,0.319,0.471,69.0,103.0,103.0,105.0,103.0,103.0,138.0,99.0,103.0,92.0,107.0,104.0,0.552,0.273,0.114,0.061,1.77,2.05,-2.87,-0.38,97.0,91.4,90.8,84.1,0.188,0.274,0.31,0.213,0.283,0.351,0.227,0.614,0.372,0.179,0.321,0.279,,,,,,,,,
