,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,SI%,FA%,FC%,SL%,CU%,CH%,wFA/C,wFC/C,wSI/C,wSL/C,wCU/C,wCH/C,vFA,vFC,vCH,vSI,vSL,vCU,FC_ba,FC_slg,FC_whiff,CH_ba,CH_slg,CH_whiff,FF_ba,FF_slg,FF_whiff,SL_ba,SL_slg,SL_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,FS%,wFS/C,vFS
33,2024-04-17,745671,Single,single,False,676116,571927,Ryan Noda,Steven Matz,1,fe6aad8d-fe15-42b6-8193-0093f1831933,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,100.0,105.0,100.0,105.0,106.0,112.0,,,,77.0,103.0,97.0,82.0,87.0,88.0,,,,0.591,,,0.082,0.068,0.259,,,1.05,-4.58,-4.17,-3.92,,,83.3,93.9,88.3,77.8,,,,0.357,0.595,0.26,,,,0.5,0.6,0.238,0.245,0.358,0.121,0.5,0.5,0.0,,,
34,2024-04-17,745671,Bunt Pop Out,field_out,True,669397,571927,Nick Allen,Steven Matz,0,93a894c7-e5d6-4e9a-b075-c881e1d96655,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,100.0,105.0,100.0,105.0,106.0,112.0,,,,77.0,103.0,97.0,82.0,87.0,88.0,,,,0.591,,,0.082,0.068,0.259,,,1.05,-4.58,-4.17,-3.92,,,83.3,93.9,88.3,77.8,,,,0.357,0.595,0.26,,,,0.5,0.6,0.238,0.245,0.358,0.121,0.5,0.5,0.0,,,
35,2024-04-17,745671,Strikeout,strikeout,True,680474,571927,Max Schuemann,Steven Matz,0,b2d3a821-d8ac-49ed-bd99-ec4880b4ff8d,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,100.0,105.0,100.0,105.0,106.0,112.0,,,,77.0,103.0,97.0,82.0,87.0,88.0,,,,0.591,,,0.082,0.068,0.259,,,1.05,-4.58,-4.17,-3.92,,,83.3,93.9,88.3,77.8,,,,0.357,0.595,0.26,,,,0.5,0.6,0.238,0.245,0.358,0.121,0.5,0.5,0.0,,,
36,2024-04-17,745671,Lineout,field_out,True,665923,571927,Esteury Ruiz,Steven Matz,0,ea25d436-ada5-4223-8a7b-b4653fa8d8b0,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,100.0,105.0,100.0,105.0,106.0,112.0,,,,77.0,103.0,97.0,82.0,87.0,88.0,,,,0.591,,,0.082,0.068,0.259,,,1.05,-4.58,-4.17,-3.92,,,83.3,93.9,88.3,77.8,,,,0.357,0.595,0.26,,,,0.5,0.6,0.238,0.245,0.358,0.121,0.5,0.5,0.0,,,
37,2024-04-17,745671,Strikeout,strikeout,True,680977,621112,Brendan Donovan,Paul Blackburn,0,ea0e24fb-e0e5-4d28-8452-c9d8b227cdca,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,90.0,108.0,107.0,94.0,107.0,107.0,77.0,98.0,93.0,74.0,110.0,97.0,122.0,105.0,110.0,104.0,107.0,100.0,0.102,0.221,0.199,0.173,0.112,0.191,-1.7,0.5,-1.74,1.33,1.8,2.4,92.1,89.2,85.5,91.4,81.6,79.6,0.316,0.421,0.272,0.162,0.189,0.317,0.233,0.7,0.18,0.129,0.258,0.288,0.409,0.545,0.086,0.125,0.25,0.324,,,
38,2024-04-17,745671,Flyout,field_out,True,502671,621112,Paul Goldschmidt,Paul Blackburn,0,a5e46ef1-13fd-4032-b920-9a6c7d2cc296,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,90.0,108.0,107.0,94.0,107.0,107.0,77.0,98.0,93.0,74.0,110.0,97.0,122.0,105.0,110.0,104.0,107.0,100.0,0.102,0.221,0.199,0.173,0.112,0.191,-1.7,0.5,-1.74,1.33,1.8,2.4,92.1,89.2,85.5,91.4,81.6,79.6,0.316,0.421,0.272,0.162,0.189,0.317,0.233,0.7,0.18,0.129,0.258,0.288,0.409,0.545,0.086,0.125,0.25,0.324,,,
39,2024-04-17,745671,Walk,walk,False,663457,621112,Lars Nootbaar,Paul Blackburn,0,a4f2f3b6-3674-4190-8811-c98119491dd7,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,90.0,108.0,107.0,94.0,107.0,107.0,77.0,98.0,93.0,74.0,110.0,97.0,122.0,105.0,110.0,104.0,107.0,100.0,0.102,0.221,0.199,0.173,0.112,0.191,-1.7,0.5,-1.74,1.33,1.8,2.4,92.1,89.2,85.5,91.4,81.6,79.6,0.316,0.421,0.272,0.162,0.189,0.317,0.233,0.7,0.18,0.129,0.258,0.288,0.409,0.545,0.086,0.125,0.25,0.324,,,
40,2024-04-17,745671,Strikeout,strikeout,True,571448,621112,Nolan Arenado,Paul Blackburn,1,c8c3ccba-724e-475c-be44-144fd74c0359,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,90.0,108.0,107.0,94.0,107.0,107.0,77.0,98.0,93.0,74.0,110.0,97.0,122.0,105.0,110.0,104.0,107.0,100.0,0.102,0.221,0.199,0.173,0.112,0.191,-1.7,0.5,-1.74,1.33,1.8,2.4,92.1,89.2,85.5,91.4,81.6,79.6,0.316,0.421,0.272,0.162,0.189,0.317,0.233,0.7,0.18,0.129,0.258,0.288,0.409,0.545,0.086,0.125,0.25,0.324,,,
41,2024-04-17,745671,Single,single,False,663527,571927,Tyler Nevin,Steven Matz,0,dbe8209f-2e7c-44a5-b13e-e0cf4e3e79f2,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,100.0,105.0,100.0,105.0,106.0,112.0,,,,77.0,103.0,97.0,82.0,87.0,88.0,,,,0.591,,,0.082,0.068,0.259,,,1.05,-4.58,-4.17,-3.92,,,83.3,93.9,88.3,77.8,,,,0.357,0.595,0.26,,,,0.5,0.6,0.238,0.245,0.358,0.121,0.5,0.5,0.0,,,
42,2024-04-17,745671,Single,single,False,680869,571927,Zack Gelof,Steven Matz,1,21d5940e-08fc-4aae-9189-fbf46b41a849,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,100.0,105.0,100.0,105.0,106.0,112.0,,,,77.0,103.0,97.0,82.0,87.0,88.0,,,,0.591,,,0.082,0.068,0.259,,,1.05,-4.58,-4.17,-3.92,,,83.3,93.9,88.3,77.8,,,,0.357,0.595,0.26,,,,0.5,0.6,0.238,0.245,0.358,0.121,0.5,0.5,0.0,,,
43,2024-04-17,745671,Double,double,False,669127,571927,Shea Langeliers,Steven Matz,1,335f3d00-0607-4d9e-a79d-5de456bbf045,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,100.0,105.0,100.0,105.0,106.0,112.0,,,,77.0,103.0,97.0,82.0,87.0,88.0,,,,0.591,,,0.082,0.068,0.259,,,1.05,-4.58,-4.17,-3.92,,,83.3,93.9,88.3,77.8,,,,0.357,0.595,0.26,,,,0.5,0.6,0.238,0.245,0.358,0.121,0.5,0.5,0.0,,,
44,2024-04-17,745671,Groundout,field_out,True,647351,571927,Abraham Toro,Steven Matz,1,dc882d7b-4d19-4e0f-afff-97f28d94fb4f,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,100.0,105.0,100.0,105.0,106.0,112.0,,,,77.0,103.0,97.0,82.0,87.0,88.0,,,,0.591,,,0.082,0.068,0.259,,,1.05,-4.58,-4.17,-3.92,,,83.3,93.9,88.3,77.8,,,,0.357,0.595,0.26,,,,0.5,0.6,0.238,0.245,0.358,0.121,0.5,0.5,0.0,,,
45,2024-04-17,745671,Sac Fly,sac_fly,True,687231,571927,Darell Hernaiz,Steven Matz,1,1927ffd0-309c-458a-8023-6d7db23fce98,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,100.0,105.0,100.0,105.0,106.0,112.0,,,,77.0,103.0,97.0,82.0,87.0,88.0,,,,0.591,,,0.082,0.068,0.259,,,1.05,-4.58,-4.17,-3.92,,,83.3,93.9,88.3,77.8,,,,0.357,0.595,0.26,,,,0.5,0.6,0.238,0.245,0.358,0.121,0.5,0.5,0.0,,,
46,2024-04-17,745671,Groundout,field_out,True,676116,571927,Ryan Noda,Steven Matz,0,187ed941-ab30-41d9-9bec-556b1141f838,571927.0,stevenmatz,Matz,Left,Steven Matz,STL,6.18,6.14,27.2,101.0,85.0,98.0,0.843,5.53,3.58,12.04,0.98,0.94,0.289,0.32,0.186,0.206,0.463,100.0,105.0,100.0,105.0,106.0,112.0,,,,77.0,103.0,97.0,82.0,87.0,88.0,,,,0.591,,,0.082,0.068,0.259,,,1.05,-4.58,-4.17,-3.92,,,83.3,93.9,88.3,77.8,,,,0.357,0.595,0.26,,,,0.5,0.6,0.238,0.245,0.358,0.121,0.5,0.5,0.0,,,
47,2024-04-17,745671,Double,double,False,575929,621112,Willson Contreras,Paul Blackburn,0,8d15e81c-6d72-4563-9d61-1511b4730982,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,90.0,108.0,107.0,94.0,107.0,107.0,77.0,98.0,93.0,74.0,110.0,97.0,122.0,105.0,110.0,104.0,107.0,100.0,0.102,0.221,0.199,0.173,0.112,0.191,-1.7,0.5,-1.74,1.33,1.8,2.4,92.1,89.2,85.5,91.4,81.6,79.6,0.316,0.421,0.272,0.162,0.189,0.317,0.233,0.7,0.18,0.129,0.258,0.288,0.409,0.545,0.086,0.125,0.25,0.324,,,
48,2024-04-17,745671,Groundout,field_out,True,669357,621112,Nolan Gorman,Paul Blackburn,1,998e283c-7836-45a7-b232-4757bec203dc,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,90.0,108.0,107.0,94.0,107.0,107.0,77.0,98.0,93.0,74.0,110.0,97.0,122.0,105.0,110.0,104.0,107.0,100.0,0.102,0.221,0.199,0.173,0.112,0.191,-1.7,0.5,-1.74,1.33,1.8,2.4,92.1,89.2,85.5,91.4,81.6,79.6,0.316,0.421,0.272,0.162,0.189,0.317,0.233,0.7,0.18,0.129,0.258,0.288,0.409,0.545,0.086,0.125,0.25,0.324,,,
49,2024-04-17,745671,Groundout,field_out,True,671056,621112,Iván Herrera,Paul Blackburn,0,d32c9a7d-d8dc-46e9-a896-1b2688b9e520,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,90.0,108.0,107.0,94.0,107.0,107.0,77.0,98.0,93.0,74.0,110.0,97.0,122.0,105.0,110.0,104.0,107.0,100.0,0.102,0.221,0.199,0.173,0.112,0.191,-1.7,0.5,-1.74,1.33,1.8,2.4,92.1,89.2,85.5,91.4,81.6,79.6,0.316,0.421,0.272,0.162,0.189,0.317,0.233,0.7,0.18,0.129,0.258,0.288,0.409,0.545,0.086,0.125,0.25,0.324,,,
50,2024-04-17,745671,Walk,walk,False,691026,621112,Masyn Winn,Paul Blackburn,0,26e6307c-60c4-4292-8e84-125e1313b4ee,621112.0,paulblackburn,Blackburn,Right,Paul Blackburn,OAK,4.11,4.64,46.0,105.0,95.0,102.0,0.762,7.04,2.54,7.83,1.17,1.51,0.225,0.406,0.181,0.239,0.41,90.0,108.0,107.0,94.0,107.0,107.0,77.0,98.0,93.0,74.0,110.0,97.0,122.0,105.0,110.0,104.0,107.0,100.0,0.102,0.221,0.199,0.173,0.112,0.191,-1.7,0.5,-1.74,1.33,1.8,2.4,92.1,89.2,85.5,91.4,81.6,79.6,0.316,0.421,0.272,0.162,0.189,0.317,0.233,0.7,0.18,0.129,0.258,0.288,0.409,0.545,0.086,0.125,0.25,0.324,,,
51,2024-04-17,745671,Groundout,field_out,True,691023,519008,Jordan Walker,T.J. McFarland,0,1db7613c-9c04-404f-a3a8-2a32f0c8d978,519008.0,tjmcfarland,McFarland,Left,T.J. McFarland,OAK,4.38,2.72,37.0,103.0,69.0,104.0,0.823,6.57,2.68,9.0,0.73,2.92,0.235,0.4,0.2,0.191,0.419,88.0,101.0,101.0,,,,-3.0,92.0,88.0,44.0,107.0,105.0,94.0,99.0,103.0,62.0,114.0,74.0,0.481,0.005,0.002,0.399,,0.113,7.5,5.39,1.3,0.24,,-2.63,88.2,82.2,81.2,87.9,78.1,,,,,0.235,0.412,0.294,,,,0.256,0.419,0.299,0.275,0.362,0.085,,,,,,
52,2024-04-17,745671,Single,single,False,669397,681676,Nick Allen,Ryan Fernandez,0,1539075a-d896-4ab3-9517-305cfcafb616,681676.0,ryanfernandez,Fernandez,Right,Ryan Fernandez,STL,2.08,3.27,43.1,99.0,99.0,99.0,0.711,8.93,3.53,6.85,0.42,1.6,0.191,0.452,0.087,0.261,0.394,,,,,,,109.0,91.0,86.0,88.0,94.0,92.0,109.0,105.0,107.0,96.0,99.0,95.0,0.348,0.025,0.165,0.462,,,-2.54,-0.43,1.31,2.1,,,95.4,89.9,,95.2,86.9,,0.28,0.44,0.188,,,,0.5,0.5,0.286,0.153,0.222,0.408,0.241,0.259,0.214,,,,,,
53,2024-04-17,745671,Flyout,field_out,True,668709,681676,JJ Bleday,Ryan Fernandez,0,50746eb2-8694-4d57-8f99-b51b91d344ce,681676.0,ryanfernandez,Fernandez,Right,Ryan Fernandez,STL,2.08,3.27,43.1,99.0,99.0,99.0,0.711,8.93,3.53,6.85,0.42,1.6,0.191,0.452,0.087,0.261,0.394,,,,,,,109.0,91.0,86.0,88.0,94.0,92.0,109.0,105.0,107.0,96.0,99.0,95.0,0.348,0.025,0.165,0.462,,,-2.54,-0.43,1.31,2.1,,,95.4,89.9,,95.2,86.9,,0.28,0.44,0.188,,,,0.5,0.5,0.286,0.153,0.222,0.408,0.241,0.259,0.214,,,,,,
54,2024-04-17,745671,Forceout,force_out,True,665923,681676,Esteury Ruiz,Ryan Fernandez,1,a2209a9c-51d9-4d71-9fad-12aaadbde100,681676.0,ryanfernandez,Fernandez,Right,Ryan Fernandez,STL,2.08,3.27,43.1,99.0,99.0,99.0,0.711,8.93,3.53,6.85,0.42,1.6,0.191,0.452,0.087,0.261,0.394,,,,,,,109.0,91.0,86.0,88.0,94.0,92.0,109.0,105.0,107.0,96.0,99.0,95.0,0.348,0.025,0.165,0.462,,,-2.54,-0.43,1.31,2.1,,,95.4,89.9,,95.2,86.9,,0.28,0.44,0.188,,,,0.5,0.5,0.286,0.153,0.222,0.408,0.241,0.259,0.214,,,,,,
55,2024-04-17,745671,Single,single,False,663527,681676,Tyler Nevin,Ryan Fernandez,1,897df1d5-fe42-4850-9815-9e32551a8690,681676.0,ryanfernandez,Fernandez,Right,Ryan Fernandez,STL,2.08,3.27,43.1,99.0,99.0,99.0,0.711,8.93,3.53,6.85,0.42,1.6,0.191,0.452,0.087,0.261,0.394,,,,,,,109.0,91.0,86.0,88.0,94.0,92.0,109.0,105.0,107.0,96.0,99.0,95.0,0.348,0.025,0.165,0.462,,,-2.54,-0.43,1.31,2.1,,,95.4,89.9,,95.2,86.9,,0.28,0.44,0.188,,,,0.5,0.5,0.286,0.153,0.222,0.408,0.241,0.259,0.214,,,,,,
56,2024-04-17,745671,Strikeout,strikeout,True,680869,681676,Zack Gelof,Ryan Fernandez,0,1cea11c3-5cc1-4852-b0ee-085f565be5fa,681676.0,ryanfernandez,Fernandez,Right,Ryan Fernandez,STL,2.08,3.27,43.1,99.0,99.0,99.0,0.711,8.93,3.53,6.85,0.42,1.6,0.191,0.452,0.087,0.261,0.394,,,,,,,109.0,91.0,86.0,88.0,94.0,92.0,109.0,105.0,107.0,96.0,99.0,95.0,0.348,0.025,0.165,0.462,,,-2.54,-0.43,1.31,2.1,,,95.4,89.9,,95.2,86.9,,0.28,0.44,0.188,,,,0.5,0.5,0.286,0.153,0.222,0.408,0.241,0.259,0.214,,,,,,
57,2024-04-17,745671,Lineout,field_out,True,680977,613534,Brendan Donovan,Austin Adams,0,15a4971a-df28-4fa4-a262-9077aeda0866,613534.0,austinadams,Adams,Right,Austin Adams,OAK,4.64,4.24,33.0,90.0,102.0,98.0,0.697,11.45,5.73,8.73,0.82,1.07,0.325,0.373,0.265,0.229,0.382,,,,,,,101.0,91.0,83.0,,,,103.0,89.0,103.0,,,,,0.259,,0.741,,,-1.12,,,-1.16,,,93.5,,,,87.8,,,,,,,,0.235,0.647,0.226,0.267,0.381,0.382,,,,,,,,,
58,2024-04-17,745671,Strikeout,strikeout,True,502671,613534,Paul Goldschmidt,Austin Adams,0,ea37e83d-b71f-4e36-8bd0-f25dec0fbff3,613534.0,austinadams,Adams,Right,Austin Adams,OAK,4.64,4.24,33.0,90.0,102.0,98.0,0.697,11.45,5.73,8.73,0.82,1.07,0.325,0.373,0.265,0.229,0.382,,,,,,,101.0,91.0,83.0,,,,103.0,89.0,103.0,,,,,0.259,,0.741,,,-1.12,,,-1.16,,,93.5,,,,87.8,,,,,,,,0.235,0.647,0.226,0.267,0.381,0.382,,,,,,,,,
59,2024-04-17,745671,Groundout,field_out,True,663457,613534,Lars Nootbaar,Austin Adams,0,59de5755-b799-4580-9f3c-62941549affd,613534.0,austinadams,Adams,Right,Austin Adams,OAK,4.64,4.24,33.0,90.0,102.0,98.0,0.697,11.45,5.73,8.73,0.82,1.07,0.325,0.373,0.265,0.229,0.382,,,,,,,101.0,91.0,83.0,,,,103.0,89.0,103.0,,,,,0.259,,0.741,,,-1.12,,,-1.16,,,93.5,,,,87.8,,,,,,,,0.235,0.647,0.226,0.267,0.381,0.382,,,,,,,,,
60,2024-04-17,745671,Flyout,field_out,True,669127,669461,Shea Langeliers,Matthew Liberatore,0,d3525092-4e5e-4769-835a-f4cee9082400,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.15,4.22,52.0,100.0,94.0,99.0,0.767,7.1,2.94,7.96,1.04,1.0,0.238,0.358,0.113,0.305,0.458,46.0,89.0,90.0,128.0,97.0,102.0,66.0,96.0,87.0,78.0,103.0,99.0,130.0,102.0,107.0,101.0,111.0,110.0,0.196,0.26,0.106,0.302,0.073,0.063,0.24,-1.7,-2.85,3.84,0.19,-0.49,94.4,91.9,87.7,95.2,87.5,77.8,0.474,0.684,0.228,0.143,0.571,0.227,0.212,0.485,0.14,0.132,0.162,0.431,0.362,0.596,0.116,0.154,0.154,0.238,,,
61,2024-04-17,745671,Single,single,False,647351,669461,Abraham Toro,Matthew Liberatore,0,4edfd1ad-394a-4bbe-a16c-e78bc0d01ba6,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.15,4.22,52.0,100.0,94.0,99.0,0.767,7.1,2.94,7.96,1.04,1.0,0.238,0.358,0.113,0.305,0.458,46.0,89.0,90.0,128.0,97.0,102.0,66.0,96.0,87.0,78.0,103.0,99.0,130.0,102.0,107.0,101.0,111.0,110.0,0.196,0.26,0.106,0.302,0.073,0.063,0.24,-1.7,-2.85,3.84,0.19,-0.49,94.4,91.9,87.7,95.2,87.5,77.8,0.474,0.684,0.228,0.143,0.571,0.227,0.212,0.485,0.14,0.132,0.162,0.431,0.362,0.596,0.116,0.154,0.154,0.238,,,
62,2024-04-17,745671,Grounded Into DP,grounded_into_double_play,True,687231,669461,Darell Hernaiz,Matthew Liberatore,1,6793319d-1e34-4fed-b657-be0520884947,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.15,4.22,52.0,100.0,94.0,99.0,0.767,7.1,2.94,7.96,1.04,1.0,0.238,0.358,0.113,0.305,0.458,46.0,89.0,90.0,128.0,97.0,102.0,66.0,96.0,87.0,78.0,103.0,99.0,130.0,102.0,107.0,101.0,111.0,110.0,0.196,0.26,0.106,0.302,0.073,0.063,0.24,-1.7,-2.85,3.84,0.19,-0.49,94.4,91.9,87.7,95.2,87.5,77.8,0.474,0.684,0.228,0.143,0.571,0.227,0.212,0.485,0.14,0.132,0.162,0.431,0.362,0.596,0.116,0.154,0.154,0.238,,,
63,2024-04-17,745671,Strikeout,strikeout,True,571448,668674,Nolan Arenado,Lucas Erceg,0,e5fc0955-4871-4097-9802-5e5fdfd1ffeb,668674.0,lucaserceg,Erceg,Right,Lucas Erceg,OAK,2.94,3.34,33.2,103.0,111.0,105.0,0.713,10.16,3.21,7.49,0.8,1.76,0.33,0.284,0.193,0.227,0.402,91.0,100.0,104.0,,,,115.0,96.0,95.0,110.0,110.0,108.0,125.0,110.0,115.0,,,,0.23,0.307,,0.246,,0.218,-0.99,,2.53,3.75,,-2.85,98.5,,91.1,98.5,85.8,,,,,0.409,0.727,0.345,0.211,0.447,0.333,0.067,0.067,0.353,0.25,0.278,0.22,,,,,,
64,2024-04-17,745671,Strikeout,strikeout,True,575929,668674,Willson Contreras,Lucas Erceg,0,49d826e2-1dc1-4d82-9da6-48bd24e29289,668674.0,lucaserceg,Erceg,Right,Lucas Erceg,OAK,2.94,3.34,33.2,103.0,111.0,105.0,0.713,10.16,3.21,7.49,0.8,1.76,0.33,0.284,0.193,0.227,0.402,91.0,100.0,104.0,,,,115.0,96.0,95.0,110.0,110.0,108.0,125.0,110.0,115.0,,,,0.23,0.307,,0.246,,0.218,-0.99,,2.53,3.75,,-2.85,98.5,,91.1,98.5,85.8,,,,,0.409,0.727,0.345,0.211,0.447,0.333,0.067,0.067,0.353,0.25,0.278,0.22,,,,,,
65,2024-04-17,745671,Flyout,field_out,True,669357,668674,Nolan Gorman,Lucas Erceg,0,3c122270-23a6-463d-aa4c-95013f2488e5,668674.0,lucaserceg,Erceg,Right,Lucas Erceg,OAK,2.94,3.34,33.2,103.0,111.0,105.0,0.713,10.16,3.21,7.49,0.8,1.76,0.33,0.284,0.193,0.227,0.402,91.0,100.0,104.0,,,,115.0,96.0,95.0,110.0,110.0,108.0,125.0,110.0,115.0,,,,0.23,0.307,,0.246,,0.218,-0.99,,2.53,3.75,,-2.85,98.5,,91.1,98.5,85.8,,,,,0.409,0.727,0.345,0.211,0.447,0.333,0.067,0.067,0.353,0.25,0.278,0.22,,,,,,
66,2024-04-17,745671,Pop Out,field_out,True,676116,669461,Ryan Noda,Matthew Liberatore,0,4459df35-7d28-4e64-96d4-4e876b74c2e4,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.15,4.22,52.0,100.0,94.0,99.0,0.767,7.1,2.94,7.96,1.04,1.0,0.238,0.358,0.113,0.305,0.458,46.0,89.0,90.0,128.0,97.0,102.0,66.0,96.0,87.0,78.0,103.0,99.0,130.0,102.0,107.0,101.0,111.0,110.0,0.196,0.26,0.106,0.302,0.073,0.063,0.24,-1.7,-2.85,3.84,0.19,-0.49,94.4,91.9,87.7,95.2,87.5,77.8,0.474,0.684,0.228,0.143,0.571,0.227,0.212,0.485,0.14,0.132,0.162,0.431,0.362,0.596,0.116,0.154,0.154,0.238,,,
67,2024-04-17,745671,Walk,walk,False,669397,669461,Nick Allen,Matthew Liberatore,0,2b36a339-1aab-48c3-b6d0-fb2f65beee44,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.15,4.22,52.0,100.0,94.0,99.0,0.767,7.1,2.94,7.96,1.04,1.0,0.238,0.358,0.113,0.305,0.458,46.0,89.0,90.0,128.0,97.0,102.0,66.0,96.0,87.0,78.0,103.0,99.0,130.0,102.0,107.0,101.0,111.0,110.0,0.196,0.26,0.106,0.302,0.073,0.063,0.24,-1.7,-2.85,3.84,0.19,-0.49,94.4,91.9,87.7,95.2,87.5,77.8,0.474,0.684,0.228,0.143,0.571,0.227,0.212,0.485,0.14,0.132,0.162,0.431,0.362,0.596,0.116,0.154,0.154,0.238,,,
68,2024-04-17,745671,Lineout,field_out,True,668709,669461,JJ Bleday,Matthew Liberatore,0,757f72b8-6ddc-4187-81dc-296b094fc09a,669461.0,matthewliberatore,Liberatore,Left,Matthew Liberatore,STL,4.15,4.22,52.0,100.0,94.0,99.0,0.767,7.1,2.94,7.96,1.04,1.0,0.238,0.358,0.113,0.305,0.458,46.0,89.0,90.0,128.0,97.0,102.0,66.0,96.0,87.0,78.0,103.0,99.0,130.0,102.0,107.0,101.0,111.0,110.0,0.196,0.26,0.106,0.302,0.073,0.063,0.24,-1.7,-2.85,3.84,0.19,-0.49,94.4,91.9,87.7,95.2,87.5,77.8,0.474,0.684,0.228,0.143,0.571,0.227,0.212,0.485,0.14,0.132,0.162,0.431,0.362,0.596,0.116,0.154,0.154,0.238,,,
69,2024-04-17,745671,Flyout,field_out,True,665923,606149,Esteury Ruiz,Giovanny Gallegos,0,2536ff9c-9cf1-408c-8a98-e030ad27ab1a,606149.0,giovannygallegos,Gallegos,Right,Giovanny Gallegos,STL,7.41,5.33,17.0,96.0,91.0,97.0,0.738,9.0,5.29,11.12,3.18,1.63,0.245,0.491,0.17,0.302,0.379,58.0,89.0,82.0,,,,73.0,95.0,88.0,,,,109.0,98.0,106.0,,,,,0.435,,0.515,,0.05,-4.77,,,-1.36,,7.53,92.2,,86.4,,83.5,,,,,0.0,0.0,0.429,0.357,0.929,0.053,0.282,0.538,0.396,,,,,,,,,
