,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SI,Loc+ SI,Pit+ SI,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ KC,Loc+ KC,Pit+ KC,SI%,FA%,SL%,KC%,wFA/C,wSI/C,wSL/C,wKC/C,vFA,vSI,vSL,vKC,FF_ba,FF_slg,FF_whiff,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,SL_ba,SL_slg,SL_whiff,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FC%,FS%,wFC/C,wFS/C,vFC,vFS,FS_ba,FS_slg,FS_whiff,FC_ba,FC_slg,FC_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,CU%,CH%,wCU/C,wCH/C,vCH,vCU,CH_ba,CH_slg,CH_whiff
10,2024-06-28,745161,Strikeout,strikeout,True,666181,669467,Will Benson,Andre Pallante,0,ac1b3ba8-9956-4c8f-bbc6-5a2baed1f39b,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-06-28,745161,Groundout,field_out,True,502671,593423,Paul Goldschmidt,Frankie Montas,0,4ea6f1cb-47c4-44ac-b6d8-5ec6a758ddf6,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,85.0,104.0,98.0,85.0,101.0,97.0,117.0,98.0,100.0,,,,0.155,0.344,0.11,,-0.34,1.59,-0.61,,95.3,94.3,84.9,,0.231,0.433,0.19,0.221,0.338,0.121,,,,0.217,0.435,0.294,106.0,94.0,92.0,120.0,97.0,106.0,0.173,0.218,-2.54,-0.21,90.2,85.7,0.214,0.329,0.426,0.378,0.711,0.209,,,,,,,,,,,,,,,
12,2024-06-28,745161,Strikeout,strikeout,True,669357,593423,Nolan Gorman,Frankie Montas,0,7f680f50-e7f6-4ce6-b3a4-780895a7cf42,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,85.0,104.0,98.0,85.0,101.0,97.0,117.0,98.0,100.0,,,,0.155,0.344,0.11,,-0.34,1.59,-0.61,,95.3,94.3,84.9,,0.231,0.433,0.19,0.221,0.338,0.121,,,,0.217,0.435,0.294,106.0,94.0,92.0,120.0,97.0,106.0,0.173,0.218,-2.54,-0.21,90.2,85.7,0.214,0.329,0.426,0.378,0.711,0.209,,,,,,,,,,,,,,,
13,2024-06-28,745161,Single,single,False,571448,593423,Nolan Arenado,Frankie Montas,0,6d04832e-0e8c-4099-9018-f7eb2b4b4736,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,85.0,104.0,98.0,85.0,101.0,97.0,117.0,98.0,100.0,,,,0.155,0.344,0.11,,-0.34,1.59,-0.61,,95.3,94.3,84.9,,0.231,0.433,0.19,0.221,0.338,0.121,,,,0.217,0.435,0.294,106.0,94.0,92.0,120.0,97.0,106.0,0.173,0.218,-2.54,-0.21,90.2,85.7,0.214,0.329,0.426,0.378,0.711,0.209,,,,,,,,,,,,,,,
14,2024-06-28,745161,Hit By Pitch,hit_by_pitch,False,572761,593423,Matt Carpenter,Frankie Montas,1,80d2bc5e-daac-4151-a8a9-7295044e821d,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,85.0,104.0,98.0,85.0,101.0,97.0,117.0,98.0,100.0,,,,0.155,0.344,0.11,,-0.34,1.59,-0.61,,95.3,94.3,84.9,,0.231,0.433,0.19,0.221,0.338,0.121,,,,0.217,0.435,0.294,106.0,94.0,92.0,120.0,97.0,106.0,0.173,0.218,-2.54,-0.21,90.2,85.7,0.214,0.329,0.426,0.378,0.711,0.209,,,,,,,,,,,,,,,
15,2024-06-28,745161,Groundout,field_out,True,543063,593423,Brandon Crawford,Frankie Montas,0,e38983a9-7f76-4d5a-9481-f9df3e112912,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,85.0,104.0,98.0,85.0,101.0,97.0,117.0,98.0,100.0,,,,0.155,0.344,0.11,,-0.34,1.59,-0.61,,95.3,94.3,84.9,,0.231,0.433,0.19,0.221,0.338,0.121,,,,0.217,0.435,0.294,106.0,94.0,92.0,120.0,97.0,106.0,0.173,0.218,-2.54,-0.21,90.2,85.7,0.214,0.329,0.426,0.378,0.711,0.209,,,,,,,,,,,,,,,
16,2024-06-28,745161,Strikeout,strikeout,True,656413,669467,Stuart Fairchild,Andre Pallante,0,7b72ecaf-2f8a-4baf-937f-580734caf936,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-06-28,745161,Groundout,field_out,True,571912,669467,Luke Maile,Andre Pallante,0,8bb71faa-6af8-4728-9a31-c421583414cf,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-06-28,745161,Double,double,False,663697,669467,Jonathan India,Andre Pallante,0,38561df6-cfc7-4837-a4a5-9b9558c3b867,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,2024-06-28,745161,Groundout,field_out,True,682829,669467,Elly De La Cruz,Andre Pallante,0,02883c3e-5248-4d97-97f7-a92e0680c848,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,2024-06-28,745161,Double,double,False,672279,593423,Michael Siani,Frankie Montas,0,8860b8a9-624e-4a16-875c-935ed4ac17c7,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,85.0,104.0,98.0,85.0,101.0,97.0,117.0,98.0,100.0,,,,0.155,0.344,0.11,,-0.34,1.59,-0.61,,95.3,94.3,84.9,,0.231,0.433,0.19,0.221,0.338,0.121,,,,0.217,0.435,0.294,106.0,94.0,92.0,120.0,97.0,106.0,0.173,0.218,-2.54,-0.21,90.2,85.7,0.214,0.329,0.426,0.378,0.711,0.209,,,,,,,,,,,,,,,
21,2024-06-28,745161,Groundout,field_out,True,680977,593423,Brendan Donovan,Frankie Montas,1,487089cb-7a15-4667-a733-9301785ab794,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,85.0,104.0,98.0,85.0,101.0,97.0,117.0,98.0,100.0,,,,0.155,0.344,0.11,,-0.34,1.59,-0.61,,95.3,94.3,84.9,,0.231,0.433,0.19,0.221,0.338,0.121,,,,0.217,0.435,0.294,106.0,94.0,92.0,120.0,97.0,106.0,0.173,0.218,-2.54,-0.21,90.2,85.7,0.214,0.329,0.426,0.378,0.711,0.209,,,,,,,,,,,,,,,
22,2024-06-28,745161,Walk,walk,False,575929,593423,Willson Contreras,Frankie Montas,0,ae46931b-a5bd-4c8e-b48d-86240b9b9728,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,85.0,104.0,98.0,85.0,101.0,97.0,117.0,98.0,100.0,,,,0.155,0.344,0.11,,-0.34,1.59,-0.61,,95.3,94.3,84.9,,0.231,0.433,0.19,0.221,0.338,0.121,,,,0.217,0.435,0.294,106.0,94.0,92.0,120.0,97.0,106.0,0.173,0.218,-2.54,-0.21,90.2,85.7,0.214,0.329,0.426,0.378,0.711,0.209,,,,,,,,,,,,,,,
23,2024-06-28,745161,Sac Fly,sac_fly,True,676475,593423,Alec Burleson,Frankie Montas,1,5c663a5f-a0b6-4226-a995-aa31793bf7e4,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,85.0,104.0,98.0,85.0,101.0,97.0,117.0,98.0,100.0,,,,0.155,0.344,0.11,,-0.34,1.59,-0.61,,95.3,94.3,84.9,,0.231,0.433,0.19,0.221,0.338,0.121,,,,0.217,0.435,0.294,106.0,94.0,92.0,120.0,97.0,106.0,0.173,0.218,-2.54,-0.21,90.2,85.7,0.214,0.329,0.426,0.378,0.711,0.209,,,,,,,,,,,,,,,
24,2024-06-28,745161,Groundout,field_out,True,502671,593423,Paul Goldschmidt,Frankie Montas,0,cfa6dac2-83bd-412b-9799-eb32798dabdc,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,85.0,104.0,98.0,85.0,101.0,97.0,117.0,98.0,100.0,,,,0.155,0.344,0.11,,-0.34,1.59,-0.61,,95.3,94.3,84.9,,0.231,0.433,0.19,0.221,0.338,0.121,,,,0.217,0.435,0.294,106.0,94.0,92.0,120.0,97.0,106.0,0.173,0.218,-2.54,-0.21,90.2,85.7,0.214,0.329,0.426,0.378,0.711,0.209,,,,,,,,,,,,,,,
25,2024-06-28,745161,Strikeout,strikeout,True,668715,669467,Spencer Steer,Andre Pallante,0,e27635b5-ca7d-4642-bd7d-8a590a312b78,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-06-28,745161,Strikeout,strikeout,True,605361,669467,Nick Martini,Andre Pallante,0,49426865-b5b0-4914-95b3-07e51c18ee50,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-06-28,745161,Groundout,field_out,True,682622,669467,Noelvi Marte,Andre Pallante,0,61da7605-9a60-4abb-adfd-0e527bc022e8,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
28,2024-06-28,745161,Groundout,field_out,True,669357,593423,Nolan Gorman,Frankie Montas,0,a351c0f0-fad2-49f6-bd0e-a81908c82c4a,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,85.0,104.0,98.0,85.0,101.0,97.0,117.0,98.0,100.0,,,,0.155,0.344,0.11,,-0.34,1.59,-0.61,,95.3,94.3,84.9,,0.231,0.433,0.19,0.221,0.338,0.121,,,,0.217,0.435,0.294,106.0,94.0,92.0,120.0,97.0,106.0,0.173,0.218,-2.54,-0.21,90.2,85.7,0.214,0.329,0.426,0.378,0.711,0.209,,,,,,,,,,,,,,,
29,2024-06-28,745161,Strikeout,strikeout,True,571448,593423,Nolan Arenado,Frankie Montas,0,ad7b4826-7588-48a8-a935-fd4a80f3b278,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,85.0,104.0,98.0,85.0,101.0,97.0,117.0,98.0,100.0,,,,0.155,0.344,0.11,,-0.34,1.59,-0.61,,95.3,94.3,84.9,,0.231,0.433,0.19,0.221,0.338,0.121,,,,0.217,0.435,0.294,106.0,94.0,92.0,120.0,97.0,106.0,0.173,0.218,-2.54,-0.21,90.2,85.7,0.214,0.329,0.426,0.378,0.711,0.209,,,,,,,,,,,,,,,
30,2024-06-28,745161,Walk,walk,False,572761,593423,Matt Carpenter,Frankie Montas,0,e9aad398-eb37-436b-88f8-1395831226ab,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,85.0,104.0,98.0,85.0,101.0,97.0,117.0,98.0,100.0,,,,0.155,0.344,0.11,,-0.34,1.59,-0.61,,95.3,94.3,84.9,,0.231,0.433,0.19,0.221,0.338,0.121,,,,0.217,0.435,0.294,106.0,94.0,92.0,120.0,97.0,106.0,0.173,0.218,-2.54,-0.21,90.2,85.7,0.214,0.329,0.426,0.378,0.711,0.209,,,,,,,,,,,,,,,
31,2024-06-28,745161,Lineout,field_out,True,543063,593423,Brandon Crawford,Frankie Montas,0,58517045-f97d-4ef9-8216-832a1f92e96f,593423.0,frankiemontas,Montas,Right,Frankie Montas,CIN,4.85,4.79,89.0,100.0,99.0,99.0,0.784,7.28,3.84,8.39,1.42,1.07,0.204,0.405,0.178,0.271,0.421,85.0,104.0,98.0,85.0,101.0,97.0,117.0,98.0,100.0,,,,0.155,0.344,0.11,,-0.34,1.59,-0.61,,95.3,94.3,84.9,,0.231,0.433,0.19,0.221,0.338,0.121,,,,0.217,0.435,0.294,106.0,94.0,92.0,120.0,97.0,106.0,0.173,0.218,-2.54,-0.21,90.2,85.7,0.214,0.329,0.426,0.378,0.711,0.209,,,,,,,,,,,,,,,
32,2024-06-28,745161,Groundout,field_out,True,669289,669467,Santiago Espinal,Andre Pallante,0,e71a89eb-6e6f-4839-afac-74868ab0178c,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-06-28,745161,Walk,walk,False,666181,669467,Will Benson,Andre Pallante,0,f6900f9c-38cf-46a7-8aaa-42ccd0d34fbf,669467.0,andrepallante,Pallante,Right,Andre Pallante,STL,4.21,3.64,51.1,95.0,92.0,96.0,0.83,7.19,3.33,9.12,0.88,2.27,0.256,0.365,0.212,0.231,0.425,86.0,90.0,94.0,87.0,98.0,85.0,120.0,101.0,109.0,93.0,101.0,108.0,0.215,0.502,0.149,0.134,0.91,0.26,-2.57,1.18,94.8,95.1,88.1,79.8,0.272,0.37,0.16,0.225,0.325,0.151,0.103,0.207,0.354,0.44,0.64,0.302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
