,date,gameId,event,eventType,isOut,batter_id,pitcher_id,batter_name,pitcher_name,rob,playID,id,fullName,boxscoreName,PitchingHand,PlayerName,Team,ERA,xERA,IP,Location+,Stuff+,Pitching+,Contact%,K/9,BB/9,H/9,HR/9,GB/FB,Oppo%,Pull%,Soft%,Hard%,Zone%,Stf+ FA,Loc+ FA,Pit+ FA,Stf+ SL,Loc+ SL,Pit+ SL,Stf+ FC,Loc+ FC,Pit+ FC,Stf+ FS,Loc+ FS,Pit+ FS,FA%,FC%,FS%,SL%,wFA/C,wFC/C,wFS/C,wSL/C,vFA,vFC,vFS,vSL,FF_ba,FF_slg,FF_whiff,FS_ba,FS_slg,FS_whiff,SL_ba,SL_slg,SL_whiff,Stf+ CH,Loc+ CH,Pit+ CH,Stf+ CU,Loc+ CU,Pit+ CU,Stf+ SI,Loc+ SI,Pit+ SI,SI%,CU%,CH%,wSI/C,wCU/C,wCH/C,vCH,vSI,vCU,SI_ba,SI_slg,SI_whiff,CU_ba,CU_slg,CU_whiff,CH_ba,CH_slg,CH_whiff,Stf+ KC,Loc+ KC,Pit+ KC,FO%,KC%,wFO/C,wKC/C,vFO,vKC,FC_ba,FC_slg,FC_whiff
10,2024-08-06,744983,Groundout,field_out,True,676694,641816,Jake Meyers,Tyler Mahle,0,f602155d-c63d-4347-acf4-0a0d0a1fd4d0,641816.0,tylermahle,Mahle,Right,Tyler Mahle,TEX,4.97,3.86,12.2,105.0,88.0,100.0,0.766,7.11,2.84,9.95,0.71,1.2,0.22,0.439,0.098,0.463,0.384,89.0,110.0,104.0,102.0,81.0,93.0,83.0,94.0,91.0,80.0,110.0,98.0,0.528,0.035,0.301,0.135,-0.13,-1.08,-0.46,0.14,91.4,85.3,85.5,83.7,0.25,0.469,0.262,0.4,0.4,0.278,0.0,0.0,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,2024-08-06,744983,Strikeout,strikeout,True,673962,664285,Josh Jung,Framber Valdez,0,55defd8b-9c6c-4a76-91c3-e4d5fb409e59,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.27,3.44,143.1,97.0,112.0,102.0,0.739,8.73,2.76,7.53,0.69,2.83,0.22,0.402,0.122,0.329,0.421,58.0,109.0,97.0,107.0,103.0,112.0,,,,,,,0.013,,,0.044,-3.69,,,-1.24,94.3,,,85.4,0.4,1.0,0.273,,,,0.269,0.538,0.375,123.0,94.0,103.0,128.0,95.0,107.0,98.0,100.0,98.0,0.463,0.312,0.168,1.57,1.43,0.45,89.8,94.1,79.8,0.285,0.394,0.122,0.128,0.201,0.418,0.236,0.303,0.353,,,,,,,,,,,,
12,2024-08-06,744983,Groundout,field_out,True,694671,664285,Wyatt Langford,Framber Valdez,0,bc0c1394-400f-4deb-aef4-265d892ea2c4,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.27,3.44,143.1,97.0,112.0,102.0,0.739,8.73,2.76,7.53,0.69,2.83,0.22,0.402,0.122,0.329,0.421,58.0,109.0,97.0,107.0,103.0,112.0,,,,,,,0.013,,,0.044,-3.69,,,-1.24,94.3,,,85.4,0.4,1.0,0.273,,,,0.269,0.538,0.375,123.0,94.0,103.0,128.0,95.0,107.0,98.0,100.0,98.0,0.463,0.312,0.168,1.57,1.43,0.45,89.8,94.1,79.8,0.285,0.394,0.122,0.128,0.201,0.418,0.236,0.303,0.353,,,,,,,,,,,,
13,2024-08-06,744983,Groundout,field_out,True,666969,664285,Adolis García,Framber Valdez,0,a88c04cf-29e5-4521-9b04-d126cdcea77b,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.27,3.44,143.1,97.0,112.0,102.0,0.739,8.73,2.76,7.53,0.69,2.83,0.22,0.402,0.122,0.329,0.421,58.0,109.0,97.0,107.0,103.0,112.0,,,,,,,0.013,,,0.044,-3.69,,,-1.24,94.3,,,85.4,0.4,1.0,0.273,,,,0.269,0.538,0.375,123.0,94.0,103.0,128.0,95.0,107.0,98.0,100.0,98.0,0.463,0.312,0.168,1.57,1.43,0.45,89.8,94.1,79.8,0.285,0.394,0.122,0.128,0.201,0.418,0.236,0.303,0.353,,,,,,,,,,,,
14,2024-08-06,744983,Flyout,field_out,True,676801,641816,Chas McCormick,Tyler Mahle,0,c042cb26-09f1-4333-8aa5-0eecd49ebfac,641816.0,tylermahle,Mahle,Right,Tyler Mahle,TEX,4.97,3.86,12.2,105.0,88.0,100.0,0.766,7.11,2.84,9.95,0.71,1.2,0.22,0.439,0.098,0.463,0.384,89.0,110.0,104.0,102.0,81.0,93.0,83.0,94.0,91.0,80.0,110.0,98.0,0.528,0.035,0.301,0.135,-0.13,-1.08,-0.46,0.14,91.4,85.3,85.5,83.7,0.25,0.469,0.262,0.4,0.4,0.278,0.0,0.0,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2024-08-06,744983,Single,single,False,514888,641816,Jose Altuve,Tyler Mahle,0,31bd1fbf-30ca-4b7d-b686-49f873443008,641816.0,tylermahle,Mahle,Right,Tyler Mahle,TEX,4.97,3.86,12.2,105.0,88.0,100.0,0.766,7.11,2.84,9.95,0.71,1.2,0.22,0.439,0.098,0.463,0.384,89.0,110.0,104.0,102.0,81.0,93.0,83.0,94.0,91.0,80.0,110.0,98.0,0.528,0.035,0.301,0.135,-0.13,-1.08,-0.46,0.14,91.4,85.3,85.5,83.7,0.25,0.469,0.262,0.4,0.4,0.278,0.0,0.0,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,2024-08-06,744983,Flyout,field_out,True,608324,641816,Alex Bregman,Tyler Mahle,0,1f4003ae-2ab4-4b2c-80fc-09f4dc086ee8,641816.0,tylermahle,Mahle,Right,Tyler Mahle,TEX,4.97,3.86,12.2,105.0,88.0,100.0,0.766,7.11,2.84,9.95,0.71,1.2,0.22,0.439,0.098,0.463,0.384,89.0,110.0,104.0,102.0,81.0,93.0,83.0,94.0,91.0,80.0,110.0,98.0,0.528,0.035,0.301,0.135,-0.13,-1.08,-0.46,0.14,91.4,85.3,85.5,83.7,0.25,0.469,0.262,0.4,0.4,0.278,0.0,0.0,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,2024-08-06,744983,Flyout,field_out,True,670541,641816,Yordan Alvarez,Tyler Mahle,0,72db8ddb-487c-49c3-bc5a-948499a571bb,641816.0,tylermahle,Mahle,Right,Tyler Mahle,TEX,4.97,3.86,12.2,105.0,88.0,100.0,0.766,7.11,2.84,9.95,0.71,1.2,0.22,0.439,0.098,0.463,0.384,89.0,110.0,104.0,102.0,81.0,93.0,83.0,94.0,91.0,80.0,110.0,98.0,0.528,0.035,0.301,0.135,-0.13,-1.08,-0.46,0.14,91.4,85.3,85.5,83.7,0.25,0.469,0.262,0.4,0.4,0.278,0.0,0.0,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,2024-08-06,744983,Groundout,field_out,True,641680,664285,Jonah Heim,Framber Valdez,0,32536c74-c9de-4192-8fc1-530826fd0268,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.27,3.44,143.1,97.0,112.0,102.0,0.739,8.73,2.76,7.53,0.69,2.83,0.22,0.402,0.122,0.329,0.421,58.0,109.0,97.0,107.0,103.0,112.0,,,,,,,0.013,,,0.044,-3.69,,,-1.24,94.3,,,85.4,0.4,1.0,0.273,,,,0.269,0.538,0.375,123.0,94.0,103.0,128.0,95.0,107.0,98.0,100.0,98.0,0.463,0.312,0.168,1.57,1.43,0.45,89.8,94.1,79.8,0.285,0.394,0.122,0.128,0.201,0.418,0.236,0.303,0.353,,,,,,,,,,,,
19,2024-08-06,744983,Lineout,field_out,True,543257,664285,Robbie Grossman,Framber Valdez,0,cd700e2e-072b-40b7-9752-50eca4207cc1,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.27,3.44,143.1,97.0,112.0,102.0,0.739,8.73,2.76,7.53,0.69,2.83,0.22,0.402,0.122,0.329,0.421,58.0,109.0,97.0,107.0,103.0,112.0,,,,,,,0.013,,,0.044,-3.69,,,-1.24,94.3,,,85.4,0.4,1.0,0.273,,,,0.269,0.538,0.375,123.0,94.0,103.0,128.0,95.0,107.0,98.0,100.0,98.0,0.463,0.312,0.168,1.57,1.43,0.45,89.8,94.1,79.8,0.285,0.394,0.122,0.128,0.201,0.418,0.236,0.303,0.353,,,,,,,,,,,,
20,2024-08-06,744983,Groundout,field_out,True,677649,664285,Ezequiel Duran,Framber Valdez,0,7c387e43-e1a9-4c0e-9493-e5eefad51cf8,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.27,3.44,143.1,97.0,112.0,102.0,0.739,8.73,2.76,7.53,0.69,2.83,0.22,0.402,0.122,0.329,0.421,58.0,109.0,97.0,107.0,103.0,112.0,,,,,,,0.013,,,0.044,-3.69,,,-1.24,94.3,,,85.4,0.4,1.0,0.273,,,,0.269,0.538,0.375,123.0,94.0,103.0,128.0,95.0,107.0,98.0,100.0,98.0,0.463,0.312,0.168,1.57,1.43,0.45,89.8,94.1,79.8,0.285,0.394,0.122,0.128,0.201,0.418,0.236,0.303,0.353,,,,,,,,,,,,
21,2024-08-06,744983,Groundout,field_out,True,673237,641816,Yainer Diaz,Tyler Mahle,0,006c9fe4-d1d5-4abf-ac0c-dfce5d07d69b,641816.0,tylermahle,Mahle,Right,Tyler Mahle,TEX,4.97,3.86,12.2,105.0,88.0,100.0,0.766,7.11,2.84,9.95,0.71,1.2,0.22,0.439,0.098,0.463,0.384,89.0,110.0,104.0,102.0,81.0,93.0,83.0,94.0,91.0,80.0,110.0,98.0,0.528,0.035,0.301,0.135,-0.13,-1.08,-0.46,0.14,91.4,85.3,85.5,83.7,0.25,0.469,0.262,0.4,0.4,0.278,0.0,0.0,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,2024-08-06,744983,Walk,walk,False,665161,641816,Jeremy Peña,Tyler Mahle,0,aeb82c1d-62ec-4f3c-86a4-8eceff5344e7,641816.0,tylermahle,Mahle,Right,Tyler Mahle,TEX,4.97,3.86,12.2,105.0,88.0,100.0,0.766,7.11,2.84,9.95,0.71,1.2,0.22,0.439,0.098,0.463,0.384,89.0,110.0,104.0,102.0,81.0,93.0,83.0,94.0,91.0,80.0,110.0,98.0,0.528,0.035,0.301,0.135,-0.13,-1.08,-0.46,0.14,91.4,85.3,85.5,83.7,0.25,0.469,0.262,0.4,0.4,0.278,0.0,0.0,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2024-08-06,744983,Single,single,False,572138,641816,Jon Singleton,Tyler Mahle,1,19e8d9c7-6e39-4539-a1fb-995cf4b033fb,641816.0,tylermahle,Mahle,Right,Tyler Mahle,TEX,4.97,3.86,12.2,105.0,88.0,100.0,0.766,7.11,2.84,9.95,0.71,1.2,0.22,0.439,0.098,0.463,0.384,89.0,110.0,104.0,102.0,81.0,93.0,83.0,94.0,91.0,80.0,110.0,98.0,0.528,0.035,0.301,0.135,-0.13,-1.08,-0.46,0.14,91.4,85.3,85.5,83.7,0.25,0.469,0.262,0.4,0.4,0.278,0.0,0.0,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,2024-08-06,744983,Forceout,force_out,True,701305,641816,Zach Dezenzo,Tyler Mahle,1,fad12d23-d2aa-4e52-b2f2-8acb505feed7,641816.0,tylermahle,Mahle,Right,Tyler Mahle,TEX,4.97,3.86,12.2,105.0,88.0,100.0,0.766,7.11,2.84,9.95,0.71,1.2,0.22,0.439,0.098,0.463,0.384,89.0,110.0,104.0,102.0,81.0,93.0,83.0,94.0,91.0,80.0,110.0,98.0,0.528,0.035,0.301,0.135,-0.13,-1.08,-0.46,0.14,91.4,85.3,85.5,83.7,0.25,0.469,0.262,0.4,0.4,0.278,0.0,0.0,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
25,2024-08-06,744983,Single,single,False,676694,641816,Jake Meyers,Tyler Mahle,1,da106651-d53d-4f31-86e5-94adc075d00e,641816.0,tylermahle,Mahle,Right,Tyler Mahle,TEX,4.97,3.86,12.2,105.0,88.0,100.0,0.766,7.11,2.84,9.95,0.71,1.2,0.22,0.439,0.098,0.463,0.384,89.0,110.0,104.0,102.0,81.0,93.0,83.0,94.0,91.0,80.0,110.0,98.0,0.528,0.035,0.301,0.135,-0.13,-1.08,-0.46,0.14,91.4,85.3,85.5,83.7,0.25,0.469,0.262,0.4,0.4,0.278,0.0,0.0,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26,2024-08-06,744983,Lineout,field_out,True,676801,641816,Chas McCormick,Tyler Mahle,0,2307f789-6e92-42ec-b906-0215f06c00b5,641816.0,tylermahle,Mahle,Right,Tyler Mahle,TEX,4.97,3.86,12.2,105.0,88.0,100.0,0.766,7.11,2.84,9.95,0.71,1.2,0.22,0.439,0.098,0.463,0.384,89.0,110.0,104.0,102.0,81.0,93.0,83.0,94.0,91.0,80.0,110.0,98.0,0.528,0.035,0.301,0.135,-0.13,-1.08,-0.46,0.14,91.4,85.3,85.5,83.7,0.25,0.469,0.262,0.4,0.4,0.278,0.0,0.0,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
27,2024-08-06,744983,Groundout,field_out,True,669701,664285,Josh Smith,Framber Valdez,0,aa54c0d4-7363-4560-a26f-b52cc827affe,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.27,3.44,143.1,97.0,112.0,102.0,0.739,8.73,2.76,7.53,0.69,2.83,0.22,0.402,0.122,0.329,0.421,58.0,109.0,97.0,107.0,103.0,112.0,,,,,,,0.013,,,0.044,-3.69,,,-1.24,94.3,,,85.4,0.4,1.0,0.273,,,,0.269,0.538,0.375,123.0,94.0,103.0,128.0,95.0,107.0,98.0,100.0,98.0,0.463,0.312,0.168,1.57,1.43,0.45,89.8,94.1,79.8,0.285,0.394,0.122,0.128,0.201,0.418,0.236,0.303,0.353,,,,,,,,,,,,
28,2024-08-06,744983,Flyout,field_out,True,608369,664285,Corey Seager,Framber Valdez,0,f3c3d32f-7002-4076-b6d1-85fbcc56dade,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.27,3.44,143.1,97.0,112.0,102.0,0.739,8.73,2.76,7.53,0.69,2.83,0.22,0.402,0.122,0.329,0.421,58.0,109.0,97.0,107.0,103.0,112.0,,,,,,,0.013,,,0.044,-3.69,,,-1.24,94.3,,,85.4,0.4,1.0,0.273,,,,0.269,0.538,0.375,123.0,94.0,103.0,128.0,95.0,107.0,98.0,100.0,98.0,0.463,0.312,0.168,1.57,1.43,0.45,89.8,94.1,79.8,0.285,0.394,0.122,0.128,0.201,0.418,0.236,0.303,0.353,,,,,,,,,,,,
29,2024-08-06,744983,Groundout,field_out,True,543760,664285,Marcus Semien,Framber Valdez,0,0f5dc9f2-e81b-43ef-b5e8-75d829a853c1,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.27,3.44,143.1,97.0,112.0,102.0,0.739,8.73,2.76,7.53,0.69,2.83,0.22,0.402,0.122,0.329,0.421,58.0,109.0,97.0,107.0,103.0,112.0,,,,,,,0.013,,,0.044,-3.69,,,-1.24,94.3,,,85.4,0.4,1.0,0.273,,,,0.269,0.538,0.375,123.0,94.0,103.0,128.0,95.0,107.0,98.0,100.0,98.0,0.463,0.312,0.168,1.57,1.43,0.45,89.8,94.1,79.8,0.285,0.394,0.122,0.128,0.201,0.418,0.236,0.303,0.353,,,,,,,,,,,,
30,2024-08-06,744983,Flyout,field_out,True,514888,641816,Jose Altuve,Tyler Mahle,0,a2a4a3dd-5311-4176-b8b9-eb5811dc8219,641816.0,tylermahle,Mahle,Right,Tyler Mahle,TEX,4.97,3.86,12.2,105.0,88.0,100.0,0.766,7.11,2.84,9.95,0.71,1.2,0.22,0.439,0.098,0.463,0.384,89.0,110.0,104.0,102.0,81.0,93.0,83.0,94.0,91.0,80.0,110.0,98.0,0.528,0.035,0.301,0.135,-0.13,-1.08,-0.46,0.14,91.4,85.3,85.5,83.7,0.25,0.469,0.262,0.4,0.4,0.278,0.0,0.0,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,2024-08-06,744983,Groundout,field_out,True,608324,641816,Alex Bregman,Tyler Mahle,0,fb8254db-0f73-4549-8651-848432809c63,641816.0,tylermahle,Mahle,Right,Tyler Mahle,TEX,4.97,3.86,12.2,105.0,88.0,100.0,0.766,7.11,2.84,9.95,0.71,1.2,0.22,0.439,0.098,0.463,0.384,89.0,110.0,104.0,102.0,81.0,93.0,83.0,94.0,91.0,80.0,110.0,98.0,0.528,0.035,0.301,0.135,-0.13,-1.08,-0.46,0.14,91.4,85.3,85.5,83.7,0.25,0.469,0.262,0.4,0.4,0.278,0.0,0.0,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,2024-08-06,744983,Flyout,field_out,True,670541,641816,Yordan Alvarez,Tyler Mahle,0,b01d4367-ca24-46fe-a44b-225561a9091f,641816.0,tylermahle,Mahle,Right,Tyler Mahle,TEX,4.97,3.86,12.2,105.0,88.0,100.0,0.766,7.11,2.84,9.95,0.71,1.2,0.22,0.439,0.098,0.463,0.384,89.0,110.0,104.0,102.0,81.0,93.0,83.0,94.0,91.0,80.0,110.0,98.0,0.528,0.035,0.301,0.135,-0.13,-1.08,-0.46,0.14,91.4,85.3,85.5,83.7,0.25,0.469,0.262,0.4,0.4,0.278,0.0,0.0,0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33,2024-08-06,744983,Lineout,field_out,True,673962,664285,Josh Jung,Framber Valdez,0,ab2be8a5-4a04-4ca6-ac63-6ff1c5d78a8d,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.27,3.44,143.1,97.0,112.0,102.0,0.739,8.73,2.76,7.53,0.69,2.83,0.22,0.402,0.122,0.329,0.421,58.0,109.0,97.0,107.0,103.0,112.0,,,,,,,0.013,,,0.044,-3.69,,,-1.24,94.3,,,85.4,0.4,1.0,0.273,,,,0.269,0.538,0.375,123.0,94.0,103.0,128.0,95.0,107.0,98.0,100.0,98.0,0.463,0.312,0.168,1.57,1.43,0.45,89.8,94.1,79.8,0.285,0.394,0.122,0.128,0.201,0.418,0.236,0.303,0.353,,,,,,,,,,,,
34,2024-08-06,744983,Flyout,field_out,True,694671,664285,Wyatt Langford,Framber Valdez,0,20937cba-f670-4df5-9742-c6d32013a016,664285.0,frambervaldez,"Valdez, F",Left,Framber Valdez,HOU,3.27,3.44,143.1,97.0,112.0,102.0,0.739,8.73,2.76,7.53,0.69,2.83,0.22,0.402,0.122,0.329,0.421,58.0,109.0,97.0,107.0,103.0,112.0,,,,,,,0.013,,,0.044,-3.69,,,-1.24,94.3,,,85.4,0.4,1.0,0.273,,,,0.269,0.538,0.375,123.0,94.0,103.0,128.0,95.0,107.0,98.0,100.0,98.0,0.463,0.312,0.168,1.57,1.43,0.45,89.8,94.1,79.8,0.285,0.394,0.122,0.128,0.201,0.418,0.236,0.303,0.353,,,,,,,,,,,,
